rollout/ep_len_mean,time/episodes,time/time_elapsed,train/critic_loss,train/learning_rate,train/n_updates,rollout/ep_rew_mean,train/actor_loss,time/fps,time/total_timesteps,eval/mean_ep_length,eval/mean_reward
,,,0.5271748718619347,0.001,124188,,-42.32717324066162,,125000,1000.0,862.6629588906187
998.86,140,1189,,,,667.1579180900001,,105,125188,,
998.86,144,1217,0.611959311068058,0.001,128188,683.7989097999999,-43.132358436584475,106,129188,,
,,,0.6035747324228287,0.001,129188,,-43.327012451171875,,130000,1000.0,740.8863083621836
998.86,148,1259,0.6315832820683718,0.001,132188,699.4418138700001,-43.83780196380615,105,133188,,
,,,0.6998057769834996,0.001,134188,,-44.30669355010986,,135000,1000.0,933.1619943682105
998.86,152,1299,0.7532079893797636,0.001,136188,714.62712576,-44.77104723358154,105,137188,,
,,,0.7836309679746628,0.001,139188,,-45.73236271667481,,140000,1000.0,684.9338870463428
998.86,156,1341,0.8451203774213791,0.001,140188,735.27963306,-46.071842277526855,105,141188,,
,,,1.0827193189561366,0.001,144188,,-47.025976387023924,,145000,904.7,436.63164486931635
998.86,160,1381,,,,748.8116930699999,,105,145188,,
998.86,164,1411,1.2159836169183253,0.001,148188,749.5161130199998,-47.15449974822998,105,149188,,
,,,1.199980888903141,0.001,149188,,-47.09181215667724,,150000,903.1,658.9502583688125
998.86,168,1451,1.1522705665826798,0.001,152188,747.6120140799999,-46.597297637939455,105,153188,,
,,,1.2296707690358162,0.001,154188,,-46.55777921295166,,155000,1000.0,166.70959656572668
998.86,172,1492,1.559429551810026,0.001,156188,722.3832473900001,-47.16468225097656,105,157188,,
981.2,176,1508,1.5601287652254106,0.001,158422,688.4594161499999,-47.02627019500732,105,159422,,
,,,1.7542882542610168,0.001,159422,,-46.987989166259766,,160000,865.3,56.469091424762155
981.2,180,1548,1.6640080099105834,0.001,162422,695.72728356,-46.79629410552978,105,163422,,
,,,1.6516457141935825,0.001,164422,,-46.306425132751464,,165000,1000.0,764.3903277932201
981.2,184,1589,1.6974652718305587,0.001,166422,710.0672657200001,-45.6347968673706,105,167422,,
,,,1.5379991121590137,0.001,169422,,-44.89447169494629,,170000,1000.0,815.0968032830394
981.2,188,1631,1.4400215207338334,0.001,170422,713.95292562,-44.88085523223877,105,171422,,
,,,1.3545743392407894,0.001,174422,,-45.120898780822756,,175000,1000.0,617.2989874962717
981.2,192,1672,,,,713.71470077,,104,175422,,
981.2,196,1701,1.3981300865113735,0.001,178422,725.0507682000002,-45.36713126373291,105,179422,,
,,,1.398536347746849,0.001,179422,,-45.28813133239746,,180000,1000.0,840.6325721387751
981.2,200,1741,1.5016990730166435,0.001,182422,724.7674214799999,-44.87395835113525,105,183422,,
,,,1.511456601470709,0.001,184422,,-44.45871183013916,,185000,1000.0,574.0085420934017
981.2,204,1783,1.48245639282465,0.001,186422,708.8186089299999,-44.043479774475095,105,187422,,
,,,1.410188684105873,0.001,189422,,-43.31281228637695,,190000,1000.0,522.6949365110137
981.2,208,1824,1.4296521681547165,0.001,190422,694.8829379700001,-43.44064432525635,104,191422,,
,,,1.2574129344820977,0.001,194422,,-41.65252677154541,,195000,1000.0,780.1996925208717
981.2,212,1866,,,,689.9259912699998,,104,195422,,
981.2,216,1894,1.2030713289380073,0.001,198422,691.37944563,-39.781645057678226,105,199422,,
,,,1.1466735375225543,0.001,199422,,-39.46075387573242,,200000,1000.0,616.1168429838115
981.2,220,1936,1.3361575685739517,0.001,202422,689.4807311499999,-38.6231143951416,105,203422,,
,,,1.020077915817499,0.001,204422,,-38.06552745819092,,205000,1000.0,651.9796465592459
982.34,224,1977,0.9089299829304218,0.001,206422,690.00736069,-38.15879319000244,104,207422,,
,,,0.8936214236617088,0.001,209422,,-38.43870583343506,,210000,1000.0,610.7401577043347
982.34,228,2019,0.8779505062103271,0.001,210422,689.0077158,-38.45929880523682,104,211422,,
,,,0.8493462552726269,0.001,214422,,-39.103991844177244,,215000,1000.0,606.671248968452
982.34,232,2061,,,,685.0744673900001,,104,215422,,
982.34,236,2088,1.1415506828725337,0.001,218422,668.8103611900001,-40.878816757202145,105,219422,,
,,,1.3268881257772445,0.001,219422,,-41.55250550079346,,220000,1000.0,470.8986498381011
982.34,240,2131,1.591784384250641,0.001,222422,643.5872475399999,-41.47447498321533,104,223422,,
,,,1.5795348929166795,0.001,224422,,-40.59403688812256,,225000,1000.0,407.46042214142506
982.34,244,2172,1.3483684770464897,0.001,226422,628.16893055,-39.290092391967775,104,227422,,
,,,1.2183798681497573,0.001,229422,,-39.95578693389893,,230000,1000.0,602.9605566179846
982.34,248,2213,1.172263080239296,0.001,230422,615.98653917,-39.8833681640625,104,231422,,
,,,1.269641842186451,0.001,234422,,-40.01345792388916,,235000,808.4,-6.358578139235033
982.34,252,2251,,,,599.98788068,,104,235422,,
982.34,256,2279,1.2024357406497002,0.001,238422,594.32766902,-40.2260037689209,105,239422,,
,,,1.1061517711877822,0.001,239422,,-39.991737350463865,,240000,1000.0,424.2324263274553
982.34,260,2322,1.110084078371525,0.001,242422,579.2883565800001,-38.58927207183838,104,243422,,
,,,0.9828857627809048,0.001,244422,,-38.55959555816651,,245000,1000.0,444.6083441304043
982.34,264,2363,0.9454422480463982,0.001,246422,568.6397130400001,-38.428092781066894,104,247422,,
,,,0.8894918861985207,0.001,249422,,-38.67217005157471,,250000,1000.0,589.7330589112564
982.34,268,2404,0.9689704537987709,0.001,250422,553.65135993,-38.780335578918454,104,251422,,
,,,0.9116202293932438,0.001,254422,,-40.01012044525147,,255000,1000.0,868.5848687742139
982.34,272,2445,,,,579.17779597,,104,255422,,
1000.0,276,2474,0.8225071494579315,0.001,258422,623.66584421,-40.69619750213623,104,259422,,
,,,0.7892034476697445,0.001,259422,,-40.97942928314209,,260000,1000.0,902.2414400746231
1000.0,280,2515,0.832040535479784,0.001,262422,625.9542248900001,-41.87913774108887,104,263422,,
,,,0.8468215621709824,0.001,264422,,-42.47034689331055,,265000,1000.0,434.11423998976824
1000.0,284,2557,0.9398017823398114,0.001,266422,614.7646246800001,-42.71885053253174,104,267422,,
,,,1.1177135582268238,0.001,269422,,-41.96000492095947,,270000,1000.0,588.440753087122
1000.0,288,2599,1.0918826073110104,0.001,270422,579.7897905499999,-42.10496100616455,104,271422,,
,,,1.2404065479636193,0.001,274422,,-41.482777053833004,,275000,1000.0,752.4104664566112
1000.0,292,2640,,,,574.86698897,,104,275422,,
1000.0,296,2670,1.3251809000372887,0.001,278422,569.7102436299999,-40.604193115234374,104,279422,,
,,,1.2554355521798133,0.001,279422,,-40.43241087341308,,280000,954.7,713.294408209197
990.15,300,2709,1.1142779756188392,0.001,282422,558.59279526,-39.63986435699463,104,282437,,
,,,1.2397318983376027,0.001,284437,,-39.727302726745606,,285000,914.3,322.8115250614122
990.15,304,2743,1.177011067301035,0.001,285437,555.56995671,-39.77755216217041,104,286437,,
,,,1.0432354809641837,0.001,289437,,-40.352666145324704,,290000,1000.0,900.7910200027749
990.15,308,2786,,,,575.75153041,,104,290437,,
990.15,312,2813,0.9599013234376907,0.001,293437,574.99379975,-41.513722595214844,104,294437,,
,,,0.9380456357002258,0.001,294437,,-41.56513292694092,,295000,1000.0,773.6589198168716
990.15,316,2855,0.9194686346054077,0.001,297437,575.26887173,-42.170004539489746,104,298437,,
,,,0.8978518961071968,0.001,299437,,-42.88874282836914,,300000,1000.0,832.8139203662984
990.15,320,2896,0.9241051353812217,0.001,301437,575.89614704,-43.22984417724609,104,302437,,
,,,0.8682828166484833,0.001,304437,,-43.942265815734864,,305000,1000.0,598.7809266514769
990.15,324,2938,0.8059531842470169,0.001,305437,562.16747228,-44.340006767272946,104,306437,,
,,,0.8106461693495512,0.001,309437,,-46.2121925201416,,310000,1000.0,759.7461131937802
990.15,328,2980,,,,562.8537028,,104,310437,,
990.15,332,3008,0.9790335148572922,0.001,313437,535.7494141300001,-47.05997756195068,104,314437,,
,,,1.0278338019549846,0.001,314437,,-47.33330860900879,,315000,1000.0,790.006883456005
990.15,336,3050,1.0371337327361108,0.001,317437,563.42630779,-48.3553537979126,104,318437,,
,,,1.0262691178619863,0.001,319437,,-48.626765213012696,,320000,1000.0,852.0803565316531
990.15,340,3090,1.010747436493635,0.001,321437,582.0403965200001,-48.91146195983887,104,322437,,
,,,1.024711497694254,0.001,324437,,-49.40554673004151,,325000,1000.0,500.0279695104924
990.15,344,3133,1.0190337730348111,0.001,325437,599.2233324799998,-49.76463833618164,104,326437,,
,,,1.1142250293791294,0.001,329437,,-50.70263108825684,,330000,1000.0,1062.398995618499
990.15,348,3174,,,,616.4387174899999,,104,330437,,
990.15,352,3202,1.1734308710694312,0.001,333437,636.76424974,-52.07637452697754,104,334437,,
,,,1.1675774506628513,0.001,334437,,-52.55303067779541,,335000,1000.0,979.9516698825479
990.15,356,3246,1.2111376641094684,0.001,337437,648.18350243,-53.05537512207031,104,338437,,
,,,1.163861184746027,0.001,339437,,-53.50474446868896,,340000,1000.0,779.7269320901949
980.44,360,3285,1.18431259816885,0.001,341437,643.76327495,-53.660419982910156,103,341466,,
,,,1.245659393787384,0.001,344466,,-54.08374024963379,,345000,903.3,591.4246117943082
980.44,364,3321,,,,657.5114213100001,,104,345466,,
974.83,368,3346,1.4355754757225514,0.001,347905,676.7032453799999,-55.178273376464844,104,348905,,
,,,1.448135161101818,0.001,349905,,-55.23690570068359,,350000,1000.0,1244.5626113512699
974.83,372,3388,1.3252934964895249,0.001,351905,684.8684649400001,-55.9121251373291,104,352905,,
,,,1.4211317811310291,0.001,354905,,-56.88358991241455,,355000,1000.0,1492.3054380685687
974.83,376,3431,1.3553003583550454,0.001,355905,710.2009284,-57.28042495727539,104,356905,,
,,,1.4878011242747307,0.001,359905,,-59.16612677001953,,360000,1000.0,1348.363198683504
974.83,380,3472,,,,732.8248533999998,,103,360905,,
974.83,384,3501,1.602006214082241,0.001,363905,770.95278106,-60.57856404876709,104,364905,,
,,,1.5891754603981971,0.001,364905,,-60.803678199768065,,365000,1000.0,1570.4244400980533
974.83,388,3541,1.8353421261310578,0.001,367905,833.1425697599999,-61.942692008972166,104,368905,,
,,,1.8156623019576072,0.001,369905,,-62.408745124816896,,370000,1000.0,1584.8035057723987
974.83,392,3584,1.917502512693405,0.001,371905,866.9957983499999,-63.412618507385254,104,372905,,
,,,1.7572989926934242,0.001,374905,,-64.75651553344727,,375000,1000.0,1566.5107534340816
974.83,396,3624,1.920432429075241,0.001,375905,899.8510545600001,-65.24376680755616,103,376905,,
,,,1.9946714842915534,0.001,379291,,-66.6090751953125,,380000,1000.0,1756.757357645221
978.54,400,3663,,,,932.5477791600001,,103,380291,,
975.14,404,3690,2.26429765531511,0.001,382951,983.25922569,-68.2684615164092,104,383951,,
,,,2.5038843055963516,0.001,384951,,-68.97719599151611,,385000,1000.0,1851.5153607581858
975.14,408,3729,2.8203924244642256,0.001,386951,1018.7778858099998,-69.30018989562988,104,387951,,
,,,4.185985618167454,0.001,389969,,-70.62277306450738,,390000,466.3,469.8679453579127
955.88,412,3753,,,,1018.9953939899997,,103,390025,,
949.16,416,3769,3.944219225645065,0.001,392353,1030.48285317,-70.39146158599854,104,393353,,
,,,3.6375115849971773,0.001,394566,,-71.16841154479981,,395000,1000.0,1394.2109257758596
941.29,420,3801,3.4444251383543016,0.001,395566,1047.85704207,-71.93654862213135,104,396566,,
,,,3.2925929604768753,0.001,399566,,-73.63033139038086,,400000,1000.0,1946.8834680736531
941.29,424,3837,,,,1100.18864286,,104,400566,,
941.29,428,3862,3.6624728053808213,0.001,403566,1139.03264853,-75.06829391479492,104,404566,,
,,,3.6322002251148224,0.001,404566,,-75.3517691192627,,405000,1000.0,1833.9961305576144
941.29,432,3898,3.8647863289117814,0.001,407566,1206.5221552100002,-76.3905751953125,104,408566,,
,,,3.8816301625967027,0.001,409566,,-77.3711236114502,,410000,1000.0,1854.4714402486047
941.29,436,3935,3.518970102787018,0.001,411566,1241.8966978899998,-78.49842935180664,104,412566,,
,,,3.6524669250249864,0.001,414566,,-80.10596041870117,,415000,1000.0,1989.7569374235347
941.29,440,3972,3.5633814163208006,0.001,415566,1297.7086479799998,-79.98874607849122,104,416566,,
,,,3.799288832426071,0.001,419566,,-82.31238856506347,,420000,1000.0,1778.0466472834348
941.29,444,4009,,,,1338.25127967,,104,420566,,
941.29,448,4033,3.810829963564873,0.001,423566,1379.3310458599997,-84.51789196777344,105,424566,,
,,,3.7608928011655807,0.001,424566,,-84.96643544006348,,425000,1000.0,1953.364997369486
941.29,452,4070,4.1392003692388535,0.001,427566,1419.32066234,-87.2045538482666,105,428566,,
,,,4.156080492258072,0.001,429566,,-87.96218856811524,,430000,1000.0,1988.3679662290729
941.29,456,4107,4.053855125546455,0.001,431566,1464.1048689299998,-88.7481732635498,105,432566,,
,,,4.1770414249897,0.001,434566,,-89.81221591186524,,435000,1000.0,2049.744247719017
951.0,460,4143,4.252594795942307,0.001,435566,1530.6373531999998,-90.10538076782227,105,436566,,
,,,4.338819913387298,0.001,439566,,-92.49596340942382,,440000,1000.0,1816.9604524513531
951.0,464,4180,,,,1577.3345594200002,,105,440566,,
956.61,468,4205,4.529760966539383,0.001,443566,1623.1979417699997,-94.18357067871094,105,444566,,
,,,4.510522104024887,0.001,444566,,-94.4334151916504,,445000,943.6,1928.8596192508237
956.61,472,4241,4.504109653234482,0.001,447566,1665.0471482399998,-95.98979502868653,105,448566,,
,,,4.530437066316605,0.001,449566,,-97.19118418884277,,450000,1000.0,2071.8075036613272
956.61,476,4277,4.3951313928365705,0.001,451566,1676.6538580900003,-97.90171426391602,105,452566,,
,,,4.827600361347199,0.001,454789,,-99.85625532531738,,455000,722.6,781.1360822822433
948.84,480,4306,,,,1628.6714125600006,,105,455789,,
948.84,484,4332,5.747788097381592,0.001,458789,1646.6499007099999,-100.68954040527343,106,459789,,
,,,6.3097435667514805,0.001,459789,,-100.77798509216309,,460000,1000.0,1941.6527827955433
942.91,488,4368,8.66194155049324,0.001,462789,1655.22202428,-101.9919126586914,106,463196,,
,,,9.106590757369995,0.001,464951,,-101.70729633331298,,465000,678.2,562.0667496985291
925.68,492,4390,,,,1632.9128761200002,,106,465473,,
919.18,496,4409,8.78391938495636,0.001,467823,1640.2623265299999,-101.9814721069336,106,468823,,
,,,8.968005902290344,0.001,469823,,-102.60649531555175,,470000,919.7,1729.647024520117
909.61,500,4438,9.218433395358387,0.001,471162,1629.61647224,-102.16059259573619,106,471252,,
900.55,504,4450,9.050622306860886,0.001,473006,1609.4325127099999,-102.44221011075106,106,474006,,
,,,9.820025854587556,0.001,474006,,-102.32689138793945,,475000,835.1,1401.5321599511547
897.23,508,4484,9.961672493797577,0.001,476674,1601.9217990700001,-103.1601677397768,106,477674,,
,,,10.280533204555512,0.001,479903,,-102.61389479064941,,480000,967.6,2065.2498226815833
908.78,512,4515,,,,1635.1096675699998,,106,480903,,
907.62,516,4535,9.737153761791733,0.001,483115,1657.54208576,-104.45972385046618,106,484115,,
,,,9.577574919700622,0.001,484115,,-104.35794032287598,,485000,857.4,1214.3480409981682
915.49,520,4570,9.68480047416687,0.001,487115,1685.7293026399996,-104.88048228454589,106,488115,,
,,,9.334307703733444,0.001,489115,,-105.5160454711914,,490000,1000.0,2175.5754593503893
915.49,524,4606,9.760565289020539,0.001,491115,1692.2102996400001,-106.62526786804199,106,492115,,
,,,8.86600068116188,0.001,494115,,-106.94019918823243,,495000,953.8,1833.9871920139528
915.49,528,4643,8.035751728773118,0.001,495115,1698.29747327,-107.31750610351563,106,496115,,
,,,7.512422054290772,0.001,499115,,-108.37744816589355,,500000,892.0,1548.5646290918114
915.49,532,4678,,,,1677.7591941299997,,106,500115,,
908.82,536,4700,7.66224326307957,0.001,502448,1666.31891422,-108.85521298188429,107,503448,,
,,,7.63764519906044,0.001,504448,,-109.0311364440918,,505000,995.9,1839.2025651602366
908.82,540,4737,8.093994605302811,0.001,506448,1671.76674749,-108.99671267700195,107,507448,,
,,,7.6435029885768895,0.001,509448,,-109.55853341674805,,510000,1000.0,2032.1898833149637
908.82,544,4773,7.711180138349533,0.001,510448,1675.5429708000001,-109.5913282623291,107,511448,,
,,,7.453611792087555,0.001,514448,,-110.85438133239747,,515000,1000.0,2119.7691188502126
908.82,548,4810,,,,1682.15335224,,107,515448,,
908.82,552,4835,6.745672759771347,0.001,518448,1685.7658669099997,-112.3607777709961,107,519448,,
,,,7.379960253715515,0.001,519448,,-112.63347994995117,,520000,1000.0,2008.0469030488543
898.96,556,4866,8.435351490974426,0.001,521462,1667.53141224,-112.17657906668526,107,522462,,
,,,7.540914282083511,0.001,524462,,-113.27898049926758,,525000,1000.0,2124.8224744399076
898.96,560,4902,8.104434853553771,0.001,525462,1672.65831241,-113.47833717346191,107,526462,,
,,,8.276912936210632,0.001,529462,,-113.79392599487305,,530000,1000.0,2100.694591064542
898.96,564,4939,,,,1679.7364050500005,,107,530462,,
894.78,568,4964,7.758392484426499,0.001,533462,1679.0690176700002,-114.07004153442382,107,534044,,
,,,7.774497787977002,0.001,534044,,-114.34117760936829,,535000,1000.0,2263.171082421858
894.78,572,4998,8.165616219758988,0.001,537044,1679.92812425,-115.7074856262207,107,538044,,
,,,8.608045469284058,0.001,539044,,-115.64621252441407,,540000,1000.0,2180.8621518526224
894.78,576,5034,8.582399208545684,0.001,541044,1667.0347416100003,-116.13783929443359,107,542044,,
,,,9.004071014404296,0.001,544044,,-116.59471656799316,,545000,1000.0,2211.8318714324387
902.55,580,5070,8.585912550449372,0.001,545044,1742.3737793000003,-117.25649864196777,107,546044,,
,,,9.53435631942749,0.001,549044,,-117.99719905090332,,550000,1000.0,2184.853098070319
902.55,584,5107,,,,1753.39700216,,107,550044,,
908.48,588,5132,8.412801508188247,0.001,553044,1779.69763299,-118.22358653259278,107,554044,,
,,,8.554966495037078,0.001,554044,,-118.30350874328613,,555000,1000.0,2278.0111366567203
925.71,592,5169,7.770321956396103,0.001,557044,1831.5636663,-119.57842886352539,107,558044,,
,,,7.610027790546417,0.001,559044,,-120.03740385437011,,560000,1000.0,2207.9648401478307
932.21,596,5206,7.691902096033096,0.001,561044,1853.3525067100002,-120.43376467895507,107,562044,,
,,,7.667633137226105,0.001,564044,,-121.53026036071778,,565000,989.5,2269.4456773999145
944.67,600,5242,7.423356600046158,0.001,565044,1890.4426166300002,-121.62194021606446,107,565719,,
957.13,604,5266,7.583439467906952,0.001,568719,1943.0889642400005,-122.81080522155762,108,569719,,
,,,7.059530441999436,0.001,569719,,-123.07103982543946,,570000,1000.0,2321.4749026924374
960.45,608,5302,7.670218237876892,0.001,572719,1972.41416797,-123.53482257080078,108,573719,,
,,,8.307733840703964,0.001,574719,,-123.97027941894531,,575000,1000.0,2218.702712174738
968.16,612,5340,8.391855072498322,0.001,576719,2005.4498841900004,-123.95628240966796,108,577719,,
,,,8.24535549068451,0.001,579719,,-124.5146759185791,,580000,1000.0,2370.8111841038217
976.04,616,5375,8.149528366327285,0.001,580719,2030.33691258,-124.9474619140625,108,581719,,
,,,8.338049754619599,0.001,584719,,-125.07513174438476,,585000,974.6,2243.04471398443
976.04,620,5412,,,,2036.96568562,,108,585719,,
975.45,624,5437,7.943505869388581,0.001,588719,2052.23704432,-125.71726286315918,108,589660,,
,,,8.13396210168804,0.001,589660,,-126.08364025852988,,590000,904.0,2159.4430508913474
975.45,628,5472,8.171688374519348,0.001,592660,2067.64524021,-125.80618783569336,108,593660,,
,,,8.744410940885544,0.001,594660,,-126.3152502746582,,595000,1000.0,2212.6249373813507
969.55,632,5505,8.6148218460083,0.001,596070,2094.08074538,-126.54121781921387,108,597070,,
,,,9.977333287000656,0.001,599070,,-128.44908055114746,,600000,834.0,1485.983203617041
976.22,636,5539,9.509039397716522,0.001,600070,2124.51739522,-128.68254440307618,108,601070,,
,,,9.793132276296616,0.001,604070,,-129.08218533325194,,605000,1000.0,2100.4380969146964
976.22,640,5576,,,,2138.68837425,,108,605070,,
976.22,644,5600,11.133516490936278,0.001,608070,2151.35772791,-130.39215238952636,108,609070,,
,,,13.816300505900202,0.001,609594,,-128.40729796431447,,610000,1000.0,2130.7095187541972
971.46,648,5634,13.053613985061645,0.001,611594,2141.32037942,-129.96111628723145,108,612594,,
,,,10.67793913435936,0.001,614594,,-129.804034866333,,615000,1000.0,2298.9814943982988
971.46,652,5671,10.253911380767823,0.001,615594,2144.65805774,-129.70651983642577,108,616594,,
,,,9.359433161973953,0.001,619594,,-132.24305561828612,,620000,924.6,2181.326818182669
981.32,656,5705,,,,2174.98673728,,108,620594,,
981.32,660,5731,9.120918110847473,0.001,623594,2158.35061257,-133.31166645812988,108,624594,,
,,,9.57222540807724,0.001,624594,,-134.03965560913085,,625000,798.2,1757.299587627643
976.82,664,5762,9.900168301820756,0.001,627144,2152.2924983600005,-134.64491902160646,109,628144,,
,,,9.86108359003067,0.001,629144,,-134.25298919677735,,630000,805.6,1796.55830088714
975.78,668,5794,10.305954141098086,0.001,630622,2137.98191039,-134.68757195253252,109,631622,,
,,,9.553154583433841,0.001,634311,,-134.15178811905233,,635000,1000.0,2307.827165368525
972.67,672,5828,,,,2140.6919872,,109,635311,,
972.67,676,5853,8.69210831451416,0.001,638311,2178.4102142,-134.86106573486327,109,639311,,
,,,8.960441071510315,0.001,639311,,-134.72890560913086,,640000,1000.0,2459.9408328429186
972.67,680,5890,8.174801050662994,0.001,642311,2191.75531103,-135.7802540435791,109,643311,,
,,,8.870093675136566,0.001,644311,,-136.391015914917,,645000,1000.0,2281.8829433536157
972.67,684,5925,8.690480625152588,0.001,646311,2196.17746419,-136.37573274230957,109,647311,,
,,,9.276467749357224,0.001,649311,,-137.20215292358398,,650000,1000.0,2322.007275515236
972.67,688,5962,10.086967574834823,0.001,650311,2200.50463544,-136.59389851379393,109,651311,,
,,,8.638925009489059,0.001,654311,,-136.51637588500978,,655000,893.7,2162.492057521874
972.67,692,5997,,,,2208.3496398,,109,655311,,
972.67,696,6023,10.67980567741394,0.001,658311,2214.61231705,-137.1071133117676,109,659311,,
,,,10.355295399188995,0.001,659311,,-138.24160928344727,,660000,1000.0,1271.2658314540051
974.26,700,6058,11.774241424560547,0.001,662145,2221.7507681899997,-139.67569650268555,109,663145,,
