eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/iterations,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/explained_variance,train/clip_fraction,train/entropy_loss,train/std,train/n_updates,train/loss,train/clip_range,train/learning_rate,train/approx_kl,train/value_loss
50.0,15000,-11.303458295017482,,,,,,-0.007094164709269535,0.08405900001525879,0.045361328125,-2.377305068820715,0.7726498246192932,70,5.333658695220947,0.2,0.0003,0.009334626,23.678884437680246
50.0,16000,-11.303458295017482,,,,,,,,,,,,,,,,
,16384,,8,283,57,50.0,-51.965128879999995,,,,,,,,,,,
50.0,17000,-10.795807778649031,,,,,,-0.012975080704200082,0.055281877517700195,0.06611328125,-2.2605806261301042,0.7263502478599548,80,2.7101101875305176,0.2,0.0003,0.013354846,13.800670368224383
50.0,18000,-10.795807778649031,,,,,,,,,,,,,,,,
,18432,,9,284,64,50.0,-49.480956880000015,,,,,,,,,,,
50.0,19000,-12.410916973650455,,,,,,-0.01361742521985434,0.31369030475616455,0.0599609375,-2.153697855770588,0.6923130750656128,90,2.4970204830169678,0.2,0.0003,0.011003878,10.521227327734232
50.0,20000,-12.410916973650455,,,,,,,,,,,,,,,,
,20480,,10,284,72,50.0,-47.97141569000002,,,,,,,,,,,
50.0,21000,-12.258644152060151,,,,,,-0.01065626548079308,0.6191862523555756,0.06328125,-2.0913992896676064,0.6850640773773193,100,9.217947006225586,0.2,0.0003,0.006102276,19.4695341527462
50.0,22000,-12.258644152060151,,,,,,,,,,,,,,,,
,22528,,11,284,79,50.0,-46.35952458,,,,,,,,,,,
50.0,23000,-16.353552796691655,,,,,,-0.015467245201580226,0.7522323876619339,0.065966796875,-2.0652613796293737,0.6740363240242004,110,5.385272026062012,0.2,0.0003,0.0071509816,12.214503133296967
50.0,24000,-16.353552796691655,,,,,,,,,,,,,,,,
,24576,,12,283,86,50.0,-45.70135256,,,,,,,,,,,
50.0,25000,-23.26027648448944,,,,,,-0.02224724909174256,0.8711796253919601,0.146728515625,-2.0403509117662906,0.6686404943466187,120,6.531580924987793,0.2,0.0003,0.01224789,14.097014532983303
50.0,26000,-23.26027648448944,,,,,,,,,,,,,,,,
,26624,,13,283,93,50.0,-47.25054797,,,,,,,,,,,
50.0,27000,-30.749090449512003,,,,,,-0.013046371904783883,0.9077426344156265,0.0853515625,-2.026795386523008,0.664078950881958,130,5.338848114013672,0.2,0.0003,0.009758057,15.00628927052021
50.0,28000,-30.749090449512003,,,,,,,,,,,,,,,,
,28672,,14,283,101,50.0,-49.240085820000004,,,,,,,,,,,
50.0,29000,-38.11789243072271,,,,,,-0.014513729774625972,0.9127242043614388,0.089501953125,-2.009170978888869,0.6570658683776855,140,7.741126537322998,0.2,0.0003,0.007956686,18.728133529424667
50.0,30000,-38.11789243072271,,,,,,,,,,,,,,,,
,30720,,15,285,107,50.0,-52.27763529,,,,,,,,,,,
50.0,31000,-45.559166407585145,,,,,,-0.0186276903928956,0.9076032489538193,0.12724609375,-1.9911172073334455,0.6526807546615601,150,8.989383697509766,0.2,0.0003,0.008987393,18.209218844771385
50.0,32000,-45.559166407585145,,,,,,,,,,,,,,,,
,32768,,16,286,114,50.0,-54.43358449,,,,,,,,,,,
50.0,33000,-55.064157497882846,,,,,,-0.01650473915215116,0.946499403566122,0.130419921875,-1.9787666946649551,0.6494062542915344,160,3.428109884262085,0.2,0.0003,0.007711279,9.807200194895268
50.0,34000,-55.064157497882846,,,,,,,,,,,,,,,,
,34816,,17,286,121,50.0,-56.30609216999999,,,,,,,,,,,
50.0,35000,-58.22099746465683,,,,,,-0.014248601245344616,0.9631209149956703,0.09990234375,-1.9598223853856325,0.6405701041221619,170,2.596323013305664,0.2,0.0003,0.007733267,6.792967522889375
50.0,36000,-58.22099746465683,,,,,,,,,,,,,,,,
,36864,,18,285,129,50.0,-57.821010349999995,,,,,,,,,,,
50.0,37000,-59.39065708518028,,,,,,-0.00981313576339744,0.9670327194035053,0.074560546875,-1.9340464387089014,0.6324350833892822,180,2.296416997909546,0.2,0.0003,0.005681543,4.2508783407509325
50.0,38000,-59.39065708518028,,,,,,,,,,,,,,,,
,38912,,19,284,136,50.0,-59.82223778999999,,,,,,,,,,,
50.0,39000,-59.83838840126991,,,,,,-0.016847730861627497,0.9847146607935429,0.13046875,-1.9060494937002659,0.6226673126220703,190,1.0285534858703613,0.2,0.0003,0.008003922,3.0261494576931
50.0,40000,-59.83838840126991,,,,,,,,,,,,,,,,
,40960,,20,284,144,50.0,-61.64011460999999,,,,,,,,,,,
50.0,41000,-58.53389562964439,,,,,,-0.011894048860995099,0.9829995781183243,0.1197265625,-1.8687920931726694,0.6099857091903687,200,1.7128349542617798,0.2,0.0003,0.0074922126,3.5259343553334475
50.0,42000,-58.53389562964439,,,,,,,,,,,,,,,,
50.0,43000,-58.53389562964439,,,,,,,,,,,,,,,,
,43008,,21,282,152,50.0,-61.68864464,,,,,,,,,,,
50.0,44000,-57.44819602966309,,,,,,-0.00889979676285293,0.986417006701231,0.116796875,-1.8184330571442842,0.5946171283721924,210,1.1721606254577637,0.2,0.0003,0.0076028164,2.5727539505809545
50.0,45000,-57.44819602966309,,,,,,,,,,,,,,,,
,45056,,22,282,159,50.0,-61.66011785,,,,,,,,,,,
50.0,46000,-57.6715445637703,,,,,,-0.013803922914667055,0.9839864317327738,0.138232421875,-1.7642040811479092,0.5752331018447876,220,1.5043801069259644,0.2,0.0003,0.0131075755,3.4550068978220225
50.0,47000,-57.6715445637703,,,,,,,,,,,,,,,,
,47104,,23,282,166,50.0,-60.82867907999999,,,,,,,,,,,
50.0,48000,-57.642401629686354,,,,,,-0.010079239119659179,0.9895958621054888,0.09404296875,-1.6954431712627411,0.5558466911315918,230,1.3569374084472656,0.2,0.0003,0.013370839,2.012742204591632
50.0,49000,-57.642401629686354,,,,,,,,,,,,,,,,
,49152,,24,281,174,50.0,-61.080218169999995,,,,,,,,,,,
50.0,50000,-58.32869658470154,,,,,,-0.010595030544209294,0.9867941094562411,0.0763671875,-1.620425757393241,0.537293016910553,240,0.9046005606651306,0.2,0.0003,0.007140815,2.73908235989511
50.0,51000,-58.32869658470154,,,,,,,,,,,,,,,,
,51200,,25,280,182,50.0,-61.33432261,,,,,,,,,,,
50.0,52000,-58.975081366300586,,,,,,-0.013185092411004008,0.9921426083892584,0.09140625,-1.5435824275016785,0.5156841278076172,250,0.767326831817627,0.2,0.0003,0.016138485,1.751771692186594
50.0,53000,-58.975081366300586,,,,,,,,,,,,,,,,
,53248,,26,279,190,50.0,-62.014470679999995,,,,,,,,,,,
50.0,54000,-58.29164292812347,,,,,,-0.006714483267569449,0.9925160142593086,0.114208984375,-1.4687036316841842,0.49784350395202637,260,0.44557204842567444,0.2,0.0003,0.0069269664,1.4937901735305785
50.0,55000,-58.29164292812347,,,,,,,,,,,,,,,,
,55296,,27,278,198,50.0,-62.262198909999995,,,,,,,,,,,
50.0,56000,-58.32002504467964,,,,,,-0.004686221835436299,0.9924046751111746,0.11533203125,-1.4050415474921465,0.48574841022491455,270,0.4766378700733185,0.2,0.0003,0.009311333,1.301695454865694
50.0,57000,-58.32002504467964,,,,,,,,,,,,,,,,
,57344,,28,278,206,50.0,-62.63862682,,,,,,,,,,,
50.0,58000,-58.194369280338286,,,,,,-0.011509831692092121,0.9940160405822098,0.11484375,-1.3375505909323693,0.4695770740509033,280,0.533761739730835,0.2,0.0003,0.009686789,1.3311424205079674
50.0,59000,-58.194369280338286,,,,,,,,,,,,,,,,
,59392,,29,277,214,50.0,-61.849172030000005,,,,,,,,,,,
50.0,60000,-57.777952146530154,,,,,,-0.012551499274559319,0.9947211104445159,0.133203125,-1.261863585561514,0.4512862265110016,290,0.49302709102630615,0.2,0.0003,0.012324256,1.1187255358323456
50.0,61000,-57.777952146530154,,,,,,,,,,,,,,,,
,61440,,30,276,221,50.0,-60.86063019,,,,,,,,,,,
50.0,62000,-57.61305425167084,,,,,,-0.0068031136368517766,0.9954550489783287,0.119970703125,-1.1857183896005155,0.4366075396537781,300,0.6848063468933105,0.2,0.0003,0.00637151,1.0218791591003538
50.0,63000,-57.61305425167084,,,,,,,,,,,,,,,,
,63488,,31,276,229,50.0,-59.55619365,,,,,,,,,,,
50.0,64000,-57.41951206326485,,,,,,-0.0064782601228216665,0.9957615942694247,0.132861328125,-1.1104876887053252,0.4189716875553131,310,0.3808292746543884,0.2,0.0003,0.018907517,0.9356004094704986
50.0,65000,-57.41951206326485,,,,,,,,,,,,,,,,
,65536,,32,276,236,50.0,-58.749089729999994,,,,,,,,,,,
50.0,66000,-56.983337783813475,,,,,,-0.010593639945727772,0.9962564660236239,0.163232421875,-1.0318862147629262,0.405488520860672,320,0.3182394802570343,0.2,0.0003,0.011533715,0.7711373399943113
50.0,67000,-56.983337783813475,,,,,,,,,,,,,,,,
,67584,,33,276,244,50.0,-58.277472640000006,,,,,,,,,,,
50.0,68000,-56.324752724170686,,,,,,-0.008354736873297953,0.9961640019901097,0.129833984375,-0.9679267093539238,0.3950827717781067,330,0.4183444678783417,0.2,0.0003,0.00709491,0.6927310861647129
50.0,69000,-56.324752724170686,,,,,,,,,,,,,,,,
,69632,,34,276,251,50.0,-57.98313463,,,,,,,,,,,
50.0,70000,-56.06133836507797,,,,,,-0.003391136060236022,0.9964084320235997,0.11005859375,-0.9111668691039085,0.3846764862537384,340,0.4345373511314392,0.2,0.0003,0.0074553355,0.6449058660306036
50.0,71000,-56.06133836507797,,,,,,,,,,,,,,,,
,71680,,35,276,259,50.0,-56.68964512,,,,,,,,,,,
50.0,72000,-55.52034294605255,,,,,,-0.0034325159882428124,0.9964489119593054,0.164990234375,-0.8521120531484485,0.37401700019836426,350,0.1372479796409607,0.2,0.0003,0.010486401,0.5285443638451397
50.0,73000,-55.52034294605255,,,,,,,,,,,,,,,,
,73728,,36,276,266,50.0,-56.059452230000005,,,,,,,,,,,
50.0,74000,-54.615243673324585,,,,,,-0.0058622847951482985,0.9969979173038155,0.11962890625,-0.8004961363971234,0.3676879405975342,360,0.23410886526107788,0.2,0.0003,0.0173245,0.5332531127147376
50.0,75000,-54.615243673324585,,,,,,,,,,,,,,,,
,75776,,37,276,274,50.0,-55.616065180000014,,,,,,,,,,,
50.0,76000,-51.88959730267525,,,,,,-0.0058158752886811275,0.9962826266419142,0.142626953125,-0.7487041655927896,0.35767605900764465,370,0.3285701870918274,0.2,0.0003,0.016875975,0.6615382453426719
50.0,77000,-51.88959730267525,,,,,,,,,,,,,,,,
,77824,,38,275,282,50.0,-54.758570739999996,,,,,,,,,,,
50.0,78000,-50.95509757995605,,,,,,-0.006508771314111072,0.9973428170196712,0.21318359375,-0.6795632751658559,0.3450896441936493,380,0.2989078760147095,0.2,0.0003,0.015179288,0.43755708425305784
50.0,79000,-50.95509757995605,,,,,,,,,,,,,,,,
,79872,,39,275,289,50.0,-53.77237681999999,,,,,,,,,,,
50.0,80000,-49.16785940229893,,,,,,-0.005718955615884624,0.9972379212267697,0.199560546875,-0.6202877620235085,0.3380500376224518,390,0.166874960064888,0.2,0.0003,0.016084796,0.4880099087022245
50.0,81000,-49.16785940229893,,,,,,,,,,,,,,,,
,81920,,40,275,297,50.0,-52.86008459,,,,,,,,,,,
50.0,82000,-48.383875250816345,,,,,,-0.0037358598958235232,0.9973771963268518,0.17255859375,-0.5481394831091165,0.3252803683280945,400,0.1755305528640747,0.2,0.0003,0.008199951,0.3898558050394058
50.0,83000,-48.383875250816345,,,,,,,,,,,,,,,,
,83968,,41,275,304,50.0,-51.248437509999995,,,,,,,,,,,
50.0,84000,-45.68213146328926,,,,,,-0.008797701948788017,0.9968701677862555,0.170263671875,-0.47962233759462836,0.3146477937698364,410,0.17085151374340057,0.2,0.0003,0.021749137,0.40174025795422497
50.0,85000,-45.68213146328926,,,,,,,,,,,,,,,,
50.0,86000,-45.68213146328926,,,,,,,,,,,,,,,,
,86016,,42,274,313,50.0,-49.42961612,,,,,,,,,,,
50.0,87000,-45.01671526134014,,,,,,-0.003222651843680069,0.9965150505304337,0.188671875,-0.40553345885127784,0.30226993560791016,420,0.17685359716415405,0.2,0.0003,0.019141074,0.40085829626768826
50.0,88000,-45.01671526134014,,,,,,,,,,,,,,,,
,88064,,43,274,320,50.0,-48.275250209999996,,,,,,,,,,,
50.0,89000,-40.9188045039773,,,,,,-0.005169281078269705,0.9959224299527705,0.217822265625,-0.3310678094625473,0.29210585355758667,430,0.1891833394765854,0.2,0.0003,0.01743639,0.4061052215751261
50.0,90000,-40.9188045039773,,,,,,,,,,,,,,,,
,90112,,44,274,328,50.0,-46.79720615000001,,,,,,,,,,,
50.0,91000,-39.766984133422376,,,,,,-0.0004160087133641355,0.9961416891310364,0.15576171875,-0.26271247062832115,0.282148540019989,440,0.1203714907169342,0.2,0.0003,0.009091646,0.36713053020648656
50.0,92000,-39.766984133422376,,,,,,,,,,,,,,,,
,92160,,45,274,336,50.0,-45.28840009,,,,,,,,,,,
50.0,93000,-39.72956003695727,,,,,,-0.005615750444121659,0.9959113891236484,0.1775390625,-0.1899017721414566,0.27250298857688904,450,0.10297819972038269,0.2,0.0003,0.012051112,0.3167518328409642
50.0,94000,-39.72956003695727,,,,,,,,,,,,,,,,
,94208,,46,274,343,50.0,-44.44506738,,,,,,,,,,,
50.0,95000,-37.71222490668297,,,,,,-0.009359649571706541,0.9962016171775758,0.17861328125,-0.11456476785242557,0.2621822953224182,460,0.11930413544178009,0.2,0.0003,0.012439523,0.30343615943565966
50.0,96000,-37.71222490668297,,,,,,,,,,,,,,,,
,96256,,47,273,351,50.0,-43.15356227,,,,,,,,,,,
50.0,97000,-38.45584078282118,,,,,,-0.012089204601943493,0.9923359472304583,0.1734375,-0.053700276836752894,0.25469833612442017,470,0.1804775893688202,0.2,0.0003,0.023190908,0.47296430822461843
50.0,98000,-38.45584078282118,,,,,,,,,,,,,,,,
,98304,,48,273,359,50.0,-42.24255197999999,,,,,,,,,,,
50.0,99000,-35.31550086289644,,,,,,-0.007298583889496513,0.9948009201325476,0.160693359375,0.014298483729362488,0.24573920667171478,480,0.1303696632385254,0.2,0.0003,0.014937386,0.3616423011291772
50.0,100000,-35.31550086289644,,,,,,,,,,,,,,,,
,100352,,49,273,366,50.0,-41.159256060000004,,,,,,,,,,,
50.0,101000,-35.04177720546723,,,,,,-0.006211337822605856,0.9933207952417433,0.190869140625,0.08653501644730568,0.23734140396118164,490,0.12679962813854218,0.2,0.0003,0.012659427,0.30449846740812064
50.0,102000,-35.04177720546723,,,,,,,,,,,,,,,,
,102400,,50,273,374,50.0,-40.26623695,,,,,,,,,,,
50.0,103000,-32.21501327678561,,,,,,-0.009953829334699548,0.9918836215510964,0.18798828125,0.15868461690843105,0.22675828635692596,500,0.17414003610610962,0.2,0.0003,0.015012959,0.3625124999321997
50.0,104000,-32.21501327678561,,,,,,,,,,,,,,,,
,104448,,51,273,381,50.0,-38.117205379999994,,,,,,,,,,,
50.0,105000,-30.91988602206111,,,,,,-0.006156907905824483,0.9915415653958917,0.203271484375,0.24964941591024398,0.2173972874879837,510,0.12884368002414703,0.2,0.0003,0.018137522,0.3223301287274808
50.0,106000,-30.91988602206111,,,,,,,,,,,,,,,,
,106496,,52,273,389,50.0,-36.20037397,,,,,,,,,,,
50.0,107000,-28.39110112413764,,,,,,-0.007196124098845758,0.9916257075965405,0.215478515625,0.3326837632805109,0.21004104614257812,520,0.09059906005859375,0.2,0.0003,0.02127319,0.282252137735486
50.0,108000,-28.39110112413764,,,,,,,,,,,,,,,,
,108544,,53,273,396,50.0,-34.14259999,,,,,,,,,,,
50.0,109000,-27.14823211580515,,,,,,-0.0045877034455770625,0.9898546449840069,0.17509765625,0.39811685904860494,0.2028568983078003,530,0.07310368120670319,0.2,0.0003,0.01384528,0.23224737853743135
50.0,110000,-27.14823211580515,,,,,,,,,,,,,,,,
,110592,,54,273,404,50.0,-32.375750260000004,,,,,,,,,,,
50.0,111000,-22.774399694800376,,,,,,-0.00967189926886931,0.9886491652578115,0.203662109375,0.4646815791726112,0.19530612230300903,540,0.12348723411560059,0.2,0.0003,0.019020325,0.23873749170452357
50.0,112000,-22.774399694800376,,,,,,,,,,,,,,,,
,112640,,55,273,411,50.0,-30.317197690000008,,,,,,,,,,,
50.0,113000,-18.45875438451767,,,,,,-0.007766863028518855,0.9839718472212553,0.23173828125,0.5444956589490175,0.1876181811094284,550,0.07994404435157776,0.2,0.0003,0.017807635,0.22103319563902915
50.0,114000,-18.45875438451767,,,,,,,,,,,,,,,,
,114688,,56,273,419,50.0,-26.67568531,,,,,,,,,,,
50.0,115000,-16.406445958465337,,,,,,-0.005885310776648112,0.9647408947348595,0.1837890625,0.6231635965406894,0.1790744662284851,560,0.07384049892425537,0.2,0.0003,0.02525555,0.1946888024220243
50.0,116000,-16.406445958465337,,,,,,,,,,,,,,,,
,116736,,57,273,426,50.0,-22.967221960000003,,,,,,,,,,,
50.0,117000,-16.913169831410052,,,,,,-0.004543787086731754,0.9266293719410896,0.170849609375,0.7086249314248562,0.17219701409339905,570,0.08686751127243042,0.2,0.0003,0.019159982,0.23760217712260784
50.0,118000,-16.913169831410052,,,,,,,,,,,,,,,,
,118784,,58,273,434,50.0,-21.54996646,,,,,,,,,,,
50.0,119000,-15.69058610163629,,,,,,-0.01066416340181604,0.9601804614067078,0.2265625,0.7770127020776272,0.16614508628845215,580,0.08429358899593353,0.2,0.0003,0.01713005,0.2056369996862486
50.0,120000,-15.69058610163629,,,,,,,,,,,,,,,,
,120832,,59,273,441,50.0,-20.462651930000003,,,,,,,,,,,
50.0,121000,-11.26064794678241,,,,,,-0.010507376253372058,0.8876196816563606,0.2109375,0.8239308387041092,0.1628628373146057,590,0.08315227925777435,0.2,0.0003,0.015729263,0.2944770241621882
50.0,122000,-11.26064794678241,,,,,,,,,,,,,,,,
,122880,,60,273,449,50.0,-17.699953869999998,,,,,,,,,,,
50.0,123000,-10.647846575453878,,,,,,-0.008742670106585138,0.8732573986053467,0.176220703125,0.8942785572260619,0.15464219450950623,600,0.11065072566270828,0.2,0.0003,0.015767038,0.2254286099690944
50.0,124000,-10.647846575453878,,,,,,,,,,,,,,,,
,124928,,61,273,457,50.0,-15.149322590000002,,,,,,,,,,,
50.0,125000,-10.203984245005994,,,,,,-0.010292143252445384,0.9356199726462364,0.196240234375,0.9907187100499868,0.14717239141464233,610,0.05931390821933746,0.2,0.0003,0.022334034,0.1655778270214796
50.0,126000,-10.203984245005994,,,,,,,,,,,,,,,,
,126976,,62,273,464,50.0,-13.449431120000002,,,,,,,,,,,
50.0,127000,-9.843518449459225,,,,,,6.295753264566884e-05,0.9411703757941723,0.17998046875,1.0739266637712717,0.1412602812051773,620,0.058318570256233215,0.2,0.0003,0.010739779,0.1505396262742579
50.0,128000,-9.843518449459225,,,,,,,,,,,,,,,,
50.0,129000,-9.843518449459225,,,,,,,,,,,,,,,,
,129024,,63,273,472,50.0,-12.6324272,,,,,,,,,,,
50.0,130000,-9.641071905381978,,,,,,-0.007488807587651536,0.9520727470517159,0.18828125,1.1425927493721246,0.13678698241710663,630,0.01069103553891182,0.2,0.0003,0.016894627,0.127979479636997
50.0,131000,-9.641071905381978,,,,,,,,,,,,,,,,
,131072,,64,273,479,50.0,-12.10412457,,,,,,,,,,,
50.0,132000,-9.34384347787127,,,,,,-0.006627903538173996,0.9278754815459251,0.200341796875,1.1962669104337693,0.13319925963878632,640,0.03788416087627411,0.2,0.0003,0.023512326,0.13395846671191974
50.0,133000,-9.34384347787127,,,,,,,,,,,,,,,,
,133120,,65,273,487,50.0,-11.65282975,,,,,,,,,,,
50.0,134000,-9.259570973273366,,,,,,-0.0027767380815930665,0.9641229212284088,0.181787109375,1.2497124534100295,0.12923114001750946,650,0.044920869171619415,0.2,0.0003,0.013961857,0.1438211034517735
50.0,135000,-9.259570973273366,,,,,,,,,,,,,,,,
,135168,,66,273,495,50.0,-11.00518931,,,,,,,,,,,
50.0,136000,-9.455025601619855,,,,,,-0.0075740575848612934,0.9490568302571774,0.1919921875,1.3187635570764542,0.12438478320837021,660,0.027419045567512512,0.2,0.0003,0.016660638,0.16518264303449542
50.0,137000,-9.455025601619855,,,,,,,,,,,,,,,,
,137216,,67,273,502,50.0,-10.791512009999998,,,,,,,,,,,
50.0,138000,-9.851244444190524,,,,,,-0.0117669399784063,0.9454725235700607,0.177734375,1.406242883205414,0.11866777390241623,670,0.07978293299674988,0.2,0.0003,0.018535133,0.12625677831238136
50.0,139000,-9.851244444190524,,,,,,,,,,,,,,,,
,139264,,68,273,509,50.0,-10.628288560000001,,,,,,,,,,,
50.0,140000,-9.905185305560007,,,,,,-0.009144018674851396,0.952770609408617,0.1720703125,1.478742466121912,0.11514082551002502,680,0.0830286294221878,0.2,0.0003,0.018191954,0.16898413316812366
50.0,141000,-9.905185305560007,,,,,,,,,,,,,,,,
,141312,,69,273,517,50.0,-10.17236734,,,,,,,,,,,
50.0,142000,-10.147661042027176,,,,,,-0.006301106982573401,0.9543174766004086,0.156494140625,1.5306027337908745,0.1118917316198349,690,0.035858090966939926,0.2,0.0003,0.012152821,0.1075465003028512
50.0,143000,-10.147661042027176,,,,,,,,,,,,,,,,
,143360,,70,273,525,50.0,-9.887626889999998,,,,,,,,,,,
50.0,144000,-9.943585544265806,,,,,,-0.007213250294444151,0.9501110687851906,0.179443359375,1.573590025305748,0.11067448556423187,700,0.008312433958053589,0.2,0.0003,0.013098244,0.1955149602610618
50.0,145000,-9.943585544265806,,,,,,,,,,,,,,,,
,145408,,71,273,532,50.0,-10.00384872,,,,,,,,,,,
50.0,146000,-9.828759101126343,,,,,,-0.00590709394600708,0.9676716290414333,0.20107421875,1.6016187235713004,0.10874282568693161,710,0.034977853298187256,0.2,0.0003,0.014554104,0.1336494063725695
50.0,147000,-9.828759101126343,,,,,,,,,,,,,,,,
,147456,,72,272,540,50.0,-9.93459566,,,,,,,,,,,
50.0,148000,-9.768818777054548,,,,,,-0.006936362775741145,0.9727659411728382,0.189453125,1.6490429952740668,0.10561374574899673,720,0.018065553158521652,0.2,0.0003,0.015689477,0.1358048156136647
50.0,149000,-9.768818777054548,,,,,,,,,,,,,,,,
,149504,,73,272,547,50.0,-10.01891916,,,,,,,,,,,
50.0,150000,-9.905782352294773,,,,,,-0.004838214980554767,0.9767702799290419,0.177490234375,1.7062798991799355,0.10265626013278961,730,0.03830704838037491,0.2,0.0003,0.016064143,0.07856424076016992
50.0,151000,-9.905782352294773,,,,,,,,,,,,,,,,
,151552,,74,273,555,50.0,-9.79388437,,,,,,,,,,,
50.0,152000,-10.026456716749816,,,,,,-0.006364525476237759,0.974538940936327,0.185107421875,1.7479316540062428,0.10097463428974152,740,0.061659615486860275,0.2,0.0003,0.0139666675,0.12233757295180112
50.0,153000,-10.026456716749816,,,,,,,,,,,,,,,,
,153600,,75,273,562,50.0,-9.707952760000001,,,,,,,,,,,
50.0,154000,-9.935255848802626,,,,,,-0.011960911788628436,0.9860656326636672,0.2181640625,1.7863666087388992,0.09867836534976959,750,0.058431707322597504,0.2,0.0003,0.018201,0.09700966324890033
50.0,155000,-9.935255848802626,,,,,,,,,,,,,,,,
,155648,,76,273,569,50.0,-9.65726188,,,,,,,,,,,
50.0,156000,-9.355661008507013,,,,,,-0.014915337387355976,0.980522820726037,0.2201171875,1.820611160248518,0.09726546704769135,760,0.023030254989862442,0.2,0.0003,0.015736029,0.14016433289507405
50.0,157000,-9.355661008507013,,,,,,,,,,,,,,,,
,157696,,77,273,576,50.0,-9.15812141,,,,,,,,,,,
50.0,158000,-9.183868166198954,,,,,,-0.010536992410197853,0.9853315940126777,0.20791015625,1.856533583253622,0.09512199461460114,770,0.026068760082125664,0.2,0.0003,0.01304284,0.10263951310189441
50.0,159000,-9.183868166198954,,,,,,,,,,,,,,,,
,159744,,78,273,584,50.0,-8.83458803,,,,,,,,,,,
50.0,160000,-9.044132265518419,,,,,,-0.003910837903094944,0.9801168013364077,0.1939453125,1.8979086235165596,0.09346526116132736,780,0.06537558138370514,0.2,0.0003,0.015343168,0.13038135544629767
50.0,161000,-9.044132265518419,,,,,,,,,,,,,,,,
,161792,,79,273,591,50.0,-8.76957344,,,,,,,,,,,
50.0,162000,-9.005970149487258,,,,,,-0.005868910206481814,0.9841494169086218,0.231591796875,1.9402656905353068,0.09135644137859344,790,0.05784256383776665,0.2,0.0003,0.016020251,0.10519144891295582
50.0,163000,-9.005970149487258,,,,,,,,,,,,,,,,
,163840,,80,273,598,50.0,-8.460003359999998,,,,,,,,,,,
50.0,164000,-9.019510539434851,,,,,,-0.005370372073957697,0.9808937218040228,0.235302734375,1.98890745267272,0.0889066532254219,800,0.06303346157073975,0.2,0.0003,0.01797924,0.12467452120035886
50.0,165000,-9.019510539434851,,,,,,,,,,,,,,,,
,165888,,81,273,606,50.0,-8.604666139999999,,,,,,,,,,,
50.0,166000,-9.017097706720232,,,,,,-0.008144032015115954,0.989400370977819,0.21220703125,2.0443441540002825,0.08655071258544922,810,0.05547865480184555,0.2,0.0003,0.01787725,0.09798341994173825
50.0,167000,-9.017097706720232,,,,,,,,,,,,,,,,
,167936,,82,273,614,50.0,-8.70242454,,,,,,,,,,,
