train/actor_loss,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,time/episodes,rollout/ep_rew_mean,time/fps,train/n_updates,time/total_timesteps,train/critic_loss,eval/mean_reward,eval/mean_ep_length
-72.76104704284668,883.32,670,0.001,108,949.91179237,139,92386,93386,2.1762110323905945,,
-74.29671125793458,,,0.001,,,,94386,95000,2.3648667707443236,1729.7137388156261,1000.0
-75.59633279418945,922.75,700,0.001,112,1019.6840483299999,138,96386,97386,2.3621824991703035,,
-77.55528494262695,,,0.001,,,,99386,100000,2.370782171010971,1731.797466244083,1000.0
-78.22804768371581,961.53,730,0.001,116,1090.22977124,138,100386,101386,2.4476959820985793,,
-80.92251272583007,,,0.001,,,,104386,105000,2.804588235259056,1733.4833930460736,1000.0
,994.69,760,,120,1166.95922403,138,,105386,,,
-83.15915985107422,994.69,782,0.001,124,1240.70342741,139,108386,109386,3.0472572404146194,,
-83.8023549194336,,,0.001,,,,109386,110000,3.143534785747528,1476.5277952754986,1000.0
-85.04310047954594,986.87,807,0.001,128,1282.2687621399998,139,111604,112604,3.357946913723552,,
-86.89206071472168,,,0.001,,,,114604,115000,3.172862126946449,788.5279643409187,901.0
-87.28283190917969,986.87,836,0.001,132,1336.8335405899998,139,115604,116604,3.092825972914696,,
-89.3948193359375,,,0.001,,,,119604,120000,3.2201071770191194,2052.198550986685,1000.0
,986.87,866,,136,1381.6430301699997,139,,120604,,,
-91.56021875,986.87,887,0.001,140,1430.6948769099995,140,123604,124604,3.5184479912519455,,
-92.07987881469727,,,0.001,,,,124604,125000,3.488312858581543,1861.4768952444197,901.5
-94.07503785705566,986.87,916,0.001,144,1480.45950027,140,127604,128604,3.8264297516345978,,
-95.25169482421875,,,0.001,,,,129604,130000,3.655882560014725,2190.3064984184225,1000.0
-96.46457955932617,986.87,945,0.001,148,1526.7618271599997,140,131604,132604,3.8216035854816437,,
-98.52183854675293,,,0.001,,,,134604,135000,3.9373678250312807,2103.797762311902,1000.0
-99.16229306030273,986.87,976,0.001,152,1572.59904407,139,135604,136604,3.9569566869735717,,
-101.57515199279786,,,0.001,,,,139604,140000,4.165133242845536,2035.2914706598967,1000.0
,986.87,1005,,156,1620.6050668300002,139,,140604,,,
-103.70181697082519,986.87,1026,0.001,160,1667.7466013000003,140,143604,144604,4.4099923930168154,,
-104.54183059692383,,,0.001,,,,144604,145000,4.467759992837906,2013.0227248564363,908.0
-106.20471101379394,986.87,1055,0.001,164,1709.59720594,140,147604,148604,4.839551500558853,,
-107.52994944763184,,,0.001,,,,149604,150000,4.787549325704575,2290.012301335856,1000.0
-108.52541352844239,986.87,1085,0.001,168,1749.46530653,140,151604,152604,4.754051432371139,,
-110.25290922546387,,,0.001,,,,154604,155000,4.909742017269134,2260.365606093779,1000.0
-110.59432272338867,986.87,1114,0.001,172,1790.6714415399997,140,155604,156604,5.148938143968582,,
-113.23334872436523,,,0.001,,,,159604,160000,5.562303893566131,2257.2958605848717,1000.0
,992.18,1144,,176,1839.6101306199996,140,,160604,,,
-115.36739126586914,992.18,1165,0.001,180,1871.2529456699997,141,163604,164604,6.400441718816757,,
-115.83888391113281,,,0.001,,,,164604,165000,6.438140412569046,2380.704144137725,1000.0
-117.36573745727539,992.18,1195,0.001,184,1916.0689301299997,141,167604,168604,6.101186841726303,,
-118.42345932006836,,,0.001,,,,169604,170000,5.8218344230651855,2376.081431594491,1000.0
-119.63897193908691,992.18,1224,0.001,188,1948.84587473,140,171604,172604,5.591891128778458,,
-121.3657480316162,,,0.001,,,,174604,175000,5.578513091087341,2403.2266060898546,1000.0
-121.94774424743652,992.18,1254,0.001,192,1977.46398825,140,175604,176604,5.581703436613083,,
-123.71445343017578,,,0.001,,,,179604,180000,6.270514081716538,2437.2090722500348,1000.0
,992.18,1284,,196,2009.20728994,140,,180604,,,
-125.38779061889649,992.18,1305,0.001,200,2039.91958458,141,183604,184604,5.801802979707718,,
-125.72245239257812,,,0.001,,,,184604,185000,6.021684429645538,2454.9612051042263,1000.0
-127.23556951904297,992.18,1334,0.001,204,2069.8943573899996,141,187604,188604,6.010627839565277,,
-128.3477120513916,,,0.001,,,,189604,190000,5.822389602899551,2439.7787972061806,1000.0
-129.45256506347656,992.18,1364,0.001,208,2105.52487569,141,191604,192604,5.7847252881526945,,
-130.7956698150635,,,0.001,,,,194604,195000,5.451361890554428,2449.836729678512,1000.0
-131.2910428466797,992.18,1394,0.001,212,2133.54257521,141,195604,196604,5.411043178796768,,
-133.2945090789795,,,0.001,,,,199604,200000,5.383312157154084,1894.5512556644157,801.8
,992.18,1422,,216,2163.34797703,141,,200604,,,
-135.27772927856446,992.18,1444,0.001,220,2193.6904256,141,203604,204604,5.459132454395294,,
-135.89824826049804,,,0.001,,,,204604,205000,5.683111388206482,2504.3821680180727,1000.0
-137.4504359436035,992.18,1473,0.001,224,2219.8644075100005,141,207604,208604,5.681849214553833,,
-137.72391319274902,,,0.001,,,,209620,210000,5.688295155763626,2566.8836262762547,1000.0
-138.84039212036132,990.16,1498,0.001,228,2238.8312773400003,141,210620,211620,5.8917239630222324,,
-140.7495973815918,,,0.001,,,,214620,215000,5.806892290353775,2478.9843510018545,1000.0
,990.16,1528,,232,2262.5430162200005,141,,215620,,,
-142.29486071777345,990.16,1549,0.001,236,2288.2845197900006,141,218620,219620,5.913189037799835,,
-142.79392050170898,,,0.001,,,,219620,220000,5.600304953575134,2433.6254114012236,1000.0
-143.94131979370118,990.16,1579,0.001,240,2307.16364851,141,222620,223620,5.78082414150238,,
-144.46639828491212,,,0.001,,,,224620,225000,5.689072382688522,2544.299601544626,1000.0
-145.353203704834,990.16,1608,0.001,244,2325.17156519,141,226620,227620,5.770642329454422,,
-146.20915075683592,,,0.001,,,,229620,230000,5.811668565511703,2579.4049031507225,1000.0
-146.54209820556642,990.16,1637,0.001,248,2342.5491643799996,141,230620,231620,5.811556338787079,,
-147.74711636352538,,,0.001,,,,234620,235000,5.773106580018998,2312.8000048127024,903.5
,990.16,1666,,252,2360.54402895,141,,235620,,,
-149.07817111206055,990.16,1687,0.001,256,2377.7301854300003,141,238620,239620,6.0745075941085815,,
-149.46942651367186,,,0.001,,,,239620,240000,6.014934509038925,2538.42358499039,1000.0
-150.31025494384767,990.16,1716,0.001,260,2392.1885694700004,141,242620,243620,5.873196659326553,,
-151.15644607543945,,,0.001,,,,244620,245000,5.878075387001037,2492.969195893297,1000.0
-151.45015698242187,990.16,1746,0.001,264,2404.1753763600004,141,246620,247620,5.8975874071121215,,
-152.24500772094726,,,0.001,,,,249620,250000,6.063291368484497,2572.251883753762,1000.0
-152.5695714416504,990.16,1776,0.001,268,2419.17051732,141,250620,251620,6.04318489742279,,
-153.4707394104004,,,0.001,,,,254620,255000,6.197012771606445,2507.671557281073,1000.0
,990.16,1805,,272,2427.72245748,141,,255620,,,
-154.16866027832032,990.16,1826,0.001,276,2438.4913995399997,142,258620,259620,6.24577856349945,,
-154.5628056640625,,,0.001,,,,259620,260000,6.174546570301056,2565.17242552191,1000.0
-155.26658807373047,990.16,1856,0.001,280,2453.3584350300002,142,262620,263620,6.1035496258735655,,
-155.3075799560547,,,0.001,,,,264620,265000,6.116512601613999,2629.9709156069903,1000.0
-155.76326190185546,990.16,1885,0.001,284,2463.21710551,141,266620,267620,5.911290589570999,,
-156.43738275146484,,,0.001,,,,269620,270000,6.278952822446823,2550.342624385562,1000.0
-156.71748556518554,990.16,1914,0.001,288,2473.77906934,141,270620,271620,6.15930210185051,,
-157.21063247680664,,,0.001,,,,274620,275000,6.299906991243362,2637.5197295648977,1000.0
,990.16,1944,,292,2485.2599966,141,,275620,,,
-157.9320034790039,990.16,1965,0.001,296,2493.94356483,142,278620,279620,6.680238640546799,,
-158.12522720336915,,,0.001,,,,279620,280000,6.68979426908493,2608.543885869207,1000.0
-158.71003628540038,990.16,1995,0.001,300,2499.60369101,142,282620,283620,6.495733973026276,,
-158.93747341918944,,,0.001,,,,284620,285000,6.759696895122528,2512.387028198887,1000.0
-159.14855270385743,990.16,2025,0.001,304,2504.9459144800003,142,286620,287620,6.8513713171482085,,
-159.79823971557616,,,0.001,,,,289620,290000,7.199622925043106,2589.183640127629,1000.0
-160.09977099609375,990.16,2054,0.001,308,2510.09584586,141,290620,291620,6.9182585470676425,,
-160.89683096313476,,,0.001,,,,294620,295000,6.456186674118042,2616.875126287341,1000.0
,990.16,2084,,312,2517.5612484,141,,295620,,,
-161.50125677490234,990.16,2105,0.001,316,2525.68888819,142,298620,299620,5.994821220159531,,
-161.56538037109374,,,0.001,,,,299620,300000,5.893606865882874,2604.5547456335275,1000.0
-162.0038963317871,990.16,2134,0.001,320,2531.67404313,142,302620,303620,5.7260848002433775,,
-162.4322654724121,,,0.001,,,,304620,305000,5.721193333983421,2554.0046832315156,1000.0
-162.8072894897461,990.16,2164,0.001,324,2536.91191694,142,306620,307620,5.623283554792404,,
-163.3015542907715,,,0.001,,,,309620,310000,5.528725705385208,2635.559195665014,1000.0
-163.49435205078126,1000.0,2197,0.001,328,2567.22962786,141,310620,311620,5.483084606170654,,
-164.5259634399414,,,0.001,,,,314620,315000,5.601660796642303,2683.5450010298982,1000.0
,1000.0,2231,,332,2574.19253801,141,,315620,,,
-165.32798336791993,1000.0,2255,0.001,336,2577.73559911,141,318620,319620,5.578354155778885,,
-165.42757678222657,,,0.001,,,,319620,320000,5.722658207893372,2568.7810885831714,1000.0
-165.86196444702148,1000.0,2288,0.001,340,2583.30106014,141,322620,323620,5.8156763370037075,,
-166.3608676147461,,,0.001,,,,324620,325000,5.697099360942841,2729.0404893949626,1000.0
-166.57222106933594,1000.0,2321,0.001,344,2589.0370575499996,141,326620,327620,5.71172770857811,,
-166.97014880371094,,,0.001,,,,329620,330000,5.702313124895096,2627.7488669708837,1000.0
-167.21970654296874,1000.0,2354,0.001,348,2594.23462293,140,330620,331620,5.756232970952988,,
-167.8437042541504,,,0.001,,,,334620,335000,5.829107023477555,2711.0258020620795,1000.0
,1000.0,2388,,352,2599.90376425,140,,335620,,,
-168.1803355407715,1000.0,2411,0.001,356,2603.28528277,140,338620,339620,5.939055998086929,,
-168.344310546875,,,0.001,,,,339620,340000,6.01505571937561,2637.1701483925804,1000.0
-168.6238698425293,1000.0,2445,0.001,360,2609.1235531999996,140,342620,343620,5.919650650262833,,
-168.8450287475586,,,0.001,,,,344620,345000,5.780942780971527,2723.5886449900454,1000.0
-169.31545391845702,1000.0,2478,0.001,364,2613.18702083,140,346620,347620,5.90072394657135,,
-169.40923068237305,,,0.001,,,,349620,350000,5.962711983203888,2499.18615699932,1000.0
-169.6707835083008,1000.0,2511,0.001,368,2617.0026911200002,140,350620,351620,6.0419437751770015,,
-170.27594750976561,,,0.001,,,,354620,355000,5.868733799695969,2156.6000915875425,1000.0
,1000.0,2544,,372,2623.99506261,139,,355620,,,
-171.0108801574707,1000.0,2568,0.001,376,2628.8046597200005,140,358620,359620,5.910244306325913,,
-171.0435348815918,,,0.001,,,,359620,360000,5.864330315589905,2743.217438543588,1000.0
-171.39894802856446,1000.0,2599,0.001,380,2629.91284514,139,362620,363620,5.989804921388626,,
-171.68186444091796,,,0.001,,,,364620,365000,5.9176704835891725,2680.2375360520555,1000.0
-171.82863665771484,1000.0,2632,0.001,384,2632.9594746400007,139,366620,367620,5.796612581253052,,
-172.06261477661133,,,0.001,,,,369620,370000,5.774854115247726,2583.4396057728677,1000.0
-172.04949843321796,997.64,2664,0.001,388,2627.45056343,139,370384,371384,5.828291811868159,,
-172.24637170410156,,,0.001,,,,374384,375000,6.102305066585541,2723.223040600121,1000.0
,997.64,2697,,392,2632.3741232300004,139,,375384,,,
-172.58130484008788,997.64,2720,0.001,396,2640.40060963,139,378384,379384,6.116371927022934,,
-172.8712116088867,,,0.001,,,,379384,380000,6.018613966226578,2780.5040878793225,1000.0
-173.1133057861328,997.64,2753,0.001,400,2648.47284832,139,382384,383384,5.7753566920757295,,
-173.73598754882812,,,0.001,,,,384384,385000,5.727688674211502,2730.936970197968,1000.0
-173.5139630432129,997.64,2786,0.001,404,2656.0024711600004,139,386384,387384,5.899875239849091,,
-173.94396041870118,,,0.001,,,,389384,390000,5.8953129518032075,2738.376372827776,1000.0
-173.9826389465332,997.64,2819,0.001,408,2659.9703511400003,138,390384,391384,6.097880216121673,,
-174.51527032470702,,,0.001,,,,394384,395000,6.1657896463871005,2685.9955615632234,1000.0
,997.64,2852,,412,2663.7159505,138,,395384,,,
-174.5684828186035,997.64,2875,0.001,416,2666.5020658099993,138,398384,399384,5.88646635556221,,
-174.64727478027345,,,0.001,,,,399384,400000,5.7622838094234465,2645.1204002607615,1000.0
-175.07780548095704,997.64,2908,0.001,420,2668.84906068,138,402384,403384,5.696692012071609,,
-175.15067767333986,,,0.001,,,,404384,405000,5.707877341985703,2716.210747049097,1000.0
-175.5106614074707,997.64,2941,0.001,424,2672.4555853600004,138,406384,407384,5.8096499841213225,,
-175.70052325439454,,,0.001,,,,409384,410000,5.5953974213600155,2711.9543346923774,1000.0
-175.59310006713866,997.64,2974,0.001,428,2676.38124128,138,410384,411384,5.9227353577613835,,
-176.0953214111328,,,0.001,,,,414384,415000,5.526243241071701,2741.0451531036756,1000.0
,997.64,3007,,432,2680.130503809999,138,,415384,,,
-176.05473333740235,997.64,3030,0.001,436,2683.5974823899996,138,418384,419384,5.626046884059906,,
-176.19810137939453,,,0.001,,,,419384,420000,5.631075383663178,2134.8693613421638,1000.0
-176.5441586303711,997.64,3062,0.001,440,2686.6566967900003,138,422384,423384,5.681801515340805,,
-176.67799551391602,,,0.001,,,,424384,425000,5.904018563508988,2121.5489847188815,1000.0
-176.76676889038086,997.64,3095,0.001,444,2690.74257091,138,426384,427384,5.782631648778915,,
-176.9566420288086,,,0.001,,,,429384,430000,5.8343958296775815,2729.423700278625,1000.0
-177.08403967285156,997.64,3128,0.001,448,2693.744582940001,137,430384,431384,5.5832228019237515,,
-177.6117184753418,,,0.001,,,,434384,435000,5.570800645828247,2753.6609565187946,1000.0
,997.64,3160,,452,2695.58087547,137,,435384,,,
-178.05266891479494,997.64,3183,0.001,456,2701.8155639800007,138,438384,439384,5.6155092413425445,,
-178.14552365112306,,,0.001,,,,439384,440000,5.529833640813828,2784.0901904777625,1000.0
-178.47807443237303,997.64,3216,0.001,460,2705.18771473,137,442384,443384,5.572167655706406,,
-178.5690791015625,,,0.001,,,,444384,445000,5.7222719197273255,2801.890894838609,1000.0
-178.7068433532715,997.64,3249,0.001,464,2709.9291361600003,137,446384,447384,5.582290822267533,,
-178.77576782226564,,,0.001,,,,449384,450000,5.71514484167099,2818.4656012585156,1000.0
-178.87767044067382,997.64,3281,0.001,468,2715.6581201299996,137,450384,451384,5.670634228467941,,
-178.9523961791992,,,0.001,,,,454384,455000,5.6486147012710575,2768.5785040081887,1000.0
,997.64,3313,,472,2720.43115377,137,,455384,,,
-179.46033679199218,997.64,3337,0.001,476,2724.8944764000003,137,458384,459384,6.0106078584194185,,
-179.19525140380858,,,0.001,,,,459384,460000,5.891155531406403,2759.03285560417,1000.0
-179.65147073364258,997.64,3369,0.001,480,2729.6264947000004,137,462384,463384,5.993170817613602,,
-179.96720614624024,,,0.001,,,,464384,465000,5.680114953756332,2823.9303067635747,1000.0
-180.1230566711426,997.64,3404,0.001,484,2733.9628076800004,137,466384,467384,5.865100532531739,,
-180.28777291870117,,,0.001,,,,469384,470000,5.765275740385055,2785.260335009126,1000.0
-180.39945126342772,1000.0,3439,0.001,488,2748.06661746,137,470384,471384,5.6390833027362826,,
-180.9530413208008,,,0.001,,,,474384,475000,5.739637780666351,2845.0843923870475,1000.0
,1000.0,3470,,492,2752.0925906800003,136,,475384,,,
-181.13951461791993,1000.0,3494,0.001,496,2753.8435794899997,137,478384,479384,6.031703837156296,,
-181.35722283935547,,,0.001,,,,479384,480000,6.0855126197338105,2813.062240704149,1000.0
-181.75667544555665,1000.0,3525,0.001,500,2696.8436172399997,137,482384,483384,5.92308297085762,,
-181.08092471313478,,,0.001,,,,484384,485000,6.525893134117126,2812.6046722538767,1000.0
-181.2737777709961,1000.0,3555,0.001,504,2699.5102071899996,137,486384,487384,6.49632790517807,,
-181.12782504272462,,,0.001,,,,489384,490000,6.148263514518738,2756.980952237919,1000.0
-181.27831924438476,1000.0,3586,0.001,508,2702.45935584,137,490384,491384,5.895700925588608,,
-181.39374700927735,,,0.001,,,,494384,495000,6.158160758018494,2737.303015578794,1000.0
,1000.0,3617,,512,2704.5478712599997,136,,495384,,,
-181.65657739257813,1000.0,3638,0.001,516,2704.65427896,137,498384,499384,6.594249216556549,,
-181.54890621948243,,,0.001,,,,499384,500000,6.559036509275437,2799.3268846606834,1000.0
-181.80564028930664,1000.0,3670,0.001,520,2709.761129889999,137,502384,503384,6.275776861667633,,
-181.72444967651367,,,0.001,,,,504384,505000,6.688184587240219,2780.3351365022827,1000.0
-181.75408779907227,1000.0,3701,0.001,524,2716.65249144,137,506384,507384,6.724043035745621,,
-182.00698419189453,,,0.001,,,,509384,510000,6.639781184434891,2773.3509554926773,1000.0
-182.1429522705078,1000.0,3732,0.001,528,2717.83778058,137,510384,511384,6.593336758375168,,
-182.50445947265624,,,0.001,,,,514384,515000,6.127580174446106,2829.447058089264,1000.0
,1000.0,3765,,532,2718.9113676399998,136,,515384,,,
-182.55226608276368,1000.0,3788,0.001,536,2721.279317619999,137,518384,519384,6.177564624071121,,
-182.77433731079103,,,0.001,,,,519384,520000,5.907080596208572,2798.1480263938893,1000.0
-183.0383363647461,1000.0,3821,0.001,540,2721.85686195,136,522384,523384,6.147000718593597,,
-183.11924127197267,,,0.001,,,,524384,525000,6.115078264951706,2792.1037143564317,1000.0
-183.38930645751952,1000.0,3854,0.001,544,2720.76024461,136,526384,527384,6.074084689378738,,
-183.83214071655274,,,0.001,,,,529384,530000,6.051218131303787,2807.401009280607,1000.0
-183.7498691711426,1000.0,3887,0.001,548,2721.24699049,136,530384,531384,5.99296577334404,,
-183.95459655761718,,,0.001,,,,534384,535000,6.052091182470321,2772.2952249880414,1000.0
,1000.0,3920,,552,2726.07730557,136,,535384,,,
-184.10058099365236,1000.0,3943,0.001,556,2728.53417733,136,538384,539384,5.871673780202865,,
-184.26791708374023,,,0.001,,,,539384,540000,5.891476998090744,2781.527773777302,1000.0
-184.2883879699707,1000.0,3976,0.001,560,2730.04580829,136,542384,543384,6.008689663887024,,
-184.15111123657226,,,0.001,,,,544384,545000,5.876327065944672,2867.014449397009,1000.0
-184.38002172851563,1000.0,4009,0.001,564,2734.15010519,136,546384,547384,5.8127150049209595,,
-184.53918975830078,,,0.001,,,,549384,550000,5.735317682981491,2776.6290119773707,1000.0
-184.5114873352051,1000.0,4041,0.001,568,2734.5057062700007,136,550384,551384,5.919806347131729,,
-184.7268164367676,,,0.001,,,,554384,555000,6.186133319616318,2745.220209555328,1000.0
,1000.0,4074,,572,2736.13635215,136,,555384,,,
-184.77793774414062,1000.0,4098,0.001,576,2737.2416568999997,136,558384,559384,5.86476629781723,,
-184.91932778930664,,,0.001,,,,559384,560000,5.818388267040253,2862.349918566644,1000.0
-184.91730029296875,1000.0,4130,0.001,580,2738.1247201899996,136,562384,563384,5.920117753982544,,
-185.14208685302734,,,0.001,,,,564384,565000,5.898032574892044,2843.6759652905166,1000.0
-185.3653939819336,1000.0,4163,0.001,584,2739.13931394,136,566384,567384,5.945407539367676,,
-185.4627334289551,,,0.001,,,,569384,570000,5.95842592549324,2823.9741811391664,1000.0
-185.60383541870118,1000.0,4196,0.001,588,2741.04541811,136,570384,571384,5.903202702283859,,
-185.66521044921876,,,0.001,,,,574384,575000,5.9988050684928895,2810.562134530023,1000.0
,1000.0,4228,,592,2742.1712222899996,136,,575384,,,
-186.0656246948242,1000.0,4252,0.001,596,2742.5167172499996,136,578384,579384,5.995869626045227,,
-186.08312741088866,,,0.001,,,,579384,580000,5.79020351099968,2787.799112143274,1000.0
-185.88079342651366,1000.0,4285,0.001,600,2800.5624862199998,136,582384,583384,5.723649499893188,,
-185.9553969116211,,,0.001,,,,584384,585000,6.0084878191947935,2854.780855228752,1000.0
-185.93624981689453,1000.0,4317,0.001,604,2801.7318008999996,136,586384,587384,5.950317944049835,,
-186.04945248413085,,,0.001,,,,589384,590000,5.87790225982666,2835.6468038618564,1000.0
-186.3127370300293,1000.0,4347,0.001,608,2803.43321475,136,590384,591384,6.017539764642716,,
-186.57349981689453,,,0.001,,,,594384,595000,5.775209320545197,2757.433956087055,1000.0
,1000.0,4377,,612,2802.9899202500005,136,,595384,,,
-186.55691339111328,1000.0,4399,0.001,616,2808.22642645,136,598384,599384,5.840438260316849,,
-186.65089212036133,,,0.001,,,,599384,600000,5.758179210186005,2833.9051288054325,1000.0
-186.64927770996093,1000.0,4428,0.001,620,2807.82788582,136,602384,603384,5.6562353417873386,,
-186.79833700561522,,,0.001,,,,604384,605000,5.800180724143982,2873.454325021431,1000.0
-186.78102169799806,1000.0,4458,0.001,624,2804.4000260300004,136,606384,607384,5.775749376058578,,
-186.7437110595703,,,0.001,,,,609384,610000,5.74576872420311,2856.4381548457777,1000.0
-186.65988385009766,1000.0,4488,0.001,628,2807.5233202499994,136,610384,611384,5.826350451946259,,
-187.05136224365233,,,0.001,,,,614384,615000,5.706687260627747,2868.9214458838105,1000.0
,1000.0,4517,,632,2808.363407150001,136,,615384,,,
-187.2379321899414,990.98,4539,0.001,636,2780.5537806600005,136,618384,618482,5.646367735624313,,
-187.13266644287108,,,0.001,,,,619482,620000,5.9331437246799466,2861.8906191191636,1000.0
-187.23863467407227,990.98,4565,0.001,640,2786.23602335,136,621482,622482,5.827257011175155,,
-187.3604259033203,,,0.001,,,,624482,625000,5.759950484514237,2871.9207793593405,1000.0
-187.40269522094727,990.98,4595,0.001,644,2790.5318327800005,136,625482,626482,5.813982348918914,,
-187.45425381469727,,,0.001,,,,629482,630000,5.910842337846756,2855.8075835436584,1000.0
,990.98,4625,,648,2793.3834510299994,136,,630482,,,
-187.65348834228516,990.98,4648,0.001,652,2794.4298670099997,136,633482,634482,5.646798344135284,,
-187.6944235534668,,,0.001,,,,634482,635000,5.6547735192775725,2618.5870946181008,901.6
-187.94059823608399,990.98,4677,0.001,656,2796.25822051,136,637482,638482,5.983478783607483,,
-187.61483697509766,,,0.001,,,,639482,640000,6.149174186229706,2932.49549890419,1000.0
-187.88287631225586,990.98,4707,0.001,660,2799.25893286,136,641482,642482,6.1676111934185025,,
-187.80496713256835,,,0.001,,,,644482,645000,6.1643418908119205,2831.5749437452296,1000.0
-187.85023211669923,990.98,4736,0.001,664,2799.6467980600005,136,645482,646482,5.811511525630951,,
-188.01225564575196,,,0.001,,,,649482,650000,5.820320709705353,2612.9930180670694,922.6
,990.98,4766,,668,2799.553808710001,136,,650482,,,
-187.90342263793946,990.98,4788,0.001,672,2801.19921611,136,653482,654482,5.700780809879303,,
-188.3499257507324,,,0.001,,,,654482,655000,5.766943744182587,2921.0119049262257,1000.0
-188.37209582519532,990.98,4818,0.001,676,2804.47129926,136,657482,658482,5.571005451440811,,
-188.39326501464845,,,0.001,,,,659482,660000,5.820315016269684,2922.9058991583997,1000.0
-188.46712078857422,990.98,4847,0.001,680,2806.92355537,136,661482,662482,5.646096848487854,,
-188.62839178466797,,,0.001,,,,664482,665000,5.840654265642166,2914.081523268111,1000.0
-188.78562045288086,990.98,4877,0.001,684,2808.6397417300004,136,665482,666482,5.746582499742508,,
