rollout/ep_len_mean,time/time_elapsed,time/fps,time/iterations,rollout/ep_rew_mean,time/total_timesteps,train/entropy_loss,train/clip_fraction,train/n_updates,train/explained_variance,train/loss,train/std,train/approx_kl,eval/mean_reward,train/policy_gradient_loss,train/learning_rate,train/value_loss,eval/mean_ep_length,train/clip_range
,,,,,110000,-3.743059216439724,0.118408203125,530,0.9081964790821075,38.07645034790039,0.8472784757614136,0.013032823,2068.814682996273,-0.007556101863156073,0.0003,263.32618365287783,715.25,0.2
207.71,374,295,54,608.83203053,110592,,,,,,,,,,,,,
,,,,,112500,-3.7369506269693376,0.112158203125,540,0.9787875656038523,45.13356018066406,0.8402687311172485,0.009006884,1577.1040760934352,-0.008949860911525321,0.0003,61.38049147129059,535.85,0.2
212.52,388,290,55,623.5139630799999,112640,,,,,,,,,,,,,
216.09,392,292,56,634.6386771499999,114688,-3.7377857111394404,0.08291015625,550,0.9833862278610468,17.339754104614258,0.8434966802597046,0.009085834,,-0.006611985655035823,0.0003,46.23194091916084,,0.2
,,,,,115000,-3.7400589518249037,0.0900390625,560,0.9100465551018715,401.01708984375,0.8435303568840027,0.0072087925,1532.922278046608,-0.007494765488081612,0.0003,282.45849546194074,518.35,0.2
222.49,405,287,57,655.03477389,116736,,,,,,,,,,,,,
,,,,,117500,-3.763462845236063,0.10478515625,570,0.981213565915823,14.382974624633789,0.8544349670410156,0.010592482,1463.9203579902648,-0.009498119782074354,0.0003,51.38525405526161,481.95,0.2
227.61,418,284,58,673.61644355,118784,,,,,,,,,,,,,
,,,,,120000,-3.777644020318985,0.089111328125,580,0.9802133068442345,26.096569061279297,0.8544809222221375,0.0075211087,1474.4889622271062,-0.007289288734318689,0.0003,55.110485231876375,485.3,0.2
230.47,430,280,59,681.58036965,120832,,,,,,,,,,,,,
,,,,,122500,-3.7785431519150734,0.08935546875,590,0.8052845895290375,498.67047119140625,0.8553187847137451,0.010616118,1470.846968537569,-0.006702749195392243,0.0003,734.4165091037751,482.0,0.2
236.59,443,277,60,701.5021521499999,122880,,,,,,,,,,,,,
233.82,447,279,61,697.3899977399998,124928,-3.7601330891251563,0.0865234375,600,0.9146154373884201,264.9218444824219,0.8453495502471924,0.0074902736,,-0.006589931208873167,0.0003,250.27290124893187,,0.2
,,,,,125000,-3.7381038516759872,0.09287109375,610,0.9078625664114952,115.52601623535156,0.8428243398666382,0.007838536,1465.9991872131825,-0.007806445253663696,0.0003,328.86057072877884,468.55,0.2
234.55,460,275,62,698.00639581,126976,,,,,,,,,,,,,
,,,,,127500,-3.7307733580470086,0.098046875,620,0.9592748247087002,41.653228759765625,0.8409964442253113,0.008041861,1212.7741396427155,-0.009902188612613827,0.0003,126.67788016796112,385.3,0.2
238.76,471,273,63,712.88763426,129024,,,,,,,,,,,,,
,,,,,130000,-3.712208562344313,0.1296875,630,0.9859697110950947,13.083181381225586,0.8339783549308777,0.01119933,1640.8651971399784,-0.00887591712817084,0.0003,41.9553461432457,525.05,0.2
240.83,484,270,64,721.2262515299999,131072,,,,,,,,,,,,,
,,,,,132500,-3.7017519004642963,0.1185546875,640,0.9854463059455156,19.529417037963867,0.8360270261764526,0.010286257,1261.786619234085,-0.009300548007013276,0.0003,45.76506426334381,400.35,0.2
238.99,496,268,65,717.9058235900001,133120,,,,,,,,,,,,,
,,,,,135000,-3.708908298611641,0.08037109375,650,0.9213618636131287,25.612924575805664,0.8383902311325073,0.0074393363,1178.7126978456974,-0.00937821428233292,0.0003,238.91342241764067,369.3,0.2
242.33,507,266,66,728.80279055,135168,,,,,,,,,,,,,
242.71,511,268,67,731.82512344,137216,-3.7155676811933516,0.11396484375,660,0.9776911586523056,31.193443298339844,0.8378019332885742,0.011417519,,-0.007088721805484965,0.0003,64.07191144824029,,0.2
,,,,,137500,-3.705023555457592,0.1134765625,670,0.97948257625103,33.47849655151367,0.8349112868309021,0.009728902,874.4224112033844,-0.009058910235762597,0.0003,74.02809842824936,274.45,0.2
244.53,520,267,68,742.0290883700001,139264,,,,,,,,,,,,,
,,,,,140000,-3.7010233834385873,0.08369140625,680,0.9515393413603306,50.06147003173828,0.8354238867759705,0.008629222,823.6007342517375,-0.0102935898990836,0.0003,181.30989532470704,255.15,0.2
240.26,528,267,69,729.9333319300001,141312,,,,,,,,,,,,,
,,,,,142500,-3.698576211184263,0.07607421875,690,0.8767385557293892,71.62068176269531,0.8340282440185547,0.0081783105,782.5421772897243,-0.010782753213425167,0.0003,479.7070530295372,242.1,0.2
237.7,537,266,70,726.9350243099999,143360,,,,,,,,,,,,,
,,,,,145000,-3.683389247208834,0.078125,700,0.8936004191637039,146.84751892089844,0.8278130292892456,0.007883145,845.0988961219788,-0.010665960102051031,0.0003,375.1795059204102,263.05,0.2
232.21,546,266,71,708.7391357300002,145408,,,,,,,,,,,,,
232.64,550,267,72,711.89101604,147456,-3.669416319578886,0.08017578125,710,0.8047644346952438,706.94921875,0.8262495398521423,0.008119147,,-0.009513941808836534,0.0003,781.5657898426056,,0.2
,,,,,147500,-3.67060786485672,0.128955078125,720,0.8417722135782242,150.2482452392578,0.8285611867904663,0.013020562,799.0449715077877,-0.012242904797312803,0.0003,589.5067934274673,247.3,0.2
233.93,558,267,73,719.35077924,149504,,,,,,,,,,,,,
,,,,,150000,-3.6677428491413595,0.128955078125,730,0.9658964015543461,27.785511016845703,0.8235112428665161,0.0154163465,1136.0009805381299,-0.012294963854947128,0.0003,101.86692093610763,354.7,0.2
236.75,569,266,74,729.7510483099999,151552,,,,,,,,,,,,,
,,,,,152500,-3.6506453156471252,0.1076171875,740,0.975898128002882,36.84320068359375,0.8201412558555603,0.008577924,1313.2957082927228,-0.007742602628422901,0.0003,89.1628727555275,402.75,0.2
233.79,580,264,75,721.6419167800002,153600,,,,,,,,,,,,,
,,,,,155000,-3.6452675431966783,0.094921875,750,0.9367285519838333,77.74765014648438,0.821230411529541,0.007891709,1305.955176693201,-0.00902904141403269,0.0003,213.85619814395903,406.1,0.2
235.83,591,262,76,730.2558539900002,155648,,,,,,,,,,,,,
,,,,,157500,-3.6501049689948557,0.144921875,760,0.9824796598404646,10.103941917419434,0.8226490020751953,0.016168639,1788.963409525156,-0.011726751798414625,0.0003,57.414129090309146,575.95,0.2
241.78,606,260,77,752.03510093,157696,,,,,,,,,,,,,
237.82,610,261,78,740.8963406100002,159744,-3.6359952695667745,0.127197265625,770,0.9830678552389145,27.529953002929688,0.8160375952720642,0.009682972,,-0.006959418239421211,0.0003,48.240982589125636,,0.2
,,,,,160000,-3.622170217335224,0.0744140625,780,0.9240308329463005,219.35462951660156,0.8131601214408875,0.0055724382,1362.1683438837529,-0.0034589610004331917,0.0003,318.4788672924042,422.45,0.2
242.35,622,259,79,751.90270865,161792,,,,,,,,,,,,,
,,,,,162500,-3.614573050290346,0.111962890625,790,0.7324657142162323,49.913543701171875,0.8132020831108093,0.008731134,1260.1957429468632,-0.009600936982315034,0.0003,911.1596992254257,394.35,0.2
241.92,633,258,80,748.6287432299999,163840,,,,,,,,,,,,,
,,,,,165000,-3.6135837748646735,0.059375,800,0.8702902346849442,140.51466369628906,0.8121141195297241,0.006925271,1105.7714812338352,-0.00591694577015005,0.0003,530.0873147010803,343.75,0.2
242.29,644,257,81,750.5410169499999,165888,,,,,,,,,,,,,
,,,,,167500,-3.615183722227812,0.138623046875,810,0.9566836096346378,25.9555721282959,0.8149592280387878,0.0126514165,964.8644689679146,-0.009946103786933235,0.0003,134.31209132671356,301.25,0.2
249.05,654,256,82,771.1526319099999,167936,,,,,,,,,,,,,
251.43,658,258,83,783.3926948100001,169984,-3.6176313191652296,0.124462890625,820,0.8905762806534767,433.4202880859375,0.8128995895385742,0.012654554,,-0.005536422409932129,0.0003,374.4768386721611,,0.2
,,,,,170000,-3.6101537309587,0.08193359375,830,0.9616692885756493,41.82369613647461,0.8111186027526855,0.0070256377,1022.9092094480991,-0.006812604912556708,0.0003,137.61082466840745,320.1,0.2
259.66,668,257,84,809.60278988,172032,,,,,,,,,,,,,
,,,,,172500,-3.6036274008452893,0.079443359375,840,0.8420731127262115,879.7090454101562,0.8093751668930054,0.007376156,1812.339559406042,-0.006760731598478742,0.0003,617.2748522758484,615.05,0.2
258.81,683,254,85,804.04788826,174080,,,,,,,,,,,,,
,,,,,175000,-3.59980191513896,0.12939453125,850,0.7811426520347595,679.0135498046875,0.8109946250915527,0.010152365,1995.7013505399227,-0.011010653019184247,0.0003,859.736476635933,680.8,0.2
256.77,700,251,86,796.46676313,176128,,,,,,,,,,,,,
,,,,,177500,-3.6048238605260847,0.11865234375,860,0.924094520509243,155.8848114013672,0.8121721148490906,0.011047581,2226.4567916989326,-0.007305464989622123,0.0003,307.5471666097641,793.45,0.2
255.94,719,247,87,793.83437789,178176,,,,,,,,,,,,,
,,,,,180000,-3.60676963403821,0.094189453125,870,0.9045073613524437,40.694488525390625,0.8104962110519409,0.00715405,2417.906324619055,-0.005508281564107165,0.0003,324.9338758111,879.05,0.2
255.67,738,243,88,791.93545776,180224,,,,,,,,,,,,,
252.55,742,245,89,779.6137591999999,182272,-3.605725534260273,0.123828125,880,0.9677518829703331,34.502601623535156,0.8106252551078796,0.016518649,,-0.007046636297309306,0.0003,85.8270039319992,,0.2
,,,,,182500,-3.602974812686443,0.092333984375,890,0.8060688525438309,117.49140167236328,0.8091427683830261,0.0059517017,1717.310428750515,-0.006393847077561077,0.0003,494.97826583385466,566.9,0.2
254.18,756,243,90,785.6350837900001,184320,,,,,,,,,,,,,
,,,,,185000,-3.5998958773911,0.08544921875,900,0.911480538547039,47.48065185546875,0.80796217918396,0.00816661,1764.2912759423257,-0.006700618183822371,0.0003,174.5499529838562,572.4,0.2
257.59,771,241,91,796.6285629599998,186368,,,,,,,,,,,,,
,,,,,187500,-3.617897617816925,0.168701171875,910,0.9790330156683922,14.58642864227295,0.8145380020141602,0.013826359,1619.1915789425373,-0.012177157204132528,0.0003,41.21482117474079,534.95,0.2
262.66,784,240,92,818.3574086100001,188416,,,,,,,,,,,,,
,,,,,190000,-3.620542698353529,0.135498046875,920,0.9789411760866642,8.33765697479248,0.8135336637496948,0.0111587895,1654.7546402454377,-0.008488986481097527,0.0003,46.08873137831688,524.4,0.2
267.67,798,238,93,836.6550054299998,190464,,,,,,,,,,,,,
,,,,,192500,-3.620883499830961,0.1017578125,930,0.9134067744016647,56.574100494384766,0.8152472376823425,0.011143113,1701.8522523581983,-0.00715071689337492,0.0003,319.7037451148033,538.9,0.2
275.19,812,236,94,860.3627928300001,192512,,,,,,,,,,,,,
271.02,816,238,95,849.2267119200001,194560,-3.6357503801584246,0.11962890625,940,0.9796836134046316,31.677217483520508,0.8208565711975098,0.011230677,,-0.006604951735062059,0.0003,60.25769402384758,,0.2
,,,,,195000,-3.6317386977374553,0.095263671875,950,0.9807728193700314,14.979585647583008,0.8147120475769043,0.008115968,1309.2112175881862,-0.007535776012809947,0.0003,56.49136674404144,405.25,0.2
271.18,827,237,96,850.2302122500001,196608,,,,,,,,,,,,,
,,,,,197500,-3.6124449193477632,0.11396484375,960,0.9780938941985369,30.04172706604004,0.8121063113212585,0.009068371,1281.6137717723846,-0.007983466942096128,0.0003,76.45898139476776,407.85,0.2
273.12,838,236,97,860.0156129699999,198656,,,,,,,,,,,,,
,,,,,200000,-3.6067807115614414,0.128125,970,0.9741393961012363,18.43224334716797,0.8112565875053406,0.01362092,1442.1851453602314,-0.007940991068608128,0.0003,57.67152334451676,452.05,0.2
273.22,850,235,98,862.73128498,200704,,,,,,,,,,,,,
,,,,,202500,-3.5839004784822466,0.15869140625,980,0.9869998218491673,9.35595989227295,0.8014564514160156,0.013300266,1768.2782502293587,-0.011311843618750572,0.0003,34.47157057076693,550.0,0.2
277.48,864,234,99,882.29102655,202752,,,,,,,,,,,,,
286.58,868,235,100,914.7798433,204800,-3.565703096240759,0.10771484375,990,0.9843797730281949,26.145395278930664,0.8021156787872314,0.010484215,,-0.008811157444142736,0.0003,43.073792684078214,,0.2
,,,,,205000,-3.571667813509703,0.150244140625,1000,0.9876367142423987,18.007143020629883,0.8041242361068726,0.010252223,2447.179772281647,-0.008977320915437303,0.0003,35.33543551564217,797.5,0.2
290.18,886,233,101,926.5475495300001,206848,,,,,,,,,,,,,
,,,,,207500,-3.5753547050058843,0.08125,1010,0.9375064596533775,108.83809661865234,0.8040816187858582,0.0072918716,2730.9839511692526,-0.005936939542880282,0.0003,178.14545075893403,1000.0,0.2
291.6,907,230,102,931.2904678299998,208896,,,,,,,,,,,,,
,,,,,210000,-3.5674449242651463,0.111767578125,1020,0.9880352653563023,7.733263969421387,0.7993454933166504,0.011141447,2345.7694633722303,-0.00787658172484953,0.0003,37.19341089427471,825.0,0.2
298.63,926,227,103,955.2107483,210944,,,,,,,,,,,,,
,,,,,212500,-3.5487520307302476,0.123876953125,1030,0.9773897342383862,24.52281951904297,0.7935851812362671,0.011016984,2644.369181936979,-0.009644936778931879,0.0003,56.86992360949516,992.6,0.2
308.42,947,224,104,984.91184047,212992,,,,,,,,,,,,,
,,,,,215000,-3.5355436779558658,0.1021484375,1040,0.96111711114645,16.61541175842285,0.7937101721763611,0.010023238,2661.6507424890997,-0.0056878755334764716,0.0003,94.19807858765125,999.6,0.2
314.74,968,221,105,1003.80862458,215040,,,,,,,,,,,,,
320.44,973,223,106,1021.62358997,217088,-3.5343429327011107,0.078515625,1050,0.967282097786665,52.796913146972656,0.7924553751945496,0.009847276,,-0.0074108652232098395,0.0003,113.23184533119202,,0.2
,,,,,217500,-3.5115226067602636,0.185302734375,1060,0.983398562297225,9.2102689743042,0.7846990823745728,0.01574478,2560.8916409432886,-0.007095896819373592,0.0003,38.234477841854094,1000.0,0.2
324.84,994,220,107,1035.05618,219136,,,,,,,,,,,,,
,,,,,220000,-3.4699652425944807,0.128955078125,1070,0.9880808787420392,7.963613986968994,0.7725865244865417,0.0138330385,2623.286168605089,-0.004046494359499775,0.0003,35.986899819970134,1000.0,0.2
330.27,1016,217,108,1051.6667026300001,221184,,,,,,,,,,,,,
,,,,,222500,-3.465241016447544,0.140234375,1080,0.9801280666142702,21.57135009765625,0.779962420463562,0.014353881,2673.099510103464,-0.006168756910483353,0.0003,65.06491968035698,1000.0,0.2
340.67,1038,215,109,1084.5403685,223232,,,,,,,,,,,,,
,,,,,225000,-3.49138587936759,0.12490234375,1090,0.8654226958751678,294.0294494628906,0.785372257232666,0.010307565,2688.8592703044415,-0.00641296966932714,0.0003,348.1810734450817,1000.0,0.2
