rollout/ep_len_mean,time/time_elapsed,time/fps,time/iterations,rollout/ep_rew_mean,time/total_timesteps,train/entropy_loss,train/clip_fraction,train/n_updates,train/explained_variance,train/loss,train/std,train/approx_kl,eval/mean_reward,train/policy_gradient_loss,train/learning_rate,train/value_loss,eval/mean_ep_length,train/clip_range
,,,,,27500,-4.135868686437607,0.06982421875,130,0.7999667078256607,69.79910278320312,0.9584836959838867,0.008044491,219.70507969856263,-0.009253753180382773,0.0003,198.1776298761368,96.35,0.2
92.84,92,308,14,198.74131068000003,28672,,,,,,,,,,,,,
,,,,,30000,-4.137172028422356,0.08330078125,140,0.7724119275808334,68.83348846435547,0.9636703729629517,0.008165898,276.5478844702244,-0.0082182114594616,0.0003,218.48560700416564,114.4,0.2
96.33,100,305,15,207.34379329,30720,,,,,,,,,,,,,
,,,,,32500,-4.140006498992443,0.075244140625,150,0.8372137397527695,52.79431915283203,0.9611985087394714,0.007913467,320.492340451479,-0.008034263151057531,0.0003,186.5023454427719,130.3,0.2
99.6,109,299,16,217.30154543000003,32768,,,,,,,,,,,,,
103.3,114,302,17,226.28789329,34816,-4.125704672932625,0.11630859375,160,0.7953000664710999,76.26315307617188,0.9557693004608154,0.008569849,,-0.012985070390277543,0.0003,209.3075992822647,,0.2
,,,,,35000,-4.11017779558897,0.0890625,170,0.8482623249292374,65.35652160644531,0.9499129056930542,0.007853078,326.48171682357787,-0.012621171642967966,0.0003,178.4985563993454,140.5,0.2
107.8,122,300,18,237.33642495,36864,,,,,,,,,,,,,
,,,,,37500,-4.088998298346996,0.09140625,180,0.8543875962495804,62.13737487792969,0.9438728094100952,0.009626009,331.6224368214607,-0.011931254467344842,0.0003,177.99666047096252,144.3,0.2
115.12,130,297,19,256.34640385,38912,,,,,,,,,,,,,
,,,,,40000,-4.084607242047786,0.0658203125,190,0.8606310486793518,73.5370101928711,0.9464267492294312,0.0067028273,337.4940403819084,-0.008243132088682614,0.0003,178.62869775295258,148.7,0.2
121.39,139,293,20,271.73965275999996,40960,,,,,,,,,,,,,
,,,,,42500,-4.073794415593147,0.105908203125,200,0.8306313157081604,53.390567779541016,0.936562180519104,0.010083702,332.4888410031796,-0.010765648959204555,0.0003,204.52741429805755,145.95,0.2
127.13,147,290,21,286.46654249,43008,,,,,,,,,,,,,
,,,,,45000,-4.043305034935474,0.086865234375,210,0.9544534012675285,20.17327117919922,0.9276912212371826,0.0071552666,322.29219668507574,-0.007003107885248027,0.0003,74.61235196590424,142.95,0.2
131.26,155,289,22,296.47204638,45056,,,,,,,,,,,,,
137.48,161,292,23,313.05225449,47104,-4.042164221405983,0.1041015625,220,0.8814047500491142,79.69061279296875,0.9356880187988281,0.009066063,,-0.010510449172579683,0.0003,131.7458436846733,,0.2
,,,,,47500,-4.046794961392879,0.0794921875,230,0.9541223607957363,23.225393295288086,0.9299520254135132,0.006826676,328.8237782537937,-0.00593120553821791,0.0003,67.00321304798126,146.45,0.2
141.34,170,289,24,324.0316817,49152,,,,,,,,,,,,,
,,,,,50000,-4.031860412657261,0.093310546875,240,0.914069190621376,75.1851806640625,0.9271685481071472,0.008050764,333.17030545473096,-0.011090373693150468,0.0003,122.56730620861053,150.25,0.2
144.71,177,288,25,334.09512383000003,51200,,,,,,,,,,,,,
,,,,,52500,-4.017710617184639,0.085205078125,250,0.9066737666726112,25.284870147705078,0.9211397171020508,0.008867121,578.4316109597682,-0.008975353935966268,0.0003,159.80563681125642,212.45,0.2
147.26,186,284,26,341.7528403799999,53248,,,,,,,,,,,,,
,,,,,55000,-4.003101055324078,0.075830078125,260,0.8882783800363541,61.8820915222168,0.9187493324279785,0.010630794,562.5057415544986,-0.00809905180358328,0.0003,176.5920617222786,205.5,0.2
149.78,197,279,27,349.12019215,55296,,,,,,,,,,,,,
148.24,203,282,28,344.33988009000007,57344,-3.995932648330927,0.100439453125,270,0.8812922984361649,129.1837921142578,0.9157943725585938,0.0071483953,,-0.007573570097156335,0.0003,173.787785756588,,0.2
,,,,,57500,-4.001564332097769,0.1181640625,280,0.7620129883289337,238.49229431152344,0.9231621026992798,0.010940092,387.4085002362728,-0.014864744603983127,0.0003,334.0956563830376,166.55,0.2
147.41,211,280,29,342.81829393,59392,,,,,,,,,,,,,
,,,,,60000,-4.012549710273743,0.107421875,290,0.9265372008085251,36.802696228027344,0.9217482805252075,0.00837902,333.7497075140476,-0.00742723552393727,0.0003,102.24091712832451,150.3,0.2
147.53,220,278,30,344.33902865999994,61440,,,,,,,,,,,,,
,,,,,62500,-3.987412156164646,0.1474609375,300,0.9710892699658871,5.809593677520752,0.9099307060241699,0.010971649,373.13775754570963,-0.008155413894564844,0.0003,19.06334441751242,161.95,0.2
147.76,230,275,31,344.9551435199999,63488,,,,,,,,,,,,,
,,,,,65000,-3.9801293060183527,0.109716796875,310,0.9646598473191261,8.979371070861816,0.9151895046234131,0.010503637,490.2468225777149,-0.00908323200128507,0.0003,59.0731244251132,198.8,0.2
149.63,240,272,32,351.8744035599999,65536,,,,,,,,,,,,,
,,,,,67500,-3.9797897450625896,0.123388671875,320,0.9366870447993279,30.087928771972656,0.9105374217033386,0.0110227605,2411.071596199274,-0.00978468771209009,0.0003,104.56681852936745,1000.0,0.2
145.81,268,252,33,342.00385890000007,67584,,,,,,,,,,,,,
147.44,273,255,34,349.45365144999994,69632,-3.9715064994990827,0.064013671875,330,0.7470680177211761,236.4378662109375,0.9116138815879822,0.0070709176,,-0.011826316543738358,0.0003,419.0258394241333,,0.2
,,,,,70000,-3.9687243558466436,0.036279296875,340,0.8424541801214218,199.759765625,0.906725287437439,0.004911921,2357.8124018251897,-0.004169070205534808,0.0003,294.94533290863035,1000.0,0.2
150.52,301,237,35,360.81723142999994,71680,,,,,,,,,,,,,
,,,,,72500,-3.9431194424629212,0.08134765625,350,0.9108479544520378,53.26494216918945,0.8984825015068054,0.0060710353,2357.4877221941947,-0.009667462619836443,0.0003,138.3119767189026,997.35,0.2
155.64,328,224,36,378.75201312999997,73728,,,,,,,,,,,,,
,,,,,75000,-3.9353521220386027,0.098095703125,360,0.8820889517664909,58.51447677612305,0.9014819860458374,0.010255601,1610.957473140955,-0.009251971018966288,0.0003,233.44522981643678,697.75,0.2
161.38,350,216,37,401.90613071000007,75776,,,,,,,,,,,,,
,,,,,77500,-3.933642549812794,0.08271484375,370,0.9247121438384056,100.536865234375,0.8978158831596375,0.0091505,1809.9564542233943,-0.008844574086833746,0.0003,143.8351796746254,792.6,0.2
167.33,371,209,38,422.5117440800001,77824,,,,,,,,,,,,,
173.05,377,211,39,441.8443792800001,79872,-3.9260798282921314,0.095947265625,380,0.8793026357889175,216.32154846191406,0.895402193069458,0.0077446,,-0.010327346400299576,0.0003,262.4804448962212,,0.2
,,,,,80000,-3.9229550532996655,0.129443359375,390,0.7827700525522232,462.5546875,0.8983703851699829,0.008438398,1687.4966741919518,-0.00788400076853577,0.0003,408.9936975836754,692.85,0.2
181.76,396,206,40,468.56802835,81920,,,,,,,,,,,,,
,,,,,82500,-3.9258063212037086,0.070556640625,400,0.8068392872810364,112.28058624267578,0.8949242830276489,0.00741222,2300.532431179285,-0.005976674603880383,0.0003,349.38230447769166,802.05,0.2
188.94,419,200,41,496.83684453,83968,,,,,,,,,,,,,
,,,,,85000,-3.9027452036738395,0.0916015625,410,0.8919728845357895,46.773067474365234,0.8841526508331299,0.008338177,1488.470665717125,-0.00745161606464535,0.0003,254.99984045028685,589.75,0.2
193.05,437,196,42,516.23426625,86016,,,,,,,,,,,,,
,,,,,87500,-3.880182984471321,0.1138671875,420,0.8742641657590866,221.7240447998047,0.8822417259216309,0.010089839,1138.8199724316596,-0.010343608539551496,0.0003,349.8172487735748,360.65,0.2
195.7,450,195,43,530.63555236,88064,,,,,,,,,,,,,
,,,,,90000,-3.862478147447109,0.099951171875,430,0.9795989412814379,23.276168823242188,0.8734487891197205,0.008032276,1083.3383712828158,-0.011810213024728,0.0003,59.98373160362244,342.75,0.2
197.89,463,194,44,543.44213006,90112,,,,,,,,,,,,,
201.76,467,196,45,559.46009564,92160,-3.8435940131545068,0.105712890625,440,0.8927971571683884,61.592979431152344,0.8719888925552368,0.0072393254,,-0.009257452891324647,0.0003,296.2285731196404,,0.2
,,,,,92500,-3.8173368059098722,0.111328125,450,0.9773269481956959,12.049629211425781,0.8598310947418213,0.008544642,2298.553614640236,-0.011478928243741393,0.0003,51.11676173210144,836.4,0.2
208.87,491,191,46,587.23672873,94208,,,,,,,,,,,,,
,,,,,95000,-3.799419818073511,0.066650390625,460,0.9665846526622772,27.223215103149414,0.8596084117889404,0.0072084963,2382.3231168270113,-0.006363037426490336,0.0003,80.07787218689919,887.1,0.2
215.54,514,187,47,607.47560232,96256,,,,,,,,,,,,,
,,,,,97500,-3.808151350170374,0.085009765625,470,0.7811687886714935,123.162841796875,0.863491415977478,0.007676048,1795.0349093079567,-0.005251907202182338,0.0003,399.9580388665199,631.65,0.2
222.6,533,184,48,631.0182921400001,98304,,,,,,,,,,,,,
,,,,,100000,-3.831287717819214,0.124267578125,480,0.7544712275266647,451.6563720703125,0.8729783892631531,0.009732231,1993.0848677754402,-0.012974508269689978,0.0003,574.3076745510101,793.45,0.2
224.76,555,180,49,642.2788869699999,100352,,,,,,,,,,,,,
231.94,560,182,50,664.62702211,102400,-3.842485639452934,0.060791015625,490,0.9212928339838982,33.30747985839844,0.8701526522636414,0.004983714,,-0.008491390835843049,0.0003,178.10384722948075,,0.2
,,,,,102500,-3.829404816031456,0.1208984375,500,0.7311972975730896,74.25662994384766,0.8665460348129272,0.010228081,1613.8575453817843,-0.009608327219029888,0.0003,645.0809056520462,623.4,0.2
243.04,578,180,51,698.9323043899999,104448,,,,,,,,,,,,,
,,,,,105000,-3.817049652338028,0.09150390625,510,0.9073724001646042,145.97537231445312,0.8626596331596375,0.007846549,1204.8800962388516,-0.007426744702388533,0.0003,166.79794161319734,455.15,0.2
248.4,592,179,52,723.0739734199998,106496,,,,,,,,,,,,,
,,,,,107500,-3.8013741582632066,0.151025390625,520,0.9821335133165121,15.054990768432617,0.8573862910270691,0.012198485,1392.8029195010663,-0.014458771422505378,0.0003,46.17266447544098,553.45,0.2
252.83,607,178,53,738.37352251,108544,,,,,,,,,,,,,
,,,,,110000,-3.784430196136236,0.134033203125,530,0.9789462424814701,12.1858549118042,0.8524609804153442,0.012711646,1578.6064638435842,-0.011136922930018046,0.0003,48.17521172761917,627.6,0.2
266.99,623,177,54,780.4533446299997,110592,,,,,,,,,,,,,
,,,,,112500,-3.7644541010260584,0.12578125,540,0.9831719640642405,13.060149192810059,0.8480747938156128,0.008190386,1766.9942748904227,-0.008990349991654512,0.0003,39.28721171617508,671.25,0.2
269.36,642,175,55,787.5533847999999,112640,,,,,,,,,,,,,
282.9,647,177,56,823.99640812,114688,-3.7546768255531786,0.071630859375,550,0.882205955684185,106.12969207763672,0.845660924911499,0.0067278454,,-0.009457073209341615,0.0003,354.3594351649284,,0.2
,,,,,115000,-3.747857853025198,0.11201171875,560,0.9553673192858696,16.64560317993164,0.8434640169143677,0.009995518,1327.8607577562332,-0.009520368717494421,0.0003,38.64291843175888,445.85,0.2
291.36,659,176,57,851.9740613999999,116736,,,,,,,,,,,,,
,,,,,117500,-3.7448330096900464,0.07509765625,570,0.9537210278213024,19.10172462463379,0.8454462289810181,0.007692671,1693.3823715507983,-0.008600823425513226,0.0003,130.10203757882118,592.4,0.2
300.13,676,175,58,877.04394153,118784,,,,,,,,,,,,,
,,,,,120000,-3.7439617298543455,0.0923828125,580,0.905988521873951,27.45041275024414,0.8440365791320801,0.008877469,1976.5513728260994,-0.005447904445463792,0.0003,292.30891956686975,774.1,0.2
313.22,695,173,59,917.6743979800001,120832,,,,,,,,,,,,,
,,,,,122500,-3.752809438854456,0.086962890625,590,0.8299739807844162,275.5119934082031,0.8482351303100586,0.01013821,1751.0518883168697,-0.005088622323819436,0.0003,463.75876359939576,634.45,0.2
313.34,713,172,60,920.1321802799998,122880,,,,,,,,,,,,,
317.41,718,173,61,933.0230755699998,124928,-3.758220773935318,0.0703125,600,0.9132124111056328,27.21317481994629,0.8474454879760742,0.0073288,,-0.00596734163700603,0.0003,289.8743689775467,,0.2
,,,,,125000,-3.740789171308279,0.107568359375,610,0.8728273957967758,8.102336883544922,0.840349555015564,0.0089748185,1560.4893992960453,-0.00442409502575174,0.0003,277.1492552816868,546.75,0.2
330.39,734,172,62,972.62111397,126976,,,,,,,,,,,,,
,,,,,127500,-3.719851440191269,0.12939453125,620,0.9910405986011028,5.321751117706299,0.8360198736190796,0.010737084,1710.3643320083618,-0.007222540702787228,0.0003,18.80932331830263,592.5,0.2
331.27,752,171,63,974.1284996100002,129024,,,,,,,,,,,,,
,,,,,130000,-3.7153578154742717,0.071484375,630,0.7277778387069702,767.6798095703125,0.8363537788391113,0.006468881,1847.513965833187,-0.006637899225461296,0.0003,793.0621332645417,662.65,0.2
337.15,771,169,64,993.1491577500002,131072,,,,,,,,,,,,,
,,,,,132500,-3.711688306182623,0.06474609375,640,0.9673567116260529,21.200666427612305,0.8327180743217468,0.0071646874,2017.5114017367364,-0.007342360509210266,0.0003,49.390099686384204,743.85,0.2
346.73,791,168,65,1018.05680901,133120,,,,,,,,,,,,,
,,,,,135000,-3.7031681023538114,0.049560546875,650,0.8812624588608742,25.029069900512695,0.8333389163017273,0.0055165477,2414.14897236228,-0.005214820998662617,0.0003,193.52870973348618,953.15,0.2
350.91,814,165,66,1026.8504603400002,135168,,,,,,,,,,,,,
355.59,819,167,67,1041.6383608799997,137216,-3.6976304218173026,0.0763671875,660,0.8921346366405487,142.5636444091797,0.8291658163070679,0.008692575,,-0.007172802172135562,0.0003,329.55934829711913,,0.2
,,,,,137500,-3.6940270766615866,0.1099609375,670,0.7999421209096909,106.90257263183594,0.8305219411849976,0.008088469,2057.8594704270363,-0.011401046309038066,0.0003,554.7719467997551,756.75,0.2
346.4,838,166,68,1017.12680049,139264,,,,,,,,,,,,,
,,,,,140000,-3.699987328052521,0.06064453125,680,0.9129272922873497,58.61958694458008,0.8315548300743103,0.008301862,2227.99141176343,-0.007170656693051569,0.0003,208.25555425286294,810.95,0.2
347.07,858,164,69,1017.0034365399999,141312,,,,,,,,,,,,,
,,,,,142500,-3.6969352081418037,0.0599609375,690,0.9526424668729305,77.74017333984375,0.8290489912033081,0.0073496285,2361.0876328170298,-0.005896430157008581,0.0003,117.33342069387436,828.8,0.2
342.73,879,163,70,1003.1410470699999,143360,,,,,,,,,,,,,
,,,,,145000,-3.6898274540901186,0.086474609375,700,0.9126659780740738,19.665870666503906,0.8287228941917419,0.007131374,1907.438959223032,-0.009454742618254386,0.0003,305.15046747922895,686.1,0.2
342.03,898,161,71,1002.80047657,145408,,,,,,,,,,,,,
348.93,903,163,72,1020.21421928,147456,-3.6739803180098534,0.101806640625,710,0.9722764007747173,23.174457550048828,0.8192989230155945,0.010912666,,-0.009961536235641688,0.0003,75.01897116899491,,0.2
,,,,,147500,-3.656064624339342,0.091796875,720,0.8726093173027039,280.4657287597656,0.8186348676681519,0.009300178,2459.0410354852675,-0.007438688410911709,0.0003,231.79569865465163,969.95,0.2
359.08,927,161,73,1045.54897526,149504,,,,,,,,,,,,,
,,,,,150000,-3.6512692987918856,0.1005859375,730,0.8089378178119659,210.15432739257812,0.8187582492828369,0.009922419,2395.3155811071397,-0.0035008595703402536,0.0003,171.69068619012833,880.7,0.2
360.0,951,159,74,1052.87374103,151552,,,,,,,,,,,,,
,,,,,152500,-3.6407986797392367,0.113037109375,740,0.9675796926021576,30.5496768951416,0.8122129440307617,0.008081169,2406.7064053326844,-0.009146184552810155,0.0003,68.73860402703285,969.3,0.2
369.35,976,157,75,1077.69398084,153600,,,,,,,,,,,,,
,,,,,155000,-3.6209772996604443,0.127880859375,750,0.9677063599228859,17.48505401611328,0.8077439069747925,0.009621765,2154.4002875566484,-0.010201558234984986,0.0003,60.855255803465845,843.75,0.2
374.39,995,156,76,1094.4167275199998,155648,,,,,,,,,,,,,
,,,,,157500,-3.6207947090268133,0.124853515625,760,0.9792835079133511,11.410029411315918,0.8118981719017029,0.010840575,2571.344032520056,-0.00849121605133405,0.0003,36.705694657564166,991.3,0.2
385.2,1019,154,77,1125.4069375699999,157696,,,,,,,,,,,,,
386.27,1024,155,78,1128.8378585700002,159744,-3.617548355460167,0.081005859375,770,0.970868568867445,32.10719680786133,0.8055518865585327,0.008261584,,-0.00817960593267344,0.0003,72.90908814072608,,0.2
,,,,,160000,-3.6021801568567753,0.122412109375,780,0.98737449105829,9.922958374023438,0.8030602931976318,0.009686241,2570.916189557314,-0.009970844606868923,0.0003,32.72657252848148,990.85,0.2
387.96,1048,154,79,1132.8571345999999,161792,,,,,,,,,,,,,
,,,,,162500,-3.5927619569003584,0.105126953125,790,0.8310417085886002,140.608154296875,0.8015952110290527,0.009300583,1233.950931227207,-0.009785057757108006,0.0003,449.8735477566719,410.35,0.2
390.39,1061,154,80,1138.3669396500002,163840,,,,,,,,,,,,,
,,,,,165000,-3.586767691373825,0.0755859375,800,0.8958879858255386,241.1859893798828,0.7999698519706726,0.005745162,1126.833514147997,-0.009690248445258476,0.0003,236.15414130687714,380.7,0.2
382.24,1073,154,81,1114.56399896,165888,,,,,,,,,,,,,
,,,,,167500,-3.5617964282631873,0.09453125,810,0.9732552114874125,11.48833179473877,0.7899281978607178,0.009003496,1020.7215392231941,-0.009880479343701154,0.0003,56.446490448713305,354.35,0.2
388.38,1084,154,82,1133.07340054,167936,,,,,,,,,,,,,
375.56,1089,155,83,1097.2967576199999,169984,-3.544924795627594,0.10205078125,820,0.8509140312671661,29.168413162231445,0.7888760566711426,0.012179676,,-0.006899775509373285,0.0003,380.6075754702091,,0.2
,,,,,170000,-3.536985196173191,0.053369140625,830,0.967174768447876,56.5087890625,0.7853171825408936,0.0068327268,1819.1394451379776,-0.006354560582258273,0.0003,89.85289598703385,653.15,0.2
375.97,1106,155,84,1098.7216620499996,172032,,,,,,,,,,,,,
,,,,,172500,-3.4972372218966483,0.12822265625,840,0.9833904448896646,16.41653823852539,0.7722271680831909,0.012529191,1157.9224704742433,-0.010112282109912486,0.0003,38.06479595005512,403.55,0.2
378.21,1120,155,85,1101.47380318,174080,,,,,,,,,,,,,
,,,,,175000,-3.482820476591587,0.1275390625,850,0.6709418892860413,151.4202880859375,0.7756826281547546,0.013445947,1356.4744840800763,-0.008721333075664006,0.0003,917.462699842453,459.5,0.2
373.04,1135,155,86,1080.5949248000002,176128,,,,,,,,,,,,,
,,,,,177500,-3.481645806133747,0.135400390625,860,0.5786485373973846,371.31182861328125,0.7703179717063904,0.011972189,1211.0979641973972,-0.01168027800740674,0.0003,1015.5900094747543,421.4,0.2
375.67,1149,155,87,1090.3795072599999,178176,,,,,,,,,,,,,
,,,,,180000,-3.4837873585522177,0.10615234375,870,0.8708228170871735,204.78846740722656,0.7773923277854919,0.009970106,1562.9895883500576,-0.00305580101266969,0.0003,284.01586973667145,524.5,0.2
380.41,1165,154,88,1104.4012623,180224,,,,,,,,,,,,,
380.19,1170,155,89,1103.05748448,182272,-3.518941007554531,0.185205078125,880,0.977748204022646,7.294051647186279,0.7855962514877319,0.017486721,,-0.013548145530512557,0.0003,21.158699419349432,,0.2
,,,,,182500,-3.527477306872606,0.1150390625,890,0.915612667798996,22.893760681152344,0.7848628759384155,0.011818649,2831.793526691198,-0.007620495330775157,0.0003,276.3867323100567,970.55,0.2
378.33,1195,154,90,1095.14361351,184320,,,,,,,,,,,,,
,,,,,185000,-3.5267892442643642,0.11455078125,900,0.8046670407056808,289.602783203125,0.7849279642105103,0.010694825,2646.887560379505,-0.009898469390464015,0.0003,550.613487625122,1000.0,0.2
363.81,1221,152,91,1064.86751549,186368,,,,,,,,,,,,,
,,,,,187500,-3.507079966366291,0.08662109375,910,0.9657940305769444,15.009603500366211,0.7744461297988892,0.007862734,2612.167036485672,-0.006156555999768898,0.0003,38.418628978729245,987.6,0.2
351.39,1246,151,92,1034.9226937699998,188416,,,,,,,,,,,,,
,,,,,190000,-3.4757632583379747,0.110595703125,920,0.9774151351302862,8.616678237915039,0.7698907852172852,0.010261187,2639.3911239743234,-0.005701555465930141,0.0003,25.420842307806016,1000.0,0.2
340.35,1272,149,93,1003.8526025400002,190464,,,,,,,,,,,,,
,,,,,192500,-3.46925830245018,0.089111328125,930,0.7932388931512833,61.07181930541992,0.7701206207275391,0.007644669,2633.4947545945643,-0.01000851133139804,0.0003,352.15862904787065,1000.0,0.2
333.36,1296,148,94,981.6542939399999,192512,,,,,,,,,,,,,
333.86,1302,149,95,987.43151812,194560,-3.4668403670191763,0.058837890625,940,0.6555594205856323,97.1212158203125,0.7692041397094727,0.006900714,,-0.010995119440485724,0.0003,1072.1851355075837,,0.2
,,,,,195000,-3.448608199506998,0.11201171875,950,0.98064224421978,7.128393173217773,0.760208785533905,0.011178365,2675.012326383591,-0.008052731241332368,0.0003,28.6432923913002,1000.0,0.2
330.34,1327,148,96,983.2333801300001,196608,,,,,,,,,,,,,
,,,,,197500,-3.392996869981289,0.11611328125,960,0.9882793268188834,6.744299411773682,0.743363618850708,0.010268667,2583.1614514768125,-0.008731420623371377,0.0003,23.646462562680245,1000.0,0.2
326.86,1353,146,97,978.59963063,198656,,,,,,,,,,,,,
,,,,,200000,-3.356820414960384,0.1275390625,970,0.9915599599480629,12.027593612670898,0.7388843894004822,0.012052593,2569.816917312145,-0.01235344961460214,0.0003,22.260593749582767,1000.0,0.2
330.54,1379,145,98,994.7409000399999,200704,,,,,,,,,,,,,
,,,,,202500,-3.3433085337281225,0.146533203125,980,0.9926710180006921,5.785366058349609,0.7385481595993042,0.012563556,2611.103579634428,-0.009238064002420287,0.0003,13.599205519258977,1000.0,0.2
329.94,1406,144,99,992.9391949500001,202752,,,,,,,,,,,,,
325.73,1411,145,100,986.9411149800002,204800,-3.3420669816434385,0.07177734375,990,0.7990085482597351,63.218788146972656,0.7380411624908447,0.0067378366,,-0.004228599334601313,0.0003,737.6888370156288,,0.2
,,,,,205000,-3.3337529048323633,0.15009765625,1000,0.9891930175945163,6.961506366729736,0.7347153425216675,0.012289863,2749.1860932052136,-0.011960737613844686,0.0003,20.037686659395696,1000.0,0.2
326.23,1438,143,101,997.36371706,206848,,,,,,,,,,,,,
,,,,,207500,-3.327092767506838,0.09404296875,1010,0.9290173575282097,215.62608337402344,0.733601987361908,0.008274389,2722.767889508605,-0.006877316339523531,0.0003,270.14059500694276,1000.0,0.2
321.56,1465,142,102,987.69601146,208896,,,,,,,,,,,,,
,,,,,210000,-3.305720676481724,0.084521484375,1020,0.9769785441458225,17.20639419555664,0.7253040075302124,0.00799702,2707.5534821122883,-0.00809779879928101,0.0003,64.48732831180095,1000.0,0.2
315.39,1492,141,103,973.4154048500001,210944,,,,,,,,,,,,,
,,,,,212500,-3.2731668792665003,0.0873046875,1030,0.9753167703747749,7.175678253173828,0.7184486389160156,0.008136956,2615.35877238214,-0.0085200724308379,0.0003,66.90724300444126,1000.0,0.2
310.2,1519,140,104,957.2350696100001,212992,,,,,,,,,,,,,
,,,,,215000,-3.2578906625509263,0.07431640625,1040,0.9127617478370667,35.31666946411133,0.7172362804412842,0.009002451,2583.35001270473,-0.009576295604347251,0.0003,172.42439209222795,1000.0,0.2
308.97,1542,139,105,955.3174866099997,215040,,,,,,,,,,,,,
301.63,1548,140,106,930.4003719899999,217088,-3.2555091850459577,0.07763671875,1050,0.8803756013512611,54.316627502441406,0.716975212097168,0.008297638,,-0.009562933823326602,0.0003,416.58774864673615,,0.2
,,,,,217500,-3.2419612422585486,0.07109375,1060,0.9431988410651684,42.50530242919922,0.7102296352386475,0.009066446,2619.717243307829,-0.006600194466591347,0.0003,142.7899980545044,1000.0,0.2
304.52,1578,138,107,936.56254889,219136,,,,,,,,,,,,,
,,,,,220000,-3.2180663481354714,0.09560546875,1070,0.9488067291676998,33.2359504699707,0.7072774767875671,0.010385968,1928.4939349472522,-0.010537366394419222,0.0003,137.10530507564545,667.95,0.2
301.92,1597,138,108,930.7113533499999,221184,,,,,,,,,,,,,
,,,,,222500,-3.214834577590227,0.087255859375,1080,0.9497376158833504,57.69826889038086,0.7080774307250977,0.008337787,2620.505261361599,-0.00840204358100891,0.0003,158.45002576112748,1000.0,0.2
307.41,1624,137,109,950.3610145199999,223232,,,,,,,,,,,,,
