time/fps,time/time_elapsed,train/actor_loss,time/episodes,time/total_timesteps,rollout/ep_len_mean,train/n_updates,train/critic_loss,train/learning_rate,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
150,49,5.494309272766113,148,7400,50.0,7250,0.027939558885991575,0.001,-10.895567470000003,,
,,5.585590229034424,,7500,,7350,0.02803473800420761,0.001,,50.0,-10.36168625
149,50,5.597154331207276,152,7600,50.0,7450,0.03099801316857338,0.001,-10.62359437,,
149,52,5.690630397796631,156,7800,50.0,7650,0.029582813493907453,0.001,-10.623564920000002,,
,,5.78233606338501,,8000,,7850,0.02676009137183428,0.001,,50.0,-9.1230233
148,53,,160,8000,50.0,,,,-10.57332383,,
149,54,5.815212726593018,164,8200,50.0,8050,0.029890943989157676,0.001,-10.412886589999998,,
150,55,5.944947509765625,168,8400,50.0,8250,0.03154086176306009,0.001,-10.312444729999998,,
,,6.023852043151855,,8500,,8350,0.029697886295616628,0.001,,50.0,-9.238262549999998
149,57,6.048471565246582,172,8600,50.0,8450,0.05117441989481449,0.001,-10.271496579999997,,
150,58,6.190688133239746,176,8800,50.0,8650,0.027650995142757893,0.001,-10.16978084,,
,,6.227267971038819,,9000,,8850,0.0298677733913064,0.001,,50.0,-9.198070099999999
149,60,,180,9000,50.0,,,,-10.127800010000001,,
150,61,6.339973106384277,184,9200,50.0,9050,0.03156801424920559,0.001,-10.13354086,,
151,62,6.469315280914307,188,9400,50.0,9250,0.029959330707788466,0.001,-10.164591249999999,,
,,6.505781078338623,,9500,,9350,0.03232804581522942,0.001,,50.0,-9.0118124
149,64,6.499281616210937,192,9600,50.0,9450,0.02964889109134674,0.001,-10.191799369999998,,
150,65,6.617164974212646,196,9800,50.0,9650,0.03139316223561764,0.001,-9.94555444,,
,,6.680195865631103,,10000,,9850,0.0315780127607286,0.001,,50.0,-9.2274244
149,66,,200,10000,50.0,,,,-10.08206784,,
150,67,6.786220245361328,204,10200,50.0,10050,0.029431660398840903,0.001,-10.01626199,,
151,68,6.895701675415039,208,10400,50.0,10250,0.030690826326608658,0.001,-9.859612499999999,,
,,6.903668308258057,,10500,,10350,0.029449140168726445,0.001,,50.0,-11.181398900000001
150,70,6.982170867919922,212,10600,50.0,10450,0.03511098656803369,0.001,-9.87167729,,
151,71,7.021322841644287,216,10800,50.0,10650,0.030775332637131215,0.001,-9.75522617,,
,,7.134280109405518,,11000,,10850,0.0341710177063942,0.001,,50.0,-11.260314050000002
150,73,,220,11000,50.0,,,,-9.747458289999999,,
151,74,7.173498039245605,224,11200,50.0,11050,0.03269474759697914,0.001,-9.76568588,,
151,75,7.185770454406739,228,11400,50.0,11250,0.03053712647408247,0.001,-9.88670174,,
,,7.2250098037719725,,11500,,11350,0.030289087519049643,0.001,,50.0,-11.04307515
151,76,7.2763425064086915,232,11600,50.0,11450,0.03305599182844162,0.001,-9.77808629,,
151,77,7.362176532745361,236,11800,50.0,11650,0.030906980596482753,0.001,-9.787394840000001,,
,,7.381943855285645,,12000,,11850,0.03519535552710295,0.001,,50.0,-10.41914675
150,79,,240,12000,50.0,,,,-9.735276520000001,,
151,80,7.481609878540039,244,12200,50.0,12050,0.02937521629035473,0.001,-9.64439382,,
151,81,7.51070951461792,248,12400,50.0,12250,0.02995568759739399,0.001,-9.72334575,,
,,7.523415622711181,,12500,,12350,0.03266829717904329,0.001,,50.0,-10.09671085
151,83,7.660137901306152,252,12600,50.0,12450,0.02921488294377923,0.001,-9.844471129999999,,
151,84,7.598273849487304,256,12800,50.0,12650,0.03071537546813488,0.001,-9.75265675,,
,,7.67206148147583,,13000,,12850,0.028983488120138644,0.001,,50.0,-10.4453089
151,85,,260,13000,50.0,,,,-9.82757615,,
151,86,7.696208152770996,264,13200,50.0,13050,0.03250696141272783,0.001,-9.955674649999999,,
152,88,7.743639488220214,268,13400,50.0,13250,0.03243071474134922,0.001,-9.974289859999999,,
,,7.795759506225586,,13500,,13350,0.03066941421478987,0.001,,50.0,-11.116802049999999
151,89,7.782671012878418,272,13600,50.0,13450,0.0347619005292654,0.001,-10.053777389999999,,
151,90,7.8741250991821286,276,13800,50.0,13650,0.03143006607890129,0.001,-10.06522663,,
,,7.876952304840088,,14000,,13850,0.031185996159911154,0.001,,50.0,-11.1381423
151,92,,280,14000,50.0,,,,-9.970509029999999,,
151,93,7.872744045257568,284,14200,50.0,14050,0.03431555993855,0.001,-10.02323337,,
152,94,7.894820995330811,288,14400,50.0,14250,0.036439873762428764,0.001,-9.94640132,,
,,7.901425476074219,,14500,,14350,0.037165102064609525,0.001,,50.0,-9.838474799999998
151,96,7.969627017974854,292,14600,50.0,14450,0.03303685158491135,0.001,-9.946729029999998,,
152,97,8.025063667297363,296,14800,50.0,14650,0.02994896560907364,0.001,-9.976163340000001,,
,,8.06261360168457,,15000,,14850,0.02895727913826704,0.001,,50.0,-9.741214350000002
151,98,,300,15000,50.0,,,,-9.96315028,,
152,99,8.068275852203369,304,15200,50.0,15050,0.032712577134370806,0.001,-9.88536002,,
152,101,8.092921466827393,308,15400,50.0,15250,0.033834051974117756,0.001,-9.89745494,,
,,8.121119632720948,,15500,,15350,0.038270823061466216,0.001,,50.0,-9.146975999999999
151,102,8.129029407501221,312,15600,50.0,15450,0.037025091238319874,0.001,-9.901721199999999,,
152,103,8.192025241851807,316,15800,50.0,15650,0.04292799789458513,0.001,-9.73004598,,
,,8.209123153686523,,16000,,15850,0.031671998761594294,0.001,,50.0,-9.17386915
151,105,,320,16000,50.0,,,,-9.683146100000002,,
152,106,8.265662631988526,324,16200,50.0,16050,0.036117903664708136,0.001,-9.70123861,,
152,107,8.293461418151855,328,16400,50.0,16250,0.029181131795048713,0.001,-9.657397099999999,,
,,8.31149875640869,,16500,,16350,0.03319050971418619,0.001,,50.0,-8.671716700000001
152,109,8.3704439163208,332,16600,50.0,16450,0.034615034013986586,0.001,-9.649954400000002,,
152,110,8.345981521606445,336,16800,50.0,16650,0.03468149952590466,0.001,-9.61816194,,
,,8.463623352050782,,17000,,16850,0.0324182653054595,0.001,,50.0,-8.2856445
151,111,,340,17000,50.0,,,,-9.66165693,,
152,112,8.53479866027832,344,17200,50.0,17050,0.048106674179434775,0.001,-9.637979760000002,,
152,113,8.55341739654541,348,17400,50.0,17250,0.03636252138763666,0.001,-9.497325150000002,,
,,8.570731964111328,,17500,,17350,0.03377685695886612,0.001,,50.0,-8.51838815
152,115,8.613682060241699,352,17600,50.0,17450,0.035009068474173545,0.001,-9.46027937,,
152,116,8.663717727661133,356,17800,50.0,17650,0.04023688528686762,0.001,-9.401705640000001,,
,,8.741782493591309,,18000,,17850,0.04111401665955782,0.001,,50.0,-8.117218050000002
152,118,,360,18000,50.0,,,,-9.318007110000002,,
152,119,8.792127571105958,364,18200,50.0,18050,0.03736567940562963,0.001,-9.19820021,,
152,120,8.848791542053222,368,18400,50.0,18250,0.03272036224603653,0.001,-9.12535209,,
,,8.88044719696045,,18500,,18350,0.03446667656302452,0.001,,50.0,-7.716128300000001
152,122,8.920731353759766,372,18600,50.0,18450,0.032777356766164306,0.001,-9.05982705,,
152,123,8.94121109008789,376,18800,50.0,18650,0.032892710082232955,0.001,-8.91289751,,
,,9.028148040771484,,19000,,18850,0.032478613629937175,0.001,,50.0,-7.564064199999999
152,124,,380,19000,50.0,,,,-8.835995250000002,,
152,125,9.110942497253419,384,19200,50.0,19050,0.03231842257082462,0.001,-8.57831844,,
152,127,9.191412620544433,388,19400,50.0,19250,0.03506503771990538,0.001,-8.473213280000001,,
,,9.188235130310058,,19500,,19350,0.03725330904126167,0.001,,50.0,-6.951373200000001
152,128,9.224450378417968,392,19600,50.0,19450,0.03655860226601362,0.001,-8.36432729,,
152,129,9.260850410461426,396,19800,50.0,19650,0.033892370946705344,0.001,-8.32937162,,
,,9.347900772094727,,20000,,19850,0.03602381065487861,0.001,,50.0,-7.611714649999999
152,131,,400,20000,50.0,,,,-8.18818561,,
152,132,9.415319366455078,404,20200,50.0,20050,0.04327741205692291,0.001,-8.22908917,,
152,133,9.4947465133667,408,20400,50.0,20250,0.03780051808804274,0.001,-8.170274130000001,,
,,9.501620216369629,,20500,,20350,0.044803685545921325,0.001,,50.0,-7.43554935
152,135,9.536794052124023,412,20600,50.0,20450,0.04384374402463436,0.001,-8.14578018,,
152,136,9.623943824768066,416,20800,50.0,20650,0.05231109704822302,0.001,-8.050991289999999,,
,,9.738024749755859,,21000,,20850,0.038590877279639245,0.001,,50.0,-7.603368849999998
152,137,,420,21000,50.0,,,,-7.96184768,,
152,138,9.75825397491455,424,21200,50.0,21050,0.03950979497283697,0.001,-7.840211669999999,,
152,139,9.822286148071289,428,21400,50.0,21250,0.03787095572799444,0.001,-7.588529450000001,,
,,9.818359832763672,,21500,,21350,0.03655140366405249,0.001,,50.0,-7.47199735
152,141,9.888122634887695,432,21600,50.0,21450,0.043514676094055176,0.001,-7.56276889,,
152,142,9.962364120483398,436,21800,50.0,21650,0.04174206804484129,0.001,-7.431685310000001,,
,,10.01657413482666,,22000,,21850,0.040762568414211275,0.001,,50.0,-7.23069845
152,144,,440,22000,50.0,,,,-7.3103367399999994,,
152,145,10.070119171142577,444,22200,50.0,22050,0.04377979960292578,0.001,-7.25782973,,
153,146,10.193669891357422,448,22400,50.0,22250,0.03937040634453297,0.001,-7.170309100000001,,
,,10.22656379699707,,22500,,22350,0.0416240918636322,0.001,,50.0,-6.877387499999999
152,148,10.276316566467285,452,22600,50.0,22450,0.03920252606272698,0.001,-7.026928439999999,,
152,149,10.323025169372558,456,22800,50.0,22650,0.04161084234714508,0.001,-6.99967808,,
,,10.405701293945313,,23000,,22850,0.039480598792433735,0.001,,50.0,-7.245944799999999
152,150,,460,23000,50.0,,,,-7.01420322,,
152,151,10.468164253234864,464,23200,50.0,23050,0.03772922609001398,0.001,-6.9744392600000005,,
153,152,10.514106254577637,468,23400,50.0,23250,0.039585715122520924,0.001,-6.882695919999999,,
,,10.59436492919922,,23500,,23350,0.038793053217232226,0.001,,50.0,-7.2555498499999995
152,154,10.573178825378418,472,23600,50.0,23450,0.047681997530162334,0.001,-6.72094345,,
152,155,10.662499809265137,476,23800,50.0,23650,0.039557024016976354,0.001,-6.719643349999999,,
,,10.761697387695312,,24000,,23850,0.03828005589544773,0.001,,50.0,-7.245010150000001
152,157,,480,24000,50.0,,,,-6.724983259999999,,
152,158,10.85112335205078,484,24200,50.0,24050,0.05558614980429411,0.001,-6.76790549,,
153,159,10.826551704406738,488,24400,50.0,24250,0.038396126590669155,0.001,-6.6977329600000015,,
,,10.857597541809081,,24500,,24350,0.0394903514906764,0.001,,50.0,-6.912595499999999
152,161,10.966026763916016,492,24600,50.0,24450,0.049934604838490486,0.001,-6.622574969999999,,
153,162,11.019750328063965,496,24800,50.0,24650,0.042101389281451705,0.001,-6.600178719999999,,
,,11.059472312927246,,25000,,24850,0.03970344305038452,0.001,,50.0,-7.067948999999999
152,163,,500,25000,50.0,,,,-6.53979684,,
152,164,11.134193153381348,504,25200,50.0,25050,0.044511705562472345,0.001,-6.462372010000001,,
153,165,11.192802200317383,508,25400,50.0,25250,0.044387428164482115,0.001,-6.4132326299999995,,
,,11.247575340270997,,25500,,25350,0.04243162512779236,0.001,,50.0,-6.7256646
152,167,11.298711662292481,512,25600,50.0,25450,0.043160342276096345,0.001,-6.4188836,,
153,168,11.330839958190918,516,25800,50.0,25650,0.03819980226457119,0.001,-6.44824711,,
,,11.392820053100586,,26000,,25850,0.04055199433118105,0.001,,50.0,-6.801879049999999
152,170,,520,26000,50.0,,,,-6.318439239999999,,
152,171,11.513961906433105,524,26200,50.0,26050,0.04279756411910057,0.001,-6.36943277,,
153,172,11.585800399780274,528,26400,50.0,26250,0.04411456365138292,0.001,-6.508280519999999,,
,,11.589927864074706,,26500,,26350,0.044802319742739204,0.001,,50.0,-6.97565605
152,173,11.557079429626464,532,26600,50.0,26450,0.07138674713671207,0.001,-6.361347090000001,,
153,175,11.635904006958008,536,26800,50.0,26650,0.044893843308091166,0.001,-6.362786479999999,,
,,11.695142097473145,,27000,,26850,0.04330048553645611,0.001,,50.0,-7.12222125
152,176,,540,27000,50.0,,,,-6.311220119999998,,
153,177,11.76452793121338,544,27200,50.0,27050,0.0438409373909235,0.001,-6.190640269999999,,
153,178,11.802760772705078,548,27400,50.0,27250,0.04203215178102255,0.001,-6.26960023,,
,,11.820862770080566,,27500,,27350,0.04115720313042402,0.001,,50.0,-7.334435399999999
153,180,11.817011337280274,552,27600,50.0,27450,0.04212589379400015,0.001,-6.326140430000001,,
153,181,11.957424583435058,556,27800,50.0,27650,0.07392584934830665,0.001,-6.268739569999999,,
,,11.974389953613281,,28000,,27850,0.04396941177546978,0.001,,50.0,-6.3950631
152,183,,560,28000,50.0,,,,-6.083391190000001,,
153,184,12.0769051361084,564,28200,50.0,28050,0.04443776115775108,0.001,-5.99498481,,
153,185,12.146765098571777,568,28400,50.0,28250,0.05233163338154554,0.001,-5.919340640000001,,
,,12.11661449432373,,28500,,28350,0.04703418750315905,0.001,,50.0,-6.902264649999999
153,186,12.221942787170411,572,28600,50.0,28450,0.04282611627131701,0.001,-6.096764449999999,,
153,187,12.258538246154785,576,28800,50.0,28650,0.05439304746687412,0.001,-6.18104462,,
,,12.309351844787598,,29000,,28850,0.0458499900251627,0.001,,50.0,-6.08502405
152,189,,580,29000,50.0,,,,-6.264857750000001,,
153,190,12.30925178527832,584,29200,50.0,29050,0.04862251795828342,0.001,-6.224560590000001,,
153,191,12.34672306060791,588,29400,50.0,29250,0.041427470445632934,0.001,-6.28406161,,
,,12.387608604431152,,29500,,29350,0.04061020683497191,0.001,,50.0,-6.111918350000001
153,193,12.454854698181153,592,29600,50.0,29450,0.041924962773919106,0.001,-6.302723660000001,,
153,194,12.492957763671875,596,29800,50.0,29650,0.041751893758773806,0.001,-6.255459620000002,,
,,12.5897172164917,,30000,,29850,0.045459718480706214,0.001,,50.0,-6.048158849999998
152,196,,600,30000,50.0,,,,-6.153497000000001,,
153,197,12.573184089660645,604,30200,50.0,30050,0.046932240277528764,0.001,-6.107406589999999,,
153,198,12.666538581848144,608,30400,50.0,30250,0.04300993252545595,0.001,-6.094282240000001,,
,,12.600291595458984,,30500,,30350,0.047334837839007375,0.001,,50.0,-6.300167050000001
152,200,12.63253261566162,612,30600,50.0,30450,0.04112332370132208,0.001,-6.02881965,,
153,201,12.739657936096192,616,30800,50.0,30650,0.04686620481312275,0.001,-6.01570157,,
,,12.774808082580567,,31000,,30850,0.0442186176776886,0.001,,50.0,-5.63852885
152,202,,620,31000,50.0,,,,-6.026107870000001,,
152,203,12.843099136352539,624,31200,50.0,31050,0.043000229746103284,0.001,-5.895229660000001,,
153,204,12.830675659179688,628,31400,50.0,31250,0.04285931587219238,0.001,-5.88220693,,
,,12.815826072692872,,31500,,31350,0.04566391188651323,0.001,,50.0,-5.670384649999999
152,206,12.913289909362794,632,31600,50.0,31450,0.04127215694636106,0.001,-5.953817250000001,,
153,207,12.919733772277832,636,31800,50.0,31650,0.041437572203576564,0.001,-5.94714832,,
,,12.947388648986816,,32000,,31850,0.04646980732679367,0.001,,50.0,-5.4459116000000005
152,209,,640,32000,50.0,,,,-5.932338400000001,,
152,210,12.988648338317871,644,32200,50.0,32050,0.04376486726105213,0.001,-5.930327830000001,,
153,211,13.082500572204589,648,32400,50.0,32250,0.04401681214570999,0.001,-5.9339970399999995,,
,,13.04819408416748,,32500,,32350,0.0457820812612772,0.001,,50.0,-5.754705799999999
152,213,13.11181858062744,652,32600,50.0,32450,0.05038542822003365,0.001,-5.891954889999999,,
153,214,13.105877876281738,656,32800,50.0,32650,0.046645571403205396,0.001,-5.890868780000001,,
,,13.159970436096192,,33000,,32850,0.040726115182042125,0.001,,50.0,-5.4845486999999995
152,216,,660,33000,50.0,,,,-5.968280850000001,,
152,217,13.25865852355957,664,33200,50.0,33050,0.048342876732349396,0.001,-6.026747810000001,,
153,218,13.26406982421875,668,33400,50.0,33250,0.04223053772002459,0.001,-6.002393420000001,,
,,13.265321922302245,,33500,,33350,0.04074911702424288,0.001,,50.0,-5.73319495
152,219,13.270851669311524,672,33600,50.0,33450,0.04368852108716965,0.001,-5.8443831699999995,,
152,221,13.337732124328614,676,33800,50.0,33650,0.0470851369202137,0.001,-5.70328853,,
,,13.31904628753662,,34000,,33850,0.04671616047620773,0.001,,50.0,-6.4330793
152,222,,680,34000,50.0,,,,-5.59485069,,
152,223,13.372356452941894,684,34200,50.0,34050,0.04140812139958143,0.001,-5.60497129,,
153,224,13.412534980773925,688,34400,50.0,34250,0.04740802850574255,0.001,-5.599519649999999,,
,,13.410293617248534,,34500,,34350,0.04319113589823246,0.001,,50.0,-6.265631599999999
152,226,13.500870208740235,692,34600,50.0,34450,0.044935388416051866,0.001,-5.651939510000001,,
152,227,13.441662139892578,696,34800,50.0,34650,0.04911665014922619,0.001,-5.667757650000001,,
,,13.554830780029297,,35000,,34850,0.11261620908975602,0.001,,50.0,-6.96944965
152,229,,700,35000,50.0,,,,-5.7955008999999995,,
152,230,13.52749038696289,704,35200,50.0,35050,0.04072471965104341,0.001,-5.800228950000001,,
152,231,13.64174659729004,708,35400,50.0,35250,0.04438739389181137,0.001,-5.781621660000001,,
,,13.587139358520508,,35500,,35350,0.04317801721394062,0.001,,50.0,-5.695059699999999
152,233,13.635622482299805,712,35600,50.0,35450,0.04178688377141952,0.001,-5.7644139899999995,,
152,234,13.640736541748048,716,35800,50.0,35650,0.03946564223617315,0.001,-5.77919801,,
,,13.762544441223145,,36000,,35850,0.0585922859236598,0.001,,50.0,-5.3696599
152,235,,720,36000,50.0,,,,-5.76905705,,
152,236,13.743181610107422,724,36200,50.0,36050,0.042411216683685776,0.001,-5.74610137,,
153,237,13.81995735168457,728,36400,50.0,36250,0.04289588779211044,0.001,-5.675660270000001,,
,,13.729173545837403,,36500,,36350,0.048792668841779234,0.001,,50.0,-5.574129800000001
152,239,13.864125900268554,732,36600,50.0,36450,0.04440672229975462,0.001,-5.62353454,,
152,240,13.800303153991699,736,36800,50.0,36650,0.04587855707854033,0.001,-5.610522279999999,,
,,13.895068817138672,,37000,,36850,0.05460889361798763,0.001,,50.0,-5.265047549999999
152,242,,740,37000,50.0,,,,-5.61156614,,
152,243,13.854986915588379,744,37200,50.0,37050,0.04299943435937166,0.001,-5.615706769999999,,
153,244,13.911808395385743,748,37400,50.0,37250,0.05665044352412224,0.001,-5.5736411,,
,,13.912356071472168,,37500,,37350,0.04471679963171482,0.001,,50.0,-5.3909009
152,246,13.97056297302246,752,37600,50.0,37450,0.042294965758919716,0.001,-5.49160556,,
152,247,13.96460479736328,756,37800,50.0,37650,0.05520134717226029,0.001,-5.42662318,,
,,13.958707656860351,,38000,,37850,0.05106805548071861,0.001,,50.0,-5.164978699999999
152,248,,760,38000,50.0,,,,-5.515253369999999,,
152,249,14.054666862487792,764,38200,50.0,38050,0.045160965360701084,0.001,-5.415457130000001,,
153,250,14.05732780456543,768,38400,50.0,38250,0.042605856135487556,0.001,-5.472240150000001,,
,,14.049843025207519,,38500,,38350,0.04653559450060129,0.001,,50.0,-5.32541925
152,252,14.116290855407716,772,38600,50.0,38450,0.055029971823096276,0.001,-5.5398220999999985,,
153,253,14.080452995300293,776,38800,50.0,38650,0.04324359338730574,0.001,-5.585132110000001,,
,,14.15356662750244,,39000,,38850,0.10002485133707523,0.001,,50.0,-5.9521339
152,255,,780,39000,50.0,,,,-5.53400156,,
152,256,14.139290466308594,784,39200,50.0,39050,0.045847259163856506,0.001,-5.522962089999998,,
153,257,14.157363204956054,788,39400,50.0,39250,0.0406370610371232,0.001,-5.51394342,,
,,14.208579559326171,,39500,,39350,0.04175114415585995,0.001,,50.0,-5.6451016
152,258,14.184746475219727,792,39600,50.0,39450,0.03932452160865069,0.001,-5.434104509999998,,
153,259,14.194153213500977,796,39800,50.0,39650,0.03845906868577004,0.001,-5.288935290000001,,
,,14.226806602478028,,40000,,39850,0.04190490614622831,0.001,,50.0,-5.764255200000001
152,261,,800,40000,50.0,,,,-5.25958433,,
153,262,14.310417022705078,804,40200,50.0,40050,0.039592409357428554,0.001,-5.291375620000001,,
153,263,14.297717628479004,808,40400,50.0,40250,0.04364177595824003,0.001,-5.27351048,,
,,14.271550407409668,,40500,,40350,0.042373658567667005,0.001,,50.0,-5.1664110999999995
152,265,14.358569297790527,812,40600,50.0,40450,0.0421676230430603,0.001,-5.24101307,,
153,266,14.326537628173828,816,40800,50.0,40650,0.04339571911841631,0.001,-5.2440025299999995,,
,,14.350445175170899,,41000,,40850,0.04271992556750774,0.001,,50.0,-5.424808499999999
152,268,,820,41000,50.0,,,,-5.3463822400000005,,
153,269,14.394216117858887,824,41200,50.0,41050,0.03794973518699408,0.001,-5.36363719,,
153,270,14.378269119262695,828,41400,50.0,41250,0.044261946193873886,0.001,-5.365968859999999,,
,,14.398239250183105,,41500,,41350,0.04540842667222023,0.001,,50.0,-5.45656245
152,271,14.438499794006347,832,41600,50.0,41450,0.04174966428428888,0.001,-5.4067693100000005,,
153,272,14.46392204284668,836,41800,50.0,41650,0.044595904424786566,0.001,-5.41520602,,
,,14.500874404907227,,42000,,41850,0.04542421519756317,0.001,,50.0,-5.21085945
152,274,,840,42000,50.0,,,,-5.451703200000001,,
153,275,14.60107292175293,844,42200,50.0,42050,0.042190942205488684,0.001,-5.487791659999999,,
153,276,14.590524215698242,848,42400,50.0,42250,0.04332524873316288,0.001,-5.4788415,,
,,14.571008110046387,,42500,,42350,0.0423568869382143,0.001,,50.0,-5.05837455
152,278,14.5362691116333,852,42600,50.0,42450,0.04458495993167162,0.001,-5.456494299999999,,
153,279,14.552250900268554,856,42800,50.0,42650,0.04654244102537632,0.001,-5.46253185,,
,,14.61877368927002,,43000,,42850,0.04154976449906826,0.001,,50.0,-5.0978384
152,281,,860,43000,50.0,,,,-5.37328165,,
153,282,14.645000953674316,864,43200,50.0,43050,0.04583128988742828,0.001,-5.438333579999998,,
153,283,14.582581443786621,868,43400,50.0,43250,0.03904195230454206,0.001,-5.45321719,,
,,14.598473205566407,,43500,,43350,0.04103926531970501,0.001,,50.0,-4.904657049999999
153,284,14.68108512878418,872,43600,50.0,43450,0.04077500682324171,0.001,-5.398212610000001,,
153,285,14.679415016174316,876,43800,50.0,43650,0.04139376357197762,0.001,-5.345612790000001,,
,,14.705874900817872,,44000,,43850,0.040980811975896356,0.001,,50.0,-5.034407100000001
152,287,,880,44000,50.0,,,,-5.37791384,,
153,288,14.78875560760498,884,44200,50.0,44050,0.042559422440826895,0.001,-5.361913989999998,,
153,289,14.740878372192382,888,44400,50.0,44250,0.040683263279497624,0.001,-5.26435714,,
,,14.784737968444825,,44500,,44350,0.04222788382321596,0.001,,50.0,-4.9740268499999996
153,291,14.802215461730958,892,44600,50.0,44450,0.04309874635189772,0.001,-5.30742655,,
153,292,14.730139770507812,896,44800,50.0,44650,0.047812922596931456,0.001,-5.34903822,,
,,14.78765998840332,,45000,,44850,0.05085617482662201,0.001,,50.0,-4.827941449999999
153,293,,900,45000,50.0,,,,-5.311499340000001,,
153,295,14.86418846130371,904,45200,50.0,45050,0.039615401290357115,0.001,-5.298566930000001,,
