time/episodes,time/fps,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,eval/mean_ep_length,eval/mean_reward
204,44,,986.52,,170818,,703.5623553100002,3875,,,
208,44,-41.85746312713623,986.52,1.265579419851303,174818,0.001,712.7255596900001,3965,173759,,
,,-41.77729483032227,,1.290547310680151,175000,0.001,,,174759,993.2,509.37943854387265
212,43,-41.463975620049524,984.84,1.3462906172176432,177973,0.001,710.9485573500001,4046,176914,,
,,-41.04758040618896,,1.331322029054165,180000,0.001,,,179309,879.6,242.03927863473436
216,43,-40.59571857452393,978.79,1.3550881856679917,181368,0.001,687.7240251700001,4132,180309,,
,,-39.64229183197021,,1.1672743749022483,185000,0.001,,,184309,1000.0,468.4866712145289
220,43,,978.79,,185368,,680.6344024599999,4232,,,
224,43,-40.0452299118042,978.79,1.1549833627939223,189368,0.001,680.9925508499999,4323,188309,,
,,-39.998154205322265,,1.102205322444439,190000,0.001,,,189309,1000.0,978.358424500376
228,43,-40.308515403747556,978.79,1.201126018792391,193368,0.001,688.6818875099999,4422,192309,,
,,-40.40181298828125,,1.2508564569354057,195000,0.001,,,194309,1000.0,898.5730079675093
232,43,-40.434977043151854,978.79,1.2147364779114722,197368,0.001,693.16190009,4523,196309,,
,,-39.84578229560227,,1.328213362497826,200000,0.001,,,199674,890.2,426.8029915586696
236,43,,972.44,,200733,,676.92638713,4608,,,
240,43,-40.523440452575684,972.44,1.3992878319621087,204733,0.001,684.87082858,4699,203674,,
,,-40.79460433959961,,1.3189993981719017,205000,0.001,,,204674,1000.0,1054.896795228996
244,43,-41.72708905029297,972.44,1.3327280089855194,208733,0.001,698.1823157,4799,207674,,
,,-42.6841547088623,,1.2664229405522347,210000,0.001,,,209674,1000.0,669.1307066985988
248,43,-43.135547592163086,972.44,1.2054536304473877,212733,0.001,698.37323606,4899,211674,,
,,-44.00280944824219,,1.311092938899994,215000,0.001,,,214674,1000.0,1010.1078859548085
252,43,-44.287802680969236,972.44,1.2716395295858383,216733,0.001,702.4531865800001,4998,215674,,
,,-45.30764259338379,,1.2930259166657925,220000,0.001,,,219674,1000.0,1125.390561909217
256,43,,972.44,,220733,,696.5474192700001,5097,,,
260,43,-46.35381443023682,972.44,1.26534305241704,224733,0.001,699.8028498499999,5187,223674,,
,,-46.4949903717041,,1.3145102583765984,225000,0.001,,,224674,843.7,544.1178344830056
264,43,-47.12744248962402,972.44,1.3661727077364922,228733,0.001,717.2474294400002,5285,227674,,
,,-47.67705824279785,,1.378775917261839,230000,0.001,,,229674,1000.0,1170.6828497315116
268,43,-48.17778718566895,972.44,1.3495461849868298,232733,0.001,723.53246215,5386,231674,,
,,-48.88352352142334,,1.3454603246450425,235000,0.001,,,234674,1000.0,1221.7701055265964
272,43,-49.10343267822265,972.44,1.3953727123141288,236733,0.001,737.56419754,5486,235674,,
,,-49.78867684936523,,1.501733228445053,240000,0.001,,,239674,1000.0,1213.3203910320997
276,43,,972.44,,240733,,750.9589719099997,5587,,,
280,43,-50.796503532409666,979.15,1.431001107275486,244733,0.001,781.1319988600002,5677,243674,,
,,-51.22299742889404,,1.4874523431658744,245000,0.001,,,244674,1000.0,1287.5897852988187
284,43,-52.08206532287598,979.15,1.555438924252987,248733,0.001,796.1631268399999,5778,247674,,
,,-52.53861139678955,,1.6316216295957566,250000,0.001,,,249674,1000.0,1547.1076900840794
288,42,-53.20062990570069,979.15,1.64248125654459,252733,0.001,820.4792610799999,5877,251674,,
,,-54.243436233520505,,1.7153977996706962,255000,0.001,,,254674,1000.0,1394.0848301263527
292,42,-54.666466064453125,979.15,1.7287903866171836,256733,0.001,849.49520428,5976,255674,,
,,-56.26185469055176,,1.693437936604023,260000,0.001,,,259674,1000.0,1250.3131094403914
296,42,,979.15,,260733,,930.9447668099998,6077,,,
300,42,-57.87202163696289,979.15,1.8612849966287612,264733,0.001,964.65385906,6167,263674,,
,,-58.00564681243897,,1.8237599038481713,265000,0.001,,,264674,1000.0,1615.7046751464018
304,42,-59.26714711761475,979.15,1.7086559998989106,268733,0.001,999.55020833,6268,267674,,
,,-60.18767532348633,,1.720292631626129,270000,0.001,,,269674,1000.0,1351.062947297399
308,42,-60.796474220275876,979.15,1.790822271823883,272733,0.001,1031.40089264,6367,271674,,
,,-62.30742069244385,,1.8635001811385155,275000,0.001,,,274674,1000.0,1728.1053352663293
312,42,-62.957802810668944,987.6,1.881945007264614,276733,0.001,1079.2984999600003,6467,275674,,
,,-64.92378625488281,,1.9425454887747764,280000,0.001,,,279674,1000.0,1595.9631223079748
316,42,,993.65,,280733,,1137.29413543,6566,,,
320,42,-67.13809518432618,993.65,2.015445498287678,284733,0.001,1181.1536465899999,6656,283674,,
,,-67.86396199035644,,1.971865635931492,285000,0.001,,,284674,1000.0,1749.3012175764889
324,42,-69.70413529205322,993.65,1.9410945362448693,288733,0.001,1216.9585339799999,6756,287674,,
,,-70.8775963897705,,2.003339155137539,290000,0.001,,,289674,1000.0,1813.523506506905
328,42,-72.12405828857422,993.65,2.0352218118309975,292733,0.001,1249.0064710699999,6855,291674,,
,,-73.57931861877441,,2.0847284559607506,295000,0.001,,,294674,1000.0,1819.2492100536824
332,42,-74.34170840454101,993.65,2.0528018156290053,296733,0.001,1288.37814241,6954,295674,,
,,-76.66506744384766,,2.2568697328567504,300000,0.001,,,299674,1000.0,1683.4410644881311
336,42,,1000.0,,300733,,1340.84977981,7054,,,
340,42,-78.7635577392578,1000.0,2.0855172666311264,304733,0.001,1372.1369193099995,7145,303674,,
,,-79.31837231445313,,2.2073497090935708,305000,0.001,,,304674,1000.0,1740.1373329270632
344,42,-80.8992066192627,1000.0,2.232447136282921,308733,0.001,1396.75655084,7245,307674,,
,,-82.19045268249512,,2.2339017941951753,310000,0.001,,,309674,1000.0,1795.4245541997254
348,42,-83.17759016418456,1000.0,2.2223233325481413,312733,0.001,1433.95660103,7345,311674,,
,,-84.63906993103028,,2.2961968129873274,315000,0.001,,,314674,1000.0,1836.576216714643
352,42,-85.04709860229492,1000.0,2.2096211871504785,316733,0.001,1466.4477132599995,7446,315674,,
,,-87.23794805908203,,2.3631174775362016,320000,0.001,,,319674,1000.0,1893.7684867924079
356,42,,1000.0,,320733,,1510.5254728599998,7547,,,
360,42,-89.490130569458,1000.0,2.4305041382908823,324733,0.001,1546.1621899200002,7638,323674,,
,,-89.79732624816894,,2.3306684146523478,325000,0.001,,,324674,1000.0,1985.8831804197282
364,42,-91.3555871887207,1000.0,2.404664813399315,328733,0.001,1587.3134984200003,7738,327674,,
,,-92.1379395904541,,2.436380732238293,330000,0.001,,,329674,1000.0,1801.9042193132452
368,42,-93.18736892700196,1000.0,2.5103268629312514,332733,0.001,1595.5531828499998,7837,331674,,
,,-94.28876766967774,,2.586583919644356,335000,0.001,,,334674,1000.0,1872.0611128427554
372,42,-94.77242515563965,1000.0,2.5624622629880904,336733,0.001,1622.7742579999995,7938,335674,,
,,-96.0615775756836,,2.588311015844345,340000,0.001,,,339674,1000.0,1877.1078284221235
376,42,,1000.0,,340733,,1651.80402905,8039,,,
380,42,-97.43662696838379,1000.0,2.8537181557416917,344733,0.001,1675.76903907,8130,343674,,
,,-97.88153733825683,,2.8640547399520875,345000,0.001,,,344674,1000.0,1773.364351051161
384,42,-98.90580351257324,1000.0,2.7680995891094207,348733,0.001,1701.0193310799996,8230,347674,,
,,-99.88092713928222,,2.93141484105587,350000,0.001,,,349674,1000.0,1850.790799320553
388,42,-100.57883674621581,1000.0,2.8320910184383394,352733,0.001,1718.8306344900004,8331,351674,,
,,-101.06912749154228,,3.2897142276429294,355000,0.001,,,354731,1000.0,1948.4733455996961
392,42,,990.57,,355790,,1696.9895541599994,8411,,,
396,42,-102.30351962280274,990.57,3.0581544519662858,359790,0.001,1706.4123387099999,8501,358731,,
,,-102.16200431823731,,2.9552944897413256,360000,0.001,,,359731,1000.0,1849.5879247839098
400,42,-103.35177558898926,990.57,2.9546119883060453,363790,0.001,1742.44341025,8601,362731,,
,,-104.03571754455567,,2.8636504600048065,365000,0.001,,,364731,1000.0,1942.873007399449
404,42,-104.86870361328126,990.57,2.8064369292259217,367790,0.001,1758.74365379,8702,366731,,
,,-105.82714427185059,,2.8466925320625305,370000,0.001,,,369731,1000.0,1771.4304854665475
408,42,-106.23801640319824,990.57,2.8769696152210233,371790,0.001,1769.05458068,8804,370731,,
,,-106.94270881652832,,3.0261774208545686,375000,0.001,,,374731,1000.0,1899.1767324964517
412,42,,990.57,,375790,,1778.1792918499998,8906,,,
416,42,-108.01909425354003,990.57,3.3821078559160234,379790,0.001,1793.6222946700002,8997,378731,,
,,-108.25582443237305,,3.375716162800789,380000,0.001,,,379731,1000.0,1835.873657531943
420,42,-108.92709568786621,990.57,3.5689109094142912,383790,0.001,1804.77097507,9097,382731,,
,,-109.02507305908203,,3.553626616358757,385000,0.001,,,384731,1000.0,1409.73390989881
424,42,-109.25340148925781,990.57,3.5920717813968657,387790,0.001,1815.8724191600004,9198,386731,,
,,-109.7201637878418,,3.9558856070041655,390000,0.001,,,389731,1000.0,1905.2907419621247
428,42,-110.03953559875488,990.57,3.9721641870737074,391790,0.001,1821.6361365299997,9298,390731,,
,,-110.48901829528809,,3.963878064274788,395000,0.001,,,394731,1000.0,1629.5573594953398
432,42,,990.57,,395790,,1829.7683907200003,9399,,,
436,42,-110.36697088623046,990.57,4.396389163970947,399790,0.001,1808.3123274999996,9490,398731,,
,,-110.77890058898926,,4.239532735824585,400000,0.001,,,399731,1000.0,1986.3624740161001
440,42,-110.88176408386231,990.57,4.318227534890175,403790,0.001,1815.82711914,9592,402731,,
,,-111.14103414916993,,4.185032312750816,405000,0.001,,,404731,1000.0,2005.3705606611445
444,42,-111.62205302429199,990.57,4.304716762900353,407790,0.001,1826.72267356,9692,406731,,
,,-112.12669743347168,,4.417409270167351,410000,0.001,,,409731,1000.0,1882.9023038120474
448,42,-111.91827949523926,990.57,4.315408195614815,411790,0.001,1835.6199015499997,9792,410731,,
,,-113.0601591796875,,4.30982106089592,415000,0.001,,,414731,1000.0,1785.335889493476
452,42,,990.57,,415790,,1847.0743472,9893,,,
456,42,-113.73667747497558,990.57,4.621191406130791,419790,0.001,1853.4230232300001,9984,418731,,
,,-113.75281352233887,,4.484419867038727,420000,0.001,,,419731,1000.0,2125.3812134845184
460,42,-114.9301430053711,990.57,4.331544555306435,423790,0.001,1863.9362637299994,10084,422731,,
,,-115.67825244140624,,4.06321839761734,425000,0.001,,,424731,1000.0,2006.254483274964
464,41,-116.08821403503418,990.57,4.164267458677292,427790,0.001,1870.1964678099998,10186,426731,,
,,-116.53354473876954,,4.031119447827339,430000,0.001,,,429731,1000.0,1955.3959939613007
468,41,-116.57993249511719,990.57,4.13556281042099,431790,0.001,1899.7660941099998,10286,430731,,
,,-117.3065620880127,,4.253449157238006,435000,0.001,,,434731,1000.0,1783.2263371914626
472,41,,990.57,,435790,,1905.8961785399997,10389,,,
476,41,-118.15712892150879,990.57,4.277583226323128,439790,0.001,1915.1313273500002,10479,438731,,
,,-118.02725956726074,,4.275106516122818,440000,0.001,,,439731,1000.0,1882.5690752319992
480,41,-118.6554853668213,990.57,4.443144672751426,443790,0.001,1924.88931193,10581,442731,,
,,-119.12834971618652,,4.4508572400808335,445000,0.001,,,444731,1000.0,2168.8284765607677
484,41,-119.59252668762207,990.57,4.4345070558786395,447790,0.001,1933.88644283,10683,446731,,
,,-119.93995269775391,,4.477761427283287,450000,0.001,,,449239,1000.0,2139.532174843736
488,41,-120.45072087097168,985.65,4.488783945679665,451298,0.001,1931.6919779300003,10772,450239,,
,,-121.8290740814209,,4.704458946466446,455000,0.001,,,454239,1000.0,2128.4025323372334
492,41,,995.08,,455298,,1980.63717539,10873,,,
496,41,-122.62275219726563,995.08,4.422103851914406,459298,0.001,1963.4486534199998,10965,458239,,
,,-122.72606758117676,,4.354981131315231,460000,0.001,,,459239,1000.0,2212.2790427891537
500,41,-123.11304862976074,995.08,4.371573110818863,463298,0.001,1972.27329741,11066,462239,,
,,-123.59545175170898,,4.484791097283363,465000,0.001,,,464239,1000.0,1652.4508666758193
504,41,-124.15477603149414,995.08,4.459655635118485,467298,0.001,1977.91965549,11167,466239,,
,,-125.10643374633788,,4.446985429525375,470000,0.001,,,469239,1000.0,2182.5611971819308
508,41,-125.30282061767578,995.08,4.89703014588356,471298,0.001,1983.6346296899999,11270,470239,,
,,-126.2211717376709,,4.33159588932991,475000,0.001,,,474239,1000.0,2181.883974681806
512,41,,995.08,,475298,,1993.1521751200003,11371,,,
516,41,-127.24688427734375,995.08,4.41700788474083,479298,0.001,2000.0729327699999,11464,478239,,
,,-127.20944171142578,,4.388524642467499,480000,0.001,,,479239,1000.0,2147.7101875875787
520,41,-126.99499159592848,985.34,4.319993257522583,482324,0.001,1986.2149999599997,11544,481265,,
,,-128.2024431152344,,4.954161698937416,485000,0.001,,,484265,1000.0,2292.868956982158
524,41,-128.33230799865723,985.34,4.559851267814636,486324,0.001,1994.09082345,11645,485265,,
,,-128.79886270141603,,5.38806471312046,490000,0.001,,,489265,1000.0,1673.2645032692003
528,41,,985.34,,490324,,2000.7127469800002,11746,,,
532,41,-129.3205161590576,985.34,5.28720489192009,494324,0.001,2008.7955022600001,11838,493265,,
,,-128.97808668518067,,5.067414307355881,495000,0.001,,,494265,1000.0,1896.0336729794508
536,41,-129.318249750278,982.11,5.139897782834277,498001,0.001,2042.0434663100002,11934,496942,,
,,-128.9455436706543,,5.408556251764297,500000,0.001,,,499687,1000.0,853.965906866733
540,41,-128.97246882629395,979.56,5.558818861484528,501746,0.001,2040.27076098,12030,500687,,
544,41,-128.74583065795898,969.06,6.049919491767883,504696,0.001,1991.7787700699998,12108,504035,,
,,-129.16879574088162,,6.393028497695923,505000,0.001,,,504637,963.3,1383.3589120779652
548,41,-129.5122046121737,955.52,6.685593430588885,507342,0.001,1963.68224186,12179,506801,,
,,-128.9194564819336,,7.156205309152603,510000,0.001,,,509283,1000.0,2213.07269437667
552,41,-129.1992385864258,955.52,7.223151146888733,511342,0.001,1945.1883560699998,12270,510283,,
,,-130.03286575317384,,7.293171580791474,515000,0.001,,,514283,1000.0,1961.9080164099112
556,41,,955.52,,515342,,1952.0577553500002,12372,,,
560,41,-130.32573391723633,955.52,7.818895411014557,519342,0.001,1956.2814741600002,12463,518283,,
,,-130.91158512878417,,7.334956675171852,520000,0.001,,,519283,925.9,1811.225945843244
564,41,-130.7555792541504,955.52,7.889818980455399,523342,0.001,1957.7542778,12565,522283,,
,,-130.5039175567627,,8.037018133878707,525000,0.001,,,524283,1000.0,2129.2170098660513
568,41,-130.48677696228026,955.52,8.130691856145859,527342,0.001,1947.19028869,12666,526283,,
,,-130.167543258667,,8.275527802467346,530000,0.001,,,529283,1000.0,1834.8807731647744
572,41,-130.1567319946289,955.52,8.337546450853347,531342,0.001,1953.3593994300004,12768,530283,,
,,-129.0227608642578,,8.845273730039597,535000,0.001,,,534283,1000.0,2237.9938735299743
576,41,,955.52,,535342,,1902.4175222400002,12872,,,
580,41,-129.02815116882323,955.52,8.585150728940963,539342,0.001,1899.9021051,12963,538283,,
,,-129.05804469299318,,8.704839074611664,540000,0.001,,,539283,1000.0,2150.3014457350596
584,41,-128.281616104126,955.52,8.914518580436706,543342,0.001,1901.7165341999998,13066,542283,,
,,-128.09789990234376,,8.684260621547699,545000,0.001,,,544283,1000.0,2222.972516448225
588,41,-128.27535052490234,960.44,8.82432431459427,547342,0.001,1912.3855396099998,13167,546283,,
,,-128.5516956176758,,8.927464901208877,550000,0.001,,,549325,1000.0,2183.8858632894235
592,41,,950.86,,550384,,1891.7153055299996,13245,,,
596,41,-128.46596337890625,948.02,9.593717530488968,554100,0.001,1914.5350585699998,13332,553041,,
,,-128.29776947021483,,9.035307261943817,555000,0.001,,,554041,1000.0,2094.4720628095793
600,41,-128.4663829193115,948.02,10.550615266799927,558100,0.001,1880.93192818,13433,557041,,
,,-128.22624081420898,,9.374385419368744,560000,0.001,,,559041,963.0,1573.4828981932253
604,41,-128.03870404052734,948.02,9.598108675479889,562100,0.001,1883.2745900599998,13535,561041,,
,,-127.70331625366211,,9.93445996761322,565000,0.001,,,564041,1000.0,2230.223657752853
608,41,-127.57917352294922,948.02,9.239353779554367,566100,0.001,1892.75865624,13635,565041,,
,,-127.59455055236816,,8.255354609251022,570000,0.001,,,569041,1000.0,2352.1566760519054
612,41,,948.02,,570100,,1893.02258022,13736,,,
616,41,-128.8495562286377,948.02,8.688530858278275,574100,0.001,1894.7125186599997,13829,573041,,
,,-128.65793327331542,,9.121524726390838,575000,0.001,,,574041,1000.0,2105.4045435133858
620,41,-129.57589520263673,957.76,7.934666379451752,578100,0.001,1916.68983607,13931,577041,,
,,-130.13983853149415,,7.989074795484543,580000,0.001,,,579041,1000.0,2048.839458035305
624,41,-129.91863192749022,957.76,7.7364021780490875,582100,0.001,1915.3022272899998,14033,581041,,
,,-130.40596558436874,,7.7112999221284975,585000,0.001,,,584008,1000.0,1989.7333793702535
628,41,-130.51791265869142,957.43,7.714856139659881,586067,0.001,1917.2213256599998,14133,585008,,
,,-130.76996072387695,,7.385605357646942,590000,0.001,,,589008,923.0,1989.9367313973605
632,41,,957.43,,590067,,1916.2568866999998,14235,,,
636,41,-131.56825802612303,951.25,6.980269371032715,593126,0.001,1900.9846545600003,14306,592067,,
,,-131.47232975769043,,7.672065619468689,595000,0.001,,,594067,1000.0,2171.4251560489474
640,41,-131.99537133789062,953.8,7.345889019489288,597126,0.001,1911.9307599599997,14409,596067,,
,,-131.42750061035156,,7.699593061923981,600000,0.001,,,599067,954.4,1421.1168760755565
644,41,-131.84185037231444,964.3,7.592273431062698,601126,0.001,1967.7144150699996,14510,600067,,
,,-131.97536389160157,,7.525542064428329,605000,0.001,,,604067,1000.0,2282.1669270046987
648,41,,977.84,,605126,,2007.73876086,14612,,,
652,41,-132.46199230957032,977.84,7.77515287733078,609126,0.001,2033.45290835,14704,608067,,
,,-132.85814747619628,,7.164110171079636,610000,0.001,,,609067,1000.0,2259.1470200214303
656,41,-133.14991195678712,977.84,7.685706062078476,613126,0.001,2034.41978422,14805,612067,,
,,-133.84759796142578,,7.266856271982193,615000,0.001,,,614067,1000.0,2215.2031956487335
660,41,-134.5021773071289,977.84,7.681349071979523,617126,0.001,1999.03897998,14907,616067,,
,,-134.65405613708495,,7.5457395598888395,620000,0.001,,,619555,922.3,2210.6300279522316
664,41,,972.72,,620614,,1993.64528783,14997,,,
668,41,-134.76892681456448,966.3,7.855582190896083,623972,0.001,2000.4196530699999,15074,622913,,
,,-135.21410601806642,,7.496760282039642,625000,0.001,,,624913,1000.0,2308.012093429097
672,41,-135.76575523376465,966.3,7.804441022396087,627972,0.001,2007.9565960400002,15177,626913,,
,,-135.9113984069824,,8.416764160871505,630000,0.001,,,629913,1000.0,2242.3776659522205
676,41,-136.0218020629883,966.3,8.16698069357872,631972,0.001,2060.7448995199998,15278,630913,,
,,-136.02187266540528,,7.462766721248626,635000,0.001,,,634913,1000.0,2290.8098779954016
680,41,,966.3,,635972,,2068.6023135100004,15380,,,
684,41,-136.9315241546631,966.3,7.811856946229935,639972,0.001,2075.54003205,15471,638913,,
,,-136.9754174346924,,7.881931696653366,640000,0.001,,,639913,1000.0,2239.256899473342
688,41,-136.60437005894784,958.92,7.8251757749164375,643234,0.001,2063.25768557,15556,642175,,
,,-137.2449279937744,,8.516363627672195,645000,0.001,,,644175,1000.0,2183.8751779139043
692,41,-137.25697404479982,968.5,8.344899263381958,647234,0.001,2085.93424555,15659,646175,,
,,-137.24797468566894,,8.124912284612655,650000,0.001,,,649175,1000.0,2326.0563631922473
696,41,-137.53731665039064,971.34,7.718988462209701,651234,0.001,2097.9398864600003,15762,650175,,
,,-137.37029974365234,,7.505882966995239,655000,0.001,,,654175,1000.0,2393.103123734577
