time/total_timesteps,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/critic_loss,time/fps,time/episodes,train/ent_coef,rollout/ep_rew_mean,train/n_updates,rollout/ep_len_mean,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
42293,-21.69662857055664,0.0003,0.9865142703056335,1.7489051818847656,83,104,0.013580725528299809,21.528208689999996,42192,411.69,505,,
43606,-22.75714111328125,0.0003,-1.0354379415512085,1.8680020570755005,83,108,0.013665798120200634,30.564496369999997,43505,420.09,519,,
45000,-23.62334442138672,0.0003,1.7964048385620117,1.6509408950805664,,,0.013764996081590652,,44899,,,192.57907333209005,326.9
45154,-24.19011688232422,0.0003,0.2562592625617981,2.111567497253418,83,112,0.013838105835020542,38.92468599,45053,431.8,541,,
47471,-24.00604248046875,0.0003,-0.19968456029891968,1.86111581325531,83,116,0.013479500077664852,57.68239716000001,47370,441.59,566,,
50000,-24.87589454650879,0.0003,0.40397536754608154,1.94333815574646,,,0.013596270233392715,,49899,,,356.3855985243572,645.4
50711,-26.1409854888916,0.0003,0.12799882888793945,2.0983529090881348,82,120,0.01376264076679945,88.94703704000001,50610,452.02,611,,
52415,-26.89838218688965,0.0003,-0.1531102955341339,1.6124169826507568,83,124,0.013637306168675423,102.59958079,52314,464.8,629,,
53849,-27.66769027709961,0.0003,1.0527304410934448,1.7096346616744995,83,128,0.01357111893594265,114.31207659999998,53748,474.72,646,,
55000,-28.417316436767578,0.0003,0.1720857322216034,2.0699877738952637,,,0.013698293827474117,,54899,,,405.30210545777226,625.6
55768,-28.191024780273438,0.0003,0.7717774510383606,1.8294529914855957,82,132,0.013661433011293411,134.4162421,55667,473.63,676,,
58099,-29.645347595214844,0.0003,-0.1198156476020813,1.8241633176803589,82,136,0.014206028543412685,151.95343984000002,57998,491.31,702,,
60000,-30.491657257080078,0.0003,-0.7509687542915344,2.221625328063965,,,0.01419997401535511,,59899,,,395.44773819459044,730.6
61113,-31.106151580810547,0.0003,0.6425766348838806,1.8747494220733643,81,140,0.014264417812228203,174.16475597000002,61012,508.97,746,,
62268,-30.631851196289062,0.0003,-1.413877248764038,5.50915002822876,82,144,0.01402598898857832,186.44146808999997,62167,505.99,759,,
65000,-32.886085510253906,0.0003,-0.24708214402198792,2.973526954650879,,,0.014310226775705814,,64899,,,541.0018798184319,846.4
65389,-33.10363006591797,0.0003,-0.9396088123321533,2.004263401031494,81,148,0.014205994084477425,205.57167201000001,65288,524.95,806,,
67874,-34.68313980102539,0.0003,1.6914470195770264,2.5797603130340576,81,152,0.014744255691766739,226.39109085,67773,519.22,832,,
70000,-35.523902893066406,0.0003,0.9326280355453491,2.043001651763916,,,0.014528019353747368,,69899,,,398.3415070955176,585.4
70123,-35.254207611083984,0.0003,-0.8030123114585876,1.7680922746658325,81,156,0.014511493034660816,238.34851552,70022,527.61,864,,
72724,-36.515663146972656,0.0003,-1.6185245513916016,2.1133172512054443,81,160,0.014707257971167564,254.89754114999997,72623,533.37,894,,
73706,-37.19141387939453,0.0003,-0.3955974280834198,2.1903953552246094,81,164,0.01472758874297142,260.56587830000007,73605,526.39,905,,
75000,-37.177860260009766,0.0003,0.6201211214065552,1.9580408334732056,,,0.01461673341691494,,74899,,,372.67357691736544,523.6
77706,-38.50752258300781,0.0003,-0.029158785939216614,1.837475061416626,81,168,0.014628586359322071,279.92236349,77605,541.35,956,,
80000,-39.62939453125,0.0003,0.319632887840271,2.5767292976379395,,,0.01497697178274393,,79899,,,364.3174374346243,476.7
80839,-40.542564392089844,0.0003,0.5144760012626648,2.461498737335205,81,172,0.014926616102457047,295.39706257,80738,557.42,997,,
83942,-41.7743034362793,0.0003,-0.7628664970397949,1.7748218774795532,81,176,0.015152640640735626,310.89594537,83841,571.92,1030,,
85000,-42.26201629638672,0.0003,0.2182929664850235,2.4293413162231445,,,0.015330049209296703,,84899,,,316.620124615691,390.4
85063,-41.42136001586914,0.0003,-0.245650053024292,2.1349642276763916,81,180,0.015344120562076569,316.3941557999999,84962,571.2,1048,,
88411,-42.8614501953125,0.0003,-0.09003233909606934,1.7834771871566772,81,184,0.015781300142407417,334.10489946999996,88310,586.33,1086,,
90000,-45.21728515625,0.0003,-0.7422663569450378,1.9792840480804443,,,0.015645695850253105,,89899,,,353.43680997421035,505.4
90939,-44.11552429199219,0.0003,-0.22705787420272827,1.7218973636627197,81,188,0.015396391041576862,345.09074181000005,90838,588.26,1120,,
92642,-44.01939010620117,0.0003,-1.5429872274398804,2.5938408374786377,81,192,0.01570805534720421,349.52451360999993,92541,574.28,1138,,
95000,-45.16170120239258,0.0003,-1.0666759014129639,1.63156259059906,,,0.015894057229161263,,94899,,,577.3884489991091,757.7
95691,-44.252044677734375,0.0003,-0.4186244010925293,2.1416170597076416,80,196,0.016040056943893433,363.3658784699999,95590,587.68,1184,,
98761,-45.568817138671875,0.0003,-0.5428085923194885,2.005138874053955,80,200,0.016128409653902054,373.49540495,98660,591.38,1219,,
100000,-48.368751525878906,0.0003,-0.9999140501022339,1.8094017505645752,,,0.016578225418925285,,99899,,,507.5750262080226,663.7
100288,-47.562889099121094,0.0003,0.9156350493431091,2.247044086456299,80,204,0.01625596173107624,374.09595508999996,100187,579.95,1244,,
103617,-48.485260009765625,0.0003,-0.7178718447685242,1.9224765300750732,80,208,0.01656576432287693,394.976745,103516,600.11,1280,,
105000,-48.451332092285156,0.0003,-0.6582688093185425,1.7454736232757568,,,0.016563307493925095,,104899,,,244.4941895281896,320.8
105683,-48.36705780029297,0.0003,0.11359262466430664,2.2189078330993652,80,212,0.01684992015361786,402.25747996999996,105582,605.29,1309,,
109683,-51.26134490966797,0.0003,-1.2400078773498535,1.8901686668395996,81,216,0.017089972272515297,420.2438949,109582,622.12,1353,,
110000,-52.650291442871094,0.0003,0.6708513498306274,1.8317981958389282,,,0.016750585287809372,,109899,,,209.081311586994,240.7
111783,-51.832672119140625,0.0003,0.5762481689453125,1.799511432647705,81,220,0.017107142135500908,418.17662242000006,111682,610.72,1379,,
114089,-50.412010192871094,0.0003,1.3851476907730103,1.6989164352416992,81,224,0.016713229939341545,425.05889284999995,113988,616.74,1405,,
115000,-50.57309341430664,0.0003,-0.611914873123169,1.8309853076934814,,,0.016788721084594727,,114899,,,657.4869299190177,790.5
117149,-52.008522033691406,0.0003,-0.07891440391540527,2.9357001781463623,80,228,0.016618289053440094,440.90850094,117048,633.0,1449,,
120000,-53.319740295410156,0.0003,0.16015803813934326,1.9045650959014893,,,0.016607675701379776,,119899,,,491.5613522325642,594.1
120221,-52.62895965576172,0.0003,0.1533796489238739,2.417940139770508,80,232,0.01655908301472664,452.71957816,120120,644.53,1492,,
122549,-51.29936981201172,0.0003,-1.1650558710098267,2.221768379211426,80,236,0.016851037740707397,456.57095681000015,122448,644.5,1518,,
125000,-55.020259857177734,0.0003,1.0700453519821167,2.4176220893859863,,,0.016664115712046623,,124899,,,563.3694059708272,626.4
125083,-53.501708984375,0.0003,-1.6390690803527832,1.7367606163024902,80,240,0.016729088500142097,460.5159574500001,124982,639.7,1554,,
127694,-52.28362274169922,0.0003,-1.0816607475280762,1.6956983804702759,80,244,0.016851263120770454,474.4471284,127593,654.26,1583,,
130000,-53.788543701171875,0.0003,0.2580079734325409,2.122581720352173,,,0.01715965010225773,,129899,,,729.4538646268193,763.7
131694,-55.092594146728516,0.0003,-0.6492820382118225,2.0615649223327637,80,248,0.0168125219643116,493.95801773000005,131593,663.05,1640,,
133600,-55.028358459472656,0.0003,1.5998189449310303,2.4648497104644775,80,252,0.016815928742289543,496.49816231000005,133499,657.26,1661,,
134257,-55.910606384277344,0.0003,0.02085798978805542,1.825967788696289,80,256,0.016496727243065834,491.71425311999997,134156,641.34,1669,,
135000,-53.178184509277344,0.0003,-0.6065095067024231,2.819578170776367,,,0.016517341136932373,,134899,,,756.3433159310247,905.0
136431,-55.226741790771484,0.0003,-0.7393906116485596,2.038574695587158,79,260,0.016678614541888237,490.1323201000001,136330,637.07,1705,,
139080,-55.89312744140625,0.0003,-0.7740438580513,1.75202476978302,80,264,0.01637090928852558,508.0862068800001,138979,653.74,1735,,
140000,-56.288124084472656,0.0003,-0.7129234075546265,5.808072090148926,,,0.016434261575341225,,139899,,,458.3353280884097,482.7
142607,-56.04022216796875,0.0003,0.9307923316955566,2.230278730392456,80,268,0.016869794577360153,513.622785,142506,649.01,1781,,
145000,-56.95637893676758,0.0003,0.6621848344802856,4.570716381072998,,,0.016515066847205162,,144899,,,752.863626584364,772.5
146226,-56.63056182861328,0.0003,0.13673001527786255,2.3371429443359375,79,272,0.01705249398946762,525.68860842,146125,653.87,1832,,
148332,-57.78659439086914,0.0003,-0.056243181228637695,2.373692274093628,79,276,0.0166071355342865,522.7769580500001,148231,643.9,1855,,
150000,-58.920074462890625,0.0003,0.15311813354492188,2.852609157562256,,,0.016530020162463188,,149899,,,665.9543663552613,685.4
150618,-59.776153564453125,0.0003,1.179012417793274,2.2276453971862793,79,280,0.016391990706324577,531.18570822,150517,655.55,1892,,
153889,-59.76567459106445,0.0003,-0.04212838411331177,2.0333263874053955,79,284,0.016396868973970413,539.4159904200001,153788,654.78,1926,,
155000,-58.5816650390625,0.0003,-0.19107508659362793,2.09698748588562,,,0.016532430425286293,,154899,,,656.1132792658012,725.6
155477,-58.022560119628906,0.0003,1.5153868198394775,3.0368497371673584,79,288,0.016679855063557625,537.10661781,155376,645.38,1954,,
157433,-59.55635452270508,0.0003,-0.703201413154602,2.83438777923584,79,292,0.0168521236628294,544.45910828,157332,647.91,1975,,
160000,-60.409915924072266,0.0003,-0.6450302004814148,3.454620599746704,,,0.016651151701807976,,159899,,,694.4708080292446,734.0
161433,-60.395301818847656,0.0003,-0.40807104110717773,2.1493096351623535,79,296,0.016955925151705742,554.5744530699999,161332,657.42,2028,,
163322,-63.04425048828125,0.0003,0.5177658796310425,2.3508260250091553,79,300,0.016545001417398453,553.3159073700001,163221,645.61,2049,,
164964,-61.9196891784668,0.0003,0.8979397416114807,2.4478392601013184,79,304,0.01681368239223957,559.9713264000001,164863,646.76,2067,,
165000,-63.04610061645508,0.0003,1.388623595237732,2.3617122173309326,,,0.016864076256752014,,164899,,,825.0417447628075,880.7
167993,-61.5387077331543,0.0003,-1.5168768167495728,1.910616397857666,79,308,0.01674370840191841,566.13407641,167892,643.76,2113,,
170000,-63.52362060546875,0.0003,0.720889151096344,1.7000324726104736,,,0.016549453139305115,,169899,,,501.0671397792779,561.5
170668,-63.82905960083008,0.0003,0.27783191204071045,2.1161439418792725,79,312,0.01701948046684265,576.99377184,170567,649.85,2150,,
173878,-61.972564697265625,0.0003,0.9314792156219482,2.9538354873657227,79,316,0.016699176281690598,583.61854925,173777,641.95,2185,,
175000,-64.71509552001953,0.0003,1.1527907848358154,2.413811206817627,,,0.01698499172925949,,174899,,,739.9607431512035,626.9
176096,-65.1470947265625,0.0003,-0.22500692307949066,3.068061590194702,79,320,0.01700752228498459,590.6672316400001,175995,643.13,2218,,
178713,-64.39263153076172,0.0003,-0.0247279554605484,2.722057580947876,79,324,0.01685870625078678,603.68468338,178612,646.24,2245,,
180000,-65.9666748046875,0.0003,0.6441314816474915,3.0250115394592285,,,0.016678597778081894,,179899,,,710.3774855638825,525.7
180063,-64.21598815917969,0.0003,-0.9496687650680542,2.4881982803344727,79,328,0.01667986437678337,593.44145519,179962,629.14,2268,,
182429,-66.5483169555664,0.0003,0.23680919408798218,2.2581028938293457,79,332,0.016535434871912003,600.04336375,182328,622.08,2294,,
185000,-63.28358459472656,0.0003,-0.1918851137161255,2.0961923599243164,,,0.01699926145374775,,184899,,,730.8952262806648,546.1
185585,-64.94478607177734,0.0003,0.41354864835739136,1.5811026096343994,79,336,0.017143242061138153,612.4049973,185484,630.36,2336,,
186504,-66.20166015625,0.0003,-0.4819868505001068,6.981201648712158,79,340,0.016887839883565903,605.63436155,186403,614.21,2346,,
188607,-65.00479888916016,0.0003,0.04248066246509552,3.465409278869629,79,344,0.016463210806250572,608.3921390500001,188506,609.13,2369,,
190000,-65.95624542236328,0.0003,1.4811625480651855,3.9742507934570312,,,0.016279729083180428,,189899,,,617.2652653529542,581.1
191636,-65.68489074707031,0.0003,-2.099243640899658,2.623999834060669,79,348,0.016731467097997665,597.0263649000001,191535,599.42,2408,,
194535,-67.38529968261719,0.0003,-0.6541064381599426,2.6799404621124268,79,352,0.016777507960796356,614.8215831100001,194434,609.35,2441,,
195000,-69.59718322753906,0.0003,-0.25596240162849426,2.4326281547546387,,,0.016194283962249756,,194899,,,906.764568260964,796.6
197914,-69.84539794921875,0.0003,0.460334837436676,2.706343412399292,79,356,0.017033224925398827,643.53099524,197813,636.57,2489,,
200000,-69.55262756347656,0.0003,1.1858501434326172,4.617954730987549,,,0.016814541071653366,,199899,,,736.4599929045071,673.3
201114,-66.80972290039062,0.0003,-0.6008976697921753,3.9973459243774414,79,360,0.016988912597298622,656.6228192,201013,646.83,2534,,
203390,-69.33213806152344,0.0003,-1.182934284210205,3.8242082595825195,79,364,0.0168797317892313,656.44745938,203289,643.1,2559,,
205000,-65.63226318359375,0.0003,-0.9649446606636047,3.272148370742798,,,0.01692856289446354,,204899,,,411.20219157594255,259.2
207390,-69.55140686035156,0.0003,0.42690032720565796,1.8030366897583008,79,368,0.016637850552797318,664.78388725,207289,647.83,2606,,
209963,-70.10789489746094,0.0003,1.4814108610153198,2.781419277191162,79,372,0.01665354333817959,667.7879650699999,209862,637.37,2635,,
210000,-72.03268432617188,0.0003,-0.06768719851970673,2.7115535736083984,,,0.0166697409003973,,209899,,,1264.1873472050997,844.2
212620,-72.06594848632812,0.0003,-0.6846781373023987,5.007353782653809,79,376,0.017134279012680054,682.0413071700001,212519,642.88,2675,,
215000,-70.4045639038086,0.0003,-1.6457650661468506,3.1327104568481445,,,0.016803929582238197,,214899,,,869.1553282214124,674.4
216281,-71.76513671875,0.0003,-0.4338240921497345,3.657644271850586,79,380,0.016729025170207024,705.52140978,216180,656.63,2726,,
218743,-71.11433410644531,0.0003,1.1228117942810059,3.4233462810516357,79,384,0.017386917024850845,704.30913257,218642,648.54,2754,,
220000,-72.01156616210938,0.0003,0.32204896211624146,2.6692848205566406,,,0.01706554926931858,,219899,,,877.432363690273,824.5
220924,-74.18145751953125,0.0003,0.6498347520828247,3.254983901977539,79,388,0.01692037284374237,712.7386738900001,220823,654.47,2790,,
223028,-70.68849182128906,0.0003,-2.0848467350006104,2.3591768741607666,79,392,0.01722685992717743,709.2233533100001,222927,655.95,2814,,
225000,-72.09126281738281,0.0003,0.08050259947776794,6.175658226013184,,,0.017151378095149994,,224899,,,708.6328572264872,569.5
226748,-76.99446105957031,0.0003,0.018975257873535156,3.5430221557617188,79,396,0.017250657081604004,731.08161518,226647,653.15,2863,,
230000,-75.11335754394531,0.0003,-0.4729353189468384,3.660301923751831,,,0.01717766746878624,,229899,,,1040.8701596402564,774.3
230437,-75.94920349121094,0.0003,0.9388997554779053,4.354048252105713,79,400,0.017328647896647453,746.7589994599999,230336,671.15,2915,,
233560,-75.61212921142578,0.0003,0.05143497884273529,3.8280272483825684,79,404,0.01728327013552189,759.56285088,233459,685.96,2947,,
235000,-76.61483764648438,0.0003,1.0723944902420044,3.1676595211029053,,,0.01756114326417446,,234899,,,884.29166643668,729.6
236912,-75.27330780029297,0.0003,-0.9327527284622192,2.9434616565704346,79,408,0.017517395317554474,766.95027011,236811,689.19,2995,,
238876,-72.5927734375,0.0003,-0.23034369945526123,2.6522440910339355,79,412,0.017239876091480255,777.5104490500001,238775,682.08,3016,,
240000,-74.64363861083984,0.0003,0.41993430256843567,3.5379652976989746,,,0.017366493120789528,,239899,,,968.5961040944792,798.3
241894,-80.02145385742188,0.0003,-0.34478959441185,3.9422662258148193,79,416,0.017176644876599312,776.04086344,241793,680.16,3061,,
244916,-76.35569763183594,0.0003,-0.941228985786438,5.7795491218566895,79,420,0.01726706698536873,799.8560161300001,244815,688.2,3095,,
245000,-79.19313049316406,0.0003,0.20117683708667755,4.164854526519775,,,0.01742316037416458,,244899,,,868.6548895900545,624.2
246799,-75.62176513671875,0.0003,-0.1408747285604477,3.2598366737365723,78,424,0.01743135415017605,793.80823351,246698,680.86,3124,,
250000,-79.58950805664062,0.0003,0.03928878903388977,4.06223726272583,,,0.017624100670218468,,249899,,,863.235347073077,612.7
250750,-77.6072006225586,0.0003,-0.7534406781196594,3.4150936603546143,78,428,0.016966357827186584,837.2061788899998,250649,706.87,3177,,
254406,-80.3709716796875,0.0003,-1.088621973991394,3.273470640182495,79,432,0.01780024729669094,860.6292448700001,254305,719.77,3218,,
255000,-78.98110961914062,0.0003,-0.7053848505020142,4.556124210357666,,,0.017821520566940308,,254899,,,1178.7785306372243,776.2
258135,-84.40338897705078,0.0003,-0.23760563135147095,3.726017713546753,78,436,0.017778098583221436,878.1531809699998,258034,725.5,3269,,
260000,-81.42063903808594,0.0003,-0.8720893859863281,4.875365257263184,,,0.017706921324133873,,259899,,,1012.0523280206689,643.0
260335,-82.37471008300781,0.0003,-0.6985032558441162,4.170699119567871,78,440,0.0179697684943676,904.12490333,260234,738.31,3302,,
262574,-82.6441650390625,0.0003,0.08738720417022705,3.5117201805114746,78,444,0.017953505739569664,914.77644965,262473,739.67,3328,,
265000,-78.4317626953125,0.0003,0.17854228615760803,5.822262763977051,,,0.01799902878701687,,264899,,,1073.933255415252,847.2
265170,-84.85578918457031,0.0003,0.7762004733085632,7.630484580993652,78,448,0.01805417239665985,926.6200239400001,265069,735.34,3369,,
267899,-84.2320785522461,0.0003,0.5831494331359863,4.135663986206055,78,452,0.01824723556637764,930.5287527899999,267798,733.64,3399,,
270000,-82.52899169921875,0.0003,-0.7889540195465088,3.3947196006774902,,,0.01820090040564537,,269899,,,1188.664821494464,706.1
270128,-80.87761688232422,0.0003,0.1698196530342102,14.329456329345703,78,456,0.018050728365778923,926.5339097600001,270027,722.14,3434,,
273169,-87.36369323730469,0.0003,-0.15903638303279877,7.38657283782959,78,460,0.01804681308567524,927.5812620399998,273068,720.55,3466,,
275000,-82.89532470703125,0.0003,-0.46793460845947266,4.485735893249512,,,0.01822887733578682,,274899,,,1098.132870584153,863.9
277169,-84.38993835449219,0.0003,0.3870830833911896,3.8351101875305176,78,464,0.01845209114253521,943.42240551,277068,737.79,3522,,
279776,-83.72823333740234,0.0003,0.5127055644989014,4.416748046875,78,468,0.01830800622701645,947.0116477600001,279675,723.86,3552,,
280000,-84.22639465332031,0.0003,-0.3764750361442566,4.324893951416016,,,0.018437443301081657,,279899,,,814.2754456039286,465.0
281068,-85.54707336425781,0.0003,0.4885215163230896,4.035690784454346,78,472,0.018564913421869278,932.33705043,280967,711.05,3573,,
283087,-85.9535903930664,0.0003,-0.5057504177093506,8.678049087524414,78,476,0.018737826496362686,925.41897277,282986,704.67,3595,,
285000,-84.28594207763672,0.0003,0.7854762077331543,4.8798298835754395,,,0.01814914308488369,,284899,,,1280.1764310501574,701.8
287087,-83.49746704101562,0.0003,-0.9944112300872803,4.572727203369141,78,480,0.017914004623889923,949.72876953,286986,708.06,3650,,
290000,-86.76449584960938,0.0003,1.0554362535476685,4.6322712898254395,,,0.018911592662334442,,289899,,,929.3326485447935,661.4
291087,-79.94496154785156,0.0003,0.4889497458934784,5.3815507888793945,78,484,0.01873519830405712,968.13442719,290986,723.44,3703,,
294047,-88.45011901855469,0.0003,0.2514244616031647,13.670339584350586,78,488,0.018389131873846054,991.2468244300002,293946,731.23,3736,,
295000,-90.06867980957031,0.0003,0.42881321907043457,7.636868000030518,,,0.018305152654647827,,294899,,,1415.124458057055,754.7
297169,-85.26513671875,0.0003,-0.5417376160621643,4.42371129989624,78,492,0.01858361065387726,1025.71088669,297068,741.41,3782,,
299219,-87.168212890625,0.0003,-0.16143548488616943,5.616879463195801,78,496,0.018581409007310867,1009.70699841,299118,724.71,3804,,
300000,-89.27373504638672,0.0003,-0.17433932423591614,4.8356523513793945,,,0.01817929372191429,,299899,,,1712.3974147618399,860.4
301649,-89.84022521972656,0.0003,0.24482935667037964,4.143608570098877,78,500,0.01858617551624775,1008.7597062299999,301548,712.12,3842,,
304762,-89.2626953125,0.0003,1.1398025751113892,10.168878555297852,78,504,0.018431348726153374,1010.4818157700001,304661,712.02,3876,,
305000,-91.79102325439453,0.0003,0.2520129084587097,3.955383777618408,,,0.018255135044455528,,304899,,,980.523479788666,666.9
307360,-85.35000610351562,0.0003,0.6545603275299072,4.311763763427734,78,508,0.018490193411707878,1013.1001675099999,307259,704.48,3914,,
310000,-93.88969421386719,0.0003,0.5675570368766785,7.536861896514893,,,0.018487896770238876,,309899,,,1290.4680722139208,837.2
310615,-94.69527435302734,0.0003,0.7715519666671753,5.215911865234375,78,512,0.018268859013915062,1026.89356565,310514,717.39,3961,,
312849,-94.61952209472656,0.0003,0.6486899852752686,4.156398296356201,78,516,0.018723031505942345,1039.00162971,312748,709.55,3986,,
315000,-91.96304321289062,0.0003,1.2621607780456543,5.68635892868042,,,0.01849834993481636,,314899,,,1537.7939986669462,822.6
316849,-95.9120864868164,0.0003,-0.2369127869606018,6.815714359283447,78,520,0.018449319526553154,1056.29653011,316748,719.33,4041,,
318603,-92.05733489990234,0.0003,0.5915719866752625,7.036726951599121,78,524,0.018869826570153236,1062.7072827000002,318502,718.04,4060,,
320000,-89.72171020507812,0.0003,-0.2231253683567047,5.751384735107422,,,0.01815459504723549,,319899,,,1843.961405684345,995.0
322437,-92.51858520507812,0.0003,0.9312870502471924,6.750466346740723,78,528,0.018725857138633728,1052.1355403900002,322336,716.87,4118,,
325000,-96.2306137084961,0.0003,1.6990749835968018,5.808292865753174,,,0.018567821010947227,,324899,,,1774.6326485334998,869.4
325302,-96.68545532226562,0.0003,0.6394587755203247,5.245193958282471,78,532,0.018979713320732117,1065.9546504500001,325201,708.96,4163,,
329066,-93.86631774902344,0.0003,0.11220657825469971,6.403717041015625,78,536,0.018733127042651176,1090.0361907500003,328965,709.31,4204,,
330000,-91.41460418701172,0.0003,-0.3819904923439026,6.0328545570373535,,,0.018579011783003807,,329899,,,972.9654881322524,586.2
332055,-95.54954528808594,0.0003,0.835625410079956,5.052105903625488,78,540,0.01871606521308422,1115.7482677500002,331954,717.2,4245,,
335000,-100.99839782714844,0.0003,0.6559184193611145,9.234782218933105,,,0.019148072227835655,,334899,,,1729.4414040162453,752.9
335293,-92.29885864257812,0.0003,-0.2679011821746826,4.060236930847168,78,544,0.018972624093294144,1137.02061501,335192,727.19,4291,,
339293,-89.9705810546875,0.0003,-0.2709024250507355,15.4578857421875,78,548,0.019276652485132217,1155.0681456700001,339192,741.23,4336,,
340000,-99.24678802490234,0.0003,-1.5696117877960205,5.268341064453125,,,0.019200121983885765,,339899,,,1930.4880002077202,800.5
342044,-97.49226379394531,0.0003,0.3049902617931366,5.196243762969971,78,552,0.019351333379745483,1171.44557297,341943,741.45,4376,,
344378,-96.79073333740234,0.0003,-0.6708366870880127,4.220561504364014,78,556,0.01918064057826996,1180.1293270899998,344277,742.5,4402,,
