rollout/ep_len_mean,train/critic_loss,time/episodes,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
933.16,17.082887155532838,716,0.001,2659.99835973,5266,648177,123,-174.98359631347657,647122,,
,16.712123296260835,,0.001,,,650000,,-175.18314227294923,649122,2370.9087409772096,821.8
933.16,19.582511457920074,720,0.001,2665.6834120200006,5300,652177,123,-174.7196194152832,651122,,
,17.049114968299865,,0.001,,,655000,,-175.60133450317383,654122,2610.7434303288346,878.3
939.05,17.749275017261507,724,0.001,2683.29498652,5334,656177,122,-175.50475024414064,655122,,
932.22,18.425585004806518,728,0.001,2683.2341592900007,5359,659494,123,-175.9211640319824,659122,,
,16.982963482288156,,0.001,,,660000,,-176.08894454376608,659439,2599.3973698746877,903.8
932.22,19.873323350429533,732,0.001,2674.79664032,5390,663494,123,-175.41630917358398,662439,,
,18.2973296585083,,0.001,,,665000,,-175.99636822509765,664439,2886.7616744332017,1000.0
942.06,17.886786657333374,736,0.001,2706.47739398,5427,667494,122,-176.0961615600586,666439,,
,20.446746900558473,,0.001,,,670000,,-176.41348776245118,669439,2840.0234973820857,961.3
942.06,18.381239000797272,740,0.001,2709.5423822000007,5462,671494,122,-176.63601107788085,670439,,
,19.44675820608488,,0.001,,,675000,,-177.32329998376235,674286,2413.644583008735,903.2
940.53,,744,,2703.3531605300004,5496,675341,122,,,,
930.78,19.76277328491211,748,0.001,2676.37854634,5521,678366,122,-177.4155751953125,678286,,
,18.079943969249726,,0.001,,,680000,,-177.46343130493165,679331,2964.824704359984,1000.0
913.53,20.76173979997635,752,0.001,2625.21815311,5549,680641,122,-177.38256076049805,680331,,
921.03,20.72133908557892,756,0.001,2653.1128401399997,5570,684641,122,-177.4718941040039,683586,,
,18.917457824230194,,0.001,,,685000,,-177.87475906372072,684586,2518.372343535698,902.4
919.72,19.00054427038265,760,0.001,2651.9985107899997,5604,688510,122,-177.9366159043554,687455,,
,19.317762394428254,,0.001,,,690000,,-177.58709204101564,689455,2616.4266010047822,1000.0
919.72,20.524556689739228,764,0.001,2649.28576797,5639,692510,122,-178.22931549072266,691455,,
,18.795485105037688,,0.001,,,695000,,-177.81431814575194,694455,2917.867755431557,1000.0
925.3,19.426989221572875,768,0.001,2680.210437760001,5674,696510,122,-178.49875717163087,695455,,
,21.428038870811463,,0.001,,,700000,,-178.70080386352538,699455,2973.3464316100813,1000.0
925.3,,772,,2684.7822627900005,5710,700510,122,,,,
925.3,19.959694702148436,776,0.001,2686.34610699,5735,704510,122,-178.6289042663574,703455,,
,21.066211666584014,,0.001,,,705000,,-178.6421319580078,704455,2759.3359515732154,999.7
928.19,19.169923161506652,780,0.001,2696.62274565,5768,708006,122,-178.79217395019532,706951,,
,18.08281300210953,,0.001,,,710000,,-179.16077517700197,708951,1944.9502641907661,782.3
943.67,20.415524351119995,784,0.001,2744.7756495099998,5802,712006,122,-179.1123702392578,710951,,
,21.620573581218718,,0.001,,,715000,,-179.40196017456054,713951,2834.5236628420653,1000.0
943.67,22.47961796426773,788,0.001,2746.00434577,5839,716006,122,-179.17004940795897,714951,,
946.79,19.008049775123595,792,0.001,2757.1194669899996,5864,719811,122,-179.94053295898436,718951,,
,19.565979525761573,,0.001,,,720000,,-180.31310694389248,719756,2387.3545973626897,803.2
946.79,19.410396136760713,796,0.001,2728.7241911700003,5898,723811,122,-180.7668899230957,722756,,
,20.303270684719084,,0.001,,,725000,,-180.42186596679687,724756,2967.076136145275,1000.0
946.79,17.760669134140013,800,0.001,2729.5898413200002,5933,727811,122,-181.01167959594727,726756,,
,19.610083906650544,,0.001,,,730000,,-181.05396109008788,729756,2773.1171531536966,980.2
941.67,18.77775130081177,804,0.001,2719.73887742,5968,731299,122,-181.2937403564453,730756,,
,17.77951916599274,,0.001,,,735000,,-181.27402590942384,734244,2777.6633569208875,1000.0
951.22,,808,,2749.7894202300004,6000,735299,122,,,,
951.22,19.978187242507936,812,0.001,2750.35362468,6025,739299,122,-182.04522143554686,738244,,
,16.94395738744736,,0.001,,,740000,,-182.33002450561523,739244,3026.041540785506,1000.0
946.71,19.031076037406923,816,0.001,2758.44372164,6059,742848,122,-182.12419247436523,741793,,
,19.132043486595155,,0.001,,,745000,,-182.21179776000977,744793,2993.7663190952967,1000.0
946.71,20.274932308197023,820,0.001,2755.8236072599993,6095,746848,122,-182.7023032836914,745793,,
,17.90183577013016,,0.001,,,750000,,-183.18267803955078,749793,2063.5798242849532,713.2
943.41,,824,,2750.4293901600004,6127,750518,122,,,,
945.39,18.760822471141815,828,0.001,2749.65294184,6147,754033,122,-182.88314572143554,752978,,
,20.80127262878418,,0.001,,,755000,,-182.96082461547851,753978,2543.6445603364846,839.1
945.39,21.131917438030243,832,0.001,2760.5555426199994,6181,758033,122,-183.0239422302246,756978,,
,19.92741361761093,,0.001,,,760000,,-183.17233612060548,758978,2985.2543709989636,1000.0
945.39,18.92787017250061,836,0.001,2759.59227499,6218,762033,122,-183.41826849365233,760978,,
,20.50091384935379,,0.001,,,765000,,-183.13850607299804,763978,2619.0339043278245,890.0
945.39,21.121459089756012,840,0.001,2760.58964171,6252,766033,122,-183.79958917236328,764978,,
,19.11028157377243,,0.001,,,770000,,-183.75149404907228,768978,2720.2504876818975,900.8
946.92,,844,,2770.3337149599997,6287,770033,122,,,,
956.67,19.852289715766908,848,0.001,2801.61811599,6311,774033,122,-184.41105548095703,772978,,
,20.032197852611542,,0.001,,,775000,,-184.47793942260742,773978,2944.665705038607,1000.0
964.11,22.074921200752257,852,0.001,2826.8604443499994,6346,777052,122,-184.8095090332031,776978,,
,19.95878251981735,,0.001,,,780000,,-185.07040786743164,779471,2987.8723923986545,1000.0
958.85,,856,,2808.103231859999,6374,780526,122,,,,
956.33,19.38106968688965,860,0.001,2795.8407880899995,6395,784143,122,-184.74877017211915,783088,,
,19.715894121170045,,0.001,,,785000,,-185.28586380004882,784088,2996.204286392159,1000.0
954.26,18.166737853050233,864,0.001,2793.8054302600003,6431,787936,122,-184.38751190185548,787088,,
,19.548386477947236,,0.001,,,790000,,-184.19310598754882,789881,2990.503291845368,1000.0
954.26,20.58860477542877,868,0.001,2797.2870257400004,6465,791936,122,-184.50856170654296,790881,,
,20.010560280061174,,0.001,,,795000,,-185.10091112546272,794644,2700.6160479378887,1000.0
951.89,,872,,2790.837728350001,6500,795699,122,,,,
951.89,18.142498246192932,876,0.001,2786.41952988,6525,799699,122,-186.45282131958007,798644,,
,19.493274066448212,,0.001,,,800000,,-185.66878009033204,799644,2979.2932884456122,1000.0
956.93,20.212740906715393,880,0.001,2801.9150734299997,6561,803699,122,-185.0532001953125,802644,,
,20.960288454532623,,0.001,,,805000,,-186.33564990234376,804644,2679.0868325743822,907.2
956.93,21.06920029592514,884,0.001,2798.9940052599995,6597,807699,122,-185.47919119262696,806644,,
,19.01629884958267,,0.001,,,810000,,-185.8836396789551,809644,2669.480324320495,876.4
956.93,19.568488046646117,888,0.001,2798.4367801499993,6630,811699,122,-186.31186743164062,810644,,
944.63,19.235017021656038,892,0.001,2763.32415761,6646,814274,122,-185.63156463623048,813219,,
,17.64692778301239,,0.001,,,815000,,-186.6631692199707,814219,2680.961593647092,907.5
941.06,19.38602007751702,896,0.001,2783.73445083,6679,817917,122,-186.81994287715935,816862,,
,20.563868292331694,,0.001,,,820000,,-186.36679113769532,819862,2324.129097246053,747.5
941.06,21.557319092273712,900,0.001,2789.2374377099995,6713,821917,122,-187.03370962524414,820862,,
,20.203041125297545,,0.001,,,825000,,-187.2318165588379,824862,2634.3262894320856,1000.0
946.18,,904,,2803.7135561299992,6751,825917,122,,,,
946.18,18.81844252586365,908,0.001,2758.9896965099997,6776,829917,122,-187.1835717163086,828862,,
,18.293904758930207,,0.001,,,830000,,-187.21724114990235,829862,2918.0903893068435,992.3
946.18,20.420837760448457,912,0.001,2756.5664374500006,6811,833917,122,-187.1683692932129,832862,,
,20.31045832681656,,0.001,,,835000,,-186.84221343994142,834862,2836.179966160492,946.6
950.69,19.95856062555313,916,0.001,2777.0858974800003,6846,837917,122,-186.7540577392578,836862,,
,21.198613602638243,,0.001,,,840000,,-186.50028552246093,839862,2644.5854524069464,876.8
950.69,20.878757328033448,920,0.001,2779.3127037200006,6880,841917,122,-187.05099722290038,840862,,
,21.97569043636322,,0.001,,,845000,,-185.81521804809572,844862,2466.6160242400306,1000.0
948.21,,924,,2724.25034023,6913,845339,122,,,,
953.06,25.351408458709717,928,0.001,2738.6351697399996,6933,849339,122,-185.84642218017578,848284,,
,25.138494236946105,,0.001,,,850000,,-185.73620086669922,849284,1882.1524260161852,808.8
953.06,21.09511666202545,932,0.001,2739.8074339899995,6963,853339,122,-185.15157598876954,852284,,
,22.637774670124053,,0.001,,,855000,,-185.3418441467285,854284,2424.965719612269,948.5
943.15,19.34963279300266,936,0.001,2709.504468309999,6990,856348,122,-186.20320892333984,855293,,
,20.613400596618654,,0.001,,,860000,,-186.20980801391602,859293,2723.2860209827777,886.9
943.15,,940,,2706.887307860001,7023,860348,122,,,,
939.35,19.857343088150024,944,0.001,2680.9936787300003,7046,863968,122,-186.154578704834,863293,,
,22.023660793781282,,0.001,,,865000,,-186.52492810058592,864913,1786.9828765245154,613.1
928.32,20.963100197792052,948,0.001,2650.69590035,7071,866865,122,-186.65910641479493,866614,,
,21.895090099334716,,0.001,,,870000,,-187.3788275756836,869586,2842.1799181075535,939.5
935.89,,952,,2674.9953429600005,7099,870641,122,,,,
941.15,19.536440830230713,956,0.001,2695.616882,7122,874641,122,-187.50348709106444,873586,,
,19.84993655729294,,0.001,,,875000,,-187.8769295349121,874586,2903.8476826929605,1000.0
944.98,19.31324397563934,960,0.001,2715.6547149900002,7156,878641,122,-187.87111587524413,877586,,
,30.60945706335914,,0.001,,,880000,,-188.08677994577508,879482,1413.2898070182418,498.4
936.01,20.67436550951004,964,0.001,2688.33714802,7178,881537,122,-188.37645571899415,880482,,
926.2,20.116316952228548,968,0.001,2662.75480488,7196,884556,122,-189.1185422668457,883501,,
,24.164546931266784,,0.001,,,885000,,-189.21813748168944,884501,2722.3025168073536,900.9
928.57,20.905217213630678,972,0.001,2667.8540172399994,7228,888556,122,-189.0428949584961,887501,,
,20.810680052280425,,0.001,,,890000,,-189.4642833251953,889501,2904.6014457347337,953.5
928.57,19.94576768541336,976,0.001,2675.5972527700005,7261,892556,122,-189.84286236572265,891501,,
,20.756411615848542,,0.001,,,895000,,-190.28373657226564,894530,3036.8989251570774,1000.0
918.86,,980,,2647.92973739,7289,895585,122,,,,
918.86,22.09266953277588,984,0.001,2636.1335522599998,7311,899585,123,-189.7380560913086,898530,,
,20.68853869819641,,0.001,,,900000,,-189.64121115112306,899530,2556.6825131403284,889.1
918.49,23.119258583545683,988,0.001,2637.93574882,7343,903548,123,-189.92939907836913,902493,,
,21.839693822383882,,0.001,,,905000,,-189.76697607421875,904493,3044.110223628738,1000.0
932.74,22.197755517959596,992,0.001,2654.58630769,7377,907548,123,-190.23750564575195,906493,,
,21.776016468524933,,0.001,,,910000,,-189.34625436401367,909493,3096.2664517421276,1000.0
936.31,21.434893939495087,996,0.001,2637.12640679,7412,911548,122,-189.46748455810547,910493,,
,22.354822282791137,,0.001,,,915000,,-189.0664774169922,914033,2739.2049186671793,1000.0
931.71,,1000,,2585.30259857,7443,915088,122,,,,
931.71,21.517491840839387,1004,0.001,2589.53681148,7466,919088,123,-188.81926699829103,918033,,
,23.990824067115785,,0.001,,,920000,,-189.3905357055664,919033,3033.265873990115,1000.0
931.71,21.669676062583925,1008,0.001,2627.1281430999998,7499,923088,123,-189.89252069091796,922033,,
,20.99584016609192,,0.001,,,925000,,-190.02551568603516,924033,2969.262575358129,1000.0
931.71,21.774399208068846,1012,0.001,2631.70961693,7530,927088,123,-189.6218035583496,926033,,
,23.485989346027374,,0.001,,,930000,,-189.41001031494142,929033,3072.0619519016705,1000.0
931.71,23.24560063123703,1016,0.001,2631.4815179099996,7563,931088,123,-189.2524963684082,930033,,
,22.47492606496811,,0.001,,,935000,,-189.96597442626953,934033,2700.3377801764755,862.8
931.71,,1020,,2637.51827535,7595,935088,123,,,,
937.49,22.384143274784087,1024,0.001,2703.4875351700002,7619,939088,123,-190.35415982055665,938033,,
,21.340126866340636,,0.001,,,940000,,-189.99298852539061,939033,3072.1574318181256,985.2
933.94,24.61228922700882,1028,0.001,2703.9310325100005,7651,942733,123,-190.0645588684082,942033,,
,20.796066919326783,,0.001,,,945000,,-190.37532162475586,944678,2700.730358268747,872.1
929.24,21.242919440539378,1032,0.001,2695.5432700999995,7679,946263,123,-190.44142980035747,945208,,
,18.73830338191986,,0.001,,,950000,,-190.62588076782225,949208,2935.9823911990507,1000.0
939.15,,1036,,2731.11726767,7710,950263,123,,,,
939.15,18.961917018413544,1040,0.001,2739.2567084900006,7733,954263,123,-191.30672311401366,953208,,
,19.918717751979827,,0.001,,,955000,,-191.34617276000978,954208,2364.1730756666975,768.9
934.5,21.453165091991426,1044,0.001,2738.5523551100005,7760,957418,123,-191.73860934448243,956363,,
,18.98466591691971,,0.001,,,960000,,-191.7871512451172,959363,3021.8529655830002,969.8
945.53,22.669100304603578,1048,0.001,2773.67715116,7794,961418,123,-191.69865740966796,960363,,
933.18,21.90620600128174,1052,0.001,2738.26098289,7814,963959,123,-192.39889059448242,963872,,
,21.359241124153137,,0.001,,,965000,,-192.07146264648438,964904,2353.0027712366546,768.4
933.18,23.671852251529693,1056,0.001,2735.679218710001,7840,967959,123,-192.24777383422852,966904,,
,22.232929771980352,,0.001,,,970000,,-191.99633171284094,969615,2257.98809424527,742.1
924.3,23.27507566165924,1060,0.001,2709.325722,7869,971071,123,-191.77495407104493,970615,,
,19.414398283958434,,0.001,,,975000,,-192.66047647094726,974016,2818.251903595135,901.8
935.34,,1064,,2745.1946959100005,7899,975071,123,,,,
944.24,24.02553970050812,1068,0.001,2775.3494999099994,7922,978980,123,-192.84408358764648,978016,,
,21.382867117881776,,0.001,,,980000,,-193.06163696289062,979925,2868.9906467041,974.6
944.24,21.493792789459228,1072,0.001,2779.265828079999,7954,982980,123,-193.42052761840822,981925,,
,20.56561380624771,,0.001,,,985000,,-194.33828866577147,984925,2754.0720793156884,912.5
944.24,21.76088380241394,1076,0.001,2748.9711899399995,7988,986980,123,-193.4247980041504,985925,,
,19.788939015865324,,0.001,,,990000,,-194.13949377441406,989703,2857.1149795230945,959.2
951.73,,1080,,2772.7963087100006,8019,990758,123,,,,
941.01,22.506819169214168,1084,0.001,2755.95833109,8038,993686,123,-194.5006959253428,993192,,
,18.393402971033314,,0.001,,,995000,,-194.34958775838217,994518,2526.858162196912,850.3
929.71,22.76949447631836,1088,0.001,2718.8312214300004,8060,996519,123,-194.9775244140625,995464,,
,22.78761833667755,,0.001,,,1000000,,-195.01457427978517,999464,2814.679005905101,903.3
929.71,,1092,,2747.26736842,8093,1000519,123,,,,
929.71,22.53567503786087,1096,0.001,2782.24848706,8117,1004519,123,-195.98211605834962,1003464,,
,19.60688127374649,,0.001,,,1005000,,-195.4489539489746,1004464,2989.9227201424537,1000.0
934.31,20.321350855350495,1100,0.001,2836.1837206299997,8151,1008519,123,-196.6942333984375,1007464,,
,21.35211386203766,,0.001,,,1010000,,-196.98534729003907,1009464,2849.5922028136674,901.5
934.31,20.914705712795257,1104,0.001,2835.926254079999,8183,1012519,123,-197.1126159362793,1011464,,
,20.907767877101897,,0.001,,,1015000,,-197.1266584777832,1014464,2541.0974203041173,929.1
934.31,21.614896990299226,1108,0.001,2843.9127424,8217,1016519,123,-197.61208840942382,1015464,,
,23.137915948867796,,0.001,,,1020000,,-197.93488430786132,1019464,2823.344422425347,933.8
934.31,,1112,,2843.0368274099997,8251,1020519,123,,,,
934.31,21.64574674987793,1116,0.001,2840.45105222,8275,1024519,123,-198.280503326416,1023464,,
,23.232158789157868,,0.001,,,1025000,,-198.14926489257812,1024464,3110.3545490532183,1000.0
927.67,19.372190712928774,1120,0.001,2819.9661643599998,8305,1027855,123,-198.19336001586913,1026800,,
,21.271546060562134,,0.001,,,1030000,,-198.65368966674805,1029800,2735.0070417028155,938.8
922.77,18.82190830087662,1124,0.001,2806.47822196,8338,1031365,123,-198.44849044799804,1030800,,
,19.797004469394683,,0.001,,,1035000,,-199.2064321899414,1034310,3090.8372733062133,1000.0
926.32,,1128,,2817.41391725,8369,1035365,123,,,,
931.02,19.425946219444274,1132,0.001,2830.4447480799995,8393,1039365,123,-199.82223788452148,1038310,,
,19.14268000078201,,0.001,,,1040000,,-199.95313046264647,1039310,3111.7109933017755,1000.0
918.11,20.766065299034118,1136,0.001,2788.9562913799996,8423,1042074,123,-199.70659405517577,1041972,,
,22.35383678340912,,0.001,,,1045000,,-200.61238528442382,1044019,2933.7294092934,957.8
918.11,21.943061034202575,1140,0.001,2786.96205264,8455,1046074,123,-200.07738009643555,1045019,,
912.79,21.25988621711731,1144,0.001,2772.295703269999,8477,1048697,123,-200.98470254516602,1048542,,
,19.301046791553496,,0.001,,,1050000,,-201.19333374023438,1049642,2592.979375954834,850.2
912.79,20.546143040180205,1148,0.001,2748.3589431,8511,1052697,123,-201.0902476501465,1051642,,
,21.066413620471955,,0.001,,,1055000,,-201.4318531188965,1054642,2531.738630904071,1000.0
927.38,23.732227552890777,1152,0.001,2781.97171071,8547,1056697,123,-200.68648754882813,1055642,,
914.24,20.35905513176331,1156,0.001,2737.5335180899997,8563,1059383,123,-200.65636826707077,1058328,,
,23.331715703964232,,0.001,,,1060000,,-201.46093594360352,1059328,3034.056053499377,1000.0
923.12,21.12916464805603,1160,0.001,2744.3453290400003,8599,1063383,123,-201.75972180175782,1062328,,
,20.274021162509918,,0.001,,,1065000,,-201.73790719604492,1064328,2925.3596371555236,1000.0
914.11,16.54394998935738,1164,0.001,2714.6495137800002,8630,1066482,123,-201.23020717075892,1065427,,
,19.837402413845062,,0.001,,,1070000,,-202.40499423217773,1069427,2745.813436917815,1000.0
915.02,,1168,,2713.7059643700004,8666,1070482,123,,,,
915.02,21.508200942993163,1172,0.001,2714.36820709,8690,1074482,123,-202.8873582458496,1073427,,
,22.635893402576446,,0.001,,,1075000,,-202.99471859741212,1074427,2759.1023271744198,901.5
915.02,20.565058763027192,1176,0.001,2738.4047769999993,8728,1078482,123,-203.90827340698243,1077427,,
,18.350529507502614,,0.001,,,1080000,,-203.568642578125,1079576,2633.128066572407,922.6
908.73,22.031278493881224,1180,0.001,2712.5971948599995,8760,1081631,123,-203.61844778442384,1080576,,
,18.328884265422822,,0.001,,,1085000,,-203.70924716186522,1084576,2685.3974250116385,918.0
919.45,,1184,,2742.76764912,8797,1085631,123,,,,
927.02,21.850746305942536,1188,0.001,2760.360708520001,8821,1089221,123,-204.92242678833009,1088166,,
,19.651731268405914,,0.001,,,1090000,,-204.67216177368164,1089166,2481.300890274439,943.9
922.63,19.888830054283144,1192,0.001,2747.46043406,8857,1092782,123,-205.16911825561525,1091727,,
,30.037343371355973,,0.001,,,1095000,,-205.27118503346162,1094862,2811.4832403711976,980.6
908.02,,1196,,2695.6249929799997,8889,1095321,123,,,,
899.84,19.034533629894256,1200,0.001,2667.5556582700005,8911,1098503,123,-206.89723513793945,1098266,,
,17.079266657829283,,0.001,,,1100000,,-206.9633148803711,1099448,2433.2276442561297,902.5
890.08,21.734713250637054,1204,0.001,2637.01089799,8942,1101527,123,-207.07601077270508,1101448,,
880.32,16.194668273131054,1208,0.001,2606.0481238200005,8956,1104551,123,-206.2174809773763,1103496,,
,22.119885824680328,,0.001,,,1105000,,-207.29529614257814,1104496,2839.070264376793,1000.0
880.32,18.502541038036348,1212,0.001,2606.17791504,8995,1108551,123,-207.90790533447264,1107496,,
,21.236229052066804,,0.001,,,1110000,,-208.19409576416015,1109496,3152.270926323984,1000.0
871.54,15.837155236138237,1216,0.001,2584.82226468,9027,1111673,123,-208.21510743837098,1110618,,
,20.058296364307402,,0.001,,,1115000,,-209.62270010375977,1114618,2825.2443543149157,912.0
878.18,,1220,,2604.22781749,9065,1115673,123,,,,
883.08,19.942084228038787,1224,0.001,2619.2201711,9090,1119673,123,-209.82596463012695,1118618,,
,21.387774678707125,,0.001,,,1120000,,-210.40162478637694,1119618,3121.2978920922615,1000.0
878.38,20.851584337234495,1228,0.001,2604.2110498800002,9123,1123203,123,-210.16803338623046,1122148,,
,24.868543170928955,,0.001,,,1125000,,-210.3975368347168,1124148,3148.664397054352,1000.0
878.38,19.62282047653198,1232,0.001,2606.4833262999996,9160,1127203,123,-210.76096881103516,1126148,,
,22.173914205551146,,0.001,,,1130000,,-210.8454006652832,1129148,3129.1729966444896,1000.0
891.29,20.40583454656601,1236,0.001,2648.9729304200005,9196,1131203,123,-210.91271264648438,1130148,,
,21.187099239826203,,0.001,,,1135000,,-211.14451489257812,1134148,3177.005835581012,1000.0
891.29,,1240,,2651.471841830001,9231,1135203,122,,,,
877.74,20.138460636615754,1244,0.001,2610.1030835399997,9244,1136471,122,-211.2432269897461,1136399,,
,19.398531846523284,,0.001,,,1140000,,-211.84290698242188,1139230,3117.1596022636163,1000.0
875.88,,1248,,2611.2859421699995,9275,1140285,122,,,,
873.23,19.730877744197844,1252,0.001,2600.8501210600007,9298,1144020,123,-211.82017883300782,1142965,,
,19.61152454519272,,0.001,,,1145000,,-212.26973983764648,1143965,2551.0169633420883,963.2
886.37,20.762172747135164,1256,0.001,2646.8267793100003,9334,1148020,122,-212.25599841308593,1146965,,
,18.15484189605713,,0.001,,,1150000,,-212.99116979980468,1148965,2831.960068992898,904.3
886.37,22.861028531074524,1260,0.001,2665.03150356,9370,1152020,122,-213.13703579711915,1150965,,
,18.07947286891937,,0.001,,,1155000,,-213.49327966308593,1153965,3125.2852045315317,1000.0
895.38,19.963616188049315,1264,0.001,2696.86473596,9406,1156020,122,-213.22579959106446,1154965,,
,17.18994754457474,,0.001,,,1160000,,-213.63353323364257,1158965,3132.3048146698916,1000.0
895.38,,1268,,2704.0101396100004,9443,1160020,122,,,,
873.77,22.907102442698875,1272,0.001,2637.45648294,9459,1161859,122,-213.52244870717288,1161772,,
864.43,21.8414196767807,1276,0.001,2614.26314234,9473,1164925,122,-213.68521029663086,1163870,,
,23.790130966186524,,0.001,,,1165000,,-213.69847842407228,1164870,2833.501510060206,899.4
866.42,21.44128407049179,1280,0.001,2626.27388469,9505,1168273,122,-214.0456251525879,1167218,,
,20.667689460277558,,0.001,,,1170000,,-213.73947561645508,1169218,3188.959097628016,1000.0
866.42,20.558108721733092,1284,0.001,2630.35760871,9541,1172273,122,-214.1382127685547,1171218,,
,17.875310740470887,,0.001,,,1175000,,-214.38311654663087,1174218,3162.4732996807898,1000.0
870.52,16.86647779893875,1288,0.001,2656.09074325,9578,1176273,122,-214.89970147705077,1175218,,
864.84,22.31495390319824,1292,0.001,2637.83030975,9597,1179266,122,-214.59267083740235,1178211,,
,20.021763765335084,,0.001,,,1180000,,-214.91008267211913,1179211,3212.975523297675,1000.0
877.89,20.746843978881834,1296,0.001,2683.4269505999996,9632,1183110,122,-215.5049733581543,1182055,,
,17.141269617782527,,0.001,,,1185000,,-215.03941140443214,1184517,2819.9714542301836,983.4
880.69,21.651456208229064,1300,0.001,2693.1014681500005,9667,1186572,122,-215.19080044555665,1185517,,
,20.4639260597229,,0.001,,,1190000,,-216.0320137939453,1189517,3194.7698428882286,1000.0
890.45,,1304,,2727.81369172,9703,1190572,122,,,,
883.7,16.359608843706656,1308,0.001,2711.85397031,9718,1192921,122,-216.8792643913856,1191866,,
,21.702714735507964,,0.001,,,1195000,,-216.9340830078125,1194866,2883.8240330590515,949.3
883.7,20.975787931919097,1312,0.001,2714.11733932,9753,1196921,122,-216.9635158996582,1195866,,
,22.232660388946535,,0.001,,,1200000,,-216.95035150077905,1199401,3038.0788626168987,935.9
887.83,,1316,,2727.09127165,9786,1200456,122,,,,
887.83,19.433239216804505,1320,0.001,2725.59121799,9811,1204456,122,-217.3912784423828,1203401,,
,22.917503942966462,,0.001,,,1205000,,-217.85557897949218,1204401,3356.988703516824,1000.0
887.83,23.042065703868865,1324,0.001,2731.04057069,9848,1208456,122,-218.32230459594726,1207401,,
,21.86415814590454,,0.001,,,1210000,,-218.74109735107422,1209401,2416.5938433058327,845.3
892.53,25.25948526620865,1328,0.001,2748.4336500500003,9882,1212456,122,-218.61205444335937,1211401,,
,21.66773391686953,,0.001,,,1215000,,-219.1357992180872,1214285,3203.7377380155026,1000.0
891.37,21.198300304412843,1332,0.001,2746.9229844399997,9917,1216340,122,-219.1275458984375,1215285,,
,23.295895401000976,,0.001,,,1220000,,-219.6907354736328,1219285,2975.3555803181835,1000.0
891.37,,1336,,2744.7008091199996,9953,1220340,122,,,,
881.91,20.955730180740357,1340,0.001,2714.59719502,9976,1223394,122,-220.0357557067871,1223285,,
,21.187328428268433,,0.001,,,1225000,,-220.8019995727539,1224339,2840.914535397105,903.0
909.23,26.205501866817475,1344,0.001,2802.77416412,10006,1227394,122,-220.54732397460938,1226339,,
,23.53516882610321,,0.001,,,1230000,,-220.4991177368164,1229339,2901.8122120071203,912.6
911.09,19.134574552059174,1348,0.001,2831.2248810299993,10041,1231394,122,-221.1560753173828,1230339,,
,20.33009766149521,,0.001,,,1235000,,-221.47271759033202,1234339,3114.0585896657312,1000.0
913.74,,1352,,2855.68959899,10077,1235394,122,,,,
913.74,19.11554628133774,1356,0.001,2860.24324565,10102,1239394,122,-221.73100384521484,1238339,,
,19.52686871767044,,0.001,,,1240000,,-221.94854556274413,1239339,2862.012784488499,901.2
913.74,21.375948790550233,1360,0.001,2827.53924606,10135,1243394,122,-222.3510526123047,1242339,,
,20.343073234558105,,0.001,,,1245000,,-221.9506623840332,1244339,1982.66386582494,793.9
903.88,19.929546539783477,1364,0.001,2795.0937563699995,10168,1246408,122,-222.5964416809082,1246339,,
,21.358303320407867,,0.001,,,1250000,,-222.68311010742187,1249353,2705.8055580821238,895.0
903.88,,1368,,2793.5323460999994,10198,1250408,122,,,,
915.61,18.128268251895904,1372,0.001,2829.4640165,10221,1253420,122,-223.02753091430665,1253353,,
,20.76695164459855,,0.001,,,1255000,,-222.66688662856373,1254633,3179.472693701112,1000.0
917.63,24.081906691551207,1376,0.001,2837.54863602,10247,1256688,122,-222.99898516845704,1255633,,
914.48,25.019557426929474,1380,0.001,2829.2958487900005,10272,1259721,122,-223.78739993286132,1259633,,
,15.758646796731387,,0.001,,,1260000,,-224.18573188781738,1259683,3075.5721788508818,972.0
904.65,20.340308909893036,1384,0.001,2802.09444271,10297,1262738,122,-223.6053980407715,1261683,,
,20.982439519882202,,0.001,,,1265000,,-224.21278750610352,1264683,3221.9378792310135,1000.0
904.65,20.277198523044586,1388,0.001,2799.2716020399994,10333,1266738,122,-223.70371859741212,1265683,,
903.6,22.772971819877625,1392,0.001,2800.1850580000005,10354,1269626,122,-223.72402392578124,1269548,,
,18.29715878030528,,0.001,,,1270000,,-224.65505010431463,1269571,3165.3244376840885,1000.0
895.56,22.780859733581543,1396,0.001,2773.9196422400005,10384,1272666,122,-224.01228955078125,1272571,,
,21.425439911842346,,0.001,,,1275000,,-223.70744192504884,1274611,2309.599185988586,747.3
895.78,23.941183099076767,1400,0.001,2774.3177924,10409,1276150,122,-223.63640714282832,1275095,,
,22.212707807540895,,0.001,,,1280000,,-223.99011389160157,1279095,3324.450080755749,1000.0
895.78,,1404,,2776.3246692099997,10446,1280150,122,,,,
905.68,21.58778979293013,1408,0.001,2758.06869961,10467,1283489,122,-223.89200654871323,1282434,,
,20.59817178583145,,0.001,,,1285000,,-223.6207318725586,1284434,2743.135620004311,1000.0
905.68,21.93418526697159,1412,0.001,2760.7654253000005,10503,1287489,122,-223.88959460449217,1286434,,
