train/critic_loss,rollout/ep_len_mean,train/ent_coef,train/actor_loss,rollout/ep_rew_mean,time/total_timesteps,train/ent_coef_loss,time/fps,time/episodes,time/time_elapsed,train/learning_rate,train/n_updates,eval/mean_ep_length,eval/mean_reward
1.5824270248413086,82.25,0.9341264963150024,-12.751522064208984,-35.965028499999995,329,-0.91459059715271,129,4,2,0.0003,228,,
1.1779515743255615,84.625,0.8415599465370178,-17.36381721496582,-34.28332825,677,-2.3114218711853027,103,8,6,0.0003,576,,
1.2774183750152588,155.91666666666666,0.5921289920806885,-28.427085876464844,-71.56773475,1871,-6.473212242126465,88,12,21,0.0003,1770,,
1.9953491687774658,132.5,0.55097895860672,-30.557292938232422,-66.9483159375,2120,-7.31270170211792,87,16,24,0.0003,2019,,
2.79992413520813,121.25,0.5041760206222534,-31.958057403564453,-63.42905504999999,2425,-8.440563201904297,86,20,27,0.0003,2324,,
2.9488370418548584,189.29166666666666,0.27649614214897156,-35.4588623046875,-112.01874204166666,4543,-13.511982917785645,85,24,53,0.0003,4442,,
3.775613307952881,,0.24313338100910187,-35.803714752197266,,5000,-14.484376907348633,,,,0.0003,4899,394.2,-49.40224144458298
3.5722336769104004,203.35714285714286,0.1998680979013443,-33.7149772644043,-128.0227225,5694,-15.960315704345703,77,28,73,0.0003,5593,,
4.517492771148682,181.71875,0.19321584701538086,-33.865699768066406,-116.60002046875002,5815,-15.962207794189453,77,32,75,0.0003,5714,,
4.599009990692139,168.19444444444446,0.18070024251937866,-33.11035919189453,-108.93323502777778,6055,-15.979194641113281,77,36,78,0.0003,5954,,
5.231555938720703,183.375,0.12714149057865143,-28.632179260253906,-120.93826635,7335,-17.55388832092285,78,40,93,0.0003,7234,,
3.259441614151001,194.72727272727272,0.09147286415100098,-25.536231994628906,-130.95329372727272,8568,-16.711650848388672,79,44,108,0.0003,8467,,
3.8249764442443848,183.375,0.08598431199789047,-24.78150177001953,-122.52153591666668,8802,-17.312461853027344,79,48,111,0.0003,8701,,
4.5355224609375,174.94230769230768,0.07949422299861908,-24.27141571044922,-115.38212019230771,9097,-16.902860641479492,79,52,114,0.0003,8996,,
3.1908583641052246,,0.0627765953540802,-21.415620803833008,,10000,-16.42552947998047,,,,0.0003,9899,229.0,-87.34641268808045
2.507246494293213,201.23214285714286,0.045349664986133575,-17.61221694946289,-129.2238985892857,11269,-15.256021499633789,78,56,143,0.0003,11168,,
2.498823642730713,195.76666666666668,0.04025232419371605,-16.568126678466797,-124.09656305000001,11746,-14.745351791381836,78,60,149,0.0003,11645,,
2.6804425716400146,189.796875,0.036465298384428024,-15.64317798614502,-119.37904375000001,12147,-13.015583038330078,78,64,154,0.0003,12046,,
2.93435001373291,182.80882352941177,0.03405217453837395,-14.809821128845215,-113.64442742647059,12431,-12.892927169799805,78,68,157,0.0003,12330,,
2.5486559867858887,178.84722222222223,0.030634071677923203,-14.652788162231445,-109.56755218055557,12877,-12.966670989990234,79,72,162,0.0003,12776,,
2.742997646331787,179.02631578947367,0.025899212807416916,-12.173480033874512,-107.2092493289474,13606,-9.248126983642578,79,76,170,0.0003,13505,,
2.574007511138916,186.475,0.019624698907136917,-10.628307342529297,-107.86756128749998,14918,-7.114684104919434,79,80,186,0.0003,14817,,
2.341033935546875,,0.019342131912708282,-9.506052017211914,,15000,-6.132651329040527,,,,0.0003,14899,277.1,-61.647833064693984
3.289045810699463,202.1904761904762,0.014286350458860397,-7.372808456420898,-106.96006582142857,16984,-0.9801833033561707,78,84,216,0.0003,16883,,
2.723964214324951,199.5568181818182,0.013680774718523026,-6.815834999084473,-104.17157514772725,17561,-2.162229299545288,78,88,223,0.0003,17460,,
2.3913698196411133,,0.013166055083274841,-5.526108741760254,,20000,-0.23249655961990356,,,,0.0003,19899,471.2,59.96037664415489
1.9088633060455322,220.66304347826087,0.013140439987182617,-5.959284782409668,-99.6243688043478,20301,0.9542848467826843,77,92,263,0.0003,20200,,
2.4432692527770996,235.95833333333334,0.013195752166211605,-4.854393005371094,-92.57897263541668,22652,-0.35249364376068115,77,96,290,0.0003,22551,,
1.5447022914886475,,0.01337180845439434,-5.868578910827637,,25000,0.17253920435905457,,,,0.0003,24899,243.9,58.9925510700712
1.8770557641983032,252.55,0.013324059545993805,-5.406278610229492,-84.64988935000001,25255,-1.2749571800231934,77,100,326,0.0003,25154,,
1.7493839263916016,280.04,0.013492411933839321,-6.427928924560547,-74.45813875,28333,-0.0009025931358337402,77,104,363,0.0003,28232,,
1.625673532485962,,0.013516426086425781,-6.67779541015625,,30000,1.3354456424713135,,,,0.0003,29899,389.2,122.48455117321996
1.7596158981323242,297.08,0.013516342267394066,-7.252687931060791,-67.14878338999999,30385,1.6851534843444824,77,108,394,0.0003,30284,,
