time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/value_loss,train/clip_range,train/learning_rate,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/loss,train/std,train/clip_fraction,train/n_updates,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
,,30000,,,,147.77216305732728,0.2,0.0003,0.009898544,0.4989936351776123,-0.031029075480182654,81.06397247314453,0.9028064012527466,0.101708984375,140,-10.550832617282868,941.9,847.6622588366445
121,15,30720,87.34,-80.02410698,253,,,,,,,,,,,,,
125,16,32768,91.23,-81.00197389,260,99.32980551719666,0.2,0.0003,0.01096129,0.6403349041938782,-0.03544528380734846,60.171085357666016,0.8967425227165222,0.134521484375,150,-10.505737158656121,,
130,17,34816,105.2,-90.94006623,267,85.01086797714234,0.2,0.0003,0.012773404,0.6737079322338104,-0.03602792615129147,46.88072204589844,0.8868322968482971,0.14833984375,160,-10.433441519737244,,
,,35000,,,,107.99324709177017,0.2,0.0003,0.011494603,0.6566457450389862,-0.03352901564212516,50.831634521484375,0.8785969018936157,0.112548828125,170,-10.352199772000313,939.6,873.0246059336816
143,18,36864,106.03,-90.23327625,256,,,,,,,,,,,,,
147,19,38912,116.32,-99.42084679000001,263,117.33004209995269,0.2,0.0003,0.011844054,0.651258796453476,-0.03792382639367133,48.094322204589844,0.873153567314148,0.144921875,180,-10.287442144751548,,
,,40000,,,,26.69213899075985,0.2,0.0003,0.018532027,0.6077196002006531,-0.04418686462158803,5.934062480926514,0.8616752624511719,0.2248046875,190,-10.20669467151165,1000.0,813.0029073444396
162,20,40960,126.05,-105.77184202000001,252,,,,,,,,,,,,,
166,21,43008,139.5,-117.79547337,258,176.92019155025483,0.2,0.0003,0.009353892,0.5838966071605682,-0.031231622974155472,120.31010437011719,0.857506275177002,0.096533203125,200,-10.138891947269439,,
,,45000,,,,135.49084522724152,0.2,0.0003,0.012318725,0.5268859565258026,-0.034312265471089634,58.40231704711914,0.8511300086975098,0.1236328125,210,-10.092906346917152,946.1,741.9867664485588
179,22,45056,132.23,-112.17938964,250,,,,,,,,,,,,,
184,23,47104,103.81,-86.98586837,255,133.42279862165452,0.2,0.0003,0.011400446,0.6434291899204254,-0.03861202113039326,66.75508880615234,0.847149670124054,0.136572265625,220,-10.043678817152976,,
189,24,49152,112.74,-91.81155241,259,221.56853053569793,0.2,0.0003,0.011373848,0.3507785201072693,-0.03457105995621532,113.52700805664062,0.8432048559188843,0.115966796875,230,-10.004527127742767,,
,,50000,,,,42.41793715655804,0.2,0.0003,0.01783517,0.7951222062110901,-0.04426209896046203,22.51388168334961,0.8333562612533569,0.1859375,240,-9.928335824608803,964.9,700.7005740110238
203,25,51200,80.4,-62.15383242,251,,,,,,,,,,,,,
208,26,53248,70.4,-54.30219158999999,255,171.20253965854644,0.2,0.0003,0.011675891,0.3251803517341614,-0.03473431458696723,80.37283325195312,0.8294181823730469,0.114013671875,250,-9.87282091975212,,
,,55000,,,,159.44337582588196,0.2,0.0003,0.012635773,0.18344366550445557,-0.04003802172956057,67.28887939453125,0.8260738253593445,0.135693359375,260,-9.83890949189663,734.9,531.0236206435017
219,27,55296,61.4,-47.24975123,251,,,,,,,,,,,,,
224,28,57344,73.09,-56.36399842000001,255,104.27637755870819,0.2,0.0003,0.013190604,0.7249925434589386,-0.04079414347361308,44.02854919433594,0.8251252174377441,0.14501953125,270,-9.819489559531211,,
229,29,59392,91.85,-70.930229,259,90.07913912534714,0.2,0.0003,0.014546616,0.7990747094154358,-0.0437433162383968,41.587135314941406,0.8179559707641602,0.16259765625,280,-9.776322057843208,,
,,60000,,,,43.99026734828949,0.2,0.0003,0.018432729,0.7636125236749649,-0.04529070947464788,13.413227081298828,0.8102856874465942,0.224609375,290,-9.701369336247444,812.8,495.39840949904175
241,30,61440,100.99,-77.99817794,254,,,,,,,,,,,,,
246,31,63488,109.37,-84.25598872999998,257,121.54515205621719,0.2,0.0003,0.012198142,0.7486301064491272,-0.037257922024582515,79.99848937988281,0.8028119802474976,0.12783203125,300,-9.62431637942791,,
,,65000,,,,25.217744076251982,0.2,0.0003,0.025347017,0.778697207570076,-0.04728006233344786,9.535799026489258,0.7954533696174622,0.29501953125,310,-9.547928151488303,481.6,336.6061119595426
255,32,65536,124.68,-94.08115431,256,,,,,,,,,,,,,
259,33,67584,125.83,-91.63809542999998,260,110.37875217199326,0.2,0.0003,0.011675304,0.7746624499559402,-0.03738232874020468,39.7489128112793,0.7912623882293701,0.136181640625,320,-9.500450041890144,,
263,34,69632,123.42,-88.27526825000001,263,70.78200978636741,0.2,0.0003,0.0151400585,0.8612454831600189,-0.0424548540788237,31.81637191772461,0.7839322090148926,0.164501953125,330,-9.438456478714944,,
,,70000,,,,45.14323207139969,0.2,0.0003,0.018088648,0.8728365451097488,-0.04691470849502366,15.045406341552734,0.7755380868911743,0.21171875,340,-9.35086872279644,604.6,442.47165681063944
274,35,71680,141.29,-101.65822440000002,261,,,,,,,,,,,,,
278,36,73728,141.93,-100.61748922000001,264,65.06435014009476,0.2,0.0003,0.012243073,0.6987142860889435,-0.036350394977489486,22.479015350341797,0.7692958116531372,0.1255859375,350,-9.285347729921341,,
,,75000,,,,98.19853778481483,0.2,0.0003,0.014443535,0.7901808619499207,-0.041967236412165224,28.410259246826172,0.7663909196853638,0.159619140625,360,-9.236858195066452,519.1,463.6697649386362
287,37,75776,110.28,-75.37479824,263,,,,,,,,,,,,,
291,38,77824,117.49,-83.76655957000001,266,211.2484210729599,0.2,0.0003,0.012502814,0.4945722222328186,-0.040304756662226285,98.10311889648438,0.7623809576034546,0.143212890625,370,-9.200828614830971,,
296,39,79872,138.04,-98.62268787000001,269,80.39932047128677,0.2,0.0003,0.015564041,0.8053108304738998,-0.04520755697740242,53.8109245300293,0.7577910423278809,0.170556640625,380,-9.15524381995201,,
,,80000,,,,47.585689812898636,0.2,0.0003,0.023932464,0.8285755217075348,-0.04647094940883108,16.131994247436523,0.7507281303405762,0.26142578125,390,-9.081960234045983,523.1,379.5779637882064
305,40,81920,125.83,-88.54245184999998,267,,,,,,,,,,,,,
310,41,83968,126.23,-87.06109841000001,270,100.48729901313781,0.2,0.0003,0.014344356,0.7715354263782501,-0.039970103300584016,39.04110336303711,0.7459079623222351,0.156640625,400,-9.029649621248245,,
,,85000,,,,57.93599076867103,0.2,0.0003,0.01767632,0.7926723808050156,-0.043084455051575786,35.00762939453125,0.7399863004684448,0.221630859375,410,-8.972754684090614,189.5,180.30673718839535
316,42,86016,111.71,-75.73979445,271,,,,,,,,,,,,,
320,43,88064,109.82,-71.63641138,274,121.5760632276535,0.2,0.0003,0.016267475,0.7595178335905075,-0.046866810429492034,51.67995071411133,0.735714316368103,0.187109375,420,-8.91780112683773,,
,,90000,,,,80.90302104949951,0.2,0.0003,0.018000452,0.8535242527723312,-0.05104482171300333,21.93698501586914,0.7298113107681274,0.20869140625,430,-8.854376462101936,232.6,220.62982367033254
326,44,90112,110.1,-67.68895693999998,275,,,,,,,,,,,,,
331,45,92160,121.07,-73.92735542,277,52.71750936508179,0.2,0.0003,0.01929942,0.8696566671133041,-0.048469870269764216,22.852336883544922,0.7252061367034912,0.24384765625,440,-8.803664860129356,,
335,46,94208,104.83,-61.61298186,280,64.30639587044716,0.2,0.0003,0.017649736,0.8367022424936295,-0.04594107922166586,12.736007690429688,0.7197132706642151,0.201171875,450,-8.747073274850845,,
,,95000,,,,70.87243604063988,0.2,0.0003,0.021888811,0.8440488576889038,-0.05029437200573739,22.30377769470215,0.7148892283439636,0.226318359375,460,-8.686489254236221,168.6,153.4187841739331
341,47,96256,106.89,-61.34772280999999,281,,,,,,,,,,,,,
345,48,98304,124.36,-71.16390547,284,83.87858041524888,0.2,0.0003,0.017446395,0.8233957886695862,-0.04935753039608244,44.374752044677734,0.7118847370147705,0.2107421875,470,-8.644657281041145,,
,,100000,,,,34.72032691836357,0.2,0.0003,0.024391323,0.8293338268995285,-0.05073499004647601,12.816902160644531,0.7055671215057373,0.2744140625,480,-8.591011199355126,154.9,130.35523233353743
351,49,100352,116.22,-65.53867565,285,,,,,,,,,,,,,
356,50,102400,126.18,-73.02552813999999,287,100.53825174570083,0.2,0.0003,0.016033653,0.7207155823707581,-0.04597052963508759,28.673324584960938,0.7022222280502319,0.191845703125,490,-8.537773579359055,,
360,51,104448,127.14,-73.31159976,289,56.02897938489914,0.2,0.0003,0.020155441,0.8283252418041229,-0.05567322357383091,17.519954681396484,0.6990786194801331,0.233544921875,500,-8.501513716578483,,
,,105000,,,,33.862947353720664,0.2,0.0003,0.02771427,0.8167859613895416,-0.056581124119111335,14.304512977600098,0.6864110231399536,0.3041015625,510,-8.39148065149784,103.3,100.51312057366594
365,52,106496,127.52,-74.55729517,291,,,,,,,,,,,,,
370,53,108544,129.26,-75.70800342000001,293,66.1535034775734,0.2,0.0003,0.01707689,0.7763069272041321,-0.049464270364842376,32.75042724609375,0.6828145980834961,0.190185546875,520,-8.313820430636406,,
,,110000,,,,54.25076852440834,0.2,0.0003,0.024970718,0.7846598923206329,-0.05749237212658045,24.49935531616211,0.6763797998428345,0.277099609375,530,-8.256495359539986,199.0,127.30698512617964
376,54,110592,139.07,-79.88780172999999,293,,,,,,,,,,,,,
381,55,112640,138.36,-74.32536263000001,295,84.03268914222717,0.2,0.0003,0.019072998,0.7940899878740311,-0.05477901838894468,45.074764251708984,0.6691945195198059,0.221923828125,540,-8.17213948071003,,
385,56,114688,148.4,-79.68107658000001,297,62.61504259109497,0.2,0.0003,0.023100097,0.825710654258728,-0.055849500678596085,20.219709396362305,0.6600625514984131,0.239892578125,550,-8.072953853011132,,
,,115000,,,,13.44346368163824,0.2,0.0003,0.046572253,0.699601799249649,-0.06049229422351345,4.402746677398682,0.6467554569244385,0.452197265625,560,-7.90913747549057,248.8,216.28746803766117
391,57,116736,149.57,-77.18387651,297,,,,,,,,,,,,,
396,58,118784,151.79,-73.0928007,299,57.128310984373094,0.2,0.0003,0.015743084,0.7655139565467834,-0.04922558763355482,20.566852569580078,0.6418448090553284,0.188037109375,570,-7.8283556923270226,,
,,120000,,,,46.10139103531837,0.2,0.0003,0.01685153,0.8451596200466156,-0.04879169292689767,14.54582405090332,0.6384958028793335,0.204150390625,580,-7.77481588870287,157.4,139.87805531278718
402,59,120832,123.87,-52.939118089999994,300,,,,,,,,,,,,,
406,60,122880,115.84,-47.767730570000005,302,45.17720116972923,0.2,0.0003,0.020237383,0.843257874250412,-0.05074426522187423,23.34384536743164,0.6320185661315918,0.21884765625,590,-7.711608083546162,,
410,61,124928,123.4,-51.95538511999999,304,89.74824377298356,0.2,0.0003,0.013816337,0.6361655294895172,-0.04670475501625333,56.34823226928711,0.629132091999054,0.159130859375,600,-7.65348128080368,,
,,125000,,,,37.59737477600574,0.2,0.0003,0.021761436,0.785163938999176,-0.05662576998583972,9.061347961425781,0.6249188184738159,0.25048828125,610,-7.610358810424804,134.8,140.05555704385043
415,62,126976,103.4,-40.91292081,305,,,,,,,,,,,,,
420,63,129024,101.16,-42.37420581000001,306,58.98031068444252,0.2,0.0003,0.018988043,0.7794362455606461,-0.049381901777815075,20.702430725097656,0.621989905834198,0.202587890625,620,-7.565000340342522,,
,,130000,,,,60.962143594026564,0.2,0.0003,0.020744864,0.7857962995767593,-0.058094185253139585,33.42967987060547,0.6177917122840881,0.2400390625,630,-7.516001479327679,333.4,268.5767764494609
427,64,131072,113.4,-48.42675387,306,,,,,,,,,,,,,
432,65,133120,112.61,-47.673321290000004,307,76.09739463329315,0.2,0.0003,0.019226236,0.7488698661327362,-0.052677320843213235,20.757749557495117,0.6129697561264038,0.214111328125,640,-7.459618386626244,,
,,135000,,,,18.77427667975426,0.2,0.0003,0.03550195,0.8586613982915878,-0.06263208500458858,6.508484363555908,0.6048088073730469,0.35234375,650,-7.357805413007736,194.4,186.25984998068162
438,66,135168,135.02,-53.69035489,308,,,,,,,,,,,,,
442,67,137216,124.8,-43.23388875,309,39.20273169875145,0.2,0.0003,0.02298036,0.8695239275693893,-0.058747681707609446,15.046149253845215,0.6030935049057007,0.26953125,660,-7.312861728668213,,
447,68,139264,137.02,-45.17782862000001,311,48.67289523482323,0.2,0.0003,0.024672652,0.8348664045333862,-0.05646920455910731,21.742237091064453,0.5998627543449402,0.26337890625,670,-7.277750791609288,,
,,140000,,,,47.121601378917696,0.2,0.0003,0.021791443,0.8131641447544098,-0.05444776307558641,14.834548950195312,0.595535933971405,0.22529296875,680,-7.226613667607308,292.8,266.1888481217058
453,69,141312,147.92,-48.17899586000001,311,,,,,,,,,,,,,
458,70,143360,138.82,-41.548478419999995,312,12.415385490655899,0.2,0.0003,0.046391524,0.8391695916652679,-0.06354562424239703,4.906505584716797,0.5849307179450989,0.421875,690,-7.095029594004155,,
,,145000,,,,46.83092910349369,0.2,0.0003,0.01923261,0.8190324902534485,-0.05480141259613447,17.70231056213379,0.5815044641494751,0.237109375,700,-7.028696127235889,360.9,283.04857208120814
466,71,145408,148.72,-42.68607685,311,,,,,,,,,,,,,
470,72,147456,137.25,-36.01982857,313,48.24807367920876,0.2,0.0003,0.020274706,0.7778675556182861,-0.05796759610529989,25.400352478027344,0.5790163278579712,0.226318359375,710,-6.9929755046963695,,
474,73,149504,128.16,-33.01694734,314,41.05754823088646,0.2,0.0003,0.023330182,0.8369382470846176,-0.0569561667391099,13.379494667053223,0.5736927390098572,0.263671875,720,-6.934987229108811,,
,,150000,,,,34.04349768161774,0.2,0.0003,0.027458547,0.8566571623086929,-0.06271745968260803,23.13637351989746,0.5664652585983276,0.29853515625,730,-6.840915644168854,306.2,260.28162044002164
482,74,151552,136.88,-36.67094563,314,,,,,,,,,,,,,
486,75,153600,157.41,-39.88092923999999,315,19.72605493813753,0.2,0.0003,0.038928602,0.5525804162025452,-0.05812846639455529,13.893219947814941,0.5572585463523865,0.38173828125,740,-6.7135555177927015,,
,,155000,,,,35.91474742293358,0.2,0.0003,0.028386682,0.7867395877838135,-0.0618775031180121,24.46748924255371,0.5505235195159912,0.30341796875,750,-6.611762051284313,154.4,142.4268274860573
492,76,155648,135.07,-30.41393339,315,,,,,,,,,,,,,
497,77,157696,145.09,-31.847494770000004,317,48.68985412120819,0.2,0.0003,0.022172388,0.8063360154628754,-0.05540528936835472,26.68792724609375,0.5465604066848755,0.23984375,760,-6.539195145666599,,
502,78,159744,152.49,-30.81328698,318,22.090534630417825,0.2,0.0003,0.032276604,0.8087056279182434,-0.060687886344385336,13.494909286499023,0.5411574244499207,0.334521484375,770,-6.466003622114658,,
,,160000,,,,28.268555411696433,0.2,0.0003,0.02919042,0.8101863116025925,-0.05840769155183807,14.011207580566406,0.5337767601013184,0.31416015625,780,-6.369586040079594,180.8,169.51798021390277
508,79,161792,136.68,-21.12730904,318,,,,,,,,,,,,,
512,80,163840,137.69,-20.615697559999997,319,75.72725585699081,0.2,0.0003,0.021622978,0.5787102282047272,-0.05957154461648315,33.43279266357422,0.5315676927566528,0.2443359375,790,-6.307979789376259,,
,,165000,,,,54.2687969148159,0.2,0.0003,0.025137443,0.6488737165927887,-0.060591462010052055,17.326229095458984,0.5285772085189819,0.272265625,800,-6.266955502331257,198.7,185.1131050678785
518,81,165888,121.24,-15.164386810000002,319,,,,,,,,,,,,,
523,82,167936,138.86,-17.932685880000005,320,31.934743574261667,0.2,0.0003,0.030709228,0.7019038498401642,-0.06391942604386713,9.236948013305664,0.5226563215255737,0.33603515625,810,-6.188288472592831,,
527,83,169984,116.53,-12.28744106,322,16.855944898724555,0.2,0.0003,0.038539074,0.8280965089797974,-0.062407527922187,6.4968061447143555,0.5170446038246155,0.388818359375,820,-6.103148441016674,,
,,170000,,,,49.81292889714241,0.2,0.0003,0.02599723,0.554415225982666,-0.061224710423266514,19.857582092285156,0.5127689838409424,0.281005859375,830,-6.031017604470253,474.5,394.8421361261397
536,84,172032,129.13,-13.796873479999999,320,,,,,,,,,,,,,
541,85,174080,139.7,-13.472172049999998,321,26.465509086847305,0.2,0.0003,0.037503667,0.7486916780471802,-0.06073485661763698,10.64849853515625,0.5089050531387329,0.376416015625,840,-5.961084178090095,,
,,175000,,,,21.94570014029741,0.2,0.0003,0.04291068,0.7573055326938629,-0.06398603175766766,7.139801502227783,0.5019788146018982,0.400732421875,850,-5.86894788891077,358.3,313.3631329210824
548,86,176128,159.35,-15.681645999999995,320,,,,,,,,,,,,,
552,87,178176,150.76,-14.06951366,322,18.042546661198138,0.2,0.0003,0.04221791,0.7435327172279358,-0.06648533857078291,5.784360408782959,0.4934273362159729,0.405908203125,860,-5.741137959063053,,
,,180000,,,,56.60943271517753,0.2,0.0003,0.023199614,0.5710211992263794,-0.06328731737448834,24.790071487426758,0.4908466041088104,0.263427734375,870,-5.671475301682949,218.7,189.4553543612091
558,88,180224,169.55,-11.984246899999999,322,,,,,,,,,,,,,
563,89,182272,178.93,-11.808683199999997,323,27.06383634209633,0.2,0.0003,0.03274791,0.786942645907402,-0.06376908885140438,9.826138496398926,0.48482346534729004,0.333154296875,880,-5.585228952765465,,
567,90,184320,189.42,-7.599193029999997,324,6.4716847024858,0.2,0.0003,0.06696394,0.7842677980661392,-0.07138695361791178,2.1371102333068848,0.47612154483795166,0.48935546875,890,-5.450631994009018,,
,,185000,,,,34.82371152043343,0.2,0.0003,0.02422477,0.6721482276916504,-0.05713278197799809,14.671613693237305,0.4733986258506775,0.272802734375,900,-5.384309665858746,414.6,312.6147954433283
576,91,186368,190.64,-4.11736526,323,,,,,,,,,,,,,
580,92,188416,193.62,-3.7132770100000005,324,31.06779726445675,0.2,0.0003,0.023334388,0.7218457758426666,-0.056699499842943625,19.1398868560791,0.4713495969772339,0.272607421875,910,-5.346164467930794,,
,,190000,,,,28.112985330820084,0.2,0.0003,0.023618652,0.5887537002563477,-0.059143798612058165,12.486409187316895,0.4696809649467468,0.25859375,920,-5.314692485332489,405.7,336.80969080464274
588,93,190464,210.84,-3.3464088500000004,323,,,,,,,,,,,,,
592,94,192512,201.87,0.34926841000000036,325,27.22680384516716,0.2,0.0003,0.028487038,0.6447022557258606,-0.06197041611012537,22.21358299255371,0.46471571922302246,0.29912109375,930,-5.249028092622757,,
596,95,194560,211.23,1.0957961299999996,326,27.79042628109455,0.2,0.0003,0.029366259,0.5477530658245087,-0.06513295031327289,12.016725540161133,0.4603966474533081,0.317626953125,940,-5.173822520673275,,
,,195000,,,,5.341620034724474,0.2,0.0003,0.09961224,0.5858651995658875,-0.07158705453621224,2.770880699157715,0.4503708481788635,0.54052734375,950,-5.014380060136318,698.2,558.8344048185434
607,96,196608,198.62,7.405612489999999,323,,,,,,,,,,,,,
611,97,198656,219.45,11.154185259999998,324,22.044571459293365,0.2,0.0003,0.028190423,0.6967392265796661,-0.06281170319998637,9.394765853881836,0.4481850266456604,0.3015625,960,-4.945177266001702,,
,,200000,,,,32.219031727314,0.2,0.0003,0.020049378,0.6848127543926239,-0.05738646709069144,9.692926406860352,0.4465748071670532,0.2470703125,970,-4.913079877197743,785.6,662.2978545190792
623,98,200704,219.97,13.937312749999997,321,,,,,,,,,,,,,
628,99,202752,235.01,14.442538180000001,322,35.55605399608612,0.2,0.0003,0.022637261,0.5822350084781647,-0.057458102851524015,19.781930923461914,0.4444619119167328,0.2435546875,980,-4.882466255128383,,
632,100,204800,202.91,15.855516109999998,323,21.825354021787643,0.2,0.0003,0.028045803,0.5672505795955658,-0.06395007521787192,5.983567237854004,0.4413219094276428,0.3228515625,990,-4.828272001445294,,
,,205000,,,,19.957198706269264,0.2,0.0003,0.026376523,0.5230531096458435,-0.06101388753741048,8.097860336303711,0.4381920099258423,0.311083984375,1000,-4.773429095745087,395.1,378.3298344063398
640,101,206848,205.81,17.294474310000002,322,,,,,,,,,,,,,
645,102,208896,228.64,20.017935350000002,323,26.952452543377877,0.2,0.0003,0.03259796,0.41451501846313477,-0.06349289315985515,14.019238471984863,0.43554335832595825,0.336767578125,1010,-4.722862713038921,,
,,210000,,,,25.110969306528567,0.2,0.0003,0.031264056,0.5836348235607147,-0.0608058582933154,10.077690124511719,0.43218451738357544,0.323779296875,1020,-4.665223635733128,763.9,621.3779008466984
657,103,210944,229.83,24.508072289999994,321,,,,,,,,,,,,,
661,104,212992,235.01,27.130092959999992,321,22.442156681418417,0.2,0.0003,0.038933754,0.46109116077423096,-0.06167008057818748,9.133700370788574,0.42686885595321655,0.378662109375,1030,-4.577906921505928,,
,,215000,,,,31.427907121181487,0.2,0.0003,0.031344656,0.4786914587020874,-0.06684918079117778,11.109848022460938,0.42447733879089355,0.323095703125,1040,-4.512902897596359,406.4,338.38273682543365
669,105,215040,241.19,31.814411760000002,321,,,,,,,,,,,,,
674,106,217088,253.46,35.37970412,321,14.572375679016114,0.2,0.0003,0.05369579,0.5633285343647003,-0.07419272482511588,5.216200351715088,0.41956955194473267,0.445166015625,1050,-4.433897602558136,,
679,107,219136,220.07,35.308753010000004,322,36.5897182226181,0.2,0.0003,0.035793424,0.5300218462944031,-0.06628963892580941,15.435497283935547,0.41644495725631714,0.3578125,1060,-4.368493458628654,,
,,220000,,,,53.35501605272293,0.2,0.0003,0.027556192,0.4507473111152649,-0.06774674470943864,24.9912109375,0.4130467176437378,0.2962890625,1070,-4.299878852069378,687.3,528.4630975090229
690,108,221184,218.96,36.6285167,320,,,,,,,,,,,,,
695,109,223232,230.7,40.03609592,321,17.802238643169403,0.2,0.0003,0.046305597,0.5324060618877411,-0.061401362204924224,5.256969451904297,0.4087710976600647,0.385791015625,1080,-4.23027087599039,,
,,225000,,,,33.96260333657265,0.2,0.0003,0.03545423,0.41814249753952026,-0.06990169886557851,15.674450874328613,0.4048950672149658,0.36591796875,1090,-4.1456300303339955,615.9,486.52407790869637
705,110,225280,229.87,41.263975190000004,319,,,,,,,,,,,,,
710,111,227328,244.44,45.57008653999999,320,25.91476063132286,0.2,0.0003,0.041799307,0.5495240986347198,-0.06663972905371338,8.671217918395996,0.4003864824771881,0.398828125,1100,-4.063429765403271,,
714,112,229376,253.2,49.78878986999999,320,15.864338347315789,0.2,0.0003,0.04967475,0.46439129114151,-0.06668835909076734,6.561513423919678,0.39462241530418396,0.444921875,1110,-3.951780046522617,,
,,230000,,,,10.168064494431018,0.2,0.0003,0.05791168,0.5392164587974548,-0.06336611231963615,6.446412086486816,0.390375018119812,0.469677734375,1120,-3.854441136866808,697.1,530.1508672805015
725,113,231424,270.83,56.954915840000005,318,,,,,,,,,,,,,
729,114,233472,251.23,57.808890770000005,319,36.49339877963066,0.2,0.0003,0.026150515,0.5220716595649719,-0.06275636319624027,10.719098091125488,0.3882130980491638,0.30029296875,1130,-3.7966355092823507,,
,,235000,,,,40.67697739005089,0.2,0.0003,0.026642224,0.4749135971069336,-0.06315586575365159,25.039640426635742,0.38630497455596924,0.291650390625,1140,-3.756672318279743,509.1,371.6814290562237
738,115,235520,246.57,57.82601431,318,,,,,,,,,,,,,
742,116,237568,249.98,64.01226515,319,30.02499756515026,0.2,0.0003,0.03752486,0.4873085618019104,-0.06280292440205812,11.481308937072754,0.3826591670513153,0.3765625,1150,-3.6875257045030594,,
747,117,239616,247.79,66.56907547,320,63.73684747219086,0.2,0.0003,0.02562143,0.46216392517089844,-0.0629488433827646,32.59572219848633,0.38192319869995117,0.26728515625,1160,-3.6527251951396464,,
,,240000,,,,33.971802866458894,0.2,0.0003,0.036305156,0.4555879831314087,-0.06977652232308174,18.80634117126465,0.37860703468322754,0.3662109375,1170,-3.6003817334771155,888.2,699.9464706354877
759,118,241664,254.06,71.75299195,318,,,,,,,,,,,,,
764,119,243712,256.88,74.45978342000001,318,31.05116811096668,0.2,0.0003,0.039139684,0.670897364616394,-0.0673454480303917,17.445648193359375,0.3749333322048187,0.39697265625,1180,-3.5259092040359974,,
,,245000,,,,28.8212522059679,0.2,0.0003,0.03233754,0.5093507468700409,-0.06219924919714685,14.40886402130127,0.3725210130214691,0.348095703125,1190,-3.4673073798418046,758.2,630.1493574725813
776,120,245760,258.86,77.29148366999999,316,,,,,,,,,,,,,
780,121,247808,259.41,79.08435979,317,38.17376934289932,0.2,0.0003,0.034186043,0.5037022531032562,-0.06634213829238433,16.826955795288086,0.36985886096954346,0.354248046875,1200,-3.4090667508542536,,
785,122,249856,258.77,82.94374330000002,318,22.668610890209674,0.2,0.0003,0.046223693,0.597076416015625,-0.06681419351807563,11.648181915283203,0.36599043011665344,0.422509765625,1210,-3.3319457188248633,,
