time/episodes,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/fps,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
420,213.83471432000005,18528,44.3,167,110,2.4812523356892844,18390,-91.7750226801092,0.001,,
424,214.12230879000003,18706,44.33,168,110,1.9260412017504374,18566,-91.45601654052734,0.001,,
428,214.16176395,18881,44.32,170,110,2.0897932889915647,18743,-93.76639847528367,0.001,,
432,214.57837941999998,19062,44.39,172,110,1.8817556736081145,18922,-93.66199215975675,0.001,,
436,214.88544227000003,19242,44.45,173,110,2.780491493318392,19102,-93.2982068269149,0.001,,
440,215.04396962,19422,44.51,175,110,2.229286886276083,19282,-93.17830117543538,0.001,,
444,215.00226951000002,19600,44.5,176,110,2.104911498401476,19461,-94.11047628651495,0.001,,
448,215.01688834999996,19781,44.51,178,110,1.957578525595043,19642,-94.28784378715183,0.001,,
452,214.79231235999998,19953,44.47,179,110,1.5633652210235596,19817,-93.51205374977805,0.001,,
,,20000,,,,1.8786504980994434,19858,-95.82476370675224,0.001,45.2,217.64804484546184
456,214.81516631,20132,44.49,183,109,1.213553762713144,19993,-92.9522937593006,0.001,,
460,214.73777373999997,20311,44.46,184,109,3.59605979124705,20169,-95.13800256902522,0.001,,
464,214.81592253000002,20492,44.47,186,110,2.4326194874618365,20351,-94.51315738843834,0.001,,
468,214.92311046000003,20674,44.52,187,110,2.029533068770948,20534,-94.84470201575238,0.001,,
472,214.78032862999996,20851,44.51,189,110,2.4961645914749666,20713,-95.48254151777788,0.001,,
476,214.05598210000005,21023,44.38,190,110,1.883980461331301,20887,-95.24319530668713,0.001,,
480,214.57261433000002,21209,44.51,192,110,1.6349958976109822,21069,-93.69124825795491,0.001,,
484,214.68212493,21388,44.52,193,110,2.5158746927342515,21250,-95.49111906687419,0.001,,
488,214.52163449000003,21562,44.49,195,110,1.3803323280243647,21423,-93.88106137230282,0.001,,
492,214.18192153000004,21738,44.43,196,110,2.696543130007657,21601,-95.17366756092419,0.001,,
496,214.29779673000004,21916,44.44,198,110,2.2504906196926915,21775,-95.47411782400948,0.001,,
500,214.26888041,22089,44.43,199,110,2.111443819034667,21950,-93.51771690731957,0.001,,
504,214.37845528000003,22267,44.45,201,110,1.8255119567567653,22128,-95.59653993086381,0.001,,
508,214.29557046000002,22442,44.43,203,110,1.7460532415172327,22303,-95.01182091754416,0.001,,
512,214.44714224999996,22620,44.44,204,110,1.731924407184124,22480,-95.92340642755681,0.001,,
516,214.44134113,22796,44.42,206,110,1.8436147181884102,22658,-94.7956778484842,0.001,,
520,214.75557764999996,22976,44.48,207,110,1.9146843980187955,22836,-94.85976343569548,0.001,,
524,214.52607587999998,23152,44.46,209,110,1.4174530736424706,23014,-95.31364995783025,0.001,,
528,214.43969112,23328,44.47,210,110,2.217433802106164,23191,-96.07349985296077,0.001,,
532,214.04781667999998,23504,44.42,212,110,2.864702155854967,23363,-95.66230010986328,0.001,,
536,213.53749767000002,23677,44.35,213,110,2.2256775299708047,23538,-93.08109719412667,0.001,,
540,213.16843328,23849,44.27,215,110,1.1824732171164618,23714,-94.20241214918053,0.001,,
544,213.39976676999996,24032,44.32,216,110,1.645273299217224,23892,-95.9508544921875,0.001,,
548,213.53271319000004,24213,44.32,218,110,1.4367733914801415,24074,-94.81037267049153,0.001,,
552,213.75637808,24392,44.39,219,110,2.5835361087864097,24252,-94.16659823330966,0.001,,
556,213.62461153000007,24569,44.37,221,110,1.7954617884423998,24430,-94.96799303137738,0.001,,
560,213.67202280000004,24750,44.39,223,110,2.5722623052804368,24610,-96.00930885646655,0.001,,
564,213.44371157,24927,44.35,224,110,3.6140607648425633,24789,-95.47931844537908,0.001,,
,,25000,,,,2.431166926095652,24875,-95.8716310773577,0.001,45.2,217.64804484546184
568,213.43318807,25104,44.3,227,110,1.6710594534873962,24966,-93.99699833082116,0.001,,
572,213.67922751999998,25286,44.35,229,110,2.2708021150694955,25145,-95.58404228904031,0.001,,
576,214.17444134999997,25466,44.43,230,110,1.6919057798940083,25324,-95.65895566073331,0.001,,
580,213.8499373,25644,44.35,232,110,1.923761789094318,25502,-95.99491050026633,0.001,,
584,213.68028949999996,25819,44.31,233,110,1.8000667566476867,25680,-94.51002398404208,0.001,,
588,214.01887243999997,26000,44.38,235,110,2.2813569456338882,25861,-94.7039140065511,0.001,,
592,213.79046778,26173,44.35,236,110,1.504650619140891,26036,-95.80229117653586,0.001,,
596,213.63239270999998,26348,44.32,238,110,2.1944807171821594,26209,-94.33815111432757,0.001,,
600,213.87729181999998,26526,44.37,240,110,1.7620002342307048,26386,-93.23425359311311,0.001,,
604,213.97834640000002,26706,44.39,241,110,1.3076342642307281,26566,-95.4645651112432,0.001,,
608,214.46272277999998,26891,44.49,243,110,1.6917453408241272,26753,-94.64279705545177,0.001,,
612,214.32985258,27068,44.48,244,110,2.4169611982677295,26932,-95.80009228250255,0.001,,
616,214.2177595,27243,44.47,246,110,1.631892975081097,27105,-95.00629112937234,0.001,,
620,214.32912573000004,27430,44.54,247,110,1.4827551543712616,27286,-94.67892913818359,0.001,,
624,214.8303246,27615,44.63,249,110,1.7944223815980165,27476,-95.25445457126783,0.001,,
628,214.89472405,27791,44.63,251,110,1.7283740077506413,27655,-96.74364506114613,0.001,,
632,215.16012270000002,27973,44.69,252,110,1.2860172740791156,27830,-93.5055051057235,0.001,,
636,215.31660451999997,28148,44.71,254,110,1.8917011320590973,28009,-95.99920290992374,0.001,,
640,215.49498176999995,28322,44.73,255,110,1.4627723002975637,28184,-96.53869282115589,0.001,,
644,215.65026053999998,28509,44.77,257,110,1.898073490629805,28367,-95.64703269626783,0.001,,
648,215.21988084999992,28683,44.7,258,110,2.7273848184517453,28544,-93.77101244245257,0.001,,
652,215.22964336999996,28862,44.7,260,110,2.4618987605926836,28723,-95.39144068178923,0.001,,
656,215.43603737,29042,44.73,261,110,1.4022876186804338,28899,-95.91984211314808,0.001,,
660,215.0351264,29216,44.66,263,110,1.6742600228475488,29078,-95.81849968951681,0.001,,
664,215.07721078999998,29396,44.69,265,110,2.3202123766721683,29257,-95.31861695789155,0.001,,
668,215.14311151,29575,44.71,266,110,2.1773208963110093,29437,-94.68521250849184,0.001,,
672,215.07608126000002,29754,44.68,268,110,1.9387834880087111,29613,-96.33705485950817,0.001,,
676,214.71397537999997,29930,44.64,269,110,1.4386483521565148,29794,-93.21117235266644,0.001,,
,,30000,,,,1.4841426028761753,29878,-94.53461213545366,0.001,45.2,217.64804484546184
680,214.66949828,30108,44.64,273,110,2.0433331956254674,29969,-95.8048795617145,0.001,,
684,214.80698749000004,30288,44.69,274,110,1.7152759876362114,30148,-96.00268207896839,0.001,,
688,214.62653063999997,30467,44.67,276,110,1.6326440637526305,30324,-94.73297550367272,0.001,,
692,214.88368325,30644,44.71,277,110,2.0005791840099154,30504,-95.38403610956101,0.001,,
696,214.8821948,30820,44.72,279,110,1.8981200768188997,30683,-95.56879390369762,0.001,,
700,214.68276453999997,30994,44.68,281,110,1.7871576653586494,30857,-97.77887829867277,0.001,,
704,214.58767905000002,31173,44.67,282,110,2.545059400935506,31031,-95.65500895182292,0.001,,
708,214.34337307,31351,44.6,284,110,1.5703946312268575,31209,-95.37250796231356,0.001,,
712,214.38581626000004,31527,44.59,286,110,1.7267400480129502,31388,-94.1753227927468,0.001,,
716,214.69259125,31709,44.66,288,110,2.283401695164767,31568,-95.22869456898083,0.001,,
720,214.65043931,31890,44.6,289,110,1.5314337069338018,31750,-94.62019660256125,0.001,,
724,214.40768993,32074,44.59,291,110,1.326584370846444,31936,-94.89063103993733,0.001,,
728,214.49772206999998,32252,44.61,292,110,1.7096063780287902,32112,-94.29802163441975,0.001,,
732,214.31313406999993,32430,44.57,294,110,2.272616351975335,32291,-95.09829365123402,0.001,,
736,214.48695426999998,32610,44.62,296,110,2.062094530132082,32472,-94.01596633247708,0.001,,
740,214.62894178,32788,44.66,297,110,1.5358625975522129,32647,-96.14589621803977,0.001,,
744,214.20705269,32967,44.58,299,110,1.6537775286408358,32827,-93.98419371105376,0.001,,
748,214.34582112,33143,44.6,300,110,2.805019041354006,33005,-95.54609437422319,0.001,,
752,214.31020935,33319,44.57,302,110,1.7686613681523695,33182,-95.28247534710428,0.001,,
756,213.95689632000003,33495,44.53,303,110,1.346249256023141,33357,-95.44577898297992,0.001,,
760,214.07677438000002,33671,44.55,305,110,1.8750128518967402,33529,-96.04728480747768,0.001,,
764,214.07520116,33848,44.52,306,110,1.5606931502168828,33708,-95.3976162997159,0.001,,
768,213.90939586000002,34025,44.5,308,110,1.8050539507422336,33885,-94.28265053885323,0.001,,
772,213.91397598,34206,44.52,309,110,1.192579515955665,34065,-96.84548984874378,0.001,,
776,214.12947222999995,34385,44.55,311,110,2.638882424343716,34242,-93.35391998291016,0.001,,
780,214.15631688999997,34561,44.53,312,110,1.9401624123255412,34422,-94.65848076861838,0.001,,
784,214.13091138,34739,44.51,314,110,2.3858636996962805,34599,-94.64284584738992,0.001,,
788,213.82804289,34912,44.45,315,110,1.8572352948513897,34775,-93.7605129588734,0.001,,
,,35000,,,,2.326524490533873,34903,-93.89997391473679,0.001,45.2,217.64804484546184
792,213.63641547999995,35087,44.43,319,109,2.0651731599460947,34947,-96.40116847645153,0.001,,
796,214.00446756999997,35270,44.5,320,110,1.0633756866057713,35130,-94.0501724878947,0.001,,
800,214.22210657999997,35447,44.53,322,110,1.880591332912445,35309,-94.50173048539595,0.001,,
804,214.23813576,35624,44.51,323,110,2.109035703331925,35485,-93.74069322858539,0.001,,
808,214.25819859000003,35804,44.53,325,110,1.239643702040548,35663,-93.69113126008406,0.001,,
812,214.26032096000003,35981,44.54,326,110,1.427238069150759,35843,-95.8352342688519,0.001,,
816,213.96806773,36155,44.46,328,110,1.6855976502100627,36016,-94.73349562935208,0.001,,
820,213.56615713999997,36332,44.42,329,110,1.2155776786249737,36194,-93.76527751575817,0.001,,
824,213.43147853000002,36511,44.37,331,110,1.6926621302314426,36372,-94.59400541886039,0.001,,
828,213.62241599000004,36693,44.41,332,110,1.3265361005351657,36552,-94.25816163562592,0.001,,
832,213.74274232,36872,44.42,334,110,1.4335890911346258,36733,-93.88423592703683,0.001,,
836,213.79177026000002,37052,44.42,336,110,1.783519392428191,36913,-94.56805552606997,0.001,,
840,214.00264559000004,37234,44.46,337,110,1.526305976178911,37091,-95.35138286243786,0.001,,
844,214.10909218999998,37413,44.46,339,110,1.3807926581965553,37273,-94.65136163884944,0.001,,
848,214.23756988000002,37592,44.49,340,110,2.1229841167276557,37451,-94.05123658613725,0.001,,
852,214.37944195999998,37773,44.54,342,110,1.4531270689434475,37629,-94.7057377208363,0.001,,
856,214.59605034,37953,44.58,343,110,1.924921753794648,37813,-95.21568661644345,0.001,,
860,214.60692884999997,38128,44.57,345,110,2.0873639056848927,37991,-95.01539502825055,0.001,,
864,214.89811177999997,38310,44.62,346,110,1.1572339468532138,38169,-92.86668985540217,0.001,,
868,214.8093734,38487,44.62,348,110,3.0070995320665075,38349,-94.47099105171536,0.001,,
872,214.55935396999996,38663,44.57,349,110,2.179201058177061,38525,-93.96632021949405,0.001,,
876,214.44309847,38839,44.54,351,110,1.3304297399261724,38701,-93.55127450694208,0.001,,
880,214.57273915000002,39020,44.59,352,110,2.217744250246819,38882,-95.25350824991862,0.001,,
884,214.80057122000005,39200,44.61,354,110,0.9517674561251294,39059,-95.14250668612394,0.001,,
888,215.03498601000004,39377,44.65,355,110,1.2805953171659024,39240,-95.95605150858562,0.001,,
892,215.33448282,39554,44.67,357,110,1.8831198902233788,39413,-95.25811900263247,0.001,,
896,215.04718913000008,39732,44.62,358,110,1.8995296996693278,39592,-94.0094881924716,0.001,,
900,215.16704740000006,39912,44.65,360,110,1.3789096876330997,39774,-94.3039726589037,0.001,,
,,40000,,,,1.9338491599668155,39861,-97.13747440684925,0.001,45.2,217.64804484546184
904,215.13163501000005,40090,44.66,363,110,1.3588344640201993,39951,-95.05371059070934,0.001,,
908,215.02611607,40269,44.65,365,110,1.4558342311117385,40128,-95.02360269297724,0.001,,
912,215.08533937000004,40447,44.66,366,110,1.6109097599983215,40307,-94.12365167791194,0.001,,
916,215.14755474,40624,44.69,368,110,1.7500563819300046,40483,-94.74339779940519,0.001,,
920,215.43015442,40805,44.73,369,110,1.927810946236486,40664,-95.8997341653575,0.001,,
924,215.5633165,40986,44.75,371,110,1.4468128575219048,40846,-95.29146111529806,0.001,,
928,215.53489598000007,41166,44.73,372,110,1.120694706385786,41027,-93.57750875299627,0.001,,
932,215.39839990000002,41342,44.7,374,110,2.0628182265493606,41204,-95.23640475065812,0.001,,
936,215.63553509000002,41528,44.76,375,110,1.267619899433592,41386,-93.89838940164317,0.001,,
940,215.4043093,41707,44.73,377,110,1.0566251941702582,41566,-95.40848957408558,0.001,,
944,215.18955243,41882,44.69,379,110,2.1363920821083915,41744,-93.0764797044837,0.001,,
948,215.32473817000002,42063,44.71,380,110,1.2223366796970367,41925,-94.05316593336022,0.001,,
952,215.20190209999998,42241,44.68,382,110,2.4802578598894973,42104,-93.43185551961263,0.001,,
956,215.53411807999998,42426,44.73,383,110,2.710462199880722,42286,-94.08392492930095,0.001,,
960,215.72685828000002,42605,44.77,385,110,1.8022172570228576,42467,-94.03428129716353,0.001,,
964,215.51530476000005,42784,44.74,387,110,1.5897738964607318,42647,-94.92292658487956,0.001,,
968,215.74013980999996,42964,44.77,388,110,2.1371526601521866,42825,-96.52656754203464,0.001,,
972,216.11897691000001,43147,44.84,390,110,1.2950035710724033,43009,-96.99206797281902,0.001,,
976,216.24430354,43326,44.87,391,110,1.8981034897622608,43187,-93.8021748860677,0.001,,
980,215.84897787999998,43498,44.78,393,110,1.5452832064845345,43361,-94.54912497780539,0.001,,
984,215.72320776,43677,44.77,395,110,1.335019236025603,43538,-94.60913483992867,0.001,,
988,216.08315161,43861,44.84,396,110,1.7902708947658539,43718,-94.04429759149966,0.001,,
992,216.21769674000004,44043,44.89,398,110,1.0611353907734156,43904,-95.65275478363037,0.001,,
996,216.21590916000002,44220,44.88,400,110,1.3717281139174173,44081,-97.55860501243954,0.001,,
1000,216.12124199,44399,44.87,401,110,1.535025464636939,44258,-95.27078428722564,0.001,,
1004,216.40490683,44585,44.95,403,110,0.9787058848887682,44446,-95.59963194529216,0.001,,
1008,216.21456662,44759,44.9,405,110,1.7201177755067514,44620,-93.85918322476473,0.001,,
1012,216.20903033000002,44938,44.91,406,110,1.390923182601514,44799,-94.59704125445822,0.001,,
,,45000,,,,1.3644186050995537,44889,-94.36328755254331,0.001,45.2,217.64804484546184
1016,216.28498542999998,45116,44.92,410,109,1.1704841838942635,44977,-94.15125898881392,0.001,,
1020,216.08129116999996,45293,44.88,411,109,1.2370107248425484,45153,-94.98694194446911,0.001,,
1024,215.99194458,45473,44.87,413,109,1.1569757949222217,45334,-95.12465702403675,0.001,,
1028,215.81445591000002,45650,44.84,415,109,2.4819385098374407,45512,-94.83713266123895,0.001,,
1032,215.78248935000002,45828,44.86,416,109,1.6849712493807771,45688,-96.64730314774947,0.001,,
1036,215.66929929999998,46010,44.82,418,109,1.232806697818968,45870,-95.8386459350586,0.001,,
1040,215.95302391,46194,44.87,420,109,0.9401178975054558,46054,-95.10160446166992,0.001,,
1044,215.86797393,46367,44.85,421,109,1.1346873363783194,46229,-95.50811876569476,0.001,,
1048,215.52896434000002,46542,44.79,423,109,1.391160809716513,46402,-95.01587191495028,0.001,,
1052,215.37561434,46717,44.76,425,109,0.9108374465343564,46579,-95.59384336925689,0.001,,
1056,214.78865248000002,46891,44.65,426,109,2.118579777174218,46752,-93.88710888949308,0.001,,
1060,214.54728874,47065,44.6,428,109,1.5505033392797818,46925,-94.54499539462003,0.001,,
1064,214.43415524999998,47243,44.59,429,109,3.1353298702905343,47106,-94.58284239335494,0.001,,
1068,214.37923689,47419,44.55,431,109,1.017230403016914,47278,-95.02927884188566,0.001,,
1072,213.88959690000007,47593,44.46,433,109,1.3605490874412447,47454,-95.48797538063742,0.001,,
1076,213.73477407000001,47772,44.46,434,109,1.2814127151356187,47630,-95.92519413341175,0.001,,
1080,213.90305581000004,47948,44.5,436,109,0.8618424215982127,47809,-96.28638349260602,0.001,,
1084,213.83327884,48126,44.49,437,109,1.6778275640237899,47986,-94.14209819975353,0.001,,
1088,213.61416477000003,48303,44.42,439,109,1.8457156274376847,48162,-94.82075827462333,0.001,,
1092,213.64250606000002,48486,44.43,441,109,1.202950614829396,48345,-93.03695533389137,0.001,,
1096,213.36426413,48657,44.37,442,109,1.1339201871738878,48521,-95.64536394391742,0.001,,
1100,213.05965043,48829,44.3,444,109,1.610550771156947,48690,-94.5775139218285,0.001,,
1104,212.87376639000001,49009,44.24,446,109,1.9793855884800786,48870,-94.31757255222486,0.001,,
1108,213.19472704000003,49189,44.3,447,109,1.7155747441358344,49046,-94.70881444757634,0.001,,
1112,212.89257699999996,49361,44.23,449,109,1.2095549347854795,49223,-94.70222981770833,0.001,,
1116,212.84032765,49538,44.22,450,109,1.0481422763803732,49401,-96.59076757016389,0.001,,
1120,212.69224355999998,49715,44.22,452,109,2.1505022074865257,49575,-95.80972223696502,0.001,,
1124,212.59761888999998,49892,44.19,454,109,2.20041021975604,49753,-93.66943290016867,0.001,,
,,50000,,,,1.5127299675127355,49881,-95.97409362792969,0.001,45.2,217.64804484546184
1128,212.39041277000004,50065,44.15,457,109,1.1955442547798156,49926,-94.8894739565642,0.001,,
1132,212.43735622,50243,44.15,458,109,1.9334274422038684,50104,-94.73113666881214,0.001,,
