rollout/ep_len_mean,time/time_elapsed,time/fps,time/iterations,rollout/ep_rew_mean,time/total_timesteps,train/entropy_loss,train/clip_fraction,train/n_updates,train/explained_variance,train/loss,train/std,train/approx_kl,eval/mean_reward,train/policy_gradient_loss,train/learning_rate,train/value_loss,eval/mean_ep_length,train/clip_range
107.07,235,191,22,240.73200577999995,45056,,,,,,,,,,,,,
112.92,243,193,23,254.47851154000003,47104,-4.067965322732926,0.0783203125,220,0.9259593412280083,19.747648239135742,0.9384284019470215,0.006622107,,-0.010222292869002558,0.0003,83.39780482053757,,0.2
,,,,,47500,-4.057980835437775,0.06953125,230,0.9432796873152256,20.024452209472656,0.9345525503158569,0.00707667,346.975527626276,-0.008599338508793153,0.0003,75.87996983528137,158.9,0.2
119.15,256,191,24,270.51072421000003,49152,,,,,,,,,,,,,
,,,,,50000,-4.039789107441902,0.079443359375,240,0.9556931033730507,20.009122848510742,0.9286859035491943,0.0067913244,341.4903311252594,-0.007857067267468664,0.0003,63.79115651845932,154.85,0.2
124.16,269,189,25,282.0978738,51200,,,,,,,,,,,,,
,,,,,52500,-4.028187848627567,0.07041015625,250,0.9210831671953201,41.69524383544922,0.9250459671020508,0.008840557,342.69468730092046,-0.007752010796684772,0.0003,102.54537338018417,157.0,0.2
129.4,283,187,26,296.39201348,53248,,,,,,,,,,,,,
,,,,,55000,-4.0089148670434955,0.077392578125,260,0.9205130562186241,83.6988296508789,0.915422797203064,0.008394256,337.1025626718998,-0.008519299456384032,0.0003,101.99591451883316,153.85,0.2
133.78,296,186,27,307.78562304,55296,,,,,,,,,,,,,
138.3,304,188,28,318.49572064999995,57344,-3.9757320754230023,0.079638671875,270,0.8982886001467705,52.2966194152832,0.9059691429138184,0.009516749,,-0.007759986488963477,0.0003,139.08811532258989,,0.2
,,,,,57500,-3.9279547706246376,0.10166015625,280,0.9657540582120419,18.276264190673828,0.8903324007987976,0.009838583,351.92379116415975,-0.011780949169769883,0.0003,48.83661594390869,155.85,0.2
141.99,318,186,29,327.33824958,59392,,,,,,,,,,,,,
,,,,,60000,-3.8973928920924665,0.103564453125,290,0.9463959485292435,26.05375099182129,0.8853082656860352,0.009264077,680.7534568548202,-0.01152828755439259,0.0003,65.09949285387992,248.3,0.2
146.62,335,182,30,342.84198336000003,61440,,,,,,,,,,,,,
,,,,,62500,-3.8749489799141883,0.0486328125,300,0.8493409305810928,44.20210647583008,0.8756227493286133,0.007051097,637.2022234380245,-0.00593240589951165,0.0003,216.64487051963806,230.2,0.2
151.38,351,180,31,358.78097962,63488,,,,,,,,,,,,,
,,,,,65000,-3.841450074315071,0.089794921875,310,0.9445548616349697,43.89912796020508,0.8672350645065308,0.007259289,762.1370565533638,-0.010781104597845115,0.0003,107.84317450523376,261.25,0.2
154.72,367,178,32,373.85116013000004,65536,,,,,,,,,,,,,
,,,,,67500,-3.8160097002983093,0.09775390625,320,0.9293803870677948,71.63459777832031,0.8595220446586609,0.009085657,785.930117714405,-0.011543620738666504,0.0003,135.1006170988083,267.55,0.2
158.63,383,176,33,389.13408473999993,67584,,,,,,,,,,,,,
162.4,391,178,34,404.62612064000007,69632,-3.788868536055088,0.056103515625,330,0.7925049066543579,69.0870132446289,0.8527570962905884,0.0069517363,,-0.007112727755156811,0.0003,362.9235162258148,,0.2
,,,,,70000,-3.774376378953457,0.084521484375,340,0.8708871752023697,52.94390106201172,0.8497812747955322,0.00921754,804.7535858154297,-0.012128177404520102,0.0003,209.75844883918762,276.65,0.2
168.12,407,175,35,424.72934195,71680,,,,,,,,,,,,,
,,,,,72500,-3.768176867067814,0.066259765625,350,0.8481239825487137,75.98095703125,0.8497093915939331,0.0067375675,863.9889426171779,-0.0066850758012151346,0.0003,289.95021069049835,307.9,0.2
172.65,425,173,36,442.37669502000006,73728,,,,,,,,,,,,,
,,,,,75000,-3.7564120896160604,0.095556640625,360,0.8958575278520584,43.144561767578125,0.8432065844535828,0.008685384,569.7002760410309,-0.010321703515364789,0.0003,203.83889425992965,242.7,0.2
178.53,441,171,37,464.51817383,75776,,,,,,,,,,,,,
,,,,,77500,-3.7385197691619396,0.12880859375,370,0.8455112427473068,189.809814453125,0.8389257192611694,0.011943089,2274.0957129836083,-0.008463395151193254,0.0003,260.4105419754982,1000.0,0.2
180.44,481,161,38,476.54014745999996,77824,,,,,,,,,,,,,
182.99,488,163,39,488.34404581,79872,-3.7293875560164453,0.09013671875,380,0.7713461816310883,231.50259399414062,0.8390931487083435,0.007634609,,-0.011754300359461923,0.0003,424.29567008018495,,0.2
,,,,,80000,-3.7165650963783263,0.092138671875,390,0.7838134914636612,302.8056945800781,0.8325034379959106,0.007553266,2281.453515899181,-0.008257140254136175,0.0003,493.8739391565323,970.55,0.2
185.92,533,153,40,501.18557643,81920,,,,,,,,,,,,,
,,,,,82500,-3.6980204336345195,0.10673828125,400,0.9604926966130733,22.224620819091797,0.8283532857894897,0.010677695,2319.1908479094504,-0.010158792132278905,0.0003,83.18979655504226,1000.0,0.2
189.15,581,144,41,512.4728635200001,83968,,,,,,,,,,,,,
,,,,,85000,-3.693677554279566,0.065576171875,410,0.8129065632820129,247.95448303222656,0.8298826217651367,0.006289842,2220.9122973620892,-0.005318287225964014,0.0003,357.73952357769014,1000.0,0.2
196.01,625,137,42,533.97153235,86016,,,,,,,,,,,,,
,,,,,87500,-3.684885415434837,0.100537109375,420,0.9002857357263565,302.30322265625,0.8248542547225952,0.010557888,2291.6017760157583,-0.0072165557343396355,0.0003,214.80666642785073,970.8,0.2
193.65,667,131,43,527.1735264600001,88064,,,,,,,,,,,,,
,,,,,90000,-3.658986447006464,0.065478515625,430,0.7857685089111328,476.1649475097656,0.815247654914856,0.005764143,1396.1570348083974,-0.007028272104798816,0.0003,581.9574542284012,609.25,0.2
196.81,696,129,44,536.1006112199999,90112,,,,,,,,,,,,,
197.43,703,130,45,544.3889782599999,92160,-3.645330359786749,0.097119140625,440,0.656157910823822,348.1695861816406,0.8160390257835388,0.005898348,,-0.006861595410737209,0.0003,669.9921100616455,,0.2
,,,,,92500,-3.643111269176006,0.082080078125,450,0.8957013562321663,84.12031555175781,0.8140694499015808,0.008472223,1681.0331224739552,-0.00819734399265144,0.0003,239.39416522979735,776.1,0.2
203.41,729,129,46,566.12983799,94208,,,,,,,,,,,,,
,,,,,95000,-3.6298125572502613,0.056396484375,460,0.8561485260725021,68.32778930664062,0.8086773753166199,0.0048782974,1415.4160220175982,-0.006060322633129544,0.0003,336.442271566391,630.9,0.2
204.01,743,129,47,566.5483747399999,96256,,,,,,,,,,,,,
,,,,,97500,-3.610510493814945,0.0888671875,470,0.6583840250968933,160.4921875,0.8038939237594604,0.007831641,2086.8252182006836,-0.006695637563825585,0.0003,742.6063383579254,888.15,0.2
214.38,762,128,48,593.98834538,98304,,,,,,,,,,,,,
,,,,,100000,-3.6184904359281065,0.16640625,480,0.7414209246635437,382.7156677246094,0.8116080164909363,0.012723723,2151.126803213358,-0.00989842185517773,0.0003,415.4498291373253,1000.0,0.2
225.11,2519,39,49,619.39182624,100352,,,,,,,,,,,,,
230.02,2524,40,50,630.4768768299999,102400,-3.620183365792036,0.139990234375,490,0.7140766084194183,330.18341064453125,0.8063415288925171,0.013041044,,-0.005431305165984668,0.0003,333.08201134204865,,0.2
,,,,,102500,-3.606403786689043,0.093896484375,500,0.6270536482334137,363.46612548828125,0.8044614791870117,0.007296906,2179.567569732666,-0.009112098724290262,0.0003,708.5033675909042,914.95,0.2
239.02,2544,41,51,649.34277622,104448,,,,,,,,,,,,,
,,,,,105000,-3.6112686090171335,0.186767578125,510,0.3156106472015381,417.5208740234375,0.8068335056304932,0.013021615,2165.7046759903433,-0.006072470697108656,0.0003,414.4648938536644,994.7,0.2
248.28,2566,41,52,675.4139184,106496,,,,,,,,,,,,,
,,,,,107500,-3.602901095151901,0.108544921875,520,0.8544439971446991,40.607845306396484,0.8007137775421143,0.009795098,2201.5495096325876,-0.01010464883001987,0.0003,254.76541237831117,1000.0,0.2
260.17,2587,41,53,707.83023664,108544,,,,,,,,,,,,,
,,,,,110000,-3.5787778034806252,0.079931640625,530,0.764709860086441,196.09815979003906,0.7953288555145264,0.008275501,2215.035817050934,-0.00871105897531379,0.0003,438.8149582147598,1000.0,0.2
270.48,2608,42,54,737.1851693599998,110592,,,,,,,,,,,,,
,,,,,112500,-3.5656867802143095,0.04267578125,540,0.8083486706018448,93.1485595703125,0.7934331297874451,0.0064293467,2207.114141833782,-0.006885148724541068,0.0003,371.13328499794005,1000.0,0.2
283.33,2629,42,55,771.21632807,112640,,,,,,,,,,,,,
286.73,2633,43,56,785.6979524900001,114688,-3.5410355433821676,0.137255859375,550,0.9610257297754288,14.306805610656738,0.7808308601379395,0.017065909,,-0.011283219541655853,0.0003,36.60564730167389,,0.2
,,,,,115000,-3.5072014063596724,0.067041015625,560,0.83203125,52.18637466430664,0.7786369323730469,0.006694793,2302.7179757893086,-0.006417314001009799,0.0003,381.84196610450743,1000.0,0.2
297.19,2654,43,57,820.74987946,116736,,,,,,,,,,,,,
,,,,,117500,-3.5056262634694577,0.100830078125,570,0.8789157792925835,414.595458984375,0.7786105871200562,0.010613058,2222.2310100317,-0.006006335574784316,0.0003,311.66993591785433,1000.0,0.2
305.56,2677,44,58,846.5994025499999,118784,,,,,,,,,,,,,
,,,,,120000,-3.5026012249290943,0.107177734375,580,0.8748146891593933,256.59918212890625,0.7781752943992615,0.009239664,2343.1260692000387,-0.008674146584235131,0.0003,301.49080817699434,1000.0,0.2
317.03,2698,44,59,880.0188831700001,120832,,,,,,,,,,,,,
,,,,,122500,-3.490335462242365,0.075537109375,590,0.9673871099948883,31.622745513916016,0.7715739011764526,0.006070248,2346.5092090010644,-0.008010136394295842,0.0003,63.37835689783096,1000.0,0.2
323.95,2720,45,60,905.1989717700001,122880,,,,,,,,,,,,,
331.58,2724,45,61,927.5119611000002,124928,-3.472270452231169,0.0916015625,600,0.9754486307501793,19.877981185913086,0.769537091255188,0.007416795,,-0.006147161367698573,0.0003,57.54399365186691,,0.2
,,,,,125000,-3.465083208680153,0.07763671875,610,0.8274247795343399,226.37867736816406,0.7677172422409058,0.007056993,2293.176464909315,-0.00855663564580027,0.0003,520.1462419986725,1000.0,0.2
343.36,2745,46,62,961.4691866,126976,,,,,,,,,,,,,
,,,,,127500,-3.4736039571464064,0.11123046875,620,0.9697404466569424,26.723377227783203,0.7732391357421875,0.011488748,2356.4156907200813,-0.00807489630242344,0.0003,63.25582594871521,1000.0,0.2
348.42,2765,46,63,973.75401282,129024,,,,,,,,,,,,,
,,,,,130000,-3.47340537533164,0.104296875,630,0.9658256061375141,30.82256507873535,0.768478512763977,0.009339783,2432.600228142738,-0.008421145976171829,0.0003,62.280337357521056,1000.0,0.2
357.89,2785,47,64,1006.2272753799999,131072,,,,,,,,,,,,,
,,,,,132500,-3.458350756019354,0.102978515625,640,0.904789961874485,135.7301788330078,0.7659085988998413,0.0075854715,2907.4339487969874,-0.006916303158504888,0.0003,211.03387256860734,993.6,0.2
356.27,2805,47,65,1008.20091023,133120,,,,,,,,,,,,,
,,,,,135000,-3.447332079708576,0.087646484375,650,0.9124658480286598,97.75239562988281,0.7623833417892456,0.008932212,2549.627614492178,-0.0067540824675234035,0.0003,275.885381436348,1000.0,0.2
348.22,2826,47,66,993.3079482399999,135168,,,,,,,,,,,,,
355.14,2830,48,67,1017.8446465599998,137216,-3.4379021346569063,0.065478515625,660,0.8957643434405327,98.72425079345703,0.7626808881759644,0.0069759255,,-0.008690289934747852,0.0003,312.789787709713,,0.2
,,,,,137500,-3.432846862822771,0.081982421875,670,0.9528830759227276,30.473413467407227,0.7601605653762817,0.0075777257,2520.5073732316496,-0.006494662220939062,0.0003,97.8225083708763,1000.0,0.2
342.75,2850,48,68,996.5629930499998,139264,,,,,,,,,,,,,
,,,,,140000,-3.426889145374298,0.09052734375,680,0.9762256499379873,29.737247467041016,0.759441077709198,0.010612121,2353.378942352533,-0.007967347314115613,0.0003,76.61638805270195,1000.0,0.2
336.11,2870,49,69,981.3221876499999,141312,,,,,,,,,,,,,
,,,,,142500,-3.4110060766339303,0.142236328125,690,0.9842402338981628,15.805731773376465,0.7545431852340698,0.013235794,2593.4880660414697,-0.013020687637617812,0.0003,37.31323871612549,1000.0,0.2
335.55,2890,49,70,986.8045059799999,143360,,,,,,,,,,,,,
,,,,,145000,-3.3954692550003527,0.104345703125,700,0.9494249634444714,11.896230697631836,0.7496818900108337,0.008422432,2449.3454741418363,-0.00868333650578279,0.0003,97.64777011871338,1000.0,0.2
333.86,2910,49,71,988.6217052699999,145408,,,,,,,,,,,,,
336.59,2915,50,72,997.1360772600003,147456,-3.3776047855615614,0.117041015625,710,0.9872053926810622,8.905887603759766,0.7451897859573364,0.010261247,,-0.0097079638420837,0.0003,31.66098310947418,,0.2
,,,,,147500,-3.366468011587858,0.130810546875,720,0.9071816056966782,13.415820121765137,0.7431750297546387,0.011612988,2402.5933368861674,-0.005441089159285184,0.0003,323.70954350829123,1000.0,0.2
337.5,2935,50,73,999.9485624200003,149504,,,,,,,,,,,,,
,,,,,150000,-3.3646030984818935,0.116552734375,730,0.8946665674448013,20.825611114501953,0.7444278001785278,0.010196874,2394.0686463177203,-0.003738703823182732,0.0003,304.0676281452179,1000.0,0.2
341.78,2956,51,74,1011.5456474399999,151552,,,,,,,,,,,,,
,,,,,152500,-3.3634199291467666,0.07373046875,740,0.901786208152771,214.82691955566406,0.7436191439628601,0.0075494405,2431.5186496257784,-0.007486439854255877,0.0003,313.6810252547264,1000.0,0.2
338.89,2977,51,75,1007.1152435500002,153600,,,,,,,,,,,,,
,,,,,155000,-3.356000754982233,0.116748046875,750,0.8862013593316078,240.7377166748047,0.7405838370323181,0.011682797,2725.890835404396,-0.009150695783318952,0.0003,327.52919045686724,900.5,0.2
334.38,2997,51,76,995.4674145999999,155648,,,,,,,,,,,,,
,,,,,157500,-3.338472796231508,0.09404296875,760,0.9818885382264853,13.743264198303223,0.7348549365997314,0.010592395,2806.2799294650554,-0.007242363100522198,0.0003,46.03205330967903,1000.0,0.2
336.02,3019,52,77,1003.0287552199999,157696,,,,,,,,,,,,,
327.77,3023,52,78,977.9892850699999,159744,-3.317560338973999,0.12919921875,770,0.9584556967020035,28.795856475830078,0.7308408617973328,0.012040347,,-0.010462602428742685,0.0003,83.54467573165894,,0.2
,,,,,160000,-3.3048328272998333,0.0962890625,780,0.9665061794221401,26.99479103088379,0.7276046276092529,0.010979775,2719.012974703312,-0.008041604660684242,0.0003,73.24725829958916,1000.0,0.2
329.77,3046,53,79,986.96156328,161792,,,,,,,,,,,,,
,,,,,162500,-3.295447289198637,0.071435546875,790,0.8821322023868561,53.621700286865234,0.726327657699585,0.006257576,2728.791675913334,-0.005846716309315525,0.0003,288.12344632148745,1000.0,0.2
332.78,3066,53,80,996.3590114100001,163840,,,,,,,,,,,,,
,,,,,165000,-3.2683832198381424,0.143115234375,800,0.9760171435773373,12.192291259765625,0.7162052989006042,0.013488572,2837.2614474177362,-0.006580160607700236,0.0003,28.3501398563385,995.45,0.2
337.45,3088,53,81,1012.1434000500001,165888,,,,,,,,,,,,,
,,,,,167500,-3.246768594533205,0.147021484375,810,0.9882786963135004,10.0755615234375,0.715715765953064,0.01145437,2346.7408630132677,-0.00720231044688262,0.0003,27.070856595039366,1000.0,0.2
344.4,3110,53,82,1034.6913072400002,167936,,,,,,,,,,,,,
355.13,3114,54,83,1066.38875081,169984,-3.261504864692688,0.128515625,820,0.9890055814757943,9.444934844970703,0.721672534942627,0.01163112,,-0.009025357294012793,0.0003,23.32639434635639,,0.2
,,,,,170000,-3.280582094937563,0.1482421875,830,0.9835913218557835,8.571588516235352,0.7244879603385925,0.024040066,2562.2109699368475,-0.009465025219833478,0.0003,24.256259885430335,1000.0,0.2
362.91,3136,54,84,1096.0508699200002,172032,,,,,,,,,,,,,
,,,,,172500,-3.289573337882757,0.14853515625,840,0.9930617865175009,10.030738830566406,0.7268233299255371,0.01856285,2338.345273423195,-0.009852299044723623,0.0003,16.012601017951965,1000.0,0.2
366.89,3158,55,85,1103.7192347,174080,,,,,,,,,,,,,
,,,,,175000,-3.3004141934216022,0.0625,850,0.7757080793380737,51.93259811401367,0.73009192943573,0.006170684,2320.8372636854647,-0.002576215978479013,0.0003,596.9896896481514,1000.0,0.2
376.18,3179,55,86,1124.88008663,176128,,,,,,,,,,,,,
,,,,,177500,-3.309063400328159,0.132763671875,860,0.7452464699745178,16.658029556274414,0.731458842754364,0.010656796,2413.7328304350376,-0.007020961612579413,0.0003,302.7859020620584,1000.0,0.2
386.64,3201,55,87,1151.8380277900003,178176,,,,,,,,,,,,,
,,,,,180000,-3.306671004742384,0.17880859375,870,0.9709101486951113,7.6587090492248535,0.727824330329895,0.016141683,2853.0770367383957,-0.008438263618154451,0.0003,17.165335284173487,993.85,0.2
393.66,3223,55,88,1175.12315257,180224,,,,,,,,,,,,,
387.48,3227,56,89,1157.2309313500002,182272,-3.2939793445169925,0.124609375,880,0.924510583281517,22.999004364013672,0.7253543734550476,0.009581198,,-0.008988304296508431,0.0003,285.87860879898074,,0.2
,,,,,182500,-3.2924594074487685,0.0662109375,890,0.7871386259794235,47.84555435180664,0.7269560694694519,0.004934573,2784.5121344327927,-0.006494402862153947,0.0003,786.502178132534,944.3,0.2
389.91,3247,56,90,1165.77293024,184320,,,,,,,,,,,,,
,,,,,185000,-3.2911983229219914,0.117431640625,900,0.9894688874483109,4.991992950439453,0.7235919833183289,0.008702856,2432.5414377033712,-0.007276946600177326,0.0003,19.090442988276482,1000.0,0.2
395.81,3268,57,91,1185.57686596,186368,,,,,,,,,,,,,
,,,,,187500,-3.2804673172533514,0.130712890625,910,0.8831725418567657,22.893768310546875,0.7223085165023804,0.012204259,2774.4031194984914,-0.0076896788610611114,0.0003,343.7343522042036,1000.0,0.2
393.34,3289,57,92,1182.0203684500002,188416,,,,,,,,,,,,,
,,,,,190000,-3.2614265218377114,0.1513671875,920,0.9915808197110891,4.924476146697998,0.7139231562614441,0.011801601,2818.331886869669,-0.009386024656123482,0.0003,16.988057669997215,997.85,0.2
394.66,3310,57,93,1189.11549083,190464,,,,,,,,,,,,,
,,,,,192500,-3.240431759506464,0.0912109375,930,0.9064913839101791,17.356037139892578,0.712428092956543,0.0065528434,2863.8277840554715,-0.0038248619734076784,0.0003,306.6173789262772,995.3,0.2
401.81,3332,57,94,1212.6450207700002,192512,,,,,,,,,,,,,
394.75,3336,58,95,1193.66469722,194560,-3.229539766907692,0.137060546875,940,0.9920267798006535,5.930747985839844,0.7100929617881775,0.0106417695,,-0.007108230459562037,0.0003,17.875474792718887,,0.2
,,,,,195000,-3.224929688870907,0.09443359375,950,0.8588928282260895,326.7832946777344,0.7100192904472351,0.008939593,1943.9359680473804,-0.008158491985523143,0.0003,534.4264771163464,625.65,0.2
400.8,3352,58,96,1213.88983629,196608,,,,,,,,,,,,,
,,,,,197500,-3.2168448053300382,0.13701171875,960,0.9854076262563467,10.475896835327148,0.7070525884628296,0.014244025,2806.3806502223015,-0.01016168024216313,0.0003,24.569561952352522,1000.0,0.2
402.33,3374,58,97,1220.1924866999998,198656,,,,,,,,,,,,,
,,,,,200000,-3.2051441565155985,0.115966796875,970,0.9891656888648868,9.767234802246094,0.7030442953109741,0.010487586,1924.3777576088905,-0.010132334311492741,0.0003,25.416455359756945,617.65,0.2
409.84,3390,59,98,1249.2460105100001,200704,,,,,,,,,,,,,
,,,,,202500,-3.185390993952751,0.1322265625,980,0.9950573667883873,7.872280120849609,0.6996535062789917,0.012452387,2164.8228916883468,-0.005182921772939153,0.0003,13.776571872830392,696.0,0.2
409.69,3408,59,99,1251.5711422,202752,,,,,,,,,,,,,
407.82,3412,60,100,1250.81588702,204800,-3.1781108662486077,0.106396484375,990,0.917595274746418,25.577573776245117,0.6988644003868103,0.009313954,,-0.006850412956555374,0.0003,302.61376751065256,,0.2
,,,,,205000,-3.1588069915771486,0.138671875,1000,0.9916073968634009,4.228588104248047,0.6907718181610107,0.013447408,2480.5372203707693,-0.01046250128711108,0.0003,14.417756648361683,796.75,0.2
406.8,3431,60,101,1250.20912102,206848,,,,,,,,,,,,,
,,,,,207500,-3.136363033950329,0.138134765625,1010,0.9157546013593674,35.38534927368164,0.6893594264984131,0.00899424,2453.3581539571287,-0.007563355553429574,0.0003,354.4525480389595,790.6,0.2
399.18,3448,60,102,1231.14866746,208896,,,,,,,,,,,,,
,,,,,210000,-3.1172672919929028,0.17900390625,1020,0.9953243220224977,4.411893844604492,0.6827149391174316,0.016862372,2588.7022947490213,-0.00922947752114851,0.0003,10.17935153245926,832.25,0.2
395.98,3466,60,103,1223.28613671,210944,,,,,,,,,,,,,
,,,,,212500,-3.0867000743746758,0.123583984375,1030,0.9958352078683674,7.078536510467529,0.6737486720085144,0.009938472,1781.0356066763402,-0.0059571007644990456,0.0003,12.594085361808538,552.0,0.2
388.95,3480,61,104,1206.1947173199999,212992,,,,,,,,,,,,,
,,,,,215000,-3.069863744825125,0.08134765625,1040,0.9169953539967537,44.18600845336914,0.6747593879699707,0.009341533,1586.5474545836448,-0.004614375313394703,0.0003,341.8298433691263,484.7,0.2
366.05,3492,61,105,1154.7567313799998,215040,,,,,,,,,,,,,
359.23,3496,62,106,1140.53702276,217088,-3.0548183910548685,0.142724609375,1050,0.9933314933441579,7.788942337036133,0.667932391166687,0.010295119,,-0.009985257120570168,0.0003,21.04516981244087,,0.2
,,,,,217500,-3.0344249844551086,0.0931640625,1060,0.9930029208771884,6.781983852386475,0.6649061441421509,0.008401257,2566.366653871536,-0.007033449469599873,0.0003,21.53065008223057,784.7,0.2
362.28,3513,62,107,1152.7838817000002,219136,,,,,,,,,,,,,
,,,,,220000,-3.029982227832079,0.121826171875,1070,0.994601153768599,5.043759822845459,0.6651842594146729,0.010205952,2256.955356788635,-0.007078996751806699,0.0003,14.092945444583894,683.4,0.2
357.49,3528,62,108,1140.09429971,221184,,,,,,,,,,,,,
,,,,,222500,-3.0154349714517594,0.141455078125,1080,0.931196540594101,13.200348854064941,0.659850537776947,0.015896998,1130.8786657631397,-0.008397735917242244,0.0003,331.6819839835167,335.3,0.2
