rollout/ep_rew_mean,time/fps,train/ent_coef_loss,train/critic_loss,train/n_updates,time/total_timesteps,train/ent_coef,time/time_elapsed,time/episodes,train/actor_loss,rollout/ep_len_mean,train/learning_rate,eval/mean_reward,eval/mean_ep_length
-13.7450425,209,-0.27934324741363525,2.9092063903808594,70,171,0.9794098138809204,0,4,-10.639201164245605,42.75,0.0003,,
-69.98856537500001,94,-5.023530960083008,1.215859055519104,1277,1378,0.6827319860458374,14,8,-25.801883697509766,172.25,0.0003,,
-52.757316666666675,92,-5.9884562492370605,1.9000509977340698,1524,1625,0.6343363523483276,17,12,-28.073463439941406,135.41666666666666,0.0003,,
-45.7274854375,91,-6.836315155029297,2.4471750259399414,1765,1866,0.5905714631080627,20,16,-30.239490509033203,116.625,0.0003,,
-64.75974025000001,91,-10.519973754882812,2.4997634887695312,2903,3004,0.42370665073394775,32,20,-35.43647766113281,150.2,0.0003,,
-93.13948075,89,-14.168606758117676,3.646592617034912,4324,4425,0.28217625617980957,49,24,-37.07508087158203,184.375,0.0003,,
-82.68127575000001,89,-14.479181289672852,3.3426952362060547,4472,4573,0.27055269479751587,50,28,-36.949378967285156,163.32142857142858,0.0003,,
,,-15.794846534729004,5.321063995361328,4899,5000,0.2395969033241272,,,-35.78685760498047,,0.0003,405.42738207945985,1000.0
-90.50101125,71,-17.38802719116211,3.296562671661377,5619,5720,0.19510334730148315,80,32,-36.340972900390625,178.75,0.0003,,
-82.41828016666668,71,-17.59459686279297,4.973742485046387,5843,5944,0.18307194113731384,83,36,-35.58615493774414,165.11111111111111,0.0003,,
-86.702997425,73,-19.3552188873291,2.837219715118408,6931,7032,0.13468682765960693,95,40,-32.18516540527344,175.8,0.0003,,
-95.7458015909091,76,-20.48727798461914,2.9405994415283203,9026,9127,0.07575791329145432,119,44,-26.067508697509766,207.4318181818182,0.0003,,
,,-20.215564727783203,1.9186546802520752,9899,10000,0.05980098620057106,,,-24.128232955932617,,0.0003,66.63453339140305,582.1
-97.04820379166667,73,-18.63523292541504,1.9175236225128174,11456,11557,0.03965960070490837,156,48,-19.656877517700195,240.77083333333334,0.0003,,
-91.00680169230772,74,-15.645366668701172,1.546322226524353,12663,12764,0.02926659770309925,170,52,-18.24993133544922,245.46153846153845,0.0003,,
-80.40456442857143,76,-12.595773696899414,1.4670131206512451,13923,14024,0.021708788350224495,184,56,-15.59381103515625,250.42857142857142,0.0003,,
,,-10.08041763305664,1.5052894353866577,14899,15000,0.017570139840245247,,,-14.798646926879883,,0.0003,495.01918314912473,928.2
-63.11038541666667,72,-3.9769675731658936,1.233652114868164,16167,16268,0.014022250659763813,223,60,-15.815485000610352,271.1333333333333,0.0003,,
,,0.49682286381721497,1.2231061458587646,19899,20000,0.01413927972316742,,,-17.32809829711914,,0.0003,655.1293431074591,922.5
-20.870525093750004,71,0.4706726372241974,0.9078946113586426,20116,20217,0.014361878857016563,283,64,-17.851530075073242,315.890625,0.0003,,
8.967078808823526,73,0.02330099046230316,0.9205011129379272,23344,23445,0.01634952612221241,320,68,-21.000680923461914,344.77941176470586,0.0003,,
,,-1.3118067979812622,1.1450002193450928,24899,25000,0.017222177237272263,,,-22.941797256469727,,0.0003,438.69920410815973,644.5
35.598497277777774,72,-1.3655139207839966,1.1162196397781372,26519,26620,0.018612967804074287,367,72,-24.186721801757812,369.72222222222223,0.0003,,
48.37008794736842,73,0.8523793816566467,1.3538804054260254,28757,28858,0.019128385931253433,392,76,-26.542156219482422,379.7105263157895,0.0003,,
46.569148674999994,73,-0.26264816522598267,1.5760869979858398,29075,29176,0.0189371258020401,396,80,-26.731582641601562,364.7,0.0003,,
,,-0.331820011138916,1.096706509590149,29899,30000,0.01870219223201275,,,-27.86328887939453,,0.0003,274.4548648696626,573.4
54.326821178571414,72,-0.10444986820220947,1.992031455039978,30483,30584,0.019137807190418243,420,84,-28.416088104248047,364.0952380952381,0.0003,,
59.50041457954544,73,1.0611615180969238,1.3396990299224854,32764,32865,0.019123293459415436,447,88,-29.831035614013672,373.46590909090907,0.0003,,
,,-0.38569968938827515,1.6750580072402954,34899,35000,0.01945585198700428,,,-30.507400512695312,,0.0003,526.8911670842033,817.2
69.4677045869565,72,-0.20915165543556213,1.8340237140655518,35194,35295,0.01984669826924801,486,92,-30.85239028930664,383.64130434782606,0.0003,,
95.2552849375,73,0.25583919882774353,1.0620079040527344,39194,39295,0.021977320313453674,532,96,-33.826316833496094,409.3229166666667,0.0003,,
,,0.4675755500793457,1.2566375732421875,39899,40000,0.02216855250298977,,,-34.57829284667969,,0.0003,797.8614271675702,1000.0
116.95308580000001,72,1.424048900604248,2.048708438873291,43194,43295,0.023248877376317978,593,100,-37.15956115722656,432.95,0.0003,,
,,-1.3540958166122437,1.605678915977478,44899,45000,0.023072386160492897,,,-36.923622131347656,,0.0003,531.680881674966,727.4
133.93997591,72,0.021409034729003906,1.2378233671188354,46276,46377,0.022449614480137825,641,104,-38.71485137939453,462.06,0.0003,,
153.58879752,72,0.3758462965488434,0.9628525972366333,48507,48608,0.022395780310034752,667,108,-39.76348876953125,472.3,0.0003,,
,,-0.02767769992351532,1.2741460800170898,49899,50000,0.0220063254237175,,,-39.08245086669922,,0.0003,575.9267999054631,727.0
164.27156980999996,72,0.6622118353843689,1.1010539531707764,50611,50712,0.021885491907596588,703,112,-40.135520935058594,490.87,0.0003,,
190.85646509999998,73,1.3652989864349365,1.1271018981933594,54611,54712,0.02221871353685856,748,116,-41.132171630859375,528.46,0.0003,,
,,-0.8587827682495117,1.4025938510894775,54899,55000,0.0223492793738842,,,-39.313018798828125,,0.0003,692.9980093345628,901.6
225.93222468999997,72,-1.361055850982666,1.253098487854004,58611,58712,0.023359740152955055,808,120,-41.675437927246094,557.08,0.0003,,
,,0.6083040833473206,1.1713786125183105,59899,60000,0.023462239652872086,,,-42.07009506225586,,0.0003,668.6028639976633,817.5
251.75598326,72,1.995198369026184,0.9512690305709839,60711,60812,0.02351502701640129,844,124,-43.74319839477539,563.87,0.0003,,
267.18812721999996,72,0.08100655674934387,1.229262351989746,62941,63042,0.023777347058057785,870,128,-43.490562438964844,584.69,0.0003,,
,,-0.09061241149902344,1.1301933526992798,64899,65000,0.023655451834201813,,,-44.58842849731445,,0.0003,807.9338811357127,1000.0
297.58478828999995,71,-0.953850507736206,0.9065625667572021,66010,66111,0.023562436923384666,920,132,-45.88877868652344,603.91,0.0003,,
321.42738118,72,1.6006364822387695,1.2171528339385986,69034,69135,0.02348102629184723,954,136,-46.824058532714844,631.91,0.0003,,
,,0.4236330986022949,1.0454981327056885,69899,70000,0.02382003329694271,,,-48.17479705810547,,0.0003,422.973587225005,547.1
357.10012564000004,72,-1.0628480911254883,1.4974970817565918,73034,73135,0.02329440228641033,1006,140,-47.24987030029297,661.03,0.0003,,
,,-0.5208181738853455,1.0396556854248047,74899,75000,0.023227237164974213,,,-48.90542221069336,,0.0003,191.68585444005438,251.3
395.93339440000005,73,-0.3671279847621918,0.6750708818435669,77034,77135,0.0231761671602726,1055,144,-50.095977783203125,680.08,0.0003,,
,,-0.1638716459274292,1.1705796718597412,79899,80000,0.023348547518253326,,,-49.06925964355469,,0.0003,767.5203596878825,910.6
421.04842924999997,72,0.6004895567893982,1.2250984907150269,80149,80250,0.023617394268512726,1103,148,-50.76287078857422,686.93,0.0003,,
445.3222148100001,73,0.40229082107543945,0.8422645330429077,83185,83286,0.022792410105466843,1136,152,-51.967933654785156,705.22,0.0003,,
,,-0.16112810373306274,0.9838547706604004,84899,85000,0.022671641781926155,,,-52.32471466064453,,0.0003,456.8214560406981,638.7
468.10257667999997,73,0.17927230894565582,0.7942584753036499,86394,86495,0.02186266891658306,1180,156,-51.85716247558594,724.71,0.0003,,
485.99118541,73,0.6905521154403687,0.7851617336273193,89420,89521,0.022445539012551308,1214,160,-53.13475036621094,732.53,0.0003,,
,,-0.07967053353786469,0.9132925271987915,89899,90000,0.02238880842924118,,,-53.365421295166016,,0.0003,534.1180150467437,615.6
478.71876867,73,1.2653329372406006,1.0265483856201172,91647,91748,0.022696178406476974,1247,164,-53.01594924926758,715.31,0.0003,,
475.45952573999995,73,-0.09580777585506439,0.9997116923332214,93716,93817,0.02259381115436554,1268,168,-53.74507522583008,703.72,0.0003,,
,,0.07872530817985535,0.8236924409866333,94899,95000,0.022620970383286476,,,-54.299339294433594,,0.0003,468.2737460732227,558.6
481.36494190999997,73,0.5681648254394531,0.8227182030677795,96831,96932,0.02191503904759884,1310,172,-55.3555793762207,703.12,0.0003,,
491.67069805999995,74,0.018890507519245148,0.816556453704834,99885,99986,0.021762937307357788,1341,176,-56.091094970703125,711.28,0.0003,,
,,-0.34371399879455566,0.6703736782073975,99899,100000,0.021752366796135902,,,-56.09205627441406,,0.0003,596.8679103590796,723.7
524.3791570999999,74,0.009902551770210266,0.9736270904541016,103885,103986,0.021589862182736397,1397,180,-55.94189453125,748.1,0.0003,,
,,0.3709453344345093,1.529398798942566,104899,105000,0.02204691432416439,,,-56.12738800048828,,0.0003,425.0059799745213,521.9
534.75224047,74,-0.3747580945491791,0.7931283116340637,106181,106282,0.021662918850779533,1429,184,-57.25822448730469,756.98,0.0003,,
554.23378175,74,0.1825847178697586,0.7175624370574951,109240,109341,0.02122119441628456,1463,188,-57.783504486083984,764.76,0.0003,,
,,0.46135419607162476,1.221958875656128,109899,110000,0.02140960842370987,,,-57.209556579589844,,0.0003,879.8557013013167,1000.0
567.95677578,74,-0.06191202998161316,0.862811803817749,112308,112409,0.021171966567635536,1510,192,-58.448402404785156,771.14,0.0003,,
557.6609618200001,74,0.40080124139785767,1.0376324653625488,114375,114476,0.021213293075561523,1533,196,-58.68062210083008,751.81,0.0003,,
,,1.0625005960464478,0.6465306282043457,114899,115000,0.021052822470664978,,,-59.646141052246094,,0.0003,641.5448444728274,813.3
558.5771728000001,74,0.09790755808353424,0.9975962042808533,117481,117582,0.020624566823244095,1579,200,-58.634735107421875,742.87,0.0003,,
551.72306215,74,0.6355623006820679,1.1520315408706665,118652,118753,0.02043960802257061,1592,204,-59.62805938720703,723.76,0.0003,,
,,-1.1185531616210938,1.2249667644500732,119899,120000,0.021124958992004395,,,-59.84812927246094,,0.0003,708.0479733947665,806.6
554.82547599,74,-0.9195709228515625,0.9000118970870972,120756,120857,0.021023651584982872,1626,208,-60.13324737548828,722.49,0.0003,,
571.0766955700001,74,0.031726330518722534,1.8727697134017944,123928,124029,0.021047016605734825,1661,212,-60.29844665527344,733.17,0.0003,,
,,-0.0669703483581543,1.6243568658828735,124899,125000,0.020755846053361893,,,-59.43014907836914,,0.0003,736.6999233486713,903.6
580.5104427099999,74,0.5988378524780273,1.8591862916946411,127928,128029,0.019966062158346176,1717,216,-61.21141052246094,733.17,0.0003,,
,,0.30567747354507446,0.6860908269882202,129899,130000,0.02003645710647106,,,-61.39358139038086,,0.0003,390.04797928091136,450.6
571.81151833,74,0.03376378118991852,0.5792018175125122,130950,131051,0.020026318728923798,1755,220,-60.8793830871582,723.39,0.0003,,
582.7584096,74,-0.3850999176502228,0.8214846253395081,134157,134258,0.020067421719431877,1791,224,-61.71506881713867,734.46,0.0003,,
,,-0.06609416007995605,0.7159292697906494,134899,135000,0.019765328615903854,,,-61.42622375488281,,0.0003,500.46843466800055,629.0
592.62338674,74,1.0929837226867676,1.1178224086761475,137213,137314,0.01930907554924488,1834,228,-62.56707000732422,742.72,0.0003,,
583.75360288,74,-0.06017540395259857,0.7739960551261902,139274,139375,0.01915239915251732,1858,232,-62.169281005859375,732.64,0.0003,,
,,-0.20348992943763733,0.6085165739059448,139899,140000,0.01894909329712391,,,-63.375282287597656,,0.0003,636.127451130969,819.9
574.28134096,74,0.7072879076004028,0.9270755052566528,141384,141485,0.01925124041736126,1893,236,-62.13665008544922,723.5,0.0003,,
,,0.6853166818618774,0.957165002822876,144899,145000,0.019665099680423737,,,-62.515716552734375,,0.0003,648.6818036458338,716.9
576.65915222,74,0.7461851835250854,0.9710339307785034,145384,145485,0.019130708649754524,1947,240,-62.711517333984375,723.5,0.0003,,
568.80383142,74,1.281484842300415,0.7880780696868896,148470,148571,0.019403839483857155,1982,244,-62.6114501953125,714.36,0.0003,,
,,0.9281716346740723,1.0086710453033447,149899,150000,0.019247209653258324,,,-63.76293182373047,,0.0003,662.3919813623128,718.7
576.05197133,74,0.13189420104026794,2.047635078430176,151617,151718,0.019419429823756218,2026,248,-63.24208068847656,714.68,0.0003,,
579.6238400100001,75,-0.4175429940223694,0.9702364206314087,154678,154779,0.01929764822125435,2060,252,-64.45281982421875,714.93,0.0003,,
,,-0.04218631982803345,1.2035378217697144,154899,155000,0.019096991047263145,,,-64.46945190429688,,0.0003,804.5490634177113,907.4
589.0559111700001,75,-0.5544078350067139,1.0037885904312134,158678,158779,0.019215049222111702,2115,256,-63.905738830566406,722.84,0.0003,,
,,0.5587891936302185,0.9357987642288208,159899,160000,0.01915745437145233,,,-64.65658569335938,,0.0003,712.617863059137,815.4
595.81810515,74,0.4263054132461548,0.8697042465209961,162678,162779,0.01961815357208252,2170,260,-64.51426696777344,732.58,0.0003,,
,,0.3321179151535034,0.714285135269165,164899,165000,0.01943323388695717,,,-64.81942749023438,,0.0003,728.4256252947496,815.3
611.5962312500001,74,-0.11554223299026489,0.953417181968689,166678,166779,0.019241364672780037,2226,264,-65.00096893310547,750.31,0.0003,,
622.0757184700001,75,0.06082075834274292,1.244804859161377,169726,169827,0.01973716914653778,2258,268,-65.11258697509766,760.1,0.0003,,
,,-0.1669895201921463,0.6659166812896729,169899,170000,0.01930786482989788,,,-65.37057495117188,,0.0003,527.612028877216,584.3
620.0653141399999,75,0.1030912697315216,0.9452271461486816,172266,172367,0.01923164539039135,2293,272,-65.49701690673828,754.35,0.0003,,
615.43018209,75,-0.9421491026878357,0.6007449626922607,174318,174419,0.01899588853120804,2316,276,-65.73896789550781,744.33,0.0003,,
,,-0.4068039655685425,0.9124578833580017,174899,175000,0.01894683577120304,,,-65.62419128417969,,0.0003,814.5259712074883,1000.0
590.53863314,74,-0.552330493927002,4.378158092498779,175546,175647,0.019147610291838646,2343,280,-64.91941833496094,716.61,0.0003,,
599.65437633,75,0.2562137246131897,0.9294745326042175,178610,178711,0.019591866061091423,2378,284,-65.43315124511719,724.29,0.0003,,
,,-0.2917056083679199,1.002789855003357,179899,180000,0.019904673099517822,,,-66.16825866699219,,0.0003,777.4257461795409,903.7
602.54480077,74,0.4444647431373596,0.6359449625015259,181717,181818,0.019640767946839333,2424,288,-66.1910171508789,724.77,0.0003,,
604.9564341099999,75,-0.38668566942214966,1.0454750061035156,184792,184893,0.019229402765631676,2458,292,-65.78367614746094,724.84,0.0003,,
,,-0.18344789743423462,1.0043996572494507,184899,185000,0.01900837942957878,,,-65.66692352294922,,0.0003,869.5077313818504,1000.0
618.0688617999999,75,0.7514582872390747,0.6194883584976196,188792,188893,0.01886274293065071,2516,296,-65.89659881591797,744.17,0.0003,,
,,-0.04144042730331421,0.6930661201477051,189899,190000,0.018852826207876205,,,-66.08580780029297,,0.0003,941.1291390242811,1000.0
619.43361158,74,-0.6325116157531738,0.7711391448974609,191834,191935,0.018747622147202492,2563,300,-65.97003173828125,743.53,0.0003,,
637.44020931,75,1.2911053895950317,0.8431329727172852,194893,194994,0.01831432804465294,2597,304,-66.62321472167969,762.41,0.0003,,
,,0.06638815999031067,0.48560789227485657,194899,195000,0.018315965309739113,,,-66.55093383789062,,0.0003,766.4644301148597,913.3
645.7669691099999,74,0.2621593773365021,0.9303085803985596,197966,198067,0.01915983110666275,2644,308,-67.45153045654297,772.1,0.0003,,
,,0.5537038445472717,1.1567327976226807,199899,200000,0.018506212159991264,,,-66.9893798828125,,0.0003,840.9537570268847,908.4
650.95118266,74,-0.6342340707778931,0.599585771560669,201448,201549,0.018188564106822014,2695,312,-67.3143310546875,775.2,0.0003,,
645.3116873099999,74,-0.7709628343582153,0.747305154800415,204553,204654,0.018040549010038376,2728,316,-67.41048431396484,766.25,0.0003,,
,,1.5540878772735596,0.9850698709487915,204899,205000,0.018428241834044456,,,-67.33021545410156,,0.0003,861.9828683845233,934.2
656.5511607299999,74,0.455451637506485,0.6798120141029358,207852,207953,0.017721500247716904,2778,320,-67.9532241821289,769.02,0.0003,,
,,0.7345908880233765,1.0953145027160645,209899,210000,0.018152814358472824,,,-67.82067108154297,,0.0003,766.9116952572134,828.1
657.76626824,74,-1.175910472869873,1.0297973155975342,210868,210969,0.018164414912462234,2823,324,-68.57538604736328,767.11,0.0003,,
662.41841073,74,0.4828650653362274,1.2753316164016724,214102,214203,0.01790698617696762,2858,328,-68.54296875,768.89,0.0003,,
,,-0.3015395700931549,0.9859025478363037,214899,215000,0.01828981377184391,,,-69.32569122314453,,0.0003,914.958952560203,1000.0
683.7471237799999,74,-0.4707844853401184,0.5423650741577148,218102,218203,0.01780974678695202,2916,332,-68.81122589111328,788.28,0.0003,,
