time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/std,train/clip_range,train/approx_kl,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/loss,train/learning_rate,train/explained_variance,train/value_loss,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
235,481280,3823,1000.0,88017.95698959999,125,,,,,,,,,,,,,
236,483328,3828,1000.0,88346.80504359999,126,0.7430066466331482,0.2,0.12834832,0.515869140625,2350,-0.08488875083858147,572748.4375,0.0003,0.0,1259224.2662109374,-18.98236368894577,,
,485000,,,,,0.7424793839454651,0.2,0.08529722,0.405224609375,2360,-0.07087788653443568,955689.0625,0.0003,0.0,1989202.405078125,-18.957389813661575,1000.0,93008.12402896881
237,485376,3856,1000.0,88397.69038185,125,,,,,,,,,,,,,
238,487424,3861,1000.0,88375.49285470003,126,0.7426363825798035,0.2,0.12433639,0.50732421875,2370,-0.09794861681002658,779459.875,0.0003,0.0001119375228881836,1656451.6765625,-18.95474299788475,,
239,489472,3866,1000.0,88316.81492080001,126,0.7424334287643433,0.2,0.16228114,0.54326171875,2380,-0.08558896367030684,387620.34375,0.0003,9.59634780883789e-06,857618.5732421875,-18.95433657169342,,
,490000,,,,,0.7419021129608154,0.2,0.10268136,0.4748046875,2390,-0.09297251380048692,785357.75,0.0003,0.0,1589838.941015625,-18.943181043863298,1000.0,92007.81681518555
240,491520,3897,1000.0,88265.23532005999,126,,,,,,,,,,,,,
241,493568,3901,1000.0,87805.93927488002,126,0.7411025762557983,0.2,0.12899217,0.512255859375,2400,-0.0870988638169365,601738.0,0.0003,4.76837158203125e-07,1136653.58203125,-18.92709134221077,,
,495000,,,,,0.7405877113342285,0.2,0.13016921,0.505810546875,2410,-0.09270042920543346,507258.0,0.0003,1.1920928955078125e-07,1245278.622265625,-18.912725812196733,1000.0,99213.30398502349
242,495616,3932,1000.0,88019.91444797002,126,,,,,,,,,,,,,
243,497664,3937,1000.0,87984.21649735,126,0.739728569984436,0.2,0.110320166,0.488720703125,2420,-0.09217695176484994,817001.875,0.0003,0.0,1554212.621484375,-18.895152544975282,,
244,499712,3942,1000.0,87930.2532222,126,0.7383823394775391,0.2,0.13442624,0.534814453125,2430,-0.10672560315870214,847143.625,0.0003,0.0,1594547.9796875,-18.87114195227623,,
,500000,,,,,0.7373181581497192,0.2,0.121852785,0.49404296875,2440,-0.09249977682193275,809230.0625,0.0003,0.0,1503996.388671875,-18.837069833278655,1000.0,98096.2319141388
245,501760,3973,1000.0,87856.21070052,126,,,,,,,,,,,,,
246,503808,3978,1000.0,88144.67062136,126,0.7350917458534241,0.2,0.11740371,0.485400390625,2450,-0.09243428631161806,860490.625,0.0003,0.0,1711284.41640625,-18.795035350322724,,
,505000,,,,,0.7342751026153564,0.2,0.111366875,0.495751953125,2460,-0.09915906349488068,893894.5625,0.0003,1.1920928955078125e-07,1807180.741015625,-18.766509419679643,1000.0,92960.26259479523
247,505856,4009,1000.0,88175.26532134,126,,,,,,,,,,,,,
248,507904,4014,1000.0,87899.57673512,126,0.7335012555122375,0.2,0.12467033,0.49794921875,2470,-0.09605210169393104,835290.25,0.0003,0.0,1522875.007421875,-18.750404947996138,,
249,509952,4018,1000.0,87773.13915851002,126,0.7328572869300842,0.2,0.14373028,0.53818359375,2480,-0.10492745351511985,607955.8125,0.0003,0.0001442432403564453,1285639.9978515625,-18.730276238918304,,
,510000,,,,,0.7309409976005554,0.2,0.13652036,0.525537109375,2490,-0.10001712363446132,630060.75,0.0003,-1.1920928955078125e-07,1446740.126171875,-18.692946517467497,1000.0,94799.7672674179
250,512000,4050,1000.0,87710.42056664,126,,,,,,,,,,,,,
251,514048,4054,1000.0,88134.72963565002,126,0.7299789190292358,0.2,0.14436392,0.54482421875,2500,-0.09830623317102435,667171.9375,0.0003,0.0,1204962.8400390625,-18.665927243232726,,
,515000,,,,,0.7282133102416992,0.2,0.10628639,0.4625,2510,-0.0861279502918478,1012356.5,0.0003,0.0,1971055.783203125,-18.634046936035155,1000.0,90984.50431661606
252,516096,4085,1000.0,88133.28847093001,126,,,,,,,,,,,,,
253,518144,4089,1000.0,88160.81728260999,126,0.7266739010810852,0.2,0.12402293,0.509130859375,2520,-0.09516997385944706,759490.0,0.0003,-5.960464477539062e-07,1502957.57109375,-18.59813212752342,,
,520000,,,,,0.7253594398498535,0.2,0.12605956,0.503369140625,2530,-0.09634667595964856,784228.625,0.0003,4.76837158203125e-07,1608890.766015625,-18.56264657378197,1000.0,85989.28980264664
254,520192,4121,1000.0,88155.31567911999,126,,,,,,,,,,,,,
255,522240,4125,1000.0,88409.63662523002,126,0.7246980667114258,0.2,0.123045385,0.5197265625,2540,-0.09973933197325095,724593.5,0.0003,-1.1920928955078125e-07,1537896.6515625,-18.537013548612595,,
256,524288,4130,1000.0,88395.16673127002,126,0.7235600352287292,0.2,0.09350294,0.43017578125,2550,-0.07982831115950831,991860.75,0.0003,-4.76837158203125e-07,2043770.83671875,-18.514893168210982,,
,525000,,,,,0.7238564491271973,0.2,0.12010355,0.504541015625,2560,-0.09066375491966028,804101.4375,0.0003,0.0,1497178.8515625,-18.511727261543275,1000.0,92183.74890155792
257,526336,4161,1000.0,88259.61800235997,126,,,,,,,,,,,,,
258,528384,4166,1000.0,88290.32557530998,126,0.7223665118217468,0.2,0.12518181,0.5140625,2570,-0.09554778643359896,612297.0,0.0003,-1.1920928955078125e-07,1359907.62890625,-18.488023322820663,,
,530000,,,,,0.7222386598587036,0.2,0.13456227,0.536083984375,2580,-0.09094122904352844,803056.25,0.0003,0.0,1360343.778125,-18.474295961856843,1000.0,91936.26096448899
259,530432,4197,1000.0,88114.67474311,126,,,,,,,,,,,,,
260,532480,4201,1000.0,88096.97653600998,126,0.7218592166900635,0.2,0.1397751,0.5357421875,2590,-0.09866981997620314,672642.75,0.0003,1.7881393432617188e-07,1479594.84375,-18.469060868024826,,
261,534528,4205,1000.0,87848.25723060998,127,0.7213139533996582,0.2,0.11530216,0.519970703125,2600,-0.09997398711857386,666197.875,0.0003,3.5762786865234375e-07,1428595.798828125,-18.451442170143128,,
,535000,,,,,0.7194974422454834,0.2,0.16634627,0.557666015625,2610,-0.10050720781437121,429548.78125,0.0003,1.1920928955078125e-07,965358.8306640625,-18.421417933702468,1000.0,87548.01396284104
262,536576,4236,1000.0,87840.56336902999,126,,,,,,,,,,,,,
263,538624,4241,1000.0,87715.06765765,126,0.7177571058273315,0.2,0.13553941,0.526708984375,2620,-0.10156238030758687,726979.25,0.0003,0.0,1493350.856640625,-18.376943284273146,,
,540000,,,,,0.7171146869659424,0.2,0.12727353,0.49091796875,2630,-0.08958879762794822,862999.25,0.0003,0.0,1483011.8390625,-18.35181103348732,1000.0,86781.46574697495
264,540672,4272,1000.0,87821.16793475,126,,,,,,,,,,,,,
265,542720,4276,1000.0,87759.99074276998,126,0.7165303826332092,0.2,0.13263208,0.50947265625,2640,-0.09188035440747626,691248.25,0.0003,-2.384185791015625e-07,1543324.70078125,-18.33655826449394,,
266,544768,4281,1000.0,87565.80884151999,127,0.7161688804626465,0.2,0.14126977,0.528466796875,2650,-0.09238950777216814,667346.1875,0.0003,-5.960464477539062e-07,1309843.845703125,-18.324390107393263,,
,545000,,,,,0.7147798538208008,0.2,0.14764273,0.537744140625,2660,-0.09671758615004364,639290.75,0.0003,1.1920928955078125e-07,1356335.825,-18.294640612602233,1000.0,88716.82593326569
267,546816,4313,1000.0,87839.94345562,126,,,,,,,,,,,,,
268,548864,4317,1000.0,87500.23654810002,127,0.7142783999443054,0.2,0.1535894,0.5501953125,2670,-0.10025531566352583,569844.4375,0.0003,5.960464477539063e-08,1295018.3822265626,-18.27774112224579,,
,550000,,,,,0.7146503329277039,0.2,0.17033602,0.55595703125,2680,-0.10558238559169694,649120.25,0.0003,0.0,1444084.683203125,-18.271135365962984,1000.0,85843.36362800599
269,550912,4348,1000.0,87451.21455632002,126,,,,,,,,,,,,,
270,552960,4352,1000.0,87377.06998582,127,0.714501678943634,0.2,0.16816132,0.550341796875,2690,-0.08410231363959611,455910.46875,0.0003,-0.05683338642120361,941841.9640625,-18.269117003679277,,
,555000,,,,,0.7143954038619995,0.2,0.12409177,0.514599609375,2700,-0.09380594011745416,800169.25,0.0003,0.0,1537630.47421875,-18.265930795669554,1000.0,89750.03295984268
271,555008,4383,1000.0,87073.075332,126,,,,,,,,,,,,,
272,557056,4388,1000.0,86848.21050692002,126,0.7129926085472107,0.2,0.15964288,0.554345703125,2710,-0.1079477813851554,713356.0,0.0003,2.384185791015625e-07,1297904.029296875,-18.241413432359696,,
273,559104,4393,1000.0,86710.69731449001,127,0.7127256393432617,0.2,0.15598202,0.536962890625,2720,-0.0888016457145568,604143.625,0.0003,1.1324882507324219e-06,1177121.693359375,-18.226267129182816,,
,560000,,,,,0.7116312980651855,0.2,0.14113288,0.520068359375,2730,-0.09409729630569927,742590.125,0.0003,3.993511199951172e-06,1369218.44140625,-18.212235379219056,1000.0,89753.56906099319
274,561152,4424,1000.0,86330.04983966,126,,,,,,,,,,,,,
275,563200,4428,1000.0,86068.91111782,127,0.7110819816589355,0.2,0.15060744,0.547412109375,2740,-0.09545826362154912,560530.0,0.0003,1.1920928955078125e-07,1235334.5353515625,-18.193248683214186,,
,565000,,,,,0.7101637721061707,0.2,0.20302635,0.591552734375,2750,-0.09719522519153542,493541.53125,0.0003,0.0,954628.9013671875,-18.17170262336731,1000.0,93212.43481121064
276,565248,4460,1000.0,86191.63078688999,126,,,,,,,,,,,,,
277,567296,4464,1000.0,85988.67263451,127,0.7095159888267517,0.2,0.100977376,0.44326171875,2760,-0.08136066866572947,933233.5,0.0003,0.0,1823625.697265625,-18.15329213142395,,
278,569344,4469,1000.0,85747.9927601,127,0.7075644731521606,0.2,0.18467435,0.575439453125,2770,-0.10598931880667806,556554.75,0.0003,6.556510925292969e-07,1089375.3314453126,-18.117649137973785,,
,570000,,,,,0.7062484622001648,0.2,0.14783865,0.540234375,2780,-0.10205185748927761,677870.625,0.0003,0.0,1259537.17734375,-18.080449044704437,1000.0,87435.96143245697
279,571392,4498,1000.0,85657.83757953999,127,,,,,,,,,,,,,
280,573440,4503,1000.0,85513.29740218,127,0.7043347954750061,0.2,0.1861035,0.56337890625,2790,-0.10282577088510152,558819.375,0.0003,1.2099742889404297e-05,1201811.9443359375,-18.032748621702194,,
,575000,,,,,0.7043900489807129,0.2,0.15174718,0.525634765625,2800,-0.08173295999295078,436419.375,0.0003,0.0,1002802.5109375,-18.017376410961152,1000.0,88325.47626609802
281,575488,4535,1000.0,85175.38764682,126,,,,,,,,,,,,,
282,577536,4539,1000.0,84852.66995953002,127,0.7026787996292114,0.2,0.14760217,0.53720703125,2810,-0.08193018180318176,524415.9375,0.0003,-0.0013606548309326172,1061741.146484375,-17.997203010320664,,
283,579584,4544,1000.0,84887.91839222,127,0.701461136341095,0.2,0.1502028,0.56328125,2820,-0.10067338891385588,555158.0,0.0003,0.0,1146988.8453125,-17.965838921070098,,
,580000,,,,,0.6995487213134766,0.2,0.15492615,0.525537109375,2830,-0.0981009632057976,691280.0625,0.0003,1.1920928955078125e-07,1444867.075,-17.926291710138322,1000.0,87821.51890907288
284,581632,4576,1000.0,85032.16873314,127,,,,,,,,,,,,,
285,583680,4581,1000.0,84895.65864072,127,0.6987324357032776,0.2,0.14412726,0.524609375,2840,-0.08314357197086793,676866.4375,0.0003,2.384185791015625e-07,1376510.404296875,-17.893067306280138,,
,585000,,,,,0.6970329880714417,0.2,0.17870623,0.56904296875,2850,-0.10086566281970591,741636.9375,0.0003,-1.1920928955078125e-07,1335461.6529296874,-17.860248482227327,1000.0,85844.73659524918
286,585728,4613,1000.0,84681.23789555,126,,,,,,,,,,,,,
287,587776,4618,1000.0,84967.31125659999,127,0.6962394714355469,0.2,0.21326312,0.568798828125,2860,-0.09401542179984972,572100.5,0.0003,4.76837158203125e-07,1158091.41953125,-17.830982154607774,,
288,589824,4622,1000.0,85042.40983775,127,0.6958223581314087,0.2,0.14645198,0.5134765625,2870,-0.09096314787166193,929019.5625,0.0003,-3.2186508178710938e-06,1706103.256640625,-17.818617302179337,,
,590000,,,,,0.695130467414856,0.2,0.16895881,0.53837890625,2880,-0.09704781699110754,682330.875,0.0003,0.0,1375421.18359375,-17.803330415487288,1000.0,87844.18381824493
289,591872,4653,1000.0,84816.88826438999,127,,,,,,,,,,,,,
290,593920,4658,1000.0,85079.80306837,127,0.6929903626441956,0.2,0.17468077,0.580615234375,2890,-0.09500069269852247,331545.75,0.0003,1.1920928955078125e-07,933014.3322265625,-17.759294801950453,,
,595000,,,,,0.6919423937797546,0.2,0.14860508,0.5267578125,2900,-0.10134080759598874,661820.625,0.0003,0.0,1367034.31640625,-17.728208923339842,1000.0,88897.21458425521
291,595968,4687,1000.0,85041.75350292001,127,,,,,,,,,,,,,
292,598016,4692,1000.0,84986.11263081,127,0.6910449862480164,0.2,0.14406292,0.50009765625,2910,-0.08864533141604625,760992.875,0.0003,0.0,1500838.0078125,-17.7009956240654,,
,600000,,,,,0.6885691285133362,0.2,0.16683778,0.56259765625,2920,-0.09886634293361567,645781.4375,0.0003,3.5762786865234375e-07,1277326.043359375,-17.655442816019058,1000.0,86394.6117928505
293,600064,4722,1000.0,84996.58545837998,127,,,,,,,,,,,,,
294,602112,4726,1000.0,84705.99243238002,127,0.6879974603652954,0.2,0.17651063,0.559228515625,2930,-0.10361454880912788,644510.375,0.0003,0.0,1377606.11484375,-17.617382597923278,,
295,604160,4731,1000.0,84612.85327937,127,0.6863960027694702,0.2,0.19653851,0.57470703125,2940,-0.10700763545464724,623860.25,0.0003,1.1920928955078125e-07,1263184.317578125,-17.591498720645905,,
,605000,,,,,0.6863023638725281,0.2,0.16835837,0.53251953125,2950,-0.09182161939970683,702874.375,0.0003,-1.1920928955078125e-07,1489096.067578125,-17.570075690746307,1000.0,92108.67976160049
296,606208,4763,1000.0,84352.83894848998,127,,,,,,,,,,,,,
297,608256,4768,1000.0,84189.82721611999,127,0.6856663227081299,0.2,0.19141334,0.586474609375,2960,-0.09928155094967224,449033.34375,0.0003,-1.1920928955078125e-07,987408.443359375,-17.56292767524719,,
,610000,,,,,0.6840659976005554,0.2,0.22905618,0.603173828125,2970,-0.08545734517974779,468320.90625,0.0003,5.960464477539063e-08,785020.586328125,-17.526738005876542,1000.0,88518.58833999633
298,610304,4797,1000.0,84103.89694348,127,,,,,,,,,,,,,
299,612352,4802,1000.0,84249.99100931,127,0.6837721467018127,0.2,0.20754556,0.57958984375,2980,-0.0983815076033352,615877.875,0.0003,7.152557373046875e-07,1209826.5599609376,-17.51164001226425,,
300,614400,4806,1000.0,84067.01418914,127,0.682893693447113,0.2,0.17239487,0.530322265625,2990,-0.0911733146989718,696742.5,0.0003,-1.1920928955078125e-07,1443261.42265625,-17.493501436710357,,
,615000,,,,,0.6819707155227661,0.2,0.18208767,0.538037109375,3000,-0.10251731137686874,809978.5,0.0003,1.1920928955078125e-07,1412316.0765625,-17.472999089956282,1000.0,87073.39275455475
301,616448,4836,1000.0,83992.73987845001,127,,,,,,,,,,,,,
302,618496,4841,1000.0,83756.24137606,127,0.6816584467887878,0.2,0.21359944,0.6052734375,3010,-0.08839679666562006,482224.0625,0.0003,-1.3113021850585938e-06,1004116.23671875,-17.459050327539444,,
,620000,,,,,0.6803047060966492,0.2,0.17615268,0.55537109375,3020,-0.09115020273311529,548980.625,0.0003,0.0,1164729.569140625,-17.43253184556961,1000.0,86601.29797286987
303,620544,4872,1000.0,83575.59540425,127,,,,,,,,,,,,,
304,622592,4877,1000.0,83396.56609018,127,0.6793081760406494,0.2,0.19572428,0.555810546875,3030,-0.0974813073000405,621360.75,0.0003,0.0,1422203.1865234375,-17.402106899023057,,
305,624640,4881,1000.0,83228.12499232,127,0.6788698434829712,0.2,0.18265532,0.572021484375,3040,-0.10644518817716744,573934.3125,0.0003,4.172325134277344e-07,1185333.698828125,-17.388859283924102,,
,625000,,,,,0.6783334016799927,0.2,0.18949132,0.581103515625,3050,-0.09449628916336224,561589.625,0.0003,5.960464477539063e-08,1179287.5548828125,-17.371792620420457,1000.0,88554.02768659592
306,626688,4913,1000.0,83085.02127282,127,,,,,,,,,,,,,
307,628736,4918,1000.0,83146.66757312001,127,0.6775302886962891,0.2,0.21842669,0.60361328125,3060,-0.09920908364001661,416907.375,0.0003,8.344650268554688e-07,984200.7330078125,-17.349871891736985,,
,630000,,,,,0.6762107610702515,0.2,0.16246532,0.547119140625,3070,-0.09885419131605885,917871.375,0.0003,0.0,1723535.31484375,-17.325602585077284,1000.0,84910.20620107651
308,630784,4948,1000.0,83340.77264777,127,,,,,,,,,,,,,
309,632832,4953,1000.0,83114.61312950001,127,0.6741867065429688,0.2,0.23786482,0.594189453125,3080,-0.11054757573292591,575336.3125,0.0003,0.0,1228068.137109375,-17.28053922653198,,
310,634880,4958,1000.0,83326.62069862,128,0.6732316613197327,0.2,0.21636724,0.591943359375,3090,-0.07983350328868255,887084.125,0.0003,0.0,1526402.3640625,-17.24081016778946,,
,635000,,,,,0.672609806060791,0.2,0.23056607,0.603125,3100,-0.09018510901660193,398719.84375,0.0003,-1.1920928955078125e-07,974574.069921875,-17.21889664530754,1000.0,87419.98463840484
311,636928,4989,1000.0,83365.35191763,127,,,,,,,,,,,,,
312,638976,4993,1000.0,83149.82193805001,127,0.6717126965522766,0.2,0.16671212,0.531201171875,3110,-0.09246057245472912,765658.6875,0.0003,0.0,1360291.9765625,-17.201491755247115,,
,640000,,,,,0.6712130308151245,0.2,0.22963715,0.608984375,3120,-0.07750067842425779,415180.125,0.0003,2.980232238769531e-07,924970.258203125,-17.188237845897675,1000.0,90120.92011003495
313,641024,5024,1000.0,83225.92699844,127,,,,,,,,,,,,,
314,643072,5029,1000.0,83419.01634434,127,0.6705719232559204,0.2,0.1204631,0.475341796875,3130,-0.0809842700662557,827939.375,0.0003,0.0,1797787.302734375,-17.167333191633226,,
,645000,,,,,0.670616090297699,0.2,0.17373562,0.54091796875,3140,-0.09563113490585237,769591.0,0.0003,-1.1920928955078125e-07,1585818.9640625,-17.15907986164093,1000.0,91602.37740449906
315,645120,5060,1000.0,83680.19719477999,127,,,,,,,,,,,,,
316,647168,5064,1000.0,83521.74250023,127,0.6701407432556152,0.2,0.14862978,0.500537109375,3150,-0.08432091596769169,809417.5,0.0003,0.0,1619969.473046875,-17.149004501104354,,
317,649216,5069,1000.0,83448.09380433,128,0.6687078475952148,0.2,0.25097752,0.61474609375,3160,-0.10322032695112285,510404.3125,0.0003,0.0,1088439.31953125,-17.12529508471489,,
,650000,,,,,0.668194591999054,0.2,0.23924255,0.608642578125,3170,-0.094384653531597,498111.84375,0.0003,-1.1920928955078125e-07,1021233.2099609375,-17.094967091083525,1000.0,87198.91072044373
318,651264,5101,1000.0,83551.50653686,127,,,,,,,,,,,,,
319,653312,5106,1000.0,83573.3221045,127,0.6678552031517029,0.2,0.18842521,0.5751953125,3180,-0.09819533518166282,552687.75,0.0003,-2.384185791015625e-07,1185813.516796875,-17.0838532269001,,
,655000,,,,,0.6665387749671936,0.2,0.15797311,0.537646484375,3190,-0.08959135241457261,696367.375,0.0003,0.0,1350135.207421875,-17.060258370637893,1000.0,83547.94044513702
320,655360,5137,1000.0,83273.84102621,127,,,,,,,,,,,,,
321,657408,5142,1000.0,83184.02466976,127,0.6656113862991333,0.2,0.25148144,0.617236328125,3200,-0.09134310625959188,394971.71875,0.0003,1.9729137420654297e-05,923256.5025390625,-17.033271276950835,,
322,659456,5147,1000.0,82991.65505381,128,0.6652753353118896,0.2,0.25338247,0.5876953125,3210,-0.08538713333546184,484449.0625,0.0003,3.5762786865234375e-07,847809.4654296875,-17.016613578796388,,
,660000,,,,,0.6649776101112366,0.2,0.25906798,0.6212890625,3220,-0.08610655495722312,338664.59375,0.0003,1.0788440704345703e-05,782088.477734375,-17.00851089954376,1000.0,81442.25463237762
323,661504,5178,1000.0,82746.8786182,127,,,,,,,,,,,,,
324,663552,5182,1000.0,82853.56814984001,128,0.6642285585403442,0.2,0.20727059,0.59052734375,3230,-0.07754031582153402,344363.15625,0.0003,0.0,678857.2767578125,-16.993845182657243,,
,665000,,,,,0.6636999845504761,0.2,0.22004214,0.596728515625,3240,-0.09260241049632896,585376.3125,0.0003,5.960464477539063e-08,1182526.8380859375,-16.976398605108262,1000.0,79203.37854118347
325,665600,5212,1000.0,82513.76860598,127,,,,,,,,,,,,,
326,667648,5217,1000.0,82281.46534619998,127,0.6636704802513123,0.2,0.2152052,0.59541015625,3250,-0.08968223547562956,492812.9375,0.0003,2.1219253540039062e-05,947968.7857421875,-16.97264971733093,,
327,669696,5222,1000.0,82160.24570332,128,0.6638990640640259,0.2,0.2261548,0.613232421875,3260,-0.08527977212215773,394067.4375,0.0003,9.298324584960938e-06,722288.91328125,-16.973850667476654,,
,670000,,,,,0.6635004281997681,0.2,0.20310286,0.55986328125,3270,-0.09381317719526124,724522.25,0.0003,0.0,1562010.716015625,-16.964600646495818,1000.0,80311.3313788414
328,671744,5251,1000.0,82498.34806690001,127,,,,,,,,,,,,,
329,673792,5255,1000.0,82383.05103316,128,0.662948489189148,0.2,0.218557,0.5875,3280,-0.0940460649493616,619935.6875,0.0003,4.0650367736816406e-05,1152259.036328125,-16.949987506866456,,
,675000,,,,,0.6622304916381836,0.2,0.26231837,0.60048828125,3290,-0.07831898788572289,475077.15625,0.0003,-1.1920928955078125e-07,942438.6828125,-16.932736867666243,1000.0,81935.38404827118
330,675840,5285,1000.0,82658.2740297,127,,,,,,,,,,,,,
331,677888,5289,1000.0,82742.63855306999,128,0.66114741563797,0.2,0.16115387,0.547802734375,3300,-0.09780881178448908,684334.25,0.0003,1.7881393432617188e-07,1439291.84765625,-16.90745366215706,,
332,679936,5294,1000.0,82758.39605326,128,0.660378634929657,0.2,0.20602125,0.566064453125,3310,-0.0878999023232609,602845.625,0.0003,0.0,1221967.02734375,-16.880691438913345,,
,680000,,,,,0.659030020236969,0.2,0.22740506,0.5798828125,3320,-0.09747624808223918,663348.5,0.0003,0.0,1252120.418359375,-16.858142656087875,1000.0,83386.48150663376
333,681984,5325,1000.0,82602.92898533,128,,,,,,,,,,,,,
334,684032,5329,1000.0,82303.89497264,128,0.659149706363678,0.2,0.2356272,0.600341796875,3330,-0.06510802886041347,329890.46875,0.0003,1.3768672943115234e-05,665652.158203125,-16.839965629577637,,
,685000,,,,,0.6579432487487793,0.2,0.2280553,0.5994140625,3340,-0.08960114853398408,484452.0,0.0003,4.76837158203125e-07,1068045.6349609375,-16.828509938716888,1000.0,81321.26637210845
335,686080,5359,1000.0,82164.91371812,128,,,,,,,,,,,,,
336,688128,5363,1000.0,82024.80940046998,128,0.6577109694480896,0.2,0.24151082,0.590185546875,3350,-0.07757796701625921,476610.1875,0.0003,0.0015819072723388672,870396.662109375,-16.81142978668213,,
,690000,,,,,0.6561712622642517,0.2,0.20768139,0.594580078125,3360,-0.10492943827121053,579810.5625,0.0003,0.0,1230331.6841796874,-16.7896109521389,1000.0,80810.8730506897
337,690176,5391,1000.0,81985.62390574,128,,,,,,,,,,,,,
338,692224,5396,1000.0,81947.34500353,128,0.6553970575332642,0.2,0.20906803,0.588330078125,3370,-0.09169977855635807,559436.3125,0.0003,0.0,1201286.6701171875,-16.76052415370941,,
339,694272,5401,1000.0,81943.22191496,128,0.6548298001289368,0.2,0.27944455,0.622900390625,3380,-0.09137070492142811,401883.53125,0.0003,-1.1920928955078125e-07,938114.3896484375,-16.73740358352661,,
,695000,,,,,0.6538671851158142,0.2,0.20881993,0.59423828125,3390,-0.09890624094114173,468896.125,0.0003,1.1682510375976562e-05,1166587.865625,-16.72007696032524,1000.0,78615.43929481506
340,696320,5432,1000.0,81661.94104163001,128,,,,,,,,,,,,,
341,698368,5437,1000.0,81494.39655197,128,0.6526395082473755,0.2,0.3059268,0.591357421875,3400,-0.08952844736049884,424529.25,0.0003,1.7881393432617188e-07,858669.6375,-16.685768109560012,,
,700000,,,,,0.651861846446991,0.2,0.26600313,0.618359375,3410,-0.09167621546657756,544617.6875,0.0003,3.5762786865234375e-07,928911.5251953125,-16.664256352186204,1000.0,74932.11348133087
342,700416,5468,1000.0,81288.19682903,128,,,,,,,,,,,,,
343,702464,5472,1000.0,81360.52035157,128,0.6510319709777832,0.2,0.22197357,0.5984375,3420,-0.09661302085733041,465154.5625,0.0003,2.980232238769531e-07,976345.9578125,-16.647339159250258,,
344,704512,5476,1000.0,81201.50384822,128,0.6505036354064941,0.2,0.24594387,0.60947265625,3430,-0.098547857592348,522859.03125,0.0003,-4.76837158203125e-07,1124798.8544921875,-16.629509472846983,,
,705000,,,,,0.6492734551429749,0.2,0.2709424,0.58798828125,3440,-0.10294345862348564,730114.25,0.0003,2.2351741790771484e-05,1579685.68515625,-16.597934937477113,1000.0,77867.63132867814
345,706560,5504,1000.0,81604.91452991,128,,,,,,,,,,,,,
346,708608,5509,1000.0,81743.06965697001,128,0.6477317810058594,0.2,0.22467047,0.552783203125,3450,-0.09837560782034416,638263.625,0.0003,1.8477439880371094e-06,1405958.9171875,-16.564956319332122,,
,710000,,,,,0.6461294889450073,0.2,0.313572,0.651318359375,3460,-0.09031676973681897,301035.9375,0.0003,2.4437904357910156e-06,637641.5229492188,-16.51492773890495,1000.0,77038.41170063018
347,710656,5538,1000.0,81457.35559196,128,,,,,,,,,,,,,
348,712704,5543,1000.0,81446.65399714,128,0.6463180184364319,0.2,0.23970246,0.616064453125,3470,-0.0817714999371674,400857.90625,0.0003,4.172325134277344e-07,795640.2923828125,-16.500352102518082,,
349,714752,5548,1000.0,81284.35163226,128,0.6452645659446716,0.2,0.20535004,0.579150390625,3480,-0.09854814020218328,833656.5,0.0003,2.193450927734375e-05,1458065.252734375,-16.488654565811157,,
,715000,,,,,0.6449957489967346,0.2,0.27228612,0.63447265625,3490,-0.09576112486829516,446168.96875,0.0003,1.7881393432617188e-07,1102318.9111328125,-16.469642144441604,1000.0,77236.24970026016
350,716800,5578,1000.0,81368.52443518999,128,,,,,,,,,,,,,
351,718848,5582,1000.0,81469.07593291,128,0.6451134085655212,0.2,0.24168208,0.60185546875,3500,-0.0945947510539554,577115.8125,0.0003,2.8014183044433594e-06,1139021.3681640625,-16.465262413024902,,
,720000,,,,,0.6451199054718018,0.2,0.25408286,0.60751953125,3510,-0.08761969890038017,604487.0,0.0003,1.3709068298339844e-06,1080652.899609375,-16.46450119614601,1000.0,74791.61765651703
352,720896,5612,1000.0,81614.57320588,128,,,,,,,,,,,,,
353,722944,5616,1000.0,81372.50180095,128,0.6442473530769348,0.2,0.2886135,0.610986328125,3520,-0.08476827546255664,578106.3125,0.0003,0.0,1210120.297265625,-16.451022243499757,,
354,724992,5621,1000.0,81254.80919398,128,0.6447729468345642,0.2,0.25263208,0.6306640625,3530,-0.08706773143494502,420013.625,0.0003,0.0,732569.678515625,-16.45477244257927,,
,725000,,,,,0.6444779634475708,0.2,0.2516464,0.60439453125,3540,-0.08824244232964702,427061.03125,0.0003,0.0,979584.4818359375,-16.452120584249496,1000.0,78839.61287822723
355,727040,5651,1000.0,81043.80758176,128,,,,,,,,,,,,,
356,729088,5656,1000.0,80952.21178236,128,0.643726110458374,0.2,0.25965703,0.611669921875,3550,-0.06409463728778064,328267.53125,0.0003,1.6093254089355469e-06,723716.72578125,-16.43332560658455,,
,730000,,,,,0.6419696807861328,0.2,0.24354824,0.580615234375,3560,-0.09970658746315167,712266.1875,0.0003,6.377696990966797e-06,1317691.9388671876,-16.403644663095474,1000.0,77805.5046626091
357,731136,5686,1000.0,80843.74709034999,128,,,,,,,,,,,,,
