rollout/ep_len_mean,train/n_updates,train/learning_rate,time/total_timesteps,time/fps,train/actor_loss,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/critic_loss,eval/mean_reward,eval/mean_ep_length
203.15,28810,0.001,29025,148,-34.28038365554809,184,-236.44221722000003,195,4.096922168731689,,
,29139,0.001,30000,,-35.921750150408066,,,,4.996667643810841,395.8004299205619,1000.0
214.34,30139,0.001,30341,143,-36.26353665924072,188,-250.81002823,211,5.089715581893921,,
216.88,30565,0.001,30847,144,-38.095258558118665,192,-254.09419986,213,5.714647157772167,,
219.35,31154,0.001,31276,144,-39.21064412043645,196,-257.22339716000005,216,7.445771897486014,,
219.13,31355,0.001,31495,144,-39.89221052689986,200,-257.26358047,217,6.679040100263513,,
219.24,31543,0.001,31702,145,-40.47499522456416,204,-257.48999256,218,9.010323608363116,,
230.49,32869,0.001,32999,146,-41.16296054840088,208,-271.57157521,225,7.714232144594193,,
240.35,33031,0.001,34131,150,-42.33924407958985,212,-283.66256789000005,227,9.24309856891632,,
,34031,0.001,35000,,-42.43231524658203,,,,8.248554089069366,458.49901380069133,1000.0
268.18,37031,0.001,37223,145,-44.19007070159912,216,-318.21100026000005,256,8.800605115413665,,
259.7,37369,0.001,37509,145,-46.01537534925673,220,-309.3479612,257,9.272280138892096,,
259.44,37590,0.001,38690,148,-45.38737905942477,224,-310.91922322,260,10.010512870091658,,
,39661,0.001,40000,,-43.83861945016044,,,,11.259238699792137,313.027890170821,1000.0
266.49,40661,0.001,40782,143,-44.54933780670166,228,-321.58810779,284,9.786953901767731,,
258.76,41988,0.001,42100,144,-44.0927172060366,232,-315.32345413999997,290,9.974742671039618,,
266.96,43141,0.001,43272,145,-43.988479455312095,236,-326.11107449,296,10.12584605508921,,
275.83,44331,0.001,44458,146,-44.15063264634874,240,-337.91243962,303,10.818107604980469,,
,44411,0.001,45000,,-42.404717508951826,,,,9.42570972442627,165.2885027625798,1000.0
275.95,45411,0.001,45568,143,-42.28547741699219,244,-338.68490835000006,317,10.483432205200195,,
276.98,45710,0.001,46810,146,-41.067190343683414,248,-340.67017663,320,9.794589741285456,,
279.52,47063,0.001,47224,144,-42.59036795298258,252,-343.9713717300001,326,9.470514873663584,,
278.48,48260,0.001,48391,145,-40.237290295687586,256,-343.04231730999993,332,9.22438914125616,,
276.22,48586,0.001,49335,147,-40.19698576493697,260,-340.83328378,334,10.250964641571045,,
,49235,0.001,50000,,-39.599765636302806,,,,10.57113127789255,230.28468139188334,1000.0
285.34,50350,0.001,50513,143,-38.256846297870986,264,-352.06941751000005,352,9.383572898127817,,
293.59,51534,0.001,51663,144,-37.61930637733609,268,-361.71297831000004,358,8.84858834509756,,
283.38,51730,0.001,51956,144,-36.14286231994629,272,-349.44513981999995,359,12.29774697283481,,
274.69,52142,0.001,52298,144,-37.18875116109848,276,-339.34051059999996,361,9.485526153019496,,
257.4,52327,0.001,52635,145,-38.29252624511719,280,-318.68913659000003,362,17.702513750861673,,
239.26,52775,0.001,52951,145,-36.558859981190075,284,-296.94532105999997,364,12.728112654252486,,
239.68,54104,0.001,54309,146,-36.06702007966883,288,-296.71918210999996,371,10.287477652231852,,
236.2,54318,0.001,54467,146,-34.55412038167318,292,-292.74281734,372,8.018000622590383,,
234.74,54576,0.001,54750,146,-33.40950600306193,296,-291.31988319,373,14.02428670724233,,
,54782,0.001,55000,,-34.601588051894616,,,,11.560601744158514,187.6558039376061,1000.0
235.5,54925,0.001,55045,143,-33.336440287845235,300,-292.43557639000005,384,10.725706570631974,,
235.89,55071,0.001,55291,143,-34.16285467147827,304,-293.02440792,385,9.88917843500773,,
227.41,55457,0.001,55740,143,-35.03569945167093,308,-282.6568945,387,10.819980227428934,,
219.33,55881,0.001,56064,143,-33.9323616027832,312,-273.30023992,389,13.389393676411022,,
205.37,57333,0.001,57760,145,-30.70479679107666,316,-255.35732034999998,397,8.515681081347996,,
206.2,57987,0.001,58129,145,-31.823752830768452,320,-256.39077094,400,10.132043430174905,,
207.14,59189,0.001,59404,145,-30.264569698235928,324,-256.22993509,407,8.924920436663506,,
,59323,0.001,60000,,-31.567298889160156,,,,8.879161257492868,135.31672272841098,901.9
199.52,60523,0.001,60734,143,-28.549470520019533,328,-246.0314029,421,7.358824291229248,,
197.65,61750,0.001,61865,144,-25.349416160583495,332,-242.49768534999998,428,6.674216044576545,,
207.11,63838,0.001,63983,145,-24.354359104156494,336,-251.52936432,438,6.269735246896744,,
199.3,64107,0.001,64388,146,-23.953706741333008,340,-241.70829829999994,440,6.621133070725661,,
,64511,0.001,65000,,-23.939969741546356,,,,6.5010410050105625,71.29530857421632,1000.0
201.81,65612,0.001,65749,143,-22.11470095316569,344,-243.96664933999992,456,5.3840130933440555,,
202.76,66960,0.001,67086,144,-21.49459139633179,348,-244.01297370000003,463,5.43508325624466,,
211.93,68256,0.001,68417,145,-20.6040780544281,352,-254.18590813999998,470,4.477894385655721,,
,69562,0.001,70000,,-18.529753318199745,,,,4.496821632632962,180.7091867536743,1000.0
216.18,,,70009,143,,356,-258.41880076,486,,,
208.78,70095,0.001,70213,143,-18.777157677544487,360,-248.88590068999997,489,6.207580433951484,,
210.01,71179,0.001,71514,144,-17.722627553072844,364,-249.38523695999996,494,4.032716794447466,,
210.21,72523,0.001,72684,144,-17.135157170503035,368,-249.26574813000002,501,3.438695249350175,,
209.62,72749,0.001,72918,144,-16.1523842493693,372,-248.62606316000006,502,3.6957045024441135,,
217.75,73928,0.001,74073,145,-15.886132699966431,376,-256.87922151,508,3.5411441258192062,,
216.78,74131,0.001,74313,145,-16.224078091708098,380,-255.43840779,509,3.5309099114459492,,
,74239,0.001,75000,,-15.946375186626728,,,,3.9578740413372335,219.03394564569172,943.7
226.36,75263,0.001,75587,144,-15.693341573079428,384,-265.69353527999994,524,2.9021424055099487,,
216.82,75638,0.001,75991,144,-14.808266820134344,388,-254.32488418999998,526,3.233551743868235,,
228.21,77136,0.001,77288,144,-14.571430114746093,392,-266.44289763999996,533,3.003751356005669,,
227.49,77366,0.001,77499,144,-14.504684209823608,396,-265.29783129,535,2.9376513128039203,,
226.03,77521,0.001,77648,144,-14.31649112701416,400,-263.32127371,535,3.2588332074029105,,
224.98,77659,0.001,77789,144,-14.870080360999474,404,-262.00568925,536,3.572092890739441,,
223.89,77782,0.001,78129,145,-14.027422496250697,408,-260.4207175,537,3.084051573718036,,
222.51,78168,0.001,78315,145,-14.178374173689862,412,-258.42042557999997,539,3.3263391864543057,,
208.96,78493,0.001,78656,145,-14.767401504516602,416,-242.86866405,541,3.188960003852844,,
207.75,78770,0.001,78904,145,-14.353767431699312,420,-241.20571587999999,542,3.5556070734472836,,
,79883,0.001,80000,,-14.229030872344971,,,,2.8310964522361757,317.61049425055205,1000.0
206.15,,,80019,143,,424,-238.89684099000004,557,,,
195.27,80071,0.001,80261,143,-13.84501758643559,428,-225.88680968,558,2.9752461409994533,,
204.37,81202,0.001,82302,145,-13.529256820678711,432,-235.25646362999996,565,2.9953816731770835,,
185.55,82378,0.001,82538,144,-13.869674754592607,436,-214.10888340999998,570,2.2937437182381037,,
183.96,82598,0.001,82784,144,-14.121410880770002,440,-211.95325487000002,571,2.707643502408808,,
172.16,82840,0.001,82965,144,-13.944435420789217,444,-198.13003779,572,2.664134376927426,,
162.61,83118,0.001,83347,145,-14.396080834524971,448,-187.35981164,573,2.3590047104018077,,
150.69,83355,0.001,83486,145,-14.017887245525014,452,-173.59992813,575,2.288673148913817,,
146.48,83557,0.001,84657,146,-14.090951751260196,456,-168.02914402,577,2.3279620818063322,,
,84828,0.001,85000,,-13.872814019521078,,,,2.0790583988030753,522.8271528954792,1000.0
148.27,,,85040,143,,460,-169.95741461,592,,,
137.24,85121,0.001,85238,143,-14.364327767316032,464,-157.53335539,593,2.3292625291006908,,
126.99,85271,0.001,85383,143,-14.520742098490397,468,-145.81335915,594,1.8693465164729528,,
128.83,85606,0.001,85801,143,-14.71987003192567,472,-147.75170515000002,596,2.1554628009289765,,
129.06,86773,0.001,86979,144,-14.936748921871185,476,-147.76743786999998,602,2.0746683369983328,,
142.2,88241,0.001,88533,145,-15.167885002337004,480,-161.99849493999997,609,1.9360554720226086,,
141.16,89580,0.001,89703,145,-15.800521036473716,484,-160.43423119,616,1.7734295041472823,,
,89631,0.001,90000,,-15.585295064108712,,,,1.7332374581268855,606.8614868514763,1000.0
150.3,90788,0.001,91021,144,-16.20732164986526,488,-170.28785259000003,631,1.78948185322391,,
140.47,91133,0.001,91335,144,-16.76970322926839,492,-159.68810883,633,1.9515219430128734,,
159.24,93288,0.001,93423,144,-17.284667079925537,496,-179.97165149999998,644,1.6475374280810355,,
169.13,94380,0.001,94561,145,-17.84038649368286,500,-190.48613166000004,650,1.5685559369325637,,
170.91,94746,0.001,94880,145,-18.16408330743963,504,-192.40075069,651,1.5665650828318163,,
,94884,0.001,95000,,-18.513095219930012,,,,1.4195411247866494,520.9179918340058,1000.0
169.51,,,95080,143,,508,-190.70612895,662,,,
172.5,95231,0.001,95565,143,-18.528286298116047,512,-193.99707102999997,664,1.5824053542954581,,
170.5,95579,0.001,95706,143,-18.80210893804377,516,-191.27088948999997,665,1.4587647707565972,,
171.12,95819,0.001,96016,143,-18.883515289851598,520,-191.88006651,666,1.5362570536764044,,
162.93,96191,0.001,96312,144,-18.98131117613419,524,-182.75329654,668,1.6481179293765817,,
171.96,96357,0.001,97457,145,-19.140120162963868,528,-192.60928862,670,1.8574874190723194,,
158.41,97910,0.001,98143,144,-20.054061762491862,532,-177.79203964000004,677,1.5766870920397655,,
167.21,98159,0.001,99259,145,-19.99772753034319,536,-187.23427948999998,679,1.4932476675936155,,
,99220,0.001,100000,,-20.778255250718857,,,,1.4744735290022457,589.6545392736618,1000.0
175.49,100220,0.001,100333,143,-20.981042747497558,540,-195.91751871,698,1.4813854720592499,,
175.87,100380,0.001,100552,143,-21.482165455818176,544,-196.23582700000003,699,1.4897237593127834,,
175.13,100728,0.001,100860,143,-21.557658661243526,548,-195.25252219999996,701,1.48049518921796,,
177.21,101090,0.001,101207,143,-21.665358023210004,552,-197.40512086999996,703,1.4884056278637476,,
187.13,103135,0.001,103370,144,-22.679962294442312,556,-208.29605533999995,714,1.5745385587215424,,
195.53,104397,0.001,104593,145,-23.07097249984741,560,-217.28536953999995,720,1.4058668093681335,,
195.63,104662,0.001,104801,145,-23.419956692782314,564,-217.34354212999995,722,1.3754156665368513,,
,104716,0.001,105000,,-23.91254425048828,,,,1.3092406193415325,622.5487634567719,1000.0
206.75,105898,0.001,106058,143,-23.959989023732614,568,-229.05701866999996,738,1.4803566952328107,,
214.23,107009,0.001,107224,144,-25.27467370033264,572,-236.93592339,743,1.3776676952838898,,
214.03,108219,0.001,108382,144,-25.2245493888855,576,-237.28098308,749,1.4439526543021202,,
210.34,109443,0.001,109567,144,-25.837713608374962,580,-233.34416385999998,756,1.3672349957319407,,
200.25,109610,0.001,109728,144,-25.767469603439856,584,-222.44367234999993,757,1.3892288082524349,,
,109628,0.001,110000,,-25.85345458984375,,,,1.9194013708167605,659.2029230585904,1000.0
198.64,110700,0.001,110885,143,-26.153336011446438,588,-220.47510400999997,771,1.5564071948711689,,
198.33,111030,0.001,111168,143,-26.374200973510742,592,-220.14010381999998,773,1.5712361164887747,,
198.13,112136,0.001,113236,145,-27.09165364220029,596,-220.34505747999995,780,1.3882688681284587,,
198.15,113276,0.001,114376,145,-27.453511777131453,600,-220.1622896,785,1.593534917935081,,
198.55,114597,0.001,114735,144,-28.22547634312364,604,-220.63957238,791,1.518999493512951,,
198.59,114813,0.001,114939,144,-28.155048751831053,608,-220.59259412000003,792,1.6332869519872113,,
,114874,0.001,115000,,-28.25118531121148,,,,1.8634183474949428,621.2387927430216,1000.0
204.85,115929,0.001,116050,143,-28.92640135023329,612,-226.89640083000003,807,1.455972048369321,,
217.5,116356,0.001,117456,144,-28.910655617713928,616,-240.86157057,811,1.471906766295433,,
219.05,117728,0.001,117921,144,-29.328561243021262,620,-242.58510144,817,1.5568822839813774,,
217.92,117991,0.001,118104,144,-29.49854180472238,624,-241.23014969999997,818,1.591253525870187,,
218.05,119113,0.001,119262,144,-30.029014587402344,628,-241.084757,824,1.851622066846708,,
,119183,0.001,120000,,-29.711081886291502,,,,1.7814339115506126,600.9707705216948,1000.0
222.29,120210,0.001,120372,143,-30.49648720877511,632,-245.85851006999997,839,1.7896944792182357,,
215.42,120594,0.001,120801,143,-30.7355762740313,636,-238.3504249,841,1.810754674976155,,
216.39,121827,0.001,121972,143,-31.36367142718771,640,-239.42938845999998,848,1.790371096903278,,
217.07,122119,0.001,122259,143,-31.607685235830452,644,-240.31371965000002,849,1.7301460813872422,,
215.32,122263,0.001,122392,143,-30.905579630533854,648,-238.19898301999993,850,1.9471974571545918,,
215.17,122552,0.001,122724,144,-31.271261631757362,652,-238.1139021,851,1.9391635056865009,,
195.92,122803,0.001,122962,144,-31.265641882064493,656,-217.1235375,853,1.8863142132759094,,
195.22,123015,0.001,124115,145,-31.22049548409202,660,-216.18392337999995,855,1.790499901229685,,
,124051,0.001,125000,,-31.79761536916097,,,,1.8995823330349393,608.1002255478874,1000.0
213.72,125073,0.001,126173,144,-32.50301690535112,664,-235.96962255,875,2.1721562363884668,,
203.85,126283,0.001,126443,143,-32.93296424865723,668,-225.58193551,880,2.034658119678497,,
202.85,127388,0.001,127509,143,-32.699104895958534,672,-224.03376138,886,1.8417792962147639,,
204.02,128672,0.001,128784,144,-33.37302208328247,676,-224.93706473999995,892,2.0297195219397546,,
,129835,0.001,130000,,-33.63779200040377,,,,2.0268826184381967,609.617923799716,1000.0
204.75,,,130042,143,,680,-225.82604507999997,908,,,
223.76,131955,0.001,132104,143,-34.57156309890747,684,-246.44453059999995,918,2.1640583686232566,,
215.37,132244,0.001,132422,143,-34.49173593521118,688,-237.29754807,920,2.296591258818103,,
214.2,132458,0.001,132588,143,-34.80401551096063,692,-235.93754057,921,2.712199295821943,,
196.34,132690,0.001,132870,144,-34.21060340468948,696,-216.14778726,922,2.169340863619765,,
188.1,133005,0.001,133186,144,-34.58285896733122,700,-207.33800308999997,924,2.5555048111443206,,
198.21,134428,0.001,134556,144,-35.07137340164184,704,-218.20773648000005,931,2.7238288576602936,,
,134491,0.001,135000,,-35.51504135131836,,,,2.563972118922642,680.2273805618286,1000.0
216.69,136491,0.001,136608,143,-35.78150592803955,708,-237.90512116,951,3.170110364675522,,
209.97,136803,0.001,137047,143,-35.815593495088464,712,-231.05216998999995,953,3.3018233507287267,,
217.08,139018,0.001,139164,144,-36.55321792602539,716,-238.55211215,964,4.471456877350807,,
,139113,0.001,140000,,-36.998635609944664,,,,4.46646495965811,693.6021401174366,1000.0
223.02,140113,0.001,140223,143,-36.80354151153564,720,-245.02176676000002,979,5.60583117055893,,
231.96,141172,0.001,141300,143,-37.72801717122396,724,-254.67189125999997,985,7.001400298542446,,
231.29,142275,0.001,142391,143,-37.91142246640962,728,-253.85011183000003,990,8.42094217316579,,
221.72,142393,0.001,142544,143,-38.005929470062256,732,-243.13846107999998,991,9.130458161234856,,
228.57,143475,0.001,143658,144,-38.651661766899956,736,-250.69825089999995,997,9.37640895341572,,
218.59,143707,0.001,143831,144,-37.57279891967774,740,-239.98055587,998,8.497845387458801,,
216.65,143804,0.001,143924,144,-38.07073570700253,744,-237.82874954000002,998,10.412671650157256,,
,144878,0.001,145000,,-39.292399186354416,,,,9.735369792351356,510.4616968343209,716.9
231.39,,,145531,143,,748,-254.35135578,1011,,,
248.62,147462,0.001,147586,144,-40.39378809928894,752,-273.33380087,1024,14.994627229629025,,
266.62,149502,0.001,149624,144,-40.68290911865235,756,-292.96374427,1034,13.872946576833725,,
257.24,149709,0.001,149839,144,-41.31848542586617,760,-283.29274576,1036,15.570782717838082,,
,149883,0.001,150000,,-41.24874659946987,,,,12.500303047043937,615.0598676895781,709.0
238.33,,,150006,143,,764,-263.12135353,1043,,,
246.42,149985,0.001,151085,144,-40.819592793782554,768,-272.08107996,1045,23.001787900924683,,
246.46,152033,0.001,152155,144,-41.971081382349915,772,-272.75490627,1054,14.242968107524671,,
254.25,154091,0.001,154209,144,-43.00690045166016,776,-281.424757,1065,17.34087689781189,,
,154118,0.001,155000,,-42.55533142089844,,,,12.828258938259548,503.96167086195203,607.1
252.3,155152,0.001,155272,144,-43.67222505457261,780,-279.05263840000003,1076,16.996474420323093,,
252.62,156266,0.001,157366,145,-43.41281098585863,784,-280.14200393000004,1083,19.72195858001709,,
250.32,157336,0.001,157454,144,-43.57219009399414,788,-277.74365588,1088,14.949186440171866,,
249.95,157463,0.001,157583,144,-43.46483795731156,792,-277.42399607,1088,17.289712676295526,,
248.17,157553,0.001,157687,144,-43.98374811808268,796,-275.54630468,1089,12.530935764312744,,
255.98,158677,0.001,158784,144,-44.10666979276217,800,-284.495091,1095,17.29719472848452,,
,159684,0.001,160000,,-44.02909415435791,,,,15.422309768676758,417.6379354100674,504.7
263.27,160771,0.001,160883,144,-43.82455000766488,804,-293.00246296000006,1110,12.548753508206072,,
253.62,161855,0.001,161970,145,-43.54613058907645,808,-283.15068272999997,1116,12.816765785217285,,
250.01,161932,0.001,162048,145,-43.78726298014323,812,-279.12954533,1116,11.066177543004354,,
231.24,162124,0.001,162288,145,-43.51961097717285,816,-259.03312696000006,1117,12.262468042373657,,
221.87,162272,0.001,162410,145,-43.799390247889924,820,-248.83666656000003,1118,11.24412408896855,,
213.68,162554,0.001,162668,145,-43.5504880632673,824,-240.31824919,1119,14.151564964226313,,
204.79,162736,0.001,162870,145,-43.29584554036458,828,-231.20209329000005,1120,15.799097893601758,,
204.21,162826,0.001,162965,145,-43.45573272705078,832,-230.60739053000006,1121,12.055224347114564,,
205.92,164099,0.001,164250,145,-42.99176053388403,836,-232.74033053000002,1127,11.221448164467418,,
205.7,164249,0.001,164401,145,-43.01392572576349,840,-232.54039912,1128,9.568331967229428,,
,164392,0.001,165000,,-42.929834282916524,,,,11.503801424424728,452.2256517044851,901.3
215.96,165401,0.001,165520,144,-43.07011890411377,844,-243.48982247,1143,10.726247416602241,,
210.73,166466,0.001,166604,145,-42.49058256530762,848,-237.66813305000002,1148,9.67060226392746,,
192.36,166620,0.001,166822,145,-42.19737313010476,852,-217.64487363,1149,9.830777667817616,,
193.46,168855,0.001,168970,145,-41.77564089202881,856,-218.82243083,1160,7.924060808897019,,
194.58,169074,0.001,169297,145,-41.75262625558036,860,-219.84300730999996,1161,7.349798537682796,,
,169197,0.001,170000,,-41.758352873755285,,,,7.592201616705918,420.2737665560941,1000.0
223.21,171227,0.001,172327,145,-41.34366244506836,864,-251.06691714999997,1183,7.021917692899704,,
224.58,172443,0.001,173543,145,-40.9919553903433,868,-252.36184884000002,1189,5.348437000204016,,
224.18,174372,0.001,174573,145,-40.82468845226146,872,-251.72532623999996,1198,5.70791806238834,,
,174543,0.001,175000,,-40.77023220062256,,,,5.939727415641149,243.78367214484314,1000.0
214.68,175543,0.001,175677,144,-40.58798041534424,876,-241.1809113799999,1214,5.686859142184257,,
215.89,176733,0.001,176861,144,-40.56278157043457,880,-241.94019121000002,1220,5.571820564508438,,
206.21,177867,0.001,177987,145,-40.325994676159276,884,-230.68335674000002,1226,6.5332880596960745,,
,178977,0.001,180000,,-40.355378807915585,,,,5.41048383447859,589.2052010922692,811.1
226.51,179977,0.001,180105,144,-40.67895639038086,888,-252.80566637000004,1244,5.527281588077545,,
246.03,182058,0.001,182186,145,-40.8544786529541,892,-273.89625636999995,1255,5.683712277531624,,
256.6,183237,0.001,183347,145,-41.18134891285616,896,-285.22305637999995,1261,4.742315642973956,,
249.37,183564,0.001,183721,145,-41.013263115516075,900,-277.18061248000004,1263,4.971478077081533,,
,184621,0.001,185000,,-41.26969870758057,,,,4.949847059726715,747.1555128617445,1000.0
258.8,185663,0.001,186763,145,-41.6121944245838,904,-286.91614086,1283,4.996543486913045,,
259.25,187722,0.001,187895,145,-41.866104326750104,908,-287.18142114999995,1293,5.450729582760785,,
260.23,187927,0.001,188071,145,-41.71676119636087,912,-288.41069789,1294,5.467107092632967,,
,189042,0.001,190000,,-41.842320955716644,,,,5.101340137995207,256.64070694185796,408.0
278.54,,,190142,145,,916,-308.09145416,1305,,,
280.42,190320,0.001,190452,145,-42.368418502807614,920,-310.23835606999995,1310,5.230226303401746,,
304.06,192387,0.001,193074,146,-42.47682459214155,924,-335.92516000999996,1321,5.552554634639195,,
313.25,194034,0.001,194195,146,-43.25935326385498,928,-346.09189777000006,1330,6.049073724508285,,
315.11,194324,0.001,194476,146,-43.52219966008113,932,-348.28385941,1331,6.91840827372647,,
,194414,0.001,195000,,-43.575235868755136,,,,7.548634685968098,891.9399986908305,1000.0
313.35,195430,0.001,195585,145,-43.984999656677246,936,-346.03740444999994,1346,8.261239007115364,,
313.98,195659,0.001,195799,145,-44.75208282470703,940,-347.0020953199999,1347,7.785810550053914,,
305.01,195880,0.001,196021,145,-43.80601356398891,944,-337.51144519999997,1348,6.989941974058219,,
314.73,197929,0.001,198077,145,-43.7451286315918,948,-347.9365343,1359,7.174209177494049,,
,199081,0.001,200000,,-44.31563186645508,,,,7.622844378153483,637.3519945506007,705.3
333.59,,,200181,145,,952,-367.82033354999993,1372,,,
313.86,200218,0.001,200356,145,-45.04201391008165,956,-346.59341731,1377,7.50359256838409,,
340.95,202292,0.001,203392,146,-45.30104470062256,960,-375.9422577099999,1389,6.656861308574676,,
312.11,203395,0.001,203538,145,-45.58589902131454,964,-344.5594705,1394,7.135032311729763,,
,204498,0.001,205000,,-45.7434503326416,,,,6.645064544200897,793.1059395029209,901.1
320.55,,,205598,145,,968,-353.79440173,1409,,,
321.93,206637,0.001,206766,145,-45.951999028523765,972,-355.37805682,1419,5.529832543553533,,
324.0,207918,0.001,208077,145,-45.9220176424299,976,-358.04517647999995,1426,5.5084789526302185,,
324.26,208187,0.001,209287,146,-45.92721670645255,980,-359.38693935000003,1428,5.037297330751009,,
315.38,209403,0.001,209525,146,-46.184193871238016,984,-349.9515651,1434,4.450357626784932,,
,209538,0.001,210000,,-45.977807244589165,,,,5.2195794235828314,895.709459353285,1000.0
305.63,210538,0.001,210668,145,-45.970906585693356,988,-339.13663821999995,1449,5.246155761957168,,
286.6,210729,0.001,210846,145,-46.22342749202953,992,-318.55140759,1450,4.514067758532131,,
282.08,210917,0.001,211555,145,-45.85322897774832,996,-313.85007497999993,1451,5.006827199181845,,
300.08,213540,0.001,213729,145,-46.10201315307617,1000,-332.74437612,1465,4.549076513648033,,
,214629,0.001,215000,,-46.27564967346191,,,,4.535850377917289,681.585405250825,803.6
290.17,215657,0.001,215780,145,-46.840280532836914,1004,-321.80899378000004,1483,5.078391654150827,,
