time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
4,0,29,7.25,56.25283625,2129,,,,,,
8,0,53,6.625,50.39982325,2660,,,,,,
12,0,78,6.5,49.146412749999996,2846,,,,,,
16,0,104,6.5,49.146418,2596,,,,,,
20,0,120,6.0,44.4225148,612,-6.681333303451538,0.001,51.216389656066895,19,,
24,0,133,5.541666666666667,40.18500375,420,-7.331875801086426,0.001,32.110060373942055,33,,
28,0,147,5.25,37.45469103571428,343,-8.87649917602539,0.001,18.496946096420288,46,,
32,0,162,5.0625,35.662749812499996,298,-8.174987316131592,0.001,14.242854833602905,61,,
36,0,177,4.916666666666667,34.26722047222223,267,-7.504913806915283,0.001,15.132243633270264,76,,
40,0,190,4.75,32.733757525,247,-7.224576950073242,0.001,14.987443606058756,90,,
44,0,202,4.590909090909091,31.29025536363636,234,-7.280329942703247,0.001,14.40665372212728,102,,
48,0,218,4.541666666666667,30.78659925,224,-7.6899638175964355,0.001,12.917437076568604,117,,
52,1,232,4.461538461538462,30.038124807692306,214,-7.867453575134277,0.001,13.774637222290039,132,,
56,1,245,4.375,29.246004910714284,207,-6.693081378936768,0.001,14.181802749633789,145,,
60,1,258,4.3,28.56133975,200,-7.897243976593018,0.001,13.472709655761719,158,,
64,1,272,4.25,28.090469374999998,195,-8.363282203674316,0.001,16.020443598429363,171,,
68,1,286,4.205882352941177,27.676621073529407,189,-7.286380290985107,0.001,11.766443570454916,186,,
72,1,300,4.166666666666667,27.306651430555558,184,-7.972395658493042,0.001,12.881939172744751,200,,
76,1,314,4.131578947368421,26.977794934210532,180,-7.605466842651367,0.001,11.495615482330322,214,,
80,1,329,4.1125,26.786456875,177,-7.584007740020752,0.001,16.125244140625,229,,
84,1,342,4.071428571428571,26.414082369047623,173,-7.7671754360198975,0.001,10.60678513844808,242,,
88,2,356,4.045454545454546,26.172876670454546,170,-7.951969385147095,0.001,10.707394361495972,256,,
92,2,370,4.021739130434782,25.950763173913046,168,-7.699385404586792,0.001,12.349580764770508,270,,
96,2,384,4.0,25.747013479166668,167,-8.15444564819336,0.001,9.826481819152832,283,,
100,2,398,3.98,25.5581403,164,-7.919902801513672,0.001,9.004015922546387,298,,
104,2,412,3.83,24.151919720000002,163,-7.9831767082214355,0.001,9.227840185165405,312,,
108,2,425,3.72,23.130832530000003,162,-8.273470878601074,0.001,9.29383897781372,325,,
112,2,438,3.6,22.02400155,161,-7.253561973571777,0.001,11.924873352050781,338,,
116,2,450,3.46,20.735199090000002,160,-8.00159478187561,0.001,7.772596041361491,350,,
120,2,463,3.43,20.471617999999996,159,-7.7313783168792725,0.001,9.34980320930481,363,,
124,3,478,3.45,20.637142679999997,158,-7.243081092834473,0.001,8.90080738067627,377,,
128,3,492,3.45,20.636290059999997,157,-8.996461868286133,0.001,7.655311902364095,392,,
132,3,506,3.44,20.556721439999997,157,-7.574457883834839,0.001,9.81547498703003,405,,
136,3,520,3.43,20.47535046,156,-8.362175941467285,0.001,9.89352830251058,419,,
140,3,533,3.43,20.47773101,155,-7.906212329864502,0.001,8.843751589457193,433,,
144,3,545,3.43,20.479172090000002,154,-9.133052825927734,0.001,7.807957649230957,445,,
148,3,559,3.41,20.3126438,153,-7.840118646621704,0.001,9.956028699874878,459,,
152,3,572,3.4,20.22833432,153,-7.491881847381592,0.001,9.944031715393066,471,,
156,3,586,3.41,20.31274412,152,-8.745697498321533,0.001,9.767169316609701,486,,
160,3,600,3.42,20.39673612,152,-8.95312786102295,0.001,7.88724406560262,499,,
164,4,615,3.43,20.480412270000002,151,-8.644958019256592,0.001,6.972647607326508,515,,
168,4,628,3.42,20.39755342,150,-7.943618059158325,0.001,8.002190907796225,528,,
172,4,640,3.4,20.23449351,150,-8.57055377960205,0.001,6.550973892211914,540,,
176,4,653,3.39,20.15097384,150,-8.228426933288574,0.001,6.424164930979411,553,,
180,4,667,3.38,20.06791161,149,-8.699518203735352,0.001,7.414354085922241,567,,
184,4,681,3.39,20.15405366,149,-8.756926536560059,0.001,6.371220111846924,581,,
188,4,697,3.41,20.31913395,149,-9.384139060974121,0.001,8.078292608261108,596,,
192,4,712,3.42,20.40257986,148,-8.22429895401001,0.001,6.921209216117859,611,,
196,4,726,3.42,20.40223041,148,-8.439655303955078,0.001,8.317352135976156,625,,
200,5,741,3.43,20.4875409,147,-8.776228904724121,0.001,4.5966784954071045,640,,
204,5,756,3.44,20.570385150000003,147,-9.656651973724365,0.001,5.263870120048523,655,,
208,5,772,3.47,20.816857469999995,147,-9.554542541503906,0.001,5.498608112335205,671,,
212,5,786,3.48,20.901420360000003,147,-7.9494452476501465,0.001,7.333641290664673,685,,
216,5,801,3.51,21.1488965,146,-9.589201927185059,0.001,5.286933541297913,701,,
220,5,816,3.53,21.315533509999995,146,-8.362213134765625,0.001,5.186878363291423,715,,
224,5,831,3.53,21.316486060000003,145,-8.832160949707031,0.001,4.920408368110657,730,,
228,5,845,3.53,21.315371439999993,145,-8.97969388961792,0.001,5.680081248283386,745,,
232,5,858,3.52,21.23081563,144,-10.193594932556152,0.001,6.043774843215942,758,,
236,6,873,3.53,21.313704829999995,143,-9.348506450653076,0.001,5.822340488433838,773,,
240,6,886,3.53,21.315047219999997,143,-9.162764549255371,0.001,4.701154708862305,785,,
244,6,899,3.54,21.399557240000004,143,-8.972943305969238,0.001,6.702577431996663,799,,
248,6,913,3.54,21.398696140000006,143,-8.88686752319336,0.001,4.711913426717122,812,,
252,6,925,3.53,21.315680890000003,142,-9.883079528808594,0.001,4.67414665222168,825,,
256,6,938,3.52,21.23130977,142,-10.291799545288086,0.001,4.42727929353714,838,,
260,6,951,3.51,21.14966759,142,-9.082476615905762,0.001,6.28098201751709,851,,
264,6,964,3.49,20.984754459999998,142,-8.390838623046875,0.001,4.5457843542099,864,,
268,6,978,3.5,21.068170770000002,142,-8.95606803894043,0.001,5.402708212534587,877,,
272,6,993,3.53,21.315797100000005,142,-10.470531463623047,0.001,6.1510456800460815,892,,
,,1000,,,,-10.301322937011719,0.001,6.688261349995931,899,3.5,21.10651652812958
276,7,1007,3.54,21.398218240000002,140,-9.296400547027588,0.001,4.754071394602458,906,,
280,7,1019,3.52,21.230167610000002,139,-8.9362211227417,0.001,4.481677373250325,919,,
284,7,1033,3.52,21.227814399999996,138,-8.932050228118896,0.001,4.0454864501953125,932,,
288,7,1047,3.5,21.06313353,138,-9.73871660232544,0.001,3.565952698389689,946,,
292,7,1060,3.48,20.896622640000004,138,-9.57518720626831,0.001,4.438693841298421,960,,
296,7,1074,3.48,20.897832249999997,138,-9.395042419433594,0.001,4.429367303848267,973,,
300,7,1089,3.48,20.89892226,137,-9.252235412597656,0.001,3.7782796025276184,988,,
304,8,1105,3.49,20.98003382,137,-9.68565034866333,0.001,4.702550411224365,1004,,
308,8,1118,3.46,20.732284519999997,137,-10.006957054138184,0.001,4.053180615107219,1018,,
312,8,1132,3.46,20.731801049999998,136,-8.962947845458984,0.001,5.535754680633545,1032,,
316,8,1146,3.45,20.649421679999996,136,-8.624015808105469,0.001,4.503575444221497,1045,,
320,8,1159,3.43,20.48346661,136,-8.974169731140137,0.001,3.7518458366394043,1059,,
324,8,1173,3.42,20.40073896,135,-9.431722640991211,0.001,5.198768854141235,1073,,
328,8,1186,3.41,20.318638039999996,135,-10.25807237625122,0.001,4.230968316396077,1086,,
