rollout/ep_len_mean,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
3.0,4,0,3.0,12,4215,,,,,,
3.75,8,0,3.75,30,4997,,,,,,
6.25,12,0,6.25,75,6130,,,,,,
6.5,16,0,6.5,104,5632,,,,,,
5.8,20,0,5.8,116,779,-1.1329404711723328,0.001,0.024661684408783913,20,,
5.333333333333333,24,0,5.333333333333333,128,568,-1.1121113896369934,0.001,0.01947721280157566,32,,
5.0,28,0,5.0,140,456,-1.1272795796394348,0.001,0.005540333998699983,44,,
4.75,32,0,4.75,152,395,-1.2139386534690857,0.001,0.004168522156154116,56,,
4.555555555555555,36,0,4.555555555555555,164,355,-1.215543806552887,0.001,0.004175883873055379,68,,
4.4,40,0,4.4,176,320,-1.2443887591362,0.001,0.00506591967617472,80,,
4.2727272727272725,44,0,4.2727272727272725,188,298,-1.283925712108612,0.001,0.0074698397268851595,92,,
4.166666666666667,48,0,4.166666666666667,200,283,-1.3059171438217163,0.001,0.007944687424848476,104,,
4.076923076923077,52,0,4.076923076923077,212,270,-1.3429086208343506,0.001,0.006695512992640336,116,,
4.0,56,0,4.0,224,260,-1.3555439114570618,0.001,0.007977973359326521,128,,
3.933333333333333,60,0,3.933333333333333,236,248,-1.3749212622642517,0.001,0.009845647029578686,140,,
3.875,64,1,3.875,248,241,-1.374129056930542,0.001,0.01130459705988566,152,,
3.823529411764706,68,1,3.823529411764706,260,227,-1.394657552242279,0.001,0.007808339782059193,164,,
3.7777777777777777,72,1,3.7777777777777777,272,219,-1.4104638695716858,0.001,0.011013368299851814,176,,
3.736842105263158,76,1,3.736842105263158,284,211,-1.4113635420799255,0.001,0.009029375544438759,188,,
3.7,80,1,3.7,296,206,-1.431427240371704,0.001,0.008831240547200045,200,,
3.6666666666666665,84,1,3.6666666666666665,308,202,-1.4209176898002625,0.001,0.007873013848438859,212,,
3.6363636363636362,88,1,3.6363636363636362,320,200,-1.4388912916183472,0.001,0.013563863933086395,224,,
3.608695652173913,92,1,3.608695652173913,332,198,-1.475233554840088,0.001,0.009972743845234314,236,,
3.5833333333333335,96,1,3.5833333333333335,344,195,-1.468109667301178,0.001,0.011484469597538313,248,,
3.56,100,1,3.56,356,193,-1.514751136302948,0.001,0.007434325913588206,260,,
3.56,104,1,3.56,368,192,-1.4964995384216309,0.001,0.008271473770340284,272,,
3.5,108,1,3.5,380,190,-1.510112702846527,0.001,0.01643965517481168,284,,
3.17,112,2,3.17,392,188,-1.4964101910591125,0.001,0.017085202348728974,296,,
3.0,116,2,3.0,404,187,-1.4976080060005188,0.001,0.011812659601370493,308,,
3.0,120,2,3.0,416,184,-1.549085021018982,0.001,0.011514370640118917,320,,
3.0,124,2,3.0,428,181,-1.536694049835205,0.001,0.017730831168591976,332,,
3.0,128,2,3.0,440,178,-1.5844352841377258,0.001,0.014673623877267042,344,,
3.0,132,2,3.0,452,175,-1.5835838913917542,0.001,0.00914096056173245,356,,
3.0,136,2,3.0,464,175,-1.5714837908744812,0.001,0.0032646170196433863,368,,
3.0,140,2,3.0,476,174,-1.5332905650138855,0.001,0.01856632096072038,380,,
3.0,144,2,3.0,488,173,-1.5981914401054382,0.001,0.013172201191385588,392,,
3.0,148,2,3.0,500,171,-1.6327171325683594,0.001,0.014651126228272915,404,,
3.0,152,2,3.0,512,170,-1.6176469922065735,0.001,0.013520613312721252,416,,
3.0,156,3,3.0,524,170,-1.6463192701339722,0.001,0.01203293198098739,428,,
3.0,160,3,3.0,536,168,-1.6087464094161987,0.001,0.01265368548532327,440,,
3.0,164,3,3.0,548,168,-1.6178417801856995,0.001,0.012908179312944412,452,,
3.0,168,3,3.0,560,167,-1.6997535228729248,0.001,0.01447048969566822,464,,
3.0,172,3,3.0,572,167,-1.6291233897209167,0.001,0.017502464974919956,476,,
3.0,176,3,3.0,584,166,-1.6343740820884705,0.001,0.015392085537314415,488,,
3.0,180,3,3.0,596,164,-1.7031513452529907,0.001,0.02061370015144348,500,,
3.0,184,3,3.0,608,163,-1.674217939376831,0.001,0.02626519991705815,512,,
3.0,188,3,3.0,620,162,-1.6831488013267517,0.001,0.016949716334541638,524,,
3.0,192,3,3.0,632,161,-1.714910089969635,0.001,0.009692007365326086,536,,
3.0,196,4,3.0,644,160,-1.7015387415885925,0.001,0.017312934932609398,548,,
3.0,200,4,3.0,656,160,-1.7153465151786804,0.001,0.023084533711274464,560,,
3.0,204,4,3.0,668,159,-1.7821750044822693,0.001,0.014507417877515158,572,,
3.0,208,4,3.0,680,159,-1.720487356185913,0.001,0.0043812755805750685,584,,
3.0,212,4,3.0,692,159,-1.7428953647613525,0.001,0.014469831095387539,596,,
3.0,216,4,3.0,704,158,-1.6843940019607544,0.001,0.012067474114398161,608,,
3.0,220,4,3.0,716,157,-1.7333809733390808,0.001,0.009647779787580172,620,,
3.0,224,4,3.0,728,156,-1.7367630004882812,0.001,0.006752695112178723,632,,
3.0,228,4,3.0,740,156,-1.6579922437667847,0.001,0.017701914068311453,644,,
3.0,232,4,3.0,752,156,-1.7502787709236145,0.001,0.008260147646069527,656,,
3.0,236,4,3.0,764,156,-1.7852380871772766,0.001,0.024428903435667355,668,,
3.0,240,4,3.0,776,155,-1.7331324219703674,0.001,0.01971390377730131,680,,
3.0,244,5,3.0,788,155,-1.8137601613998413,0.001,0.033497670044501625,692,,
3.0,248,5,3.0,800,155,-1.7584584951400757,0.001,0.017913436517119408,704,,
3.0,252,5,3.0,812,155,-1.7835499048233032,0.001,0.011817477488269409,716,,
3.0,256,5,3.0,824,155,-1.8495770692825317,0.001,0.01580433299144109,728,,
3.0,260,5,3.0,836,153,-1.7455418109893799,0.001,0.009272932074964046,740,,
3.0,264,5,3.0,848,152,-1.710351586341858,0.001,0.005042397261907657,752,,
3.0,268,5,3.0,860,151,-1.83506441116333,0.001,0.011857351598640284,764,,
3.0,272,5,3.0,872,151,-1.798833966255188,0.001,0.017455746109286945,776,,
3.0,276,5,3.0,884,150,-1.7618001699447632,0.001,0.01932338997721672,788,,
3.0,280,5,3.0,896,150,-1.8612618446350098,0.001,0.02662449764708678,800,,
3.0,284,6,3.0,908,149,-1.8065623044967651,0.001,0.02594745655854543,812,,
3.0,288,6,3.0,920,148,-1.711087703704834,0.001,0.02550555020570755,824,,
3.0,292,6,3.0,932,147,-1.9551735520362854,0.001,0.014573039952665567,836,,
3.0,296,6,3.0,944,146,-1.877715289592743,0.001,0.01151815615594387,848,,
3.0,300,6,3.0,956,146,-1.8506620526313782,0.001,0.01554750899473826,860,,
3.0,304,6,3.0,968,146,-1.79928058385849,0.001,0.007573489720622699,872,,
3.0,308,6,3.0,980,145,-1.8690577149391174,0.001,0.014379603089764714,884,,
3.0,312,6,3.0,992,145,-1.8119302988052368,0.001,0.014592632340888182,896,,
,,,,1000,,-1.8458220958709717,0.001,0.0088661415502429,905,3.0,3.0
3.0,316,6,3.0,1004,145,-1.8375700116157532,0.001,0.013806945333878199,908,,
3.0,320,6,3.0,1016,145,-1.8136289715766907,0.001,0.013551099536319574,920,,
3.0,324,7,3.0,1028,144,-1.8340106010437012,0.001,0.015768319678803284,932,,
3.0,328,7,3.0,1040,144,-1.9239266514778137,0.001,0.018473627356191475,944,,
3.0,332,7,3.0,1052,144,-1.8972073197364807,0.001,0.022555843616525333,956,,
3.0,336,7,3.0,1064,144,-1.8936956524848938,0.001,0.020269173042227823,968,,
3.0,340,7,3.0,1076,143,-1.934873878955841,0.001,0.014704811697204908,980,,
3.0,344,7,3.0,1088,144,-1.9169771671295166,0.001,0.013180499585966269,992,,
3.0,348,7,3.0,1100,144,-1.9134258031845093,0.001,0.014980278598765532,1004,,
3.0,352,7,3.0,1112,144,-1.8983991146087646,0.001,0.020177668581406277,1016,,
3.0,356,7,3.0,1124,144,-1.8315011262893677,0.001,0.006926214788109064,1028,,
3.0,360,7,3.0,1136,144,-1.8829638361930847,0.001,0.019883234053850174,1040,,
3.0,364,7,3.0,1148,144,-1.9059312343597412,0.001,0.011018321538964907,1052,,
3.0,368,8,3.0,1160,144,-1.9648422002792358,0.001,0.029647263387839,1064,,
3.0,372,8,3.0,1172,144,-1.8773143887519836,0.001,0.007665085761497418,1076,,
3.0,376,8,3.0,1184,144,-1.8388566970825195,0.001,0.009579018224030733,1088,,
