time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/episodes,time/fps,rollout/ep_len_mean,train/learning_rate,train/actor_loss,train/critic_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
56,155.68236919999998,10375,184,183,82.3,0.001,-32.123551080393234,3.375668217276418,10193,,
58,155.76879502999998,10713,188,183,82.34,0.001,-32.50360054193541,3.437905795433942,10532,,
60,157.06077127,11049,192,184,82.95,0.001,-32.756782252614094,4.270513007439763,10867,,
61,158.82705826999995,11388,196,184,83.77,0.001,-34.0057430267334,4.633499882050923,11208,,
63,159.22367642,11723,200,184,83.9,0.001,-34.52211249746927,4.183052492577855,11541,,
65,159.27175395999998,12066,204,184,83.91,0.001,-34.96284192107444,3.8919019588204318,11884,,
67,159.31700545,12402,208,184,83.92,0.001,-35.23779569353376,5.9231008348694765,12222,,
,,12500,,,,0.001,-35.77974434786065,3.4017625707526538,12392,84.05,160.53879362344742
70,159.1984938,12741,212,181,83.88,0.001,-35.58255302615282,4.236133548544674,12560,,
71,159.16499845,13080,216,181,83.85,0.001,-36.42962788426599,4.0416215907695685,12902,,
73,158.99244647000003,13419,220,181,83.8,0.001,-37.227951503935316,4.412915560461226,13238,,
75,158.99299686,13759,224,181,83.81,0.001,-37.428561454595524,4.4682425066482185,13580,,
77,158.91050232999999,14099,228,181,83.77,0.001,-38.05474732138894,4.966881808193251,13918,,
79,158.73663376,14432,232,182,83.68,0.001,-38.58856092180525,4.15849384807405,14255,,
80,158.87731646000003,14775,236,182,83.72,0.001,-38.89155342465355,4.352503868085997,14593,,
,,15000,,,,0.001,-38.97187523614792,4.377582833346199,14851,84.4,162.4836461663246
83,159.18230825000003,15113,240,179,83.8,0.001,-38.5179808480399,4.442157412568728,14935,,
85,160.30140956,15456,244,180,84.22,0.001,-39.37019241687863,8.001176268555398,15275,,
87,160.67949488,15798,248,180,84.36,0.001,-39.97234442067701,5.67557017747746,15616,,
89,160.85026299999998,16137,252,180,84.42,0.001,-39.90033976236979,3.9669860075501835,15955,,
91,161.20585583,16478,256,180,84.52,0.001,-40.68738741990997,3.9780482139932105,16297,,
93,161.55486551,16822,260,180,84.63,0.001,-41.09967937025913,5.025863332803859,16641,,
94,162.09864894999998,17165,264,180,84.78,0.001,-40.75437767561092,4.010265644206557,16983,,
,,17500,,,,0.001,-41.91209929330008,4.092622687419255,17323,84.85,163.67189632058142
98,162.24374992000003,17504,268,178,84.81,,,,,,
99,162.60017092,17848,272,178,84.94,0.001,-41.95252351982649,4.777342544045559,17666,,
101,162.70389063999997,18186,276,178,84.92,0.001,-41.62287995873428,3.7968085760093597,18005,,
103,162.87455544,18528,280,179,84.95,0.001,-42.406426274499225,4.410446939773338,18348,,
105,162.69029187,18862,284,179,84.87,0.001,-42.63100483542994,4.699246552083399,18681,,
106,162.95754180000003,19205,288,179,84.92,0.001,-43.20667941071267,3.252906706444053,19023,,
108,163.23825636,19547,292,180,84.98,0.001,-43.187766585239146,5.060995507240295,19366,,
110,163.35791929,19886,296,180,84.98,0.001,-43.148798476817994,4.942696800065595,19707,,
,,20000,,,,0.001,-42.78388468424479,5.365933818476541,19874,75.3,136.55068812668324
113,163.22650946,20216,300,178,84.93,0.001,-43.1249205271403,6.523403694232305,20035,,
114,162.48939052,20530,304,178,84.64,0.001,-43.91466047957137,3.9801240249260053,20350,,
116,161.68349031,20829,308,179,84.27,0.001,-43.407583713531494,4.697513996338357,20641,,
117,160.16232733,21104,312,178,83.63,0.001,-43.55725820440995,5.36777809937795,20928,,
119,157.46424364,21322,316,178,82.42,0.001,-43.1333056640625,3.856884177850217,21146,,
120,154.24844231999998,21515,320,178,80.96,0.001,-44.09897104899088,6.217243087788423,21370,,
121,154.06634983,21858,324,179,80.99,0.001,-44.45254536678917,7.581872218533566,21676,,
123,151.01794962,22059,328,179,79.6,0.001,-43.594752175467356,8.022976816784253,21916,,
124,147.62306866,22234,332,179,78.02,0.001,-44.90695730845133,9.135931946337223,22092,,
125,144.34784159,22429,336,179,76.54,0.001,-44.38364362716675,7.509708235661189,22282,,
,,22500,,,,0.001,-43.889561694601305,6.678235756026374,22378,48.6,83.70032362937927
126,141.91359172,22656,340,178,75.43,0.001,-45.3320166015625,7.76787235055651,22476,,
128,142.26454839,23021,344,178,75.65,0.001,-45.45688529968262,7.072504309415817,22846,,
130,141.28089971,23327,348,179,75.29,0.001,-45.539369240785255,7.683605994497027,23154,,
131,140.37223704999997,23633,352,179,74.96,0.001,-45.013999437030996,5.28880817394752,23459,,
133,139.96934883,23955,356,179,74.77,0.001,-45.73184458414713,6.3921654037682405,23776,,
134,138.31941724,24221,360,179,73.99,0.001,-46.20261067357556,6.489016791521492,24063,,
136,136.94070325,24505,364,180,73.4,0.001,-45.41116856419763,9.150837018910575,24346,,
137,135.51616009,24780,368,180,72.76,0.001,-46.22333583831787,10.433009262382985,24609,,
,,25000,,,,0.001,-46.380120354729726,5.382643033663432,24837,84.3,159.2717615813017
139,134.83232855999998,25094,372,179,72.46,0.001,-46.09264520498422,5.928262953574841,24915,,
141,134.61800631,25431,376,179,72.45,0.001,-46.940492678911255,7.61055573897484,25233,,
142,132.17770864000002,25656,380,179,71.28,0.001,-47.568302154541016,6.908841383953889,25479,,
144,133.99993529000002,26064,384,180,72.02,0.001,-46.53692972435142,6.673033068113238,25861,,
146,135.83598873,26508,388,180,73.03,0.001,-46.90934604406357,7.389372578822076,26299,,
149,136.46097869999997,26892,392,180,73.45,0.001,-46.934690615025964,9.649077373306925,26685,,
151,137.87317476,27282,396,180,73.96,0.001,-47.32604195089901,7.601058098615384,27072,,
,,27500,,,,0.001,-48.14525736028498,7.397586509314451,27394,97.75,199.60230019390582
155,140.42201463,27706,400,178,74.9,0.001,-47.773700567392204,8.89825913653924,27498,,
157,144.54788553999998,28240,404,179,77.1,0.001,-48.84094721476237,8.46353413644901,27937,,
163,154.31851737,29390,408,180,85.61,0.001,-49.14740443389688,8.133850726505253,29044,,
166,155.04275012,29770,412,179,86.66,0.001,-50.465987654293286,8.894637851154103,29632,,
,,30000,,,,0.001,-51.100392509909234,7.066857737653396,29874,51.55,33.969534272397865
168,154.44967366,30051,416,178,87.29,0.001,-51.07201726813065,8.912736935493273,29913,,
169,155.86840407,30331,420,178,88.16,0.001,-50.22285947799683,15.721009227293957,30156,,
171,156.66244282000002,30733,424,178,88.75,0.001,-51.725795364379884,8.555028757452964,30530,,
174,162.29401547,31156,428,178,90.97,0.001,-51.63863336122953,9.221481649080912,30943,,
176,169.86364836,31635,432,179,94.01,0.001,-52.42926633155952,8.57564624184269,31418,,
179,177.14743273000005,32113,436,179,96.84,0.001,-52.80048639266217,9.543925442346712,31899,,
,,32500,,,,0.001,-53.69519437369654,10.403168614171133,32375,118.0,258.3942171603441
183,183.64378042,32589,440,177,99.33,,,,,,
186,187.18699763999996,33069,444,177,100.48,0.001,-54.83147710164388,10.572458243370056,32851,,
189,192.12415986,33548,448,177,102.21,0.001,-55.676204999287926,9.05539107923748,33330,,
191,197.00113010999996,34025,452,177,103.92,0.001,-55.99867717555312,8.990824829272139,33809,,
194,201.43552271999997,34513,456,177,105.58,0.001,-57.28306191762288,8.594277252753576,34292,,
196,206.95492123,34995,460,177,107.74,0.001,-57.49379907805344,10.446921512998383,34780,,
,,35000,,,,0.001,-57.20541524078887,7.647026239323015,34899,119.2,258.8962271302938
201,212.07074841000002,35475,464,176,109.7,0.001,-58.21683819011106,8.580919512316711,35254,,
203,217.36649511,35950,468,176,111.7,0.001,-58.7286491394043,6.8608583404171855,35743,,
206,221.98084939000003,36433,472,176,113.39,0.001,-59.62966524968382,9.635209902388151,36222,,
209,226.25042577,36924,476,176,114.93,0.001,-60.468396046122564,7.121403223178426,36706,,
211,232.63512482999994,37410,480,176,117.54,0.001,-60.69622901178175,8.776464563369752,37197,,
,,37500,,,,0.001,-61.04296693963519,12.453233209430662,37314,141.1,236.07164560854434
216,233.70628328999996,37886,484,175,118.22,0.001,-61.75633890875454,11.74523190759186,37665,,
218,235.76151392,38376,488,175,118.68,0.001,-62.26024651527405,8.138593189476072,38161,,
221,238.71460715000003,38848,492,175,119.56,0.001,-62.72042853145276,8.371536617605095,38634,,
223,240.95946634999993,39320,496,175,120.38,0.001,-62.603596202114176,9.446756541210672,39105,,
226,242.50576378999997,39799,500,176,120.93,0.001,-63.07407722473145,9.388426125049591,39585,,
,,40000,,,,0.001,-63.97081018666752,8.369087556176934,39824,119.1,256.5064555644989
230,242.95191379,40281,504,174,120.41,0.001,-64.8099022547404,10.103740257024764,40068,,
232,237.92362758999997,40762,508,175,113.72,0.001,-66.06205911151433,9.965057791782026,40543,,
235,242.61951172000002,41246,512,175,114.76,0.001,-66.11902843537878,8.881614989921696,41032,,
237,249.79491001999997,41728,516,175,116.77,0.001,-67.825270652771,8.958784920828682,41512,,
240,255.32223846999997,42200,520,175,118.69,0.001,-67.84642430009514,8.543304172055475,41982,,
,,42500,,,,0.001,-69.63340444413443,8.27612708201484,42356,119.75,259.45001907646656
244,258.70635896999994,42688,524,174,119.55,0.001,-69.20230988324698,9.424133947340108,42474,,
246,260.32000368999996,43187,528,174,120.31,0.001,-70.93540361192491,8.184785184406099,42965,,
249,260.25711252,43675,532,174,120.4,0.001,-71.58986176037398,12.28494050072842,43463,,
252,260.23687619,44169,536,174,120.56,0.001,-72.30573372762711,13.028377645271869,43944,,
255,260.0475171599999,44646,540,175,120.57,0.001,-73.34985217713474,8.99315274487371,44427,,
,,45000,,,,0.001,-73.48583775181925,11.26661770439148,44793,119.95,259.42539352178574
259,259.92821791,45127,544,173,120.58,0.001,-74.18265495300292,10.370748607317607,44913,,
261,259.97770419,45618,548,174,120.7,0.001,-74.21556854248047,6.971950383225749,45402,,
264,260.11410198,46110,552,174,120.85,0.001,-74.69408403593918,10.092068095492502,45883,,
266,259.96524062000003,46593,556,174,120.8,0.001,-75.87301534016927,9.594469132543612,46374,,
269,260.04674619,47080,560,174,120.85,0.001,-76.50335988690776,13.607975907864109,46862,,
,,47500,,,,0.001,-76.2782435013076,8.982990186093216,47345,117.05,257.08559861183164
273,260.09209135,47558,564,173,120.83,,,,,,
276,260.33265387,48038,568,173,120.88,0.001,-76.6086033236596,13.796321747764464,47824,,
278,260.34836165,48515,572,174,120.82,0.001,-76.4823841226512,7.59977551780898,48298,,
280,260.62377543,49008,576,174,120.84,0.001,-78.24097721160405,8.583298450424557,48790,,
283,260.55051848,49480,580,174,120.7,0.001,-77.9739426729972,11.613010511063694,49264,,
285,261.82310101999997,49957,584,174,120.71,0.001,-78.65224644175747,12.010312795639038,49740,,
,,50000,,,,0.001,-78.6239522298177,9.637930190267642,49861,119.05,263.3920523941517
290,261.75051786,50437,588,173,120.61,0.001,-79.84809437736136,11.20791199384642,50218,,
292,261.92480457,50915,592,173,120.67,0.001,-80.26189681230966,11.90968237286907,50700,,
295,261.88893279,51381,596,173,120.61,0.001,-80.8022307098889,11.639608473817178,51172,,
298,261.84365891000004,51851,600,173,120.52,0.001,-81.79130249023437,11.704614673058192,51634,,
300,262.25594163,52344,604,174,120.63,0.001,-81.34085583295979,11.40527171580518,52120,,
,,52500,,,,0.001,-81.59556218197471,10.204722506958142,52362,120.25,265.76568530499935
304,262.48048479,52820,608,173,120.58,0.001,-82.4167049407959,12.13655753135681,52603,,
306,262.92085755,53308,612,173,120.62,0.001,-82.56042105252625,11.322728203945472,53092,,
309,263.22659545,53792,616,173,120.64,0.001,-82.83849753102949,15.519127347946167,53581,,
311,264.00849388,54292,620,174,120.92,0.001,-83.41837839926443,11.854737589436192,54070,,
314,264.54108489000004,54785,624,174,120.97,0.001,-83.74132044865534,10.042158396669137,54568,,
,,55000,,,,0.001,-82.94749192268618,8.89650220447971,54813,120.05,273.47415116727353
318,264.79165889,55267,628,173,120.8,0.001,-83.99158609324488,11.695945373896894,55052,,
321,265.36461519000005,55763,632,173,120.88,0.001,-84.12804206969246,11.287060260772705,55545,,
323,265.66140575,56244,636,173,120.75,0.001,-85.28128903706869,12.87995548248291,56026,,
326,266.46736134,56735,640,173,120.89,0.001,-84.92917820664702,11.124866399608674,56517,,
329,267.35989363000004,57237,644,173,121.1,0.001,-85.35773443406627,7.22034963798523,57017,,
,,57500,,,,0.001,-85.19305964878627,8.243789232254029,57384,120.65,269.77200047075746
333,267.76472021999996,57726,648,173,121.08,0.001,-85.40662334811303,13.909809396743775,57509,,
336,268.34314888,58218,652,173,121.08,0.001,-85.3778576460041,9.8043248285123,57999,,
338,269.35332703999995,58723,656,173,121.3,0.001,-85.39389884471893,7.83923477679491,58500,,
341,269.72055939,59204,660,173,121.24,0.001,-86.01246532093396,10.831083713878284,58985,,
343,269.88408002,59675,664,173,121.17,0.001,-86.38014283727426,10.00506812040923,59463,,
,,60000,,,,0.001,-86.24144732567572,8.946593593205176,59825,118.75,265.7140547960997
348,270.29053756,60170,668,172,121.32,0.001,-86.94113259237321,14.712290716952966,59947,,
350,270.74596483,60662,672,172,121.47,0.001,-86.58806309555516,9.340242712121261,60449,,
353,270.67601598,61144,676,172,121.36,0.001,-87.82147139209812,6.708447228043767,60923,,
356,271.17852244,61633,680,173,121.53,0.001,-88.56533288955688,8.665022118017077,61414,,
358,271.7637043799999,62128,684,173,121.71,0.001,-88.27522003650665,6.181310836225748,61908,,
,,62500,,,,0.001,-88.30517183501145,10.172337824462826,62395,113.95,262.53545081317424
362,272.18100291,62607,688,172,121.7,,,,,,
365,272.14754857,63062,692,172,121.47,0.001,-88.45166615077427,10.705557697642165,62855,,
367,272.20220821000004,63510,696,172,121.29,0.001,-88.40866813013109,10.03171852887687,63304,,
369,272.10456851,63956,700,173,121.05,0.001,-87.93812492915562,11.157192644772229,63748,,
371,271.49044219999996,64404,704,173,120.6,0.001,-89.38558290715804,9.276043900272303,64196,,
373,271.40818,64868,708,173,120.48,0.001,-88.90549074370286,7.483944648245107,64656,,
,,65000,,,,0.001,-89.38119769918508,10.182667406196268,64889,121.2,271.8117416083813
377,271.36890253000007,65349,712,173,120.41,0.001,-88.72118835449218,12.55116853515307,65137,,
380,271.26541080000004,65820,716,173,120.28,0.001,-89.13710008818528,8.631960160711891,65603,,
382,270.59564183,66283,720,173,119.91,0.001,-89.72559694383965,11.067453295731347,66068,,
385,270.49544026,66778,724,173,119.93,0.001,-89.42504156789472,9.795522992134094,66553,,
387,270.72842632,67282,728,173,120.15,0.001,-90.64742572490985,5.890835460332724,67062,,
,,67500,,,,0.001,-90.44149359341326,9.94641091171493,67303,123.75,275.80277155041694
391,270.46118456,67763,732,172,120.0,0.001,-90.70716444112487,9.461907584788436,67544,,
394,270.43079315,68252,736,173,120.08,0.001,-91.11527188618977,10.263729012012481,68035,,
396,270.09174667,68736,740,173,120.01,0.001,-91.22204477278913,12.237814478209762,68521,,
398,269.66071561999996,69217,744,173,119.8,0.001,-91.25374132792155,11.115796341498692,68997,,
401,269.99821564,69721,748,173,119.95,0.001,-92.24691891670227,10.96220763027668,69500,,
,,70000,,,,0.001,-91.70122390496927,8.496187991243067,69873,121.9,274.2563759714365
405,269.79515862000005,70210,752,173,119.92,0.001,-91.02040723164876,10.248495684067409,69993,,
408,269.31062403000004,70695,756,173,119.72,0.001,-91.74901804430732,7.416961511661267,70473,,
411,269.51043227,71199,760,173,119.95,0.001,-92.01012051490045,6.433346954345703,70977,,
413,269.76374771999997,71687,764,173,120.12,0.001,-92.024977684021,8.593206400983036,71473,,
416,269.69869604999997,72175,768,173,120.05,0.001,-91.9314203569966,7.551200812862765,71955,,
,,72500,,,,0.001,-91.80797670804537,7.73378114425219,72330,121.4,270.5841982513666
420,269.45289031,72660,772,172,119.98,0.001,-92.11934806560647,11.47516205168178,72447,,
423,269.69329478,73157,776,172,120.13,0.001,-91.54729449748993,9.74570367205888,72938,,
425,269.93574041,73661,780,173,120.28,0.001,-91.87630253453409,6.4757249884067045,73438,,
428,269.72693391,74149,784,173,120.21,0.001,-91.81433536160377,8.498019638061523,73925,,
430,269.65242021,74633,788,173,120.26,0.001,-92.04988327026368,12.560791227997852,74414,,
,,75000,,,,0.001,-93.57584686279297,6.268547339599674,74900,121.75,272.9771139204502
434,270.14757698,75117,792,172,120.55,,,,,,
437,270.77876853,75605,796,172,120.95,0.001,-92.83682924906412,6.790450277448702,75386,,
440,271.5000133699999,76096,800,172,121.4,0.001,-92.95956470120338,7.592719425116816,75881,,
442,272.35337747,76590,804,172,121.86,0.001,-92.91960931593373,8.807062645112314,76373,,
445,272.79655296000004,77082,808,173,122.14,0.001,-93.6296649509006,9.00235884057151,76860,,
,,77500,,,,0.001,-92.58645297634986,7.462399371208683,77359,124.0,280.11320051550865
449,273.07840310999995,77579,812,172,122.3,,,,,,
451,273.73813160000003,78078,816,172,122.58,0.001,-93.8608744221349,9.129201830394807,77855,,
454,274.70900831,78578,820,173,122.95,0.001,-93.17073674355784,6.692720886230469,78357,,
456,275.04338396,79080,824,173,123.02,0.001,-92.17555662061348,9.949640333159897,78856,,
459,275.11944119000003,79585,828,173,123.03,0.001,-93.48882148379371,10.242501436717927,79363,,
,,80000,,,,0.001,-93.41239536169803,9.2797181224095,79866,125.65,279.98370099663737
463,275.55210596999996,80086,832,172,123.23,,,,,,
466,275.84138948,80583,836,172,123.31,0.001,-93.44333898825724,8.222801653088116,80365,,
468,276.41748039,81091,840,172,123.55,0.001,-93.70610832100483,5.463083347277855,80866,,
471,277.02655906999996,81598,844,173,123.81,0.001,-93.47389281742157,7.587326756545475,81376,,
474,277.30259541,82106,848,173,123.85,0.001,-93.64716003880356,9.597076480135772,81876,,
,,82500,,,,0.001,-94.10658009847005,9.654272659430427,82395,125.85,288.3644071906805
478,278.06756994,82619,852,172,124.09,,,,,,
481,278.50535108,83120,856,172,124.25,0.001,-93.1624634035172,11.089025889673541,82896,,
483,278.73223864999994,83620,860,172,124.21,0.001,-93.43741946750217,8.103854464160072,83397,,
486,279.33111701999997,84122,864,172,124.35,0.001,-93.46406641314107,7.0256214901324245,83896,,
489,279.73610413,84617,868,172,124.42,0.001,-94.14471968393477,9.473387479782104,84398,,
,,85000,,,,0.001,-93.87086991340884,9.42398660317544,84896,126.45,290.7934129983187
493,280.32536984999996,85116,872,172,124.56,,,,,,
496,281.01951555000005,85634,876,172,124.77,0.001,-93.2605413198471,9.704147885553539,85407,,
499,281.41403349,86152,880,172,124.91,0.001,-93.64295032207782,5.698806359217717,85928,,
501,282.07043771,86662,884,172,125.13,0.001,-94.00445427527795,8.875186095787928,86437,,
504,282.80332223,87172,888,172,125.39,0.001,-94.25464313213642,9.318279947684362,86954,,
,,87500,,,,0.001,-94.76468411959135,9.910532931948817,87332,127.05,288.14673694372175
509,283.56762999,87689,892,172,125.72,0.001,-94.30279290676117,12.003064505813658,87461,,
512,284.48261734999994,88210,896,172,126.05,0.001,-93.97439859874213,8.931270805757437,87988,,
515,285.41610702,88736,900,172,126.4,0.001,-95.1511009803185,7.020000794300667,88510,,
517,285.98805709,89258,904,172,126.68,0.001,-94.72630009506688,8.175511519114176,89028,,
520,286.11331434,89747,908,172,126.65,0.001,-93.6669822692871,8.04204293124932,89533,,
,,90000,,,,0.001,-94.7323408283171,10.336354367068557,89902,124.1,278.97496367096903
524,286.23590844,90240,912,171,126.61,0.001,-94.21618334452312,9.725789693991343,90022,,
527,286.52755312000005,90752,916,172,126.74,0.001,-93.9962518753544,11.99670255279541,90529,,
529,286.71627559000007,91257,920,172,126.79,0.001,-93.57159536392962,8.558260890304066,91033,,
532,287.06606193,91771,924,172,126.91,0.001,-95.49553213546525,9.426513863685436,91548,,
535,287.24883139,92280,928,172,126.95,0.001,-94.17766571044922,9.02893520380134,92055,,
,,92500,,,,0.001,-94.3029293484158,6.095922639445653,92310,125.2,278.8375484794378
540,287.30125498999996,92789,932,171,127.03,0.001,-94.0901837348938,7.53551965393126,92564,,
542,287.55306377,93300,936,171,127.17,0.001,-94.39353087454131,6.607337438423215,93074,,
545,287.35814861999995,93805,940,171,127.14,0.001,-94.55916154384613,8.410882415249944,93582,,
548,287.7379712900001,94328,944,172,127.3,0.001,-94.27900769633632,11.50092157459259,94089,,
550,287.53651254,94832,948,172,127.26,0.001,-94.88893435078282,6.937144262313843,94611,,
,,95000,,,,0.001,-94.0802925825119,5.630663805641234,94864,124.6,276.8901515752077
554,287.07443505,95339,952,171,127.2,0.001,-95.28054421846984,7.117984302772963,95112,,
557,287.20309040000006,95855,956,171,127.35,0.001,-93.93083429336548,13.351811320520937,95630,,
560,286.94961319,96357,960,172,127.37,0.001,-95.34739020562941,8.75137899575695,96136,,
562,286.44227087999997,96855,964,172,127.33,0.001,-95.78826057910919,9.755550123924433,96643,,
564,286.63619481,97367,968,172,127.5,0.001,-95.67149219815693,5.75493113578312,97141,,
,,97500,,,,0.001,-95.20884041708024,9.839981132843455,97393,128.1,286.63248298168185
569,286.61131695999995,97874,972,171,127.58,0.001,-95.46706676483154,8.408021033741534,97653,,
571,285.98750436,98378,976,172,127.44,0.001,-94.88245391845703,8.007858322933316,98159,,
574,285.40162504,98871,980,172,127.19,0.001,-95.15640247401906,6.248352903172486,98660,,
577,292.24833987,99572,984,172,129.1,0.001,-94.86252065290485,8.385968870003317,99260,,
,,100000,,,,0.001,-96.39670378586342,9.582609315540479,99886,126.8,296.6527136355638
583,296.63874045,100186,988,171,130.14,,,,,,
586,296.73644266,100687,992,171,129.98,0.001,-94.93698948827283,7.205160552057727,100438,,
589,297.19664693000004,101224,996,171,130.14,0.001,-95.4841972673443,5.602861571819224,101000,,
592,297.1467731,101738,1000,171,130.02,0.001,-94.82887813023159,6.315050052845572,101511,,
594,297.15650523000005,102243,1004,171,129.85,0.001,-95.17913588266524,13.372968258365752,102022,,
,,102500,,,,0.001,-95.57510387897491,7.54356838868359,102274,124.2,279.6551276654005
598,297.5903551200001,102758,1008,171,130.11,0.001,-95.40042320130364,9.579271978280676,102531,,
601,297.79584279000005,103259,1012,171,130.19,0.001,-95.19152654012045,10.31259989344384,103031,,
604,297.98766306,103772,1016,171,130.2,0.001,-96.19849904378255,5.714980765153434,103548,,
607,297.53109116,104264,1020,171,130.07,0.001,-96.04045467689389,7.800734589334394,104044,,
609,297.22272749,104765,1024,171,129.94,0.001,-95.23254370689392,8.181297537848705,104546,,
,,105000,,,,0.001,-95.87301962716239,11.450551390647888,104794,134.2,306.8892150491476
614,297.32483124000004,105278,1028,171,129.98,0.001,-96.53982630083638,8.869274002075196,105055,,
617,297.01188761000003,105773,1032,171,129.84,0.001,-96.23715080649166,7.592286907709562,105552,,
619,296.14225480000005,106257,1036,171,129.57,0.001,-95.69800192622814,6.628053442906525,106037,,
622,294.96848278000004,106725,1040,171,129.2,0.001,-95.96092027233493,6.4003898105621335,106503,,
624,295.49997574,107263,1044,171,129.35,0.001,-96.21932795790376,8.266832754260204,107040,,
,,107500,,,,0.001,-96.67331720987956,7.200719146167531,107286,117.7,251.469817212224
629,294.43133832,107736,1048,171,129.04,0.001,-96.50328890482585,9.284130084613137,107525,,
