rollout/ep_len_mean,time/time_elapsed,time/fps,time/iterations,rollout/ep_rew_mean,time/total_timesteps,train/entropy_loss,train/clip_fraction,train/n_updates,train/explained_variance,train/loss,train/std,train/approx_kl,eval/mean_reward,train/policy_gradient_loss,train/learning_rate,train/value_loss,eval/mean_ep_length,train/clip_range
,,,,,32500,-4.047083346545696,0.07421875,150,0.8768604323267937,42.79528045654297,0.9378238916397095,0.007648302,230.85812330245972,-0.0091340038808994,0.0003,128.83836773633956,100.45,0.2
98.04,110,296,16,211.85306043999998,32768,,,,,,,,,,,,,
99.1,115,300,17,217.57429914999997,34816,-4.047603270411491,0.07099609375,160,0.9084622636437416,61.58658218383789,0.9292794466018677,0.007039771,,-0.010465828570886515,0.0003,113.7864364862442,,0.2
,,,,,35000,-4.030744010210038,0.1263671875,170,0.9040603339672089,40.42568588256836,0.928518533706665,0.011205165,325.1660671591759,-0.017156484271981753,0.0003,127.07631981372833,130.65,0.2
102.3,124,296,18,227.70008826999998,36864,,,,,,,,,,,,,
,,,,,37500,-4.0254070773720745,0.127783203125,180,0.8844232335686684,63.839881896972656,0.9260247945785522,0.010261344,329.54417915344237,-0.017706603962869848,0.0003,153.67736885547637,136.1,0.2
106.62,132,293,19,240.13272969999994,38912,,,,,,,,,,,,,
,,,,,40000,-4.016479520499706,0.107666015625,190,0.8598356693983078,56.37342834472656,0.9238179922103882,0.008229887,322.15371977090837,-0.013586780268815346,0.0003,167.31556639671325,136.5,0.2
110.11,141,290,20,253.16964948000003,40960,,,,,,,,,,,,,
,,,,,42500,-4.008477555215359,0.058154296875,200,0.8720847070217133,67.13248443603516,0.9207744598388672,0.005343183,320.1299951374531,-0.008068408322287723,0.0003,175.1642020702362,137.4,0.2
115.51,149,287,21,269.63375756,43008,,,,,,,,,,,,,
,,,,,45000,-3.984216520935297,0.11142578125,210,0.9050795808434486,42.50407409667969,0.9113353490829468,0.01089675,324.1040373206139,-0.012903333961730823,0.0003,146.36994574069976,139.35,0.2
119.34,158,284,22,281.80759573,45056,,,,,,,,,,,,,
124.04,163,287,23,294.20670676,47104,-3.9538366608321667,0.08486328125,220,0.8994035571813583,39.01459503173828,0.9008359909057617,0.008842855,,-0.008788797233137302,0.0003,141.57952694892884,,0.2
,,,,,47500,-3.9221349477767946,0.07255859375,230,0.919956810772419,30.437833786010742,0.8911573886871338,0.0071236487,330.5993410170078,-0.00605843035154976,0.0003,104.26790860891342,140.1,0.2
127.66,172,284,24,305.87130857999995,49152,,,,,,,,,,,,,
,,,,,50000,-3.889780397713184,0.090380859375,240,0.9299838840961456,20.436016082763672,0.8819358348846436,0.0089952685,429.64045721888544,-0.008250695807510056,0.0003,110.2344012260437,163.6,0.2
131.19,181,281,25,318.14303759,51200,,,,,,,,,,,,,
,,,,,52500,-3.8582335293292997,0.103466796875,250,0.9382158927619457,23.720670700073242,0.8730158805847168,0.009196909,590.1216044127941,-0.010198896867223084,0.0003,109.6120968222618,200.2,0.2
134.25,191,277,26,329.27676585,53248,,,,,,,,,,,,,
,,,,,55000,-3.8540548786520956,0.130029296875,260,0.9504617154598236,23.568105697631836,0.8806976079940796,0.009055948,333.7216019570827,-0.012042508259764873,0.0003,85.82705439329148,140.1,0.2
136.81,200,275,27,338.0165361,55296,,,,,,,,,,,,,
140.93,205,278,28,352.18760103,57344,-3.8536030001938344,0.09423828125,270,0.9689511079341173,18.199811935424805,0.8738621473312378,0.007960049,,-0.010380462353350595,0.0003,60.717254573106764,,0.2
,,,,,57500,-3.846424847841263,0.093603515625,280,0.8830237165093422,78.80990600585938,0.8766746520996094,0.008753801,316.63005686402323,-0.010069931919861119,0.0003,203.90331115722657,137.65,0.2
143.73,213,277,29,364.26341145,59392,,,,,,,,,,,,,
,,,,,60000,-3.840042757987976,0.065771484375,290,0.9104341417551041,95.78340148925781,0.8684966564178467,0.0077513144,327.42086274027827,-0.007004646533459891,0.0003,188.31586451530455,137.6,0.2
147.13,222,275,30,379.15646229999993,61440,,,,,,,,,,,,,
,,,,,62500,-3.817787180840969,0.07802734375,300,0.7986839264631271,78.90160369873047,0.8652245402336121,0.008978367,602.5908373892307,-0.0054409546617534945,0.0003,392.57861425876615,208.55,0.2
149.95,232,273,31,391.67376494,63488,,,,,,,,,,,,,
,,,,,65000,-3.806373683363199,0.080419921875,310,0.8916152566671371,299.6011047363281,0.8636476993560791,0.009239619,341.19429510831833,-0.010418600481352768,0.0003,219.45989558696746,140.6,0.2
152.77,241,271,32,401.09496380999997,65536,,,,,,,,,,,,,
,,,,,67500,-3.799614217877388,0.083251953125,320,0.7018970251083374,305.1313171386719,0.8611974120140076,0.007015291,340.23895661830903,-0.01077431400772184,0.0003,545.5636337757111,141.15,0.2
160.02,249,270,33,427.84534578,67584,,,,,,,,,,,,,
163.05,254,273,34,441.86538325999993,69632,-3.794944233447313,0.07294921875,330,0.8080513328313828,81.73744201660156,0.8606027364730835,0.0062471703,,-0.010346984608622734,0.0003,307.68779094219207,,0.2
,,,,,70000,-3.793621137738228,0.1068359375,340,0.9168390333652496,97.09510040283203,0.8610292673110962,0.0070849094,533.2966143965721,-0.005567405125475489,0.0003,203.920638859272,203.2,0.2
167.34,264,270,35,459.33311926000005,71680,,,,,,,,,,,,,
,,,,,72500,-3.76855504065752,0.09833984375,350,0.8540935516357422,53.974918365478516,0.8482510447502136,0.011312777,396.73736734986306,-0.009075844564358703,0.0003,340.57748754024504,166.2,0.2
170.73,273,269,36,473.1556412799999,73728,,,,,,,,,,,,,
,,,,,75000,-3.731835015118122,0.0875,360,0.8931216895580292,51.20126724243164,0.838874340057373,0.0084851235,331.904382032156,-0.008483397218515164,0.0003,252.63164181709288,142.3,0.2
173.95,282,268,37,484.19338116,75776,,,,,,,,,,,,,
,,,,,77500,-3.707857618480921,0.083935546875,370,0.8611351251602173,102.57585144042969,0.8326877951622009,0.009111426,423.64190302491187,-0.007632317306706682,0.0003,350.8832275867462,173.55,0.2
176.52,291,266,38,495.00296334,77824,,,,,,,,,,,,,
179.46,297,268,39,505.60515747000005,79872,-3.6860884629189967,0.1111328125,380,0.9154859855771065,130.07151794433594,0.8276848196983337,0.010915205,,-0.011715629580430686,0.0003,223.83076088428498,,0.2
,,,,,80000,-3.6818494118750094,0.099951171875,390,0.7948099672794342,130.54660034179688,0.8280410170555115,0.0068027135,347.8828283727169,-0.0077566018793731924,0.0003,512.437366104126,149.05,0.2
186.6,306,267,40,529.37940683,81920,,,,,,,,,,,,,
,,,,,82500,-3.670383658260107,0.10810546875,400,0.9003196880221367,45.728206634521484,0.8222652673721313,0.009400994,855.019306653738,-0.008510936447419227,0.0003,258.6942305326462,374.6,0.2
191.24,320,262,41,545.89690962,83968,,,,,,,,,,,,,
,,,,,85000,-3.6547030791640283,0.098779296875,410,0.959849551320076,33.951393127441406,0.8207190036773682,0.008625876,983.9721015691757,-0.009905390985659323,0.0003,107.6670535326004,393.5,0.2
194.24,334,257,42,559.19992126,86016,,,,,,,,,,,,,
,,,,,87500,-3.645525109767914,0.067626953125,420,0.973813995718956,43.55658721923828,0.8174729347229004,0.0074004256,1362.2276933789253,-0.007533855241490528,0.0003,80.05761756896973,553.45,0.2
194.69,352,250,43,561.87134036,88064,,,,,,,,,,,,,
,,,,,90000,-3.630580212175846,0.0625,430,0.9013890400528908,92.27435302734375,0.8112163543701172,0.0075514633,1106.7818776190281,-0.005311819270718843,0.0003,298.88706570863724,433.0,0.2
200.41,365,246,44,584.34762812,90112,,,,,,,,,,,,,
204.57,371,247,45,598.7422312100001,92160,-3.6101321391761303,0.0775390625,440,0.9661758355796337,40.73878860473633,0.8084983825683594,0.00643926,,-0.006338977671111934,0.0003,112.64406454563141,,0.2
,,,,,92500,-3.5922009274363518,0.105859375,450,0.9192168861627579,335.54876708984375,0.8034071922302246,0.007760356,2155.815919417143,-0.005713766378175933,0.0003,266.27285797595977,873.1,0.2
210.86,394,238,46,620.5709579999999,94208,,,,,,,,,,,,,
,,,,,95000,-3.5891185022890566,0.10966796875,460,0.9675733260810375,37.83641815185547,0.8048229217529297,0.012043395,1468.8842605173588,-0.009553196246270091,0.0003,79.50690928697585,614.25,0.2
214.62,412,233,47,632.0449390900001,96256,,,,,,,,,,,,,
,,,,,97500,-3.5859730720520018,0.037939453125,470,0.8587997555732727,245.19911193847656,0.8020247220993042,0.005929282,967.607366168499,-0.0038987136067589745,0.0003,353.2074187517166,375.65,0.2
218.27,426,230,48,643.56604327,98304,,,,,,,,,,,,,
,,,,,100000,-3.5819911949336527,0.1076171875,480,0.7507651299238205,87.44173431396484,0.801496684551239,0.007688487,1601.5794778287411,-0.008558720842120237,0.0003,658.9237942457199,622.85,0.2
224.18,443,226,49,662.54963881,100352,,,,,,,,,,,,,
223.05,448,228,50,662.2151434599999,102400,-3.569090463221073,0.08427734375,490,0.8867850229144096,753.412841796875,0.796195924282074,0.0071596242,,-0.006576387086533941,0.0003,395.15506930351256,,0.2
,,,,,102500,-3.5563931494951246,0.10009765625,500,0.9172916859388351,351.45428466796875,0.7940184473991394,0.0066945083,1953.4168842613697,-0.006014218417112716,0.0003,289.2213560461998,799.45,0.2
226.55,470,221,51,671.4214058699998,104448,,,,,,,,,,,,,
,,,,,105000,-3.5458292588591576,0.12431640625,510,0.9781440012156963,18.42694854736328,0.7909632921218872,0.00842198,1959.507035499811,-0.009247585185221396,0.0003,46.32200173139572,797.65,0.2
232.59,492,216,52,689.64047873,106496,,,,,,,,,,,,,
,,,,,107500,-3.52793455645442,0.113916015625,520,0.9796867575496435,21.75417709350586,0.7854818105697632,0.011189881,1703.6916425466538,-0.008540270556113682,0.0003,54.41868093013763,670.8,0.2
242.17,513,211,53,720.3919975299999,108544,,,,,,,,,,,,,
,,,,,110000,-3.5254897572100163,0.04794921875,530,0.9504950195550919,49.85662078857422,0.7888236045837402,0.005865458,1643.8568840891123,-0.004731901607010513,0.0003,139.72113783359526,702.55,0.2
253.54,533,207,54,752.37677234,110592,,,,,,,,,,,,,
,,,,,112500,-3.5180325590074064,0.066357421875,540,0.9818422049283981,22.58040428161621,0.7803642749786377,0.0070275227,2004.9462166190146,-0.005757867693318985,0.0003,50.07913234233856,813.45,0.2
264.97,555,202,55,784.28886134,112640,,,,,,,,,,,,,
272.16,561,204,56,808.61172609,114688,-3.5050851821899416,0.118896484375,550,0.9624267779290676,22.23530387878418,0.7815513610839844,0.008043644,,-0.008473660913296044,0.0003,59.947460228204726,,0.2
,,,,,115000,-3.4800285324454308,0.07373046875,560,0.975144924595952,22.48516082763672,0.7695502042770386,0.006873501,2234.6357861578463,-0.009306476460187696,0.0003,61.18408808708191,935.15,0.2
282.38,587,198,57,835.9371300100001,116736,,,,,,,,,,,,,
,,,,,117500,-3.4451653599739074,0.0818359375,570,0.9348105937242508,97.77266693115234,0.7649939060211182,0.008186876,2320.7494105875494,-0.006001152854878455,0.0003,122.98135376572608,922.25,0.2
281.33,612,193,58,831.7754672300001,118784,,,,,,,,,,,,,
,,,,,120000,-3.447540807723999,0.087451171875,580,0.963560588657856,87.47380065917969,0.7704482078552246,0.008041799,2051.9118793427942,-0.007473451815894805,0.0003,118.24140988588333,848.6,0.2
284.51,636,189,59,838.8042587599999,120832,,,,,,,,,,,,,
,,,,,122500,-3.446349085867405,0.07451171875,590,0.9094660133123398,36.78361511230469,0.7649051547050476,0.009132044,2230.0722526609898,-0.005616206162085291,0.0003,312.2176198124886,944.5,0.2
284.2,660,186,60,842.9230570100001,122880,,,,,,,,,,,,,
286.07,665,187,61,851.17377635,124928,-3.4282164499163628,0.07998046875,600,0.9747933614999056,38.39641189575195,0.761805534362793,0.008731519,,-0.007383276519249193,0.0003,86.55085761547089,,0.2
,,,,,125000,-3.4045525915920734,0.08125,610,0.9711264483630657,25.571298599243164,0.7537750005722046,0.008419552,2270.3597018122673,-0.008862844860414044,0.0003,89.36826314926148,893.3,0.2
293.33,687,184,62,873.5979006100002,126976,,,,,,,,,,,,,
,,,,,127500,-3.3911435842514037,0.081298828125,620,0.9633040353655815,28.79977035522461,0.7541990280151367,0.008684743,2067.448657333851,-0.004208087308506947,0.0003,90.68981443047524,778.95,0.2
291.95,707,182,63,871.6023814900001,129024,,,,,,,,,,,,,
,,,,,130000,-3.3940595164895058,0.09306640625,630,0.9442958496510983,90.06140899658203,0.7560350298881531,0.008374952,1264.2024966239928,-0.007840117849991658,0.0003,221.69563086032866,399.35,0.2
295.99,720,181,64,887.18611432,131072,,,,,,,,,,,,,
,,,,,132500,-3.396028157323599,0.100146484375,640,0.9622349701821804,41.545318603515625,0.7561731338500977,0.0117331,1616.711667317152,-0.00850504319096217,0.0003,118.13854024410247,561.25,0.2
299.35,735,180,65,898.6914152600001,133120,,,,,,,,,,,,,
,,,,,135000,-3.3832992926239966,0.087255859375,650,0.9107754305005074,189.13082885742188,0.7498569488525391,0.008281748,1238.2822916686534,-0.0064975188375683505,0.0003,346.7626476883888,385.1,0.2
294.03,748,180,66,887.45416818,135168,,,,,,,,,,,,,
298.97,754,181,67,900.41561139,137216,-3.3620067931711675,0.096533203125,660,0.9661786518990993,39.80703353881836,0.7457200288772583,0.011884654,,-0.008550411372561939,0.0003,96.36920855045318,,0.2
,,,,,137500,-3.3546101287007333,0.138916015625,670,0.7654038518667221,609.4947509765625,0.7457126975059509,0.011663757,2119.0489936590193,-0.00962814590020571,0.0003,540.8540037631989,797.95,0.2
297.4,775,179,68,896.8740575800001,139264,,,,,,,,,,,,,
,,,,,140000,-3.3627251900732515,0.090869140625,680,0.9646431021392345,46.49332809448242,0.7486007213592529,0.007832352,1353.470972931385,-0.0041719991248101,0.0003,95.98115785121918,421.85,0.2
287.95,788,179,69,874.5398124099999,141312,,,,,,,,,,,,,
,,,,,142500,-3.362487156689167,0.14501953125,690,0.9751737024635077,21.986469268798828,0.747099757194519,0.0115779955,1740.7583545863629,-0.0072977618125150915,0.0003,60.51929646730423,573.0,0.2
291.95,805,178,70,885.74153178,143360,,,,,,,,,,,,,
,,,,,145000,-3.3508270002901552,0.092431640625,700,0.9836231265217066,21.729284286499023,0.7410072684288025,0.009480141,1792.2340547800063,-0.008048606780357659,0.0003,53.62545313239097,573.45,0.2
277.85,821,176,71,846.10378263,145408,,,,,,,,,,,,,
280.15,827,178,72,858.9878789800001,147456,-3.3397447943687437,0.065966796875,710,0.7109225392341614,615.4124755859375,0.7411316633224487,0.0077817263,,-0.009114569996017962,0.0003,918.8837577819825,,0.2
,,,,,147500,-3.3466626934707167,0.088623046875,720,0.9659950733184814,24.77216339111328,0.7433556318283081,0.011868702,1782.8505170464516,-0.006384371478634421,0.0003,58.69437148571014,576.65,0.2
280.48,845,176,73,861.1756374000001,149504,,,,,,,,,,,,,
,,,,,150000,-3.3380767077207567,0.095654296875,730,0.8539589941501617,186.59738159179688,0.7390536069869995,0.00883214,2287.2778568685053,-0.009818893008923624,0.0003,440.26241661310195,815.8,0.2
282.01,868,174,74,864.4056156699999,151552,,,,,,,,,,,,,
,,,,,152500,-3.333587343245745,0.081689453125,740,0.9071827307343483,89.44445037841797,0.7400147914886475,0.008335242,2062.975097048283,-0.004706246117711999,0.0003,325.3499964594841,798.45,0.2
282.85,890,172,75,867.6037130800001,153600,,,,,,,,,,,,,
,,,,,155000,-3.340724991261959,0.12109375,750,0.9734730795025826,19.90093421936035,0.7428630590438843,0.010438606,1892.654580962658,-0.006044241691415664,0.0003,71.69036210179328,736.25,0.2
287.91,911,170,76,879.38787117,155648,,,,,,,,,,,,,
,,,,,157500,-3.3406774193048476,0.1564453125,760,0.971089432016015,17.819313049316406,0.7411364912986755,0.012103789,2338.4426888942717,-0.008597437856951728,0.0003,52.665795946121214,878.1,0.2
292.43,935,168,77,894.4026113799998,157696,,,,,,,,,,,,,
295.91,940,169,78,905.5187772400001,159744,-3.3278061896562576,0.123046875,770,0.9807029459625483,13.193222999572754,0.7350844144821167,0.014108241,,-0.008719132345868274,0.0003,34.96671398282051,,0.2
,,,,,160000,-3.3190034843981264,0.14443359375,780,0.9847206017002463,11.744908332824707,0.7362399101257324,0.012809103,1849.943984079361,-0.010809886392962653,0.0003,25.580673161149026,678.95,0.2
306.01,959,168,79,933.4870745400002,161792,,,,,,,,,,,,,
,,,,,162500,-3.302371821552515,0.096826171875,790,0.9766478687524796,21.877260208129883,0.7284757494926453,0.008119559,1728.391085845232,-0.002805648953653872,0.0003,43.040879829227926,637.1,0.2
314.33,977,167,80,954.7518730200001,163840,,,,,,,,,,,,,
,,,,,165000,-3.283601263910532,0.074755859375,800,0.9074012488126755,60.44918441772461,0.7265254855155945,0.0081091,2035.8512047350407,-0.007320647551387083,0.0003,370.4401283144951,761.9,0.2
310.48,997,166,81,943.31271525,165888,,,,,,,,,,,,,
,,,,,167500,-3.2773503005504607,0.134130859375,810,0.8300205767154694,68.63926696777344,0.7258345484733582,0.012341717,1842.075611013174,-0.012978433226817288,0.0003,646.7157938241959,671.4,0.2
305.98,1015,165,82,936.98663987,167936,,,,,,,,,,,,,
309.2,1020,166,83,949.1633398899999,169984,-3.269510171562433,0.1306640625,820,0.9744935166090727,17.37228012084961,0.7230090498924255,0.011371399,,-0.012352841573010665,0.0003,55.30201244652271,,0.2
,,,,,170000,-3.263670474290848,0.109033203125,830,0.971280112862587,29.72684097290039,0.7226250171661377,0.008612661,2118.957188171148,-0.00594137929729186,0.0003,65.43469962179661,795.7,0.2
315.41,1041,165,84,964.1941999300001,172032,,,,,,,,,,,,,
,,,,,172500,-3.244870512187481,0.09833984375,840,0.8936188891530037,22.052818298339844,0.7155604362487793,0.007890778,2312.3433452785016,-0.002680577361024916,0.0003,294.00224083065984,849.05,0.2
320.06,1063,163,85,982.2718229099999,174080,,,,,,,,,,,,,
,,,,,175000,-3.2348380006849764,0.092626953125,850,0.9712755382061005,14.181065559387207,0.7168411016464233,0.011937632,1742.3074198067188,-0.007075613213237375,0.0003,70.25529245734215,593.6,0.2
321.31,1080,163,86,985.5983333800001,176128,,,,,,,,,,,,,
,,,,,177500,-3.23691735714674,0.0904296875,860,0.8966988697648048,708.2613525390625,0.717667281627655,0.012381895,1012.0949183821679,-0.007313083633198403,0.0003,357.60294724702834,315.35,0.2
332.84,1091,163,87,1021.8954956499999,178176,,,,,,,,,,,,,
,,,,,180000,-3.2291160404682158,0.19736328125,870,0.977479500696063,8.447604179382324,0.7133259177207947,0.016458275,824.1956600308419,-0.009697929446701892,0.0003,28.76953122317791,257.75,0.2
329.46,1101,163,88,1009.69078035,180224,,,,,,,,,,,,,
325.01,1106,164,89,996.4309077600001,182272,-3.216099725663662,0.076220703125,880,0.9219564944505692,54.45248031616211,0.7108986377716064,0.005794885,,-0.004779762736870907,0.0003,328.0522661805153,,0.2
,,,,,182500,-3.211238440871239,0.086669921875,890,0.9204597622156143,255.34832763671875,0.7119726538658142,0.011382582,1106.0714627861976,-0.008922963314398657,0.0003,389.0170827746391,346.55,0.2
328.14,1118,164,90,1005.0164920300001,184320,,,,,,,,,,,,,
,,,,,185000,-3.2204338416457174,0.083056640625,900,0.9812745116651058,28.02613639831543,0.7147089242935181,0.009132782,1511.688741761446,-0.0028976272413274275,0.0003,53.67898274958134,493.95,0.2
328.74,1134,164,91,1007.18139007,186368,,,,,,,,,,,,,
,,,,,187500,-3.216441860795021,0.10830078125,910,0.9727106411010027,25.85089111328125,0.7112659811973572,0.011618087,1369.1274310648441,-0.008617452502949163,0.0003,79.48741964101791,442.4,0.2
316.66,1149,163,92,976.9853420599998,188416,,,,,,,,,,,,,
,,,,,190000,-3.2054484143853186,0.098486328125,920,0.9751317501068115,27.597944259643555,0.7096819281578064,0.008429859,1593.5298648834228,-0.008681669749785214,0.0003,78.9559193789959,522.5,0.2
318.46,1165,163,93,983.05841077,190464,,,,,,,,,,,,,
,,,,,192500,-3.1843784719705583,0.128466796875,930,0.9850012194365263,9.759202003479004,0.7012547850608826,0.008851562,1515.7406891942023,-0.007500033966789488,0.0003,43.89086773097515,485.45,0.2
319.8,1179,163,94,990.06490008,192512,,,,,,,,,,,,,
315.28,1184,164,95,981.4225374000001,194560,-3.1752803057432173,0.163525390625,940,0.9844618728384376,6.637844562530518,0.7050184607505798,0.01351675,,-0.011218660764279775,0.0003,22.132670271396638,,0.2
,,,,,195000,-3.1687376625835895,0.106591796875,950,0.983277827501297,20.92230224609375,0.6966440081596375,0.01032424,1631.8530179142952,-0.009208308075903915,0.0003,44.57238771915436,517.75,0.2
311.69,1200,163,96,970.1996824,196608,,,,,,,,,,,,,
,,,,,197500,-3.1502040825784206,0.092626953125,960,0.8510088324546814,140.7658233642578,0.6963955760002136,0.008007716,1859.9605605900288,-0.006901626568287611,0.0003,693.9137867689133,607.0,0.2
311.18,1218,162,97,970.7806264900001,198656,,,,,,,,,,,,,
,,,,,200000,-3.133476722240448,0.096337890625,970,0.982119295746088,32.98131561279297,0.6877586245536804,0.009421124,1751.0089965522288,-0.008683909379760735,0.0003,55.06920139491558,563.75,0.2
304.55,1236,162,98,948.6593391900002,200704,,,,,,,,,,,,,
,,,,,202500,-3.1098966427147388,0.117626953125,980,0.8357920497655869,1036.586669921875,0.6855224370956421,0.009171211,1239.9105471432208,-0.010243745072511957,0.0003,602.8460336208343,399.9,0.2
289.57,1250,162,99,905.1066073800002,202752,,,,,,,,,,,,,
291.2,1256,163,100,909.9429063600002,204800,-3.106719518452883,0.062255859375,990,0.7889725863933563,620.2311401367188,0.686644434928894,0.006283048,,-0.0069526233171927744,0.0003,840.3425597190857,,0.2
,,,,,205000,-3.098212353885174,0.1046875,1000,0.953060619533062,37.747440338134766,0.6811846494674683,0.010360781,738.413751155138,-0.008921789143641945,0.0003,84.68996245265006,230.9,0.2
284.64,1265,163,101,891.53814598,206848,,,,,,,,,,,,,
,,,,,207500,-3.074920083582401,0.119189453125,1010,0.9741004332900047,29.181612014770508,0.6757442355155945,0.009942011,734.4255272567273,-0.01285143451532349,0.0003,67.42410014271736,224.25,0.2
284.9,1275,163,102,893.7261002800001,208896,,,,,,,,,,,,,
,,,,,210000,-3.0591638438403606,0.0984375,1020,0.9091817289590836,57.73400115966797,0.6739694476127625,0.008804631,1077.65558989048,-0.005700573614740278,0.0003,291.68819897174836,331.2,0.2
286.4,1287,163,103,900.0375362100001,210944,,,,,,,,,,,,,
,,,,,212500,-3.050542764365673,0.12080078125,1030,0.9283993616700172,27.850982666015625,0.6710247993469238,0.010345567,1154.252179390192,-0.007067881457624025,0.0003,343.2711972773075,354.2,0.2
281.3,1300,163,104,887.43752975,212992,,,,,,,,,,,,,
,,,,,215000,-3.0433724507689477,0.139990234375,1040,0.932316318154335,45.747310638427734,0.6724038124084473,0.013994729,1246.3331554889678,-0.008480143611086533,0.0003,309.0644000291824,390.25,0.2
273.96,1313,163,105,864.3070919999998,215040,,,,,,,,,,,,,
271.18,1318,164,106,858.9122190399997,217088,-3.037542190402746,0.11796875,1050,0.7976484000682831,175.5791473388672,0.6686388254165649,0.011611127,,-0.009259862455655821,0.0003,772.9526619195938,,0.2
,,,,,217500,-3.0229008264839647,0.1248046875,1060,0.9664813354611397,37.85667037963867,0.664936900138855,0.013321372,1087.1249755740166,-0.009648909071984235,0.0003,82.15156827569008,331.0,0.2
257.95,1330,164,107,819.9536337799999,219136,,,,,,,,,,,,,
,,,,,220000,-3.0057706855237485,0.068212890625,1070,0.8687881082296371,204.0589599609375,0.6618026494979858,0.007959565,1212.4740212023257,-0.006155027015483938,0.0003,626.7538338184356,384.3,0.2
260.8,1342,164,108,829.7865669099999,221184,,,,,,,,,,,,,
,,,,,222500,-3.0019485369324683,0.11435546875,1080,0.8345365077257156,112.84031677246094,0.6629449129104614,0.010681825,1316.7308345913887,-0.010212175494234543,0.0003,558.0081309080124,413.25,0.2
271.66,1356,164,109,865.3433117099999,223232,,,,,,,,,,,,,
