time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/episodes,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,eval/mean_ep_length,eval/mean_reward
64,92.69,10941,190.48812402,169,200,0.001,10748,-49.859837690989174,9.420727017025152,,
66,95.28,11357,197.35461484000004,170,204,0.001,11173,-51.24874546216882,14.517520176467075,,
68,97.47,11742,202.62815955000002,171,208,0.001,11560,-52.947427477155415,12.941045333232198,,
70,99.63,12164,208.94579163999998,172,212,0.001,11964,-54.56704035976477,15.069018842881185,,
,,12500,,,,0.001,12295,-55.6205810546875,16.932828660483832,120.0,271.5459498524666
74,101.45,12627,214.60988673,168,216,0.001,12418,-56.27212998174852,13.835661686532866,,
77,103.34,13125,220.69690408,169,220,0.001,12898,-58.04894368788775,15.981670288478627,,
79,104.11,13502,223.07930581,169,224,0.001,13327,-59.53445544772678,14.98742053773668,,
81,104.88,13856,224.70717679,170,228,0.001,13675,-61.010746002197266,17.338739630721864,,
83,106.62,14216,227.75909401,170,232,0.001,14037,-61.993935468720224,16.849705997719823,,
85,107.22,14596,228.54779291,170,236,0.001,14416,-62.86056060791016,14.844289648532868,,
,,15000,,,,0.001,14775,-64.58052079573922,14.857841635263094,112.95,205.88696200847625
89,108.6,15013,231.30948081999995,168,240,,,,,,
91,109.08,15463,230.77512571,168,244,0.001,15273,-65.7858657836914,18.70141005254054,,
93,109.21,15827,231.35906595,168,248,0.001,15652,-67.05525834219796,19.649015727497282,,
95,108.91,16264,231.52703987,169,252,0.001,16048,-68.07513901495165,21.398704201944412,,
98,108.48,16729,232.15219876,169,256,0.001,16533,-69.6599226326778,23.858169958509247,,
100,107.27,17089,229.57626887999996,170,260,0.001,16920,-70.88744563682407,21.458893331826904,,
,,17500,,,,0.001,17385,-72.63788377671014,26.94083823254828,148.6,399.4227329194546
105,108.1,17648,233.82389082999998,167,264,,,,,,
108,108.12,18135,235.52323096,167,268,0.001,17934,-74.65326519401707,25.675223930594846,,
110,107.68,18542,234.52998914000003,168,272,0.001,18353,-75.78928720726157,23.92245756905034,,
112,107.59,19015,235.05816810999997,168,276,0.001,18796,-77.1232244007623,32.09419021749855,,
115,108.21,19530,237.25661574999995,169,280,0.001,19316,-78.71139204502106,25.180773224417617,,
,,20000,,,,0.001,19805,-79.9270380311093,25.121145858603008,128.2,291.9850597321987
119,108.51,20024,238.56869516999996,166,284,,,,,,
122,109.08,20539,240.18704114,167,288,0.001,20321,-81.43098426587653,24.568558313629843,,
125,109.18,21010,240.47963406000005,167,292,0.001,20800,-82.43217455330542,30.655118200514053,,
127,109.54,21494,241.31537270000004,168,296,0.001,21283,-83.64775725773403,27.923370935220635,,
129,110.63,22004,243.87767430000002,169,300,0.001,21794,-84.04648225203805,24.30089361302174,,
,,22500,,,,0.001,22328,-85.37902886526925,30.423361407767096,136.85,321.0379524588585
134,112.01,22558,247.14126135000004,167,304,,,,,,
136,113.26,23068,250.99428412999998,168,308,0.001,22871,-86.85261836196437,40.444201103726726,,
138,113.26,23490,250.43840374999996,169,312,0.001,23291,-87.00802612304688,31.405077265801832,,
140,112.98,23925,249.19803505,169,316,0.001,23731,-89.04901444284539,28.993666264048795,,
143,112.38,24363,247.68537657000002,170,320,0.001,24168,-88.98442558006003,30.422889868418377,,
145,113.31,24833,251.49105519999998,170,324,0.001,24583,-90.39670848846436,29.49130193144083,,
,,25000,,,,0.001,24866,-92.01982153615644,36.358594382681495,107.7,244.7857706695795
150,114.78,25334,257.10151253,168,328,0.001,25144,-92.99435976327183,44.356221618422545,,
151,113.19,25535,254.41875885000002,168,332,0.001,25428,-96.43185085720486,30.74887264476103,,
152,110.89,25685,250.23925347,168,336,0.001,25576,-93.02597130669488,27.230340003967285,,
154,111.26,26139,251.67732863,169,340,0.001,25943,-95.3863776070731,38.87890366997038,,
,,27500,,,,0.001,26529,-96.82488945855035,45.76743490617354,1000.0,1007.7674525916576
173,121.56,27619,262.92225591,158,344,,,,,,
189,139.83,29810,279.10419084,157,348,0.001,29626,-102.19929628956075,35.052488857937846,,
,,30000,,,,0.001,29904,-102.90524573948072,31.152490864629332,185.8,272.5864586174488
193,139.24,30188,276.94295499000003,155,352,0.001,29994,-102.87374030219183,49.42934609519111,,
196,138.51,30580,274.13012254,156,356,0.001,30397,-103.49405495325725,33.42287918925285,,
198,138.89,30978,274.96834128,156,360,0.001,30784,-103.58432992299397,40.1432305787739,,
200,137.31,31379,269.13696287000005,156,364,0.001,31193,-103.06009170532226,33.33821195659071,,
202,136.57,31792,266.05678719,156,368,0.001,31598,-104.85292358398438,31.34752579689026,,
204,136.67,32209,266.29036148,157,372,0.001,32015,-105.46749457534479,40.34666306563098,,
,,32500,,,,0.001,32329,-104.88454768342793,43.753934049160684,118.6,256.0129727989435
209,136.4,32655,265.15616948,156,376,0.001,32447,-105.06179111286745,42.106601367562504,,
211,135.97,33127,263.53386323,156,380,0.001,32916,-105.33058476448059,33.89394965885192,,
213,135.86,33610,262.88931408,157,384,0.001,33400,-107.30978469848633,32.48882936636607,,
216,135.88,34127,262.83370109000003,157,388,0.001,33906,-107.72832779657273,31.752005012512207,,
218,137.48,34758,266.24395842,158,392,0.001,34512,-108.72751701041443,52.32253177248199,,
,,35000,,,,0.001,34833,-109.0941023477694,44.56026503245036,145.0,328.4222349643707
223,138.9,35384,268.9152597,158,396,0.001,35129,-109.59799098968506,49.8730744600296,,
226,140.28,36032,271.98056505,158,400,0.001,35765,-111.31637813620371,42.83725498484917,,
229,139.11,36469,267.80779316,159,404,0.001,36275,-112.40861983526321,52.180930273873464,,
231,136.84,36752,261.03818095,159,408,0.001,36607,-114.22561863490513,86.90062094571297,,
233,138.64,37354,268.33026355,159,412,0.001,37108,-115.59329639781605,54.48741084879095,,
,,37500,,,,0.001,37368,-115.14893473111667,57.988557072786186,155.8,440.6288065373898
239,140.15,37940,274.56656794,158,416,0.001,37699,-115.50001438961753,63.61099391313469,,
242,140.62,38425,275.39078129000006,158,420,0.001,38186,-116.49278950241377,71.13000573752062,,
244,140.55,38888,273.94213891000004,159,424,0.001,38689,-116.89881787981305,54.137606265052916,,
246,140.53,39387,273.33335331,159,428,0.001,39180,-117.82809354547868,58.95875563537865,,
,,40000,,,,0.001,39799,-118.80342282381925,52.81509688550776,184.8,538.0509804904461
253,145.38,40073,288.75703934,158,432,,,,,,
257,150.47,40732,303.31926582,158,436,0.001,40488,-118.85171747207642,54.136942173699914,,
261,153.72,41511,316.04414959,159,440,0.001,41210,-121.14563062455919,66.27083343929715,,
265,146.56,42275,318.86340433000004,159,444,0.001,42014,-121.58523983425565,59.54024741625545,,
,,42500,,,,0.001,42379,-122.01412130139538,58.078493909737496,192.3,534.3424953460693
272,132.12,43022,315.61287659,158,448,0.001,42757,-123.12974463568793,53.19102684656779,,
275,135.23,43711,326.1623,158,452,0.001,43454,-124.02476265316918,60.82282680556888,,
279,136.52,44232,330.04968751,158,456,0.001,44019,-124.50545980162539,54.557205458818856,,
281,137.42,44720,332.42586208,158,460,0.001,44508,-125.56573621688351,60.45740372134793,,
,,45000,,,,0.001,44775,-126.60647339291043,63.89464148159685,144.8,329.61326387524605
286,139.05,45284,336.94954644999996,157,464,0.001,45055,-127.48940345422545,61.54961228726515,,
289,140.7,45862,341.65956683,158,468,0.001,45627,-128.54034755104468,55.62564212200689,,
292,141.57,46366,344.69183374000005,158,472,0.001,46155,-128.7397749159071,77.69899431864421,,
295,142.17,46872,347.4787355300001,158,476,0.001,46658,-128.98887000649663,65.46335377935635,,
298,142.41,47368,349.62262670999996,158,480,0.001,47149,-130.15484668362527,60.62457230783278,,
,,47500,,,,0.001,47403,-131.34814711539977,63.897564834594725,127.0,323.4744887650013
302,142.71,47881,352.24532997999995,158,484,0.001,47661,-132.06756337483725,57.218984241327966,,
305,142.53,48380,353.60794204000007,158,488,0.001,48168,-131.31517326831818,54.29762336611748,,
308,141.31,48889,352.8025088399999,158,492,0.001,48674,-132.59117832468516,63.56180196733617,,
311,140.33,49417,353.30934869,158,496,0.001,49201,-132.8029012810694,59.39865391270644,,
313,139.09,49941,352.42421362,159,500,0.001,49722,-132.9500708580017,74.73972487261915,,
,,50000,,,,0.001,49851,-133.30582737922668,74.21221254038257,135.05,353.24745413661003
319,140.19,50488,357.92057859,158,504,0.001,50272,-135.12014029682547,71.97144657329922,,
322,144.09,51161,372.12082413999997,158,508,0.001,50905,-135.4235285381938,55.88313688233841,,
325,144.09,51763,372.23207083,158,512,0.001,51500,-134.76644392747144,66.24357347710188,,
328,143.89,52329,371.54516659,159,516,0.001,52105,-136.9603587063876,65.73942568069114,,
,,52500,,,,0.001,52377,-135.3495330810547,57.897173183551736,145.85,397.7844391345978
333,144.71,52896,375.3416444,158,520,0.001,52668,-137.64667092937313,53.23482666015625,,
336,146.75,53563,383.92949498999997,158,524,0.001,53327,-137.29041194915771,56.43397578100363,,
339,147.11,54098,385.04101713999995,159,528,0.001,53891,-137.84606923142525,61.57344735722963,,
342,146.51,54724,382.65569253000007,159,532,0.001,54458,-138.0797426947232,58.13555443493617,,
,,55000,,,,0.001,54813,-137.6368473353011,56.14675262387238,171.2,489.42700159549713
349,146.87,55419,384.4454200500001,158,536,0.001,55154,-138.74212751717403,61.727979528492895,,
352,146.31,56142,382.610771,159,540,0.001,55877,-138.87942572699652,51.468704244825574,,
356,145.22,56797,378.9498627499999,159,544,0.001,56496,-140.69570674066958,47.96484727125902,,
,,57500,,,,0.001,57332,-140.96363067626953,66.08752483791775,206.7,629.7958291172981
363,146.17,57639,384.0278047599999,158,548,,,,,,
367,146.25,58336,382.85018739,158,552,0.001,58007,-141.0906131142064,71.55913602292927,,
372,150.33,59265,394.45290279,159,556,0.001,59021,-141.64556934522545,60.151019547296606,,
,,60000,,,,0.001,59705,-141.39645315586836,57.599252273296486,204.15,614.6227696686983
379,153.04,60024,405.47122725,158,560,,,,,,
383,156.6,60944,420.42170694999993,158,564,0.001,60590,-142.11362721095574,61.39111845961241,,
388,158.99,61761,430.6887304099999,159,568,0.001,61421,-142.92875428633258,62.21292357794982,,
,,62500,,,,0.001,62227,-142.32588018373002,58.861771783163384,168.95,471.8142537236214
395,162.32,62598,442.66143883000007,158,572,,,,,,
399,164.28,63300,449.5469968599999,158,576,0.001,63003,-143.61012110216865,54.525130866939186,,
402,165.0,63868,450.78333082999995,158,580,0.001,63600,-141.77069091796875,47.87283059570687,,
407,168.3,64711,460.67538842999994,158,584,0.001,64405,-143.39865112304688,52.143969019032056,,
,,65000,,,,0.001,64846,-144.09116869901135,52.897865736219615,182.6,488.34594453573226
415,171.84,65564,473.0807025499999,157,588,0.001,65282,-143.4545673760842,64.17559980407475,,
419,174.08,66297,480.8893376500001,158,592,0.001,66028,-143.57290334799856,51.09281805759885,,
,,67500,,,,0.001,67114,-144.2038713957134,55.18499317875615,361.95,1133.1981615424156
430,183.31,67748,513.73759094,157,596,,,,,,
435,188.73,68814,530.0799370399999,157,600,0.001,68233,-145.53179331873193,62.05470855229183,,
,,70000,,,,0.001,69295,-146.86539434076664,51.88127620665582,373.25,657.4213740795851
451,201.56,70644,552.1735761599999,156,604,0.001,70295,-147.5234577331543,52.96750858879089,,
460,209.06,72067,551.75187268,156,608,0.001,71850,-148.68082928466796,46.89438842201233,,
,,72500,,,,0.001,72371,-148.8320266026531,60.855043609735326,357.65,840.0778676509857
472,219.28,73691,573.60110514,155,612,0.001,73206,-149.81090158315806,55.39425054450945,,
478,224.17,74746,583.72282121,156,616,0.001,74326,-150.3028960117074,50.418173237850795,,
,,75000,,,,0.001,74850,-150.78062486156975,55.08563165566356,282.0,789.8003857791424
489,229.07,75803,599.9469547900001,154,620,0.001,75459,-150.93132120155425,50.74827698914402,,
497,236.52,77215,624.4628755299999,155,624,0.001,76846,-151.907534220862,55.48848057741199,,
,,77500,,,,0.001,77356,-152.61442710613383,51.04256449530135,289.35,956.1408692479133
507,242.88,78386,648.1091652399999,154,628,0.001,78050,-153.1408629754577,49.90717647774051,,
515,249.67,79691,671.5039654,154,632,0.001,79374,-154.4247079244474,64.2624439979086,,
,,80000,,,,0.001,79869,-154.5210369736401,60.74278098789614,200.75,601.0984185636044
522,252.33,80652,683.0082188800001,154,636,0.001,80312,-156.54203350776064,50.05800448476741,,
526,253.67,81509,689.6824257000002,154,640,0.001,81179,-156.26498105449062,47.33174427093998,,
,,82500,,,,0.001,82210,-155.38391906139898,64.69007266566084,291.9,971.6345620453358
537,257.69,82566,705.5184982900001,153,644,,,,,,
544,263.71,84010,728.4118998700001,154,648,0.001,83659,-157.29104430100014,42.93348146512591,,
,,85000,,,,0.001,84426,-157.97540035926306,58.74356340325397,705.9,2297.3007390499115
563,275.22,85858,768.2287817099999,152,652,0.001,85466,-158.58424701909908,52.36037827637422,,
,,87500,,,,0.001,87215,-159.2142624132561,40.16164553526676,380.25,1218.3956849634646
577,282.69,87534,800.70034981,151,656,,,,,,
586,296.13,89637,841.6946873,152,660,0.001,89185,-161.16191802978517,51.82266052436829,,
,,90000,,,,0.001,89547,-161.54255996619798,48.60077405634506,427.25,1352.6999366164207
602,301.34,91078,860.12450288,151,664,0.001,90704,-162.7984217537774,53.970935778485405,,
,,92500,,,,0.001,91897,-162.8035623129312,54.088022425577236,510.7,1592.341177904606
619,311.42,92903,895.3795073499999,149,668,0.001,92447,-164.16810502485797,53.02459042809226,,
628,317.17,94315,914.6311747300002,150,672,0.001,94147,-165.8123638268673,59.77807897171884,,
,,95000,,,,0.001,94507,-165.34524438736287,55.10419459376775,350.45,1129.8617584437131
640,325.24,95824,945.2632932199998,149,676,0.001,95354,-165.3053745470549,42.75789140709696,,
647,334.45,97313,982.0451757100001,150,680,0.001,96543,-166.91325000208667,48.85593249247624,,
,,97500,,,,0.001,97223,-167.63912286197439,49.49450729875004,437.3,1406.8166935771703
662,340.56,98767,1007.5273471699999,149,684,0.001,98355,-167.72521139005335,47.71430109539171,,
,,100000,,,,0.001,99763,-168.36995940847495,67.32835105030807,321.8,1083.7402789980174
674,345.76,100140,1027.3713711599999,148,688,,,,,,
679,349.86,101283,1045.13924976,148,692,0.001,100842,-169.11438838413784,50.85185625219858,,
686,347.04,102452,1037.8579253599999,149,696,0.001,102120,-170.4902055528429,48.58229919409973,,
,,102500,,,,0.001,102362,-170.57019421285835,40.41679065483661,388.95,1283.1487939745189
699,349.22,103736,1047.01854771,148,700,0.001,103358,-171.48943440119425,52.084839281611416,,
,,105000,,,,0.001,104505,-172.0529556274414,54.19259950849745,457.75,1464.488391572237
712,343.89,105033,1049.14286466,147,704,,,,,,
721,346.34,106701,1085.6284433500002,147,708,0.001,106204,-173.38256654824278,48.27957598982382,,
,,107500,,,,0.001,107158,-174.63308231748383,51.06963160942341,509.9,1701.6781094521284
737,345.65,108256,1100.0288535399998,146,712,0.001,107667,-174.52248917226717,49.58863362910003,,
,,110000,,,,0.001,109251,-175.09971339528153,45.843085068028145,484.55,1639.9127545833587
753,353.89,110135,1138.22687587,146,716,,,,,,
,,112500,,,,0.001,111619,-177.98097905501945,51.5609994146037,897.5,2888.50345158875
777,368.16,112619,1186.4952367800001,144,720,,,,,,
,,115000,,,,0.001,113936,-179.57865264892578,49.10242336750031,667.9,2225.621341019869
804,382.22,115437,1236.02116033,143,724,0.001,114936,-179.87254895019532,48.832427991867064,,
,,117500,,,,0.001,116831,-180.96659728558393,49.20148183131261,314.3,1084.0916009157895
821,395.35,117921,1281.93968502,143,728,,,,,,
832,398.65,119556,1295.6585621000002,143,732,0.001,118992,-184.36858418173418,43.36262542187811,,
,,120000,,,,0.001,119822,-184.17818553795976,50.58012336023738,516.65,1774.8868564605714
847,408.62,121514,1330.97755256,143,736,0.001,120424,-184.97253173828125,45.44841466859033,,
,,122500,,,,0.001,122119,-186.54225685542104,49.74252754304467,607.05,1992.616293770075
864,414.22,122931,1350.9265179000001,142,740,0.001,122489,-186.71222839355468,42.43887190689912,,
,,125000,,,,0.001,124454,-187.78192194770364,36.16849540344464,597.1,2018.8938966482879
885,426.36,125202,1392.55980136,141,744,,,,,,
896,429.92,127002,1402.54880274,141,748,0.001,126629,-189.7096544605817,49.299963777379475,,
,,127500,,,,0.001,127189,-190.62388334412506,51.20973484782966,237.5,763.2841731041669
906,424.57,128315,1388.8174495000003,141,752,0.001,127763,-191.54482141340742,46.26669310634921,,
911,424.03,129937,1383.5409306400002,142,756,0.001,128847,-192.351313999721,48.87818733315343,,
,,130000,,,,0.001,129847,-192.04082635498048,50.320297936439516,313.1,1087.2021633923055
929,421.54,131791,1385.0196555899997,141,760,0.001,131395,-193.12172793749696,50.411307803604956,,
,,132500,,,,0.001,132176,-193.70669310947633,42.27640610735563,894.65,2950.599223574996
948,428.27,133905,1409.96083603,141,764,0.001,132819,-194.55074293665425,44.622891672291615,,
,,135000,,,,0.001,134576,-195.60329074724345,52.94744023903409,761.85,2463.191343533993
967,421.07,135010,1388.10974108,139,768,,,,,,
977,426.14,136929,1408.21675486,140,772,0.001,136577,-197.76054157457853,47.15964242980236,,
,,137500,,,,0.001,137081,-198.45669807875453,49.417367667206065,346.9,1177.1889010965824
988,427.2,138544,1413.87386675,140,776,0.001,137740,-197.0355968600005,39.646144293492135,,
,,140000,,,,0.001,139454,-199.02586389160157,43.539857599258426,599.5,2041.4610712885856
1016,443.61,141674,1469.1980122199996,139,780,0.001,141293,-200.83624774169922,53.01241161251068,,
,,142500,,,,0.001,142209,-201.3533740410438,39.67958176574707,532.7,1756.864018267393
1032,446.1,143377,1478.9701451599997,138,784,0.001,142939,-201.81005321759633,42.45865332400861,,
,,145000,,,,0.001,144537,-203.48839669799804,53.27186800289154,738.5,2583.6155982673167
1058,462.12,146352,1533.0439170500003,138,788,0.001,145537,-203.7524428100586,49.128012445449826,,
,,147500,,,,0.001,146921,-205.37480470364687,49.73320037771341,482.2,1667.083323609829
1076,469.19,148202,1558.8083800199997,137,792,0.001,147445,-206.26374752830912,48.636628644157,,
1086,473.69,149821,1575.0417802199995,137,796,0.001,149370,-207.9249928033174,34.971050440375485,,
,,150000,,,,0.001,149771,-208.31440048217775,30.195937037467957,136.35,365.4989116861951
1093,468.57,150593,1559.5735044299997,137,800,0.001,150456,-207.65572124978772,59.34842014312744,,
1094,457.66,150799,1524.1706457299997,137,804,0.001,150657,-209.36711853027344,35.50686252818388,,
1095,442.83,150984,1471.30483948,137,808,0.001,150846,-208.29970782736072,29.54918851023135,,
1096,429.87,151243,1422.96286653,137,812,0.001,151043,-208.60052490234375,70.86163232803345,,
1099,415.29,151664,1368.8092287699997,137,816,0.001,151459,-209.48571296360183,41.57421843554523,,
1101,394.58,152077,1298.09754921,138,820,0.001,151886,-210.51959817451342,59.07432476820144,,
,,152500,,,,0.001,152244,-210.5225126478407,42.138630089936434,311.5,515.7053963422775
1108,378.97,153334,1243.1413930400001,138,824,,,,,,
1114,358.28,153749,1169.17639016,137,828,0.001,153559,-212.7071180156633,48.320466143413654,,
1116,346.11,154167,1123.95997794,138,832,0.001,153965,-211.68970072044516,46.32108347370939,,
1118,330.71,154585,1066.45888851,138,836,0.001,154393,-210.76572052001953,76.0169136428833,,
,,155000,,,,0.001,154812,-211.7844524383545,69.1882004608979,106.45,234.37136340141296
1122,320.83,155014,1028.52600579,138,840,,,,,,
1124,303.23,155525,965.45713083,138,844,0.001,155251,-211.12146051580257,49.97572667749078,,
1127,290.18,156020,918.8270267,138,848,0.001,155767,-210.86190654613353,52.55839356588661,,
1134,289.09,157224,913.04704746,138,852,0.001,157001,-211.52196891352816,58.23115443287881,,
,,157500,,,,0.001,157134,-210.7886468688054,61.960121391411114,287.1,972.8626360565424
1149,297.17,159654,944.0262875900002,138,856,0.001,159058,-211.0318006492523,55.5137439601202,,
,,160000,,,,0.001,159845,-213.44234357561385,60.62347473198833,763.65,2681.8971761107446
1171,299.92,161783,953.71509049,138,860,0.001,160735,-213.567884683609,42.778676920158915,,
,,162500,,,,0.001,161693,-212.98336005161102,58.72679029874861,963.05,3249.2898294091224
1199,305.32,164437,974.04084781,137,864,0.001,163566,-213.36532306671143,55.86151412466298,,
,,165000,,,,0.001,164841,-214.98460721776553,47.855233306344225,514.0,1765.7558653742076
1219,321.37,167147,1026.7649215000001,137,868,0.001,166057,-215.4452588195801,42.418232084274294,,
,,167500,,,,0.001,167057,-215.59239224243163,48.61229360103607,411.95,1451.5488636046648
1237,327.36,169665,1053.11277353,137,872,0.001,168900,-216.64748053299752,49.58836976673146,,
,,170000,,,,0.001,169575,-216.93677169845083,45.40056325841833,313.75,1089.3972176402808
1252,327.11,171255,1052.41823623,136,876,0.001,170799,-217.11176926185345,47.364188694131784,,
1257,306.32,172306,982.13911282,137,880,0.001,171841,-216.2802553832076,53.38799394360026,,
,,172500,,,,0.001,172216,-217.64425610481425,39.74814339447021,225.25,749.5159511774779
1266,299.37,173314,958.35844285,136,884,0.001,172945,-217.9499849508737,54.832320249717654,,
1273,283.88,174740,908.58522793,137,888,0.001,174279,-217.18676925970584,45.38967632130547,,
,,175000,,,,0.001,174650,-217.2158642020277,38.32149934126039,496.5,1757.8556465595962
1287,283.52,176554,906.9094746199999,137,892,0.001,175464,-217.84131694289874,59.9019867910593,,
,,177500,,,,0.001,176464,-218.35512582397462,45.26581795597077,652.15,2302.217624861002
1313,290.57,178878,932.5551076800001,136,896,0.001,178558,-218.84443033658542,50.88365972042084,,
,,180000,,,,0.001,179306,-220.51353911315502,43.83663737651838,1000.0,3455.2547745049
1337,300.37,180630,969.38623604,135,900,0.001,180306,-220.2787772216797,41.471594319343566,,
,,182500,,,,0.001,182354,-222.2520472017446,49.613273993470614,218.2,708.6185535252094
1352,318.69,182668,1036.5938913700002,135,904,,,,,,
1359,330.42,184026,1081.21296592,135,908,0.001,183582,-222.18344202041627,54.60488723288509,,
,,185000,,,,0.001,184493,-222.2265174371733,50.744706811339896,843.85,2979.3421648442745
1383,354.79,186722,1172.0361637299998,134,912,0.001,185679,-222.79497864425824,54.556378795254616,,
,,187500,,,,0.001,187253,-223.5182880524666,50.079582931530844,509.65,1812.2572407603263
1407,382.67,189931,1275.4068103,134,916,0.001,188841,-225.17972579956054,47.10430575180054,,
,,190000,,,,0.001,189841,-225.5881870727539,40.19900606250763,513.5,1815.86919978261
1426,398.57,191934,1336.6469699999998,134,920,0.001,190844,-227.45970925131996,45.2504737738407,,
,,192500,,,,0.001,191844,-227.30394137573242,52.82040464019775,585.2,2060.1435173749924
,,195000,,,,0.001,193978,-228.7191968688965,51.369264453887936,641.95,2204.265789961815
1461,417.34,195068,1407.7296845399999,133,924,,,,,,
,,197500,,,,0.001,197395,-230.98059962346002,46.93831228352279,773.2,2714.144807881117
