time/total_timesteps,time/fps,train/actor_loss,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,time/episodes,train/learning_rate,rollout/ep_rew_mean,train/n_updates,eval/mean_reward,eval/mean_ep_length
427324,120,-66.3008936843872,3553,0.3284737669043243,1000.0,452,0.001,897.0668330000001,426324,,
430000,,-66.59022784423829,,0.3194772593602538,,,0.001,,429324,934.6177646517754,1000.0
431324,120,-66.66958126068116,3587,0.3112532556951046,1000.0,456,0.001,898.7159029200001,430324,,
435000,,-67.00448986053466,,0.303277901943773,,,0.001,,434324,951.6129227757453,1000.0
435324,120,,3622,,1000.0,460,,899.49707352,,,
439324,120,-67.13951808166505,3645,0.2815798903480172,1000.0,464,0.001,900.60125083,438324,,
440000,,-67.13776717376709,,0.2744346311613917,,,0.001,,439324,948.18993704319,1000.0
443324,120,-67.3705341644287,3679,0.264097975242883,1000.0,468,0.001,901.4179479399999,442324,,
445000,,-67.5474490814209,,0.3015830517224968,,,0.001,,444324,929.1855713486672,1000.0
447324,120,-67.57290452575684,3715,0.26205257915332913,1000.0,472,0.001,902.3315551699999,446324,,
450000,,-67.70790843200683,,0.272025020647794,,,0.001,,449324,963.3808282613754,1000.0
451324,120,-67.8478539428711,3749,0.2933873163722456,1000.0,476,0.001,902.6696305000002,450324,,
455000,,-68.00206126403809,,0.30297186578437685,,,0.001,,454324,935.7031166613102,1000.0
455324,120,,3783,,1000.0,480,,902.5889308899999,,,
459324,120,-68.1860163116455,3806,0.24162872372940183,1000.0,484,0.001,902.6185069,458324,,
460000,,-68.2238850402832,,0.2563473467975855,,,0.001,,459324,965.9278960168361,1000.0
463324,120,-68.50035031127929,3840,0.2467993236631155,1000.0,488,0.001,902.8016142500002,462324,,
465000,,-68.54519505310058,,0.2685704772695899,,,0.001,,464324,971.6862329483032,1000.0
467324,120,-68.56878115844727,3874,0.24952054459974168,1000.0,492,0.001,903.2334268000002,466324,,
470000,,-68.81790350341797,,0.24688417986035346,,,0.001,,469324,952.4388010084629,1000.0
471324,120,-68.85996926879884,3909,0.26638448125123976,1000.0,496,0.001,902.9733060899999,470324,,
475000,,-69.10573191833497,,0.23479162306711077,,,0.001,,474324,983.2056546866894,1000.0
475324,120,,3944,,1000.0,500,,902.8347799799999,,,
479324,120,-69.29257560729981,3967,0.24186502048000694,1000.0,504,0.001,903.0880570999999,478324,,
480000,,-69.3600831451416,,0.22800572723522783,,,0.001,,479324,974.8519392311573,1000.0
483324,120,-69.4762951965332,4001,0.24965967813506723,1000.0,508,0.001,903.9386500600001,482324,,
485000,,-69.5505594329834,,0.22170779052376746,,,0.001,,484324,962.297319751978,1000.0
487324,120,-69.65751976013183,4036,0.24351118346676232,1000.0,512,0.001,904.9064774,486324,,
490000,,-69.77208320617676,,0.24858361782506108,,,0.001,,489324,892.9989425301552,1000.0
491324,120,-69.77709535217285,4071,0.21364266030490398,1000.0,516,0.001,905.11345126,490324,,
495000,,-70.05576652526855,,0.22448462655395268,,,0.001,,494324,927.6087005913257,1000.0
495324,120,,4105,,1000.0,520,,905.2901478799998,,,
499324,120,-70.19426245117188,4129,0.20284453704953193,1000.0,524,0.001,905.5246968499999,498324,,
500000,,-70.20926210021973,,0.21595929257944227,,,0.001,,499324,947.5106574177742,1000.0
503324,120,-70.33776309204102,4164,0.1902145322225988,1000.0,528,0.001,906.2079846399997,502324,,
505000,,-70.37116957092285,,0.22330477099493146,,,0.001,,504324,966.066082239151,1000.0
507324,120,-70.47851002502442,4198,0.18916561572626234,1000.0,532,0.001,906.4344260499998,506324,,
510000,,-70.53490274047851,,0.21596617887169123,,,0.001,,509324,984.7183513820171,1000.0
511324,120,-70.54630911254883,4232,0.2033258082345128,1000.0,536,0.001,906.5048938300001,510324,,
515000,,-70.62105397033692,,0.19112599651142956,,,0.001,,514324,963.3441447734833,1000.0
515324,120,,4266,,1000.0,540,,908.08850462,,,
519324,121,-70.71536972045898,4289,0.20259092015028,1000.0,544,0.001,908.7711915,518324,,
520000,,-70.75564665222169,,0.2062154463529587,,,0.001,,519324,960.2328822791576,1000.0
523324,121,-70.76048391723633,4324,0.22174313122406603,1000.0,548,0.001,909.01116366,522324,,
525000,,-70.78871429443359,,0.19960393792018294,,,0.001,,524324,963.3564583420754,1000.0
527324,120,-70.90278248596191,4358,0.19110928327962756,1000.0,552,0.001,910.0328416,526324,,
530000,,-70.97038182067871,,0.18598433438688516,,,0.001,,529324,967.6836438238621,1000.0
531324,120,-71.03553334045411,4392,0.20458466620370747,1000.0,556,0.001,910.40794257,530324,,
535000,,-71.11375971984863,,0.21018789707496763,,,0.001,,534324,962.6706184923648,1000.0
535324,120,,4426,,1000.0,560,,910.8670869900001,,,
539324,121,-71.23702104187012,4449,0.18899290532246232,1000.0,564,0.001,911.50477436,538324,,
540000,,-71.23540910339355,,0.1957342981249094,,,0.001,,539324,975.8713180661201,1000.0
543324,121,-71.27841557312011,4483,0.2028572465069592,1000.0,568,0.001,911.9487370699999,542324,,
545000,,-71.20678623962402,,0.18433620514348148,,,0.001,,544324,976.1465492606163,1000.0
547324,121,-71.2365807800293,4517,0.20118135040625929,1000.0,572,0.001,912.7389045699998,546324,,
550000,,-71.27650541687012,,0.1910989019460976,,,0.001,,549324,974.5933737695217,1000.0
551324,121,-71.37796934509278,4551,0.15410172438621522,1000.0,576,0.001,913.08659584,550324,,
555000,,-71.3688039855957,,0.1915231075808406,,,0.001,,554324,958.6171017885208,1000.0
555324,121,,4584,,1000.0,580,,914.23597093,,,
559324,121,-71.4898046875,4606,0.1694791190326214,1000.0,584,0.001,914.5477328500003,558324,,
560000,,-71.44072966003418,,0.18837155125662686,,,0.001,,559324,965.0505327761173,1000.0
563324,121,-71.49550218200683,4640,0.1989163932800293,1000.0,588,0.001,914.6508644,562324,,
565000,,-71.51357139587402,,0.2366998255327344,,,0.001,,564324,952.1967997014523,1000.0
567324,121,-71.66962629699707,4674,0.17164956902340053,1000.0,592,0.001,915.08341222,566324,,
570000,,-71.46566230773925,,0.1993692114762962,,,0.001,,569324,973.4742492854596,1000.0
571324,121,-71.5296907043457,4706,0.1805237114280462,1000.0,596,0.001,915.9143772300002,570324,,
575000,,-71.66515811157227,,0.18736668615974486,,,0.001,,574324,960.4266641199589,1000.0
575324,121,,4741,,1000.0,600,,916.5405679399998,,,
579324,121,-71.68443534851075,4764,0.194933974083513,1000.0,604,0.001,916.7342459600001,578324,,
580000,,-71.79447746276855,,0.1995756082162261,,,0.001,,579324,973.386458671093,1000.0
583324,121,-71.76092459106445,4798,0.16820930920168758,1000.0,608,0.001,916.99681306,582324,,
585000,,-71.80913906860351,,0.17282358498871325,,,0.001,,584324,970.4170581459999,1000.0
587324,121,-71.71637149047852,4833,0.1629671137779951,1000.0,612,0.001,916.82899844,586324,,
590000,,-71.74191705322265,,0.2062245098389685,,,0.001,,589324,971.8224168479443,1000.0
591324,121,-71.70438816833496,4867,0.19220608560740948,1000.0,616,0.001,917.5489416099999,590324,,
595000,,-71.65374798583984,,0.21007462840899824,,,0.001,,594324,963.6543179750443,1000.0
595324,121,,4902,,1000.0,620,,917.6400805699999,,,
599324,121,-71.79853129577637,4925,0.17012809397280215,1000.0,624,0.001,917.9105375900002,598324,,
600000,,-71.7132226409912,,0.1883339303545654,,,0.001,,599324,956.3269814789295,1000.0
603324,121,-71.77059411621094,4960,0.18704190360754727,1000.0,628,0.001,918.0465004800001,602324,,
605000,,-71.74933749389649,,0.16948493333533407,,,0.001,,604324,972.5099366188049,1000.0
607324,121,-71.84102166748048,4995,0.19374158250167967,1000.0,632,0.001,918.11942452,606324,,
610000,,-71.81578089904785,,0.2189884991683066,,,0.001,,609324,953.627154058218,1000.0
611324,121,-71.80918385314942,5029,0.19072028475627303,1000.0,636,0.001,918.1121524200003,610324,,
615000,,-71.78779016113282,,0.18502141557261348,,,0.001,,614324,962.1182478368282,1000.0
615324,121,,5064,,1000.0,640,,917.6633243300001,,,
619324,121,-71.84951791381836,5088,0.16004934212937952,1000.0,644,0.001,917.48588565,618324,,
620000,,-71.87560325622559,,0.17680294945463537,,,0.001,,619324,967.3001438200474,1000.0
623324,121,-71.90672172546387,5124,0.16515127078071237,1000.0,648,0.001,917.9045396099999,622324,,
625000,,-71.97691047668457,,0.17292797405086457,,,0.001,,624324,972.6771077871323,1000.0
627324,121,-71.93065579223632,5159,0.19773145660385488,1000.0,652,0.001,917.7216983800001,626324,,
630000,,-72.00084217834473,,0.15040675727650524,,,0.001,,629324,963.045134294033,1000.0
631324,121,-72.05885775756836,5194,0.17047234143316745,1000.0,656,0.001,917.59550954,630324,,
635000,,-72.08936004638672,,0.16859212029725312,,,0.001,,634324,969.6332190573215,1000.0
635324,121,,5229,,1000.0,660,,917.6860662799997,,,
639324,121,-72.20016273498535,5252,0.15677750342339278,1000.0,664,0.001,917.5169151199999,638324,,
640000,,-72.28193156433106,,0.14873150846734642,,,0.001,,639324,970.3201629579067,1000.0
643324,121,-72.21607232666015,5288,0.16920904406532644,1000.0,668,0.001,917.5031783599998,642324,,
645000,,-72.31192373657227,,0.18272698510438204,,,0.001,,644324,955.8766279101371,1000.0
647324,121,-72.37745100402832,5322,0.1719288663584739,1000.0,672,0.001,917.3317685299999,646324,,
650000,,-72.36568682861328,,0.18658467610925436,,,0.001,,649324,957.9815686225891,1000.0
651324,121,-72.4512156982422,5358,0.16055373531207442,1000.0,676,0.001,917.3848124900001,650324,,
655000,,-72.5121130065918,,0.17376691876351832,,,0.001,,654324,958.821503162384,1000.0
655324,121,,5392,,1000.0,680,,916.8769217699999,,,
659324,121,-72.61779640197754,5419,0.1920146301537752,1000.0,684,0.001,917.0948603,658324,,
660000,,-72.59769093322754,,0.16441358230821787,,,0.001,,659324,968.314867824316,1000.0
663324,121,-72.68410736083985,5453,0.16703513820283114,1000.0,688,0.001,917.3923527099997,662324,,
665000,,-72.78921012878418,,0.1798590905852616,,,0.001,,664324,978.3840988218784,1000.0
