time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/n_updates,train/explained_variance,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/value_loss,train/entropy_loss,train/learning_rate,train/approx_kl,train/std,train/loss,eval/mean_ep_length,eval/mean_reward
88064,43,685,-52.94522236000001,128,85.53,420,0.8842359259724617,0.24111328125,-0.051544201947399414,0.2,39.56733959317207,-8.478012675046921,0.0003,0.021307284,0.6950122117996216,16.645048141479492,,
90000,,,,,,430,0.9087096452713013,0.243798828125,-0.05087289711518679,0.2,32.91044429838657,-8.380184170603751,0.0003,0.022213262,0.6871586441993713,14.850857734680176,432.1,314.36676147729156
90112,44,702,-39.57186694,128,67.68,,,,,,,,,,,,,
92160,45,710,-33.41931227,129,58.75,440,0.3481128215789795,0.229833984375,-0.05282714802306145,0.2,45.96674293279648,-8.301309576630592,0.0003,0.02181786,0.6807464361190796,23.263093948364258,,
94208,46,718,-44.297347,131,79.88,450,0.8986041769385338,0.243115234375,-0.053703419060911986,0.2,30.24834397137165,-8.211734673380851,0.0003,0.023046445,0.6730918884277344,10.394123077392578,,
95000,,,,,,460,0.869205117225647,0.22822265625,-0.04808714767859783,0.2,34.94630111157894,-8.136765250563622,0.0003,0.019116089,0.6671320199966431,16.6509952545166,412.9,295.4907845750451
96256,47,735,-49.296090050000004,130,89.92,,,,,,,,,,,,,
98304,48,744,-52.37827258,132,98.64,470,0.7288995087146759,0.361083984375,-0.0465784793079365,0.2,13.010646466910838,-8.01016280055046,0.0003,0.036081277,0.6550695896148682,6.768399238586426,,
100000,,,,,,480,0.8366170078516006,0.21689453125,-0.05087849114352139,0.2,37.416655784845354,-7.922652146220207,0.0003,0.01820393,0.6486307382583618,16.355165481567383,472.5,337.4663270723075
100352,49,762,-56.78971875000001,131,108.71,,,,,,,,,,,,,
102400,50,770,-64.73323255,132,128.48,490,0.8294759541749954,0.2361328125,-0.04843837389780674,0.2,29.272434018552303,-7.824389579892158,0.0003,0.021956788,0.6397963166236877,8.379110336303711,,
104448,51,779,-67.02892218000001,133,137.33,500,0.8879436030983925,0.278466796875,-0.05046751443587709,0.2,18.406648407876492,-7.715655061602592,0.0003,0.024636894,0.6323215365409851,4.3450236320495605,,
105000,,,,,,510,0.8559843301773071,0.233837890625,-0.04758423881430644,0.2,28.243578258156777,-7.633343398571014,0.0003,0.02252068,0.6263698935508728,7.873887062072754,592.3,439.11180177032946
106496,52,800,-73.16829099,132,154.13,,,,,,,,,,,,,
108544,53,809,-53.60938639999999,134,121.27,520,0.8763327151536942,0.28681640625,-0.0514134241559077,0.2,16.292007288336755,-7.543212062120437,0.0003,0.029628899,0.6183414459228516,5.0718488693237305,,
110000,,,,,,530,0.8490138202905655,0.24091796875,-0.05170113657368347,0.2,27.542707312107087,-7.4536427959799765,0.0003,0.02129998,0.6119338870048523,6.507387638092041,282.1,204.99204122601077
110592,54,823,-52.73235992000001,134,123.13,,,,,,,,,,,,,
112640,55,832,-51.97214223,135,126.61,540,0.7757887542247772,0.233447265625,-0.051300895004533234,0.2,26.283510258793832,-7.380039729177952,0.0003,0.02056443,0.6066559553146362,11.065603256225586,,
114688,56,840,-54.05706800000001,136,134.98,550,0.7208043932914734,0.19912109375,-0.050203474250156435,0.2,32.662380582094194,-7.306351146101951,0.0003,0.02030053,0.6010029315948486,10.65013599395752,,
115000,,,,,,560,0.7421035170555115,0.44755859375,-0.05996353508671746,0.2,5.335677331313491,-7.147654528915882,0.0003,0.05234099,0.5870418548583984,3.4378104209899902,449.1,331.33685127943755
116736,57,858,-52.5686244,136,134.79,,,,,,,,,,,,,
118784,58,866,-47.87405742000001,137,128.98,570,0.8290267139673233,0.20654296875,-0.04691215619968716,0.2,12.46144642829895,-7.035237884521484,0.0003,0.018380057,0.5806927680969238,5.180630207061768,,
120000,,,,,,580,0.7148120105266571,0.200927734375,-0.05006771730550099,0.2,28.140908208489417,-6.964921209216118,0.0003,0.016558688,0.5770202875137329,10.137763977050781,461.1,337.9791449137032
120832,59,884,-46.455062330000004,136,131.63,,,,,,,,,,,,,
122880,60,892,-43.54720109000001,137,129.86,590,0.840645045042038,0.281689453125,-0.05781654572347179,0.2,12.609282656013965,-6.863225261867046,0.0003,0.027403634,0.5680456161499023,2.3890252113342285,,
124928,61,901,-40.82143973,138,126.67,600,0.12721896171569824,0.247998046875,-0.060545953031396496,0.2,22.63455774486065,-6.74848001152277,0.0003,0.02345394,0.5602511763572693,8.373483657836914,,
125000,,,,,,610,0.85536028444767,0.325390625,-0.06080567798635457,0.2,7.165199087560177,-6.658743773400784,0.0003,0.03504984,0.5546795725822449,1.8981379270553589,257.5,187.8211902886629
126976,62,915,-42.177436310000004,138,136.32,,,,,,,,,,,,,
129024,63,923,-37.479458619999996,139,132.9,620,0.8222959935665131,0.319921875,-0.058203011663863435,0.2,7.754858703166247,-6.561765143275261,0.0003,0.03230919,0.5467571020126343,2.9412992000579834,,
130000,,,,,,630,0.7917752116918564,0.33642578125,-0.0634099148970563,0.2,8.584247088059783,-6.434725832939148,0.0003,0.036913104,0.5389860272407532,1.9050519466400146,395.8,300.72451654654
131072,64,940,-36.31778165,139,133.92,,,,,,,,,,,,,
133120,65,949,-40.03063842,140,155.54,640,0.8525693863630295,0.4083984375,-0.06355446808156558,0.2,5.944492967054248,-6.2984989196062084,0.0003,0.043756634,0.5299109816551208,2.7180371284484863,,
135000,,,,,,650,0.8655997216701508,0.39638671875,-0.07127612082695123,0.2,5.93043113052845,-6.148665860295296,0.0003,0.0394321,0.5194596648216248,2.194551706314087,142.9,106.64202216714621
135168,66,960,-37.00411491,140,155.3,,,,,,,,,,,,,
137216,67,969,-33.59108858,141,156.23,660,0.8061539828777313,0.349072265625,-0.05821252603782341,0.2,5.0686905682086945,-6.026842488348484,0.0003,0.035329103,0.5110853910446167,1.568917155265808,,
139264,68,978,-33.7156636,142,174.73,670,0.7710916697978973,0.33583984375,-0.06347594173857943,0.2,5.608102164417505,-5.875040917098522,0.0003,0.035730287,0.5014597177505493,2.4292097091674805,,
140000,,,,,,680,0.8028548210859299,0.35576171875,-0.06683819072495681,0.2,4.692790272086858,-5.7379884868860245,0.0003,0.03842041,0.4936622381210327,2.380580186843872,420.1,335.5118342742324
141312,69,994,-33.851074520000004,142,192.08,,,,,,,,,,,,,
143360,70,1002,-31.41069252,142,201.69,690,0.7973651438951492,0.37822265625,-0.06759371575317345,0.2,3.649936355277896,-5.586117632687092,0.0003,0.04344622,0.4836082458496094,2.3743491172790527,,
145000,,,,,,700,0.7799705117940903,0.39443359375,-0.07586063215276226,0.2,3.102986478060484,-5.395534093677997,0.0003,0.043898497,0.47234290838241577,1.1977553367614746,405.6,321.8525566101074
145408,71,1019,-21.95360993,142,182.38,,,,,,,,,,,,,
147456,72,1027,-16.76199324,143,183.87,710,0.7973165214061737,0.398583984375,-0.07477370818378404,0.2,2.511978577822447,-5.22722864896059,0.0003,0.043588646,0.46286314725875854,0.9443379044532776,,
149504,73,1034,-13.601065870000003,144,184.99,720,0.8017034977674484,0.42724609375,-0.07891562904696911,0.2,1.7575677243992687,-5.032973225414753,0.0003,0.04853373,0.45139816403388977,0.7132714986801147,,
150000,,,,,,730,0.4198586940765381,0.38642578125,-0.07191865906934254,0.2,1.88636666405946,-4.847732010483742,0.0003,0.045634255,0.4406203031539917,0.811854362487793,703.6,571.8051297836006
151552,74,1058,-4.784570479999999,143,180.17,,,,,,,,,,,,,
153600,75,1066,0.1528444399999996,143,172.25,740,0.22978001832962036,0.39169921875,-0.07516232334892266,0.2,1.5986782440915703,-4.655677254498005,0.0003,0.045543574,0.4299996793270111,0.46423202753067017,,
155000,,,,,,750,0.25430917739868164,0.38291015625,-0.07314340315933805,0.2,1.9585208155214786,-4.463465832173824,0.0003,0.041102663,0.4197818636894226,0.6171078085899353,534.2,439.93538137450815
155648,76,1085,3.4749473200000005,143,182.2,,,,,,,,,,,,,
157696,77,1093,10.226684980000002,144,179.19,760,0.16737449169158936,0.36015625,-0.06866356535174419,0.2,2.045390896499157,-4.2900353744626045,0.0003,0.03769747,0.4113091230392456,0.4602620005607605,,
159744,78,1101,16.75914578,145,194.34,770,0.022216796875,0.32314453125,-0.0682774933433393,0.2,3.204098978638649,-4.13529932051897,0.0003,0.03264308,0.4032297730445862,0.8859841227531433,,
160000,,,,,,780,-0.03484785556793213,0.352978515625,-0.06536652261274867,0.2,2.3507724810391664,-3.990991189330816,0.0003,0.03486978,0.39605948328971863,1.294953465461731,927.8,784.4684954635799
161792,79,1129,22.81381292,143,199.74,,,,,,,,,,,,,
163840,80,1137,27.530639460000003,144,199.21,790,0.20940649509429932,0.327880859375,-0.06250966055085883,0.2,4.257598177343607,-3.8232709147036075,0.0003,0.03312451,0.3876437544822693,1.2463659048080444,,
165000,,,,,,800,-0.009037613868713379,0.29912109375,-0.060096821155457295,0.2,5.879909011349082,-3.6808635875582696,0.0003,0.027625646,0.38125473260879517,1.369258999824524,913.9,778.326694111526
165888,81,1166,32.99949556999999,142,213.38,,,,,,,,,,,,,
167936,82,1174,41.94030584,142,229.89,810,0.1696847677230835,0.347705078125,-0.05870165346423164,0.2,3.2686564130708575,-3.5323985584080217,0.0003,0.038024016,0.37368202209472656,1.6633288860321045,,
169984,83,1183,48.543794559999995,143,235.23,820,0.5292338728904724,0.32119140625,-0.058402291184756906,0.2,3.663561186566949,-3.391003968566656,0.0003,0.033054188,0.3678397536277771,1.6622505187988281,,
170000,,,,,,830,0.11322921514511108,0.26923828125,-0.05566771737358067,0.2,12.683919289708138,-3.297887573391199,0.0003,0.022932626,0.3642244338989258,6.437836647033691,940.8,806.9265002917498
172032,84,1212,52.741999480000004,141,243.24,,,,,,,,,,,,,
174080,85,1220,61.69388606,142,263.21,840,0.22941339015960693,0.3669921875,-0.05033014896325767,0.2,3.677344958111644,-3.1740078113973142,0.0003,0.04187874,0.35700321197509766,2.4200921058654785,,
175000,,,,,,850,0.26884233951568604,0.351416015625,-0.05104387825849699,0.2,4.57453395538032,-3.008333633840084,0.0003,0.038923163,0.35001206398010254,1.1094415187835693,1000.0,866.3759670227766
176128,86,1249,71.39988618000001,140,283.65,,,,,,,,,,,,,
178176,87,1258,76.92107086,141,279.14,860,0.49710237979888916,0.37802734375,-0.05543832613620907,0.2,2.688336293026805,-2.847649399191141,0.0003,0.045081876,0.34301602840423584,0.6703162789344788,,
180000,,,,,,870,0.2825365662574768,0.26904296875,-0.0433289413980674,0.2,10.352379554137588,-2.7255997151136397,0.0003,0.02601841,0.33860528469085693,9.368856430053711,1000.0,862.8385288983584
180224,88,1288,85.54947694,139,296.86,,,,,,,,,,,,,
182272,89,1297,94.14240477999999,140,307.93,880,0.5238296091556549,0.31748046875,-0.04747189254849218,0.2,6.625408524461091,-2.5967616073787214,0.0003,0.0329626,0.3326105773448944,0.9215000867843628,,
184320,90,1306,102.45534270999998,141,325.13,890,0.21406090259552002,0.255712890625,-0.04508895431063138,0.2,22.19800776913762,-2.515715152770281,0.0003,0.019746415,0.3313663601875305,19.438108444213867,,
185000,,,,,,900,0.3697255849838257,0.346240234375,-0.049710802812478506,0.2,6.249986620619893,-2.4607958868145943,0.0003,0.038486294,0.3279231786727905,0.49012550711631775,1000.0,873.5816537082195
186368,91,1335,109.67557930999999,139,332.48,,,,,,,,,,,,,
188416,92,1343,118.86248461,140,348.93,910,0.5976467132568359,0.32763671875,-0.04863279141718522,0.2,10.001979730650783,-2.3629974603652952,0.0003,0.029627053,0.3238837718963623,12.493021965026855,,
190000,,,,,,920,0.5093299448490143,0.340576171875,-0.05096789897943381,0.2,7.5807053305208685,-2.269808203727007,0.0003,0.039771914,0.32013335824012756,4.157116413116455,1000.0,887.1495679110288
190464,93,1372,127.06437095999999,138,358.84,,,,,,,,,,,,,
192512,94,1380,139.05220971999998,139,379.78,930,0.39689093828201294,0.384423828125,-0.05363162569701672,0.2,7.075293914601207,-2.1713881239295008,0.0003,0.04470866,0.3157326877117157,4.569170951843262,,
194560,95,1389,145.53353514,140,380.04,940,-0.04824793338775635,0.28857421875,-0.04153635312395636,0.2,18.264058642834424,-2.0878182031214236,0.0003,0.022446346,0.3135416507720947,5.372148036956787,,
195000,,,,,,950,0.14132356643676758,0.235009765625,-0.04366856576816645,0.2,31.830392292141916,-2.0482580818235876,0.0003,0.016975708,0.3124890923500061,27.503625869750977,1000.0,890.2255241930485
196608,96,1418,151.58145779,138,390.37,,,,,,,,,,,,,
198656,97,1427,163.82396239000002,139,406.38,960,0.15863943099975586,0.373388671875,-0.043789180292515086,0.2,13.077052195183933,-1.979825896769762,0.0003,0.04680342,0.30839961767196655,0.6761890649795532,,
200000,,,,,,970,0.16109704971313477,0.434423828125,-0.04367846030800138,0.2,12.42759879566729,-1.87402763068676,0.0003,0.046897106,0.3046690821647644,1.0777888298034668,1000.0,894.0170862406492
200704,98,1456,170.96554712,137,417.83,,,,,,,,,,,,,
202752,99,1467,179.99227551000007,138,427.35,980,0.09636855125427246,0.478662109375,-0.04599826317571569,0.2,7.533602688275278,-1.7129391960799694,0.0003,0.06577277,0.2975509762763977,0.5984036922454834,,
204800,100,1475,193.06391702000002,138,446.16,990,0.0352025032043457,0.40048828125,-0.03444516354938969,0.2,15.29755237456411,-1.573426092043519,0.0003,0.03707748,0.2928793430328369,3.4707493782043457,,
205000,,,,,,1000,0.1272197961807251,0.357763671875,-0.03322109457512852,0.2,12.703589914552868,-1.4626320596784352,0.0003,0.033369143,0.2889198958873749,0.3899126350879669,1000.0,902.4470166981221
206848,101,1507,198.70268848,137,449.73,,,,,,,,,,,,,
208896,102,1516,210.56800385999998,137,466.58,1010,0.0821077823638916,0.333154296875,-0.03679779538942966,0.2,18.55860605761409,-1.374404463171959,0.0003,0.031368468,0.28623268008232117,36.47360610961914,,
210000,,,,,,1020,0.2181352972984314,0.344921875,-0.03356902510568034,0.2,19.028309635445474,-1.2831724174320698,0.0003,0.034516692,0.28296738862991333,11.72122859954834,1000.0,909.6166457533836
210944,103,1548,216.77790938,136,473.68,,,,,,,,,,,,,
212992,104,1557,225.73762242,136,480.43,1030,0.03018665313720703,0.391748046875,-0.036797862134699245,0.2,19.051607874408365,-1.190001193434,0.0003,0.038665242,0.27936607599258423,1.4212983846664429,,
215000,,,,,,1040,0.1891534924507141,0.424755859375,-0.035296734556322915,0.2,17.518531502224505,-1.0839465536177157,0.0003,0.055961847,0.2760844826698303,13.080758094787598,1000.0,904.5459997057915
215040,105,1588,237.62010245000002,135,499.2,,,,,,,,,,,,,
217088,106,1597,244.87134969000002,135,502.13,1050,-0.023331046104431152,0.475390625,-0.03816440428927308,0.2,9.922105661593378,-0.9802431177347899,0.0003,0.0652211,0.2720715403556824,1.1118955612182617,,
219136,107,1606,252.25811587000004,136,504.72,1060,0.31377190351486206,0.50947265625,-0.06505410366808065,0.2,0.6154409310314805,-0.8217064525932074,0.0003,0.083776355,0.26689428091049194,0.06739753484725952,,
220000,,,,,,1070,-0.012295246124267578,0.3201171875,-0.032968734949827196,0.2,28.475306254252793,-0.7331813804805278,0.0003,0.023682075,0.26395541429519653,9.727441787719727,1000.0,892.7641377538442
221184,108,1637,263.8144875400001,135,519.33,,,,,,,,,,,,,
223232,109,1646,274.26918419000003,135,533.97,1080,0.3079909086227417,0.376611328125,-0.035162857544492,0.2,6.031680752895772,-0.6385232765227556,0.0003,0.042131487,0.26065391302108765,0.35401982069015503,,
225000,,,,,,1090,0.41145825386047363,0.410595703125,-0.03383877364685759,0.2,8.585626982711256,-0.5152973309159279,0.0003,0.04613183,0.256314218044281,0.6905757188796997,1000.0,903.6468581080437
225280,110,1679,285.18017359000004,134,547.13,,,,,,,,,,,,,
227328,111,1688,298.40877883999997,134,561.1,1100,-0.06589770317077637,0.4669921875,-0.05389105605718214,0.2,1.2663381785154342,-0.4043323043733835,0.0003,0.07173105,0.2537570595741272,0.3996850848197937,,
229376,112,1696,305.80074651,135,567.44,1110,0.30304205417633057,0.3255859375,-0.03334041222988162,0.2,19.162298668548466,-0.3568278722465038,0.0003,0.026315464,0.2526216506958008,2.614427089691162,,
230000,,,,,,1120,0.586718738079071,0.384912109375,-0.03331227332819253,0.2,9.802294602431356,-0.299643873795867,0.0003,0.044617906,0.2502826750278473,0.4057958722114563,1000.0,922.6687604516744
231424,113,1726,314.5224079000001,134,575.76,,,,,,,,,,,,,
233472,114,1734,323.16310810000004,134,583.21,1130,0.5236384868621826,0.408447265625,-0.03257328893523663,0.2,9.122252051997929,-0.22521458975970746,0.0003,0.04596474,0.2477797269821167,0.5941889882087708,,
235000,,,,,,1140,0.6650892496109009,0.501611328125,-0.057286873870179986,0.2,0.7450963279232383,-0.08432982563972473,0.0003,0.07867876,0.243111714720726,0.15674477815628052,1000.0,916.0907651901246
235520,115,1762,330.76254474,133,588.35,,,,,,,,,,,,,
237568,116,1770,339.96865371,134,596.63,1150,0.7177470624446869,0.490185546875,-0.0712361015699571,0.2,0.3108940271195024,0.11472026482224465,0.0003,0.06933582,0.23633843660354614,0.02236158400774002,,
239616,117,1778,352.29529282000004,134,611.8,1160,0.3408206105232239,0.434033203125,-0.06109822297585197,0.2,0.4022779078222811,0.29898217134177685,0.0003,0.058388054,0.2313697785139084,0.07148437201976776,,
240000,,,,,,1170,0.9312337338924408,0.429248046875,-0.06429102465626783,0.2,0.3585888544097543,0.47593291476368904,0.0003,0.05537574,0.2260584980249405,0.04055701941251755,1000.0,934.1961455106735
241664,118,1808,364.27926477000005,133,626.24,,,,,,,,,,,,,
243712,119,1816,373.18254265999997,134,633.24,1180,0.7839740067720413,0.421484375,-0.06272671822225676,0.2,0.33658467093482614,0.6621453475207091,0.0003,0.055515148,0.22109508514404297,0.06767937541007996,,
245000,,,,,,1190,0.13828879594802856,0.4326171875,-0.06596323473495432,0.2,0.27738355081528426,0.8625819109380245,0.0003,0.056470547,0.2151326835155487,0.03459586948156357,1000.0,940.2532099246979
245760,120,1845,382.45790317,133,639.84,,,,,,,,,,,,,
