time/total_timesteps,eval/mean_reward,eval/mean_ep_length,time/iterations,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/value_loss,train/approx_kl,train/explained_variance,train/n_updates,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/clip_range,train/std,train/learning_rate,train/loss
20480,,,10,50.0,609,-48.630882840000005,33,,,,,,,,,,,
21000,-17.203123839944602,50.0,,,,,,10.100514367222786,0.0072276234,0.6394888460636139,100,-0.01796459889737889,-2.068764056265354,0.103955078125,0.2,0.6725108623504639,0.0003,3.4679954051971436
22000,-17.203123839944602,50.0,,,,,,,,,,,,,,,,
22528,,,11,50.0,606,-46.86153556,37,,,,,,,,,,,
23000,-21.724852699041367,50.0,,,,,,6.569417732208967,0.010021757,0.8223345130681992,110,-0.016550245086546057,-2.019928374141455,0.0736328125,0.2,0.6558813452720642,0.0003,2.189298629760742
24000,-21.724852699041367,50.0,,,,,,,,,,,,,,,,
24576,,,12,50.0,601,-46.10812684,40,,,,,,,,,,,
25000,-26.986696703732015,50.0,,,,,,5.387184758484364,0.0073058093,0.8631923943758011,120,-0.015249759698053821,-1.9765405770391227,0.1021484375,0.2,0.6440316438674927,0.0003,2.203326463699341
26000,-26.986696703732015,50.0,,,,,,,,,,,,,,,,
26624,,,13,50.0,599,-47.45204350000001,44,,,,,,,,,,,
27000,-32.675654123723504,50.0,,,,,,5.9547506928443905,0.006472814,0.9115422070026398,130,-0.011313189906650223,-1.9466168977320195,0.068505859375,0.2,0.6368368864059448,0.0003,3.089527130126953
28000,-32.675654123723504,50.0,,,,,,,,,,,,,,,,
28672,,,14,50.0,598,-49.04569071000001,47,,,,,,,,,,,
29000,-38.72955608069897,50.0,,,,,,8.11254561394453,0.006004285,0.8861015439033508,140,-0.011779334010498133,-1.9262179546058178,0.0595703125,0.2,0.6306675672531128,0.0003,5.208474636077881
30000,-38.72955608069897,50.0,,,,,,,,,,,,,,,,
30720,,,15,50.0,597,-51.39940784,51,,,,,,,,,,,
31000,-45.31284994482994,50.0,,,,,,6.6935438618063925,0.006922913,0.9346517994999886,150,-0.015865681890863924,-1.9040327437222004,0.103271484375,0.2,0.6232277154922485,0.0003,2.567373752593994
32000,-45.31284994482994,50.0,,,,,,,,,,,,,,,,
32768,,,16,50.0,595,-52.5893497,55,,,,,,,,,,,
33000,-52.644932290911676,50.0,,,,,,5.4246567286550995,0.0065656905,0.9454225040972233,160,-0.015406913761398754,-1.8811163794249297,0.113671875,0.2,0.6166801452636719,0.0003,3.0122547149658203
34000,-52.644932290911676,50.0,,,,,,,,,,,,,,,,
34816,,,17,50.0,593,-54.13403979,58,,,,,,,,,,,
35000,-57.11187073886394,50.0,,,,,,3.783749522268772,0.006056742,0.963294506072998,170,-0.009789791678485926,-1.8532193582504988,0.067724609375,0.2,0.6062276363372803,0.0003,1.6078988313674927
36000,-57.11187073886394,50.0,,,,,,,,,,,,,,,,
36864,,,18,50.0,593,-54.88333491999999,62,,,,,,,,,,,
37000,-55.25353394150734,50.0,,,,,,3.268301788344979,0.0047455425,0.9542985670268536,180,-0.010449229013465811,-1.8212223388254642,0.095849609375,0.2,0.597213625907898,0.0003,1.5927586555480957
38000,-55.25353394150734,50.0,,,,,,,,,,,,,,,,
38912,,,19,50.0,591,-56.05122746000001,65,,,,,,,,,,,
39000,-57.73914563655853,50.0,,,,,,1.7784571550786494,0.009215437,0.981497161090374,190,-0.016152489044179673,-1.7729660157114266,0.10322265625,0.2,0.5777629613876343,0.0003,0.4990329146385193
40000,-57.73914563655853,50.0,,,,,,,,,,,,,,,,
40960,,,20,50.0,591,-57.24177229,69,,,,,,,,,,,
41000,-57.01185628771782,50.0,,,,,,2.1158333899453283,0.005288525,0.9793861135840416,200,-0.009544675570214167,-1.7078167345374822,0.04921875,0.2,0.5608805418014526,0.0003,1.185531735420227
42000,-57.01185628771782,50.0,,,,,,,,,,,,,,,,
43000,-57.01185628771782,50.0,,,,,,,,,,,,,,,,
43008,,,21,50.0,590,-57.14689788999999,72,,,,,,,,,,,
44000,-55.44278550446033,50.0,,,,,,1.6817430943250655,0.0067638094,0.9829510170966387,210,-0.007879006757866592,-1.649414712563157,0.10361328125,0.2,0.5454937219619751,0.0003,1.0271648168563843
45000,-55.44278550446033,50.0,,,,,,,,,,,,,,,,
45056,,,22,50.0,587,-56.900133110000006,76,,,,,,,,,,,
46000,-53.04456592798233,50.0,,,,,,2.173498008772731,0.014223337,0.9771562572568655,220,-0.012353865345357918,-1.5822753250598907,0.107666015625,0.2,0.5255240797996521,0.0003,0.8583189249038696
47000,-53.04456592798233,50.0,,,,,,,,,,,,,,,,
47104,,,23,50.0,584,-54.97649342999999,80,,,,,,,,,,,
48000,-51.90940528512001,50.0,,,,,,1.6493885084986686,0.007936834,0.9782991595566273,230,-0.005445582765969448,-1.5111090302467347,0.096826171875,0.2,0.5069215893745422,0.0003,0.6322141885757446
49000,-51.90940528512001,50.0,,,,,,,,,,,,,,,,
49152,,,24,50.0,584,-54.233476579999994,84,,,,,,,,,,,
50000,-48.67715949416161,50.0,,,,,,1.4749165130779147,0.014748112,0.9828699324280024,240,-0.011853150147362611,-1.4122286275029183,0.105126953125,0.2,0.4818437099456787,0.0003,0.44089269638061523
51000,-48.67715949416161,50.0,,,,,,,,,,,,,,,,
51200,,,25,50.0,582,-53.050118659999995,87,,,,,,,,,,,
52000,-51.90679711997509,50.0,,,,,,1.2983956705778836,0.01961653,0.9843329470604658,250,-0.012874262433615512,-1.3078000158071519,0.124072265625,0.2,0.4568573534488678,0.0003,0.63504958152771
53000,-51.90679711997509,50.0,,,,,,,,,,,,,,,,
53248,,,26,50.0,582,-52.778601690000016,91,,,,,,,,,,,
54000,-49.39337766766548,50.0,,,,,,1.3779172163456679,0.009528538,0.98357835970819,260,-0.007150804888806306,-1.2274991773068904,0.1060546875,0.2,0.44221171736717224,0.0003,0.566593587398529
55000,-49.39337766766548,50.0,,,,,,,,,,,,,,,,
55296,,,27,50.0,579,-52.39658770000001,95,,,,,,,,,,,
56000,-47.79485844969749,50.0,,,,,,1.0760838320478796,0.009026901,0.9830499868839979,270,-0.007805601708241738,-1.1676441367715598,0.124853515625,0.2,0.4323181211948395,0.0003,0.37432724237442017
57000,-47.79485844969749,50.0,,,,,,,,,,,,,,,,
57344,,,28,50.0,578,-52.2400368,99,,,,,,,,,,,
58000,-43.88081516623497,50.0,,,,,,1.2229331502690912,0.009233089,0.9842736013233662,280,-0.011471077808528208,-1.1032493472099305,0.105126953125,0.2,0.41545724868774414,0.0003,0.39880409836769104
59000,-43.88081516623497,50.0,,,,,,,,,,,,,,,,
59392,,,29,50.0,578,-50.508469109999986,102,,,,,,,,,,,
60000,-40.735645638406275,50.0,,,,,,1.2346276087686419,0.0115176095,0.9779610447585583,290,-0.01227035106276162,-1.0215995419770478,0.16552734375,0.2,0.40126413106918335,0.0003,0.40988513827323914
61000,-40.735645638406275,50.0,,,,,,,,,,,,,,,,
61440,,,30,50.0,578,-47.64952002999999,106,,,,,,,,,,,
62000,-38.23820642530918,50.0,,,,,,0.8605356897227466,0.022863839,0.981676246970892,300,-0.011500484021962621,-0.9397848824039101,0.165380859375,0.2,0.38214874267578125,0.0003,0.42091238498687744
63000,-38.23820642530918,50.0,,,,,,,,,,,,,,,,
63488,,,31,50.0,579,-44.54678313,109,,,,,,,,,,,
64000,-39.43934211283922,50.0,,,,,,0.8101038577966392,0.026062723,0.9800671767443419,310,-0.004164379177382216,-0.8284922586753964,0.233203125,0.2,0.3615856170654297,0.0003,0.38279831409454346
65000,-39.43934211283922,50.0,,,,,,,,,,,,,,,,
65536,,,32,50.0,579,-42.77525427999999,113,,,,,,,,,,,
66000,-40.42998995184898,50.0,,,,,,0.5526620229706168,0.02009622,0.9837087262421846,320,-0.006347877401276491,-0.7336013803258539,0.124462890625,0.2,0.3471689224243164,0.0003,0.2601093053817749
67000,-40.42998995184898,50.0,,,,,,,,,,,,,,,,
67584,,,33,50.0,578,-42.15816784,116,,,,,,,,,,,
68000,-38.729825486242774,50.0,,,,,,0.5793562929145992,0.015464243,0.9840909112244844,330,-0.013170387415448204,-0.6491960303857922,0.204248046875,0.2,0.3337852358818054,0.0003,0.17941540479660034
69000,-38.729825486242774,50.0,,,,,,,,,,,,,,,,
69632,,,34,50.0,579,-41.41242816,120,,,,,,,,,,,
70000,-33.99582729935646,50.0,,,,,,0.6622909577563405,0.017039688,0.9767684619873762,340,-0.013694196470896713,-0.5808081582188607,0.1953125,0.2,0.32331201434135437,0.0003,0.42697468400001526
71000,-33.99582729935646,50.0,,,,,,,,,,,,,,,,
71680,,,35,50.0,579,-38.923678589999994,123,,,,,,,,,,,
72000,-31.716913755238057,50.0,,,,,,0.5901701589114964,0.020287255,0.9697717037051916,350,-0.014767968340311199,-0.5088199879974127,0.19462890625,0.2,0.31018996238708496,0.0003,0.26315969228744507
73000,-31.716913755238057,50.0,,,,,,,,,,,,,,,,
73728,,,36,50.0,578,-35.85623262,127,,,,,,,,,,,
74000,-25.235555383563042,50.0,,,,,,0.5513720819726586,0.0118445605,0.963674895465374,360,-0.015329542921972462,-0.42950806468725206,0.23095703125,0.2,0.2988472878932953,0.0003,0.1674014925956726
75000,-25.235555383563042,50.0,,,,,,,,,,,,,,,,
75776,,,37,50.0,578,-32.86786815999999,131,,,,,,,,,,,
76000,-15.218910291418434,50.0,,,,,,0.6580708078108728,0.01849422,0.9181579276919365,370,-0.012915426958352327,-0.3428876597434282,0.220068359375,0.2,0.2850562334060669,0.0003,0.31245750188827515
77000,-15.218910291418434,50.0,,,,,,,,,,,,,,,,
77824,,,38,50.0,577,-27.934986010000003,134,,,,,,,,,,,
78000,-11.810264432057739,50.0,,,,,,0.6114201804623007,0.024561957,0.7865569591522217,380,-0.014894465493853204,-0.22424725033342838,0.221240234375,0.2,0.26687413454055786,0.0003,0.24817994236946106
79000,-11.810264432057739,50.0,,,,,,,,,,,,,,,,
79872,,,39,50.0,576,-22.893110550000003,138,,,,,,,,,,,
80000,-10.73848246075213,50.0,,,,,,0.5990447541698813,0.024474647,0.7633415311574936,390,-0.013983158985502087,-0.12205073460936547,0.21640625,0.2,0.25391697883605957,0.0003,0.2152765542268753
81000,-10.73848246075213,50.0,,,,,,,,,,,,,,,,
81920,,,40,50.0,577,-19.74945202,141,,,,,,,,,,,
82000,-10.20263408785686,50.0,,,,,,0.6328065360896289,0.020717688,0.8213514238595963,400,-0.020371566282119603,-0.01645631790161133,0.23388671875,0.2,0.24086199700832367,0.0003,0.32887911796569824
83000,-10.20263408785686,50.0,,,,,,,,,,,,,,,,
83968,,,41,50.0,576,-17.31498635,145,,,,,,,,,,,
84000,-10.016922291228548,50.0,,,,,,0.6966192401014268,0.015433875,0.7952921837568283,410,-0.01721318374184193,0.07870450615882874,0.19423828125,0.2,0.229460209608078,0.0003,0.3369322717189789
85000,-10.016922291228548,50.0,,,,,,,,,,,,,,,,
86000,-10.016922291228548,50.0,,,,,,,,,,,,,,,,
86016,,,42,50.0,576,-15.760242719999997,149,,,,,,,,,,,
87000,-9.858305705990642,50.0,,,,,,0.6423612382262945,0.028338606,0.8446767181158066,420,-0.020522402273491024,0.1529613185673952,0.238916015625,0.2,0.22216929495334625,0.0003,0.37507128715515137
88000,-9.858305705990642,50.0,,,,,,,,,,,,,,,,
88064,,,43,50.0,576,-15.19640095,152,,,,,,,,,,,
89000,-9.656713037472219,50.0,,,,,,0.8636632868088782,0.016688865,0.8149265199899673,430,-0.01948602331976872,0.21330270431935788,0.216552734375,0.2,0.21568089723587036,0.0003,0.28811413049697876
90000,-9.656713037472219,50.0,,,,,,,,,,,,,,,,
90112,,,44,50.0,576,-14.849885419999998,156,,,,,,,,,,,
91000,-9.304358859267087,50.0,,,,,,0.5825889850966632,0.016399365,0.8396212011575699,440,-0.012539871706394479,0.2820780426263809,0.181494140625,0.2,0.20809903740882874,0.0003,0.2575992941856384
92000,-9.304358859267087,50.0,,,,,,,,,,,,,,,,
92160,,,45,50.0,575,-14.166766500000003,160,,,,,,,,,,,
93000,-9.127754003065638,50.0,,,,,,0.600516046024859,0.01151832,0.6844614446163177,450,-0.005682179241557605,0.3495883870869875,0.1279296875,0.2,0.20097830891609192,0.0003,0.469377338886261
94000,-9.127754003065638,50.0,,,,,,,,,,,,,,,,
94208,,,46,50.0,575,-13.809764050000002,163,,,,,,,,,,,
95000,-9.130542076774873,50.0,,,,,,2.089413625467569,0.013974624,0.4481698274612427,460,-0.00922298161603976,0.41147988103330135,0.149560546875,0.2,0.19454410672187805,0.0003,2.4177725315093994
96000,-9.130542076774873,50.0,,,,,,,,,,,,,,,,
96256,,,47,50.0,576,-13.399529199999996,167,,,,,,,,,,,
97000,-9.160186460369733,50.0,,,,,,0.5612656286917627,0.015208432,0.6758617758750916,470,-0.010759566444903612,0.4799117103219032,0.16826171875,0.2,0.18825192749500275,0.0003,0.1720006912946701
98000,-9.160186460369733,50.0,,,,,,,,,,,,,,,,
98304,,,48,50.0,576,-12.72722931,170,,,,,,,,,,,
99000,-9.128868357278407,50.0,,,,,,0.4187178577296436,0.013457501,0.7980591505765915,480,-0.005038873935700394,0.5480532582849265,0.117138671875,0.2,0.18077394366264343,0.0003,0.1267787665128708
100000,-9.128868357278407,50.0,,,,,,,,,,,,,,,,
100352,,,49,50.0,575,-12.482530550000002,174,,,,,,,,,,,
101000,-9.110417213011534,50.0,,,,,,0.312013553455472,0.01885729,0.8640487343072891,490,-0.010571362025802954,0.6183291140943765,0.16240234375,0.2,0.1758369505405426,0.0003,0.1242673471570015
102000,-9.110417213011534,50.0,,,,,,,,,,,,,,,,
102400,,,50,50.0,575,-12.728597360000002,177,,,,,,,,,,,
103000,-9.037468680134044,50.0,,,,,,0.3977176456246525,0.010008697,0.8170220255851746,500,-0.00850308103254065,0.6780786756426096,0.11142578125,0.2,0.16979104280471802,0.0003,0.1662684977054596
104000,-9.037468680134044,50.0,,,,,,,,,,,,,,,,
104448,,,51,50.0,575,-12.248838920000003,181,,,,,,,,,,,
105000,-8.952648417279125,50.0,,,,,,0.32337097520940006,0.015576413,0.8091336637735367,510,-0.006436451963963918,0.755775810778141,0.12197265625,0.2,0.1634272187948227,0.0003,0.1573302000761032
106000,-8.952648417279125,50.0,,,,,,,,,,,,,,,,
106496,,,52,50.0,575,-11.770286750000002,185,,,,,,,,,,,
107000,-8.922354194242507,50.0,,,,,,0.2401457326952368,0.01738953,0.8928728625178337,520,-0.009140750276856124,0.8195965595543384,0.17666015625,0.2,0.15875452756881714,0.0003,0.0646623745560646
108000,-8.922354194242507,50.0,,,,,,,,,,,,,,,,
108544,,,53,50.0,575,-11.662266009999998,188,,,,,,,,,,,
109000,-9.032454777136445,50.0,,,,,,0.20242433911189436,0.010341844,0.9082758948206902,530,-0.005463195327320136,0.8653422247618436,0.1302734375,0.2,0.15589791536331177,0.0003,0.07156376540660858
110000,-9.032454777136445,50.0,,,,,,,,,,,,,,,,
110592,,,54,50.0,575,-11.694880529999999,192,,,,,,,,,,,
111000,-9.10014482503757,50.0,,,,,,0.23246775034349412,0.008483081,0.901592917740345,540,-0.003824532340513542,0.9068655040115118,0.137451171875,0.2,0.15261197090148926,0.0003,0.051800746470689774
112000,-9.10014482503757,50.0,,,,,,,,,,,,,,,,
112640,,,55,50.0,576,-11.68221955,195,,,,,,,,,,,
113000,-9.144239712879061,50.0,,,,,,0.17344416743144392,0.01104386,0.9124837890267372,550,-0.007132393214851618,0.9672643229365349,0.127392578125,0.2,0.14674851298332214,0.0003,0.07265768945217133
114000,-9.144239712879061,50.0,,,,,,,,,,,,,,,,
114688,,,56,50.0,575,-11.318020909999998,199,,,,,,,,,,,
115000,-9.03481728285551,50.0,,,,,,0.18224993571639062,0.015600018,0.9240676090121269,560,-0.004410419124178588,1.027903350442648,0.1279296875,0.2,0.1432977318763733,0.0003,0.09787449985742569
116000,-9.03481728285551,50.0,,,,,,,,,,,,,,,,
116736,,,57,50.0,575,-11.123873639999998,202,,,,,,,,,,,
117000,-9.000113938841968,50.0,,,,,,0.2230603193398565,0.01220022,0.9086915254592896,570,-0.006649773751269095,1.0776731599122287,0.12177734375,0.2,0.1396377980709076,0.0003,0.09084127843379974
118000,-9.000113938841968,50.0,,,,,,,,,,,,,,,,
118784,,,58,50.0,575,-10.872332870000003,206,,,,,,,,,,,
119000,-8.9650429434143,50.0,,,,,,0.18379551169928163,0.011969764,0.9448634311556816,580,-0.009296503275982105,1.1283980190753937,0.1630859375,0.2,0.1363094598054886,0.0003,0.04262596368789673
120000,-8.9650429434143,50.0,,,,,,,,,,,,,,,,
120832,,,59,50.0,575,-10.837233400000002,210,,,,,,,,,,,
121000,-8.92593868873082,50.0,,,,,,0.1613534581148997,0.013951372,0.9322899281978607,590,-0.009741672829841263,1.1771833267062903,0.165576171875,0.2,0.13270118832588196,0.0003,0.034557685256004333
122000,-8.92593868873082,50.0,,,,,,,,,,,,,,,,
122880,,,60,50.0,574,-10.368426029999998,213,,,,,,,,,,,
123000,-8.977284856326879,50.0,,,,,,0.18735880756285042,0.012093425,0.9316442236304283,600,-0.003413724951678887,1.2256062187254428,0.149267578125,0.2,0.1299683153629303,0.0003,0.0764765590429306
124000,-8.977284856326879,50.0,,,,,,,,,,,,,,,,
124928,,,61,50.0,574,-10.33924095,217,,,,,,,,,,,
125000,-8.892355162091553,50.0,,,,,,0.13230162500403822,0.017785355,0.9488949850201607,610,-0.00999842973833438,1.2720349676907063,0.204345703125,0.2,0.1268385648727417,0.0003,0.028653083369135857
126000,-8.892355162091553,50.0,,,,,,,,,,,,,,,,
126976,,,62,50.0,574,-9.85226538,220,,,,,,,,,,,
127000,-8.83981579085812,50.0,,,,,,0.14757496691308916,0.014221396,0.9406491257250309,620,-0.00457226145081222,1.3254285864531994,0.158984375,0.2,0.12324713170528412,0.0003,0.08832220733165741
128000,-8.83981579085812,50.0,,,,,,,,,,,,,,,,
129000,-8.83981579085812,50.0,,,,,,,,,,,,,,,,
129024,,,63,50.0,573,-9.6692202,224,,,,,,,,,,,
130000,-8.652552852313965,50.0,,,,,,0.132867589360103,0.0130782295,0.9396826326847076,630,-0.0036832167534157634,1.3767055414617062,0.157275390625,0.2,0.12021335959434509,0.0003,0.038319144397974014
131000,-8.652552852313965,50.0,,,,,,,,,,,,,,,,
131072,,,64,50.0,573,-9.63594037,228,,,,,,,,,,,
132000,-8.587999627273529,50.0,,,,,,0.09518931556958705,0.01617992,0.9463019073009491,640,-0.006790442066267133,1.438090705126524,0.17724609375,0.2,0.11629708111286163,0.0003,0.023618139326572418
133000,-8.587999627273529,50.0,,,,,,,,,,,,,,,,
133120,,,65,50.0,572,-9.87940937,232,,,,,,,,,,,
134000,-8.45400866146665,50.0,,,,,,0.08722215794259683,0.015392563,0.965971190482378,650,0.0004888345516519621,1.4927092753350735,0.1953125,0.2,0.11358621716499329,0.0003,0.025246480479836464
135000,-8.45400866146665,50.0,,,,,,,,,,,,,,,,
135168,,,66,50.0,572,-9.65757276,236,,,,,,,,,,,
136000,-8.45768653806299,50.0,,,,,,0.1248075584298931,0.014793367,0.9461462423205376,660,-0.007083245294052176,1.5397250734269619,0.202001953125,0.2,0.11074397712945938,0.0003,0.05100202560424805
137000,-8.45768653806299,50.0,,,,,,,,,,,,,,,,
137216,,,67,50.0,571,-9.47409113,240,,,,,,,,,,,
138000,-8.566586838755757,50.0,,,,,,0.10632944728713482,0.0161228,0.966191865503788,670,-0.006464600311301183,1.5901806198060513,0.1537109375,0.2,0.10786079615354538,0.0003,0.07549164444208145
139000,-8.566586838755757,50.0,,,,,,,,,,,,,,,,
139264,,,68,50.0,571,-9.21784439,243,,,,,,,,,,,
140000,-8.484309110231697,50.0,,,,,,0.0938048065872863,0.016885348,0.9614295214414597,680,-0.007737295460538007,1.6464647352695465,0.213720703125,0.2,0.10524126887321472,0.0003,0.03957681357860565
141000,-8.484309110231697,50.0,,,,,,,,,,,,,,,,
141312,,,69,50.0,571,-8.63810387,247,,,,,,,,,,,
142000,-8.5132497837767,50.0,,,,,,0.0805867736809887,0.010571921,0.9756834246218204,690,-0.003990759057342075,1.6749241106212138,0.153076171875,0.2,0.10422913730144501,0.0003,0.039257243275642395
143000,-8.5132497837767,50.0,,,,,,,,,,,,,,,,
143360,,,70,50.0,571,-8.381458330000001,250,,,,,,,,,,,
144000,-8.398040580749512,50.0,,,,,,0.10434617224382237,0.016795905,0.9659297131001949,700,-0.005032135132933035,1.6980211451649665,0.183740234375,0.2,0.10277552902698517,0.0003,0.0166627150028944
145000,-8.398040580749512,50.0,,,,,,,,,,,,,,,,
145408,,,71,50.0,571,-8.513916949999999,254,,,,,,,,,,,
146000,-8.59738114788197,50.0,,,,,,0.11619175601517781,0.013560222,0.974367830902338,710,-0.007339870859868825,1.7248835392296313,0.19765625,0.2,0.10169421136379242,0.0003,0.045539889484643936
147000,-8.59738114788197,50.0,,,,,,,,,,,,,,,,
147456,,,72,50.0,570,-8.79573817,258,,,,,,,,,,,
148000,-8.701141307502985,50.0,,,,,,0.12356485313503071,0.018278904,0.9540349766612053,720,-0.0021843663620529697,1.7542436249554156,0.189990234375,0.2,0.09978701174259186,0.0003,0.010588837787508965
149000,-8.701141307502985,50.0,,,,,,,,,,,,,,,,
149504,,,73,50.0,570,-8.967874169999998,261,,,,,,,,,,,
150000,-8.609943115152419,50.0,,,,,,0.0515121296455618,0.013122916,0.9841005653142929,730,-0.0048923530703177676,1.8045075312256813,0.171435546875,0.2,0.09688577055931091,0.0003,0.022447701543569565
151000,-8.609943115152419,50.0,,,,,,,,,,,,,,,,
151552,,,74,50.0,569,-8.77259837,265,,,,,,,,,,,
152000,-8.434408616367728,50.0,,,,,,0.10846028446685523,0.013493231,0.9443635046482086,740,-0.0030720116628799587,1.837682980298996,0.17841796875,0.2,0.09624040126800537,0.0003,0.02335125207901001
153000,-8.434408616367728,50.0,,,,,,,,,,,,,,,,
153600,,,75,50.0,569,-8.93410083,269,,,,,,,,,,,
154000,-8.224795210408047,50.0,,,,,,0.11775208651088179,0.013851613,0.9707372225821018,750,-0.006473379675298929,1.8551171638071537,0.19619140625,0.2,0.09528660774230957,0.0003,0.02097909152507782
155000,-8.224795210408047,50.0,,,,,,,,,,,,,,,,
155648,,,76,50.0,570,-8.82309092,273,,,,,,,,,,,
156000,-8.159609861671925,50.0,,,,,,0.07400919666979462,0.016907176,0.9784710146486759,760,-0.00398343222332187,1.8784088611602783,0.211669921875,0.2,0.09410873055458069,0.0003,0.05370200425386429
157000,-8.159609861671925,50.0,,,,,,,,,,,,,,,,
157696,,,77,50.0,570,-8.19451745,276,,,,,,,,,,,
158000,-8.076896994234994,50.0,,,,,,0.0902675922610797,0.011654426,0.9786974843591452,770,-0.004955890373094007,1.9091242015361787,0.189892578125,0.2,0.09244628250598907,0.0003,0.006122969090938568
159000,-8.076896994234994,50.0,,,,,,,,,,,,,,,,
159744,,,78,50.0,570,-7.94336398,280,,,,,,,,,,,
160000,-8.078363636508584,50.0,,,,,,0.1258651167503558,0.01866897,0.9643257334828377,780,-0.010314437234774232,1.942340297996998,0.21240234375,0.2,0.09109935909509659,0.0003,0.06709397584199905
161000,-8.078363636508584,50.0,,,,,,,,,,,,,,,,
161792,,,79,50.0,570,-7.850678509999999,283,,,,,,,,,,,
162000,-8.065114360209554,50.0,,,,,,0.08673461702419445,0.019208293,0.9747305661439896,790,0.00021532752725761384,1.9746522963047028,0.18349609375,0.2,0.08939657360315323,0.0003,0.03041398897767067
163000,-8.065114360209554,50.0,,,,,,,,,,,,,,,,
163840,,,80,50.0,570,-7.692177120000001,287,,,,,,,,,,,
164000,-8.061908180359751,50.0,,,,,,0.10256743937497959,0.019695329,0.9774371087551117,800,-0.001121636453899555,2.0111271679401397,0.21376953125,0.2,0.08791006356477737,0.0003,0.007356613874435425
165000,-8.061908180359751,50.0,,,,,,,,,,,,,,,,
165888,,,81,50.0,570,-7.817908589999998,290,,,,,,,,,,,
166000,-8.124294987507165,50.0,,,,,,0.08379600271582603,0.019936625,0.9864731123670936,810,-0.00528616807423532,2.056608272343874,0.215478515625,0.2,0.08555939793586731,0.0003,0.04040450602769852
167000,-8.124294987507165,50.0,,,,,,,,,,,,,,,,
167936,,,82,50.0,571,-7.881363599999999,294,,,,,,,,,,,
