time/total_timesteps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/explained_variance,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/value_loss,eval/mean_ep_length,train/std,eval/mean_reward,train/entropy_loss,train/approx_kl,train/clip_range,train/loss
2048,3,1,19.52,14.4537659,563,,,,,,,,,,,,,
2500,,,,,,0.004252910614013672,10,0.0003,-0.019055669064982794,0.160205078125,31.94002788811922,63.35,0.979439914226532,92.30736024081708,-4.2224015802145,0.014272731,0.2,9.073372840881348
4096,10,2,27.98,28.56343455,387,,,,,,,,,,,,,
5000,,,,,,0.2508084177970886,20,0.0003,-0.018013449435238728,0.11142578125,137.05972622632981,43.0,0.9744362831115723,70.37430151700974,-4.187417809665203,0.012149101,0.2,65.27793884277344
6144,16,3,36.13,43.93763324999999,363,,,,,,,,,,,,,
7500,,,,,,0.30626004934310913,30,0.0003,-0.017405334729119204,0.10078125,191.63524956703185,38.3,0.969843864440918,62.92149346470833,-4.172308300435543,0.0104781585,0.2,68.56529235839844
8192,23,4,45.23,64.61663586,352,,,,,,,,,,,,,
10000,,,,,,0.05583125352859497,40,0.0003,-0.0118974446086213,0.054345703125,255.81214027404786,38.25,0.965428352355957,62.82212548851967,-4.158298070728779,0.007053118,0.2,104.2901840209961
10240,29,5,53.71,84.32152587,346,,,,,,,,,,,,,
12288,34,6,61.34,106.97765768,352,0.021427571773529053,50,0.0003,-0.012034675345057621,0.07197265625,292.00896682739256,,0.9598695039749146,,-4.143553321063519,0.008209083,0.2,147.78265380859375
12500,,,,,,0.0018267035484313965,60,0.0003,-0.007387118923361413,0.04033203125,380.1771640777588,98.05,0.9570421576499939,225.3377083182335,-4.129040272533894,0.0054648165,0.2,150.25059509277344
14336,42,7,65.03,119.72795615999999,337,,,,,,,,,,,,,
15000,,,,,,0.005564093589782715,70,0.0003,-0.008077220211271196,0.050732421875,394.668763589859,95.7,0.952224850654602,215.0874091267586,-4.115824714303017,0.0051658293,0.2,221.09873962402344
16384,49,8,71.37,135.61634081000003,328,,,,,,,,,,,,,
17500,,,,,,0.006244480609893799,80,0.0003,-0.012908410688396543,0.077587890625,424.62804117202757,98.0,0.9511440992355347,220.23102589249612,-4.107937191426754,0.007530503,0.2,158.65914916992188
18432,57,9,76.97,152.57464644,319,,,,,,,,,,,,,
20000,,,,,,0.19052600860595703,90,0.0003,-0.009894490652368405,0.071630859375,370.3638753414154,103.75,0.9511159658432007,234.1263893008232,-4.1054300054907795,0.006991663,0.2,170.7626953125
20480,64,10,81.37,164.23861481,315,,,,,,,,,,,,,
22500,,,,,,0.4892553687095642,100,0.0003,-0.008544008094759192,0.068408203125,303.75645580291746,102.9,0.9473509192466736,232.5134904384613,-4.101144187152386,0.007541687,0.2,204.8777618408203
22528,72,11,86.86,179.04952369999995,309,,,,,,,,,,,,,
24576,78,12,92.21,192.82621041000002,313,0.702815592288971,110,0.0003,-0.009817184583516792,0.058984375,267.30920672416687,,0.9453500509262085,,-4.09001745134592,0.006079858,0.2,88.15603637695312
25000,,,,,,0.7187908589839935,120,0.0003,-0.011095355096040293,0.07978515625,241.8699360847473,120.75,0.9435259699821472,279.02738559246063,-4.08272565305233,0.0072576078,0.2,69.22494506835938
26624,86,13,98.2,207.95903396000006,308,,,,,,,,,,,,,
27500,,,,,,0.728316068649292,130,0.0003,-0.01009851013077423,0.075439453125,238.7041612148285,128.15,0.9407473802566528,301.4234828352928,-4.074819055199623,0.0073280595,0.2,106.96098327636719
28672,94,14,102.36,219.58444368,303,,,,,,,,,,,,,
30000,,,,,,0.8335321694612503,140,0.0003,-0.013978241378208623,0.09345703125,195.00070247650146,127.5,0.9409283995628357,297.77993589639664,-4.069531692564487,0.008710227,0.2,87.30359649658203
30720,102,15,105.89,229.63140015000002,298,,,,,,,,,,,,,
32500,,,,,,0.8197049498558044,150,0.0003,-0.012276780695538036,0.105517578125,184.8944442510605,126.4,0.9462060928344727,298.0692406594753,-4.081829436123371,0.00905953,0.2,61.956687927246094
32768,111,16,109.73,241.06678075,295,,,,,,,,,,,,,
34816,116,17,112.47,250.11810282,299,0.8208294063806534,160,0.0003,-0.007543182888184674,0.049853515625,205.53511006832122,,0.9397718906402588,,-4.078850837051869,0.007129088,0.2,111.88533020019531
35000,,,,,,0.7984034866094589,170,0.0003,-0.010871831051190384,0.09501953125,215.60105073451996,133.9,0.9343692064285278,337.529425483942,-4.056642098724842,0.009442345,0.2,72.28614044189453
36864,124,18,114.52,258.04958697,295,,,,,,,,,,,,,
37500,,,,,,0.8855363726615906,180,0.0003,-0.011276563635328784,0.10517578125,156.46936631202698,132.1,0.9358006715774536,338.7999882042408,-4.0528737783432005,0.010482544,0.2,77.71480560302734
38912,132,19,116.9,267.30818336,292,,,,,,,,,,,,,
40000,,,,,,0.8261266499757767,190,0.0003,-0.00782964756799629,0.073388671875,207.4310636997223,134.05,0.9348996877670288,354.2917595207691,-4.051940812170505,0.008906145,0.2,50.5763053894043
40960,140,20,117.59,272.63029926,290,,,,,,,,,,,,,
42500,,,,,,0.849379688501358,200,0.0003,-0.01235487379890401,0.10166015625,165.16482782363892,138.2,0.9360747337341309,372.38086872696874,-4.053374883532524,0.009403633,0.2,51.040767669677734
43008,149,21,120.05,283.84371063,287,,,,,,,,,,,,,
45000,,,,,,0.9613647013902664,210,0.0003,-0.009836933732731267,0.12001953125,90.9271491765976,140.95,0.9342174530029297,391.1005116820335,-4.050881369411945,0.010393739,0.2,28.501808166503906
45056,158,22,122.51,294.13740343,284,,,,,,,,,,,,,
47104,163,23,124.11,303.19957897,288,0.8859004452824593,220,0.0003,-0.008789164977497422,0.07802734375,186.15263259410858,,0.933955192565918,,-4.04882878959179,0.008264542,0.2,68.36805725097656
47500,,,,,,0.8490865975618362,230,0.0003,-0.009951815666863695,0.071044921875,225.43077385425568,138.4,0.925301730632782,386.63054742217065,-4.030964279174805,0.007195538,0.2,46.3932991027832
49152,170,24,126.07,312.75426949,287,,,,,,,,,,,,,
50000,,,,,,0.8933867663145065,240,0.0003,-0.01235864969494287,0.125830078125,179.44098784923554,141.35,0.9216440916061401,390.51103139519694,-4.0119683489203455,0.01180704,0.2,42.13932800292969
51200,178,25,128.25,323.02443272,286,,,,,,,,,,,,,
52500,,,,,,0.9045365899801254,250,0.0003,-0.005720301624387502,0.060498046875,169.0386684656143,139.7,0.9179232120513916,387.23495849370954,-4.000526222586632,0.006602626,0.2,68.1192626953125
53248,187,26,131.49,337.16414492999996,284,,,,,,,,,,,,,
55000,,,,,,0.9031487479805946,260,0.0003,-0.007130120578221977,0.064599609375,164.12005321979524,138.35,0.9156134128570557,388.5616108238697,-3.989505887031555,0.0059879376,0.2,64.62944793701172
55296,195,27,134.52,348.40898959,282,,,,,,,,,,,,,
57344,201,28,138.41,364.54089089000007,284,0.8728693425655365,270,0.0003,-0.011308661769726313,0.06669921875,250.28660266399385,,0.9042471647262573,,-3.9637873850762846,0.007244003,0.2,63.99711608886719
57500,,,,,,0.9125561118125916,280,0.0003,-0.009829322341829538,0.09990234375,203.29133002758027,156.1,0.8945183753967285,471.740041577816,-3.92991521731019,0.012176404,0.2,119.15699005126953
59392,209,29,142.76,382.8932272800001,282,,,,,,,,,,,,,
60000,,,,,,0.9371296763420105,290,0.0003,-0.007604879754944704,0.057763671875,170.08645043373107,140.15,0.8900708556175232,403.1587744772434,-3.909350353479385,0.0062832087,0.2,76.21500396728516
61440,218,30,146.91,399.82930478000003,281,,,,,,,,,,,,,
62500,,,,,,0.9163730964064598,300,0.0003,-0.009708771511213854,0.08505859375,174.67030396461487,179.25,0.8851072192192078,600.508637291193,-3.8923494391143323,0.009776449,0.2,76.91232299804688
63488,227,31,147.55,404.79967623,278,,,,,,,,,,,,,
65000,,,,,,0.7960241585969925,310,0.0003,-0.007296995181241073,0.06416015625,421.26541278362276,164.85,0.8833615779876709,535.6854444861413,-3.8821230970323084,0.00662532,0.2,330.9111328125
65536,236,32,151.63,421.7689945,276,,,,,,,,,,,,,
67500,,,,,,0.8602478504180908,320,0.0003,-0.005449308670358732,0.103857421875,313.4635311841965,151.85,0.8783976435661316,474.51771503686905,-3.8722737438976766,0.010250057,0.2,175.17123413085938
67584,245,33,153.63,433.8005805199999,275,,,,,,,,,,,,,
69632,250,34,156.17,447.70379223999987,277,0.90431047976017,330,0.0003,-0.0059898918610997495,0.060791015625,234.16475381851197,,0.8750925064086914,,-3.858912020921707,0.00649135,0.2,91.28931427001953
70000,,,,,,0.7717683017253876,340,0.0003,-0.010910869503277354,0.10869140625,525.8919355392457,130.25,0.8662601709365845,341.3386440038681,-3.833231967687607,0.011483613,0.2,187.9683380126953
71680,259,35,158.12,456.7689734999999,276,,,,,,,,,,,,,
72500,,,,,,0.8161756992340088,350,0.0003,-0.00693252571800258,0.066845703125,436.10574173927307,138.3,0.8770847320556641,392.44947390556337,-3.841503344476223,0.0075097717,0.2,229.16221618652344
73728,267,36,157.66,455.6387546,275,,,,,,,,,,,,,
75000,,,,,,0.94074597209692,360,0.0003,-0.007492582622217014,0.071044921875,149.92650656700135,145.5,0.8668586015701294,436.352714496851,-3.8419753342866896,0.0076556513,0.2,83.78478240966797
75776,276,37,157.31,456.00476846,274,,,,,,,,,,,,,
77500,,,,,,0.9277410879731178,370,0.0003,-0.008804521634010598,0.08837890625,197.58125534057618,131.75,0.8646420240402222,375.79977283477785,-3.821486745774746,0.0074062417,0.2,94.7766342163086
77824,284,38,156.84,457.50282415000004,273,,,,,,,,,,,,,
79872,289,39,158.86,466.22851719999994,275,0.8479539155960083,380,0.0003,-0.007834154104057234,0.083935546875,402.57322909832,,0.8654850721359253,,-3.816621759533882,0.008519275,0.2,114.09846496582031
80000,,,,,,0.9534451514482498,390,0.0003,-0.006107198161771521,0.0833984375,132.41557512283325,145.0,0.86351478099823,433.2067932665348,-3.815614415705204,0.006738841,0.2,68.41188049316406
81920,297,40,163.32,483.93430579999995,275,,,,,,,,,,,,,
82500,,,,,,0.9334362521767616,400,0.0003,-0.007213643993600272,0.0998046875,190.51959037780762,149.2,0.8582291603088379,453.97257306575773,-3.80075728520751,0.00923354,0.2,64.7256851196289
83968,306,41,165.08,490.62489981999994,274,,,,,,,,,,,,,
85000,,,,,,0.8772123008966446,410,0.0003,-0.012387756520183757,0.105322265625,323.5667828559875,139.95,0.8541280627250671,405.87163284420967,-3.787745780497789,0.008768025,0.2,287.16845703125
86016,313,42,162.58,481.77543724,273,,,,,,,,,,,,,
87500,,,,,,0.8213499486446381,420,0.0003,-0.009954428602941334,0.078369140625,479.2628462791443,138.35,0.8557903170585632,400.9716677188873,-3.783504958450794,0.0086415,0.2,391.1726379394531
88064,322,43,162.35,483.47169195999993,273,,,,,,,,,,,,,
90000,,,,,,0.890979066491127,430,0.0003,-0.009641041015856899,0.06640625,245.435213470459,137.35,0.8505217432975769,398.0879335999489,-3.777123913168907,0.008031983,0.2,97.9235610961914
90112,329,44,164.37,491.9687020099999,273,,,,,,,,,,,,,
92160,335,45,167.13,502.67923274000003,274,0.8941166922450066,440,0.0003,-0.007365881626901683,0.0798828125,295.83492703437804,,0.8481005430221558,,-3.763329418003559,0.0073641343,0.2,175.89801025390625
92500,,,,,,0.8686361312866211,450,0.0003,-0.007630396608146839,0.068359375,410.08467998504636,150.65,0.8470364809036255,466.2202310740948,-3.757463055849075,0.006607308,0.2,117.72956848144531
94208,344,46,165.93,495.58515251999995,273,,,,,,,,,,,,,
95000,,,,,,0.8874017894268036,460,0.0003,-0.007789468351984396,0.059130859375,333.10560562610624,153.15,0.8458079695701599,480.1341465175152,-3.7531788513064384,0.0060014734,0.2,172.29299926757812
96256,352,47,165.7,496.1191895199999,273,,,,,,,,,,,,,
97500,,,,,,0.9540850520133972,470,0.0003,-0.007718644110718742,0.070263671875,125.66198731660843,153.05,0.8382471799850464,480.38993272781374,-3.7385908856987955,0.0071384916,0.2,36.358463287353516
98304,360,48,162.5,487.75291811000005,272,,,,,,,,,,,,,
