rollout/ep_len_mean,train/critic_loss,time/episodes,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
984.58,1.2706366766691208,176,0.001,923.5358340199997,1179,142221,120,-64.75304684448243,141162,,
,1.4581552419662476,,0.001,,,145000,,-66.41684417724609,144162,1678.516009092919,938.2
984.58,1.4047380237579346,180,0.001,953.5923074999998,1214,146221,120,-67.02064381408691,145162,,
963.26,1.53569140173923,184,0.001,956.5628136600001,1229,148089,120,-68.62903040105647,147924,,
,2.002120698451996,,0.001,,,150000,,-69.16706195068359,149284,461.466688339127,505.0
953.62,1.9528805067777024,188,0.001,963.7396549,1250,151125,120,-69.6827736583817,150066,,
,1.958026083290577,,0.001,,,155000,,-71.66185501098633,154066,1725.802802465111,1000.0
953.62,,192,,991.3685827999999,1285,155125,120,,,,
953.62,2.1858493475914003,196,0.001,1001.0142667800001,1310,159125,121,-73.69471432495118,158066,,
,2.1429047974944115,,0.001,,,160000,,-74.28859222412109,159066,1106.0263595151039,976.1
953.62,2.3555811017751696,200,0.001,1028.4234539899999,1345,163125,121,-76.00082691955566,162066,,
,2.336428514242172,,0.001,,,165000,,-77.00217106628418,164066,1559.0775143640726,915.8
946.0,2.5362244341373446,204,0.001,1046.80433873,1378,166363,120,-78.31932176208497,166066,,
923.96,2.5381561471270278,208,0.001,1032.1965524500001,1388,168159,121,-79.29364424485426,167724,,
,3.227993540287018,,0.001,,,170000,,-79.58004708862305,169100,857.2822107551037,668.7
910.92,3.4487342482484378,212,0.001,1040.72707463,1413,170855,120,-80.35858957128588,170713,,
898.96,3.454816947008173,216,0.001,1056.20611462,1428,173659,121,-81.43935985565186,173090,,
,4.756309003290469,,0.001,,,175000,,-81.86282446088582,174148,1308.5181492316565,733.5
875.07,3.4315863847732544,220,0.001,1051.27591912,1448,175270,120,-82.2030551838425,175170,,
866.17,5.268264573812485,224,0.001,1076.340478,1463,178380,121,-83.31859777832031,177321,,
,5.464720447182655,,0.001,,,180000,,-84.2777624053955,179675,805.9027543041026,825.7
852.43,3.756965206388165,228,0.001,1088.51557665,1488,181006,121,-84.39774165433995,179947,,
846.43,5.685488533377647,232,0.001,1114.14093867,1508,184406,122,-85.95431747436524,183347,,
,4.894675849199295,,0.001,,,185000,,-86.06177104187012,184347,1752.111696847173,1000.0
846.43,5.510649714708328,236,0.001,1121.63996218,1544,188406,121,-86.88646392822265,187347,,
,5.16311332166195,,0.001,,,190000,,-87.70493572998046,189347,1687.2390296861063,918.6
846.43,4.635479603767395,240,0.001,1157.5343899900001,1579,192406,121,-88.38259532165527,191347,,
,5.191533827185631,,0.001,,,195000,,-89.5828424987793,194347,1844.071854011924,955.8
846.43,4.852485911607742,244,0.001,1160.13623768,1615,196406,121,-89.96239125061035,195347,,
,5.141618420600891,,0.001,,,200000,,-90.69774201965332,199347,2026.8883358705789,1000.0
846.43,,248,,1189.46954628,1650,200406,121,,,,
846.43,5.166009835720062,252,0.001,1228.06113831,1674,204406,122,-91.83873002624512,203347,,
,5.9429319024086,,0.001,,,205000,,-92.36662469482422,204347,2060.594142066315,1000.0
846.43,5.432710570335388,256,0.001,1258.9992079800002,1710,208406,121,-93.57757806396485,207347,,
,5.485537652254105,,0.001,,,210000,,-94.19285217285156,209347,2054.6772295780947,1000.0
853.45,5.334435843467713,260,0.001,1296.10211956,1746,212406,121,-95.36160548400879,211347,,
,5.681571813583374,,0.001,,,215000,,-96.42931776428223,214347,1931.9272203581393,1000.0
853.45,5.762883569955826,264,0.001,1356.10801893,1781,216406,121,-96.68469831848145,215347,,
844.77,5.403282669067383,268,0.001,1395.8976521700001,1804,219538,121,-98.26340562438965,219347,,
,6.370971150470503,,0.001,,,220000,,-98.97053585630475,219479,1206.5966901044826,612.5
844.77,5.969073003530502,272,0.001,1376.33691417,1831,223538,122,-99.42998327636718,222479,,
,6.040689120531082,,0.001,,,225000,,-99.0951166381836,224479,1958.6841520846356,913.3
853.17,5.7503948097229,276,0.001,1411.06099344,1865,227538,121,-100.23949743652344,226479,,
,6.274134887933731,,0.001,,,230000,,-101.11305339050293,229479,2114.4444006752224,1000.0
853.17,6.263423683404922,280,0.001,1435.28101663,1900,231538,121,-101.73933799743652,230479,,
,6.286258456468582,,0.001,,,235000,,-103.25274911499024,234479,1708.8267718617572,856.8
874.49,,284,,1491.2597258399996,1934,235538,121,,,,
884.13,6.030347235679627,288,0.001,1534.0433379800002,1957,239538,122,-104.42712001037597,238479,,
,6.121325484514236,,0.001,,,240000,,-104.77339875793457,239479,2059.801053137146,928.3
884.13,5.727883864879608,292,0.001,1561.8691678499997,1993,243538,122,-105.96818464660645,242479,,
,6.584523364543915,,0.001,,,245000,,-106.68033222961425,244479,1536.6861479009967,737.2
879.45,6.3752400579309105,296,0.001,1561.60614107,2023,247070,122,-107.48651622112533,246011,,
,6.51614329123497,,0.001,,,250000,,-107.40705256652832,249011,2023.8134045978543,909.3
879.45,6.6502416868209835,300,0.001,1587.7382897299997,2058,251070,121,-107.82598115539551,250011,,
,6.9771304762363435,,0.001,,,255000,,-108.92833042907715,254011,2083.724133544229,960.7
887.07,,304,,1621.1345529,2092,255070,121,,,,
909.11,7.356573431968689,308,0.001,1686.8698893699998,2117,259070,122,-109.92895617675781,258011,,
,7.124292742586282,,0.001,,,260000,,-110.04175330371392,259338,2078.1593167561105,900.4
915.42,7.669987750291824,312,0.001,1715.2685436299998,2147,262397,122,-110.56794325256348,261338,,
,7.580853250762373,,0.001,,,265000,,-111.7267003969853,263957,1603.7140748349716,834.2
923.57,7.893454680681229,316,0.001,1743.3450952100002,2179,266016,122,-111.47788696289062,264957,,
934.42,8.797704577445984,320,0.001,1771.7492730900005,2195,268712,122,-112.16751733398438,267653,,
,8.85181435227394,,0.001,,,270000,,-112.60709629821777,269653,2174.632575495262,1000.0
943.32,9.03910589981079,324,0.001,1797.09221474,2230,272712,122,-113.47129833984376,271653,,
,8.499213183403015,,0.001,,,275000,,-113.99660905456543,274795,2094.1510801847094,932.2
948.48,,328,,1818.8125871799996,2260,275854,122,,,,
942.86,9.701427767753602,332,0.001,1820.18038471,2278,278692,122,-115.17650537109375,277633,,
,8.854818867921828,,0.001,,,280000,,-115.93936067199706,279633,2140.006782378722,948.0
942.86,8.25023294687271,336,0.001,1863.79707237,2312,282692,122,-116.12314021301269,281633,,
,8.713637634811311,,0.001,,,285000,,-117.17764941870175,284449,2323.0439256155864,1000.0
941.02,8.599515542984008,340,0.001,1876.7217299200004,2346,286508,122,-117.5097057800293,285449,,
,9.602039963722229,,0.001,,,290000,,-118.67049859619141,289449,2355.5336010877973,1000.0
941.02,,344,,1897.0321989000001,2382,290508,121,,,,
932.54,8.68326575922966,348,0.001,1889.2428359199998,2404,293660,122,-118.95523681640626,293449,,
,10.255150737524033,,0.001,,,295000,,-119.70581939697266,294601,2205.392970003793,1000.0
932.54,8.841128436326981,352,0.001,1899.4313583800001,2436,297660,122,-119.95830647277832,296601,,
,8.930517219066619,,0.001,,,300000,,-120.41705764770508,299601,2172.3339073576963,1000.0
927.34,9.627187920570373,356,0.001,1899.1126957200001,2471,301140,121,-121.10204219055176,300601,,
923.08,8.593462299585342,360,0.001,1902.04631456,2490,304714,122,-121.73752119445801,303655,,
,8.78791769337654,,0.001,,,305000,,-122.05934019470214,304655,2285.4015276605496,1000.0
923.08,8.589066523075104,364,0.001,1934.8177573600003,2526,308714,122,-122.35294561767579,307655,,
,9.527441845178604,,0.001,,,310000,,-123.26654127502441,309655,2222.1474607151235,1000.0
931.76,9.535857059001923,368,0.001,1951.87044137,2561,312714,122,-123.10080502319336,311655,,
,8.5835485329628,,0.001,,,315000,,-124.20535118103027,314787,2415.5045839386526,1000.0
923.08,,372,,1980.65172862,2592,315846,121,,,,
923.08,9.12872105884552,376,0.001,1991.94874739,2616,319846,122,-124.0387416229248,318787,,
,9.21996253323555,,0.001,,,320000,,-124.4796215057373,319787,1835.2479409766559,861.1
923.08,10.1431969704628,380,0.001,2001.04751869,2651,323846,122,-124.93603089904785,322787,,
,8.774024310350418,,0.001,,,325000,,-125.44562435913086,324787,1961.5937679883093,879.9
923.08,9.24509683251381,384,0.001,2010.5873528500001,2685,327846,122,-126.00005581665039,326787,,
,9.102373547729899,,0.001,,,330000,,-126.31959808849898,329275,2084.468309891643,894.6
917.96,9.171869287967683,388,0.001,2009.5738605399997,2717,331334,121,-126.4239493560791,330275,,
,8.786881814479829,,0.001,,,335000,,-127.14071405029297,334275,2388.10663461449,1000.0
917.96,,392,,2017.62833044,2752,335334,121,,,,
922.64,9.367551669359207,396,0.001,2072.14103191,2776,339334,122,-127.98314073181152,338275,,
,9.500466297149659,,0.001,,,340000,,-128.47226322937013,339275,2225.8616394177893,1000.0
920.18,9.648688625593717,400,0.001,2075.6721649,2810,343088,122,-129.22386738096688,342029,,
,9.491505026578903,,0.001,,,345000,,-129.5812508239746,344029,2259.982800174877,912.3
916.8,9.58725251892182,404,0.001,2076.1118197999995,2842,346750,121,-130.0473492671356,345691,,
,9.299582022428513,,0.001,,,350000,,-130.9757671813965,348943,1890.4489841981035,970.4
909.32,,408,,2067.9621494900002,2873,350002,121,,,,
916.05,9.826119956970215,412,0.001,2089.87960125,2897,354002,122,-131.91658692932128,352943,,
,9.981152241468429,,0.001,,,355000,,-131.85861836242677,353943,2513.758587179333,1000.0
919.86,9.127628143072128,416,0.001,2113.0255296699997,2933,358002,122,-132.84126321411134,356943,,
910.27,9.92321507508556,420,0.001,2094.85901379,2947,359739,122,-133.26031573613486,359399,,
,10.381264513497674,,0.001,,,360000,,-133.69249958011275,359680,2411.654560624063,1000.0
910.27,9.5459146900177,424,0.001,2081.9431368300006,2978,363739,122,-133.0113035736084,362680,,
,11.322906558513642,,0.001,,,365000,,-133.2986146697998,364680,2313.425161474012,998.8
918.85,11.635392004728317,428,0.001,2078.6046619,3013,367739,122,-133.88229803466797,366680,,
,9.388789014101029,,0.001,,,370000,,-134.04504772949218,369680,2346.7966054126387,1000.0
930.47,9.25428267621994,432,0.001,2116.1425540299997,3049,371739,121,-134.8644875946045,370680,,
,9.172053485393524,,0.001,,,375000,,-135.05774087524415,374680,2467.993173446739,1000.0
930.47,,436,,2125.06706759,3084,375739,121,,,,
932.31,9.91509146618843,440,0.001,2082.90437253,3108,379739,122,-135.2430225982666,378680,,
,9.859464111566544,,0.001,,,380000,,-135.3372024230957,379680,2557.308005900867,1000.0
932.31,11.256640739917755,444,0.001,2118.4245565,3144,383739,122,-136.23403944396972,382680,,
,9.588940701961517,,0.001,,,385000,,-136.9097035675049,384680,2595.6218229245396,1000.0
940.79,10.465967405557633,448,0.001,2160.2064809,3179,387739,121,-136.59654518127442,386680,,
,9.617298385620117,,0.001,,,390000,,-137.75970922851562,389680,2534.6305974707006,1000.0
940.79,9.449628662824631,452,0.001,2169.89095047,3215,391739,121,-137.7514818878174,390680,,
,11.728677857398987,,0.001,,,395000,,-139.3077913208008,394390,2614.859012889117,1000.0
943.09,,456,,2181.94472128,3249,395449,121,,,,
943.33,10.166764637708663,460,0.001,2188.8820965400005,3272,399047,121,-139.8651808013916,398390,,
,9.433437899203604,,0.001,,,400000,,-140.32453267789606,398988,2587.9986263118685,1000.0
933.45,10.030853536605836,464,0.001,2170.61164889,3300,402059,121,-140.595097946167,401000,,
,10.372121189832688,,0.001,,,405000,,-140.86563621520997,404000,2626.993356533768,1000.0
933.45,10.049524433612824,468,0.001,2182.1329662099997,3335,406059,121,-141.24125131225586,405000,,
935.61,10.963796772956847,472,0.001,2168.19629991,3358,409407,121,-141.19457608032226,409000,,
,11.742010711938486,,0.001,,,410000,,-141.39517387302442,409348,2307.118860385989,1000.0
935.61,11.08786965727806,476,0.001,2151.62556825,3391,413407,121,-142.08309774780273,412348,,
,11.115406476020812,,0.001,,,415000,,-141.7422796020508,414348,2643.4915614418687,1000.0
935.61,12.425943562984466,480,0.001,2162.33482953,3426,417407,121,-142.67881114196777,416348,,
,12.276241686344147,,0.001,,,420000,,-142.31476901245117,419348,2567.400458154082,1000.0
935.61,11.47009699344635,484,0.001,2171.3117321199998,3462,421407,121,-142.35087821960448,420348,,
,11.244064848661422,,0.001,,,425000,,-143.46314274597168,424348,2566.0331234651617,1000.0
940.73,,488,,2190.1318363,3497,425407,121,,,,
940.73,12.537864754915237,492,0.001,2195.55370537,3521,429407,121,-143.74990423583984,428348,,
,10.79555098247528,,0.001,,,430000,,-144.0793678588867,429348,2155.1423820723635,916.8
940.73,11.649790977954865,496,0.001,2200.6223731399996,3556,433407,121,-144.53529754638672,432348,,
,11.407638354301453,,0.001,,,435000,,-144.84619261169433,434348,1831.4328744952568,726.4
943.19,12.179852237224578,500,0.001,2215.32042758,3588,437407,121,-144.82547491455077,436348,,
,10.976954320430755,,0.001,,,440000,,-145.63731678771973,439348,2666.330479367357,1000.0
946.57,10.81405378985405,504,0.001,2232.64227252,3624,441407,121,-145.82352932739258,440348,,
,11.756721613407136,,0.001,,,445000,,-146.86968214416504,444348,2385.7255361373072,968.6
954.05,,508,,2260.9985811399997,3658,445407,121,,,,
954.05,12.051411974430085,512,0.001,2257.51993931,3683,449407,122,-147.1793861694336,448348,,
,10.26131716632843,,0.001,,,450000,,-146.70719869995116,449348,2562.053694033087,1000.0
952.97,11.43568478155136,516,0.001,2256.5386016499997,3718,453299,121,-146.98433352661132,452240,,
,13.942183524608613,,0.001,,,455000,,-147.4974998779297,454240,2617.690217505966,1000.0
975.6,12.764179953098298,520,0.001,2320.62962066,3754,457299,121,-147.41342036437987,456240,,
,11.648639096260071,,0.001,,,460000,,-147.67369921875,459240,2685.221384047158,1000.0
975.6,12.478727405548096,524,0.001,2331.97387341,3790,461299,121,-148.28581973266603,460240,,
,12.289976566314698,,0.001,,,465000,,-148.21678189086913,464240,2349.5012153898365,881.5
975.6,,528,,2371.4824574699996,3824,465299,121,,,,
970.35,13.429725121949849,532,0.001,2361.5719943899994,3846,468774,121,-147.8798043295301,467715,,
,10.787340661048889,,0.001,,,470000,,-148.37830529785157,469715,2617.714440548979,1000.0
970.35,11.479262463092804,536,0.001,2367.54600066,3881,472774,121,-148.2891658935547,471715,,
,12.264118297576903,,0.001,,,475000,,-148.83681773376466,474715,2444.5185649819673,1000.0
970.35,12.541430450916291,540,0.001,2421.9152372500002,3917,476774,121,-149.09512423706056,475715,,
,13.177235505580903,,0.001,,,480000,,-149.24090063476564,479715,2361.8222413754324,906.6
970.35,,544,,2428.41704377,3951,480774,121,,,,
970.35,10.485429671764374,548,0.001,2433.7841415899998,3976,484774,121,-149.52527758789063,483715,,
,11.042869948387146,,0.001,,,485000,,-149.46725286865234,484715,2533.636044988828,937.6
970.35,11.338091473102569,552,0.001,2441.40886034,4011,488774,121,-149.51162838745117,487715,,
,10.736512563705444,,0.001,,,490000,,-149.39298971557616,489715,2722.8869766118705,992.8
972.06,11.538956402379187,556,0.001,2452.9549350899997,4045,492655,121,-149.99365732621175,491596,,
,11.127094615459443,,0.001,,,495000,,-149.99058923339842,494596,2762.8303059457803,1000.0
976.08,10.235853680849075,560,0.001,2468.84251346,4081,496655,121,-150.77295166015625,495596,,
,11.728376698970795,,0.001,,,500000,,-150.79558514404297,499596,2563.3027092542497,940.0
985.96,,564,,2499.4787988000003,4115,500655,121,,,,
979.09,10.195913320064545,568,0.001,2494.24296295,4135,503968,121,-151.2442560119629,502909,,
,10.336719983168557,,0.001,,,505000,,-151.30864605618157,504811,2686.949524455704,1000.0
984.63,9.995245275735854,572,0.001,2540.5494324000006,4170,507870,121,-151.6847723083496,506811,,
,10.97412853693962,,0.001,,,510000,,-151.82279983520507,509811,2427.124799319655,1000.0
984.63,11.039864234924316,576,0.001,2569.8138994700003,4206,511870,121,-152.08258532714845,510811,,
,10.55740546321869,,0.001,,,515000,,-152.90462393188477,514811,2486.580353946984,892.9
984.63,,580,,2570.17904458,4240,515870,121,,,,
984.63,11.651241854190827,584,0.001,2572.9304853500003,4264,519870,121,-152.98430920410155,518811,,
,11.399964084148406,,0.001,,,520000,,-153.217365234375,519811,2390.532387017459,875.1
984.52,10.61946643254634,588,0.001,2579.63832577,4299,523859,121,-153.57994159737018,522800,,
,10.029247441053391,,0.001,,,525000,,-153.7155719909668,524800,2621.3592633958674,1000.0
984.52,10.60078064775467,592,0.001,2587.1312365000003,4334,527859,121,-153.93387399291993,526800,,
,11.037231494188308,,0.001,,,530000,,-154.12770874023437,529800,2663.5286362257903,1000.0
984.52,10.942438435077667,596,0.001,2594.4487451299997,4370,531859,121,-154.49272827148437,530800,,
,11.163288703203202,,0.001,,,535000,,-154.86019665527343,534800,2737.50968770514,1000.0
984.52,,600,,2599.4178976599997,4405,535859,121,,,,
984.52,11.390247954845428,604,0.001,2603.09819606,4430,539859,121,-155.5638992614746,538800,,
,9.938038895606995,,0.001,,,540000,,-155.58948287963867,539800,2718.8487789999695,975.4
984.52,9.136872322320938,608,0.001,2607.0320779,4465,543859,121,-156.35701406860352,542800,,
,10.35708354473114,,0.001,,,545000,,-156.3216010131836,544800,2563.531471217796,982.7
984.52,9.384736689329147,612,0.001,2624.78004151,4500,547859,121,-156.4264391784668,546800,,
,9.361712577342987,,0.001,,,550000,,-156.4045661010742,549178,2313.4596679875626,835.9
979.38,8.951652773141861,616,0.001,2614.6695012900004,4531,551237,121,-156.8473678894043,550178,,
,9.767067076206207,,0.001,,,555000,,-157.3907174987793,554042,2690.7887112924363,1000.0
978.02,,620,,2613.30728473,4565,555101,121,,,,
978.02,9.68333655166626,624,0.001,2637.7085516899997,4590,559101,121,-157.89062927246093,558042,,
,11.052972971439361,,0.001,,,560000,,-158.2583263244629,559042,2283.6377859506756,833.8
972.42,13.297112091562965,628,0.001,2626.25437766,4620,562541,121,-158.07955121127043,561482,,
,12.21545480298996,,0.001,,,565000,,-158.13919909667968,564010,2827.4113526293077,1000.0
972.95,11.667885358572006,632,0.001,2604.56309856,4653,566069,121,-158.27637255859375,565010,,
,10.658608390808105,,0.001,,,570000,,-158.8426011657715,569010,2398.515529478248,861.4
972.95,,636,,2609.14217143,4687,570069,121,,,,
963.51,11.895857921668462,640,0.001,2590.37433822,4705,573125,121,-159.81758880615234,572066,,
,12.395936388969421,,0.001,,,575000,,-159.2979900817871,574066,2772.3556346776663,1000.0
963.51,10.696267045974732,644,0.001,2592.13117267,4741,577125,121,-159.1780115661621,576066,,
,11.035745970726014,,0.001,,,580000,,-158.83978146362304,579066,2734.50318591604,1000.0
963.51,10.950411644697189,648,0.001,2596.32734739,4777,581125,121,-159.83934643554687,580066,,
,11.798291205883027,,0.001,,,585000,,-159.47713806152345,584066,2719.838902800949,1000.0
963.51,,652,,2596.9084528799995,4812,585125,121,,,,
964.7,12.994432510852814,656,0.001,2601.50594387,4837,589125,121,-159.7466897583008,588066,,
,11.785407577991485,,0.001,,,590000,,-159.32342977905273,589066,2840.721869047452,1000.0
958.75,12.132905904531478,660,0.001,2590.64580883,4869,592530,121,-159.89714553833008,591471,,
,11.234263000249863,,0.001,,,595000,,-160.00887289428712,594471,2779.4166909817604,1000.0
958.75,11.212100814819335,664,0.001,2596.2397960000003,4905,596530,121,-159.91786627197266,595471,,
,10.987266031265259,,0.001,,,600000,,-159.68260150146483,599109,2664.4445232168773,1000.0
962.0,,668,,2608.81851371,4938,600168,121,,,,
962.98,12.857324012279511,672,0.001,2612.8626200400004,4963,604168,121,-160.87686614990236,603109,,
,11.045328337669373,,0.001,,,605000,,-161.1688630065918,604109,2834.892471007258,1000.0
962.98,11.437428485393523,676,0.001,2619.2885377,4997,608168,121,-160.9520571899414,607109,,
,12.058921841658659,,0.001,,,610000,,-161.15390288276512,609056,2687.6927087535964,1000.0
961.53,12.517528406620025,680,0.001,2620.44410989,5033,612023,121,-161.06795645141602,611056,,
,11.373194684743881,,0.001,,,615000,,-161.6149224243164,613964,2821.3655324773863,1000.0
961.53,14.823917246818542,684,0.001,2624.82753159,5068,616023,121,-161.15838354492186,614964,,
,11.80123249578476,,0.001,,,620000,,-161.22942129516602,618964,2818.3412945127116,1000.0
961.64,,688,,2631.03687142,5104,620023,121,,,,
961.64,12.815882971286774,692,0.001,2629.8320643399998,5128,624023,121,-161.21226480102538,622964,,
,12.739184948921203,,0.001,,,625000,,-161.5703490600586,623964,2787.05791361928,1000.0
961.64,12.317504226684571,696,0.001,2630.93216147,5163,628023,121,-161.56037210083008,626964,,
,14.74728139257431,,0.001,,,630000,,-161.33176971435546,628964,2671.9573603224007,901.5
961.64,13.610341691970826,700,0.001,2634.6589790599996,5198,632023,121,-161.17895108032226,630964,,
,12.781986522197723,,0.001,,,635000,,-161.43701016235352,633964,2830.447514955094,1000.0
961.64,12.689716313362121,704,0.001,2638.3977912499995,5233,636023,121,-161.49705264282227,634964,,
,12.584327944755554,,0.001,,,640000,,-161.67372045898438,638964,2835.7456474961714,1000.0
961.64,,708,,2637.77364833,5269,640023,121,,,,
