rollout/ep_len_mean,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
,,,,2000,,-5.20262393951416,0.001,0.21562011337886422,1858,71.8,71.8
15.5,248,16,15.5,2302,143,-5.67916738986969,0.001,0.2152771120743146,2092,,
18.94,252,18,18.94,2666,141,-6.469963239586872,0.001,0.2757226305919281,2488,,
21.9,256,21,21.9,2982,141,-7.148908519744873,0.001,0.24641632232815028,2809,,
,,,,3000,,-7.371385290816024,0.001,0.23393484023777214,2883,82.4,82.4
24.57,260,23,24.57,3269,138,-7.751223868793911,0.001,0.25616479045908214,3104,,
26.95,264,25,26.95,3527,138,-8.266044053164395,0.001,0.28063360434859547,3361,,
29.39,268,27,29.39,3791,137,-8.702287325044958,0.001,0.31473590215531794,3636,,
,,,,4000,,-9.14432757695516,0.001,0.34986295774579046,3879,58.5,58.5
31.64,272,29,31.64,4036,135,,,,,,
33.79,276,31,33.79,4271,135,-9.560005710970971,0.001,0.38990337425662625,4109,,
36.02,280,33,36.02,4514,136,-9.931865200851902,0.001,0.3629956967902906,4350,,
38.28,284,35,38.28,4760,135,-10.309685843331474,0.001,0.4506305323115417,4604,,
,,,,5000,,-10.820850491523743,0.001,0.49220730398709955,4853,76.9,76.9
40.78,288,37,40.78,5030,135,,,,,,
43.99,292,39,43.99,5371,135,-11.470533446261758,0.001,0.4513778895335762,5192,,
48.76,296,42,48.76,5868,136,-12.140766795677475,0.001,0.5069880478461332,5635,,
,,,,6000,,-12.628955259919167,0.001,0.4534501498565078,5897,115.5,115.5
53.44,300,46,53.44,6356,135,-13.106068259791323,0.001,0.5499391973018646,6133,,
,,,,7000,,-14.098922517564562,0.001,0.6317358914716744,6844,136.4,136.4
60.37,304,52,60.37,7072,134,,,,,,
,,,,8000,,-14.39352536201477,0.001,0.5630724749477335,6973,1000.0,1000.0
,,,,9000,,-15.546478422164917,0.001,0.5740464042127132,7973,1000.0,1000.0
,,,,10000,,-17.3174840965271,0.001,0.5951824931502342,8973,1000.0,1000.0
,,,,11000,,-19.078318962097168,0.001,0.6283590112403035,9973,1000.0,1000.0
100.17,308,88,100.17,11072,124,,,,,,
,,,,12000,,-21.01294477844238,0.001,0.6417801632136106,10973,1000.0,1000.0
,,,,13000,,-22.772271003723144,0.001,0.7704496229737997,11973,1000.0,1000.0
,,,,14000,,-24.484297695159913,0.001,0.7390156734660268,12973,1000.0,1000.0
,,,,15000,,-26.13541582107544,0.001,0.7557965204566717,13973,1000.0,1000.0
139.97,312,131,139.97,15072,114,,,,,,
,,,,16000,,-27.753289318084718,0.001,0.7711329485848546,14973,1000.0,1000.0
151.56,316,148,151.56,16251,109,-30.241309642791748,0.001,0.9413960513315702,16093,,
153.89,320,150,153.89,16504,109,-30.425486903036795,0.001,0.5696929713651058,16343,,
155.84,324,152,155.84,16741,109,-30.93446817069218,0.001,0.7465015283580554,16585,,
157.64,328,154,157.64,16975,110,-30.9353457230788,0.001,0.6764544564879166,16819,,
,,,,17000,,-31.208900977825298,0.001,0.7246566888010293,16876,57.2,57.2
158.65,332,155,158.65,17202,110,-31.336695607503255,0.001,0.9136514705224116,17045,,
159.38,336,157,159.38,17437,110,-31.483695128868366,0.001,1.1903962091369145,17277,,
159.61,340,158,159.61,17670,111,-31.54579155533402,0.001,1.3346849260005085,17511,,
159.4,344,160,159.4,17897,111,-31.79157970569752,0.001,0.5179844793948261,17743,,
,,,,18000,,-31.888640297783745,0.001,0.5625661014155908,17853,56.8,56.8
158.24,348,162,158.24,18126,111,-32.238035465108936,0.001,0.7162627295173448,17967,,
157.03,352,164,157.03,18369,111,-32.41504728794098,0.001,1.182355035096407,18208,,
156.46,356,166,156.46,18628,112,-32.6026088252212,0.001,0.8936888634255438,18460,,
156.24,360,168,156.24,18893,112,-32.73947950090681,0.001,1.0008538390908923,18729,,
,,,,19000,,-33.0851045666319,0.001,1.0688642514022915,18860,65.4,65.4
156.33,364,170,156.33,19160,112,-32.828021022251676,0.001,0.9409765294496564,18994,,
156.42,368,172,156.42,19433,112,-32.95815587724958,0.001,0.9431212547634329,19264,,
156.91,372,174,156.91,19727,113,-33.31156745709871,0.001,1.0605735499660174,19552,,
,,,,20000,,-33.41004762416932,0.001,0.9157146620283644,19855,78.4,78.4
157.6,376,176,157.6,20031,113,,,,,,
158.27,380,179,158.27,20341,113,-33.88814525115184,0.001,1.5405289168599285,20163,,
159.05,384,181,159.05,20665,113,-34.139299392700195,0.001,1.2607555756202111,20484,,
159.48,388,184,159.48,20978,113,-34.26809356087133,0.001,1.4050501888911975,20799,,
,,,,21000,,-34.214512538909915,0.001,0.9886636186391116,20879,78.5,78.5
159.28,392,186,159.28,21299,113,-34.39388266063872,0.001,1.2293744947177818,21118,,
157.57,396,189,157.57,21625,114,-34.618039685626364,0.001,0.918433186061242,21450,,
155.98,400,191,155.98,21954,114,-34.853159183409154,0.001,0.821319166843484,21772,,
,,,,22000,,-34.675081299572454,0.001,0.8615710501929363,21855,83.3,83.3
152.14,404,193,152.14,22286,114,-35.011340801532455,0.001,0.9835318749149641,22105,,
115.43,408,196,115.43,22615,115,-35.37077476864769,0.001,0.9755128718474332,22431,,
78.52,412,198,78.52,22924,115,-35.336180466871994,0.001,0.7631502289183533,22749,,
,,,,23000,,-35.62980431004574,0.001,1.2195358476356457,22825,78.9,78.9
69.88,416,201,69.88,23239,115,-35.71880483627319,0.001,0.9766094019636512,23061,,
70.63,420,203,70.63,23567,115,-35.674716059366865,0.001,0.6106610163218446,23388,,
,,,,24000,,-35.910169474283855,0.001,0.9115441254443593,23746,370.4,370.4
81.04,424,208,81.04,24845,119,,,,,,
,,,,25000,,-36.77000225067139,0.001,1.0468915144875646,24746,606.2,606.2
,,,,26000,,-37.40661517515877,0.001,1.1325204260894004,25350,1000.0,1000.0
,,,,27000,,-38.31402890014648,0.001,0.9955138242393732,26350,1000.0,1000.0
106.51,428,242,106.51,27626,113,-39.40284927368164,0.001,0.9170550469830632,27350,,
,,,,28000,,-39.59322188117287,0.001,0.740229402600372,27527,1000.0,1000.0
,,,,29000,,-40.31980638885498,0.001,0.8441312468200922,28527,1000.0,1000.0
,,,,30000,,-41.45475115966797,0.001,1.1535299331992865,29527,1000.0,1000.0
,,,,31000,,-42.51157669830322,0.001,1.6518923104703427,30527,1000.0,1000.0
144.24,432,278,144.24,31626,113,,,,,,
,,,,32000,,-43.536578315734864,0.001,1.784458798840642,31527,1000.0,1000.0
,,,,33000,,-44.747450622558596,0.001,1.94164154240489,32527,1000.0,1000.0
,,,,34000,,-45.798071380615234,0.001,2.1614348930716516,33527,1000.0,1000.0
,,,,35000,,-46.6486936416626,0.001,2.1933107266128062,34527,1000.0,1000.0
181.89,436,321,181.89,35626,110,,,,,,
,,,,36000,,-47.774194244384766,0.001,2.1763554373681546,35527,1000.0,1000.0
,,,,37000,,-48.615836921691894,0.001,2.0432323970496653,36527,1000.0,1000.0
,,,,38000,,-49.67499507141113,0.001,1.9160508261322975,37527,1000.0,1000.0
,,,,39000,,-50.63337697601318,0.001,1.579138894200325,38527,1000.0,1000.0
219.56,440,363,219.56,39626,108,,,,,,
,,,,40000,,-51.494583702087404,0.001,1.008110746793449,39527,1000.0,1000.0
,,,,41000,,-52.69898306274414,0.001,1.1753061983063817,40527,1000.0,1000.0
,,,,42000,,-53.70009610748291,0.001,1.269668161444366,41527,1000.0,1000.0
,,,,43000,,-54.500929138183594,0.001,1.1172902920767664,42527,1000.0,1000.0
257.29,444,406,257.29,43626,107,,,,,,
,,,,44000,,-55.57923809051513,0.001,1.070557202756405,43527,1000.0,1000.0
,,,,45000,,-56.509113075256344,0.001,1.240780071347952,44527,1000.0,1000.0
,,,,46000,,-57.346200408935545,0.001,1.5309119128957391,45527,1000.0,1000.0
,,,,47000,,-58.177941497802735,0.001,1.2423319794908165,46527,1000.0,1000.0
295.0,448,449,295.0,47626,105,,,,,,
,,,,48000,,-58.92031774902344,0.001,0.9963942771628499,47527,1000.0,1000.0
,,,,49000,,-59.89425412750244,0.001,1.1603771139979362,48527,1000.0,1000.0
,,,,50000,,-60.61490290832519,0.001,1.0813941781520844,49527,1000.0,1000.0
,,,,51000,,-61.40592501831055,0.001,1.2830910576581955,50527,1000.0,1000.0
332.57,452,494,332.57,51626,104,,,,,,
,,,,52000,,-62.561001102129616,0.001,0.7643543598071443,51718,1000.0,1000.0
,,,,53000,,-63.00982390594483,0.001,1.330678390711546,52718,1000.0,1000.0
,,,,54000,,-63.7916604309082,0.001,1.1731620310097932,53718,1000.0,1000.0
361.89,456,529,361.89,54817,103,,,,,,
,,,,55000,,-64.35687506866455,0.001,1.1831182719692588,54718,1000.0,1000.0
,,,,56000,,-65.11367011260987,0.001,1.344411834344268,55718,1000.0,1000.0
,,,,57000,,-66.01340836419,0.001,1.367712008414997,56898,204.5,204.5
383.1,460,559,383.1,57203,102,,,,,,
,,,,58000,,-65.90744177809039,0.001,0.6861886913408932,57104,1000.0,1000.0
,,,,59000,,-66.21055233764649,0.001,1.4126652700379492,58104,779.5,779.5
,,,,60000,,-66.77765363311768,0.001,1.3314369605630636,59104,1000.0,1000.0
,,,,61000,,-67.37504301452637,0.001,1.0118437529318034,60104,1000.0,1000.0
420.43,464,594,420.43,61203,103,,,,,,
,,,,62000,,-68.18316130828858,0.001,1.1201876712217926,61104,1000.0,1000.0
,,,,63000,,-68.79562531280517,0.001,1.1511959608718754,62104,1000.0,1000.0
,,,,64000,,-69.18654106903077,0.001,1.2831199283450843,63104,1000.0,1000.0
,,,,65000,,-69.6440912322998,0.001,1.3116481315158308,64104,1000.0,1000.0
457.7,468,636,457.7,65203,102,,,,,,
,,,,66000,,-70.07625621032714,0.001,1.290344594873488,65104,1000.0,1000.0
,,,,67000,,-70.53287063598633,0.001,1.4021083449013532,66104,1000.0,1000.0
,,,,68000,,-70.90495319366455,0.001,1.1544755182750523,67104,1000.0,1000.0
,,,,69000,,-71.4183564300537,0.001,1.3545785777121782,68104,1000.0,1000.0
494.76,472,681,494.76,69203,101,,,,,,
,,,,70000,,-71.85755769348144,0.001,1.4251105878800154,69104,1000.0,1000.0
,,,,71000,,-72.35444131469727,0.001,1.4189092843532563,70104,1000.0,1000.0
,,,,72000,,-73.09173112487792,0.001,1.3778267958424986,71104,1000.0,1000.0
,,,,73000,,-73.22032875061035,0.001,1.298162352696061,72104,1000.0,1000.0
531.72,476,724,531.72,73203,101,,,,,,
,,,,74000,,-73.80779945373536,0.001,1.1638347690850497,73104,1000.0,1000.0
,,,,75000,,-74.21584837341308,0.001,1.2333910985961556,74104,1000.0,1000.0
,,,,76000,,-74.62868981933593,0.001,1.1356056122370064,75104,1000.0,1000.0
,,,,77000,,-75.05495379638671,0.001,1.5347959444746375,76104,1000.0,1000.0
568.62,480,770,568.62,77203,100,,,,,,
,,,,78000,,-75.53665997314454,0.001,1.187040694128722,77104,1000.0,1000.0
,,,,79000,,-76.44718426420488,0.001,2.0736353945256187,78367,1000.0,1000.0
,,,,80000,,-76.61483694458008,0.001,1.3361004226580262,79367,1000.0,1000.0
598.01,484,805,598.01,80466,99,,,,,,
,,,,81000,,-76.81803204345704,0.001,1.7514255753457546,80367,1000.0,1000.0
,,,,82000,,-77.0408356628418,0.001,1.4010451322123407,81367,1000.0,1000.0
,,,,83000,,-77.55586413574218,0.001,1.605502939555794,82367,1000.0,1000.0
,,,,84000,,-77.65717033386231,0.001,0.97229700813815,83367,1000.0,1000.0
634.88,488,852,634.88,84466,99,,,,,,
,,,,85000,,-78.30851397705078,0.001,1.1467060420662165,84367,1000.0,1000.0
,,,,86000,,-78.31105429077148,0.001,1.8553219864368438,85367,1000.0,1000.0
,,,,87000,,-78.75909831237793,0.001,1.3412600477784873,86367,1000.0,1000.0
,,,,88000,,-79.08526234436034,0.001,1.504268713403493,87367,1000.0,1000.0
671.67,492,897,671.67,88466,98,,,,,,
,,,,89000,,-79.39600898742675,0.001,1.4512772274650634,88367,1000.0,1000.0
,,,,90000,,-79.77682879638672,0.001,1.130662580475211,89367,1000.0,1000.0
,,,,91000,,-80.1285207977295,0.001,1.4282698992602527,90367,1000.0,1000.0
,,,,92000,,-80.47631646728516,0.001,1.3635486218035222,91367,1000.0,1000.0
708.41,496,943,708.41,92466,97,,,,,,
,,,,93000,,-80.7963050994873,0.001,1.225064917486161,92367,1000.0,1000.0
,,,,94000,,-81.01589204406739,0.001,1.2070337601341308,93367,1000.0,1000.0
,,,,95000,,-81.06992921447754,0.001,1.2769326414689421,94367,1000.0,1000.0
,,,,96000,,-81.45420851135253,0.001,1.1121522515155375,95367,1000.0,1000.0
745.12,500,990,745.12,96466,97,,,,,,
,,,,97000,,-81.80867506408691,0.001,1.3633315570876001,96367,1000.0,1000.0
,,,,98000,,-82.24860464477538,0.001,1.66922840436548,97367,1000.0,1000.0
,,,,99000,,-82.55052117919922,0.001,1.5174489995390177,98367,1000.0,1000.0
,,,,100000,,-82.70234727478028,0.001,1.2841250205859542,99367,1000.0,1000.0
781.8,504,1037,781.8,100466,96,,,,,,
,,,,101000,,-82.91114848327636,0.001,1.3428961955495178,100367,1000.0,1000.0
,,,,102000,,-83.05706704711915,0.001,1.3105587643831969,101367,1000.0,1000.0
,,,,103000,,-83.16664460754394,0.001,1.4107704085484147,102367,1000.0,1000.0
,,,,104000,,-83.47378170776368,0.001,1.2673036886937916,103367,1000.0,1000.0
818.51,508,1084,818.51,104466,96,,,,,,
,,,,105000,,-83.67259384155274,0.001,1.5891093449890614,104367,1000.0,1000.0
,,,,106000,,-83.75818284606933,0.001,2.7908564933240414,105367,1000.0,1000.0
,,,,107000,,-83.84114443969726,0.001,2.883079029649496,106367,1000.0,1000.0
,,,,108000,,-84.03936270141601,0.001,2.1396080427244306,107367,1000.0,1000.0
855.42,512,1131,855.42,108466,95,,,,,,
,,,,109000,,-84.351189163208,0.001,3.5764767486155034,108367,1000.0,1000.0
,,,,110000,,-84.58090226745605,0.001,2.0173268501609565,109367,1000.0,1000.0
,,,,111000,,-84.706691696167,0.001,2.116050869125873,110367,1000.0,1000.0
,,,,112000,,-84.7573191986084,0.001,2.7257944383695722,111367,1000.0,1000.0
892.27,516,1178,892.27,112466,95,,,,,,
,,,,113000,,-84.72544650268554,0.001,3.8040421856343745,112367,1000.0,1000.0
,,,,114000,,-84.96057814025879,0.001,3.327642486423254,113367,1000.0,1000.0
,,,,115000,,-84.80413652038574,0.001,3.637771297335625,114367,1000.0,1000.0
,,,,116000,,-84.88037130737305,0.001,2.566776105374098,115367,1000.0,1000.0
928.99,520,1224,928.99,116466,95,,,,,,
,,,,117000,,-85.05370745849609,0.001,1.9515542451292276,116367,1000.0,1000.0
,,,,118000,,-84.93065022277833,0.001,2.824762216195464,117367,1000.0,1000.0
,,,,119000,,-85.30460247802735,0.001,1.9871237466931344,118367,1000.0,1000.0
,,,,120000,,-85.44217572021485,0.001,1.8095370929986239,119367,1000.0,1000.0
956.21,524,1271,956.21,120466,94,,,,,,
,,,,121000,,-85.47081524658203,0.001,2.8049381495565178,120367,1000.0,1000.0
,,,,122000,,-85.47208291625977,0.001,2.7039799739569426,121367,1000.0,1000.0
,,,,123000,,-85.5132068939209,0.001,1.8766152688488364,122367,1000.0,1000.0
,,,,124000,,-85.514763961792,0.001,2.285506493918598,123367,1000.0,1000.0
968.4,528,1317,968.4,124466,94,,,,,,
,,,,125000,,-85.64626837158202,0.001,2.8349151855707166,124367,1000.0,1000.0
,,,,126000,,-85.76200219726563,0.001,2.61689579705894,125367,1000.0,1000.0
,,,,127000,,-86.15750909423828,0.001,2.7623927967995403,126367,1000.0,1000.0
,,,,128000,,-86.28096690368652,0.001,3.954452756330371,127367,1000.0,1000.0
968.4,532,1365,968.4,128466,94,,,,,,
,,,,129000,,-86.48231986999512,0.001,2.7659894577115773,128367,1000.0,1000.0
,,,,130000,,-86.66273246765137,0.001,2.3357859920710324,129367,1000.0,1000.0
,,,,131000,,-86.69730038452148,0.001,1.422589244119823,130367,1000.0,1000.0
,,,,132000,,-86.84792988586426,0.001,1.8913223580941558,131367,1000.0,1000.0
968.4,536,1412,968.4,132466,93,,,,,,
,,,,133000,,-86.69257386779785,0.001,2.997740847893059,132367,1000.0,1000.0
,,,,134000,,-86.86800752258301,0.001,1.40442469971627,133367,1000.0,1000.0
,,,,135000,,-86.93646228027343,0.001,2.8111196435689925,134367,1000.0,1000.0
,,,,136000,,-87.11442071533203,0.001,4.267196677103638,135367,1000.0,1000.0
968.4,540,1463,968.4,136466,93,,,,,,
,,,,137000,,-87.3918518371582,0.001,3.0447309030890466,136367,1000.0,1000.0
,,,,138000,,-87.86272702026368,0.001,1.6955109329894185,137367,1000.0,1000.0
,,,,139000,,-87.88590463256836,0.001,0.9156426267027855,138367,1000.0,1000.0
,,,,140000,,-88.35905969238281,0.001,1.021220899179578,139367,1000.0,1000.0
968.4,544,1511,968.4,140466,92,,,,,,
,,,,141000,,-88.26105401611328,0.001,1.5996824250183999,140367,1000.0,1000.0
,,,,142000,,-88.40472647094727,0.001,1.847916649058461,141367,1000.0,1000.0
,,,,143000,,-88.55597285461425,0.001,2.612544978439808,142367,1000.0,1000.0
,,,,144000,,-88.44861669921875,0.001,1.4399149139560758,143367,1000.0,1000.0
968.4,548,1558,968.4,144466,92,,,,,,
,,,,145000,,-88.21569369506835,0.001,3.7972302682474255,144367,724.2,724.2
,,,,146000,,-88.1521731262207,0.001,3.473253517843783,145367,1000.0,1000.0
,,,,147000,,-88.34450202941895,0.001,4.442845866754651,146367,1000.0,1000.0
,,,,148000,,-88.71373205566407,0.001,6.204936200320721,147367,828.1,828.1
968.4,552,1605,968.4,148466,92,,,,,,
,,,,149000,,-88.99488403320312,0.001,5.4469778344333175,148367,714.6,714.6
,,,,150000,,-89.10660667419434,0.001,5.451850413426757,149367,1000.0,1000.0
,,,,151000,,-89.09774662780762,0.001,5.2502958890199665,150367,785.6,785.6
,,,,152000,,-88.59590638732911,0.001,4.154634604871273,151367,1000.0,1000.0
976.49,556,1653,976.49,152466,92,,,,,,
,,,,153000,,-88.53137205505371,0.001,5.774314138501882,152367,1000.0,1000.0
,,,,154000,,-88.3573910522461,0.001,6.214701577425003,153367,1000.0,1000.0
,,,,155000,,-88.44085704040528,0.001,3.624678854197264,154367,1000.0,1000.0
,,,,156000,,-88.58725196838378,0.001,4.339649080246687,155367,1000.0,1000.0
992.63,560,1702,992.63,156466,91,,,,,,
,,,,157000,,-88.52473344421387,0.001,2.979551174938679,156367,1000.0,1000.0
,,,,158000,,-88.35354933166504,0.001,2.175690472558141,157367,1000.0,1000.0
,,,,159000,,-88.36296333312988,0.001,1.849791889861226,158367,1000.0,1000.0
,,,,160000,,-88.09285791015625,0.001,3.3127264975756407,159367,1000.0,1000.0
992.63,564,1750,992.63,160466,91,,,,,,
,,,,161000,,-88.24595722961426,0.001,4.088399680808187,160367,1000.0,1000.0
,,,,162000,,-88.30078709411622,0.001,3.898330407649279,161367,1000.0,1000.0
,,,,163000,,-88.32660633850098,0.001,2.814780250430107,162367,1000.0,1000.0
,,,,164000,,-88.28293054199219,0.001,2.523552633181214,163367,1000.0,1000.0
992.63,568,1799,992.63,164466,91,,,,,,
,,,,165000,,-88.35024755859375,0.001,2.868702206984162,164367,1000.0,1000.0
,,,,166000,,-88.35390156555175,0.001,2.696124032974243,165367,1000.0,1000.0
,,,,167000,,-88.38616461181641,0.001,3.9497938817441463,166367,1000.0,1000.0
,,,,168000,,-88.2180280456543,0.001,5.3240272821486,167367,1000.0,1000.0
992.63,572,1848,992.63,168466,91,,,,,,
,,,,169000,,-88.07715133666993,0.001,5.519358065277338,168367,1000.0,1000.0
,,,,170000,,-88.17221681213378,0.001,3.914724409893155,169367,1000.0,1000.0
,,,,171000,,-88.02122207641601,0.001,7.783742017284036,170367,1000.0,1000.0
,,,,172000,,-87.97949635314941,0.001,4.666067360401153,171367,1000.0,1000.0
992.63,576,1897,992.63,172466,90,,,,,,
,,,,173000,,-88.49518193054199,0.001,4.050998447626829,172367,1000.0,1000.0
,,,,174000,,-88.24011953735352,0.001,5.862302035272122,173367,1000.0,1000.0
,,,,175000,,-88.68643971252442,0.001,5.1731064564585685,174367,1000.0,1000.0
,,,,176000,,-89.28446913146972,0.001,2.244199320912361,175367,1000.0,1000.0
992.63,580,1946,992.63,176466,90,,,,,,
,,,,177000,,-89.44864639282227,0.001,1.2013164065927266,176367,1000.0,1000.0
,,,,178000,,-89.55204975891114,0.001,1.969126424819231,177367,1000.0,1000.0
,,,,179000,,-89.64129891967774,0.001,2.3779357800781726,178367,1000.0,1000.0
,,,,180000,,-89.57968521118164,0.001,3.8428251029998064,179367,1000.0,1000.0
1000.0,584,1996,1000.0,180466,90,,,,,,
,,,,181000,,-89.71024922180176,0.001,1.697378650136292,180367,1000.0,1000.0
,,,,182000,,-89.6427380065918,0.001,2.2550663383752108,181367,1000.0,1000.0
,,,,183000,,-89.61447613525391,0.001,2.48285961908102,182367,1000.0,1000.0
,,,,184000,,-89.83157463073731,0.001,2.4461950683146716,183367,1000.0,1000.0
1000.0,588,2047,1000.0,184466,90,,,,,,
,,,,185000,,-89.92977624511718,0.001,2.3698851956874134,184367,1000.0,1000.0
,,,,186000,,-90.00551403808593,0.001,1.5035120502263308,185367,1000.0,1000.0
,,,,187000,,-90.23048837280274,0.001,0.9856179631054401,186367,1000.0,1000.0
,,,,188000,,-90.44674136352539,0.001,0.8550889030322433,187367,1000.0,1000.0
1000.0,592,2097,1000.0,188466,89,,,,,,
,,,,189000,,-90.62268598937989,0.001,0.8059890325143934,188367,1000.0,1000.0
,,,,190000,,-90.83059698486328,0.001,1.096221339315176,189367,1000.0,1000.0
,,,,191000,,-90.9403370513916,0.001,1.2489053097590803,190367,1000.0,1000.0
,,,,192000,,-91.39330227661132,0.001,1.8533710286170244,191367,1000.0,1000.0
1000.0,596,2149,1000.0,192466,89,,,,,,
,,,,193000,,-91.63462548828124,0.001,1.9389253030717373,192367,1000.0,1000.0
,,,,194000,,-92.00662895202636,0.001,1.3594029263332486,193367,1000.0,1000.0
,,,,195000,,-92.27302493286133,0.001,1.4418880758360029,194367,1000.0,1000.0
