time/episodes,rollout/ep_len_mean,time/fps,train/learning_rate,time/time_elapsed,time/total_timesteps,train/actor_loss,train/n_updates,rollout/ep_rew_mean,train/critic_loss,eval/mean_reward,eval/mean_ep_length
,,,0.001,,185000,-57.93962166595459,184948,,0.8253243465274572,846.7913525640964,1000.0
200,949.73,131,,1415,185991,,,562.11191631,,,
204,949.73,132,0.001,1436,189991,-57.75637612915039,188948,559.23458252,0.7529212336987257,,
,,,0.001,,190000,-57.80166411590576,189948,,0.752437533646822,842.3228465110063,1000.0
208,949.73,132,0.001,1468,193991,-57.74889410400391,192948,556.74910292,0.6963810805678368,,
,,,0.001,,195000,-57.7337632522583,194948,,0.5916184204593301,877.3071944981814,1000.0
212,949.73,131,0.001,1500,197991,-57.813041061401364,196948,553.65548359,0.5668288940787315,,
,,,0.001,,200000,-57.890105278015135,199948,,0.5575305877923965,908.1711692094802,1000.0
216,949.73,131,0.001,1532,201991,-57.771360977172854,200948,552.1353420500001,0.4853175113350153,,
,,,0.001,,205000,-57.9250001373291,204948,,0.49077192109823226,895.5627162367106,1000.0
220,949.73,131,,1565,205991,,,549.8210212900001,,,
224,949.73,132,0.001,1586,209991,-58.031677131652835,208948,550.1170786,0.43865802985429764,,
,,,0.001,,210000,-58.07043692016602,209948,,0.46532397697120903,879.2918081551791,1000.0
228,949.73,132,0.001,1617,213991,-58.155196800231934,212948,585.74729041,0.41025783083587886,,
,,,0.001,,215000,-58.25081951904297,214948,,0.3813465815261006,913.9794905960559,1000.0
232,949.73,132,0.001,1647,217991,-58.25678446960449,216948,608.90144724,0.3892167843729258,,
,,,0.001,,220000,-58.24439891052246,219948,,0.3832667971104384,921.4763981699944,1000.0
236,962.92,132,0.001,1677,221991,-58.269730758666995,220948,623.20226111,0.3959637154340744,,
,,,0.001,,225000,-58.392935249328616,224948,,0.32383027800917624,907.0961615592241,1000.0
240,962.92,132,,1707,225991,,,642.29455968,,,
244,962.92,133,0.001,1727,229991,-58.45314749908447,228948,715.23630336,0.3377306966409087,,
,,,0.001,,230000,-58.40625293731689,229948,,0.3529806323572993,901.440346133709,1000.0
248,962.92,133,0.001,1758,233991,-58.45097341156006,232948,732.13106199,0.2908159877359867,,
,,,0.001,,235000,-58.41024394989014,234948,,0.2984230479001999,922.876742643118,1000.0
252,962.92,133,0.001,1788,237991,-58.5642896270752,236948,748.9423162200001,0.2984444832503796,,
,,,0.001,,240000,-58.6359507598877,239948,,0.26139379063248636,907.7002670764923,1000.0
256,962.92,133,0.001,1819,241991,-58.61690972137451,240948,770.0375045699999,0.3303746829032898,,
,,,0.001,,245000,-58.70610034942627,244948,,0.23931207452714442,939.8299790859222,1000.0
260,972.58,132,,1851,245991,,,831.25575085,,,
264,1000.0,133,0.001,1873,249991,-58.93171250152588,248948,879.8571525699999,0.23098533599078655,,
,,,0.001,,250000,-58.96845442199707,249948,,0.2561305987536907,932.8642859876156,1000.0
268,1000.0,133,0.001,1903,253991,-59.243892707824706,252948,881.8300889100002,0.20114277719706297,,
,,,0.001,,255000,-59.268820709228514,254948,,0.251429770745337,919.4769317537546,1000.0
272,1000.0,133,0.001,1933,257991,-59.46571235656738,256948,884.9824641399999,0.257593199968338,,
,,,0.001,,260000,-59.71682083892822,259948,,0.22435017141699792,932.9913022100925,1000.0
276,1000.0,133,0.001,1965,261991,-59.71873072814942,260948,888.9928185999999,0.2066925169378519,,
,,,0.001,,265000,-60.04562205505371,264948,,0.24811114425212144,929.4559939324856,1000.0
280,1000.0,133,,1997,265991,,,893.3567151999999,,,
284,1000.0,133,0.001,2018,269991,-60.23797724914551,268948,897.5997126899997,0.19025365925952792,,
,,,0.001,,270000,-60.336216560363766,269948,,0.25417908146977425,955.3169704675674,1000.0
288,1000.0,133,0.001,2049,273991,-60.47937973022461,272948,900.03054649,0.26743458601087333,,
,,,0.001,,275000,-60.654215995788576,274948,,0.19501028794795275,946.8346746087075,1000.0
292,1000.0,133,0.001,2079,277991,-60.786651634216305,276948,901.70946715,0.20406968864053487,,
,,,0.001,,280000,-61.10122389984131,279948,,0.22518673195689917,960.2736932814121,1000.0
296,1000.0,133,0.001,2112,281991,-61.1686629486084,280948,905.11256901,0.22591053584963083,,
,,,0.001,,285000,-61.40897813415528,284948,,0.19143882110714913,953.6715623557568,1000.0
300,1000.0,133,,2144,285991,,,910.2937324600002,,,
304,1000.0,133,0.001,2166,289991,-61.69537925720215,288948,913.6171707600001,0.18714064622670412,,
,,,0.001,,290000,-61.772542037963866,289948,,0.1892202721685171,936.9625145673751,1000.0
308,1000.0,133,0.001,2199,293991,-61.85743916320801,292948,916.3795611700001,0.20664825861901046,,
,,,0.001,,295000,-62.01938417053223,294948,,0.18563291370123625,946.1339006245137,1000.0
312,1000.0,133,0.001,2231,297991,-62.11999852752685,296948,919.7532625400002,0.1997957854270935,,
,,,0.001,,300000,-62.33491143798828,299948,,0.18214050399884582,946.9616826593876,1000.0
316,1000.0,133,0.001,2264,301991,-62.32929779052734,300948,921.7320341100001,0.22297596691921354,,
,,,0.001,,305000,-62.49174248504639,304948,,0.2164198025688529,965.9886521756649,1000.0
320,1000.0,132,,2313,305991,,,923.9164164200001,,,
324,1000.0,131,0.001,2350,309991,-62.521782341003416,308948,925.4795797499999,0.17371655282005669,,
,,,0.001,,310000,-62.57053722381592,309948,,0.2068653340674937,939.7794223308563,1000.0
328,1000.0,130,0.001,2404,313991,-62.6765665435791,312948,927.7229536900002,0.16784512304514645,,
,,,0.001,,315000,-62.65092295074463,314948,,0.17878183442354204,919.1204214274883,1000.0
332,1000.0,85,0.001,3717,317991,-62.712782020568845,316948,929.3567832300001,0.18007411648333072,,
,,,0.001,,320000,-62.739450309753416,319948,,0.19613978791236877,940.8318680822849,1000.0
336,1000.0,85,0.001,3767,321991,-62.760474647521974,320948,931.29511948,0.228561712320894,,
,,,0.001,,325000,-62.81165676879883,324948,,0.20388508995994925,959.3916811406613,1000.0
340,1000.0,85,,3812,325991,,,934.0229321800001,,,
344,1000.0,85,0.001,3842,329991,-62.93083285522461,328948,935.1182254199999,0.18844422256574034,,
,,,0.001,,330000,-62.974471725463864,329948,,0.19275514458864929,924.1710521280766,1000.0
348,1000.0,85,0.001,3886,333991,-63.04981688690186,332948,936.53101859,0.19049283553287386,,
,,,0.001,,335000,-63.110703651428224,334948,,0.2287711123637855,952.0073192119598,1000.0
352,1000.0,86,0.001,3929,337991,-63.13342845916748,336948,936.3102896999999,0.1701783103980124,,
,,,0.001,,340000,-63.21311560821533,339948,,0.1793488339409232,924.7259441733361,1000.0
356,1000.0,45,0.001,7480,341991,-63.1680069732666,340948,936.85716363,0.1661136150471866,,
,,,0.001,,345000,-63.360843658447266,344948,,0.1698920276015997,957.5448969244957,1000.0
360,1000.0,46,,7514,345991,,,937.50506188,,,
364,1000.0,46,0.001,7538,349991,-63.34735305023193,348948,937.4938565800002,0.16883273422718048,,
,,,0.001,,350000,-63.31966423034668,349948,,0.18702564223110676,942.5033522427082,1000.0
368,1000.0,46,0.001,7573,353991,-63.43291049194336,352948,940.34071778,0.1855186992958188,,
,,,0.001,,355000,-63.38908967590332,354948,,0.15047575846686959,974.019488042593,1000.0
372,1000.0,47,0.001,7609,357991,-63.4052696685791,356948,940.83520187,0.2049416968598962,,
,,,0.001,,360000,-63.555381240844724,359948,,0.16756467862054705,960.6847561359406,1000.0
376,1000.0,47,0.001,7646,361991,-63.58301163482666,360948,942.0577181900001,0.1839882637374103,,
,,,0.001,,365000,-63.72183338165283,364948,,0.16269069781154394,961.3037100434303,1000.0
380,1000.0,47,,7682,365991,,,943.29455027,,,
384,1000.0,48,0.001,7706,369991,-63.77599658203125,368948,942.94694404,0.17082845912501216,,
,,,0.001,,370000,-63.90031374359131,369948,,0.15704243624582886,949.6791347622872,1000.0
388,1000.0,48,0.001,7741,373991,-64.015871925354,372948,943.53210978,0.16436099579930305,,
,,,0.001,,375000,-64.0819875869751,374948,,0.18194276235252618,955.1224064528942,1000.0
392,1000.0,48,0.001,7775,377991,-64.1232951965332,376948,944.0522988700001,0.1795441442169249,,
,,,0.001,,380000,-64.1320387878418,379948,,0.14512109868600964,908.1550685852766,1000.0
396,1000.0,48,0.001,7810,381991,-64.1779019241333,380948,944.659089,0.14986148616671563,,
,,,0.001,,385000,-64.1773334350586,384948,,0.14962585296481848,943.9765149891376,1000.0
400,1000.0,49,,7843,385991,,,944.0985806300002,,,
404,1000.0,49,0.001,7868,389991,-64.23149475097657,388948,943.8430111699998,0.15201786440610884,,
,,,0.001,,390000,-64.2541948928833,389948,,0.16479244772717358,948.8665376484394,1000.0
408,1000.0,49,0.001,7904,393991,-64.30628392791748,392948,944.2608163500003,0.16674699193984271,,
,,,0.001,,395000,-64.30355446624756,394948,,0.15422838094085456,934.1431804090738,1000.0
412,1000.0,50,0.001,7938,397991,-64.37723250579835,396948,944.6514920000002,0.14826013175025582,,
,,,0.001,,400000,-64.45987653350831,399948,,0.16547333999350666,968.9993760347367,1000.0
416,1000.0,50,0.001,7974,401991,-64.48082831573487,400948,945.1414830600002,0.1301369084827602,,
,,,0.001,,405000,-64.58125286102295,404948,,0.12156382023543119,962.7776542067528,1000.0
420,1000.0,50,,8009,405991,,,945.6930613800001,,,
424,1000.0,51,0.001,8033,409991,-64.70774542999267,408948,944.8326678700001,0.13919500132650137,,
,,,0.001,,410000,-64.7150506515503,409948,,0.15220953507721424,956.7449398100376,1000.0
428,1000.0,51,0.001,8068,413991,-64.81944007873535,412948,945.5818436399999,0.1444548257626593,,
,,,0.001,,415000,-64.869587890625,414948,,0.13847047818824648,962.5344050765037,1000.0
432,1000.0,51,0.001,8102,417991,-64.92356690979004,416948,947.0109505400001,0.19301247481629252,,
,,,0.001,,420000,-64.93674132537842,419948,,0.15709468323364853,957.0051096498967,1000.0
436,1000.0,51,0.001,8136,421991,-64.91857786560058,420948,948.4483053299998,0.16101703062281011,,
,,,0.001,,425000,-64.84675762176514,424948,,0.1645584463365376,945.5490707337856,1000.0
440,1000.0,52,,8175,425991,,,948.5542801099999,,,
444,1000.0,52,0.001,8200,429991,-64.65071416473388,428948,947.65414326,0.17200544556230307,,
,,,0.001,,430000,-64.6005598602295,429948,,0.1897552856951952,907.0335900664329,1000.0
448,1000.0,52,0.001,8234,433991,-64.31005121612549,432948,946.1140020600001,0.17855405935645102,,
,,,0.001,,435000,-64.08815537261962,434948,,0.2355544031187892,710.5802095635852,1000.0
452,1000.0,52,0.001,8269,437991,-63.8526575088501,436948,940.09576619,0.22389098900556564,,
,,,0.001,,440000,-63.59392247772217,439948,,0.22307963071763515,903.0440313446801,1000.0
456,1000.0,53,0.001,8305,441991,-63.50663370513916,440948,938.86278219,0.22244889441877602,,
,,,0.001,,445000,-63.08349459838867,444948,,0.23660216607153417,886.7794136106968,1000.0
460,1000.0,53,,8340,445991,,,938.3228316600001,,,
464,1000.0,53,0.001,8364,449991,-63.22074810028076,448948,935.8733276100003,0.18735098621994256,,
,,,0.001,,450000,-63.272530624389645,449948,,0.17437915379554034,634.1319816619158,1000.0
468,1000.0,54,0.001,8401,453991,-63.402470809936524,452948,931.1916459400001,0.1915183571204543,,
,,,0.001,,455000,-63.33551092529297,454948,,0.19503988118469714,938.554284441471,1000.0
472,1000.0,54,0.001,8436,457991,-63.297933303833005,456948,929.5726644000001,0.21283205615729092,,
,,,0.001,,460000,-63.04007476043701,459948,,0.2123915334045887,872.0506627738475,1000.0
476,1000.0,54,0.001,8472,461991,-62.964592361450194,460948,927.0204915799998,0.23335730893164874,,
,,,0.001,,465000,-62.64151541137695,464948,,0.19916232597082853,574.604259082675,1000.0
480,1000.0,54,,8513,465991,,,919.05681004,,,
484,1000.0,55,0.001,8537,469991,-62.26507254028321,468948,914.6191222099999,0.25068324885517357,,
,,,0.001,,470000,-61.959008964538576,469948,,0.26122416952252386,902.5322699785232,1000.0
488,1000.0,55,0.001,8575,473991,-61.45961791229248,472948,910.86673612,0.3008135928064585,,
,,,0.001,,475000,-61.507937194824216,474948,,0.3464057396054268,746.6913551921025,1000.0
492,1000.0,55,0.001,8609,477991,-61.64227024078369,476948,903.6702592099999,0.3964458829164505,,
,,,0.001,,480000,-61.77916412353515,479948,,0.2398113136216998,840.6656668365001,1000.0
496,1000.0,55,0.001,8644,481991,-62.09548349761963,480948,899.15695159,0.22025875306129455,,
,,,0.001,,485000,-62.64404047393799,484948,,0.2228573883995414,865.318182861805,1000.0
500,1000.0,55,,8679,485991,,,897.1980518699997,,,
504,1000.0,56,0.001,8702,489991,-62.81905846405029,488948,894.14327523,0.2288245644196868,,
,,,0.001,,490000,-62.83650122833252,489948,,0.2366780503243208,918.5681825935841,1000.0
508,1000.0,56,0.001,8737,493991,-62.95280766296387,492948,893.07588643,0.2337413909211755,,
,,,0.001,,495000,-63.24980718231201,494948,,0.23600446366518735,928.3870523035527,1000.0
512,1000.0,56,0.001,8772,497991,-63.437011917114255,496948,891.65167735,0.25179002434760334,,
,,,0.001,,500000,-63.53451643371582,499948,,0.25170157380402086,896.0327084034682,1000.0
516,1000.0,56,0.001,8807,501991,-63.615032516479495,500948,890.23446308,0.27674980183690784,,
,,,0.001,,505000,-63.67482209014893,504948,,0.3212513412684202,941.3644350767136,1000.0
520,1000.0,57,,8843,505991,,,888.8779702399999,,,
524,1000.0,57,0.001,8870,509991,-63.66886056518555,508948,888.1193255700001,0.319239933386445,,
,,,0.001,,510000,-63.59986036682129,509948,,0.3466853050366044,862.3225417425856,1000.0
528,1000.0,57,0.001,8905,513991,-63.492164306640625,512948,885.69028855,0.37316133752465247,,
,,,0.001,,515000,-63.395602737426756,514948,,0.40700689107179644,880.8321669243276,1000.0
532,1000.0,57,0.001,8941,517991,-63.423847618103025,516948,882.36848845,0.5126597472280264,,
,,,0.001,,520000,-63.0407307510376,519948,,0.6982870427519083,875.3980829566717,1000.0
536,1000.0,58,0.001,8977,521991,-62.93594873046875,520948,874.9857712600001,0.8251248588413,,
,,,0.001,,525000,-62.56781846618652,524948,,1.206237392514944,554.7983983426238,1000.0
540,1000.0,58,,9014,525991,,,851.1840713699997,,,
544,1000.0,58,0.001,9038,529991,-61.65389192962647,528948,838.35511722,1.5442947204709052,,
,,,0.001,,530000,-62.01492736816406,529948,,1.8003293079584837,728.7665279479697,1000.0
548,1000.0,58,0.001,9071,533991,-63.06607263946533,532948,826.90399601,2.9942352733016016,,
,,,0.001,,535000,-64.67191419219971,534948,,3.527215714395046,-353.67273328335506,890.0
552,995.08,59,0.001,9102,537499,-64.08380907440186,536456,785.49468504,3.3638691860437393,,
556,975.91,59,0.001,9114,539582,-63.37491206118935,538539,723.2682528000001,4.9588087644332495,,
,,,0.001,,540000,-62.70033519744873,539539,,5.099556040167808,587.0710545213427,1000.0
560,975.91,59,0.001,9151,543582,-61.852250762939455,542539,690.7087494400001,7.0343454123735425,,
,,,0.001,,545000,-60.57830690765381,544539,,10.152954578995704,-1801.0491329755866,836.2
564,975.91,59,0.001,9184,547582,-62.01539574432373,546539,592.9139183299999,13.881866931676864,,
568,958.43,59,0.001,9203,549834,-58.723810989379885,549778,505.08589399,11.246020257592201,,
,,,0.001,,550000,-58.08508745829264,549791,,7.083839068045983,-985.7676699889707,836.7
572,958.43,59,0.001,9231,553834,-56.87069705963135,552791,438.90860241,9.414238504052163,,
,,,0.001,,555000,-54.93308487701416,554791,,11.759192529678344,97.86797104328434,1000.0
576,958.43,60,0.001,9266,557834,-52.097368606567386,556791,408.49125019999997,13.795154389500619,,
580,931.92,60,0.001,9279,559183,-51.94791803688839,559036,361.93375664,19.820569397567155,,
,,,0.001,,560000,-51.01910481086144,559140,,18.33985580618565,-899.4620471929899,411.7
584,913.29,60,0.001,9297,561320,-49.46306730571546,561217,275.4627134499999,24.865631047781413,,
588,884.22,60,0.001,9299,562413,-50.530463536580406,561370,216.93911655000002,25.531875928243,,
592,845.15,60,0.001,9304,562506,-45.56069594163161,562451,184.05139419000002,24.976685682932537,,
596,825.53,60,0.001,9311,564544,-40.26135787963867,563501,115.02475423000004,12.890662453391336,,
,,,0.001,,565000,-42.31450788879395,564501,,33.51453687286377,-702.6942051377148,328.4
600,806.28,60,0.001,9332,566619,-44.672373489379886,566528,31.344620540000005,33.89461109638214,,
,,,0.001,,570000,-53.593020057678224,569576,,37.96199332427979,-1027.3618635020684,570.7
604,806.28,60,,9356,570619,,,-86.66692526000003,,,
608,789.63,61,0.001,9370,572954,-55.09220723724365,571911,-161.90214649,33.66247676420212,,
,,,0.001,,575000,-57.673104393005374,574121,,30.92958171892166,-620.0923751818948,572.4
612,771.73,61,,9389,575164,,,-224.15216723999998,,,
616,759.93,61,0.001,9405,577984,-53.86259228515625,576941,-268.37169005,23.931257991790773,,
,,,0.001,,580000,-48.6558588180542,579941,,20.55914025044441,422.64371868830784,1000.0
620,759.93,61,0.001,9439,581984,-46.89200329208374,580941,-290.89977307999993,19.11631702709198,,
,,,0.001,,585000,-40.69994345855713,584902,,21.21690653038025,148.8695267403622,913.3
624,759.54,61,,9471,585945,,,-320.14785607,,,
628,759.54,62,0.001,9494,589945,-38.51729761505127,588902,-335.5520853,15.075306537270546,,
,,,0.001,,590000,-38.033954010009765,589902,,16.584315972924234,313.1124107660391,879.2
632,752.91,62,0.001,9524,593282,-37.820453757331485,592239,-407.53600771,17.89020014799667,,
,,,0.001,,595000,-36.59609679031372,594682,,15.655816861510276,582.8347825337463,991.1
636,737.34,62,,9550,595725,,,-438.66387901999997,,,
640,737.34,62,0.001,9574,599725,-33.87392426300049,598682,-442.49597187,11.094548597097397,,
,,,0.001,,600000,-33.1995227355957,599682,,12.512947884202003,123.56097002786264,1000.0
644,737.34,62,0.001,9608,603725,-32.001991748809814,602682,-458.7326093100001,10.651728618979455,,
,,,0.001,,605000,-31.169344917297362,604682,,10.748402750492096,289.54068909526103,981.8
648,733.35,63,0.001,9639,607326,-30.96576898956299,606283,-464.74021839,9.196157720148564,,
,,,0.001,,610000,-31.086424255371092,609283,,7.80561742401123,643.9779172018636,1000.0
652,738.27,63,0.001,9672,611326,-31.23295258331299,610283,-428.89819057,7.002384547233581,,
,,,0.001,,615000,-32.517299716949466,614283,,5.591275343716145,719.8725654630456,1000.0
656,757.44,63,,9706,615326,,,-372.6991768900001,,,
660,757.44,63,0.001,9730,619326,-32.80141739654541,618283,-353.6657387300001,5.240380619764328,,
,,,0.001,,620000,-32.81369359207153,619283,,5.8590109194517135,655.2436932507902,1000.0
664,757.44,63,0.001,9765,623326,-32.913614692687986,622283,-270.14595386,4.722829308271408,,
,,,0.001,,625000,-32.62863388061523,624283,,4.343669699311256,724.8578624706715,1000.0
668,774.92,64,0.001,9799,627326,-32.5885560836792,626283,-186.21816385,3.9584976044893265,,
,,,0.001,,630000,-32.80408882522583,629283,,3.7196650434434413,744.9725399783813,1000.0
672,774.92,64,0.001,9835,631326,-33.09936329650879,630283,-126.43829365999999,2.858337120771408,,
,,,0.001,,635000,-33.40515285110474,634283,,2.720520405203104,840.6258779138327,1000.0
676,774.92,64,,9871,635326,,,-99.27159212000001,,,
680,801.43,64,0.001,9894,639326,-34.48883418655395,638283,-52.55589367,2.5497265141904353,,
,,,0.001,,640000,-34.53607918930054,639283,,2.4480258120298384,749.934909135662,1000.0
684,820.06,64,0.001,9929,643326,-34.28597108078003,642283,30.29196151,2.455755519092083,,
,,,0.001,,645000,-33.32828992843628,644283,,2.3247880036234854,799.9700977832078,1000.0
688,849.13,64,0.001,9964,647326,-32.917047412872314,646283,85.62176405999999,2.1446923106908797,,
,,,0.001,,650000,-32.209435287475586,649283,,2.5776713784337044,556.1958512799931,1000.0
692,888.2,65,0.001,9997,651326,-31.760669040679932,650283,105.32919498999998,2.747846578836441,,
,,,0.001,,655000,-28.611528690338133,654283,,2.660283254623413,478.9838572907094,1000.0
696,907.82,65,,10029,655326,,,158.89377334,,,
700,927.07,65,0.001,10052,659326,-27.310195823669435,658283,238.83705505,2.038630729734898,,
