rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/fps,train/learning_rate,train/actor_loss,train/critic_loss,train/n_updates,train/ent_coef,train/ent_coef_loss,eval/mean_reward,eval/mean_ep_length
7.0,0,-7.3698895,4,28,709,,,,,,,,
6.125,0,-6.851056499999999,8,49,732,,,,,,,,
5.5,0,-6.488073666666666,12,66,765,,,,,,,,
5.375,0,-6.362561875,16,86,748,,,,,,,,
5.7,0,-6.652091749999999,20,114,137,0.0003,-9.95834732055664,16.834632873535156,13,0.9963665008544922,-0.06918177008628845,,
5.458333333333333,0,-6.621401416666667,24,131,131,0.0003,-11.93079948425293,17.11800765991211,30,0.9911569952964783,-0.17552657425403595,,
5.535714285714286,1,-6.915635071428572,28,155,125,0.0003,-12.499515533447266,18.33127212524414,54,0.9838264584541321,-0.32504338026046753,,
5.4375,1,-6.724559031249999,32,174,122,0.0003,-12.393083572387695,18.723461151123047,73,0.9780912399291992,-0.443210631608963,,
5.694444444444445,1,-6.956763805555556,36,205,118,0.0003,-13.222187042236328,17.22771453857422,104,0.968853235244751,-0.6340917348861694,,
5.575,1,-6.790671274999999,40,223,116,0.0003,-13.694157600402832,15.77643871307373,122,0.9635498523712158,-0.7448002099990845,,
5.5,2,-6.846993977272728,44,242,114,0.0003,-13.28240966796875,12.846960067749023,141,0.9579928517341614,-0.8596347570419312,,
5.5625,2,-6.840128833333334,48,267,112,0.0003,-14.23491382598877,8.540481567382812,166,0.9507484436035156,-1.009130835533142,,
5.576923076923077,2,-6.739459365384615,52,290,110,0.0003,-14.462428092956543,5.693171501159668,189,0.9441521167755127,-1.1479878425598145,,
5.535714285714286,2,-6.701166142857143,56,310,109,0.0003,-14.817708015441895,2.699489116668701,209,0.9384654760360718,-1.2687249183654785,,
5.616666666666666,3,-6.759126916666667,60,337,106,0.0003,-15.141016006469727,2.609287738800049,236,0.9308531880378723,-1.4252550601959229,,
5.640625,3,-6.79441996875,64,361,105,0.0003,-15.292234420776367,2.999361515045166,260,0.9241419434547424,-1.5689997673034668,,
5.617647058823529,3,-6.666513323529411,68,382,104,0.0003,-15.512022972106934,2.1756041049957275,281,0.9183140993118286,-1.698952555656433,,
5.597222222222222,3,-6.663171652777778,72,403,103,0.0003,-16.58374786376953,2.569047451019287,302,0.9125305414199829,-1.8170435428619385,,
5.552631578947368,4,-6.657154434210526,76,422,104,0.0003,-16.573551177978516,2.225849151611328,321,0.9073401689529419,-1.932070255279541,,
5.5625,4,-6.641416187500001,80,445,103,0.0003,-15.945812225341797,2.7776684761047363,344,0.9011079668998718,-2.055168628692627,,
5.511904761904762,4,-6.543535726190475,84,463,103,0.0003,-16.990028381347656,2.719524383544922,362,0.8962656259536743,-2.1684138774871826,,
5.4772727272727275,4,-6.394624556818183,88,482,103,0.0003,-16.654956817626953,2.562429904937744,381,0.8911877870559692,-2.2777271270751953,,
5.543478260869565,4,-6.367219358695652,92,510,102,0.0003,-16.200048446655273,2.6571671962738037,409,0.8837625980377197,-2.4530935287475586,,
5.5,5,-6.274290354166666,96,528,103,0.0003,-16.63977813720703,3.443124771118164,427,0.8790223002433777,-2.5519537925720215,,
5.45,5,-6.19989876,100,545,103,0.0003,-17.732219696044922,2.443763256072998,444,0.8745694160461426,-2.6474757194519043,,
5.41,5,-6.13096923,104,569,103,0.0003,-17.253742218017578,2.2142367362976074,468,0.8683168292045593,-2.79884934425354,,
5.45,5,-6.102345699999998,108,594,103,0.0003,-16.683149337768555,2.2260582447052,493,0.8618534207344055,-2.912703514099121,,
5.58,6,-6.118185059999999,112,624,103,0.0003,-18.004703521728516,2.2340383529663086,523,0.8541749119758606,-3.126798629760742,,
5.54,6,-5.953957640000001,116,640,103,0.0003,-17.51871109008789,3.106639862060547,539,0.8501068353652954,-3.182939052581787,,
5.5,6,-5.810028920000001,120,664,103,0.0003,-16.393333435058594,3.623392105102539,563,0.8440406322479248,-3.350064516067505,,
5.51,6,-5.710132300000001,124,682,103,0.0003,-16.757675170898438,2.5001707077026367,581,0.8395204544067383,-3.445283889770508,,
5.48,6,-5.5903039,128,703,103,0.0003,-16.763797760009766,2.0031089782714844,602,0.8342694044113159,-3.582760810852051,,
5.49,6,-5.565455940000001,132,723,103,0.0003,-17.037517547607422,3.0722618103027344,622,0.829302966594696,-3.693037986755371,,
5.39,7,-5.3937260999999985,136,744,103,0.0003,-17.087074279785156,2.4044575691223145,643,0.8241139054298401,-3.8237547874450684,,
5.42,7,-5.339013440000001,140,765,103,0.0003,-17.726924896240234,2.745400905609131,664,0.8189557790756226,-3.9271292686462402,,
5.42,7,-5.2197264599999995,144,784,103,0.0003,-17.562122344970703,2.2963337898254395,683,0.8143187761306763,-4.043448448181152,,
5.38,7,-5.143516979999999,148,805,103,0.0003,-17.554738998413086,2.614257335662842,704,0.8092218637466431,-4.177206039428711,,
5.5,8,-5.17194135,152,840,102,0.0003,-16.671184539794922,2.4481732845306396,739,0.8007981181144714,-4.388652801513672,,
5.55,8,-5.14706336,156,865,102,0.0003,-17.184410095214844,2.2859325408935547,764,0.794827401638031,-4.536734580993652,,
5.55,8,-5.06054444,160,892,102,0.0003,-17.542490005493164,2.873134136199951,791,0.7884343862533569,-4.721573829650879,,
5.55,8,-4.985353419999999,164,916,102,0.0003,-16.503725051879883,3.0024099349975586,815,0.7828025221824646,-4.781344890594482,,
5.57,9,-5.0568499000000005,168,939,102,0.0003,-16.763952255249023,2.6965584754943848,838,0.7774507999420166,-4.982014179229736,,
5.61,9,-5.025164650000001,172,964,101,0.0003,-15.982772827148438,3.4897713661193848,863,0.77166748046875,-5.094395637512207,,
5.71,9,-4.993715120000001,176,993,101,0.0003,-16.50442886352539,2.8410823345184326,892,0.7650132179260254,-5.2500457763671875,,
5.73,10,-4.972116970000001,180,1018,101,0.0003,-17.214801788330078,3.2442102432250977,917,0.7593411207199097,-5.399891376495361,,
5.76,10,-4.98256277,184,1039,101,0.0003,-17.002975463867188,3.4422545433044434,938,0.7546138763427734,-5.5159077644348145,,
5.77,10,-5.0069890500000005,188,1059,101,0.0003,-17.58074188232422,3.0848922729492188,958,0.7501400113105774,-5.647266387939453,,
5.7,10,-4.9586602,192,1080,101,0.0003,-16.744117736816406,3.126774549484253,979,0.7454735636711121,-5.745375633239746,,
5.82,10,-5.0562818,196,1110,100,0.0003,-15.431324005126953,3.964390754699707,1009,0.7388499975204468,-5.919724464416504,,
5.9,11,-5.0350135499999995,200,1135,100,0.0003,-16.3613224029541,5.673762321472168,1034,0.7333834171295166,-6.054885387420654,,
5.82,11,-4.95750469,204,1151,100,0.0003,-16.500205993652344,3.756249189376831,1050,0.729908287525177,-6.160892486572266,,
5.77,11,-4.92417664,208,1171,100,0.0003,-16.686595916748047,3.434187412261963,1070,0.7255895137786865,-6.289820671081543,,
5.65,11,-4.84699908,212,1189,100,0.0003,-15.653854370117188,4.511764049530029,1088,0.721725583076477,-6.360607624053955,,
5.69,12,-4.940191120000001,216,1209,100,0.0003,-16.126930236816406,4.184765815734863,1108,0.7174612879753113,-6.466004371643066,,
5.7,12,-4.962800509999999,220,1234,99,0.0003,-15.919777870178223,4.169119834899902,1133,0.7121680974960327,-6.5536298751831055,,
5.7,12,-4.93596544,224,1252,99,0.0003,-15.329986572265625,4.329990863800049,1151,0.7083806395530701,-6.750992774963379,,
5.69,12,-4.88648628,228,1272,99,0.0003,-16.567760467529297,5.729663848876953,1171,0.7041956782341003,-6.804018020629883,,
5.71,12,-4.87904093,232,1294,99,0.0003,-15.37913990020752,4.946671485900879,1193,0.6996260285377502,-6.9404449462890625,,
5.73,13,-4.889692930000001,236,1317,99,0.0003,-13.955307960510254,4.249303340911865,1216,0.694868266582489,-7.163453102111816,,
5.79,13,-4.96280068,240,1344,99,0.0003,-15.39235782623291,5.612586498260498,1243,0.689299464225769,-7.2300028800964355,,
5.76,13,-4.893238059999999,244,1360,99,0.0003,-14.691694259643555,5.923641681671143,1259,0.6860271096229553,-7.335928916931152,,
5.81,13,-4.9164768599999995,248,1386,99,0.0003,-14.909443855285645,5.326382160186768,1285,0.6807451844215393,-7.454558372497559,,
5.62,14,-4.83315204,252,1402,99,0.0003,-16.714847564697266,5.584805488586426,1301,0.6775105595588684,-7.54831600189209,,
5.57,14,-4.77189931,256,1422,99,0.0003,-15.07799243927002,6.541305065155029,1321,0.6734917759895325,-7.66068696975708,,
5.53,14,-4.77771223,260,1445,99,0.0003,-15.386171340942383,5.823180198669434,1344,0.668895959854126,-7.834381580352783,,
