rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/episodes,time/fps,train/learning_rate,train/critic_loss,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
62.23834897999999,9226,13.83,1056487,76456,114,0.001,0.6032016782888344,-30.79503413609096,1056381,,
62.23625362,9227,13.83,1056542,76460,114,0.001,0.5889471875769752,-30.932115827287948,1056435,,
62.23925791,9227,13.83,1056598,76464,114,0.001,0.4281099635575499,-32.96649033682687,1056491,,
62.28548388,9228,13.84,1056654,76468,114,0.001,0.3604993905339922,-32.29702159336635,1056547,,
62.33064254999999,9228,13.85,1056710,76472,114,0.001,0.7637518199958971,-31.732620784214564,1056603,,
62.28655373000001,9229,13.84,1056765,76476,114,0.001,0.45840513476958644,-32.31278855460031,1056658,,
62.28751213,9229,13.84,1056821,76480,114,0.001,0.4446325254227434,-31.90246364048549,1056714,,
62.24240838000001,9230,13.83,1056876,76484,114,0.001,0.5121100842952728,-32.533129283360076,1056769,,
62.19202018,9230,13.82,1056931,76488,114,0.001,0.5023706103009837,-31.933650153023855,1056824,,
62.15134339000001,9231,13.81,1056986,76492,114,0.001,0.3938409446605614,-32.716530663626536,1056880,,
62.198154630000005,9231,13.82,1057042,76496,114,0.001,0.5214008071592876,-31.140307562691824,1056935,,
62.14875669,9232,13.81,1057097,76500,114,0.001,0.48194712719746996,-31.46423421587263,1056991,,
62.09998837,9232,13.8,1057152,76504,114,0.001,0.6473313229015241,-32.07889493306478,1057045,,
62.10106734000001,9233,13.8,1057208,76508,114,0.001,0.46591888155256,-30.590230669294083,1057101,,
62.09986207,9233,13.8,1057264,76512,114,0.001,0.35972687921353746,-31.745062691824778,1057157,,
62.103318470000005,9234,13.8,1057320,76516,114,0.001,0.4173094236424991,-32.64374351501465,1057213,,
62.10428572,9234,13.8,1057375,76520,114,0.001,0.43516076675483156,-31.879349844796316,1057268,,
62.09835902,9235,13.8,1057429,76524,114,0.001,0.35253066569566727,-31.995586122785294,1057322,,
62.1464069,9235,13.81,1057485,76528,114,0.001,0.4003654627927712,-32.26754951477051,1057378,,
62.24415616000001,9236,13.83,1057541,76532,114,0.001,0.2713159204327634,-33.21687643868582,1057434,,
62.246637419999985,9236,13.83,1057597,76536,114,0.001,0.3507232006107058,-31.726666586739675,1057490,,
62.384093510000014,9236,13.86,1057653,76540,114,0.001,0.4235542783779757,-32.11253329685756,1057546,,
62.338443080000005,9237,13.85,1057707,76544,114,0.001,0.4434014798275062,-31.82034764971052,1057600,,
62.33113270999999,9237,13.85,1057763,76548,114,0.001,0.4889803435653448,-31.8872617994036,1057656,,
62.37381092000001,9238,13.86,1057819,76552,114,0.001,0.5911895467766694,-31.093815394810267,1057712,,
62.46903578000001,9238,13.88,1057875,76556,114,0.001,0.4391103205936296,-30.54666301182338,1057768,,
62.47053372000001,9239,13.88,1057930,76560,114,0.001,0.5218764442418303,-32.24897275652204,1057823,,
62.41978502999999,9239,13.87,1057985,76564,114,0.001,0.3601230831284608,-32.60184860229492,1057878,,
62.377048779999996,9240,13.86,1058040,76568,114,0.001,0.5162544301045793,-32.141527448381694,1057934,,
62.28431805999999,9240,13.84,1058094,76572,114,0.001,0.4297498894425539,-31.042471249898274,1057987,,
62.28507959999999,9241,13.84,1058149,76576,114,0.001,0.49436288486633984,-31.213020869663783,1058042,,
62.238925609999995,9241,13.83,1058204,76580,114,0.001,0.5080653290663447,-32.858275822230745,1058098,,
62.23889077,9242,13.83,1058259,76584,114,0.001,0.4436250754765102,-33.0309077671596,1058152,,
62.28650692,9242,13.84,1058315,76588,114,0.001,0.3979902336640017,-32.07137843540737,1058208,,
62.32505006,9243,13.85,1058371,76592,114,0.001,0.45007852571351187,-31.72671672276088,1058264,,
62.28501113,9243,13.84,1058426,76596,114,0.001,0.41498665924050976,-31.477557591029576,1058319,,
62.28665216,9244,13.84,1058481,76600,114,0.001,0.4050260243507532,-32.416301999773296,1058374,,
62.23884082000001,9244,13.83,1058535,76604,114,0.001,0.4685083404183388,-32.18880980355399,1058429,,
62.19288655,9245,13.82,1058590,76608,114,0.001,0.4303211556481464,-31.487795421055385,1058484,,
