time/time_elapsed,time/episodes,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/actor_loss,train/ent_coef_loss,train/n_updates,train/ent_coef,train/learning_rate,train/critic_loss,eval/mean_reward,eval/mean_ep_length
17,292,1584,-4.11512099,90,5.31,-13.78885555267334,-8.57476806640625,1483,0.6422000527381897,0.0003,7.5385942459106445,,
17,296,1603,-3.9755258799999997,90,5.24,-12.820603370666504,-8.721057891845703,1502,0.6385921835899353,0.0003,5.4360456466674805,,
18,300,1636,-4.06907157,90,5.39,-13.76598834991455,-8.866204261779785,1535,0.6323695182800293,0.0003,7.895798683166504,,
18,304,1655,-4.020333730000001,90,5.42,-12.343642234802246,-8.970856666564941,1554,0.6288051605224609,0.0003,5.426044464111328,,
18,308,1680,-4.0708021,90,5.49,-13.123785018920898,-9.026727676391602,1579,0.6241709589958191,0.0003,5.0204644203186035,,
18,312,1702,-3.9865107699999998,90,5.49,-13.94051456451416,-9.103166580200195,1601,0.6201404929161072,0.0003,5.705235481262207,,
19,316,1723,-3.8934678800000007,90,5.42,-13.41320514678955,-9.273334503173828,1622,0.6163211464881897,0.0003,9.732248306274414,,
19,320,1745,-3.9034575800000004,90,5.49,-13.390142440795898,-9.324121475219727,1644,0.6123517155647278,0.0003,6.756714820861816,,
19,324,1771,-3.80941238,90,5.47,-13.844001770019531,-9.510543823242188,1670,0.6077181100845337,0.0003,7.879878997802734,,
19,328,1789,-3.7022608999999993,90,5.32,-13.797290802001953,-9.52081298828125,1688,0.6045351028442383,0.0003,9.032791137695312,,
20,332,1808,-3.7098097499999994,90,5.31,-12.394098281860352,-9.729249954223633,1707,0.6011757254600525,0.0003,6.466606140136719,,
20,336,1833,-3.7858355699999997,90,5.39,-12.940561294555664,-9.692901611328125,1732,0.5967650413513184,0.0003,8.812007904052734,,
20,340,1853,-3.7873246499999995,90,5.38,-12.803390502929688,-9.83835220336914,1752,0.5932886600494385,0.0003,7.286612510681152,,
20,344,1874,-3.8115316800000003,90,5.42,-12.769662857055664,-10.003249168395996,1773,0.5896769762039185,0.0003,8.065844535827637,,
21,348,1902,-3.8797093600000006,90,5.51,-12.528411865234375,-10.029571533203125,1801,0.5848807692527771,0.0003,6.532444953918457,,
21,352,1916,-3.8031618199999992,90,5.35,-13.097284317016602,-10.154533386230469,1815,0.5825092196464539,0.0003,7.896787643432617,,
21,356,1936,-3.8081647199999997,90,5.38,-12.339529991149902,-10.365720748901367,1835,0.5791356563568115,0.0003,7.585198402404785,,
21,360,1955,-3.73330316,89,5.34,-11.692363739013672,-10.308119773864746,1854,0.5759292244911194,0.0003,6.388390064239502,,
21,364,1976,-3.7332510900000004,89,5.33,-13.000480651855469,-10.451274871826172,1875,0.5724226832389832,0.0003,9.04938793182373,,
22,368,1994,-3.7181551099999997,89,5.3,-12.43086051940918,-10.408164024353027,1893,0.5694330930709839,0.0003,8.332408905029297,,
22,372,2015,-3.722865979999999,89,5.3,-11.733196258544922,-10.80550765991211,1914,0.5659601092338562,0.0003,6.91111421585083,,
22,376,2042,-3.8760733800000002,89,5.41,-10.68826675415039,-10.904346466064453,1941,0.5614964365959167,0.0003,4.271096229553223,,
23,380,2066,-3.918382920000001,89,5.43,-12.441568374633789,-10.885251998901367,1965,0.5575676560401917,0.0003,10.626602172851562,,
23,384,2088,-3.9297058799999998,89,5.49,-11.886072158813477,-11.142391204833984,1987,0.5539929866790771,0.0003,6.686495304107666,,
23,388,2108,-3.93400796,89,5.48,-11.76888656616211,-11.295028686523438,2007,0.5507491827011108,0.0003,5.967893600463867,,
23,392,2123,-3.8047248099999997,89,5.39,-11.494392395019531,-11.322979927062988,2022,0.5483223795890808,0.0003,8.239484786987305,,
24,396,2152,-3.9511113500000006,89,5.49,-11.417106628417969,-11.63237190246582,2051,0.5436399579048157,0.0003,6.50502347946167,,
24,400,2173,-3.87267221,89,5.37,-10.829360961914062,-11.855249404907227,2072,0.5402582287788391,0.0003,6.9406962394714355,,
24,404,2193,-3.91099414,89,5.38,-11.89024543762207,-11.865316390991211,2092,0.5370494723320007,0.0003,6.444825172424316,,
24,408,2231,-4.0251684899999995,89,5.51,-10.190485954284668,-12.176374435424805,2130,0.5310033559799194,0.0003,6.576030731201172,,
25,412,2258,-4.08593711,89,5.56,-11.61391830444336,-12.295146942138672,2157,0.526738166809082,0.0003,5.51575231552124,,
25,416,2275,-4.010218909999999,89,5.52,-10.382392883300781,-12.303797721862793,2174,0.5240688323974609,0.0003,8.187725067138672,,
25,420,2300,-4.0534558,89,5.55,-11.00947093963623,-12.58275032043457,2199,0.5201740264892578,0.0003,6.742895126342773,,
25,424,2322,-4.0300291900000005,89,5.51,-9.961732864379883,-12.630765914916992,2221,0.5167689323425293,0.0003,4.591569900512695,,
26,428,2348,-4.13229996,89,5.59,-10.159811973571777,-12.746574401855469,2247,0.5127702951431274,0.0003,6.316167831420898,,
26,432,2363,-4.1479831,89,5.55,-10.740581512451172,-12.916692733764648,2262,0.5104746222496033,0.0003,7.178421974182129,,
26,436,2382,-4.10127126,89,5.49,-10.218488693237305,-13.016515731811523,2281,0.5075774788856506,0.0003,4.169052600860596,,
26,440,2398,-4.0634964700000005,89,5.45,-10.490386962890625,-13.107787132263184,2297,0.5051521062850952,0.0003,5.307734489440918,,
27,444,2424,-4.023909229999999,89,5.5,-9.774833679199219,-13.310636520385742,2323,0.5012312531471252,0.0003,5.072599411010742,,
27,448,2444,-3.92291316,89,5.42,-9.614426612854004,-13.361038208007812,2343,0.49824264645576477,0.0003,4.31146764755249,,
27,452,2464,-3.98380867,89,5.48,-10.226749420166016,-13.349894523620605,2363,0.495275616645813,0.0003,4.973834037780762,,
27,456,2482,-3.9665525600000002,89,5.46,-10.095348358154297,-13.553793907165527,2381,0.492622435092926,0.0003,5.865428924560547,,
27,460,2505,-3.9887678000000006,89,5.5,-9.274866104125977,-13.640792846679688,2404,0.48926812410354614,0.0003,3.7798166275024414,,
28,464,2528,-4.090864,89,5.52,-9.624616622924805,-13.506389617919922,2427,0.4859587252140045,0.0003,5.477087020874023,,
28,468,2554,-4.1786503,89,5.6,-9.68541431427002,-13.237300872802734,2453,0.4822964668273926,0.0003,4.400468826293945,,
28,472,2576,-4.31164729,89,5.61,-9.923149108886719,-12.932737350463867,2475,0.47929278016090393,0.0003,6.244931697845459,,
29,476,2603,-4.27685069,89,5.61,-9.41392707824707,-13.26320743560791,2502,0.47568896412849426,0.0003,4.228241443634033,,
29,480,2621,-4.24130576,89,5.55,-9.685672760009766,-13.486743927001953,2520,0.47329452633857727,0.0003,3.9813642501831055,,
29,484,2639,-4.29487846,89,5.51,-8.526430130004883,-13.566802978515625,2538,0.47091144323349,0.0003,3.983243942260742,,
29,488,2663,-4.336336999999999,89,5.55,-8.706533432006836,-13.618867874145508,2562,0.46773862838745117,0.0003,3.955888509750366,,
29,492,2680,-4.3928778,89,5.57,-10.213395118713379,-13.687332153320312,2579,0.46549203991889954,0.0003,5.052074432373047,,
30,496,2701,-4.29773727,89,5.49,-8.943148612976074,-13.965983390808105,2600,0.46271812915802,0.0003,4.892720699310303,,
30,500,2720,-4.2783776399999995,89,5.47,-8.152320861816406,-14.333328247070312,2619,0.4602048397064209,0.0003,2.6859827041625977,,
30,504,2738,-4.2713076999999995,89,5.45,-9.05877685546875,-14.408371925354004,2637,0.4578233063220978,0.0003,5.410312175750732,,
30,508,2758,-4.13657234,89,5.27,-8.26757526397705,-14.594074249267578,2657,0.45516079664230347,0.0003,3.9523558616638184,,
31,512,2784,-4.105122410000001,89,5.26,-8.32963752746582,-14.905965805053711,2683,0.4516758918762207,0.0003,3.857905864715576,,
31,516,2808,-4.13165662,89,5.33,-8.172989845275879,-15.074260711669922,2707,0.44845515489578247,0.0003,4.10664176940918,,
31,520,2833,-4.138696180000001,89,5.33,-8.043200492858887,-15.318163871765137,2732,0.4451106786727905,0.0003,3.046039581298828,,
31,524,2862,-4.18975435,89,5.4,-8.263521194458008,-15.69012451171875,2761,0.4412626028060913,0.0003,3.2514657974243164,,
32,528,2879,-4.067529960000001,89,5.31,-8.34734058380127,-15.455251693725586,2778,0.4390200078487396,0.0003,2.8140320777893066,,
32,532,2904,-4.10023861,89,5.41,-8.6343412399292,-15.487771987915039,2803,0.4357652962207794,0.0003,5.448731422424316,,
32,536,2922,-4.037620640000001,89,5.4,-7.888736724853516,-15.709280967712402,2821,0.4334571361541748,0.0003,2.2743406295776367,,
32,540,2939,-4.062397849999999,89,5.41,-7.647572994232178,-15.527851104736328,2838,0.4312944710254669,0.0003,2.909411907196045,,
32,544,2955,-4.01103582,89,5.31,-8.225067138671875,-15.437871932983398,2854,0.42928096652030945,0.0003,3.051985263824463,,
33,548,2971,-4.01325337,89,5.27,-7.3987956047058105,-14.924434661865234,2870,0.4273018538951874,0.0003,3.0482144355773926,,
33,552,2992,-4.02931382,89,5.28,-7.948030471801758,-15.43977165222168,2891,0.42476505041122437,0.0003,2.398904800415039,,
33,556,3017,-4.034741400000001,89,5.35,-7.103816986083984,-15.439958572387695,2916,0.42177823185920715,0.0003,2.97772479057312,,
33,560,3036,-4.007924859999999,89,5.31,-7.445084571838379,-15.359606742858887,2935,0.4195180833339691,0.0003,2.5579566955566406,,
34,564,3059,-3.92434731,89,5.31,-7.419029235839844,-15.632234573364258,2958,0.41677650809288025,0.0003,2.7021143436431885,,
34,568,3075,-3.86773189,89,5.21,-7.029151916503906,-16.202251434326172,2974,0.4148571193218231,0.0003,2.904062271118164,,
34,572,3094,-3.7277280199999994,89,5.18,-6.511470317840576,-16.303878784179688,2993,0.41257232427597046,0.0003,2.2684640884399414,,
34,576,3116,-3.7002509800000007,89,5.13,-6.370581150054932,-16.518421173095703,3015,0.4099251329898834,0.0003,1.837004542350769,,
35,580,3137,-3.703752160000001,89,5.16,-6.196899890899658,-16.765422821044922,3036,0.4073963761329651,0.0003,1.8141978979110718,,
35,584,3159,-3.6205277099999993,89,5.2,-6.731693267822266,-17.11019515991211,3058,0.40473389625549316,0.0003,1.9388809204101562,,
35,588,3174,-3.5352516300000003,89,5.11,-7.372586250305176,-17.445232391357422,3073,0.4029090106487274,0.0003,2.220158100128174,,
35,592,3193,-3.4505164899999996,89,5.13,-6.827822685241699,-17.393951416015625,3092,0.40060123801231384,0.0003,2.0364575386047363,,
35,596,3215,-3.4165942399999993,89,5.14,-6.974999904632568,-17.637161254882812,3114,0.3979404866695404,0.0003,1.7064323425292969,,
36,600,3232,-3.4065958000000007,89,5.12,-6.351800441741943,-17.61762046813965,3131,0.3958970010280609,0.0003,1.860205888748169,,
36,604,3254,-3.4046879999999997,89,5.16,-6.6814985275268555,-17.553298950195312,3153,0.3932766318321228,0.0003,1.8626537322998047,,
36,608,3272,-3.3294669999999993,89,5.14,-7.072576522827148,-17.89218521118164,3171,0.3911479413509369,0.0003,1.5867258310317993,,
36,612,3297,-3.310505709999999,89,5.13,-7.26455020904541,-17.300460815429688,3196,0.3882448077201843,0.0003,2.6807870864868164,,
37,616,3313,-3.333960609999999,89,5.05,-6.382168769836426,-17.276878356933594,3212,0.3864261209964752,0.0003,1.6257230043411255,,
37,620,3330,-3.2985671700000005,89,4.97,-6.073269367218018,-17.019145965576172,3229,0.38453996181488037,0.0003,1.4351035356521606,,
37,624,3349,-3.2602969900000005,89,4.87,-6.482449531555176,-16.81813621520996,3248,0.3824687600135803,0.0003,2.3598902225494385,,
37,628,3370,-3.3188855600000005,89,4.91,-6.818512439727783,-17.399276733398438,3269,0.3802018165588379,0.0003,1.6711642742156982,,
38,632,3395,-3.3084777,89,4.91,-6.469991683959961,-17.656959533691406,3294,0.37749606370925903,0.0003,1.9253898859024048,,
38,636,3422,-3.4108236800000005,88,5.0,-6.6022491455078125,-17.658432006835938,3321,0.37456151843070984,0.0003,1.5326298475265503,,
38,640,3441,-3.4161314899999997,88,5.02,-6.520676612854004,-17.93143081665039,3340,0.3725019097328186,0.0003,2.1005959510803223,,
38,644,3462,-3.4281707299999993,88,5.07,-6.5821733474731445,-18.40422821044922,3361,0.3702268898487091,0.0003,1.667128562927246,,
39,648,3483,-3.439997,88,5.12,-5.903432846069336,-18.759723663330078,3382,0.36793768405914307,0.0003,1.6935312747955322,,
39,652,3499,-3.36609023,88,5.07,-5.455945014953613,-18.696918487548828,3398,0.36619096994400024,0.0003,1.6387808322906494,,
39,656,3515,-3.33679503,88,4.98,-5.861608028411865,-18.414119720458984,3414,0.36445003747940063,0.0003,1.6433111429214478,,
39,660,3537,-3.3263324599999997,88,5.01,-5.438066482543945,-18.724483489990234,3436,0.36207419633865356,0.0003,1.455855369567871,,
40,664,3567,-3.3206506999999994,88,5.08,-5.8004655838012695,-18.37205696105957,3466,0.35888585448265076,0.0003,1.9900896549224854,,
40,668,3584,-3.31508652,88,5.09,-5.993650436401367,-18.38765525817871,3483,0.3571166694164276,0.0003,1.3112635612487793,,
40,672,3599,-3.2653126999999995,88,5.05,-5.937075614929199,-18.562660217285156,3498,0.35556352138519287,0.0003,1.3139612674713135,,
40,676,3619,-3.14041965,88,5.03,-5.982245922088623,-18.98274803161621,3518,0.35350990295410156,0.0003,1.2976124286651611,,
40,680,3640,-3.1128319500000003,88,5.03,-5.400591850280762,-19.34926986694336,3539,0.35135355591773987,0.0003,1.4771316051483154,,
41,684,3668,-3.2447828,88,5.09,-5.253768444061279,-19.500247955322266,3567,0.34846746921539307,0.0003,1.2120676040649414,,
41,688,3689,-3.25282108,88,5.15,-5.732310771942139,-19.37040138244629,3588,0.34631505608558655,0.0003,1.6446588039398193,,
41,692,3711,-3.2878679899999996,88,5.18,-5.211146831512451,-19.546966552734375,3610,0.3440718352794647,0.0003,1.0432720184326172,,
42,696,3730,-3.2682730600000003,88,5.15,-5.458794593811035,-19.528854370117188,3629,0.34214839339256287,0.0003,1.2853032350540161,,
42,700,3750,-3.282786100000001,88,5.18,-5.648466110229492,-19.66783905029297,3649,0.3401297628879547,0.0003,1.4824906587600708,,
42,704,3769,-3.24508103,88,5.15,-5.426883697509766,-19.919466018676758,3668,0.3382170796394348,0.0003,1.0039292573928833,,
42,708,3792,-3.3226040800000005,88,5.2,-5.032852649688721,-20.12264060974121,3691,0.3359200358390808,0.0003,1.075571894645691,,
42,712,3813,-3.3164879399999996,88,5.16,-4.800948143005371,-20.231731414794922,3712,0.33383336663246155,0.0003,0.9834902286529541,,
43,716,3835,-3.3150837699999993,88,5.22,-5.273509502410889,-20.29247283935547,3734,0.3316577672958374,0.0003,1.0711238384246826,,
43,720,3866,-3.2777169,88,5.36,-5.2471113204956055,-20.413490295410156,3765,0.3285987079143524,0.0003,0.8254973292350769,,
43,724,3892,-3.19569513,88,5.43,-4.987595558166504,-20.75792694091797,3791,0.3260524868965149,0.0003,1.0898091793060303,,
44,728,3910,-3.114779980000001,88,5.4,-4.978033065795898,-20.829103469848633,3809,0.3242959678173065,0.0003,1.2141047716140747,,
44,732,3928,-3.0699917899999996,88,5.33,-4.6515398025512695,-21.05630111694336,3827,0.32255059480667114,0.0003,1.0934481620788574,,
44,736,3948,-3.0153595500000008,88,5.26,-4.8034868240356445,-21.237346649169922,3847,0.3206246793270111,0.0003,0.91164630651474,,
44,740,3963,-2.94861671,88,5.22,-4.8082075119018555,-21.085220336914062,3862,0.31918424367904663,0.0003,0.7463507056236267,,
44,744,3979,-2.95545345,88,5.17,-4.895793914794922,-21.381256103515625,3878,0.3176547884941101,0.0003,0.9107859134674072,,
45,748,4008,-2.9312520500000003,88,5.25,-4.493947982788086,-21.522045135498047,3907,0.31489282846450806,0.0003,0.9955899119377136,,
45,752,4023,-2.9164308599999997,88,5.24,-4.887906074523926,-22.116605758666992,3922,0.3134685158729553,0.0003,0.9600503444671631,,
45,756,4042,-2.911041229999999,88,5.27,-4.572808742523193,-21.7987060546875,3941,0.3116700053215027,0.0003,0.9729046821594238,,
45,760,4074,-2.99180597,88,5.37,-4.327198028564453,-22.21731185913086,3973,0.308664470911026,0.0003,0.8640991449356079,,
46,764,4095,-2.9691817899999995,88,5.28,-4.291295528411865,-22.39171600341797,3994,0.3067072331905365,0.0003,0.8478814363479614,,
46,768,4119,-2.98136377,88,5.35,-4.374934196472168,-22.21893310546875,4018,0.3044796586036682,0.0003,0.8468502759933472,,
46,772,4142,-3.06206292,88,5.43,-4.301172256469727,-22.375484466552734,4041,0.30236250162124634,0.0003,0.7935433387756348,,
46,776,4164,-3.12648992,88,5.45,-4.3885087966918945,-22.54199981689453,4063,0.300350159406662,0.0003,0.9090573191642761,,
47,780,4183,-3.0869007699999997,88,5.43,-4.5284223556518555,-22.695064544677734,4082,0.2986242175102234,0.0003,0.8510125279426575,,
47,784,4205,-2.9779534100000005,88,5.37,-4.286574363708496,-22.895084381103516,4104,0.29664647579193115,0.0003,0.665481448173523,,
47,788,4225,-2.9737461,88,5.36,-4.181662082672119,-22.818439483642578,4124,0.29485800862312317,0.0003,0.8658957481384277,,
47,792,4242,-2.9643880500000006,88,5.31,-4.015105724334717,-22.723814010620117,4141,0.29335418343544006,0.0003,0.7275034189224243,,
47,796,4258,-2.9341079899999998,88,5.28,-4.05518913269043,-22.713594436645508,4157,0.29194819927215576,0.0003,0.802767813205719,,
48,800,4285,-2.9759361700000007,89,5.35,-4.004839897155762,-22.688520431518555,4184,0.2896116077899933,0.0003,0.748826265335083,,
48,804,4308,-2.9825832699999997,89,5.39,-3.868048667907715,-22.76476287841797,4207,0.28765207529067993,0.0003,0.6198241710662842,,
48,808,4330,-2.9181056199999995,89,5.38,-3.741433620452881,-23.240312576293945,4229,0.28579679131507874,0.0003,0.769661545753479,,
48,812,4347,-2.8582518799999996,89,5.34,-3.831266403198242,-23.332015991210938,4246,0.2843701243400574,0.0003,0.6100925207138062,,
49,816,4369,-2.7940392599999995,89,5.34,-4.076481819152832,-23.247711181640625,4268,0.28253087401390076,0.0003,0.656997561454773,,
49,820,4395,-2.8311436499999996,89,5.29,-3.8606033325195312,-23.027881622314453,4294,0.2803742289543152,0.0003,0.6166038513183594,,
49,824,4420,-2.84049296,89,5.28,-3.9559664726257324,-23.228092193603516,4319,0.278317928314209,0.0003,0.5936774015426636,,
49,828,4442,-2.8392087700000004,89,5.32,-3.969615936279297,-23.53142738342285,4341,0.27651354670524597,0.0003,0.6362149715423584,,
50,832,4462,-2.85137072,89,5.34,-3.772141456604004,-23.610713958740234,4361,0.27487900853157043,0.0003,0.6053168773651123,,
