time/total_timesteps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/explained_variance,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/value_loss,eval/mean_ep_length,train/std,eval/mean_reward,train/entropy_loss,train/approx_kl,train/clip_range,train/loss
50000,,,,,,0.7963386923074722,240,0.0003,-0.008406801364617422,0.0822265625,238.80771021842958,501.25,0.9548641443252563,1520.9520342469216,-4.124325872957707,0.007961482,0.2,79.61196899414062
51200,185,25,130.96,313.22558846000004,276,,,,,,,,,,,,,
52500,,,,,,0.8416217267513275,250,0.0003,-0.010363511147443206,0.06845703125,249.52604041099548,1000.0,0.9504663348197937,2303.5404409527778,-4.108157888054848,0.0068161,0.2,69.54798889160156
53248,213,26,136.8,331.38622847000005,249,,,,,,,,,,,,,
55000,,,,,,0.8266223967075348,260,0.0003,-0.010084212958463467,0.078125,217.64659516811372,1000.0,0.9428892135620117,2169.850927644968,-4.087807737290859,0.0074792043,0.2,57.432861328125
55296,240,27,141.51,344.5814611600001,229,,,,,,,,,,,,,
57344,246,28,148.85,367.3623001799999,232,0.7519359737634659,270,0.0003,-0.00980887552141212,0.097265625,352.8354295253754,,0.9351001977920532,,-4.06569566577673,0.010022307,0.2,144.93310546875
57500,,,,,,0.8887592628598213,280,0.0003,-0.007330466112762224,0.08701171875,234.5802195072174,1000.0,0.9343816041946411,2148.507514631748,-4.050383892655373,0.009430585,0.2,46.301517486572266
59392,274,29,152.46,381.0729265000001,216,,,,,,,,,,,,,
60000,,,,,,0.8785844445228577,290,0.0003,-0.01052158154489007,0.101171875,221.29035440683364,1000.0,0.9292182922363281,2230.5946515202522,-4.038829772174358,0.0081003485,0.2,97.3718032836914
61440,303,30,153.89,389.9934314799999,202,,,,,,,,,,,,,
62500,,,,,,0.8562654405832291,300,0.0003,-0.011056429783639032,0.127880859375,251.40635507106782,1000.0,0.9293279647827148,2411.2496289670466,-4.0327266424894335,0.011192422,0.2,36.51325607299805
63488,330,31,157.37,401.73905192999996,191,,,,,,,,,,,,,
65000,,,,,,0.9173371270298958,310,0.0003,-0.010117724115843885,0.089453125,163.28159424066544,975.25,0.9303302764892578,2372.919229644537,-4.03276664763689,0.007182074,0.2,38.15803527832031
65536,357,32,160.53,416.19253871,183,,,,,,,,,,,,,
67500,,,,,,0.9221034198999405,320,0.0003,-0.009696499805431812,0.09267578125,177.8089904308319,265.2,0.9278134703636169,724.223284727335,-4.030458791553974,0.0073539168,0.2,52.15964126586914
67584,367,33,163.82,429.9681583200001,183,,,,,,,,,,,,,
69632,372,34,169.03,447.81833764000004,186,0.9060130417346954,330,0.0003,-0.007249444050830789,0.065283203125,202.22985907793046,,0.91585373878479,,-4.003299548476934,0.007676961,0.2,103.8727035522461
70000,,,,,,0.9148810431361198,340,0.0003,-0.008569540438475087,0.100439453125,181.21168434619904,818.45,0.9011746644973755,2023.2664420843125,-3.9629100136458875,0.008618286,0.2,89.9483642578125
71680,394,35,176.54,475.38353434000004,181,,,,,,,,,,,,,
72500,,,,,,0.8160735219717026,350,0.0003,-0.008029755140887574,0.10615234375,353.2042671918869,756.0,0.8964453935623169,1822.486396741867,-3.9358856961131097,0.009967973,0.2,42.277313232421875
73728,416,36,185.48,505.40010587000006,176,,,,,,,,,,,,,
75000,,,,,,0.9521475620567799,360,0.0003,-0.008191120767151006,0.0896484375,125.4899391412735,926.7,0.8881718516349792,2061.7761802554132,-3.9117633938789367,0.009311907,0.2,39.62531661987305
75776,441,37,193.87,527.4516651,171,,,,,,,,,,,,,
77500,,,,,,0.8182941973209381,370,0.0003,-0.008822094491915778,0.1189453125,339.28963700532915,855.95,0.8832801580429077,1995.514009654522,-3.88977325335145,0.00961232,0.2,237.67849731445312
77824,465,38,199.39,545.6343521599999,167,,,,,,,,,,,,,
79872,470,39,213.07,582.40232375,169,0.7150823771953583,380,0.0003,-0.011363127565709874,0.131591796875,583.5800305604935,,0.8850015997886658,,-3.8819353826344014,0.013258462,0.2,709.279296875
80000,,,,,,0.8332300782203674,390,0.0003,-0.009589764583506622,0.1626953125,239.16140042543412,912.55,0.8823678493499756,2096.493222427368,-3.883202663064003,0.015135725,0.2,27.209217071533203
81920,493,40,220.67,607.92283486,165,,,,,,,,,,,,,
82500,,,,,,0.9061136394739151,400,0.0003,-0.00762298428453505,0.1025390625,246.9047640323639,776.0,0.8799673914909363,1985.088525646925,-3.87415604442358,0.009816934,0.2,128.0452423095703
83968,513,41,228.05,632.87971498,163,,,,,,,,,,,,,
85000,,,,,,0.8060217201709747,410,0.0003,-0.0065820190415252,0.077197265625,544.5928483009338,550.1,0.8812313079833984,1416.5777882933617,-3.8741127155721187,0.0065627433,0.2,121.72908782958984
86016,527,42,239.81,665.94957555,162,,,,,,,,,,,,,
87500,,,,,,0.8621409982442856,420,0.0003,-0.005105409683892503,0.086083984375,258.88798640966417,432.95,0.8751916289329529,1358.841838079691,-3.863793374598026,0.0070780274,0.2,176.7420196533203
88064,542,43,248.53,695.8412579,162,,,,,,,,,,,,,
90000,,,,,,0.9073005616664886,430,0.0003,-0.006798426734167151,0.064453125,247.79997910261153,409.5,0.8719075918197632,1294.1223107099534,-3.8491136081516744,0.007111214,0.2,81.89083862304688
90112,554,44,257.73,729.3543947600001,162,,,,,,,,,,,,,
92160,558,45,255.71,725.7632835700002,164,0.9718333296477795,440,0.0003,-0.010141889052465557,0.09404296875,84.01794091463088,,0.8608993291854858,,-3.825382162630558,0.010516621,0.2,30.6041202545166
92500,,,,,,0.8881855905056,450,0.0003,-0.006827758377767168,0.076904296875,319.0753242850304,280.45,0.8595268130302429,903.1810673594475,-3.8033901125192644,0.007678857,0.2,112.87364959716797
94208,569,46,258.12,739.2180823999998,165,,,,,,,,,,,,,
95000,,,,,,0.9169187769293785,460,0.0003,-0.007490855985088274,0.09423828125,253.20944712758063,357.0,0.8594040870666504,1140.0624211966992,-3.803685563802719,0.0096375495,0.2,81.20256805419922
96256,580,47,265.35,765.41895844,165,,,,,,,,,,,,,
97500,,,,,,0.9797554090619087,470,0.0003,-0.008511988102691248,0.12841796875,54.24015973210335,244.25,0.8535749912261963,788.9346969008445,-3.7910652570426464,0.011407568,0.2,21.71980094909668
98304,590,48,261.5,754.95901872,166,,,,,,,,,,,,,
100000,,,,,,0.7535579055547714,480,0.0003,-0.005849817112903111,0.0748046875,573.080754160881,309.9,0.8531637191772461,1016.7307494044304,-3.7790221951901914,0.005886469,0.2,188.32470703125
100352,603,49,261.47,758.95802972,166,,,,,,,,,,,,,
102400,608,50,259.45,761.64182698,168,0.9797857161611319,490,0.0003,-0.00739722484286176,0.090283203125,48.88972873091698,,0.8475612998008728,,-3.7712751321494578,0.007419243,0.2,19.045574188232422
102500,,,,,,0.9037938639521599,500,0.0003,-0.005603665387025103,0.05810546875,308.19971772432325,389.55,0.8456107974052429,1227.1048521459102,-3.755232770740986,0.0078565795,0.2,132.9504852294922
104448,621,51,256.85,758.4940778399999,168,,,,,,,,,,,,,
105000,,,,,,0.975842809304595,510,0.0003,-0.011642183511867188,0.119384765625,45.83186415731907,366.85,0.8484699726104736,1148.0011695504188,-3.7590540908277035,0.009020176,0.2,14.738429069519043
106496,633,52,258.06,766.0163666399999,168,,,,,,,,,,,,,
107500,,,,,,0.8997151181101799,520,0.0003,-0.008866263946401887,0.134423828125,272.8032390415668,412.1,0.8489825129508972,1291.6696637451648,-3.7662071831524373,0.011934942,0.2,54.0686149597168
108544,647,53,261.0,776.3098566700002,167,,,,,,,,,,,,,
110000,,,,,,0.8907053023576736,530,0.0003,-0.007464536276529543,0.0990234375,284.65213491916654,803.8,0.8433629274368286,1963.5914252519608,-3.7528634019196034,0.009820211,0.2,27.45068359375
110592,669,54,271.0,802.58703412,165,,,,,,,,,,,,,
112500,,,,,,0.8920239433646202,540,0.0003,-0.007665830086625647,0.10107421875,306.867832839489,833.95,0.8444978594779968,1946.905536043644,-3.7449702814221384,0.007058095,0.2,34.42721176147461
112640,692,55,284.27,838.8195859400001,162,,,,,,,,,,,,,
114688,696,56,280.72,831.9887827000001,164,0.9652998372912407,550,0.0003,-0.007192727179790382,0.152001953125,30.479904398322105,,0.8574916124343872,,-3.780633918941021,0.0128607955,0.2,9.076313972473145
115000,,,,,,0.9429539479315281,560,0.0003,-0.005688238251605071,0.05537109375,90.96045153737069,916.35,0.8568896055221558,2151.03976637125,-3.7954357266426086,0.006872168,0.2,32.46843719482422
116736,720,57,281.91,837.0910730399999,162,,,,,,,,,,,,,
117500,,,,,,0.8320766389369965,570,0.0003,-0.007199559427681379,0.064990234375,538.8270549297333,953.8,0.8549229502677917,2139.9612000107763,-3.7890298277139665,0.008011453,0.2,77.02550506591797
118784,745,58,281.41,834.4142309399999,159,,,,,,,,,,,,,
120000,,,,,,0.9737053867429495,580,0.0003,-0.009126075661333744,0.07685546875,44.64632264375687,888.15,0.8532941341400146,2020.3487020671369,-3.784405827522278,0.0068176608,0.2,9.85791015625
120832,769,59,300.68,890.6502659899999,157,,,,,,,,,,,,,
122500,,,,,,0.984555839560926,590,0.0003,-0.009755939317983575,0.090673828125,37.564774775505064,832.2,0.8596582412719727,2001.790788704157,-3.7942414432764053,0.008801982,0.2,13.539802551269531
122880,791,60,308.14,909.7609099799998,155,,,,,,,,,,,,,
124928,796,61,320.25,944.2867796999999,156,0.8139466047286987,600,0.0003,-0.00865899389027618,0.069091796875,433.88049030303955,,0.8619593381881714,,-3.8071342505514623,0.007731148,0.2,279.52630615234375
125000,,,,,,0.9297795072197914,610,0.0003,-0.00686511546082329,0.087890625,60.63594379425049,748.05,0.854275107383728,1880.7749345064162,-3.7977980732917787,0.010429226,0.2,32.360191345214844
126976,817,62,339.23,991.5124978599998,155,,,,,,,,,,,,,
127500,,,,,,0.974917896091938,620,0.0003,-0.012893833170528524,0.123828125,36.829276686906816,665.45,0.8461405038833618,1654.0894504725934,-3.7697319060564043,0.012971267,0.2,16.703706741333008
129024,835,63,347.05,1014.9139223400001,154,,,,,,,,,,,,,
130000,,,,,,0.8924319893121719,630,0.0003,-0.007886761554982514,0.078466796875,299.93439906835556,765.7,0.8428508639335632,1899.3030412614346,-3.749477528780699,0.009748405,0.2,37.06224060058594
131072,856,64,351.44,1025.57559642,152,,,,,,,,,,,,,
132500,,,,,,0.9809240475296974,640,0.0003,-0.01004146215855144,0.11669921875,38.04641969799995,834.8,0.8392743468284607,2112.9380575239657,-3.7356099151074886,0.012006987,0.2,18.981689453125
133120,879,65,361.67,1050.83077739,151,,,,,,,,,,,,,
135000,,,,,,0.8824041485786438,650,0.0003,-0.0077308645937591795,0.078759765625,294.42669849991796,516.5,0.840577244758606,1584.7938117444514,-3.731092459708452,0.007452544,0.2,40.14254379272461
135168,894,66,364.46,1063.08991488,151,,,,,,,,,,,,,
137216,899,67,371.53,1075.0382789199998,152,0.917135126888752,660,0.0003,-0.007396182918455452,0.06767578125,326.8159662604332,,0.838891863822937,,-3.729918561130762,0.0066882507,0.2,104.03824615478516
137500,,,,,,0.9362565875053406,670,0.0003,-0.0057561929745133964,0.0853515625,66.16889843344688,799.3,0.8390158414840698,1979.0821706056595,-3.7282404251396657,0.007876862,0.2,29.885284423828125
139264,921,68,373.34,1081.2571048099999,151,,,,,,,,,,,,,
140000,,,,,,0.9238362610340118,680,0.0003,-0.007334881750284694,0.0892578125,268.96359567642213,740.1,0.8419620990753174,1923.109225153923,-3.733750745654106,0.0069422256,0.2,22.811094284057617
141312,942,69,375.49,1086.62918137,149,,,,,,,,,,,,,
142500,,,,,,0.833164244890213,690,0.0003,-0.012070144806057215,0.124365234375,453.27823255062106,372.95,0.8433253765106201,1158.8200385332107,-3.7433648869395255,0.008213969,0.2,40.76270294189453
143360,955,70,368.59,1069.25688835,150,,,,,,,,,,,,,
145000,,,,,,0.919583648443222,700,0.0003,-0.007139963074587285,0.089794921875,315.41991611123086,514.4,0.8391363024711609,1574.2360853493215,-3.7348957389593123,0.007135397,0.2,18.22405433654785
145408,971,71,362.16,1053.29896098,149,,,,,,,,,,,,,
147456,976,72,349.52,1024.0206336999997,150,0.9803648144006729,710,0.0003,-0.008310908169369214,0.109423828125,53.93545356988907,,0.8386713862419128,,-3.7285049602389337,0.009457953,0.2,39.41462707519531
147500,,,,,,0.9880649978294969,720,0.0003,-0.007262506085680798,0.1033203125,34.287222707271575,385.15,0.8389474153518677,1192.549609732628,-3.72553985491395,0.009561574,0.2,17.026992797851562
149504,990,73,347.69,1020.10430935,150,,,,,,,,,,,,,
150000,,,,,,0.9079556241631508,730,0.0003,-0.005477248388342559,0.101171875,286.34621500372884,348.65,0.8408488035202026,1063.533288103342,-3.7331244513392448,0.007982973,0.2,210.2297821044922
151552,1001,74,347.43,1021.06591885,151,,,,,,,,,,,,,
152500,,,,,,0.9223445430397987,740,0.0003,-0.006019055235083215,0.089892578125,316.26210913658144,519.0,0.8339523077011108,1570.8996217012404,-3.7260992124676706,0.010225259,0.2,32.13116455078125
153600,1018,75,337.36,995.34476304,150,,,,,,,,,,,,,
155000,,,,,,0.9863616870716214,750,0.0003,-0.010384093949687668,0.09736328125,37.093380343914035,356.3,0.8340689539909363,1091.2882842838765,-3.7129101321101188,0.0077909417,0.2,17.448123931884766
155648,1030,76,330.57,979.5420546400002,151,,,,,,,,,,,,,
157500,,,,,,0.9341081827878952,760,0.0003,-0.008227818108571228,0.1345703125,275.11069281101226,350.5,0.8387150764465332,1074.0859015762805,-3.7181117631495,0.010677632,0.2,133.2936553955078
157696,1043,77,299.53,899.8631685999999,151,,,,,,,,,,,,,
159744,1048,78,291.08,876.9000607599999,152,0.9904172895476222,770,0.0003,-0.009884496085578575,0.11142578125,31.937653031945228,,0.8269577026367188,,-3.709213587641716,0.010833941,0.2,12.959367752075195
160000,,,,,,0.9403275065124035,780,0.0003,-0.011404403280903353,0.104833984375,257.7382341504097,449.4,0.8300907611846924,1382.0090960383416,-3.689137041568756,0.009152693,0.2,38.63280487060547
161792,1061,79,285.42,868.1643160599998,152,,,,,,,,,,,,,
162500,,,,,,0.9889692924916744,790,0.0003,-0.010015362416743301,0.13134765625,29.74977889955044,521.25,0.8311924338340759,1559.0726366579534,-3.7004225596785547,0.012380502,0.2,8.989508628845215
163840,1078,80,288.6,875.4195662699999,151,,,,,,,,,,,,,
165000,,,,,,0.9187793955206871,800,0.0003,-0.011943644654820673,0.166748046875,302.5369246304035,840.55,0.8227964639663696,2340.094628316164,-3.6820118583738806,0.013434662,0.2,245.7602081298828
165888,1101,81,284.76,874.3612981599998,150,,,,,,,,,,,,,
167500,,,,,,0.9864653507247567,810,0.0003,-0.011559913170640358,0.152099609375,46.744536340236664,429.75,0.8206157684326172,1321.0772088587285,-3.6658891469240187,0.01621887,0.2,26.235824584960938
167936,1114,82,277.76,850.8274465000002,150,,,,,,,,,,,,,
169984,1119,83,275.65,851.13136165,151,0.8544615209102631,820,0.0003,-0.008019063386018387,0.07626953125,602.8565430641174,,0.8215102553367615,,-3.6611259780824184,0.0077847373,0.2,181.35818481445312
170000,,,,,,0.9865920562297106,830,0.0003,-0.012137241975869984,0.159423828125,28.530479821562768,1000.0,0.8219326734542847,2213.314926970005,-3.666255361586809,0.016236085,0.2,10.750659942626953
172032,1143,84,287.64,882.9876333,150,,,,,,,,,,,,,
172500,,,,,,0.9373211935162544,840,0.0003,-0.009904786445258652,0.0802734375,108.68869743347167,1000.0,0.8244234919548035,2167.4232737720013,-3.6701248176395893,0.008434723,0.2,106.09771728515625
174080,1168,85,296.64,903.3818266000001,148,,,,,,,,,,,,,
175000,,,,,,0.45140087604522705,850,0.0003,-0.006189812842058018,0.0994140625,397.58211706876756,968.9,0.8294574618339539,2186.8237529277803,-3.682896810024977,0.008548937,0.2,40.01421356201172
176128,1192,86,305.44,926.72494978,147,,,,,,,,,,,,,
177500,,,,,,0.9036771059036255,860,0.0003,-0.007517968222964555,0.10244140625,125.77957723140716,1000.0,0.8301026225090027,2193.153606033325,-3.69381949827075,0.008281397,0.2,28.853612899780273
178176,1215,87,315.86,951.8376077900002,146,,,,,,,,,,,,,
180000,,,,,,0.9654823318123817,870,0.0003,-0.006304906270815991,0.096533203125,77.03428965210915,787.15,0.8267655372619629,1993.3905722022057,-3.6869894795119764,0.008098751,0.2,20.016521453857422
180224,1235,88,319.35,959.4238512000002,145,,,,,,,,,,,,,
182272,1241,89,328.69,980.5184160100001,146,0.9677521884441376,880,0.0003,-0.007497878605499863,0.116357421875,49.067355209589,,0.8339009284973145,,-3.69580238237977,0.010586458,0.2,20.072355270385742
182500,,,,,,0.9715220108628273,890,0.0003,-0.010885402990970761,0.120166015625,30.676391875743867,835.75,0.8296565413475037,2413.3661429703234,-3.7031287804245947,0.010573486,0.2,6.108846664428711
184320,1260,90,336.6,1005.58537318,146,,,,,,,,,,,,,
185000,,,,,,0.9897608244791627,900,0.0003,-0.010162187484820607,0.1396484375,22.68084172308445,614.85,0.8201861381530762,1848.3586034357547,-3.67260904237628,0.012280125,0.2,5.833706855773926
186368,1276,91,339.06,1015.4567154000001,145,,,,,,,,,,,,,
187500,,,,,,0.962576188147068,910,0.0003,-0.006841362777049653,0.11708984375,75.3645224571228,846.9,0.8179027438163757,2378.9137119352818,-3.656058718264103,0.00968416,0.2,11.728631019592285
188416,1299,92,345.25,1034.18208323,145,,,,,,,,,,,,,
190000,,,,,,0.9844788340851665,920,0.0003,-0.00900429125467781,0.099951171875,35.78699224889279,992.85,0.8089904189109802,2351.5490323364734,-3.6368033796548844,0.008680273,0.2,19.60546875
190464,1323,93,355.64,1063.2364407100001,143,,,,,,,,,,,,,
192500,,,,,,0.9831207562237978,930,0.0003,-0.010651568077446428,0.150537109375,27.644179540872575,517.25,0.8035625219345093,1575.8263174831868,-3.609934125840664,0.013655503,0.2,11.39950180053711
192512,1336,94,362.01,1081.2694404200001,144,,,,,,,,,,,,,
194560,1342,95,371.79,1110.1902446699999,144,0.9883432164788246,940,0.0003,-0.012613623165816535,0.14462890625,22.42276101410389,,0.7953140139579773,,-3.5843217372894287,0.0103555415,0.2,5.506453037261963
195000,,,,,,0.995516977738589,950,0.0003,-0.010300646684481763,0.160986328125,11.717536516487598,555.35,0.7864534854888916,1689.4714259386062,-3.545748005062342,0.014289763,0.2,7.0327277183532715
196608,1357,96,376.97,1125.5846849799998,144,,,,,,,,,,,,,
197500,,,,,,0.9830793011933565,960,0.0003,-0.008999853298882953,0.121484375,44.80227515399456,523.65,0.791454553604126,1606.118988353014,-3.541021481156349,0.012447376,0.2,13.854825019836426
198656,1371,97,384.86,1152.4240744700003,144,,,,,,,,,,,,,
200000,,,,,,0.9918290190398693,970,0.0003,-0.00747304494434502,0.120947265625,16.28753600269556,361.95,0.7950727343559265,1139.1926455080509,-3.560768039524555,0.010972124,0.2,6.86483097076416
200704,1383,98,381.59,1143.9521788199997,145,,,,,,,,,,,,,
202500,,,,,,0.9950465564616024,980,0.0003,-0.008668713027145714,0.109619140625,17.540301525592803,358.4,0.7900146842002869,1170.494122618437,-3.557210239768028,0.009372758,0.2,5.381593704223633
202752,1394,99,385.17,1157.31748102,145,,,,,,,,,,,,,
204800,1400,100,377.22,1133.92745108,146,0.956357941031456,990,0.0003,-0.006333174172323197,0.097265625,122.1512515038252,,0.7861475348472595,,-3.5425162822008134,0.010213089,0.2,8.040867805480957
205000,,,,,,0.933965265750885,1000,0.0003,-0.008768940425943584,0.07509765625,246.38976277709008,323.45,0.7855968475341797,1079.7602908432484,-3.532500797510147,0.00682204,0.2,456.00079345703125
206848,1412,101,377.83,1139.2065257000002,146,,,,,,,,,,,,,
207500,,,,,,0.9392364621162415,1010,0.0003,-0.008157853438751772,0.108154296875,244.53935560882093,283.95,0.7832820415496826,954.9719549775124,-3.5271491847932337,0.010538497,0.2,77.28945922851562
208896,1423,102,372.72,1127.57550746,146,,,,,,,,,,,,,
210000,,,,,,0.9301225244998932,1020,0.0003,-0.0077770401781890545,0.0912109375,236.15477946996688,409.3,0.7818681001663208,1298.0075320482254,-3.5208374500274657,0.008917397,0.2,29.29217529296875
210944,1437,103,353.28,1083.3596877,146,,,,,,,,,,,,,
212500,,,,,,0.9148765876889229,1030,0.0003,-0.007485041195468512,0.11669921875,317.18179628252983,498.95,0.7829968333244324,1562.7960444271564,-3.520941150933504,0.010080939,0.2,14.844841003417969
212992,1452,104,350.79,1083.89409237,146,,,,,,,,,,,,,
215000,,,,,,0.9901014780625701,1040,0.0003,-0.012021155495312996,0.1484375,22.635967567563057,374.0,0.7887423038482666,1227.5145225703716,-3.533232367038727,0.013743043,0.2,4.103024005889893
215040,1466,105,342.34,1062.83832148,146,,,,,,,,,,,,,
217088,1471,106,323.6,1013.02847257,147,0.986338384449482,1050,0.0003,-0.011284855839039664,0.110400390625,42.07660634815693,,0.7836786508560181,,-3.5341146387159825,0.008753506,0.2,19.290719985961914
217500,,,,,,0.9348707273602486,1060,0.0003,-0.008334046437812503,0.11875,281.5210982590914,374.05,0.7871150374412537,1227.160856306553,-3.5328185833990573,0.009566272,0.2,55.5196647644043
219136,1484,107,319.53,1003.22800048,147,,,,,,,,,,,,,
220000,,,,,,0.9886595560237765,1070,0.0003,-0.011222433939110488,0.157421875,22.495583629608156,390.25,0.7813056707382202,1280.891542470455,-3.5269118949770926,0.0117147975,0.2,7.947109222412109
221184,1497,108,311.07,980.9110902900003,147,,,,,,,,,,,,,
222500,,,,,,0.9334361925721169,1080,0.0003,-0.006101972333271988,0.097119140625,265.5638568520546,315.15,0.7796826362609863,1046.5300938010216,-3.5123450845479964,0.009094611,0.2,186.77378845214844
223232,1510,109,304.44,963.9450626400001,147,,,,,,,,,,,,,
