rollout/ep_rew_mean,train/learning_rate,time/total_timesteps,train/actor_loss,time/fps,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,train/n_updates,time/episodes,eval/mean_reward,eval/mean_ep_length
-192.99617949999998,0.001,400,1.8654965877532959,321,1,0.25364106162451205,100.0,200,4,,
,0.001,500,2.0878782629966737,,,0.13817125981673598,,300,,-97.12748954999999,100.0
-145.29725925,0.001,800,2.436067705154419,156,5,0.033275810480117796,100.0,600,8,,
,0.001,1000,2.902403931617737,,,0.03382592401467264,,800,,-109.74319415,100.0
-126.83344866666665,0.001,1200,3.296381425857544,127,9,0.033787280321121216,100.0,1000,12,,
,0.001,1500,3.7418305921554564,,,0.02364026037044823,,1300,,-75.7536344,100.0
-113.1708605,0.001,1600,3.8871476650238037,118,13,0.020051896618679167,100.0,1400,16,,
,0.001,2000,4.5696021175384525,,,0.022459174757823348,,1800,,-72.07858780000001,100.0
-104.66135870000001,,2000,,114,17,,100.0,,20,,
-98.86006583333334,0.001,2400,5.198406038284301,119,20,0.021722815297544003,100.0,2200,24,,
,0.001,2500,5.327652959823609,,,0.02439362060278654,,2300,,-66.2683301,100.0
-94.28910107142856,0.001,2800,5.888623867034912,115,24,0.0319528073631227,100.0,2600,28,,
,0.001,3000,6.163488740921021,,,0.027462068926542998,,2800,,-63.931699300000005,100.0
-90.71613787499999,0.001,3200,6.496911087036133,112,28,0.028881135135889052,100.0,3000,32,,
,0.001,3500,6.98972056388855,,,0.02384111961349845,,3300,,-66.7077615,100.0
-87.48646255555553,0.001,3600,7.125513429641724,110,32,0.029866489162668586,100.0,3400,36,,
,0.001,4000,7.748629722595215,,,0.02753846678882837,,3800,,-65.3994208,100.0
-85.38607487499999,,4000,,108,36,,100.0,,40,,
-83.20922354545453,0.001,4400,8.388352699279785,111,39,0.03137023229151964,100.0,4200,44,,
,0.001,4500,8.585243015289306,,,0.03085317563265562,,4300,,-62.88216444999999,100.0
-81.20290831249999,0.001,4800,9.051746997833252,107,44,0.04401730263605714,100.0,4600,48,,
,0.001,5000,9.33917329788208,,,0.03133449265733361,,4800,,-61.956041800000015,100.0
-79.62659476923076,0.001,5200,9.64926155090332,105,49,0.030114586483687162,100.0,5000,52,,
,0.001,5500,10.096135025024415,,,0.029502736143767833,,5300,,-63.59413274999999,100.0
-78.49852799999998,0.001,5600,10.28008544921875,104,53,0.039718967135995625,100.0,5400,56,,
,0.001,6000,10.916812076568604,,,0.03494794713333249,,5800,,-55.303853149999995,100.0
-77.19006028333332,,6000,,103,58,,100.0,,60,,
-75.580834,0.001,6400,11.441145210266113,105,60,0.042156611680984495,100.0,6200,64,,
,0.001,6500,11.620442237854004,,,0.053760611042380335,,6300,,-54.77554685,100.0
-73.9483450735294,0.001,6800,12.021857223510743,104,65,0.03653537956997752,100.0,6600,68,,
,0.001,7000,12.274744701385497,,,0.034978476762771604,,6800,,-50.384711,100.0
-72.61508416666668,0.001,7200,12.499162139892578,104,68,0.03631667958572507,100.0,7000,72,,
,0.001,7500,12.943159427642822,,,0.04318092785775662,,7300,,-50.6865696,100.0
-71.34680985526316,0.001,7600,13.067823543548585,104,72,0.045283557921648024,100.0,7400,76,,
,0.001,8000,13.47823564529419,,,0.03828215895220637,,7800,,-51.57468805,100.0
-70.05951723749999,,8000,,103,76,,100.0,,80,,
-68.8033155,0.001,8400,14.048047580718993,105,79,0.03851053161546588,100.0,8200,84,,
,0.001,8500,14.099572334289551,,,0.04239647384732961,,8300,,-46.06695275,100.0
-67.82891669318182,0.001,8800,14.499520015716552,105,83,0.045746751315891745,100.0,8600,88,,
,0.001,9000,14.734318790435792,,,0.07014065589755773,,8800,,-47.4474567,100.0
-67.0393064347826,0.001,9200,14.97590394973755,105,87,0.04331830780953169,100.0,9000,92,,
,0.001,9500,15.322092056274414,,,0.05381540643051266,,9300,,-51.958021749999986,100.0
-66.25687333333333,0.001,9600,15.50948221206665,105,91,0.04690813507884741,100.0,9400,96,,
,0.001,10000,15.911386184692383,,,0.04897447446361184,,9800,,-44.938286700000006,100.0
-65.46539320999999,,10000,,104,95,,100.0,,100,,
-59.52002645,0.001,10400,16.314689655303955,106,97,0.04121734715998173,100.0,10200,104,,
,0.001,10500,16.44689275741577,,,0.05290090737864375,,10300,,-46.794738699999996,100.0
-57.38499073999999,0.001,10800,16.727622451782228,106,101,0.051571675222367046,100.0,10600,108,,
,0.001,11000,16.91921016693115,,,0.04945323137566447,,10800,,-48.346543950000004,100.0
-55.84538314,0.001,11200,17.168377151489256,105,105,0.05232999179512263,100.0,11000,112,,
,0.001,11500,17.523268089294433,,,0.05023486755788326,,11300,,-53.501409249999995,100.0
-54.88482502,0.001,11600,17.565172996520996,105,109,0.05560132090002298,100.0,11400,116,,
,0.001,12000,18.06011257171631,,,0.06185523547232151,,11800,,-49.4163771,100.0
-53.86675838,,12000,,105,114,,100.0,,120,,
-52.99806307000001,0.001,12400,18.48228958129883,106,116,0.052372736390680075,100.0,12200,124,,
,0.001,12500,18.55066680908203,,,0.049832956567406654,,12300,,-46.347973499999995,100.0
-51.99554479,0.001,12800,18.85483497619629,105,121,0.05005916237831116,100.0,12600,128,,
,0.001,13000,19.07418716430664,,,0.10177553974092007,,12800,,-68.519993,100.0
-51.441440150000005,0.001,13200,19.25330181121826,105,125,0.07155299376696349,100.0,13000,132,,
,0.001,13500,19.62723834991455,,,0.05361492967233062,,13300,,-47.1515629,100.0
-50.753429350000005,0.001,13600,19.68440059661865,105,129,0.05804458305239677,100.0,13400,136,,
,0.001,14000,20.096995964050294,,,0.059662909470498564,,13800,,-43.828113800000004,100.0
-49.88325966,,14000,,104,133,,100.0,,140,,
-49.11410273000001,0.001,14400,20.396597633361818,105,136,0.06282903324812651,100.0,14200,144,,
,0.001,14500,20.55491584777832,,,0.06412085004150868,,14300,,-44.65558420000001,100.0
-48.7209987,0.001,14800,20.81233783721924,105,139,0.07022431313991546,100.0,14600,148,,
,0.001,15000,20.961455459594728,,,0.06617009803652764,,14800,,-46.43318405,100.0
