time/episodes,train/n_updates,train/critic_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,train/actor_loss,time/fps,eval/mean_reward,eval/mean_ep_length
,659832,5.417697896957398,0.001,,,660000,,-140.53868899536133,,2416.3004306300545,1000.0
692,662832,4.962488459587097,0.001,981.04,2221.39836661,663661,4235,-141.62187663269043,156,,
,664609,5.137673707246781,0.001,,,665000,,-141.32411380004882,,2317.6147800574545,986.9
696,666609,5.013419048070908,0.001,989.45,2219.66646142,667661,4264,-141.80714268493654,156,,
,669609,5.151603629350662,0.001,,,670000,,-141.38940692138672,,2065.9151130393147,882.0
700,670609,5.390632586479187,0.001,989.45,2224.0099246600003,671661,4291,-142.30784741210937,156,,
,674017,5.389130417622772,0.001,,,675000,,-142.0626252492269,,2422.8657814648236,998.4
704,,,,989.4,2230.45202289,675069,4316,,156,,
708,678017,5.273622958660126,0.001,989.4,2236.5034438599996,679069,4335,-142.0583729095459,156,,
,679017,5.5533643654584885,0.001,,,680000,,-141.76160304260253,,2271.4306856239214,1000.0
712,682017,5.802305591106415,0.001,989.4,2245.05605114,683069,4363,-141.8980479736328,156,,
,684017,5.581197618722916,0.001,,,685000,,-142.15604058837891,,2272.902632559801,964.9
716,686017,6.2164502825737,0.001,989.4,2252.52501211,687069,4389,-142.4557889251709,156,,
,689017,5.761311156511307,0.001,,,690000,,-142.75352030944825,,2403.134985980997,1000.0
720,690017,5.840301778912544,0.001,989.4,2262.1837965600002,691069,4416,-143.07523350524903,156,,
,694017,6.207601847648621,0.001,,,695000,,-143.2919278564453,,1862.2401100742632,800.7
724,,,,989.4,2272.0928776700002,695069,4441,,156,,
728,698017,6.119688910245896,0.001,991.85,2296.65786771,699069,4459,-143.4458279571533,156,,
,699017,6.141015511274338,0.001,,,700000,,-143.7196759338379,,2406.3107926252765,1000.0
732,702017,6.582239389419556,0.001,990.27,2298.6439121099997,702911,4487,-143.8863251953125,156,,
,704859,6.995838691473007,0.001,,,705000,,-143.74432235717774,,2462.5360635725783,1000.0
736,705859,6.145763884305954,0.001,990.27,2303.5705470400003,706911,4513,-143.94134521484375,156,,
,709859,6.912667866468429,0.001,,,710000,,-144.65587203979493,,2453.0765790815,1000.0
740,,,,990.27,2307.45903731,710911,4542,,156,,
744,713859,6.359113083124161,0.001,990.27,2313.41628375,714911,4565,-144.83196243286133,156,,
,714859,6.710843869686126,0.001,,,715000,,-145.15328173828124,,2384.731190407928,1000.0
748,717859,6.412661044120789,0.001,990.27,2322.3803701,718911,4595,-145.34287771606446,156,,
,719859,6.388901532649994,0.001,,,720000,,-145.66944598388673,,2587.288238147553,1000.0
752,721859,6.894430194377899,0.001,981.32,2311.1939084600003,722016,4624,-145.68393618774414,156,,
,723964,6.680232867002487,0.001,,,725000,,-146.15612948608398,,2465.933969216049,1000.0
756,724964,7.734004001617432,0.001,981.32,2318.08692272,726016,4649,-146.01508471679688,156,,
,728964,7.084605710029602,0.001,,,730000,,-145.86054815673828,,2222.723884443147,1000.0
760,,,,981.32,2316.1484502,730016,4678,,156,,
764,732964,6.671116053819657,0.001,981.32,2322.51483848,734016,4697,-145.85372840881348,156,,
,733964,6.8651000478267665,0.001,,,735000,,-145.83059286499022,,2397.2710644681006,1000.0
768,736964,7.065678288459778,0.001,981.32,2329.2829687000003,738016,4724,-145.8868001098633,156,,
,739400,7.779428474946854,0.001,,,740000,,-145.7169760607798,,2413.416252274407,1000.0
772,740400,8.212186321735382,0.001,975.68,2320.07973175,741452,4747,-145.409779296875,156,,
,744400,8.004524810314178,0.001,,,745000,,-145.55590298461914,,2472.197031806805,1000.0
776,,,,975.68,2325.8253551599996,745452,4775,,156,,
780,748400,7.954384112596512,0.001,975.68,2331.74597403,749452,4795,-146.31818228149413,156,,
,749400,8.47518547320366,0.001,,,750000,,-146.37550131225586,,2427.5050598151984,989.1
784,752400,7.623277328252792,0.001,975.68,2336.70233203,753452,4824,-146.49596743774413,156,,
,754400,7.838881927013397,0.001,,,755000,,-146.68309057617188,,2414.9620342833923,979.2
788,756400,7.7534753251075745,0.001,975.68,2344.6504713100003,757452,4852,-147.1976555480957,156,,
,759400,8.01726826453209,0.001,,,760000,,-147.48441613769532,,2435.1243047481753,1000.0
792,760400,7.680348562002182,0.001,977.91,2360.40817083,761452,4880,-147.9548754272461,156,,
,764400,7.628501776218414,0.001,,,765000,,-148.40055514526367,,2495.6085549877957,1000.0
796,,,,977.91,2397.1255815100003,765452,4909,,155,,
800,768400,7.756189165115356,0.001,977.91,2405.13354604,769452,4930,-148.7602196960449,156,,
,769400,7.590306995391845,0.001,,,770000,,-149.0907645263672,,2533.643290301785,1000.0
804,772400,7.592439895391464,0.001,983.83,2424.1121509300006,773452,4958,-150.19109237670898,155,,
,774189,7.262165527984368,0.001,,,775000,,-149.95863160264068,,2170.257040104596,975.6
808,776189,8.653942326784135,0.001,981.72,2423.2054516400003,777241,4986,-150.14998712158203,155,,
,779189,8.558456193208695,0.001,,,780000,,-150.58227365112305,,2285.130123151932,917.8
812,780189,8.184600934028625,0.001,981.72,2423.2884811599997,781241,5015,-149.99058724975586,155,,
,784189,8.099723750829696,0.001,,,785000,,-150.8787407836914,,2341.5181465816686,1000.0
816,,,,981.72,2421.7167345199996,785241,5043,,155,,
820,788189,8.521042652368546,0.001,981.72,2410.19354887,789241,5064,-151.56473184204103,155,,
,789189,8.554321105241776,0.001,,,790000,,-151.76787548828125,,1969.943678430654,804.6
824,792189,8.12744839501381,0.001,981.72,2354.20839822,793241,5091,-151.90892031860352,155,,
,794189,9.655991398334503,0.001,,,795000,,-152.89787951660156,,-898.815054295864,901.0
828,796189,13.09255693101883,0.001,981.72,2203.46356104,797241,5119,-155.47242764282225,155,,
,799189,18.491138624191283,0.001,,,800000,,-163.22063735961913,,-548.4846730759833,824.8
832,800189,18.463492223262786,0.001,983.3,2100.43892438,801241,5147,-165.12883001708985,155,,
,804189,16.42645654773712,0.001,,,805000,,-166.35682052612304,,19.546253316593813,817.1
836,,,,983.3,1992.4998477100005,805241,5177,,155,,
840,808189,13.388950529575348,0.001,983.3,1878.82642214,809241,5196,-163.0391664428711,155,,
,809189,11.976810348510742,0.001,,,810000,,-161.54447067260742,,674.7243866186185,1000.0
844,812189,11.055203018188477,0.001,975.15,1828.5714637400001,812426,5221,-159.67044790649413,155,,
,814374,10.746369943141937,0.001,,,815000,,-158.25556546020508,,2045.8874259229283,1000.0
848,815374,11.162445212364197,0.001,975.15,1799.5812489500001,816426,5243,-157.4692716369629,155,,
,819374,11.14268754887581,0.001,,,820000,,-156.97286932373046,,2101.425557959918,1000.0
852,,,,984.1,1806.2912669500001,820426,5269,,155,,
856,823374,10.465834466218949,0.001,984.1,1798.1775621499996,824426,5289,-156.79182482910156,155,,
,824374,10.39480441570282,0.001,,,825000,,-156.65562957763672,,2433.6085893630166,1000.0
860,827374,10.244376335144043,0.001,984.1,1801.5368209300002,828426,5315,-156.35016802978515,155,,
,829374,10.322145664930344,0.001,,,830000,,-156.12326556396485,,2380.1647339752526,1000.0
864,831374,9.788061560630798,0.001,984.1,1798.7176813099995,832426,5341,-155.8979966430664,155,,
,834374,10.369724001169205,0.001,,,835000,,-155.2983133544922,,2370.2371308130214,1000.0
868,835374,10.570024699211121,0.001,980.91,1784.6273550599997,836107,5366,-155.51048974609375,155,,
,839055,9.602167595863342,0.001,,,840000,,-155.52156646728517,,2426.968492004834,965.5
872,,,,986.55,1799.2804350299996,840107,5393,,155,,
876,843055,9.965438923358917,0.001,986.55,1800.4594406600002,844107,5413,-155.21715087890624,155,,
,844055,9.652377256631851,0.001,,,845000,,-155.01017572021485,,2381.2882780893824,965.2
880,847055,9.738216053724289,0.001,986.55,1798.9238218200005,848107,5442,-154.82656674194337,155,,
,849055,8.79490386223793,0.001,,,850000,,-154.80149584960938,,2430.3620518463663,954.2
884,851055,8.750744121789932,0.001,986.55,1799.91815329,852107,5471,-154.9656089782715,155,,
,854055,9.093795588731766,0.001,,,855000,,-154.51352185058593,,2360.1435901476652,1000.0
888,855055,9.507047899007798,0.001,986.55,1798.2010364799999,856107,5501,-154.5547080078125,155,,
,859055,9.563320128202438,0.001,,,860000,,-154.78035830688478,,2565.5376879608257,1000.0
892,,,,986.55,1796.8581580799998,860107,5530,,155,,
896,863055,10.203921417474747,0.001,986.55,1795.4175025699997,864107,5551,-155.24535137939452,155,,
,864055,10.110953596115113,0.001,,,865000,,-155.08565447998046,,2547.1801841606384,1000.0
900,867055,9.503127147197723,0.001,986.55,1795.1437129299998,868107,5580,-155.95433966064454,155,,
,869055,9.96883942270279,0.001,,,870000,,-156.38232342529298,,1994.7261747532525,1000.0
904,871055,10.145710813522339,0.001,986.55,1795.4049249999998,872107,5608,-156.4881653137207,155,,
,874073,9.824026390314103,0.001,,,875000,,-156.38786657714843,,2233.918711480545,902.1
908,,,,978.84,1776.94028674,875125,5632,,155,,
912,878073,9.85288117337227,0.001,978.84,1775.4098866099998,879125,5652,-156.8300216369629,155,,
,879073,10.56705624127388,0.001,,,880000,,-156.38959365844727,,2476.2561214219777,1000.0
916,882073,10.027213119268417,0.001,978.84,1780.69241637,883125,5679,-156.28886694335938,155,,
,884073,9.361440313100815,0.001,,,885000,,-156.2048134460449,,2533.075702281203,1000.0
920,886073,9.483314786911011,0.001,978.84,1791.90492585,887125,5707,-156.24528637695312,155,,
,889073,8.899221333265304,0.001,,,890000,,-156.0990880432129,,2607.0750501144676,1000.0
924,890073,9.703967503786087,0.001,978.84,1847.8223175900002,891125,5737,-156.2468903503418,155,,
,894073,10.191239192724227,0.001,,,895000,,-156.5096498413086,,2159.3251627987884,1000.0
928,,,,978.84,1997.9396954,895125,5765,,155,,
932,898073,10.297139590978622,0.001,978.84,2105.2518934099994,899125,5785,-156.94892916870117,155,,
,899073,10.446543802738189,0.001,,,900000,,-156.8818836669922,,2062.986334035918,1000.0
936,901107,10.379649149179459,0.001,969.18,2189.90766919,902159,5810,-157.21276083374025,155,,
,904107,9.362381123065948,0.001,,,905000,,-157.2930309753418,,2465.094654084649,1000.0
940,905107,8.9207706823349,0.001,969.18,2305.9496061199993,906159,5838,-157.83948587036133,155,,
,909107,8.99567880988121,0.001,,,910000,,-156.8990491027832,,2335.2447290550917,947.1
944,,,,977.33,2357.4898602099997,910159,5866,,155,,
948,912315,8.272891877935482,0.001,969.41,2367.843872,913367,5882,-157.1111372434176,155,,
,914315,9.226612758398057,0.001,,,915000,,-157.49584408569336,,2537.1781447594053,1000.0
952,916315,8.82514244389534,0.001,969.41,2381.33354795,917367,5910,-157.4169398803711,155,,
,919358,8.141791022101113,0.001,,,920000,,-156.16597192937678,,2340.4183495273815,901.6
956,,,,959.84,2367.96536071,920410,5933,,155,,
960,923358,8.958455990552903,0.001,959.84,2343.7204058899997,924410,5954,-157.61198348999022,155,,
,924358,9.47142420744896,0.001,,,925000,,-157.63251342773438,,2561.302439419646,1000.0
964,927358,9.915317796945573,0.001,959.84,2351.0285900100002,928410,5981,-157.51553109741212,155,,
,929358,9.753482144594193,0.001,,,930000,,-157.1834651184082,,2129.8116845691575,902.7
968,931358,10.053060680627823,0.001,963.03,2362.33508803,932410,6006,-157.63262686157228,155,,
,934358,9.760926205635071,0.001,,,935000,,-157.99180459594726,,2586.927455932647,1000.0
972,935358,9.618617366313934,0.001,963.03,2367.2416181099998,936410,6031,-157.7974230041504,155,,
,939358,9.767620244503021,0.001,,,940000,,-158.2121282348633,,2600.491943605151,1000.0
976,,,,963.03,2370.44210638,940410,6057,,155,,
980,943358,9.356788312911988,0.001,963.03,2375.81470193,944410,6078,-157.8911891479492,155,,
,944358,9.937292886495591,0.001,,,945000,,-157.9053128967285,,2304.827877027844,902.2
984,947358,11.306603944778443,0.001,963.03,2379.9867298699996,948410,6105,-158.10904934692383,155,,
,949358,10.943335572481155,0.001,,,950000,,-158.01984707641603,,2379.8052663050594,924.5
988,951358,11.014737439632416,0.001,963.03,2385.42122773,952410,6131,-158.0482342224121,155,,
,954358,10.544203585147857,0.001,,,955000,,-158.0929962463379,,2374.2902110049968,936.8
992,955358,10.998263320207595,0.001,963.03,2389.84142937,956410,6159,-158.9950408935547,155,,
,959358,9.960474330425262,0.001,,,960000,,-159.34718927001953,,2569.7158399163336,977.7
996,,,,963.03,2395.74971095,960410,6185,,155,,
1000,963231,9.75989514882895,0.001,961.76,2396.53746529,964283,6205,-159.02524017193994,155,,
,964520,9.627155324579522,0.001,,,965000,,-158.93672632677803,,2285.9498047105503,880.0
1004,966520,9.735170547246932,0.001,954.65,2382.19970431,967572,6226,-159.0061814880371,155,,
,969520,10.188650834321976,0.001,,,970000,,-158.90388348388672,,2618.053103867336,1000.0
1008,970520,10.36744552564621,0.001,964.47,2412.45384532,971572,6253,-159.33205511474608,155,,
,974520,9.710585998058319,0.001,,,975000,,-159.72660943603515,,2339.1917870933657,925.6
1012,,,,964.47,2420.5836173699995,975572,6278,,155,,
1016,977537,10.157881188869476,0.001,954.64,2397.6752521999997,978589,6292,-160.12784024047852,155,,
,979537,9.486890238285065,0.001,,,980000,,-160.34809686279297,,2296.0453169316984,855.0
1020,981537,9.786096396446228,0.001,954.64,2407.5657733099997,982589,6319,-160.11307369995117,155,,
,984603,9.149240993976592,0.001,,,985000,,-160.27102999877928,,2630.095804666425,1000.0
1024,,,,945.3,2388.04953927,985655,6341,,155,,
1028,988603,9.332423077106476,0.001,945.3,2392.6814651299997,989655,6359,-159.99871975708007,155,,
,989603,8.975400452852249,0.001,,,990000,,-160.1100647277832,,2669.3168580265715,1000.0
1032,992603,9.879286881446838,0.001,945.3,2400.4712240799995,993655,6385,-160.68543322753905,155,,
,994603,9.982083820104599,0.001,,,995000,,-161.15415145874024,,2481.2499295413495,947.0
1036,996603,10.216761054754258,0.001,954.96,2431.45900142,997655,6413,-160.8378570251465,155,,
,999603,10.272195711135865,0.001,,,1000000,,-161.15093911743165,,2509.7728314135225,1000.0
1040,1000603,9.809103904724122,0.001,954.96,2436.08976454,1001655,6439,-161.11513317871095,155,,
,1004603,10.283642482995987,0.001,,,1005000,,-161.68190911865236,,2650.915932636056,1000.0
1044,,,,954.96,2439.9309869900003,1005655,6465,,155,,
1048,1008603,10.415679347276688,0.001,962.88,2464.0062471200004,1009655,6484,-162.64149673461915,155,,
,1009603,9.773201859951019,0.001,,,1010000,,-162.60188534545898,,2410.1381821019577,902.1
1052,1012548,9.168585834741592,0.001,962.33,2465.6539252800003,1013600,6511,-163.92894958496095,155,,
,1014919,9.746030228478569,0.001,,,1015000,,-164.03129915804476,,2611.1709928513037,1000.0
1056,1015919,9.254063744783402,0.001,965.61,2475.7301801,1016971,6534,-164.7063215942383,155,,
,1019007,9.447000908374786,0.001,,,1020000,,-165.57806838989256,,2627.588081280538,1000.0
1060,,,,956.49,2484.5442308399997,1020059,6556,,155,,
1064,1023007,9.379974021196364,0.001,956.49,2487.5234642900004,1024059,6574,-166.31220068359374,155,,
,1024007,9.268633624076843,0.001,,,1025000,,-166.71333908081056,,2679.53647948429,1000.0
1068,1027007,10.570742723703384,0.001,956.49,2498.79608583,1028059,6601,-167.60833386230468,155,,
,1029007,10.16984339261055,0.001,,,1030000,,-167.71768521118165,,2503.500370014974,966.5
1072,1031007,10.040028101205825,0.001,956.49,2501.7272864300003,1032059,6628,-167.1037677307129,155,,
,1034007,10.402816740512847,0.001,,,1035000,,-167.87720962524415,,2596.0847581467883,976.4
1076,1035007,10.358663280725478,0.001,956.49,2507.07258416,1036059,6653,-168.26119375610352,155,,
,1039007,10.49852428984642,0.001,,,1040000,,-168.00730905151366,,2237.7162987662946,931.6
1080,,,,956.49,2506.38975855,1040059,6679,,155,,
1084,1043007,11.52082613658905,0.001,956.49,2509.8694954000002,1044059,6698,-167.80934017944335,155,,
,1044007,10.748995191574096,0.001,,,1045000,,-168.06308779907226,,2628.556239206728,1000.0
1088,1047007,10.8193262925148,0.001,946.6,2482.4270994600006,1047070,6724,-168.07387728881835,155,,
,1049018,10.732094011306764,0.001,,,1050000,,-168.01351654052735,,2698.0460682294797,976.5
1092,1050018,9.951690693378449,0.001,946.6,2486.0436083199997,1051070,6745,-168.0169035949707,155,,
,1054018,10.678817491054534,0.001,,,1055000,,-168.0281562194824,,2687.5426371570675,1000.0
1096,,,,946.6,2485.6033717699997,1055070,6771,,155,,
1100,1058018,9.782192324876785,0.001,947.87,2493.11223047,1059070,6789,-168.31483572387694,155,,
,1059018,10.278963511228561,0.001,,,1060000,,-168.7677274169922,,2786.16579372501,1000.0
1104,1062018,9.80801411652565,0.001,954.98,2515.89199464,1063070,6815,-169.02713748168946,155,,
,1064018,9.261401865005492,0.001,,,1065000,,-168.52743118286133,,2333.311391312629,847.1
1108,1065094,9.40844224001232,0.001,945.74,2491.91673315,1066146,6836,-169.0369917217054,155,,
1112,1068697,8.907728759012807,0.001,941.77,2484.10583083,1069749,6853,-169.63752569154252,156,,
,1069722,11.576603775024415,0.001,,,1070000,,-169.09052922175482,,2478.976651875861,973.1
1116,1071722,9.906167207002639,0.001,941.85,2484.0137095299997,1072774,6877,-170.7783894958496,155,,
,1074722,9.331961056232453,0.001,,,1075000,,-171.1751877746582,,2177.969853474572,815.4
1120,1075722,8.807821074485778,0.001,941.85,2483.0369952500005,1076774,6903,-171.24942126464845,155,,
1124,1078889,9.701468497514725,0.001,942.86,2488.56947394,1079941,6917,-171.17159930419922,156,,
,1079889,9.162006712436677,0.001,,,1080000,,-171.33855270385743,,1742.4339519460686,1000.0
1128,1082889,10.08659060716629,0.001,942.86,2494.8006588099997,1083941,6944,-171.85938800048828,156,,
,1084889,9.49604635977745,0.001,,,1085000,,-171.85343075561522,,2368.959305871348,904.8
1132,1086889,10.74489784526825,0.001,942.86,2496.71157761,1087941,6970,-172.45293197631835,156,,
,1089889,9.792297729253768,0.001,,,1090000,,-172.32345666503906,,2530.5654813872884,1000.0
1136,1090402,11.409690955926104,0.001,937.99,2484.92489119,1091454,6994,-172.34307131043667,156,,
,1094402,11.19548630642891,0.001,,,1095000,,-173.36058175659178,,2665.7038417165168,1000.0
1140,,,,937.99,2489.7129394599997,1095454,7022,,155,,
1144,1098402,9.194224828481675,0.001,937.99,2497.10059311,1099454,7041,-173.95816296386718,156,,
,1099402,9.709093894004821,0.001,,,1100000,,-174.1701887817383,,2146.6128860752096,793.6
1148,1102402,8.786399071216584,0.001,937.99,2498.8080909500004,1103454,7066,-174.21782794189454,156,,
,1104402,9.521084784507751,0.001,,,1105000,,-174.49542315673827,,2554.4720733730123,966.2
1152,1106402,9.88950002193451,0.001,938.54,2504.7871071499994,1107454,7092,-174.4552756958008,156,,
,1109572,10.479669064998626,0.001,,,1110000,,-174.52459024047852,,2754.2369270741824,1000.0
1156,,,,936.53,2504.39324241,1110624,7114,,156,,
1160,1113572,9.209551534891128,0.001,945.65,2528.8555207,1114624,7132,-175.141587890625,156,,
,1114572,8.93993926692009,0.001,,,1115000,,-175.0114200744629,,2485.9501642735677,903.6
1164,1117572,9.057381694793701,0.001,945.65,2531.34292271,1118624,7157,-175.7424595336914,156,,
,1119572,9.22658855199814,0.001,,,1120000,,-176.06870748901366,,1415.8723191640747,754.9
1168,1121572,9.338893726825715,0.001,945.65,2533.6488468899997,1122624,7180,-176.4608547668457,156,,
,1124572,8.907076156377792,0.001,,,1125000,,-177.42354598999023,,2707.0929282189813,1000.0
1172,1125572,8.266945059299468,0.001,938.81,2519.05138078,1125940,7205,-177.58539529418945,156,,
1176,1128888,8.525701408147812,0.001,938.81,2522.78506358,1129940,7222,-178.41402349853516,156,,
,1129888,9.969050679922104,0.001,,,1130000,,-178.88733251953124,,2637.8597072164293,1000.0
1180,1132888,9.05533989596367,0.001,938.81,2467.0186384900003,1133940,7248,-179.79080194091796,156,,
,1134888,9.206602293252946,0.001,,,1135000,,-180.45079760742186,,458.8167493914254,1000.0
1184,1136888,9.194420680761338,0.001,938.81,2388.65236705,1137940,7275,-181.03271646118165,156,,
,1139888,8.093130927324294,0.001,,,1140000,,-182.3971637878418,,771.3346966178157,1000.0
1188,1140888,7.8461949198246,0.001,948.7,2334.9262366700004,1141940,7302,-182.70049752807617,156,,
,1144888,7.92439591050148,0.001,,,1145000,,-182.77641329956055,,898.366152694088,1000.0
1192,,,,948.7,2273.72308074,1145940,7328,,156,,
1196,1148888,8.272310423135757,0.001,948.7,2229.18052196,1149940,7346,-182.4895147705078,156,,
,1149888,8.468889482498168,0.001,,,1150000,,-182.17440866088867,,2256.988224471733,979.0
1200,1152888,9.338626642227172,0.001,948.7,2221.02347001,1153940,7371,-181.80869244384766,156,,
,1154906,8.017674816979302,0.001,,,1155000,,-182.9758826361762,,2282.899938010459,860.5
1204,1155906,8.94978549170494,0.001,938.88,2191.5911887800003,1156958,7392,-182.13447543334962,156,,
,1159906,9.781060826778411,0.001,,,1160000,,-182.63407473754881,,2718.1512044190195,1000.0
1208,,,,948.12,2220.25704732,1160958,7417,,156,,
1212,1163906,9.582281265735626,0.001,952.09,2231.3962624699993,1164958,7435,-183.13220477294922,156,,
,1164906,9.609754935979844,0.001,,,1165000,,-183.37060064697266,,2885.7213507960782,1000.0
1216,1167906,9.573446422576904,0.001,961.84,2264.62079096,1168958,7460,-183.4147835083008,156,,
,1169906,10.168790882110596,0.001,,,1170000,,-183.89970059204103,,2736.401509800926,1000.0
1220,1171906,8.977186876535416,0.001,961.84,2270.6121278400005,1172958,7486,-183.6798786621094,156,,
,1174906,9.729978776931762,0.001,,,1175000,,-183.7014158935547,,2894.934234786034,1000.0
1224,1175906,10.31872082734108,0.001,970.17,2299.4288132999995,1176958,7511,-183.6819254760742,156,,
,1179906,10.257150280475617,0.001,,,1180000,,-183.15707046508788,,2795.005185721675,1000.0
1228,,,,969.55,2301.23925569,1180896,7539,,156,,
1232,1183844,9.475288985729218,0.001,969.55,2311.2302531200003,1184896,7559,-182.22951162719727,156,,
,1184844,9.087720393180847,0.001,,,1185000,,-182.11155322265626,,1940.3534806255134,754.2
1236,1187844,8.98919198155403,0.001,969.2,2314.3306053300003,1188374,7585,-182.11478689575196,156,,
,1189322,8.661860614299774,0.001,,,1190000,,-182.31755227661134,,2481.9341743380764,911.4
1240,1191322,9.07078539943695,0.001,969.2,2318.35063369,1192374,7610,-182.47548263549805,156,,
,1194322,9.054545518398285,0.001,,,1195000,,-182.60935266113282,,2817.8967936618487,1000.0
1244,1195322,10.294316677570343,0.001,969.2,2318.12898301,1196374,7638,-182.79374313354492,156,,
,1199322,8.987161603689193,0.001,,,1200000,,-183.1341387023926,,2843.0889513002708,1000.0
1248,,,,969.2,2322.3318017300003,1200374,7667,,156,,
1252,1203322,9.807302369594574,0.001,959.78,2303.98323599,1203432,7686,-183.46717169189452,156,,
,1204380,9.45855011868477,0.001,,,1205000,,-183.49282846069335,,2837.458024160005,1000.0
1256,1206380,12.333281918525696,0.001,968.08,2329.92066199,1207432,7708,-184.1212852783203,156,,
,1209380,10.887773171424866,0.001,,,1210000,,-184.254302734375,,2381.44184483774,888.1
1260,1210380,11.91942869901657,0.001,968.08,2336.50889881,1211432,7734,-184.69810272216796,156,,
1264,1214380,18.26852079153061,0.001,958.24,2284.16649188,1214448,7753,-188.08830688476561,156,,
,1214396,16.305980920791626,0.001,,,1215000,,-190.69396209716797,,1968.9027986511123,816.8
1268,1217396,20.718482508182525,0.001,958.24,2183.8531313099998,1218448,7775,-190.77813647460937,156,,
,1219396,39.87661578464508,0.001,,,1220000,,-198.96616595458985,,-1915.4181612963089,902.9
1272,1221396,100.2142703704834,0.001,965.08,2018.2872644700003,1222448,7801,-224.8512192993164,156,,
,1224396,63.233986505508426,0.001,,,1225000,,-252.12049353027345,,-325.53328682841965,1000.0
1276,1225396,53.17786086273193,0.001,965.08,1895.3326937700006,1226448,7827,-255.33157125854493,156,,
,1229396,40.84796715259552,0.001,,,1230000,,-263.53279037475585,,-921.8430019709551,900.9
1280,,,,965.08,1817.0941189399998,1230448,7852,,156,,
1284,1233396,29.442297445297243,0.001,965.08,1773.8656224500003,1234448,7871,-266.78511895751956,156,,
,1234396,25.956835216522215,0.001,,,1235000,,-265.9901736755371,,-1470.7144690283772,932.7
1288,1237396,22.27335716152191,0.001,965.08,1734.48511445,1238448,7898,-261.5393871154785,156,,
,1239396,17.929630333423614,0.001,,,1240000,,-257.9776393432617,,1240.4090322426753,1000.0
1292,1241396,16.1511266207695,0.001,965.08,1722.4848450000002,1242448,7927,-254.20236419677735,156,,
,1244396,15.126238802909851,0.001,,,1245000,,-247.94809338378906,,1826.6336307959864,918.0
1296,1245396,15.98927641057968,0.001,965.08,1689.6069871499997,1246448,7952,-245.24040548706054,156,,
,1249396,15.696519845962525,0.001,,,1250000,,-237.19399282836915,,1827.6436512904825,1000.0
1300,,,,965.08,1678.2188382000002,1250448,7978,,156,,
1304,1253396,16.633233229637145,0.001,974.9,1670.4629882699996,1254448,7996,-230.48982397460938,156,,
,1254396,17.697621154785157,0.001,,,1255000,,-229.00380313110352,,2184.2716052167116,1000.0
1308,1257396,16.566871261119843,0.001,974.9,1663.18384975,1258448,8022,-225.17382720947265,156,,
,1259396,17.726471061706544,0.001,,,1260000,,-222.1979239807129,,2024.5238489046692,805.3
1312,1261396,19.348260820388795,0.001,974.9,1608.16606983,1262448,8047,-220.66062762451173,156,,
,1264396,17.687558109283447,0.001,,,1265000,,-216.6235137023926,,1931.919698714651,737.6
1316,1265396,16.886074184417726,0.001,974.9,1602.7799617300002,1266448,8071,-216.26855825805663,156,,
,1269152,17.546526699542998,0.001,,,1270000,,-212.62902508544923,,2733.031206967821,984.9
1320,,,,972.46,1592.10913926,1270204,8096,,156,,
1324,1273152,16.891877478599547,0.001,972.46,1584.3401640499997,1274204,8117,-209.90729592895508,156,,
,1274152,17.403559116840363,0.001,,,1275000,,-208.74647485351562,,2474.304765478743,1000.0
1328,1277152,15.613594369888306,0.001,973.08,1583.9179846800002,1278204,8144,-206.4327135620117,156,,
,1279902,16.02502169926961,0.001,,,1280000,,-204.95085563151042,,2254.3153997704735,889.7
1332,1280799,14.108002801403952,0.001,969.55,1565.2518683299998,1281851,8170,-204.8215150151934,156,,
,1284799,15.136380799770356,0.001,,,1285000,,-203.3517787475586,,2526.4655211339004,903.4
1336,,,,974.77,1578.5771184400003,1285851,8200,,156,,
1340,1288799,14.257888214111329,0.001,974.77,1572.9758979,1289851,8221,-201.77175250244142,156,,
,1289799,14.01524508190155,0.001,,,1290000,,-201.63681610107423,,2232.8663685037754,831.1
1344,1292799,13.307256928443909,0.001,974.77,1571.73743395,1293851,8248,-200.70978302001953,156,,
,1294799,14.23993074798584,0.001,,,1295000,,-200.67918759155273,,2685.63626258031,954.1
1348,1296708,13.294304866790771,0.001,973.86,1568.8390800200002,1297760,8275,-199.98698101806642,156,,
,1299708,15.189872378826141,0.001,,,1300000,,-198.97297094726562,,2375.5684267643837,913.3
1352,1300708,15.168065156459809,0.001,974.64,1564.2081245600002,1300896,8303,-198.90889697265624,156,,
1356,1303156,13.601108090639114,0.001,967.76,1529.44637459,1304208,8316,-198.87942974853516,156,,
,1304827,12.335962309034322,0.001,,,1305000,,-199.12018464501224,,2677.3213720180092,946.2
1360,1306827,12.677768929719925,0.001,964.47,1521.25540854,1307879,8344,-198.9386021118164,156,,
,1309827,13.976849512815475,0.001,,,1310000,,-197.39133853149414,,2240.800172942812,966.8
1364,1310827,13.74278561425209,0.001,974.31,1559.8167323400003,1311879,8372,-197.33199130249022,156,,
,1314717,16.75295360183716,0.001,,,1315000,,-196.98213833618163,,2888.054667291045,1000.0
1368,,,,973.21,1661.23264805,1315769,8399,,156,,
1372,1318717,13.945006415367127,0.001,973.21,1849.3795665100004,1319769,8420,-196.26322177124024,156,,
