time/total_timesteps,time/episodes,train/critic_loss,train/n_updates,train/learning_rate,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/actor_loss,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length
52574,56,0.08033375602960587,51519,0.001,154,339,-442.16484776785717,20.76541254043579,938.8214285714286,,
55000,,0.08294773999229074,54519,0.001,,,,20.787173954010008,,964.1872553169727,1000.0
56574,60,0.07545885196328163,55519,0.001,153,367,-415.09202918333335,20.77101675796509,942.9,,
60000,,0.06960918896645307,59519,0.001,,,,20.866542881011963,,962.9042126476764,1000.0
60574,64,,,,152,396,-391.984891046875,,946.46875,,
64574,68,0.06374239048734308,63519,0.001,155,416,-371.20165294117646,20.869433055877685,949.6176470588235,,
65000,,0.06339989720657468,64519,0.001,,,,20.869666664123535,,966.8061987042427,1000.0
68574,72,0.06385193809308112,67519,0.001,154,444,-352.4318650000001,20.855220748901367,952.4166666666666,,
70000,,0.060588116312399506,69519,0.001,,,,20.785631732940672,,975.0937532246113,1000.0
72574,76,0.055760235395282506,71519,0.001,153,472,-335.40024059210526,20.74737911605835,954.921052631579,,
75000,,0.062155214512720706,74519,0.001,,,,20.697819770812988,,974.5612294435501,1000.0
76574,80,0.05523082423955202,75519,0.001,152,500,-320.085828225,20.68149631500244,957.175,,
80000,,0.05557460630871355,79519,0.001,,,,20.612538784027098,,980.1950846552849,1000.0
80574,84,,,,152,528,-305.8647315595238,,959.2142857142857,,
84574,88,0.050761707436293366,83519,0.001,154,548,-293.05174753409096,20.542838916778564,961.0681818181819,,
85000,,0.04803427323140204,84519,0.001,,,,20.517133823394776,,979.9515494287014,1000.0
88574,92,0.05341306071542203,87519,0.001,153,576,-281.25040375000003,20.46856478500366,962.7608695652174,,
90000,,0.05124516206234694,89519,0.001,,,,20.434408924102783,,954.8678666651249,1000.0
92574,96,0.04771748563833535,91519,0.001,152,605,-270.71361573958336,20.381247680664064,964.3125,,
95000,,0.046347401779145,94519,0.001,,,,20.330030418395996,,975.2084422886371,1000.0
96574,100,0.05143865964561701,95519,0.001,152,634,-260.67730020000005,20.322643241882325,965.74,,
100000,,0.054034537091851235,99519,0.001,,,,20.242485248565675,,981.7406360924244,1000.0
100574,104,,,,151,662,-193.2614112,,975.19,,
104574,108,0.04952376205101609,103519,0.001,153,682,-120.68351125,20.21675831222534,984.28,,
105000,,0.04987010882422328,104519,0.001,,,,20.21973790359497,,977.9305145174264,1000.0
108574,112,0.04867564375512302,107519,0.001,152,711,-77.00184438000001,20.19283371734619,992.22,,
110000,,0.049623915731906894,109519,0.001,,,,20.207047817230226,,978.8927560389042,1000.0
112574,116,0.04564238015376031,111519,0.001,152,740,-63.30910509,20.229340301513673,1000.0,,
115000,,0.04707686831988394,114519,0.001,,,,20.223695835113524,,975.4059846222401,1000.0
116574,120,0.047299523705616596,115519,0.001,151,768,-52.40246153000001,20.231928855895998,1000.0,,
120000,,0.045463467260822656,119519,0.001,,,,20.19310258102417,,965.0071122705937,1000.0
120574,124,,,,151,796,-46.8427589,,1000.0,,
124574,128,0.04418647548928857,123519,0.001,152,816,-43.16364691999999,20.202728824615477,1000.0,,
125000,,0.04114211014844477,124519,0.001,,,,20.20805997467041,,967.3510310053825,1000.0
128574,132,0.04389633089490235,127519,0.001,152,845,-41.125648309999995,20.234210487365722,1000.0,,
130000,,0.04718780934810638,129519,0.001,,,,20.236141681671143,,973.7857656121254,1000.0
132574,136,0.04887993836402893,131519,0.001,151,873,-35.89913245000001,20.25787032699585,1000.0,,
135000,,0.04822834001667797,134519,0.001,,,,20.309803905487062,,977.314579474926,1000.0
136574,140,0.048807759115472436,135519,0.001,151,902,-32.870932790000005,20.334791034698487,1000.0,,
140000,,0.05440901478752494,139519,0.001,,,,20.40165584564209,,969.3315017282963,1000.0
140574,144,,,,150,931,-31.06893889,,1000.0,,
144574,148,0.06568850416876376,143519,0.001,152,950,-30.036853829999995,20.37978240585327,1000.0,,
145000,,0.06331774517707527,144519,0.001,,,,20.41462908935547,,964.6541347444057,1000.0
148574,152,0.05249466810002923,147519,0.001,151,978,-29.18402442,20.47934076309204,1000.0,,
150000,,0.04731361168250441,149519,0.001,,,,20.453027725219727,,976.473983258009,1000.0
152574,156,0.040534011885523795,151519,0.001,151,1007,-28.078610019999992,20.411567680358885,1000.0,,
155000,,0.04229985355399549,154519,0.001,,,,20.344236743927002,,981.659538012743,1000.0
156574,160,0.04107113283127546,155519,0.001,151,1036,-27.737663879999996,20.321853973388674,1000.0,,
160000,,0.04437908118031919,159519,0.001,,,,20.28414860153198,,977.7070913255214,1000.0
160574,164,,,,150,1064,-26.772963699999995,,1000.0,,
164574,168,0.04576812459714711,163519,0.001,151,1083,-26.332813290000004,20.294830505371095,1000.0,,
165000,,0.045591509729623794,164519,0.001,,,,20.288922664642335,,978.2026190578938,1000.0
168574,172,0.046834471913054586,167519,0.001,151,1112,-25.71086617,20.32103947067261,1000.0,,
170000,,0.05195188384875655,169519,0.001,,,,20.328450752258302,,974.9276135444641,1000.0
172574,176,0.05506586463935673,171519,0.001,151,1140,-25.41331024,20.338083229064942,1000.0,,
175000,,0.04761099299788475,174519,0.001,,,,20.332758388519288,,972.8634280264378,1000.0
176574,180,0.05081193651258945,175519,0.001,151,1168,-25.316801180000002,20.35250034713745,1000.0,,
180000,,0.0622078887373209,179519,0.001,,,,20.470504333496095,,965.3391310274601,1000.0
180574,184,,,,150,1197,-25.417892269999992,,1000.0,,
184574,188,0.06407965287566185,183519,0.001,151,1217,-25.771134289999996,20.545197860717774,1000.0,,
185000,,0.06864874415099621,184519,0.001,,,,20.55182412338257,,971.1843832731247,1000.0
188574,192,0.06183707541227341,187519,0.001,151,1246,-26.195710010000003,20.572594779968263,1000.0,,
190000,,0.06086113010160625,189519,0.001,,,,20.57503275680542,,960.0502303004265,1000.0
192574,196,0.05802886362373829,191519,0.001,151,1274,-26.562329719999997,20.59122267150879,1000.0,,
195000,,0.058804985225200654,194519,0.001,,,,20.568267910003662,,973.6133927702904,1000.0
196574,200,0.05637763057276607,195519,0.001,150,1303,-26.73617380999999,20.57739923477173,1000.0,,
200000,,0.07413408491574228,199519,0.001,,,,20.432543785095216,,974.1169594526291,1000.0
200574,204,,,,150,1330,-27.02622057,,1000.0,,
204574,208,0.09805883790925145,203519,0.001,151,1350,-38.10955834,20.457660499572754,1000.0,,
205000,,0.1010292435772717,204519,0.001,,,,20.543331993103028,,905.311044317484,1000.0
208574,212,0.07494334454089403,207519,0.001,151,1379,-39.37701031,20.848186248779296,1000.0,,
210000,,0.09100170852988958,209519,0.001,,,,21.056125499725344,,968.3000460743904,1000.0
212574,216,0.11685435497760772,211519,0.001,151,1407,-39.43340263,21.466788429260255,1000.0,,
215000,,0.10908397920429706,214519,0.001,,,,21.433467029571535,,975.4902585625648,1000.0
216574,220,0.11738463552296162,215519,0.001,150,1435,-39.56452643,21.59735768508911,1000.0,,
220000,,0.127812870208174,219519,0.001,,,,22.067880001068115,,971.25376932621,1000.0
220574,224,,,,150,1463,-39.26267594,,1000.0,,
224574,228,0.1531452762335539,223519,0.001,151,1483,-39.15505556,22.151783267974853,1000.0,,
225000,,0.1856121575012803,224519,0.001,,,,22.02914005279541,,977.5632162585855,1000.0
228574,232,0.12996085737645627,227519,0.001,151,1511,-39.94458508,22.176014865875246,1000.0,,
230000,,0.138887891497463,229519,0.001,,,,22.035085258483885,,941.9510876864194,1000.0
232574,236,0.29412547332048417,231519,0.001,150,1540,-41.73523064,20.95781524658203,1000.0,,
235000,,0.3874841792881489,234519,0.001,,,,17.873608032226564,,667.631900082482,1000.0
236574,240,0.5548693623095751,235519,0.001,150,1569,-43.648448130000006,16.422314483642577,1000.0,,
240000,,1.410870007455349,239519,0.001,,,,4.229263777248561,,837.303044500947,1000.0
240574,244,,,,150,1597,-47.04331957999999,,1000.0,,
243692,248,1.7658105739355088,243519,0.001,150,1616,-56.32033981999999,-5.582130526326597,991.18,,
245000,,2.2321659474372866,244637,0.001,,,,-8.283712572336198,,-703.8346550918504,1000.0
246727,252,2.802301457950047,245672,0.001,150,1636,-122.82827817000002,-9.031012773513794,981.53,,
248767,256,2.633058561728551,248698,0.001,150,1650,-175.95917035000002,-15.450980186462402,961.93,,
250000,,2.6064188338518144,249712,0.001,,,,-15.243093574523925,,73.32955334532453,1000.0
252767,260,2.672867608785629,251712,0.001,150,1674,-244.48342111,-16.612122020721436,961.93,,
255000,,4.2523587346076965,254728,0.001,,,,-19.439147472381592,,-2070.7598733436316,1000.0
255783,264,,,,150,1697,-314.66724854,,952.09,,
258958,268,2.3712361863851545,258728,0.001,150,1716,-356.74069796000003,-16.933707223892213,943.84,,
260000,,2.318862691164017,259903,0.001,,,,-16.206421295166017,,-740.1434488941683,629.0
261093,272,2.0815659384978447,260941,0.001,150,1732,-399.43463475,-16.04323367068642,925.19,,
265000,,2.1371037779450415,264038,0.001,,,,-12.81446152305603,,48.75125466175378,1000.0
265093,276,,,,150,1756,-433.10310312,,925.19,,
269093,280,1.723151852786541,268038,0.001,151,1776,-466.40054030999994,-8.191747336387634,925.19,,
270000,,1.4940782571434974,269038,0.001,,,,-8.004653030395508,,293.7982197534875,1000.0
273093,284,0.9019399191439151,272038,0.001,151,1806,-487.2663360200001,-7.211136728286744,925.19,,
275000,,0.8584099625945091,274038,0.001,,,,-5.6428320569992065,,241.26883287173695,979.1
277093,288,0.7279164486825466,276038,0.001,151,1833,-498.6365634300001,-4.221470859050751,925.19,,
280000,,0.5166175569295883,279038,0.001,,,,-2.433399101369083,,834.534836307168,1000.0
281093,292,0.4746622110158205,280038,0.001,150,1862,-510.89450772000004,-2.0646920497147367,925.19,,
285000,,0.3517950103729963,284038,0.001,,,,-0.38516424620244655,,770.8778192654252,1000.0
285093,296,,,,150,1890,-518.4898095100001,,925.19,,
289093,300,0.2558231820166111,288038,0.001,151,1910,-523.10883773,1.386652599115856,925.19,,
290000,,0.23022544249892235,289038,0.001,,,,1.8221870887875558,,844.4034470826388,1000.0
293093,304,0.18568189645558594,292038,0.001,151,1938,-528.5205985800001,3.3697001168727874,925.19,,
295000,,0.16380508071929217,294038,0.001,,,,4.411947060108185,,813.719837827608,1000.0
297093,308,0.15473821219801903,296038,0.001,151,1966,-521.60056074,5.379783884525299,925.19,,
300000,,0.15478918746113776,299038,0.001,,,,6.890642525672913,,756.4431344389916,1000.0
301093,312,0.159781343922019,300038,0.001,150,1995,-527.27339429,7.442746474266052,925.19,,
305000,,0.14850586861371995,304038,0.001,,,,9.292934661865234,,869.8535863757133,1000.0
305093,316,,,,150,2023,-532.8209824300001,,925.19,,
309093,320,0.12732545222342015,308038,0.001,151,2042,-536.18652061,10.785524238586426,925.19,,
310000,,0.12690361008048057,309038,0.001,,,,11.192277313232422,,804.8754049003124,1000.0
313093,324,0.13146506467461586,312038,0.001,151,2070,-541.0386788399999,12.36625672340393,925.19,,
315000,,0.10901700051873922,314038,0.001,,,,13.094255620956421,,853.8072634756566,1000.0
317093,328,0.10070968116447329,316038,0.001,151,2099,-544.1014413300001,13.753573320388794,925.19,,
320000,,0.0869190128557384,319038,0.001,,,,14.543412864685058,,922.4339085400104,1000.0
321093,332,0.09304375303909182,320038,0.001,150,2127,-545.30075995,14.831510215759277,925.19,,
325000,,0.09126307512819767,324038,0.001,,,,15.808766653060912,,960.9665220797062,1000.0
325093,336,,,,150,2155,-544.75626916,,925.19,,
329093,340,0.09080398328602314,328038,0.001,151,2175,-543.64942011,16.62468434524536,925.19,,
330000,,0.08958233300969004,329038,0.001,,,,16.799905471801758,,953.7365676283837,1000.0
333093,344,0.10446553530916572,332038,0.001,151,2203,-540.7438433300001,17.43928666305542,925.19,,
335000,,0.09157100830599665,334038,0.001,,,,17.83669842147827,,953.6704063415527,1000.0
337093,348,0.09691547380015254,336038,0.001,151,2231,-531.8972647400001,18.178625553131102,934.01,,
340000,,0.08964489252120257,339038,0.001,,,,18.69740672302246,,966.1586673855782,1000.0
341093,352,0.0881825791746378,340038,0.001,150,2260,-465.63620125999995,18.838285823822023,943.66,,
345000,,0.08614182092621922,344038,0.001,,,,19.322022773742678,,955.4945398449897,1000.0
345093,356,,,,150,2288,-413.53933861999997,,963.26,,
349093,360,0.08714484492316842,348038,0.001,151,2307,-346.3914877499999,19.848835285186766,963.26,,
350000,,0.09169277789443732,349038,0.001,,,,20.000958419799804,,908.1707247972488,1000.0
352123,364,0.10846593352407218,352038,0.001,150,2335,-277.95254199999994,20.571853439331054,963.4,,
355000,,0.11209716487675905,354068,0.001,,,,21.064271717071534,,796.2273124456406,1000.0
356123,368,0.13209468795359133,355068,0.001,150,2359,-244.11062241,21.351462047576906,971.65,,
360000,,0.12993447273224593,359068,0.001,,,,22.08261873626709,,937.283399617672,1000.0
360123,372,,,,150,2387,-203.85169887999996,,990.3,,
364123,376,0.1321923007145524,363068,0.001,151,2407,-171.89313353,22.74850277709961,990.3,,
365000,,0.12440662801265717,364068,0.001,,,,22.898542304992677,,958.1079085826874,1000.0
368123,380,0.137182301428169,367068,0.001,151,2435,-139.03818792,23.26393313217163,990.3,,
370000,,0.14496688178926706,369068,0.001,,,,23.47324263381958,,863.1273890532204,1000.0
372123,384,0.17619399010390044,371068,0.001,151,2463,-119.79797789000003,23.77598546600342,990.3,,
375000,,0.16759643011859485,374082,0.001,,,,23.838073457990372,,598.2977581843734,664.8
375137,388,,,,151,2483,-111.97750493999997,,980.44,,
379137,392,0.2382761553376913,378082,0.001,151,2503,-104.63742303,24.45696096801758,980.44,,
380000,,0.28948817721435,379538,0.001,,,,24.846486435455528,,556.4094859621721,792.1
381140,396,0.29204304374659085,380085,0.001,151,2520,-100.81729857000002,25.016598432491985,960.47,,
384607,400,0.2247282688319683,383552,0.001,151,2537,-103.71186782999999,25.868213882446287,955.14,,
385000,,0.21068127205222845,384552,0.001,,,,26.060426002502442,,839.2669349819422,1000.0
388607,404,0.19113311414420606,387552,0.001,151,2565,-100.57454573000003,26.398111591339113,955.14,,
390000,,0.18311349700391294,389552,0.001,,,,26.621192657470704,,909.1145739555359,1000.0
392607,408,0.16288966531306506,391552,0.001,151,2594,-98.7816433,26.692477928161622,955.14,,
395000,,0.15134319124370813,394552,0.001,,,,26.796498611450197,,959.8719146430492,1000.0
396607,412,0.18776138227432967,395552,0.001,151,2622,-93.03918935,26.78748952102661,955.14,,
400000,,0.14812067401409149,399552,0.001,,,,26.870503421783447,,861.2596570730209,1000.0
400607,416,,,,151,2651,-90.11557351000003,,955.14,,
404607,420,0.1414306703917682,403552,0.001,151,2670,-91.00719649000001,26.869709072113036,955.14,,
405000,,0.13085581902414561,404552,0.001,,,,26.873580898284914,,944.0277075171471,1000.0
408607,424,0.16366882022097706,407552,0.001,151,2699,-89.03252842000002,26.99162194442749,955.14,,
410000,,0.17327697321772575,409552,0.001,,,,27.11717486190796,,515.652911931691,1000.0
412607,428,0.17649376667290925,411552,0.001,151,2727,-89.60335434000001,27.50210721206665,955.14,,
415000,,0.18246699929237364,414552,0.001,,,,28.053239311218263,,804.7048977203667,901.3
416607,432,0.2140670943632722,415552,0.001,151,2754,-93.13920915,28.114053062438966,955.14,,
420000,,0.19924169576913117,419022,0.001,,,,28.10999847793579,,837.4153784230351,1000.0
420077,436,,,,151,2780,-96.05415990000002,,949.84,,
424077,440,0.2073046199530363,423022,0.001,151,2800,-101.78573797000003,28.02520845794678,949.84,,
425000,,0.14753362460434435,424022,0.001,,,,27.9681077003479,,913.363421112299,1000.0
427275,444,0.1526986463277629,426220,0.001,151,2824,-103.93101785,28.01398724257344,941.82,,
430000,,0.15799480908364058,429220,0.001,,,,27.92782974243164,,892.9542207896709,1000.0
431275,448,0.17842184045165776,430220,0.001,151,2853,-105.6954924,27.891305130004884,941.82,,
434296,452,0.13042068978150687,433241,0.001,151,2868,-107.37330039,27.771390533447267,932.03,,
435000,,0.18920744790136815,434241,0.001,,,,27.6639587059021,,793.4816166885197,937.9
438296,456,0.1417995380870998,437241,0.001,151,2896,-110.39388703000003,27.47369905090332,932.03,,
440000,,0.138763658978045,439241,0.001,,,,27.330536865234375,,777.6069279760122,902.0
442296,460,0.13514553423598408,441241,0.001,151,2923,-111.46790679,27.296935890197755,932.03,,
445000,,0.10682292652875185,444241,0.001,,,,27.208119091033936,,877.8491903014481,974.9
446296,464,0.11771192652732133,445241,0.001,151,2951,-113.4316235,27.17436920928955,941.73,,
450000,,0.11617734183743596,449241,0.001,,,,27.020061798095703,,933.7345476031303,1000.0
450296,468,,,,151,2979,-107.2045959,,941.73,,
454296,472,0.13436613887920976,453241,0.001,151,2999,-107.39695007,27.062551971435546,941.73,,
455000,,0.1569947738274932,454241,0.001,,,,27.123385475158692,,875.0694471776485,1000.0
457927,476,0.14859171922504902,457241,0.001,151,3027,-111.86092307999999,27.47629719543457,938.04,,
460000,,0.15652861662209033,459872,0.001,,,,27.621417545318604,,941.9317841768265,1000.0
461927,480,0.1276567689627409,460872,0.001,151,3054,-115.02655333000001,27.54618920516968,938.04,,
465000,,0.11532129188627005,464872,0.001,,,,27.35381457901001,,960.1170977830886,1000.0
465927,484,,,,151,3083,-114.37563142,,938.04,,
469927,488,0.11382637403905392,468872,0.001,151,3102,-111.46350538,27.359877323150634,947.9,,
470000,,0.11936276526376605,469872,0.001,,,,27.38776545715332,,857.787980403006,901.6
473927,492,0.11502340284362435,472872,0.001,151,3130,-107.17508629999999,27.512474124908447,947.9,,
475000,,0.12655436201021075,474872,0.001,,,,27.435968315124512,,943.4526581466198,1000.0
477927,496,0.15985695124790072,476872,0.001,151,3158,-105.81685698000003,27.42750378036499,967.87,,
480000,,0.14214612335711718,479872,0.001,,,,27.432031295776365,,944.6819231688976,1000.0
481927,500,0.1208502869233489,480872,0.001,151,3187,-101.30678375000001,27.43889859390259,973.2,,
485000,,0.10950755498930811,484872,0.001,,,,27.3403610458374,,943.9706244170666,1000.0
485927,504,,,,151,3216,-99.91356933000002,,973.2,,
489927,508,0.11727045782282948,488872,0.001,151,3236,-99.10492058999998,27.33534899520874,973.2,,
490000,,0.1602357115112245,489872,0.001,,,,27.324824077606202,,943.856350659579,1000.0
493927,512,0.14489276064187287,492872,0.001,151,3265,-99.86357075,27.346299438476564,973.2,,
495000,,0.1722733784765005,494872,0.001,,,,27.453189113616943,,929.7693049393595,1000.0
497927,516,0.19176403306424616,496872,0.001,151,3293,-99.39431874,27.535010738372804,973.2,,
500000,,0.21098310595750808,499872,0.001,,,,27.801230628967286,,913.6723009228706,1000.0
501927,520,0.222074508741498,500872,0.001,151,3322,-97.13346504,27.807930046081545,973.2,,
505000,,0.1872549943253398,504872,0.001,,,,28.063130489349366,,744.503126963973,842.3
505051,524,,,,150,3349,-101.7465826,,964.44,,
506570,528,0.15287123806774616,505515,0.001,151,3353,-98.42936481999999,28.164490461349487,939.63,,
509586,532,0.1815787749364972,508531,0.001,151,3367,-95.56520135000001,28.173463737487793,929.79,,
510000,,0.18485332631319762,509531,0.001,,,,28.165850273132325,,876.9184272486716,1000.0
513586,536,0.16950278647243977,512531,0.001,151,3396,-93.96590548,28.20106114959717,935.09,,
515000,,0.14177300887554883,514531,0.001,,,,28.093614654541014,,846.1998171895742,907.0
517586,540,0.12800845659524202,516531,0.001,151,3424,-89.43428442,27.972672592163086,935.09,,
520000,,0.13241896462440492,519531,0.001,,,,27.712236545562742,,910.263485121727,1000.0
521586,544,0.12061230381578207,520531,0.001,151,3452,-88.95342910000001,27.665548175811768,943.11,,
525000,,0.1441365423053503,524531,0.001,,,,27.692511653900148,,880.2617324978113,1000.0
525586,548,,,,150,3481,-90.07802173,,943.11,,
529586,552,0.1644873997233808,528531,0.001,151,3500,-91.72648272,27.82382584762573,952.9,,
530000,,0.17329242534935474,529531,0.001,,,,27.865566936492918,,715.2631094411015,805.2
531628,556,0.22213314473628998,530573,0.001,151,3517,-88.87133985,27.950103026169998,933.32,,
535000,,0.2138483728468418,534573,0.001,,,,28.214872833251952,,854.9880163094028,1000.0
535628,560,,,,151,3545,-91.05733061999999,,933.32,,
539628,564,0.24277335936576128,538573,0.001,151,3564,-93.74072968000002,28.516220401763917,933.32,,
540000,,0.21944235740602017,539573,0.001,,,,28.553181396484376,,709.7582817044109,1000.0
542748,568,0.2109495451822877,542573,0.001,151,3592,-100.53058146,28.82962889099121,924.52,,
543959,572,1.0521242446266115,542904,0.001,151,3595,-101.07794402000002,28.887004375457764,896.63,,
545000,,0.2546231363341212,544904,0.001,,,,29.11179092025757,,414.3470625632675,637.6
547959,576,0.24770657329261303,546904,0.001,151,3620,-104.95206035999998,29.461892745971678,900.32,,
550000,,0.2522600485160947,549904,0.001,,,,29.56356242752075,,895.286991585046,1000.0
551959,580,0.23247192224860191,550904,0.001,151,3648,-105.28999804999998,29.565939197540285,900.32,,
555000,,0.23773733694851398,554412,0.001,,,,29.459270320892333,,901.8914114188868,1000.0
555467,584,,,,151,3675,-108.01503207000002,,895.4,,
559467,588,0.2168561283275485,558412,0.001,151,3695,-109.02614243,29.424066192626952,895.4,,
560000,,0.22458683709055186,559412,0.001,,,,29.4323589553833,,849.0053127288818,1000.0
563467,592,0.227884208612144,562412,0.001,151,3724,-112.47661502,29.43375044631958,895.4,,
565000,,0.2129240055307746,564412,0.001,,,,29.398081218719483,,892.851638749428,1000.0
567467,596,0.21448245341330766,566412,0.001,151,3752,-113.38417559000001,29.515801414489747,895.4,,
570000,,0.24651665457338096,569412,0.001,,,,29.675860569000243,,900.9705611228943,1000.0
571467,600,0.22641818721592427,570412,0.001,151,3781,-115.05884089999999,29.769980686187743,895.4,,
575000,,0.2672360627129674,574412,0.001,,,,30.02650453186035,,812.3151792887599,934.5
575467,604,,,,151,3809,-121.10967066,,895.4,,
579467,608,0.2762353626936674,578412,0.001,151,3828,-125.12857245,30.125496337890624,895.4,,
580000,,0.26485304690897465,579412,0.001,,,,30.191149047851564,,863.1890064090491,1000.0
583467,612,0.28263263729959726,582412,0.001,151,3857,-129.13415279,30.6094107131958,895.4,,
585000,,0.24754462656378745,584412,0.001,,,,31.138536701202394,,846.1937416732311,1000.0
587467,616,0.3080805776566267,586412,0.001,151,3886,-132.35243957,31.489135829925537,895.4,,
590000,,0.2379420866370201,589412,0.001,,,,31.93348052215576,,730.2704392194748,913.5
591467,620,0.3049043603613973,590412,0.001,151,3913,-137.31298461,31.98120615005493,895.4,,
594632,624,0.26222681255638597,593577,0.001,151,3929,-132.95994396999996,32.04248044204712,895.81,,
595000,,0.2842143534570932,594577,0.001,,,,32.131796981811526,,837.7098375570029,1000.0
598632,628,0.2612528423815966,597577,0.001,151,3957,-135.78894672,32.226436489105225,920.62,,
600000,,0.2515801278278232,599577,0.001,,,,32.39821797943115,,866.5380511656404,1000.0
602632,632,0.260533068947494,601577,0.001,151,3985,-137.15099136,32.31430033874512,930.46,,
605000,,0.1983788027241826,604593,0.001,,,,31.927742946624758,,691.5195194106549,816.5
605648,636,,,,151,4007,-138.95154327,,920.62,,
609648,640,0.19138582403957843,608593,0.001,151,4027,-145.98360799,31.719139060974122,920.62,,
610000,,0.15835253788530826,609593,0.001,,,,31.593276874542237,,877.9293816775083,1000.0
613648,644,0.19956755960732697,612593,0.001,151,4055,-147.15778813999998,31.582636013031006,920.62,,
615000,,0.22178319181501865,614768,0.001,,,,31.592333145141602,,412.1412253742572,617.6
616785,648,0.2171776789141792,615730,0.001,151,4077,-147.19682843,31.564370926601228,911.99,,
620000,,0.20108924139291048,619730,0.001,,,,31.506681911468505,,802.1549366615712,901.6
620785,652,,,,151,4104,-146.60973762999998,,911.99,,
623025,656,0.3466551081106371,622223,0.001,151,4117,-148.85994651999997,31.560682413529378,913.97,,
625000,,0.1684231514122054,624141,0.001,,,,31.654270890179802,,541.3523885298084,627.4
626064,660,0.2148114444027024,625009,0.001,151,4136,-158.39644034,31.635960135042392,904.36,,
630000,,0.16714456542953848,629009,0.001,,,,31.673549209594725,,830.2445445646997,1000.0
630064,664,,,,151,4165,-156.30230259999996,,904.36,,
634064,668,0.22844359966367483,633009,0.001,151,4184,-152.95206280999997,31.770215808868407,913.16,,
635000,,0.17557264012098311,634009,0.001,,,,31.767797847747804,,688.6733439654112,875.5
638064,672,0.22478699646145106,637009,0.001,151,4212,-156.06075415,31.763973293304442,941.05,,
640000,,0.3429668444894745,639612,0.001,,,,31.73559770129976,,595.5767713816837,678.9
640667,676,,,,151,4231,-147.93885216,,927.08,,
644667,680,0.21326771709322928,643612,0.001,151,4250,-147.28064319,31.72743152618408,927.08,,
645000,,0.22308558883517982,644612,0.001,,,,31.78865936279297,,719.8976964687929,842.3
647691,684,0.15152952199180922,646636,0.001,151,4273,-147.62846132,32.00721534093221,922.24,,
650000,,0.22900443510711194,649560,0.001,,,,32.328962078094484,,874.7622199758887,946.3
650615,688,,,,151,4295,-149.94829203,,911.48,,
653653,692,0.3105952246710658,653560,0.001,151,4314,-148.87987965,32.692790649414064,901.86,,
655000,,0.31172765289247034,654598,0.001,,,,32.81915200805664,,776.0220393761992,1000.0
657653,696,0.3056000448167324,656598,0.001,151,4339,-155.48528998999998,32.992529281616214,901.86,,
660000,,0.1983387450809064,659621,0.001,,,,32.84965827248313,,838.7011697292328,1000.0
660676,700,,,,151,4363,-155.94216068999998,,892.09,,
664676,704,0.20375983534008266,663621,0.001,151,4382,-151.01175816,32.474484886169435,892.09,,
665000,,0.2900137093886733,664621,0.001,,,,32.34422190856934,,814.6995826983126,989.0
