time/total_timesteps,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,train/critic_loss,train/ent_coef_loss,train/n_updates,train/ent_coef,train/actor_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
1413,236,6.31,14,100,2.7829446500000006,6.756568908691406,-7.649490833282471,1312,0.6755114197731018,-20.433788299560547,0.0003,,
1440,240,6.36,14,100,2.77316295,6.833812713623047,-7.798091888427734,1339,0.6700864434242249,-20.463607788085938,0.0003,,
1462,244,6.33,14,100,2.72512475,8.292831420898438,-7.943961143493652,1361,0.6656984090805054,-20.253002166748047,0.0003,,
1488,248,6.33,14,100,2.7074279600000004,9.754480361938477,-8.067344665527344,1387,0.6605484485626221,-20.485687255859375,0.0003,,
1516,252,6.37,15,100,2.7435467000000004,8.55615234375,-8.3173246383667,1415,0.6550499200820923,-19.629501342773438,0.0003,,
1536,256,6.21,15,100,2.62193693,6.1554036140441895,-8.358241081237793,1435,0.6511542797088623,-18.81739044189453,0.0003,,
1566,260,6.27,15,100,2.65290361,7.974571228027344,-8.457812309265137,1465,0.6453540921211243,-19.35115623474121,0.0003,,
1601,264,6.35,16,99,2.7358113999999993,10.024618148803711,-8.675802230834961,1500,0.6386690139770508,-19.392072677612305,0.0003,,
1627,268,6.42,16,99,2.8296045800000003,8.952234268188477,-8.833343505859375,1526,0.6337522268295288,-19.391437530517578,0.0003,,
1654,272,6.44,16,99,2.834402320000001,8.958518981933594,-8.996472358703613,1553,0.6286923885345459,-17.894201278686523,0.0003,,
1672,276,6.36,16,99,2.8101981400000007,10.121190071105957,-9.121626853942871,1571,0.625339150428772,-20.0447940826416,0.0003,,
1704,280,6.45,17,99,2.87042051,8.71699333190918,-9.24737548828125,1603,0.6194297671318054,-18.935016632080078,0.0003,,
1729,284,6.4,17,99,2.85353947,7.848519325256348,-9.335386276245117,1628,0.6148567795753479,-19.183185577392578,0.0003,,
1755,288,6.48,17,99,2.8517397700000005,8.421496391296387,-9.539466857910156,1654,0.6101316809654236,-18.65439224243164,0.0003,,
1776,292,6.41,17,99,2.8439213999999997,8.153404235839844,-9.62781047821045,1675,0.6063485741615295,-17.83901023864746,0.0003,,
1795,296,6.36,18,99,2.80988992,10.222408294677734,-9.814218521118164,1694,0.6029389500617981,-18.731651306152344,0.0003,,
1821,300,6.43,18,99,2.8604037,6.386601448059082,-10.025482177734375,1720,0.598293125629425,-17.44028663635254,0.0003,,
1843,304,6.37,18,98,2.82103558,7.940237045288086,-10.174463272094727,1742,0.5943913459777832,-18.4405460357666,0.0003,,
1864,308,6.29,18,98,2.7420439900000004,10.00622272491455,-10.193792343139648,1763,0.5906820893287659,-18.333831787109375,0.0003,,
1887,312,6.33,19,98,2.7749935499999996,7.7270708084106445,-10.32080364227295,1786,0.58664470911026,-18.401113510131836,0.0003,,
1913,316,6.28,19,98,2.7609000200000002,10.968522071838379,-10.443656921386719,1812,0.5821139216423035,-18.004552841186523,0.0003,,
1933,320,6.29,19,98,2.7494628600000004,9.343364715576172,-10.50041389465332,1832,0.5786427855491638,-17.672012329101562,0.0003,,
1959,324,6.32,19,98,2.77533288,6.755998611450195,-10.738128662109375,1858,0.57416832447052,-17.410032272338867,0.0003,,
1980,328,6.29,20,98,2.7601688600000007,8.627618789672852,-10.811885833740234,1879,0.5705857872962952,-16.480134963989258,0.0003,,
2006,332,6.22,20,97,2.7579046099999998,8.795894622802734,-11.068832397460938,1905,0.5661776661872864,-17.637100219726562,0.0003,,
2031,336,6.18,20,97,2.7036046600000008,10.25619125366211,-11.179637908935547,1930,0.5619623064994812,-17.526369094848633,0.0003,,
2049,340,6.09,21,97,2.7356874500000004,6.056975841522217,-11.284807205200195,1948,0.5589482188224792,-16.546173095703125,0.0003,,
2071,344,6.09,21,97,2.7304531700000005,9.31235122680664,-11.408952713012695,1970,0.5552826523780823,-16.849449157714844,0.0003,,
2099,348,6.11,21,97,2.73845435,7.9335432052612305,-11.545637130737305,1998,0.5506547093391418,-17.0607967376709,0.0003,,
2119,352,6.03,21,97,2.69087306,8.712502479553223,-11.636709213256836,2018,0.5473726391792297,-16.459026336669922,0.0003,,
2143,356,6.07,22,96,2.759536969999999,11.249643325805664,-11.815804481506348,2042,0.5434609651565552,-16.590167999267578,0.0003,,
2162,360,5.96,22,96,2.7235275500000005,8.731844902038574,-12.027055740356445,2061,0.5403794646263123,-16.235977172851562,0.0003,,
2182,364,5.81,22,96,2.66635554,6.936656951904297,-12.176473617553711,2081,0.5371471047401428,-16.874013900756836,0.0003,,
2202,368,5.75,22,96,2.58424835,10.538646697998047,-12.160226821899414,2101,0.5339348912239075,-16.113182067871094,0.0003,,
2226,372,5.72,23,96,2.5949337100000003,8.882999420166016,-12.287027359008789,2125,0.530101478099823,-15.843313217163086,0.0003,,
2254,376,5.82,23,96,2.61360363,6.3399457931518555,-12.499061584472656,2153,0.5256633758544922,-16.38481330871582,0.0003,,
2279,380,5.75,23,96,2.53660361,11.557463645935059,-12.694842338562012,2178,0.5217375755310059,-16.281015396118164,0.0003,,
2297,384,5.68,23,96,2.49494456,6.837824821472168,-12.735594749450684,2196,0.5189249515533447,-16.10543441772461,0.0003,,
2317,388,5.62,24,96,2.46225286,9.340986251831055,-12.92774772644043,2216,0.5158209204673767,-15.45347785949707,0.0003,,
2338,392,5.62,24,96,2.46358183,8.239842414855957,-12.967325210571289,2237,0.5125814080238342,-14.786158561706543,0.0003,,
2361,396,5.66,24,96,2.46221117,7.796659469604492,-13.11661148071289,2260,0.5090664029121399,-15.019594192504883,0.0003,,
2384,400,5.63,24,96,2.43245765,8.725772857666016,-13.23370361328125,2283,0.5055784583091736,-14.974831581115723,0.0003,,
2413,404,5.7,25,95,2.43011907,6.249203681945801,-13.348832130432129,2312,0.5012107491493225,-15.154048919677734,0.0003,,
2437,408,5.73,25,95,2.43100268,7.2709736824035645,-13.422430038452148,2336,0.49763137102127075,-14.93799877166748,0.0003,,
2458,412,5.71,25,95,2.40642669,7.770421981811523,-13.66649055480957,2357,0.49453240633010864,-15.899185180664062,0.0003,,
2487,416,5.74,25,95,2.4486554999999997,7.122431755065918,-13.816791534423828,2386,0.49026837944984436,-15.356416702270508,0.0003,,
2505,420,5.72,26,95,2.4551618000000004,8.474828720092773,-14.016807556152344,2404,0.487640917301178,-13.848915100097656,0.0003,,
2527,424,5.68,26,95,2.4228039600000004,7.697620868682861,-13.89224624633789,2426,0.4844478368759155,-14.52253532409668,0.0003,,
2557,428,5.77,26,95,2.45789439,9.571033477783203,-14.222415924072266,2456,0.4801271855831146,-14.899589538574219,0.0003,,
2578,432,5.72,26,95,2.44409015,9.363704681396484,-14.169815063476562,2477,0.4771241545677185,-14.277422904968262,0.0003,,
2595,436,5.64,27,95,2.44326486,7.153990268707275,-14.389068603515625,2494,0.474710613489151,-14.217473983764648,0.0003,,
2616,440,5.67,27,95,2.4513253400000004,7.6101884841918945,-14.465839385986328,2515,0.47174808382987976,-14.878424644470215,0.0003,,
2638,444,5.67,27,95,2.44180195,5.884879112243652,-14.680304527282715,2537,0.46866706013679504,-13.90157699584961,0.0003,,
2658,448,5.59,27,95,2.39486507,9.208032608032227,-14.875311851501465,2557,0.4658737778663635,-14.55258560180664,0.0003,,
2687,452,5.68,28,95,2.4685057799999996,7.486605644226074,-14.906490325927734,2586,0.4618477523326874,-14.216667175292969,0.0003,,
2712,456,5.69,28,95,2.4404163299999997,6.544536590576172,-15.070699691772461,2611,0.45841068029403687,-14.073419570922852,0.0003,,
2731,460,5.69,28,95,2.4301354099999997,5.373224258422852,-15.038797378540039,2630,0.45581990480422974,-13.408760070800781,0.0003,,
2749,464,5.67,28,95,2.41378288,7.003974914550781,-15.393326759338379,2648,0.45338374376296997,-13.388839721679688,0.0003,,
2777,468,5.75,29,95,2.4422997800000004,5.910106182098389,-15.527104377746582,2676,0.44960954785346985,-13.517094612121582,0.0003,,
2807,472,5.81,29,95,2.51267518,8.715143203735352,-15.494684219360352,2706,0.4455956518650055,-12.714340209960938,0.0003,,
2826,476,5.72,29,95,2.51684706,6.401199817657471,-15.640602111816406,2725,0.44308578968048096,-12.893230438232422,0.0003,,
2850,480,5.71,29,95,2.51340944,5.66615629196167,-15.671778678894043,2749,0.4399498403072357,-13.197153091430664,0.0003,,
2873,484,5.76,30,95,2.56945124,7.269110202789307,-15.236734390258789,2772,0.4370013177394867,-13.400077819824219,0.0003,,
2898,488,5.81,30,95,2.5914317899999997,7.245236396789551,-15.226531982421875,2797,0.4338897168636322,-12.466200828552246,0.0003,,
2918,492,5.8,30,95,2.59509182,8.320693969726562,-15.033458709716797,2817,0.431446373462677,-13.107603073120117,0.0003,,
2939,496,5.78,30,95,2.60097396,8.022854804992676,-14.986703872680664,2838,0.42890018224716187,-13.61280632019043,0.0003,,
2956,500,5.72,30,95,2.5595116200000003,5.470250129699707,-15.151771545410156,2855,0.42685768008232117,-13.131708145141602,0.0003,,
2977,504,5.64,31,95,2.53208845,4.8153581619262695,-15.526603698730469,2876,0.42434483766555786,-12.696868896484375,0.0003,,
2995,508,5.58,31,95,2.5260660400000003,5.052394390106201,-15.570381164550781,2894,0.422195166349411,-12.843109130859375,0.0003,,
3020,512,5.62,31,95,2.51411763,5.327242851257324,-16.020977020263672,2919,0.41921812295913696,-12.309935569763184,0.0003,,
3043,516,5.56,31,95,2.4345521399999996,6.6095170974731445,-15.852249145507812,2942,0.41648319363594055,-12.072723388671875,0.0003,,
3065,520,5.6,32,95,2.45030736,5.566636562347412,-16.1677188873291,2964,0.4138690233230591,-12.13985824584961,0.0003,,
3095,524,5.68,32,95,2.47617769,4.514889717102051,-16.552017211914062,2994,0.4103170931339264,-12.343911170959473,0.0003,,
3120,528,5.63,32,95,2.49035344,4.050536155700684,-16.618106842041016,3019,0.40737444162368774,-12.001667022705078,0.0003,,
3140,532,5.62,32,95,2.4948228599999998,4.117982387542725,-16.970802307128906,3039,0.4050200283527374,-12.043745040893555,0.0003,,
3161,536,5.66,33,95,2.5113322300000003,5.626677989959717,-17.120826721191406,3060,0.40254291892051697,-12.454334259033203,0.0003,,
3184,540,5.68,33,95,2.5152923,5.220782279968262,-17.074594497680664,3083,0.39982905983924866,-11.44222354888916,0.0003,,
3210,544,5.72,33,95,2.56919437,3.869518518447876,-17.45420265197754,3109,0.3967718183994293,-11.867816925048828,0.0003,,
3235,548,5.77,34,95,2.5942138600000004,4.079559326171875,-17.64102554321289,3134,0.39383408427238464,-11.75955581665039,0.0003,,
3256,552,5.69,34,95,2.51425551,3.5896477699279785,-17.559097290039062,3155,0.39139407873153687,-10.873418807983398,0.0003,,
3282,556,5.7,34,94,2.56747788,4.222627639770508,-17.132503509521484,3181,0.3884481191635132,-12.939964294433594,0.0003,,
3312,560,5.81,34,94,2.67362543,4.073747634887695,-17.215328216552734,3211,0.38514119386672974,-10.970041275024414,0.0003,,
3338,564,5.89,35,94,2.6928366499999994,3.1333751678466797,-17.582597732543945,3237,0.3823153078556061,-10.196196556091309,0.0003,,
3358,568,5.81,35,94,2.65629963,4.365046977996826,-17.257205963134766,3257,0.3801576495170593,-12.154468536376953,0.0003,,
3386,572,5.79,35,94,2.5726362899999997,2.9542250633239746,-17.708885192871094,3285,0.3771503269672394,-11.86390495300293,0.0003,,
3417,576,5.91,36,94,2.59391636,4.547357082366943,-17.47702407836914,3316,0.3738512396812439,-11.298423767089844,0.0003,,
3444,580,5.94,36,94,2.65109825,3.7011890411376953,-17.731250762939453,3343,0.37099194526672363,-11.380697250366211,0.0003,,
3467,584,5.94,36,94,2.6031118099999997,4.018892288208008,-18.111278533935547,3366,0.36856749653816223,-11.101812362670898,0.0003,,
3492,588,5.94,36,94,2.62066662,4.281681060791016,-18.05709457397461,3391,0.3659305274486542,-11.477569580078125,0.0003,,
3526,592,6.08,37,94,2.6774546900000002,3.3717551231384277,-18.468524932861328,3425,0.3623746335506439,-11.676004409790039,0.0003,,
3552,596,6.13,37,94,2.70530393,4.584658622741699,-18.522098541259766,3451,0.3596801459789276,-10.732128143310547,0.0003,,
3571,600,6.15,37,94,2.7512102599999997,3.4682178497314453,-18.357635498046875,3470,0.35771098732948303,-11.4685697555542,0.0003,,
3596,604,6.19,38,94,2.8361859400000005,3.9178826808929443,-18.770301818847656,3495,0.3551366627216339,-10.240161895751953,0.0003,,
3621,608,6.26,38,94,2.86603431,4.186369895935059,-18.638286590576172,3520,0.35256704688072205,-11.038041114807129,0.0003,,
3650,612,6.3,38,94,2.8714175399999995,2.45936918258667,-19.677196502685547,3549,0.349585622549057,-10.275312423706055,0.0003,,
3670,616,6.27,38,94,2.8824281,3.4517107009887695,-19.423433303833008,3569,0.34752410650253296,-10.426759719848633,0.0003,,
3697,620,6.32,39,94,2.91802838,2.615577220916748,-19.820032119750977,3596,0.34474244713783264,-9.726507186889648,0.0003,,
3721,624,6.26,39,94,2.9442630000000003,2.9758827686309814,-20.122638702392578,3620,0.3422762453556061,-9.90768051147461,0.0003,,
3739,628,6.19,39,94,2.8984004599999995,2.2559151649475098,-20.331432342529297,3638,0.3404276371002197,-10.170934677124023,0.0003,,
3763,632,6.23,40,94,2.9192706699999995,2.6354217529296875,-20.538366317749023,3662,0.3379597067832947,-10.121780395507812,0.0003,,
3790,636,6.29,40,93,2.990670069999999,2.5898008346557617,-20.64073944091797,3689,0.33520323038101196,-9.683126449584961,0.0003,,
3810,640,6.26,40,93,2.9630373,3.156475067138672,-21.09206771850586,3709,0.3331741988658905,-9.648542404174805,0.0003,,
3843,644,6.33,40,93,2.956083319999999,2.4846701622009277,-20.893285751342773,3742,0.3298411965370178,-10.144926071166992,0.0003,,
3866,648,6.31,41,93,2.9299437200000007,2.364654064178467,-21.36271095275879,3765,0.32754185795783997,-9.37318229675293,0.0003,,
3892,652,6.36,41,93,2.93651827,2.848088026046753,-21.223529815673828,3791,0.3249515891075134,-10.245210647583008,0.0003,,
3919,656,6.37,41,93,2.89687619,3.066943645477295,-21.54633903503418,3818,0.32228758931159973,-10.085454940795898,0.0003,,
3949,660,6.37,42,93,2.89563795,2.4904115200042725,-21.50040054321289,3848,0.3193597197532654,-9.331997871398926,0.0003,,
3974,664,6.36,42,93,2.9384412599999994,2.816899299621582,-21.664600372314453,3873,0.31695401668548584,-9.00637149810791,0.0003,,
3995,668,6.37,42,93,2.96233431,2.6594181060791016,-21.439620971679688,3894,0.31495630741119385,-9.37621021270752,0.0003,,
4027,672,6.41,43,93,3.02654036,2.0690815448760986,-20.73773956298828,3926,0.31201446056365967,-9.415092468261719,0.0003,,
4055,676,6.38,43,93,3.0366996199999994,2.1449952125549316,-20.61418914794922,3954,0.309545636177063,-9.335865020751953,0.0003,,
4087,680,6.43,43,93,3.0736389600000003,2.179279327392578,-20.798377990722656,3986,0.3067668080329895,-9.236193656921387,0.0003,,
4113,684,6.46,43,93,3.10494492,2.2517693042755127,-20.957387924194336,4012,0.3045421242713928,-9.735532760620117,0.0003,,
4134,688,6.42,44,93,3.10613318,2.198080062866211,-21.04166030883789,4033,0.30275478959083557,-9.291258811950684,0.0003,,
4159,692,6.33,44,93,3.03490873,2.06207537651062,-21.645713806152344,4058,0.30062973499298096,-8.110576629638672,0.0003,,
4187,696,6.35,44,93,3.0252344699999996,2.172563076019287,-21.729610443115234,4086,0.2982536256313324,-8.650423049926758,0.0003,,
4216,700,6.45,45,93,3.0196770799999997,1.8625285625457764,-22.223501205444336,4115,0.29579803347587585,-8.684793472290039,0.0003,,
4241,704,6.45,45,93,3.01278077,2.4359664916992188,-21.940696716308594,4140,0.29367712140083313,-8.055773735046387,0.0003,,
4267,708,6.46,45,93,2.99165266,2.562232494354248,-22.445838928222656,4166,0.291473388671875,-8.082513809204102,0.0003,,
4296,712,6.46,45,93,3.0336350999999997,1.7390954494476318,-22.454387664794922,4195,0.2890338897705078,-8.789018630981445,0.0003,,
4326,716,6.56,46,93,3.08067537,1.5171289443969727,-22.424346923828125,4225,0.28652358055114746,-8.860321998596191,0.0003,,
4349,720,6.52,46,93,3.0442346299999996,2.3280749320983887,-22.800935745239258,4248,0.2846050262451172,-8.647891998291016,0.0003,,
4381,724,6.6,46,93,3.060991380000001,1.8164604902267456,-23.266115188598633,4280,0.28193527460098267,-7.88504695892334,0.0003,,
4407,728,6.68,47,93,3.0717760100000002,2.0538554191589355,-23.302318572998047,4306,0.2797662019729614,-7.888607978820801,0.0003,,
4433,732,6.7,47,93,3.11493894,1.6844909191131592,-23.951683044433594,4332,0.27759838104248047,-8.016656875610352,0.0003,,
4458,736,6.68,47,93,3.0733518,1.7347099781036377,-24.173070907592773,4357,0.27550721168518066,-8.431232452392578,0.0003,,
4480,740,6.7,47,93,3.0989796499999995,2.000319004058838,-24.147663116455078,4379,0.27367809414863586,-8.357231140136719,0.0003,,
4507,744,6.64,48,93,3.0670279600000003,1.7953765392303467,-24.29356575012207,4406,0.27144673466682434,-8.364133834838867,0.0003,,
4530,748,6.64,48,93,3.11447091,1.9449620246887207,-24.315719604492188,4429,0.269557923078537,-7.989577770233154,0.0003,,
4556,752,6.64,48,93,3.19643439,1.4359874725341797,-24.678016662597656,4455,0.26743829250335693,-7.867518424987793,0.0003,,
4576,756,6.57,49,93,3.16927601,1.2421069145202637,-24.718368530273438,4475,0.26582852005958557,-8.225950241088867,0.0003,,
4600,760,6.51,49,93,3.0935232999999998,1.488020420074463,-24.47934341430664,4499,0.26392602920532227,-7.439634799957275,0.0003,,
4622,764,6.48,49,93,3.06386701,1.6383776664733887,-24.1054630279541,4521,0.26221296191215515,-7.404543876647949,0.0003,,
4640,768,6.45,49,93,3.0500518200000006,1.4068055152893066,-24.440814971923828,4539,0.26082947850227356,-7.408438682556152,0.0003,,
4664,772,6.37,50,93,2.99165462,1.4941462278366089,-24.516586303710938,4563,0.25900259613990784,-7.813691139221191,0.0003,,
4690,776,6.35,50,93,2.9605364199999995,1.3146504163742065,-24.729007720947266,4589,0.25704535841941833,-7.688329696655273,0.0003,,
4719,780,6.32,50,93,2.91894735,1.4589139223098755,-24.258100509643555,4618,0.25487738847732544,-7.781100273132324,0.0003,,
4750,784,6.37,50,93,2.9159951299999993,1.521780252456665,-24.543251037597656,4649,0.2525915503501892,-7.175103187561035,0.0003,,
4774,788,6.4,51,93,2.9267449200000004,1.3521618843078613,-25.061548233032227,4673,0.25083255767822266,-7.747596740722656,0.0003,,
4794,792,6.35,51,93,2.9531247900000004,1.4450745582580566,-24.69614028930664,4693,0.24936121702194214,-7.822154998779297,0.0003,,
4815,796,6.28,51,93,2.9470961500000006,1.4081158638000488,-25.310291290283203,4714,0.24782010912895203,-7.513028144836426,0.0003,,
4850,800,6.34,52,93,2.9876323299999994,1.2829309701919556,-25.660419464111328,4749,0.24526238441467285,-7.315265655517578,0.0003,,
4872,804,6.31,52,93,2.93665878,1.4648165702819824,-25.596296310424805,4771,0.24366232752799988,-7.689375400543213,0.0003,,
4894,808,6.27,52,93,2.9538215500000002,1.1638802289962769,-26.086395263671875,4793,0.2420748919248581,-7.178670406341553,0.0003,,
4914,812,6.18,52,93,2.9203972,1.4545478820800781,-25.697914123535156,4813,0.24064485728740692,-7.03371000289917,0.0003,,
4940,816,6.14,53,93,2.90138819,1.3201655149459839,-25.13238525390625,4839,0.23882873356342316,-6.882352352142334,0.0003,,
4960,820,6.11,53,93,2.8906150100000003,1.2471147775650024,-25.600135803222656,4859,0.23745118081569672,-7.067376613616943,0.0003,,
4984,824,6.03,53,93,2.8102530400000005,1.3306818008422852,-25.69145965576172,4883,0.23580192029476166,-7.218723773956299,0.0003,,
5000,,,,,,1.585797905921936,-25.25189971923828,4899,0.2347007542848587,-6.6357855796813965,0.0003,3.80759436073713,6.35
5009,828,6.02,54,92,2.86823531,1.4154852628707886,-26.09332275390625,4908,0.2340848445892334,-7.012514114379883,0.0003,,
5027,832,5.94,54,92,2.79628219,1.2337828874588013,-26.295021057128906,4926,0.23285545408725739,-6.99479866027832,0.0003,,
5057,836,5.99,54,92,2.8304781199999995,1.4229966402053833,-26.49346923828125,4956,0.23081377148628235,-7.070100784301758,0.0003,,
5087,840,6.07,54,92,2.89967423,1.2668206691741943,-27.366125106811523,4986,0.22876182198524475,-6.581325531005859,0.0003,,
5110,844,6.03,55,92,2.9022513000000005,1.380114197731018,-27.543071746826172,5009,0.22718815505504608,-6.636937618255615,0.0003,,
