rollout/ep_rew_mean,train/n_updates,train/critic_loss,time/episodes,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/actor_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
-7.847222449999999,153984,12.455515657152448,2368,172,891,8.48,154035,34.83878564834595,0.001,,
-7.894182690000001,154013,9.873336042676653,2372,172,892,8.34,154063,34.684329986572266,0.001,,
-7.841341059999999,154043,9.524582862854004,2376,172,892,8.34,154094,34.6409912109375,0.001,,
-7.6580216000000005,154095,7.806835412979126,2380,172,892,8.54,154147,34.89768409729004,0.001,,
-7.67972432,154128,7.6881425976753235,2384,172,892,8.57,154180,34.6615948677063,0.001,,
-7.62429766,154163,10.419551074504852,2388,172,892,8.54,154213,36.46755790710449,0.001,,
-7.737305200000001,154193,12.436441686418322,2392,172,892,8.55,154243,35.629398345947266,0.001,,
-7.681501409999999,154225,9.932307243347168,2396,172,893,8.54,154275,36.2999521891276,0.001,,
-7.66293422,154255,9.775053569248744,2400,172,893,8.51,154305,33.02504920959473,0.001,,
-7.499873789999999,154285,11.626965840657553,2404,172,893,8.4,154336,35.15391159057617,0.001,,
-7.44230521,154314,9.578783648354667,2408,172,893,8.38,154364,35.51342010498047,0.001,,
-7.36615287,154343,11.797951936721802,2412,172,893,8.36,154394,32.971407890319824,0.001,,
-7.425255909999999,154373,12.882423400878906,2416,172,893,8.31,154423,32.980682373046875,0.001,,
-7.3345582999999985,154402,10.098004273005895,2420,172,893,8.3,154452,33.92161560058594,0.001,,
-7.173921910000001,154436,8.95127922296524,2424,172,894,8.36,154486,34.59085178375244,0.001,,
-6.66371038,154466,8.20357084274292,2428,172,894,8.66,154545,33.70699071884155,0.001,,
-6.5982348700000015,154524,8.445479393005371,2432,172,894,8.62,154575,33.368563652038574,0.001,,
-6.665941269999999,154555,9.348523684910365,2436,172,894,8.6,154605,36.83340072631836,0.001,,
-6.76055823,154585,9.30554267338344,2440,172,894,8.6,154635,31.729254404703777,0.001,,
-6.97111048,154613,10.172778265816826,2444,172,894,8.38,154664,33.130821228027344,0.001,,
-6.778754979999999,154646,8.855265685490199,2448,172,895,8.38,154696,33.52848720550537,0.001,,
-6.5504730900000006,154675,10.390379965305328,2452,172,895,8.23,154726,31.816532611846924,0.001,,
-6.48769916,154706,10.025975022997175,2456,172,895,8.25,154759,37.21642875671387,0.001,,
-6.48786708,154739,10.216988563537598,2460,172,895,8.16,154790,36.83938344319662,0.001,,
-6.603856329999998,154770,9.373285830020905,2464,172,895,8.15,154821,32.717148303985596,0.001,,
-6.66509999,154802,9.279133200645447,2468,172,895,8.16,154851,35.988728523254395,0.001,,
-6.642794459999999,154860,11.00961458683014,2472,172,896,8.47,154910,34.20842361450195,0.001,,
-6.64794742,154890,8.52784960610526,2476,172,896,8.46,154940,33.64730882644653,0.001,,
-6.853246570000001,154921,10.760604202747345,2480,172,896,8.24,154971,33.495598793029785,0.001,,
,154954,8.697872638702393,,,,,155000,32.80129671096802,0.001,-3.1233120433054866,8.2
-6.744145019999999,,,2484,172,896,8.25,155005,,,,
-6.749334769999999,154987,8.583290755748749,2488,172,897,8.25,155038,35.213263511657715,0.001,,
-6.595883259999998,155016,10.710804530552455,2492,172,897,8.23,155066,34.501962661743164,0.001,,
-6.438150369999999,155050,8.239630651473998,2496,172,897,8.25,155100,34.490892028808595,0.001,,
-6.285810229999998,155108,9.403266184670585,2500,172,897,8.53,155158,33.079897244771324,0.001,,
-6.1759148900000005,155140,8.99708366394043,2504,172,897,8.58,155194,33.77892065048218,0.001,,
-6.19177779,155174,10.67958652973175,2508,172,897,8.61,155225,33.993712425231934,0.001,,
-6.06494467,155204,8.475804465157646,2512,172,898,8.6,155254,31.50330924987793,0.001,,
-5.98281881,155232,11.104620865413121,2516,172,898,8.72,155295,32.60021734237671,0.001,,
-5.90641469,155274,8.367841720581055,2520,172,898,8.73,155325,34.180726528167725,0.001,,
-6.028236650000001,155307,9.746585104200575,2524,172,898,8.72,155358,33.35346078872681,0.001,,
-6.450986899999999,155346,8.104914801461357,2528,172,898,8.52,155397,33.72147641863142,0.001,,
-6.378298640000001,155381,12.441665861341688,2532,172,898,8.56,155431,31.105361461639404,0.001,,
-6.31498537,155415,8.600356638431549,2536,172,899,8.61,155466,34.23660850524902,0.001,,
-6.20041484,155465,9.119398772716522,2540,172,899,8.82,155517,32.80937830607096,0.001,,
-6.118307250000002,155499,8.678340911865234,2544,172,899,8.87,155551,33.37402105331421,0.001,,
-6.15824796,155540,7.910626769065857,2548,172,899,8.96,155592,34.515451192855835,0.001,,
-5.993393169999999,155575,9.694933944278294,2552,172,899,9.0,155626,35.49083185195923,0.001,,
-6.07701816,155632,8.941506544748941,2556,172,900,9.29,155688,34.4127017127143,0.001,,
-5.780550529999999,155679,8.260272860527039,2560,172,900,9.41,155731,35.160634994506836,0.001,,
-5.642352499999999,155714,9.764635980129242,2564,172,900,9.43,155764,37.85470771789551,0.001,,
-5.592662100000001,155745,8.321719110012054,2568,172,900,9.45,155796,32.780569553375244,0.001,,
-5.62022985,155778,10.555773556232452,2572,172,900,9.19,155829,32.40050745010376,0.001,,
-5.602381180000001,155810,10.137969228956434,2576,172,901,9.22,155862,32.2748306274414,0.001,,
-5.534657780000001,155844,8.39491081237793,2580,172,901,9.25,155896,30.912996292114258,0.001,,
-5.617888019999999,155879,8.069823265075684,2584,172,901,9.28,155933,32.71836233139038,0.001,,
-5.76267749,155915,7.503578927781847,2588,173,901,9.29,155967,32.11042070388794,0.001,,
-4.341684109999999,155957,9.493794886271159,2592,173,902,19.34,157000,32.4593380519322,0.001,,
-4.37820721,156981,7.709390044212341,2596,173,906,19.33,157033,33.66154670715332,0.001,,
-4.43582686,157014,9.009950697422028,2600,173,906,19.06,157064,33.2402777671814,0.001,,
-4.587116240000001,157044,7.9971888065338135,2604,173,906,19.01,157095,32.10831642150879,0.001,,
-4.58761851,157080,9.608834675380162,2608,173,907,19.06,157131,32.288212299346924,0.001,,
-4.66898501,157112,8.189716696739197,2612,173,907,19.11,157165,33.78810405731201,0.001,,
-4.683459200000001,157147,9.09372991323471,2616,173,907,19.04,157199,34.61845111846924,0.001,,
-4.728009859999999,157177,7.781934465680804,2620,173,907,19.02,157227,36.06444549560547,0.001,,
-4.54172476,157210,8.980970621109009,2624,173,907,19.03,157261,32.88790225982666,0.001,,
-4.5541515,157241,7.984282433986664,2628,173,907,18.95,157292,33.15867757797241,0.001,,
-4.68721986,157274,10.400519490242004,2632,173,908,18.94,157325,33.36634874343872,0.001,,
-4.74322641,157306,9.80177217721939,2636,173,908,18.91,157357,35.161499977111816,0.001,,
-4.79749866,157337,9.160227239131927,2640,173,908,18.71,157388,33.796220779418945,0.001,,
-4.80027709,157369,10.399996757507324,2644,173,908,18.71,157422,36.2722053527832,0.001,,
-4.89050542,157404,8.018075042300755,2648,173,908,18.63,157455,34.50157279968262,0.001,,
-5.22236547,157455,8.51209831237793,2652,173,908,18.8,157506,33.10794008695162,0.001,,
-5.189145159999999,157487,9.102034568786621,2656,173,909,18.49,157537,33.094459533691406,0.001,,
-5.37614937,157518,8.268489480018616,2660,173,909,18.38,157569,34.56421375274658,0.001,,
-5.42025473,157549,9.000680446624756,2664,173,909,18.36,157600,33.352882385253906,0.001,,
-5.358178649999998,157580,11.045206069946289,2668,173,909,18.34,157630,31.948942184448242,0.001,,
-4.855016450000001,157612,8.753301501274109,2672,173,909,18.53,157682,32.1237006187439,0.001,,
-4.808142050000002,157664,8.255146768358019,2676,173,909,18.53,157715,34.90386543273926,0.001,,
-4.016465469999999,157728,8.78100323677063,2680,173,910,18.83,157779,33.85589790344238,0.001,,
-3.9884458799999987,157761,10.690732955932617,2684,173,910,18.8,157813,33.513290882110596,0.001,,
-3.8966148599999997,157797,8.951836347579956,2688,173,910,18.81,157848,32.773756408691405,0.001,,
-5.347129460000001,157842,8.72993129491806,2692,173,910,8.94,157894,31.868197917938232,0.001,,
-5.433358870000001,157875,8.186468780040741,2696,173,910,8.92,157925,34.34844207763672,0.001,,
-5.45954089,157909,8.991084840562609,2700,173,911,8.96,157960,32.6432204246521,0.001,,
-5.367232630000001,157938,10.155891963413783,2704,173,911,8.95,157990,33.645846366882324,0.001,,
-5.2654725000000004,157982,9.693642365305047,2708,173,911,9.01,158032,34.39836597442627,0.001,,
-5.12730042,158012,8.62444919347763,2712,173,911,8.98,158063,33.04536294937134,0.001,,
-5.24212481,158043,8.494413784572057,2716,173,911,8.94,158093,33.445835749308266,0.001,,
-5.32900056,158077,8.520546132867986,2720,173,911,9.01,158128,33.461585998535156,0.001,,
-5.504667629999999,158111,7.813345909118652,2724,173,912,9.02,158163,33.11676343282064,0.001,,
-5.59025714,158147,7.694620430469513,2728,173,912,9.06,158198,34.31773090362549,0.001,,
-5.61507583,158180,8.651959538459778,2732,173,912,9.05,158230,33.25481843948364,0.001,,
-5.465991530000002,158209,9.38851249217987,2736,173,912,9.03,158260,33.44705152511597,0.001,,
-5.39815421,158243,9.377428849538168,2740,173,912,9.05,158293,33.39777135848999,0.001,,
-5.48168793,158289,8.473851528167724,2744,173,913,9.17,158339,32.738629500071205,0.001,,
-5.462547250000001,158319,9.839656293392181,2748,173,913,9.14,158369,32.458563804626465,0.001,,
-5.281307020000001,158349,8.152236998081207,2752,173,913,8.95,158401,33.747347354888916,0.001,,
-5.864989269999999,158382,9.336100816726685,2756,173,913,9.75,158512,33.95067262649536,0.001,,
-5.9248178099999995,158494,7.459505975246429,2760,173,914,9.76,158545,32.98757982254028,0.001,,
-5.900415839999999,158528,8.132012844085693,2764,173,914,9.8,158580,34.06368713378906,0.001,,
-5.741791569999999,158562,6.800625503063202,2768,173,914,9.82,158612,33.03750228881836,0.001,,
-6.24058345,158594,9.453150166405571,2772,173,914,9.62,158644,32.04587249755859,0.001,,
-6.205454760000001,158623,8.858440331050328,2776,173,914,9.61,158676,33.099531173706055,0.001,,
-6.961671370000001,158655,6.215631825583322,2780,173,914,9.26,158705,30.707661310831707,0.001,,
-6.761523209999999,158684,12.512798726558685,2784,173,915,9.21,158734,32.99098300933838,0.001,,
-6.680537810000001,158716,10.799405150943333,2788,173,915,9.18,158766,35.77819328308105,0.001,,
-6.68745133,158749,7.85942941904068,2792,173,915,9.06,158800,32.63054084777832,0.001,,
-6.603222489999999,158781,8.523789525032043,2796,173,915,9.08,158833,34.069889068603516,0.001,,
-6.626481809999998,158815,9.02814891603258,2800,173,915,9.05,158865,36.18496036529541,0.001,,
-6.56963765,158845,8.454141616821289,2804,173,915,9.06,158896,32.37139177322388,0.001,,
-6.561633489999999,158886,9.179394076852237,2808,173,916,9.05,158937,31.599294238620335,0.001,,
-6.60006546,158917,9.524652322133383,2812,173,916,9.05,158968,29.406480312347412,0.001,,
-6.406629789999999,158948,8.563176929950714,2816,173,916,9.06,158999,33.17867136001587,0.001,,
-6.31436716,158981,7.926597476005554,2820,173,916,9.03,159031,32.71779823303223,0.001,,
-6.225992759999998,159013,8.797217547893524,2824,173,916,9.02,159065,32.30158090591431,0.001,,
-6.17664695,159046,8.486159801483154,2828,173,916,8.99,159097,33.13791465759277,0.001,,
-6.199315760000001,159077,9.503007888793945,2832,173,917,8.97,159127,31.920178413391113,0.001,,
-6.20538812,159108,9.47400814294815,2836,173,917,8.99,159159,31.549511432647705,0.001,,
-6.1538080100000006,159141,7.695460915565491,2840,173,917,8.99,159192,32.949360370635986,0.001,,
-6.09553355,159173,8.145498931407928,2844,173,917,8.85,159224,33.17555046081543,0.001,,
-6.131441720000001,159203,8.958852972303118,2848,173,917,8.86,159255,35.17425537109375,0.001,,
-6.017965880000002,159240,10.404573228624132,2852,173,917,8.9,159291,31.46163558959961,0.001,,
-5.29615596,159274,9.041709613800048,2856,173,917,8.13,159325,33.34884796142578,0.001,,
-5.281109930000001,159320,9.73833956037249,2860,173,918,8.25,159370,31.806874752044678,0.001,,
-5.3213063499999995,159353,10.94777218500773,2864,173,918,8.25,159405,33.17299032211304,0.001,,
-5.429740979999999,159385,10.26460245677403,2868,173,918,8.24,159436,33.17950566609701,0.001,,
-5.36503965,159416,9.336711406707764,2872,173,918,8.23,159467,31.554935455322266,0.001,,
-5.4046212,159447,8.230791985988617,2876,173,918,8.22,159498,32.952489376068115,0.001,,
-5.331867109999999,159479,7.525436878204346,2880,173,918,8.29,159534,32.79060363769531,0.001,,
-5.508884699999999,159514,9.292292356491089,2884,173,919,8.31,159565,33.360454082489014,0.001,,
-5.40632508,159548,8.109942853450775,2888,173,919,8.33,159599,29.25575351715088,0.001,,
-5.410452299999999,159581,8.871110848018102,2892,173,919,8.31,159631,34.206308364868164,0.001,,
-5.43047112,159611,8.812234606061663,2896,173,919,8.31,159664,33.705267588297524,0.001,,
-5.381346639999999,159644,7.9637755155563354,2900,173,919,8.3,159695,35.058302879333496,0.001,,
-5.419220809999998,159676,7.747803270816803,2904,173,919,8.31,159727,32.374624252319336,0.001,,
-5.38323753,159714,8.171613659177508,2908,173,920,8.28,159765,33.379665919712615,0.001,,
-4.72261951,159769,7.982936448064343,2912,173,920,8.52,159820,31.55033779144287,0.001,,
-4.66772031,159805,9.980960273742676,2916,173,920,8.57,159856,31.74013786315918,0.001,,
-4.756847109999999,159837,8.945890128612518,2920,173,920,8.57,159888,34.40122032165527,0.001,,
-4.78820226,159870,9.421904298994276,2924,173,920,8.56,159921,31.481813049316408,0.001,,
-4.78625113,159904,9.698457098007202,2928,173,921,8.58,159955,32.833732986450194,0.001,,
-4.7164784,159938,8.086030210767474,2932,173,921,8.62,159989,32.53832530975342,0.001,,
,159954,8.44758677482605,,,,,160000,32.95247983932495,0.001,-2.651782185025513,9.5
-4.68058674,159971,9.995038986206055,2936,173,921,8.63,160022,34.82654857635498,0.001,,
-4.516907910000001,160007,9.012157917022705,2940,173,921,8.76,160068,30.7294602394104,0.001,,
-4.56142869,160047,9.736379214695521,2944,173,921,8.74,160098,32.689418156941734,0.001,,
-4.490636549999999,160078,9.87986673627581,2948,173,922,8.75,160130,33.89045858383179,0.001,,
-4.55700583,160122,9.961948258536202,2952,173,922,8.82,160173,35.11070489883423,0.001,,
-4.708319449999999,160155,8.664346588982475,2956,173,922,8.81,160206,31.482462406158447,0.001,,
-4.518648639999999,160189,9.259436416625977,2960,173,922,8.71,160241,35.004635620117185,0.001,,
-4.38622371,160222,8.976966500282288,2964,173,922,8.68,160273,32.134610176086426,0.001,,
-4.48784449,160254,7.567157404763358,2968,173,922,8.68,160304,31.70797348022461,0.001,,
-4.38710463,160289,7.762970638275147,2972,173,923,8.75,160342,32.49316291809082,0.001,,
-4.131515170000001,160338,10.276682376861572,2976,173,923,8.91,160389,30.58209228515625,0.001,,
-4.07611613,160373,8.203538835048676,2980,173,923,8.9,160424,32.67853403091431,0.001,,
-3.9616303900000003,160402,7.969501495361328,2984,173,923,8.87,160452,33.353148460388184,0.001,,
-3.9947080799999997,160432,9.474238634109497,2988,173,923,8.84,160483,32.354392528533936,0.001,,
-3.9081382199999997,160465,9.538613855838776,2992,173,923,8.86,160517,30.256691455841064,0.001,,
-3.78578709,160501,9.039623439311981,2996,173,924,8.88,160552,32.35490369796753,0.001,,
-3.6693635899999997,160535,9.448400633675712,3000,173,924,8.92,160587,29.800983428955078,0.001,,
-3.49440784,160578,9.821280896663666,3004,173,924,9.02,160629,30.584938526153564,0.001,,
-3.43390871,160639,8.571488082408905,3008,173,924,9.26,160691,32.37017059326172,0.001,,
-4.028119220000001,160671,11.057285717555455,3012,173,924,9.03,160723,29.791222890218098,0.001,,
-4.046558559999999,160704,8.519445207383898,3016,173,925,8.99,160755,29.22885971069336,0.001,,
-3.9150338999999996,160736,8.122941070132786,3020,173,925,9.0,160788,34.477285385131836,0.001,,
-3.88926465,160769,7.260960161685944,3024,173,925,9.01,160822,29.36796283721924,0.001,,
-3.79092515,160804,8.270959079265594,3028,173,925,9.02,160857,35.18659687042236,0.001,,
-3.8116851400000007,160837,7.481782972812653,3032,173,925,8.99,160888,32.461984634399414,0.001,,
-3.790105200000001,160879,10.739660739898682,3036,173,925,9.09,160931,32.29073143005371,0.001,,
-3.9535690199999998,160914,8.874412178993225,3040,173,926,8.96,160964,34.88970422744751,0.001,,
-3.8273218000000004,160945,8.894171767764622,3044,173,926,8.98,160996,33.35117197036743,0.001,,
-3.7441345599999996,160979,8.447804927825928,3048,173,926,9.01,161031,33.53259468078613,0.001,,
-3.7869024800000006,161012,9.809163570404053,3052,173,926,8.9,161063,30.58863754272461,0.001,,
-3.6363270000000005,161046,8.386358420054117,3056,173,926,8.91,161097,29.8756591796875,0.001,,
-3.6878486299999995,161082,9.02930760383606,3060,173,926,8.91,161132,30.056129932403564,0.001,,
-3.7436024,161113,8.436150670051575,3064,173,927,8.91,161164,31.879512310028076,0.001,,
-3.5755334400000005,161148,7.720603889889187,3068,173,927,8.95,161199,31.677396392822267,0.001,,
-3.5987545499999998,161180,8.729452967643738,3072,173,927,8.89,161231,30.580334663391113,0.001,,
-3.77310463,161213,7.392879962921143,3076,173,927,8.76,161265,28.262022018432617,0.001,,
-3.8555445899999996,161249,7.668442964553833,3080,173,927,8.76,161300,31.179431438446045,0.001,,
-3.95985317,161282,7.450608094533284,3084,173,927,8.81,161333,31.41244125366211,0.001,,
-4.03782159,161313,9.184566736221313,3088,173,928,8.81,161364,31.16390895843506,0.001,,
-4.04237857,161346,8.925595581531525,3092,173,928,8.82,161399,32.56297779083252,0.001,,
-4.09310726,161381,9.15884452395969,3096,173,928,8.8,161432,31.12622880935669,0.001,,
-4.16183338,161411,9.283522401537214,3100,173,928,8.77,161464,31.92190424601237,0.001,,
-3.9347400500000003,161457,7.952713191509247,3104,173,928,8.78,161507,31.008581161499023,0.001,,
-4.09834933,161489,8.55349424150255,3108,173,928,8.49,161540,34.37157487869263,0.001,,
-4.178449140000001,161519,7.930495977401733,3112,173,929,8.48,161571,33.67357063293457,0.001,,
-4.044119240000001,161554,8.340666592121124,3116,173,929,8.57,161612,29.526840209960938,0.001,,
-3.9505970500000003,161594,8.476933336257934,3120,173,929,8.58,161646,32.365482330322266,0.001,,
-3.94569009,161629,7.063852369785309,3124,173,929,8.58,161680,31.278868198394775,0.001,,
-3.8614559500000007,161663,10.231828093528748,3128,173,929,8.91,161748,33.34278440475464,0.001,,
-3.8302232800000007,161731,8.557199120521545,3132,173,930,8.94,161782,30.972460746765137,0.001,,
-3.30643949,161780,8.168168800848502,3136,173,930,9.0,161831,31.28383813585554,0.001,,
-3.25756125,161816,7.996746122837067,3140,173,930,9.05,161869,29.85858392715454,0.001,,
-3.2119922699999996,161850,8.965218271527972,3144,173,930,9.06,161902,33.75432252883911,0.001,,
-3.24788666,161885,7.456256926059723,3148,173,930,9.04,161935,31.80424737930298,0.001,,
-3.1400108200000005,161915,7.976815973009382,3152,173,930,9.03,161966,34.42465591430664,0.001,,
-3.2956954400000007,161947,8.301309585571289,3156,173,931,9.02,161999,35.17020797729492,0.001,,
-3.26731027,161981,9.16625428199768,3160,173,931,9.0,162032,32.138307094573975,0.001,,
-3.2026501,162014,8.400438043806288,3164,173,931,9.02,162066,30.610053253173827,0.001,,
-3.2892530600000005,162048,7.263582502092634,3168,173,931,9.0,162099,33.21519184112549,0.001,,
-3.2250217700000006,162078,7.844096115657261,3172,174,931,8.98,162129,32.126919746398926,0.001,,
-2.99281593,162120,8.874870121479034,3176,174,931,9.06,162171,34.45889329910278,0.001,,
-2.8745576500000003,162165,9.643603801727295,3180,174,932,9.16,162216,31.898862838745117,0.001,,
-2.8065297599999997,162198,7.716773271560669,3184,174,932,9.16,162249,33.51433086395264,0.001,,
-2.79057588,162230,9.90403699874878,3188,174,932,9.17,162281,31.297446727752686,0.001,,
-2.86981372,162262,7.995573997497559,3192,174,932,9.13,162312,30.98410415649414,0.001,,
-2.8405720100000003,162294,8.909796131981743,3196,174,932,9.13,162345,31.005669784545898,0.001,,
-2.9155400399999998,162326,9.303344547748566,3200,174,932,9.13,162377,31.812705993652344,0.001,,
-3.2163695999999997,162359,8.07474148273468,3204,174,933,9.03,162410,30.24697494506836,0.001,,
-3.0395963299999993,162396,8.891527938842774,3208,174,933,9.07,162447,32.51374282836914,0.001,,
-8.31135192,163421,8.243616696834565,3212,174,938,19.01,163472,31.690173290252684,0.001,,
-8.48965683,163453,7.515604496002197,3216,174,938,18.92,163504,32.58996057510376,0.001,,
-8.25578784,163504,7.576769965035575,3220,174,938,19.11,163557,31.475573539733887,0.001,,
-8.198281909999999,163539,8.690529929267036,3224,174,938,19.1,163590,33.305823802948,0.001,,
-8.09449094,163576,8.482571363449097,3228,174,938,18.79,163627,32.024586041768394,0.001,,
-8.109227659999998,163608,7.58324316569737,3232,174,938,18.77,163659,30.519378185272217,0.001,,
-8.615753599999998,163639,8.0338716506958,3236,174,939,18.58,163689,33.32710790634155,0.001,,
-8.658390110000001,163669,7.582365444728306,3240,174,939,18.51,163720,29.494286219278973,0.001,,
-8.7240439,163702,7.366366922855377,3244,174,939,18.51,163753,31.4369854927063,0.001,,
-8.71977769,163735,9.329060137271881,3248,174,939,18.51,163786,30.5238356590271,0.001,,
-8.5672834,163768,7.656535557338169,3252,174,939,18.54,163820,29.847919940948486,0.001,,
-8.52381411,163799,8.193315327167511,3256,174,939,18.51,163850,29.593695163726807,0.001,,
-8.44597528,163831,9.940039528740776,3260,174,940,18.5,163882,29.055938243865967,0.001,,
-8.39962155,163862,9.089787065982819,3264,174,940,18.46,163912,28.03446674346924,0.001,,
-8.285455760000001,163897,9.65968569842252,3268,174,940,18.49,163948,31.98785285949707,0.001,,
-8.156278530000002,163954,8.136552453041077,3272,174,940,18.76,164005,31.960957527160645,0.001,,
-8.536165140000001,163985,8.024458527565002,3276,174,940,18.64,164035,31.545653820037842,0.001,,
-8.671150169999999,164013,7.711031913757324,3280,174,940,18.47,164063,32.46822992960612,0.001,,
-8.678267,164046,9.462310910224915,3284,174,941,18.49,164098,30.537675857543945,0.001,,
-8.704543810000002,164098,8.37930546866523,3288,174,941,18.67,164148,29.974808284214564,0.001,,
-8.588410790000001,164131,7.066046595573425,3292,174,941,18.71,164183,30.009730339050293,0.001,,
-8.590517839999999,164172,7.707412123680115,3296,174,941,18.79,164224,31.125859260559082,0.001,,
-8.557268969999997,164204,8.7148756980896,3300,174,941,18.78,164255,32.560665130615234,0.001,,
-8.549641209999999,164236,7.332531213760376,3304,174,941,18.77,164287,31.80285120010376,0.001,,
-8.394005889999999,164291,7.224852740764618,3308,174,942,18.97,164344,28.266419410705566,0.001,,
-3.08681452,164326,9.387333035469055,3312,174,942,9.05,164377,30.310272693634033,0.001,,
-3.294751630000001,164375,6.722745418548584,3316,174,942,9.21,164425,31.420071919759113,0.001,,
-3.4759572700000003,164424,8.063188672065735,3320,174,942,9.17,164474,29.21198844909668,0.001,,
-3.5295436700000007,164455,7.672666907310486,3324,174,943,9.17,164507,31.647104740142822,0.001,,
-3.6278067099999998,164487,7.4691177776881625,3328,174,943,9.11,164538,27.92790921529134,0.001,,
-3.5656375299999996,164517,7.953297546931675,3332,174,943,9.08,164567,30.018015543619793,0.001,,
-3.5503348,164556,7.869032204151154,3336,174,943,9.18,164607,29.012755870819092,0.001,,
-3.53706232,164587,8.727798521518707,3340,174,943,9.18,164638,29.20301389694214,0.001,,
-3.52439332,164635,8.107112010320028,3344,174,944,9.32,164685,30.339969158172607,0.001,,
-3.5158209599999997,164669,7.54469988562844,3348,174,944,9.33,164719,29.83487663269043,0.001,,
-3.65769679,164700,8.507741239335802,3352,174,944,9.3,164750,29.500410079956055,0.001,,
-3.5462179299999996,164731,8.18934291601181,3356,174,944,9.31,164781,30.90352487564087,0.001,,
-3.63638987,164761,7.648678839206696,3360,174,944,9.29,164811,28.93207883834839,0.001,,
-3.63494789,164790,8.3755510193961,3364,174,944,9.29,164841,30.524162769317627,0.001,,
-3.6589088699999994,164842,8.378695351736885,3368,174,945,9.44,164892,31.856705801827566,0.001,,
-3.7178665200000007,164883,9.07952144742012,3372,174,945,9.29,164934,30.574378967285156,0.001,,
-3.5493869299999994,164916,7.193143738640679,3376,174,945,9.32,164967,30.863833618164062,0.001,,
-3.41111853,164948,7.540544211864471,3380,174,945,9.36,164999,30.131691455841064,0.001,,
,164956,9.052884459495544,,,,,165000,28.190946102142334,0.001,-2.2086434240452943,8.7
-3.3801647200000002,164980,9.476795852184296,3384,174,945,9.34,165032,30.48277521133423,0.001,,
-3.288649929999999,165015,8.971683859825134,3388,174,946,9.17,165065,28.372448444366455,0.001,,
-3.2122354,165047,10.068370137895856,3392,174,946,9.15,165098,28.567537307739258,0.001,,
-3.22177243,165088,8.663804531097412,3396,174,946,9.14,165138,31.28159809112549,0.001,,
-2.8185986499999998,165160,7.581434113638742,3400,174,946,9.55,165210,33.8079400062561,0.001,,
-2.699284920000001,165199,7.710803925991058,3404,174,946,9.63,165250,30.324411153793335,0.001,,
-2.8689100500000007,165231,8.483510494232178,3408,174,947,9.37,165281,30.65072774887085,0.001,,
-2.86084531,165260,6.2786679949079245,3412,174,947,9.33,165310,29.073696613311768,0.001,,
-2.5808862,165289,10.910356342792511,3416,174,947,9.16,165341,32.474663734436035,0.001,,
-2.713206130000001,165322,7.156510174274445,3420,174,947,8.98,165372,29.345438480377197,0.001,,
-2.5976155700000003,165354,7.081191003322601,3424,174,947,8.97,165404,33.763208866119385,0.001,,
-2.52507196,165383,7.358479091099331,3428,174,947,9.06,165444,27.999386469523113,0.001,,
-2.27810015,165444,9.850580215454102,3432,174,948,9.27,165494,29.000854015350342,0.001,,
-2.3505471300000003,165474,8.12703548158918,3436,174,948,9.18,165525,31.052993774414062,0.001,,
-7.5732770700000005,166502,7.608026721260765,3440,174,953,19.14,166552,29.62564182281494,0.001,,
-7.5669352100000005,166532,6.890069603919983,3444,174,953,18.98,166583,29.191885948181152,0.001,,
-7.540925259999999,166562,9.246801035744804,3448,174,953,18.93,166612,30.74792718887329,0.001,,
-7.590037129999998,166592,7.746895134449005,3452,174,953,18.94,166644,29.012296676635742,0.001,,
-7.29266302,166628,6.966450184583664,3456,174,953,19.22,166703,30.598093509674072,0.001,,
-7.265845420000001,166685,7.52487587928772,3460,174,954,19.25,166736,30.495931148529053,0.001,,
-7.29815975,166720,8.748161792755127,3464,174,954,19.3,166771,30.016281127929688,0.001,,
-7.308463240000001,166756,8.474319398403168,3468,174,954,19.14,166806,28.6817569732666,0.001,,
-7.35459339,166787,7.86185497045517,3472,174,954,19.05,166839,29.300674438476562,0.001,,
-7.32527016,166820,7.364814917246501,3476,174,954,19.04,166871,31.245963668823244,0.001,,
-7.259432320000001,166853,7.185103999243842,3480,174,954,19.08,166907,28.905872344970703,0.001,,
-7.075897189999998,166891,7.186173439025879,3484,174,955,19.1,166942,28.294336795806885,0.001,,
-7.0348152299999995,166923,5.7504072189331055,3488,174,955,19.09,166974,31.126381874084473,0.001,,
-6.99569876,166955,8.089670521872383,3492,174,955,19.08,167006,33.42714754740397,0.001,,
-6.9707783899999995,166988,8.057570033603245,3496,174,955,19.03,167041,29.938937377929687,0.001,,
-9.64628464,167190,9.022740840911865,3500,174,956,20.31,167241,30.046638011932373,0.001,,
-9.81091131,167230,8.437877598930807,3504,174,956,20.38,167288,29.484480328030056,0.001,,
-9.825327160000002,167269,9.384060263633728,3508,174,957,20.39,167320,28.383682250976562,0.001,,
-9.89450429,167305,7.875849577096792,3512,174,957,20.47,167357,30.545902887980144,0.001,,
-9.977022459999999,167336,8.484958827495575,3516,174,957,20.47,167388,29.75849199295044,0.001,,
-10.02291583,167366,6.108865124838693,3520,174,957,20.45,167417,30.599812984466553,0.001,,
-10.0650795,167397,8.065947873251778,3524,174,957,20.44,167448,27.593455632527668,0.001,,
-9.93733789,167431,8.2947496175766,3528,174,957,20.69,167513,28.80369997024536,0.001,,
