time/fps,time/time_elapsed,train/actor_loss,time/episodes,time/total_timesteps,rollout/ep_len_mean,train/n_updates,train/critic_loss,train/learning_rate,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
141,73,6.923490810394287,208,10400,50.0,10250,0.06075356088578701,0.001,-10.04730697,,
,,6.924933643341064,,10500,,10350,0.048832913748919966,0.001,,50.0,-9.44295985
140,75,7.024022941589355,212,10600,50.0,10450,0.05083982191979885,0.001,-10.11470335,,
140,76,7.197853736877441,216,10800,50.0,10650,0.07853901028633117,0.001,-10.03741566,,
,,7.210149536132812,,11000,,10850,0.04862989913672209,0.001,,50.0,-9.39313195
139,78,,220,11000,50.0,,,,-10.062343540000002,,
140,79,7.278032989501953,224,11200,50.0,11050,0.0514596401154995,0.001,-10.10988421,,
140,81,7.349159526824951,228,11400,50.0,11250,0.050046011209487914,0.001,-10.103226980000002,,
,,7.3631336212158205,,11500,,11350,0.05032733626663685,0.001,,50.0,-8.918767699999998
140,82,7.489908027648926,232,11600,50.0,11450,0.052239832356572154,0.001,-10.04087989,,
140,83,7.63840467453003,236,11800,50.0,11650,0.05565115459263325,0.001,-9.93560196,,
,,7.7215496444702145,,12000,,11850,0.05415846098214388,0.001,,50.0,-9.0566674
139,86,,240,12000,50.0,,,,-9.93209937,,
139,87,7.675645256042481,244,12200,50.0,12050,0.07188431769609452,0.001,-10.022721769999999,,
140,88,7.89792682647705,248,12400,50.0,12250,0.06453953869640827,0.001,-9.98347004,,
,,7.918754215240479,,12500,,12350,0.05702587127685547,0.001,,50.0,-8.56001755
139,90,7.934288368225098,252,12600,50.0,12450,0.04742647349834442,0.001,-10.04409076,,
139,91,8.087416877746582,256,12800,50.0,12650,0.04762252219021321,0.001,-10.084594920000002,,
,,8.223541793823243,,13000,,12850,0.05783269502222538,0.001,,50.0,-8.57444155
139,93,,260,13000,50.0,,,,-10.04262974,,
139,94,8.27500738143921,264,13200,50.0,13050,0.04761375598609448,0.001,-9.98883084,,
140,95,8.356126747131349,268,13400,50.0,13250,0.04876152660697699,0.001,-9.96792417,,
,,8.349053497314452,,13500,,13350,0.05518459528684616,0.001,,50.0,-7.697015800000001
139,97,8.42707721710205,272,13600,50.0,13450,0.049130189940333364,0.001,-9.93595897,,
140,98,8.511000175476074,276,13800,50.0,13650,0.051090468615293504,0.001,-9.72477931,,
,,8.6282808303833,,14000,,13850,0.047474032752215865,0.001,,50.0,-7.247787149999999
139,100,,280,14000,50.0,,,,-9.485689090000001,,
140,101,8.71757495880127,284,14200,50.0,14050,0.06357864893972874,0.001,-9.461026050000001,,
140,102,8.797485466003417,288,14400,50.0,14250,0.05590673498809338,0.001,-9.35807589,,
,,8.774311676025391,,14500,,14350,0.04578594509512186,0.001,,50.0,-7.713780150000001
139,104,8.88090187072754,292,14600,50.0,14450,0.052487847283482554,0.001,-9.179937670000001,,
140,105,8.938082962036132,296,14800,50.0,14650,0.06469611503183842,0.001,-9.122638100000001,,
,,8.999021568298339,,15000,,14850,0.04884455882012844,0.001,,50.0,-7.541272599999999
139,107,,300,15000,50.0,,,,-9.07350217,,
140,108,9.064430809020996,304,15200,50.0,15050,0.045153136178851125,0.001,-9.002689370000002,,
140,109,9.169828186035156,308,15400,50.0,15250,0.052676984630525114,0.001,-8.99961598,,
,,9.162594299316407,,15500,,15350,0.052698028162121775,0.001,,50.0,-7.904307099999999
140,111,9.291558303833007,312,15600,50.0,15450,0.04853660114109516,0.001,-8.85049224,,
140,112,9.287439346313477,316,15800,50.0,15650,0.0465202309936285,0.001,-8.80261885,,
,,9.461440277099609,,16000,,15850,0.04915657948702574,0.001,,50.0,-7.893168499999999
139,114,,320,16000,50.0,,,,-8.69612162,,
140,115,9.488042030334473,324,16200,50.0,16050,0.04922080993652344,0.001,-8.52074039,,
140,116,9.664153480529786,328,16400,50.0,16250,0.04951688691973686,0.001,-8.349091099999999,,
,,9.612508239746093,,16500,,16350,0.046882244572043416,0.001,,50.0,-7.802297800000001
140,118,9.626133842468262,332,16600,50.0,16450,0.05438768211752176,0.001,-8.14625043,,
140,119,9.71863079071045,336,16800,50.0,16650,0.0435466268286109,0.001,-8.17024375,,
,,9.786379432678222,,17000,,16850,0.04785668879747391,0.001,,50.0,-7.7381279
140,121,,340,17000,50.0,,,,-8.16051617,,
140,122,9.860129928588867,344,17200,50.0,17050,0.043085944950580594,0.001,-8.02056088,,
141,123,9.975534744262696,348,17400,50.0,17250,0.04963305678218603,0.001,-7.85506698,,
,,10.049221229553222,,17500,,17350,0.060015653893351555,0.001,,50.0,-7.473622800000001
140,124,10.042449645996093,352,17600,50.0,17450,0.04331284277141094,0.001,-7.8001045499999995,,
141,126,10.072434272766113,356,17800,50.0,17650,0.04166004549711943,0.001,-7.6281513499999996,,
,,10.128152694702148,,18000,,17850,0.04463097747415304,0.001,,50.0,-8.00027825
140,127,,360,18000,50.0,,,,-7.4652230600000005,,
141,129,10.239320335388184,364,18200,50.0,18050,0.050560110360383985,0.001,-7.42976605,,
141,130,10.27252113342285,368,18400,50.0,18250,0.07336300078779459,0.001,-7.29887191,,
,,10.370921592712403,,18500,,18350,0.05144197627902031,0.001,,50.0,-7.514109099999997
140,132,10.349552841186524,372,18600,50.0,18450,0.04300739154219627,0.001,-7.204613750000001,,
141,133,10.508517532348632,376,18800,50.0,18650,0.05373681180179119,0.001,-7.396774980000001,,
,,10.561610832214356,,19000,,18850,0.046696324571967124,0.001,,50.0,-7.5130589
140,135,,380,19000,50.0,,,,-7.517907030000001,,
140,136,10.62854148864746,384,19200,50.0,19050,0.042331194169819356,0.001,-7.42936028,,
140,138,10.625478515625,388,19400,50.0,19250,0.05222803860902786,0.001,-7.438382150000001,,
,,10.725134315490722,,19500,,19350,0.04879304654896259,0.001,,50.0,-7.2916444
139,140,10.718284606933594,392,19600,50.0,19450,0.04711886752396822,0.001,-7.428640610000001,,
139,141,10.795506439208985,396,19800,50.0,19650,0.05611208118498325,0.001,-7.4064644600000005,,
,,10.86342861175537,,20000,,19850,0.050321323424577714,0.001,,50.0,-7.2324332
139,143,,400,20000,50.0,,,,-7.403329470000001,,
139,145,11.010794258117675,404,20200,50.0,20050,0.047948365285992625,0.001,-7.266110280000001,,
139,146,11.039867668151855,408,20400,50.0,20250,0.0772457192838192,0.001,-7.17711229,,
,,11.056247062683106,,20500,,20350,0.06143557228147983,0.001,,50.0,-6.837000949999999
138,148,11.116132621765138,412,20600,50.0,20450,0.04771835908293724,0.001,-7.15293806,,
138,149,11.155061302185059,416,20800,50.0,20650,0.045735409185290336,0.001,-7.13530098,,
,,11.24488468170166,,21000,,20850,0.050889773741364476,0.001,,50.0,-7.5029173
138,151,,420,21000,50.0,,,,-7.167655219999999,,
138,153,11.311186447143555,424,21200,50.0,21050,0.05845230802893639,0.001,-7.171317649999999,,
138,154,11.342104148864745,428,21400,50.0,21250,0.06415592797100544,0.001,-7.23484173,,
,,11.39194450378418,,21500,,21350,0.05325591340661049,0.001,,50.0,-7.07555295
138,156,11.418992958068849,432,21600,50.0,21450,0.06281294673681259,0.001,-7.35102223,,
138,157,11.516921081542968,436,21800,50.0,21650,0.05591191224753857,0.001,-7.29474474,,
,,11.508428573608398,,22000,,21850,0.04736994817852974,0.001,,50.0,-7.3302096500000005
137,159,,440,22000,50.0,,,,-7.150458229999999,,
138,160,11.614314994812013,444,22200,50.0,22050,0.05312914691865444,0.001,-7.15751785,,
138,161,11.68547695159912,448,22400,50.0,22250,0.05346981339156628,0.001,-7.18796513,,
,,11.715329551696778,,22500,,22350,0.053024025708436964,0.001,,50.0,-7.425654849999999
138,163,11.711431274414062,452,22600,50.0,22450,0.05869983620941639,0.001,-7.194390279999999,,
138,164,11.813719482421876,456,22800,50.0,22650,0.056899358630180356,0.001,-7.18240544,,
,,11.91157413482666,,23000,,22850,0.05201687287539244,0.001,,50.0,-7.185758299999999
138,166,,460,23000,50.0,,,,-7.383227999999999,,
138,167,11.96286865234375,464,23200,50.0,23050,0.060582500249147415,0.001,-7.36749869,,
138,168,11.989240264892578,468,23400,50.0,23250,0.05262396916747093,0.001,-7.29341639,,
,,12.026326332092285,,23500,,23350,0.04867051750421524,0.001,,50.0,-6.847327899999999
138,170,12.119005813598633,472,23600,50.0,23450,0.05466595709323883,0.001,-7.25100949,,
138,171,12.105205764770508,476,23800,50.0,23650,0.06524154804646969,0.001,-7.113758559999999,,
,,12.169222640991212,,24000,,23850,0.05065037753432989,0.001,,50.0,-7.246816300000001
138,173,,480,24000,50.0,,,,-7.158569509999999,,
138,174,12.268035659790039,484,24200,50.0,24050,0.05211182564496994,0.001,-7.15200971,,
139,175,12.31639404296875,488,24400,50.0,24250,0.05772061631083489,0.001,-7.152138120000001,,
,,12.331913566589355,,24500,,24350,0.06120802525430918,0.001,,50.0,-7.3108184
138,177,12.35814910888672,492,24600,50.0,24450,0.060567266717553137,0.001,-7.1154252399999995,,
139,178,12.409828643798829,496,24800,50.0,24650,0.07822299137711525,0.001,-6.995756110000001,,
,,12.505361251831054,,25000,,24850,0.05832853309810162,0.001,,50.0,-6.7920027
138,180,,500,25000,50.0,,,,-6.92935667,,
138,181,12.541546173095703,504,25200,50.0,25050,0.06323465153574943,0.001,-6.99263465,,
139,182,12.557932472229004,508,25400,50.0,25250,0.05787455812096596,0.001,-6.936471620000001,,
,,12.60378204345703,,25500,,25350,0.05044109702110291,0.001,,50.0,-7.2087904
138,184,12.678097877502442,512,25600,50.0,25450,0.05293747548013925,0.001,-6.933181740000001,,
139,185,12.703094787597657,516,25800,50.0,25650,0.05171342868357897,0.001,-6.962957580000001,,
,,12.78199779510498,,26000,,25850,0.05453265607357025,0.001,,50.0,-6.845075399999999
138,187,,520,26000,50.0,,,,-7.00898458,,
138,188,12.847373237609863,524,26200,50.0,26050,0.05136354021728039,0.001,-7.05940855,,
139,189,12.923645057678222,528,26400,50.0,26250,0.0629025261104107,0.001,-6.97738793,,
,,12.967493209838867,,26500,,26350,0.06588891871273518,0.001,,50.0,-6.64871955
138,191,12.942705268859862,532,26600,50.0,26450,0.05940848328173161,0.001,-6.909392230000001,,
139,192,12.990903396606445,536,26800,50.0,26650,0.05152320995926857,0.001,-6.76907386,,
,,13.02568904876709,,27000,,26850,0.04935657039284706,0.001,,50.0,-6.902812100000001
138,194,,540,27000,50.0,,,,-6.740286499999999,,
138,195,13.099712219238281,544,27200,50.0,27050,0.05729741834104061,0.001,-6.642714079999999,,
139,196,13.145745811462403,548,27400,50.0,27250,0.058087018206715586,0.001,-6.554660540000001,,
,,13.180023651123047,,27500,,27350,0.06285295039415359,0.001,,50.0,-6.853045999999999
138,198,13.191602592468263,552,27600,50.0,27450,0.05654053315520287,0.001,-6.56534996,,
139,199,13.224601593017578,556,27800,50.0,27650,0.0678588130325079,0.001,-6.540890429999999,,
,,13.330932579040528,,28000,,27850,0.053334485068917276,0.001,,50.0,-6.5246823
138,201,,560,28000,50.0,,,,-6.451381179999999,,
138,202,13.395188941955567,564,28200,50.0,28050,0.05591796822845936,0.001,-6.355380420000001,,
139,203,13.408105430603028,568,28400,50.0,28250,0.05319573797285557,0.001,-6.414967710000001,,
,,13.512000885009765,,28500,,28350,0.05362003102898598,0.001,,50.0,-6.367167199999999
138,205,13.447774276733398,572,28600,50.0,28450,0.05480239488184452,0.001,-6.48673756,,
139,206,13.51205364227295,576,28800,50.0,28650,0.06099607050418854,0.001,-6.484418639999999,,
,,13.574070243835449,,29000,,28850,0.0493853634595871,0.001,,50.0,-5.97824965
138,208,,580,29000,50.0,,,,-6.3954970300000005,,
139,209,13.664378776550294,584,29200,50.0,29050,0.05425006903707981,0.001,-6.441526139999999,,
139,211,13.672657203674316,588,29400,50.0,29250,0.05566996619105339,0.001,-6.4749153999999995,,
,,13.70727035522461,,29500,,29350,0.05521446257829666,0.001,,50.0,-6.0010409000000005
139,212,13.675696258544923,592,29600,50.0,29450,0.053667182251811024,0.001,-6.44941426,,
139,214,13.79210823059082,596,29800,50.0,29650,0.056891574785113336,0.001,-6.57002066,,
,,13.836626663208008,,30000,,29850,0.05540057353675366,0.001,,50.0,-6.029126600000001
139,215,,600,30000,50.0,,,,-6.549511150000001,,
139,216,13.891994094848632,604,30200,50.0,30050,0.055541127249598504,0.001,-6.537955010000001,,
139,217,13.939229507446289,608,30400,50.0,30250,0.061210206374526024,0.001,-6.538870040000001,,
,,13.977453651428222,,30500,,30350,0.054997688047587874,0.001,,50.0,-5.79441295
139,219,13.982116508483887,612,30600,50.0,30450,0.05850183673202992,0.001,-6.53280031,,
139,220,14.019363327026367,616,30800,50.0,30650,0.061946595832705495,0.001,-6.489483300000001,,
,,14.071239585876464,,31000,,30850,0.06755796976387501,0.001,,50.0,-5.7312929
139,222,,620,31000,50.0,,,,-6.41643145,,
139,223,14.10938018798828,624,31200,50.0,31050,0.05214589312672615,0.001,-6.41055884,,
139,225,14.151923713684083,628,31400,50.0,31250,0.05951115556061268,0.001,-6.403133430000001,,
,,14.188299407958985,,31500,,31350,0.053973625749349594,0.001,,50.0,-5.921074249999999
139,226,14.178750915527344,632,31600,50.0,31450,0.051247604638338086,0.001,-6.382997830000001,,
139,228,14.307933311462403,636,31800,50.0,31650,0.06680891372263431,0.001,-6.417346289999999,,
,,14.314447174072265,,32000,,31850,0.057485127225518226,0.001,,50.0,-5.7978799500000004
139,229,,640,32000,50.0,,,,-6.439050549999999,,
139,230,14.33736660003662,644,32200,50.0,32050,0.05485458396375179,0.001,-6.4564966199999985,,
139,232,14.350446166992187,648,32400,50.0,32250,0.05902613803744316,0.001,-6.577319009999999,,
,,14.394855613708495,,32500,,32350,0.05812759503722191,0.001,,50.0,-5.5981939999999994
139,233,14.386435813903809,652,32600,50.0,32450,0.058175079450011255,0.001,-6.484251139999999,,
139,234,14.46037353515625,656,32800,50.0,32650,0.05761589176952839,0.001,-6.51794141,,
,,14.581714248657226,,33000,,32850,0.07714899525046348,0.001,,50.0,-5.765816450000001
139,236,,660,33000,50.0,,,,-6.397622360000001,,
139,237,14.580087509155273,664,33200,50.0,33050,0.05461555913090706,0.001,-6.326516809999999,,
139,238,14.627840957641602,668,33400,50.0,33250,0.06335974730551243,0.001,-6.303111129999999,,
,,14.604506721496582,,33500,,33350,0.06608414821326733,0.001,,50.0,-5.78352875
139,240,14.597926063537598,672,33600,50.0,33450,0.05716482430696487,0.001,-6.333562569999999,,
139,241,14.731412811279297,676,33800,50.0,33650,0.053754328042268755,0.001,-6.255625810000001,,
,,14.698773994445801,,34000,,33850,0.05244656078517437,0.001,,50.0,-5.6219058
139,243,,680,34000,50.0,,,,-6.23084336,,
139,244,14.775071334838866,684,34200,50.0,34050,0.05034417390823364,0.001,-6.120167769999999,,
139,246,14.786865158081055,688,34400,50.0,34250,0.06906399078667164,0.001,-5.9815261600000005,,
,,14.851994132995605,,34500,,34350,0.053642212972044946,0.001,,50.0,-5.6329496
139,247,14.810660095214844,692,34600,50.0,34450,0.05955148249864578,0.001,-6.015484590000001,,
139,249,14.831706428527832,696,34800,50.0,34650,0.058287569880485536,0.001,-5.8977825500000005,,
,,14.930806198120116,,35000,,34850,0.06410038754343987,0.001,,50.0,-5.66836945
139,250,,700,35000,50.0,,,,-5.85458168,,
139,252,14.937486724853516,704,35200,50.0,35050,0.05463445991277695,0.001,-5.807757829999998,,
139,253,14.99534969329834,708,35400,50.0,35250,0.05379347920417785,0.001,-5.820723069999999,,
,,15.023438301086426,,35500,,35350,0.055941943824291226,0.001,,50.0,-5.69054875
139,254,15.067232131958008,712,35600,50.0,35450,0.05848841316998005,0.001,-5.796571650000001,,
139,255,15.047675590515137,716,35800,50.0,35650,0.05989609181880951,0.001,-5.779126270000001,,
,,15.135266723632812,,36000,,35850,0.06352305211126805,0.001,,50.0,-5.5556361
139,257,,720,36000,50.0,,,,-5.77647799,,
139,258,15.167542419433595,724,36200,50.0,36050,0.05699877791106701,0.001,-5.719328569999999,,
140,259,15.207135543823242,728,36400,50.0,36250,0.05681525588035583,0.001,-5.72981805,,
,,15.224884185791016,,36500,,36350,0.06063029214739799,0.001,,50.0,-5.801783200000001
140,261,15.259290237426757,732,36600,50.0,36450,0.05602935880422592,0.001,-5.64283414,,
140,262,15.280449523925782,736,36800,50.0,36650,0.05917863614857197,0.001,-5.743377409999999,,
,,15.287287254333496,,37000,,36850,0.05959354594349861,0.001,,50.0,-5.7293964
139,264,,740,37000,50.0,,,,-5.768347100000001,,
140,265,15.326378135681152,744,37200,50.0,37050,0.07703526064753533,0.001,-5.71603828,,
140,266,15.398698196411132,748,37400,50.0,37250,0.05829785980284214,0.001,-5.627432680000001,,
,,15.426576461791992,,37500,,37350,0.05763629350811243,0.001,,50.0,-5.6593842
140,268,15.412811546325683,752,37600,50.0,37450,0.05081968791782856,0.001,-5.6107759,,
140,269,15.449732055664063,756,37800,50.0,37650,0.05183881968259811,0.001,-5.58572274,,
,,15.447112197875976,,38000,,37850,0.050999993830919264,0.001,,50.0,-5.6591878
140,271,,760,38000,50.0,,,,-5.605030749999998,,
140,272,15.506417274475098,764,38200,50.0,38050,0.06121753171086311,0.001,-5.627766140000001,,
140,273,15.550853118896484,768,38400,50.0,38250,0.05450862176716328,0.001,-5.70521483,,
,,15.552486991882324,,38500,,38350,0.05182265006005764,0.001,,50.0,-5.592628400000001
140,275,15.636080474853516,772,38600,50.0,38450,0.06329165317118168,0.001,-5.628883939999998,,
140,276,15.600924263000488,776,38800,50.0,38650,0.0544128330051899,0.001,-5.7142821600000016,,
,,15.62614086151123,,39000,,38850,0.08921805933117867,0.001,,50.0,-5.787804400000001
140,278,,780,39000,50.0,,,,-5.704135819999999,,
140,279,15.721864051818848,784,39200,50.0,39050,0.06348678216338158,0.001,-5.752601179999999,,
140,280,15.744047775268555,788,39400,50.0,39250,0.05263596534729004,0.001,-5.81866548,,
,,15.734768447875977,,39500,,39350,0.1075771238654852,0.001,,50.0,-5.63294755
140,282,15.78472240447998,792,39600,50.0,39450,0.05752508662641048,0.001,-5.769153519999999,,
140,283,15.785829467773437,796,39800,50.0,39650,0.04944088257849216,0.001,-5.7891515700000005,,
,,15.781147956848145,,40000,,39850,0.067702861353755,0.001,,50.0,-5.431134049999999
140,285,,800,40000,50.0,,,,-5.831687280000001,,
140,286,15.831650619506837,804,40200,50.0,40050,0.05387039802968502,0.001,-5.86983645,,
140,287,15.885960655212402,808,40400,50.0,40250,0.05462162785232067,0.001,-5.79803747,,
,,15.88670249938965,,40500,,40350,0.05518316105008125,0.001,,50.0,-5.7974008999999995
140,289,15.890564422607422,812,40600,50.0,40450,0.05721005477011204,0.001,-5.7598967,,
140,290,15.984593505859374,816,40800,50.0,40650,0.06853644512593746,0.001,-5.727576399999999,,
,,16.001618766784667,,41000,,40850,0.059083874821662906,0.001,,50.0,-5.54113785
140,292,,820,41000,50.0,,,,-5.676070270000001,,
140,293,15.990053825378418,824,41200,50.0,41050,0.058825480043888094,0.001,-5.63735015,,
140,294,16.02702941894531,828,41400,50.0,41250,0.05842311598360538,0.001,-5.65059987,,
,,16.07620922088623,,41500,,41350,0.06503003865480422,0.001,,50.0,-5.79982245
140,296,16.03152858734131,832,41600,50.0,41450,0.0688901448994875,0.001,-5.730787340000001,,
140,297,16.084227790832518,836,41800,50.0,41650,0.058328002765774725,0.001,-5.7666718800000005,,
,,16.087611427307127,,42000,,41850,0.05705470331013203,0.001,,50.0,-5.5312328
140,299,,840,42000,50.0,,,,-5.679746009999998,,
140,300,16.08008548736572,844,42200,50.0,42050,0.06726835578680039,0.001,-5.70493651,,
140,301,16.18236068725586,848,42400,50.0,42250,0.05864289842545986,0.001,-5.792617279999999,,
,,16.108042373657227,,42500,,42350,0.05162773974239826,0.001,,50.0,-5.784224449999999
140,303,16.19710662841797,852,42600,50.0,42450,0.06209509618580342,0.001,-5.87348835,,
140,304,16.260622024536133,856,42800,50.0,42650,0.06710499294102192,0.001,-5.851186999999999,,
,,16.231606826782226,,43000,,42850,0.05046704191714525,0.001,,50.0,-5.466467199999999
140,306,,860,43000,50.0,,,,-5.818989640000001,,
140,307,16.274376106262206,864,43200,50.0,43050,0.054166954532265665,0.001,-5.831807609999999,,
140,308,16.31093650817871,868,43400,50.0,43250,0.06533021040260792,0.001,-5.731643710000001,,
,,16.297612686157226,,43500,,43350,0.056378050893545154,0.001,,50.0,-5.374599249999999
140,310,16.324709243774414,872,43600,50.0,43450,0.06496355772018432,0.001,-5.745344289999999,,
140,311,16.366091918945312,876,43800,50.0,43650,0.062135707959532736,0.001,-5.674060139999999,,
,,16.41334197998047,,44000,,43850,0.05645509451627731,0.001,,50.0,-5.39942755
140,313,,880,44000,50.0,,,,-5.721613409999999,,
140,314,16.3801171875,884,44200,50.0,44050,0.058703683987259864,0.001,-5.71077906,,
140,315,16.435982971191407,888,44400,50.0,44250,0.0706305343657732,0.001,-5.697357380000001,,
,,16.48655487060547,,44500,,44350,0.0879063431173563,0.001,,50.0,-5.49873525
140,317,16.497784729003907,892,44600,50.0,44450,0.05395706206560135,0.001,-5.65839071,,
140,318,16.416196060180663,896,44800,50.0,44650,0.055782311484217646,0.001,-5.65666132,,
,,16.527393569946287,,45000,,44850,0.056827769130468365,0.001,,50.0,-5.253907399999999
140,320,,900,45000,50.0,,,,-5.604505840000001,,
140,321,16.51970245361328,904,45200,50.0,45050,0.060288550555706026,0.001,-5.563913919999999,,
