rollout/ep_len_mean,train/critic_loss,time/episodes,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
656.41,4.938289207696915,268,0.001,621.20324224,1009,134895,133,-31.239747409820556,134852,,
,5.375193706778592,,0.001,,,135000,,-31.19526499793643,134895,1191.6648068559357,890.9
665.4,5.050332690238952,272,0.001,649.3595228199999,1034,138116,133,-32.180181819915774,137116,,
,5.282123394966126,,0.001,,,140000,,-33.04708018112183,139116,1156.431259619433,898.9
696.74,5.3049703071117404,276,0.001,689.3338988199998,1068,141653,132,-33.976019901275635,141116,,
688.55,5.447276621580124,280,0.001,704.1566790199998,1084,144670,133,-34.97176133728027,143670,,
,5.304950769662857,,0.001,,,145000,,-35.31638181304932,144670,794.5964784354728,689.6
714.54,5.396227640867234,284,0.001,739.8818994299999,1116,148670,133,-36.53191943359375,147670,,
,5.576676728487015,,0.001,,,150000,,-37.26859533309936,149670,931.8143853804097,707.7
731.41,5.467061383724213,288,0.001,784.15080697,1148,152670,132,-38.122418243408205,151670,,
,5.646519924640655,,0.001,,,155000,,-39.37347055053711,154670,819.3862227647799,730.6
750.77,5.626752528905868,292,0.001,813.7398865000001,1181,156670,132,-39.94733048248291,155670,,
,6.0023533406257625,,0.001,,,160000,,-41.52348526763916,159670,1023.6174352953618,852.9
783.77,,296,,854.60136173,1214,160670,132,,,,
796.41,6.071039215845006,300,0.001,886.4103347200002,1236,164325,132,-43.16272361125421,163325,,
,6.080363955497742,,0.001,,,165000,,-43.362173538208005,164325,765.4357584613375,676.5
804.29,6.390768338680267,304,0.001,911.21496122,1267,167373,132,-44.73215658569336,167317,,
807.94,6.5106554546663835,308,0.001,921.9785818500001,1276,169784,132,-45.38606852869834,168784,,
,6.365124540567398,,0.001,,,170000,,-45.67866980743408,169784,1309.336151547404,897.4
822.99,6.498962090015412,312,0.001,935.6732808099998,1310,173784,132,-46.16269692993164,172784,,
,6.672197455167771,,0.001,,,175000,,-46.80853258514404,174996,1157.7963231662056,776.0
821.33,6.81873680973053,316,0.001,933.30302412,1339,176996,132,-46.81367552947998,175996,,
,6.7545306479930876,,0.001,,,180000,,-47.74764396667481,179228,1287.904809232778,1000.0
813.65,,320,,931.4161101200001,1370,180228,131,,,,
807.08,6.555969914874515,324,0.001,934.31929699,1383,182318,131,-48.303072439657676,181318,,
,6.991978449106217,,0.001,,,185000,,-49.40736376953125,184318,830.6153676622491,684.5
807.08,6.951680697441101,328,0.001,957.4531618899997,1415,186318,131,-49.960735275268554,185318,,
802.92,7.106510710208974,332,0.001,947.1701731700002,1427,188459,131,-50.543114925952665,187459,,
,7.093121703863144,,0.001,,,190000,,-50.767476097106936,189459,1160.035446166502,1000.0
802.92,6.95648774766922,336,0.001,965.6990474799999,1463,192459,131,-51.50226682281494,191459,,
,7.48812213563919,,0.001,,,195000,,-52.510549095153806,194459,1157.244466398959,941.6
828.79,7.368172840595245,340,0.001,1006.8558993600001,1497,196459,131,-53.09593648529053,195459,,
840.45,7.067908326387405,344,0.001,1035.1050729499998,1520,199771,131,-54.43893991088867,199459,,
,7.316175885689565,,0.001,,,200000,,-54.444470454484986,199771,1306.6146856627408,876.1
850.41,7.122521817922592,348,0.001,1045.4519080500002,1551,203771,131,-55.02845793914795,202771,,
,7.180612311840058,,0.001,,,205000,,-55.53319123840332,204771,1111.695448070322,902.6
860.25,7.2029287467002865,352,0.001,1073.96525737,1585,207771,131,-56.032828491210935,206771,,
,7.025961797475815,,0.001,,,210000,,-56.97665576171875,209771,1108.9572201824383,908.1
860.25,7.18027091884613,356,0.001,1084.7984299900002,1620,211771,130,-57.26004627227783,210771,,
,7.3311167644478425,,0.001,,,215000,,-58.107534845298694,214388,1353.5073421102018,901.8
865.94,,360,,1103.4488423100001,1652,215388,130,,,,
875.36,7.707006780862808,364,0.001,1127.51153349,1676,219388,130,-59.01643993377686,218388,,
,7.500438277482987,,0.001,,,220000,,-59.39499054718018,219388,1373.2775533487088,927.4
884.93,7.3459443731307985,368,0.001,1156.9748943999998,1710,223388,130,-60.517852127075194,222388,,
,7.675692569732666,,0.001,,,225000,,-61.23831474304199,224388,1400.310463094822,875.2
890.4,7.558291564941406,372,0.001,1175.4484449000001,1744,227156,130,-61.760962577819825,226388,,
,7.732277191638946,,0.001,,,230000,,-63.132779495239255,229156,1443.9193346275133,1000.0
895.03,7.524620190143585,376,0.001,1198.58239665,1778,231156,129,-63.26096661376953,230156,,
,8.094377553462982,,0.001,,,235000,,-64.55056788635254,234156,1383.7941958311799,1000.0
904.86,,380,,1213.49270483,1814,235156,129,,,,
904.86,8.536858993291855,384,0.001,1235.95650029,1838,239156,130,-65.82908539581298,238156,,
,8.089379701852799,,0.001,,,240000,,-66.22882964324951,239156,1185.702546469609,1000.0
901.66,8.38911695690716,388,0.001,1195.5837971199999,1871,242836,129,-66.39789113437428,241836,,
,8.631015427907307,,0.001,,,245000,,-65.79586334228516,244866,1508.0398871235316,1000.0
891.96,,392,,1197.6893783799999,1901,245866,129,,,,
882.34,8.30004589509964,396,0.001,1202.7381849600001,1924,248904,129,-68.14402209472657,248866,,
,8.475396068096162,,0.001,,,250000,,-68.19181562042236,249904,1717.036036118203,1000.0
885.79,8.492861052513122,400,0.001,1218.17103631,1955,252904,129,-68.93149278259277,251904,,
,8.60770103740692,,0.001,,,255000,,-70.14212500762939,254904,1544.4455344882329,903.5
895.31,8.434563317775726,404,0.001,1245.3194484800001,1989,256904,129,-70.32149095916748,255904,,
,8.656474195480346,,0.001,,,260000,,-71.45872667694091,259904,1750.2073687812313,1000.0
911.2,,408,,1282.7188392000003,2025,260904,128,,,,
897.42,8.50699298119545,412,0.001,1292.25938452,2044,263526,128,-72.58649324035645,263395,,
,9.105124896526336,,0.001,,,265000,,-73.08352005767823,264526,1562.1233300353283,913.2
905.3,8.922972018003463,416,0.001,1332.4633272299998,2074,267526,128,-73.38146611785889,266526,,
,9.290024495601655,,0.001,,,270000,,-74.4375877609253,269526,1212.5115610913722,710.8
912.98,9.365772804260255,420,0.001,1345.2420414699998,2106,271526,128,-74.38688306427002,270526,,
922.47,9.422868276253725,424,0.001,1367.5766986700003,2125,274565,129,-73.99850423712479,273565,,
,9.201172135092996,,0.001,,,275000,,-75.83764153784448,274928,1453.0434385681249,1000.0
916.1,8.99426392841339,428,0.001,1373.0756417200005,2156,277928,128,-76.20281495666504,276928,,
,9.89697817182541,,0.001,,,280000,,-77.48849639892578,279928,1070.9503250903683,759.3
934.69,9.307548490524292,432,0.001,1424.9351999400003,2189,281928,128,-77.75191683959962,280928,,
925.01,9.272660552740097,436,0.001,1397.76103281,2208,284960,129,-78.48126274108887,283960,,
,9.580749100208282,,0.001,,,285000,,-78.40086871337891,284960,1667.5389990922529,911.0
925.01,9.635844333171844,440,0.001,1417.0517207199998,2243,288960,128,-79.191562210083,287960,,
,9.782183231830597,,0.001,,,290000,,-79.62487539672851,289960,1481.4465264759142,816.4
917.84,10.463826455079117,444,0.001,1410.76484068,2270,291555,128,-79.46130291827313,291114,,
,9.739358294963838,,0.001,,,295000,,-80.43060789489746,294555,1347.0260241401616,835.8
917.84,,448,,1407.29650503,2300,295555,128,,,,
908.24,10.03902372121811,452,0.001,1407.59097385,2323,298595,128,-81.59237197875977,298555,,
,9.792225221157073,,0.001,,,300000,,-81.94149436950684,299595,1927.8499247994157,1000.0
899.06,10.260972325394793,456,0.001,1394.65083831,2348,301677,128,-82.19891859845417,300677,,
,10.452569068984435,,0.001,,,305000,,-83.07152169017586,304231,1473.5247058723587,789.1
898.43,,460,,1404.31014101,2378,305231,128,,,,
898.43,10.707353960037231,464,0.001,1401.21214878,2403,309231,128,-83.73595986938477,308231,,
,10.786937943935394,,0.001,,,310000,,-83.77539038085938,309231,1698.627523271786,1000.0
898.43,10.666501172065734,468,0.001,1415.5803996200002,2438,313231,128,-84.68585466003418,312231,,
,10.802017939567566,,0.001,,,315000,,-85.22368267822266,314231,1700.8872948427684,901.8
890.97,10.36907574748993,472,0.001,1408.4926762900002,2471,316253,127,-85.46132038879395,316231,,
,10.609246786117554,,0.001,,,320000,,-85.96695472717285,319253,1715.9594463021087,961.4
890.97,,476,,1418.59109859,2501,320253,127,,,,
890.97,10.99784497642517,480,0.001,1427.2795013900004,2525,324253,128,-86.66318778991699,323253,,
,11.19479056787491,,0.001,,,325000,,-87.07688645935059,324253,1177.535695044219,697.5
881.51,11.138066280841828,484,0.001,1405.09858712,2551,327307,128,-87.20561065673829,326307,,
,11.1005897731781,,0.001,,,330000,,-87.53216737365723,329307,1315.3627160877688,685.2
884.71,11.025263714313507,488,0.001,1467.626223,2583,331307,128,-87.6972141571045,330307,,
,11.381818361142102,,0.001,,,335000,,-88.75544523725323,334123,1324.7060993438179,846.2
892.57,,492,,1491.79361542,2615,335123,128,,,,
892.85,11.845357775688171,496,0.001,1484.9084691300002,2634,338189,128,-88.9969532623291,337189,,
,10.162644684314728,,0.001,,,340000,,-90.49677658081055,339456,1366.3143385350936,810.5
875.52,,500,,1459.3122450299998,2657,340456,128,,,,
866.04,12.126213806152343,504,0.001,1447.3099670100003,2679,343508,128,-90.10727011108398,343456,,
,11.82809801197052,,0.001,,,345000,,-90.69133657836915,344508,1133.2896457677357,661.6
866.04,11.576852221012116,508,0.001,1443.8394860400003,2706,347508,128,-90.8468423614502,346508,,
,11.864695952892303,,0.001,,,350000,,-91.37719100952148,349508,1438.1330254837653,845.6
879.82,11.689274793624877,512,0.001,1463.4681192599999,2739,351508,128,-92.04363647460937,350508,,
,11.954987989902497,,0.001,,,355000,,-91.59947369384766,354508,1600.5091052731702,975.7
879.82,,516,,1452.5860183900002,2775,355508,128,,,,
876.08,11.96599085855484,520,0.001,1473.9269164900002,2797,359134,128,-92.49757327270508,358134,,
,11.800619143486022,,0.001,,,360000,,-92.64261970520019,359134,1552.2609470111552,825.6
871.5,12.125560427188873,524,0.001,1471.4702358000002,2824,361715,128,-92.9231400604248,361157,,
870.27,12.451660463809967,528,0.001,1472.0620760200002,2842,364955,128,-93.85625576782226,363955,,
,11.956004974365234,,0.001,,,365000,,-93.91012684631347,364955,1522.9202653657958,802.8
862.18,12.266455611228944,532,0.001,1449.22450128,2874,368146,128,-93.90815780639649,367955,,
,12.161938735961915,,0.001,,,370000,,-94.26451260375977,369146,2018.438345828175,962.7
862.27,11.97825443453905,536,0.001,1479.7736606400001,2899,371187,128,-95.35647010803223,370187,,
853.79,12.660898543834687,540,0.001,1451.2855692,2918,374339,128,-94.51652702331543,373339,,
,12.695156144618988,,0.001,,,375000,,-94.31713099670411,374339,1691.2802380883193,903.0
861.07,12.404016955349098,544,0.001,1476.3110830100004,2948,377662,128,-94.88410648298853,376662,,
,13.444688275337219,,0.001,,,380000,,-95.3927373046875,379662,1743.1471791959389,901.4
861.07,13.188995248794555,548,0.001,1510.7130509500003,2982,381662,127,-95.6876456451416,380662,,
,12.303280741214753,,0.001,,,385000,,-96.92044635009766,384662,1629.1441515514161,815.2
870.67,,552,,1531.51529824,3016,385662,127,,,,
879.85,12.662030069828033,556,0.001,1568.6629052899998,3039,389662,128,-97.54049493408203,388662,,
,12.615801231384278,,0.001,,,390000,,-97.57840539550782,389662,1650.4965188996052,806.9
884.31,13.158659212112427,560,0.001,1580.89166036,3073,393662,128,-98.67025311279296,392662,,
,12.901392766952515,,0.001,,,395000,,-98.36483799743652,394662,1577.899401012814,803.1
884.31,12.832548013687134,564,0.001,1604.85286001,3107,397662,127,-99.15686991882325,396662,,
,13.453691478252411,,0.001,,,400000,,-99.61307133483886,399662,1955.4132694764762,972.0
884.31,12.846485113620759,568,0.001,1613.6195235800003,3142,401662,127,-100.19957928466796,400662,,
,13.32362995147705,,0.001,,,405000,,-100.72324867248535,404500,1728.8660386137315,952.5
892.47,,572,,1643.16059442,3176,405500,127,,,,
892.47,12.766311324596405,576,0.001,1649.93034872,3200,409500,127,-101.12976078796386,408500,,
,13.171709785461426,,0.001,,,410000,,-101.71560514831543,409500,1783.2939099516777,980.0
892.47,12.560892096996307,580,0.001,1669.1550290700002,3235,413500,127,-102.65897691345215,412500,,
,13.020475052833557,,0.001,,,415000,,-102.53091595458984,414500,1742.9432699172132,919.1
901.93,13.12418720960617,584,0.001,1709.9965120699999,3269,417500,127,-103.2476534729004,416500,,
,13.573460834503173,,0.001,,,420000,,-103.64718843078613,419500,1475.7995944136987,722.8
901.93,12.952537331104278,588,0.001,1712.3696737299997,3301,421500,127,-104.25049353027343,420500,,
,13.638422814846038,,0.001,,,425000,,-104.72368692016602,424500,1887.9639077957866,940.0
903.77,,592,,1714.77405519,3335,425500,127,,,,
911.3,13.297701873779296,596,0.001,1751.1715827799999,3359,429319,127,-105.12806910705567,428319,,
,13.030526725508325,,0.001,,,430000,,-105.11010797075231,429597,1465.9750122174737,812.2
912.69,13.293539956212044,600,0.001,1759.44066747,3383,431725,127,-106.08545434474945,430725,,
,13.787112409114838,,0.001,,,435000,,-106.18408801269531,434295,1259.201520244882,786.5
917.87,,604,,1746.01326961,3413,435295,127,,,,
900.63,14.384403298854828,608,0.001,1704.7749427399997,3432,437571,127,-106.3662673034668,437557,,
,14.532548810591956,,0.001,,,440000,,-106.5118892815106,439252,1777.7245734349824,1000.0
897.44,15.044885190963745,612,0.001,1703.8802765999997,3460,441252,127,-106.04389234924317,440252,,
892.85,14.658380082130432,616,0.001,1717.4073176900001,3480,444793,127,-106.74263400268555,443793,,
,14.52761335849762,,0.001,,,445000,,-106.634830078125,444793,1687.2183113102103,1000.0
889.52,14.192321396350861,620,0.001,1688.3908076300004,3512,448086,127,-106.61472135925293,447086,,
,14.055721819400787,,0.001,,,450000,,-106.42700540161132,449086,1689.1012604987075,904.2
903.71,14.62473668050766,624,0.001,1716.1348490100002,3546,452086,127,-107.03842094421387,451086,,
894.38,14.190515521773719,628,0.001,1675.14091883,3560,454393,127,-107.76925150553386,453393,,
,14.427959881305695,,0.001,,,455000,,-107.20182467651367,454393,1192.851924588124,849.7
901.73,14.665214242458344,632,0.001,1693.5361531399997,3592,458319,127,-107.38775474548339,457319,,
,14.388804278850555,,0.001,,,460000,,-107.95952081298829,459898,1399.0954191530589,811.8
907.11,14.750182505607604,636,0.001,1691.7180388100003,3623,461898,127,-107.33736012268066,460898,,
,15.181988015331884,,0.001,,,465000,,-107.41028327412076,464475,1838.9199016905345,982.2
911.36,,640,,1716.6217366400003,3656,465475,127,,,,
898.93,15.558666566848755,644,0.001,1695.5420105100004,3670,467555,127,-107.0028782196045,466939,,
,14.730109734535217,,0.001,,,470000,,-107.75493113708497,469263,1846.0463844132814,996.0
896.01,14.285693460941316,648,0.001,1694.1195136600002,3702,471263,127,-107.82494944763184,470263,,
876.77,15.577104942471374,652,0.001,1656.86451594,3719,473339,127,-106.8034800015963,473314,,
,15.388348259925841,,0.001,,,475000,,-108.24199549865723,474339,1449.0382823391817,694.9
875.54,15.979477526796313,656,0.001,1633.80087808,3746,477216,127,-108.81649806341984,476216,,
,16.35809251880646,,0.001,,,480000,,-108.22199894714356,479216,1714.6244119242533,886.9
870.05,15.806566888332368,660,0.001,1606.4992582599998,3779,480667,127,-108.08226582336425,480216,,
860.49,16.303895626068115,664,0.001,1567.55816613,3795,483711,127,-108.31051722717285,482711,,
,15.798872298240662,,0.001,,,485000,,-108.66829885864257,484726,1906.858120590629,953.5
850.64,16.195343740940093,668,0.001,1547.9543564300004,3824,486726,127,-108.88307641601563,485726,,
842.48,15.536552973747254,672,0.001,1525.8101058600002,3842,489748,127,-109.27691510009765,488748,,
,15.986762046813965,,0.001,,,490000,,-108.55486660911923,489791,1721.5194645144977,805.2
832.91,15.94239485168457,676,0.001,1500.6018206000006,3870,492791,127,-109.44559617614746,491791,,
,15.129945900917054,,0.001,,,495000,,-109.574056640625,494804,1977.0023801312782,923.1
823.04,,680,,1482.29477718,3899,495804,127,,,,
823.04,15.11358593416214,684,0.001,1483.1812400400001,3922,499804,127,-110.77144903564454,498804,,
,14.768924364566804,,0.001,,,500000,,-110.86499331665038,499804,1516.5801731495435,874.0
823.04,14.800334901809693,688,0.001,1469.08109444,3957,503804,127,-110.84377433776855,502804,,
,14.813551076412201,,0.001,,,505000,,-111.00371022033691,504804,2145.3988333340267,1000.0
816.09,15.172223613301261,692,0.001,1466.1811279899994,3987,507109,127,-112.45276762309827,506109,,
,15.751227092266083,,0.001,,,510000,,-112.35665254211426,509379,1783.0553169870284,806.9
810.6,,696,,1460.35406283,4016,510379,127,,,,
815.21,16.39500900220871,700,0.001,1471.1951842300002,4038,513246,127,-112.63375631713868,513208,,
,15.88826602602005,,0.001,,,515000,,-112.7728595123291,514246,1930.1436542925833,912.5
819.51,16.052322742938994,704,0.001,1518.43818336,4067,517246,127,-112.98482460021972,516246,,
,16.18307978439331,,0.001,,,520000,,-113.80786827087402,519246,1702.3717007145751,822.8
827.28,15.389928390026093,708,0.001,1559.7095024199998,4100,520299,126,-113.72007875061036,520246,,
820.63,15.001565140247346,712,0.001,1559.0629944900002,4118,523315,127,-114.71679022216797,523299,,
,15.300660316944123,,0.001,,,525000,,-114.76740556335449,524315,2063.7635910336276,925.5
825.22,15.778896020889283,716,0.001,1559.09217625,4148,527315,127,-114.481955078125,526315,,
,15.171254871368408,,0.001,,,530000,,-115.30596557617187,529315,1602.2522147080394,770.1
832.29,16.116924349308015,720,0.001,1603.6451753800002,4182,531315,127,-115.63604600524903,530315,,
,15.474139464378357,,0.001,,,535000,,-115.91323307800293,534315,2102.4695802747738,920.6
832.29,,724,,1595.80364559,4216,535315,126,,,,
849.22,16.14437923812866,728,0.001,1661.4430320600004,4239,539315,127,-116.944744140625,538315,,
,15.331815227508544,,0.001,,,540000,,-117.06354139709472,539315,2091.978313138313,929.6
849.96,15.376241619586944,732,0.001,1685.0540696400003,4274,543315,127,-117.57317779541016,542315,,
,15.979124848907059,,0.001,,,545000,,-117.26184721250792,544463,1715.3557903472333,905.9
845.65,14.992691764354706,736,0.001,1688.1691500400002,4303,546463,126,-118.01798162841797,545463,,
,16.38580686855316,,0.001,,,550000,,-119.14329382324219,549463,2051.4923679831904,1000.0
849.88,,740,,1704.6642920899997,4339,550463,126,,,,
859.25,16.22955835056305,744,0.001,1727.46279098,4361,553480,126,-120.16696295166015,553463,,
,15.95121542596817,,0.001,,,555000,,-119.52265480041504,554480,2231.7399417566603,1000.0
862.17,15.765213092327118,748,0.001,1736.73028255,4392,557480,126,-119.5261187133789,556480,,
,16.09270570755005,,0.001,,,560000,,-120.18604075622558,559480,1744.3089147314197,801.8
881.41,16.20209390115738,752,0.001,1783.1556042,4425,561480,126,-120.40179393005371,560480,,
,16.277341414451598,,0.001,,,565000,,-120.41693116760254,564480,2333.2458484005183,1000.0
882.64,,756,,1816.42171416,4461,565480,126,,,,
882.53,17.02425291691034,760,0.001,1841.23789693,4482,568920,126,-121.39186450018398,567920,,
,16.585061497211456,,0.001,,,570000,,-121.35502020263672,569920,1682.4876889621373,752.4
884.35,16.01521785280346,764,0.001,1845.45442591,4510,572146,126,-119.69287190395119,571146,,
881.4,16.793698387923918,768,0.001,1841.6405445399996,4526,574866,127,-120.86088522827517,573866,,
,17.10950330734253,,0.001,,,575000,,-121.88284754943848,574866,1817.5573761655542,846.6
