time/total_timesteps,time/time_elapsed,time/episodes,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/learning_rate,train/ent_coef_loss,train/n_updates,train/critic_loss,train/actor_loss,train/ent_coef,eval/mean_reward,eval/mean_ep_length
1808,24,336,72,5.32,4.26076495,0.0003,-9.732376098632812,1707,11.348770141601562,-18.272071838378906,0.6010362505912781,,
1829,25,340,72,5.33,4.23025154,0.0003,-9.89119815826416,1728,13.96662425994873,-17.603675842285156,0.5973364114761353,,
1849,25,344,72,5.37,4.23228033,0.0003,-9.923227310180664,1748,15.493182182312012,-18.30954360961914,0.593812882900238,,
1874,25,348,72,5.44,4.280750519999999,0.0003,-10.000184059143066,1773,15.36290168762207,-16.77152442932129,0.5894576907157898,,
1890,26,352,72,5.29,4.06661521,0.0003,-10.15380859375,1789,13.173280715942383,-19.195878982543945,0.5866975784301758,,
1910,26,356,72,5.29,4.067325380000001,0.0003,-10.300149917602539,1809,15.103570938110352,-17.901641845703125,0.5832666754722595,,
1930,26,360,72,5.28,4.04006895,0.0003,-10.476324081420898,1829,13.27530288696289,-17.70473289489746,0.5798518061637878,,
1950,27,364,72,5.26,4.00147878,0.0003,-10.45598316192627,1849,13.610188484191895,-19.327640533447266,0.5764576196670532,,
1968,27,368,72,5.24,3.9461697900000003,0.0003,-10.62887954711914,1867,11.318334579467773,-15.796987533569336,0.5734180212020874,,
1989,27,372,71,5.23,3.91086268,0.0003,-10.708393096923828,1888,18.514633178710938,-17.102169036865234,0.5698923468589783,,
2015,28,376,71,5.32,3.9371964499999996,0.0003,-10.82818603515625,1914,16.60732650756836,-16.609939575195312,0.5655701756477356,,
2038,28,380,71,5.33,3.8947500099999997,0.0003,-10.976306915283203,1937,9.663541793823242,-16.14167022705078,0.5617673993110657,,
2058,28,384,71,5.36,3.9361820000000005,0.0003,-11.09959602355957,1957,14.964221954345703,-18.0452880859375,0.5584717988967896,,
2075,28,388,71,5.33,3.88848798,0.0003,-11.155759811401367,1974,13.317872047424316,-16.58977508544922,0.5556782484054565,,
2090,29,392,71,5.26,3.8142018699999998,0.0003,-11.317052841186523,1989,14.76051139831543,-16.411741256713867,0.5532195568084717,,
2114,29,396,71,5.3,3.8265963900000006,0.0003,-11.512412071228027,2013,12.276535034179688,-17.39964485168457,0.5493045449256897,,
2136,29,400,71,5.22,3.7651589000000003,0.0003,-11.351582527160645,2035,15.023681640625,-16.742191314697266,0.5457416772842407,,
2156,30,404,71,5.26,3.8080933200000002,0.0003,-11.559003829956055,2055,12.46487808227539,-16.334436416625977,0.5425293445587158,,
2184,30,408,71,5.3,3.87252618,0.0003,-11.732393264770508,2083,13.365479469299316,-17.960002899169922,0.5380733609199524,,
2206,30,412,71,5.32,3.9334625400000003,0.0003,-11.931485176086426,2105,9.804656982421875,-16.503801345825195,0.5346133708953857,,
2221,31,416,71,5.26,3.8856776099999997,0.0003,-11.752150535583496,2120,12.947457313537598,-17.02651023864746,0.5322731733322144,,
2246,31,420,71,5.28,3.9126722899999997,0.0003,-11.73956298828125,2145,12.601276397705078,-16.710918426513672,0.5284233689308167,,
2268,31,424,71,5.23,3.9231136200000005,0.0003,-11.744234085083008,2167,11.346233367919922,-16.200286865234375,0.5251055955886841,,
2292,32,428,71,5.27,3.9707774400000004,0.0003,-11.796252250671387,2191,11.956138610839844,-16.392873764038086,0.521547794342041,,
2306,32,432,71,5.21,3.9108035299999995,0.0003,-11.892091751098633,2205,13.48758316040039,-16.062026977539062,0.5194934606552124,,
2325,32,436,70,5.17,3.8360713599999996,0.0003,-11.919805526733398,2224,13.136529922485352,-16.383012771606445,0.5167089104652405,,
2340,32,440,70,5.11,3.81127836,0.0003,-12.215600967407227,2239,10.24915885925293,-15.396839141845703,0.5145150423049927,,
2365,33,444,70,5.16,3.8895262600000002,0.0003,-12.717806816101074,2264,6.3900556564331055,-15.250923156738281,0.5108283162117004,,
2386,33,448,70,5.12,3.83861449,0.0003,-12.598367691040039,2285,14.67725944519043,-16.608989715576172,0.5077081918716431,,
2406,34,452,70,5.16,3.8627826200000004,0.0003,-12.819134712219238,2305,12.420088768005371,-15.66019344329834,0.5047369003295898,,
2425,34,456,70,5.15,3.89263215,0.0003,-12.879969596862793,2324,9.06995677947998,-14.681465148925781,0.5019313097000122,,
2449,34,460,70,5.19,3.9793056300000003,0.0003,-13.12255859375,2348,9.572568893432617,-14.114778518676758,0.498399943113327,,
2473,35,464,70,5.23,4.038202979999999,0.0003,-13.13857650756836,2372,11.796192169189453,-15.155879020690918,0.49488672614097595,,
2499,35,468,70,5.31,4.182170429999999,0.0003,-13.253997802734375,2398,12.250880241394043,-15.295608520507812,0.49111488461494446,,
2520,35,472,70,5.31,4.1811555700000005,0.0003,-13.143380165100098,2419,11.048314094543457,-14.657575607299805,0.4881061613559723,,
2548,36,476,70,5.33,4.26571179,0.0003,-13.504613876342773,2447,8.707500457763672,-15.002010345458984,0.4841596782207489,,
2566,36,480,70,5.28,4.24605432,0.0003,-13.29625129699707,2465,12.707612037658691,-15.31280517578125,0.4816543161869049,,
2584,36,484,70,5.26,4.22976931,0.0003,-13.507791519165039,2483,8.098298072814941,-14.715644836425781,0.4791632890701294,,
2606,37,488,70,5.31,4.32080485,0.0003,-13.298229217529297,2505,9.648064613342285,-14.920196533203125,0.4761267304420471,,
2622,37,492,70,5.32,4.364880520000001,0.0003,-13.651423454284668,2521,9.218107223510742,-14.66630744934082,0.47393468022346497,,
2642,37,496,70,5.28,4.3675683,0.0003,-13.723030090332031,2541,7.306478977203369,-14.561220169067383,0.47121283411979675,,
2658,37,500,70,5.22,4.34698887,0.0003,-13.866251945495605,2557,10.157323837280273,-13.743224143981934,0.4690568447113037,,
2675,38,504,70,5.19,4.3287827000000005,0.0003,-13.741040229797363,2574,9.999774932861328,-13.80764389038086,0.4667901396751404,,
2696,38,508,70,5.12,4.30028427,0.0003,-13.771692276000977,2595,11.544072151184082,-14.018781661987305,0.4640210270881653,,
2720,38,512,70,5.14,4.300223379999999,0.0003,-14.236532211303711,2619,6.837851524353027,-14.032930374145508,0.46085330843925476,,
2740,39,516,70,5.19,4.3823189,0.0003,-14.135196685791016,2639,8.427801132202148,-13.315547943115234,0.45821675658226013,,
2764,39,520,70,5.18,4.40855054,0.0003,-14.639419555664062,2663,6.028903961181641,-12.990273475646973,0.455060750246048,,
2791,39,524,70,5.23,4.4537862100000005,0.0003,-14.632338523864746,2690,8.473730087280273,-13.202972412109375,0.45153486728668213,,
2808,40,528,70,5.16,4.371744939999999,0.0003,-14.54724407196045,2707,8.694629669189453,-13.71536636352539,0.4493250846862793,,
2829,40,532,70,5.23,4.4366835899999995,0.0003,-14.668405532836914,2728,7.0280961990356445,-14.249221801757812,0.4466043710708618,,
2845,40,536,69,5.2,4.41230929,0.0003,-14.698266983032227,2744,6.877442836761475,-14.245283126831055,0.44454434514045715,,
2861,40,540,69,5.21,4.392992459999999,0.0003,-14.810415267944336,2760,5.36130428314209,-14.333871841430664,0.44250354170799255,,
2877,41,544,69,5.12,4.287333459999999,0.0003,-14.534814834594727,2776,5.449127674102783,-14.27100944519043,0.4404887855052948,,
2893,41,548,69,5.07,4.268198000000001,0.0003,-14.174156188964844,2792,7.898002624511719,-14.214662551879883,0.43850526213645935,,
2914,41,552,70,5.08,4.2599711099999995,0.0003,-14.749465942382812,2813,6.068240165710449,-12.337736129760742,0.43591979146003723,,
2939,42,556,69,5.14,4.25597419,0.0003,-15.116168975830078,2838,8.212078094482422,-12.323200225830078,0.4328184127807617,,
2957,42,560,69,5.08,4.15721146,0.0003,-15.293525695800781,2856,7.325757026672363,-12.516829490661621,0.4305678904056549,,
2981,42,564,69,5.08,4.0790785000000005,0.0003,-15.419879913330078,2880,5.180480003356934,-13.119646072387695,0.42755550146102905,,
2998,42,568,69,4.99,3.9162787999999993,0.0003,-15.628090858459473,2897,7.2430419921875,-13.848093032836914,0.4254273474216461,,
3017,43,572,69,4.97,3.89736267,0.0003,-15.812159538269043,2916,6.571335315704346,-12.945587158203125,0.4230594336986542,,
3037,43,576,69,4.89,3.78169972,0.0003,-16.003948211669922,2936,5.505159854888916,-12.313678741455078,0.42059266567230225,,
3057,43,580,69,4.91,3.7783879799999993,0.0003,-15.839914321899414,2956,6.211339473724365,-12.159873008728027,0.41814032196998596,,
3081,44,584,69,4.97,3.8074430599999993,0.0003,-15.961946487426758,2980,5.077708721160889,-12.430463790893555,0.41521888971328735,,
3098,44,588,69,4.92,3.73415032,0.0003,-15.959986686706543,2997,5.165870666503906,-13.160362243652344,0.41318851709365845,,
3116,44,592,69,4.94,3.7182203,0.0003,-15.32044792175293,3015,5.302377223968506,-12.603439331054688,0.4110824465751648,,
3139,45,596,69,4.97,3.7297510799999998,0.0003,-15.785809516906738,3038,5.066187858581543,-12.581330299377441,0.40841296315193176,,
3156,45,600,69,4.98,3.7357371799999997,0.0003,-15.962121963500977,3055,4.929121971130371,-12.635295867919922,0.4064353406429291,,
3177,45,604,69,5.02,3.78588024,0.0003,-15.93658447265625,3076,4.811373233795166,-12.3309326171875,0.4039876163005829,,
3195,45,608,69,4.99,3.7462987400000003,0.0003,-16.26604652404785,3094,5.361331939697266,-12.882457733154297,0.4018935263156891,,
3219,46,612,69,4.99,3.67393857,0.0003,-16.569393157958984,3118,3.644577741622925,-11.603403091430664,0.3990984559059143,,
3236,46,616,69,4.96,3.61482834,0.0003,-16.651077270507812,3135,5.411573886871338,-12.350531578063965,0.3971152901649475,,
3252,46,620,69,4.88,3.51186337,0.0003,-17.167570114135742,3151,5.1522674560546875,-11.471697807312012,0.3952469825744629,,
3271,47,624,69,4.8,3.4125854099999997,0.0003,-17.235692977905273,3170,4.79826021194458,-11.579904556274414,0.3930133581161499,,
3291,47,628,69,4.83,3.46890342,0.0003,-17.36752700805664,3190,4.695150852203369,-11.813706398010254,0.3906775116920471,,
3314,47,632,69,4.85,3.5492027400000006,0.0003,-17.173072814941406,3213,4.488561630249023,-12.179729461669922,0.3880018889904022,,
3339,48,636,69,4.94,3.65742819,0.0003,-17.50090789794922,3238,4.5652923583984375,-11.660920143127441,0.38512617349624634,,
3357,48,640,69,4.96,3.698612099999999,0.0003,-17.454204559326172,3256,4.100468635559082,-11.18047046661377,0.3830871284008026,,
3378,48,644,69,5.01,3.79478382,0.0003,-17.49844741821289,3277,5.098006248474121,-12.304544448852539,0.38073045015335083,,
3397,49,648,69,5.04,3.8493551999999998,0.0003,-17.918643951416016,3296,2.3080668449401855,-10.840592384338379,0.37861162424087524,,
3412,49,652,69,4.98,3.8294102899999998,0.0003,-17.81064224243164,3311,3.9880542755126953,-10.96890640258789,0.37693437933921814,,
3428,49,656,69,4.89,3.79449946,0.0003,-17.8326416015625,3327,3.9255948066711426,-11.728780746459961,0.3751579821109772,,
3452,49,660,69,4.95,3.8702828600000005,0.0003,-17.752559661865234,3351,2.5108020305633545,-11.93040943145752,0.3724967837333679,,
3475,50,664,69,4.94,3.95028322,0.0003,-18.045757293701172,3374,3.5030269622802734,-11.118043899536133,0.3699588477611542,,
3495,50,668,69,4.97,3.99932722,0.0003,-18.34357452392578,3394,3.181474447250366,-11.055466651916504,0.36777281761169434,,
3510,50,672,69,4.93,3.9759056000000004,0.0003,-17.978933334350586,3409,3.143038034439087,-11.260812759399414,0.36614882946014404,,
3531,51,676,69,4.94,4.04417177,0.0003,-17.589374542236328,3430,3.512779474258423,-11.792421340942383,0.3639129102230072,,
3552,51,680,69,4.95,4.06072251,0.0003,-18.008560180664062,3451,4.093515872955322,-11.525286674499512,0.3617043197154999,,
3577,51,684,69,4.96,4.0953699499999985,0.0003,-18.163665771484375,3476,2.952805995941162,-11.15478229522705,0.3590845465660095,,
3597,52,688,69,4.99,4.11774724,0.0003,-17.922426223754883,3496,3.514561653137207,-11.112741470336914,0.35702258348464966,,
3620,52,692,69,5.04,4.17323273,0.0003,-18.574893951416016,3519,2.916942596435547,-9.529777526855469,0.35466745495796204,,
3639,52,696,69,5.0,4.1564159499999995,0.0003,-18.791969299316406,3538,3.015005588531494,-11.206356048583984,0.352720707654953,,
3658,52,700,69,5.02,4.15988179,0.0003,-18.121356964111328,3557,3.0552520751953125,-10.044504165649414,0.35077545046806335,,
3678,53,704,69,5.01,4.137774510000001,0.0003,-19.0355224609375,3577,2.529460906982422,-10.396132469177246,0.34873777627944946,,
3697,53,708,69,5.02,4.18236727,0.0003,-19.166542053222656,3596,2.3539209365844727,-10.115421295166016,0.34679746627807617,,
3717,53,712,69,4.98,4.1964948600000005,0.0003,-18.881267547607422,3616,2.8371615409851074,-11.018310546875,0.3447636365890503,,
3738,54,716,69,5.02,4.20995694,0.0003,-19.462596893310547,3637,2.241528034210205,-9.85287857055664,0.3426428437232971,,
3764,54,720,69,5.12,4.32090001,0.0003,-18.952491760253906,3663,3.0513155460357666,-11.216374397277832,0.34006398916244507,,
3792,54,724,69,5.21,4.45543932,0.0003,-19.851703643798828,3691,1.6409817934036255,-10.014320373535156,0.33730509877204895,,
3811,55,728,69,5.2,4.4552175599999995,0.0003,-19.574508666992188,3710,2.6148433685302734,-9.744529724121094,0.3354339301586151,,
3829,55,732,69,5.15,4.354478459999999,0.0003,-19.427053451538086,3728,2.627946615219116,-10.369853973388672,0.3336716890335083,,
3845,55,736,69,5.06,4.254246419999999,0.0003,-19.765445709228516,3744,2.989342212677002,-9.957304000854492,0.3321135640144348,,
3860,55,740,69,5.03,4.2409117400000005,0.0003,-20.264375686645508,3759,2.424844741821289,-10.352498054504395,0.33065101504325867,,
3875,56,744,69,4.97,4.14411888,0.0003,-20.16448974609375,3774,2.7023768424987793,-9.493680000305176,0.3291790187358856,,
3904,56,748,69,5.07,4.24642247,0.0003,-20.552127838134766,3803,2.1880569458007812,-9.736433982849121,0.3263249695301056,,
3919,56,752,69,5.07,4.253691639999999,0.0003,-20.558990478515625,3818,2.0276122093200684,-10.029417991638184,0.32485929131507874,,
3934,56,756,69,5.06,4.22867109,0.0003,-20.577037811279297,3833,2.343219041824341,-9.954635620117188,0.3233984708786011,,
3963,57,760,69,5.11,4.28461072,0.0003,-20.61440086364746,3862,2.1874592304229736,-9.626184463500977,0.32059696316719055,,
3986,57,764,69,5.11,4.213222,0.0003,-19.98802947998047,3885,1.8005399703979492,-10.295821189880371,0.31842517852783203,,
4010,58,768,69,5.15,4.187387369999999,0.0003,-19.940696716308594,3909,2.3625259399414062,-9.42231559753418,0.3162238597869873,,
4034,58,772,69,5.24,4.226186779999999,0.0003,-19.926076889038086,3933,2.108135461807251,-9.987350463867188,0.3140318691730499,,
4057,58,776,69,5.26,4.22235052,0.0003,-20.716297149658203,3956,2.5794296264648438,-9.49325180053711,0.3119455575942993,,
4076,58,780,69,5.24,4.2188804399999995,0.0003,-20.859474182128906,3975,1.9677724838256836,-9.201372146606445,0.31020408868789673,,
4098,59,784,69,5.21,4.193233419999999,0.0003,-21.187570571899414,3997,1.759070873260498,-9.01918888092041,0.30818501114845276,,
4117,59,788,69,5.2,4.182939960000001,0.0003,-21.617229461669922,4016,1.6543428897857666,-8.312381744384766,0.30644193291664124,,
4133,59,792,69,5.13,4.11157622,0.0003,-22.07887077331543,4032,2.289109468460083,-9.161673545837402,0.3049715459346771,,
4148,59,796,69,5.09,4.0716597,0.0003,-21.972949981689453,4047,1.8884552717208862,-9.603544235229492,0.30358684062957764,,
4172,60,800,69,5.14,4.10533026,0.0003,-22.577072143554688,4071,1.8215992450714111,-8.771394729614258,0.3013755679130554,,
4194,60,804,69,5.16,4.10491651,0.0003,-22.78921127319336,4093,2.208442211151123,-9.459884643554688,0.2993432879447937,,
4215,60,808,69,5.18,4.102938920000001,0.0003,-23.002094268798828,4114,2.3563106060028076,-8.52387523651123,0.297402560710907,,
4231,61,812,69,5.14,4.0675273,0.0003,-22.846662521362305,4130,2.080216646194458,-9.572845458984375,0.29593053460121155,,
4254,61,816,69,5.16,4.105250980000001,0.0003,-22.987571716308594,4153,2.005502223968506,-8.7877779006958,0.29382726550102234,,
4277,61,820,69,5.13,4.06551663,0.0003,-22.965057373046875,4176,1.959817886352539,-8.723701477050781,0.29174888134002686,,
4304,62,824,69,5.12,4.07227803,0.0003,-23.35222816467285,4203,2.070115804672241,-8.977859497070312,0.2893379330635071,,
4327,62,828,69,5.16,4.07848998,0.0003,-23.516937255859375,4226,2.097665548324585,-8.284847259521484,0.2872925400733948,,
4343,62,832,69,5.14,4.06768045,0.0003,-23.318227767944336,4242,1.6686660051345825,-9.36007308959961,0.28588151931762695,,
4361,63,836,69,5.16,4.085930049999999,0.0003,-23.47226333618164,4260,1.6937447786331177,-8.908561706542969,0.2843054533004761,,
4383,63,840,69,5.23,4.140392379999999,0.0003,-23.628156661987305,4282,1.2001705169677734,-8.380674362182617,0.2824006974697113,,
4399,63,844,69,5.24,4.15351227,0.0003,-23.572132110595703,4298,1.6096709966659546,-8.974384307861328,0.2810294032096863,,
4420,63,848,69,5.16,4.058632379999999,0.0003,-23.667259216308594,4319,1.5203464031219482,-7.783022403717041,0.27924010157585144,,
4439,64,852,69,5.2,4.0878767499999995,0.0003,-23.880382537841797,4338,1.706845998764038,-9.003971099853516,0.27763622999191284,,
