rollout/ep_rew_mean,time/fps,train/ent_coef_loss,train/critic_loss,train/n_updates,time/total_timesteps,train/ent_coef,time/time_elapsed,time/episodes,train/actor_loss,rollout/ep_len_mean,train/learning_rate,eval/mean_reward,eval/mean_ep_length
,,-1.2976351976394653,1.4910367727279663,39899,40000,0.020574424415826797,,,-35.1060791015625,,0.0003,840.2060306254541,1000.0
145.21717221428568,66,-1.053559422492981,0.965840756893158,43820,43921,0.021576616913080215,656,84,-37.856178283691406,522.8690476190476,0.0003,,
,,1.4690641164779663,1.022397518157959,44899,45000,0.0215795636177063,,,-39.543861389160156,,0.0003,683.4845039267414,902.1
166.58139657954544,66,-0.14728599786758423,0.8716417551040649,46842,46943,0.021842166781425476,710,88,-40.37641906738281,533.4431818181819,0.0003,,
,,-1.4964137077331543,0.7529352307319641,49899,50000,0.021662522107362747,,,-42.330406188964844,,0.0003,748.4447346585259,1000.0
188.32367795652172,65,-1.1905816793441772,0.8789645433425903,50842,50943,0.021521277725696564,778,92,-42.81587600708008,553.7282608695652,0.0003,,
205.98480998958334,66,1.9288341999053955,0.7568185329437256,53854,53955,0.02224898897111416,816,96,-45.20806121826172,562.03125,0.0003,,
,,0.23354484140872955,0.9706514477729797,54899,55000,0.022331440821290016,,,-45.93070602416992,,0.0003,801.8999962002505,1000.0
220.3845445,65,-0.836248517036438,0.9722902774810791,56956,57057,0.022208090871572495,871,100,-47.10685729980469,570.57,0.0003,,
228.91644761,65,0.7874686121940613,1.0759319067001343,59188,59289,0.021500620990991592,900,104,-47.53303527832031,580.98,0.0003,,
,,-0.08372938632965088,1.249159812927246,59899,60000,0.021130358800292015,,,-47.55055618286133,,0.0003,739.5118154145778,901.4
273.32711058,65,-0.755305290222168,0.7196998596191406,63188,63289,0.02063240297138691,966,108,-49.018592834472656,599.13,0.0003,,
,,-0.16431553661823273,1.0808308124542236,64899,65000,0.02076449804008007,,,-49.224334716796875,,0.0003,843.7836603509262,1000.0
314.38176791,65,0.8923397064208984,0.8093041181564331,67188,67289,0.02092931419610977,1033,112,-50.722900390625,625.27,0.0003,,
,,-0.9202961325645447,0.7325710654258728,69899,70000,0.020473914220929146,,,-52.14828109741211,,0.0003,847.3437290355942,1000.0
349.87465667,64,0.9325469732284546,0.8050708770751953,71188,71289,0.019991574808955193,1100,116,-53.9202880859375,662.68,0.0003,,
,,-0.12692883610725403,0.6670514941215515,74899,75000,0.02010161243379116,,,-54.20677947998047,,0.0003,691.3014251946036,901.6
384.66918182999996,64,0.8854126334190369,0.9113030433654785,75188,75289,0.020223353058099747,1167,120,-54.52783203125,690.78,0.0003,,
423.51237001000004,65,-0.44854509830474854,0.9808952808380127,79188,79289,0.02041701413691044,1218,124,-55.411033630371094,718.4,0.0003,,
,,0.12498101592063904,0.6659021377563477,79899,80000,0.01987224817276001,,,-56.19019317626953,,0.0003,407.33494770554535,632.7
451.96115001000004,64,0.4714507460594177,0.7767852544784546,82205,82306,0.020351413637399673,1267,128,-56.93235397338867,736.22,0.0003,,
,,1.3876501321792603,0.7488741874694824,84899,85000,0.02002331241965294,,,-57.53137969970703,,0.0003,322.50713253464784,630.5
481.59733988,64,1.0569335222244263,0.7660402059555054,85244,85345,0.020230263471603394,1317,132,-57.21580505371094,755.15,0.0003,,
489.98127810000005,65,1.0462161302566528,0.7574113607406616,88271,88372,0.01998644322156906,1355,136,-57.83869934082031,783.15,0.0003,,
,,-1.012100100517273,0.8520618677139282,89899,90000,0.019771624356508255,,,-56.534461975097656,,0.0003,877.3201415098738,1000.0
528.839733,64,-1.1333990097045898,0.7117353677749634,92271,92372,0.02007695846259594,1423,140,-57.09242248535156,809.26,0.0003,,
,,1.3059964179992676,0.8021407127380371,94899,95000,0.019973184913396835,,,-57.68389892578125,,0.0003,910.5709346738993,1000.0
566.49824027,64,-0.4965600371360779,0.810381293296814,96271,96372,0.020061729475855827,1491,144,-57.41205978393555,836.41,0.0003,,
,,0.5724915266036987,0.6312683820724487,99899,100000,0.02000693418085575,,,-58.86003112792969,,0.0003,835.8117314369301,1000.0
601.4183618,64,-0.6197971701622009,0.5384846329689026,100271,100372,0.019991014152765274,1559,148,-58.70338821411133,855.08,0.0003,,
634.2476453800001,64,-0.30816203355789185,0.43901190161705017,104271,104372,0.019648008048534393,1608,152,-61.17603302001953,871.82,0.0003,,
,,-0.30045849084854126,0.5931828022003174,104899,105000,0.019701652228832245,,,-60.04915237426758,,0.0003,906.2961602569237,1000.0
651.83615521,64,0.43365079164505005,0.6494017243385315,108271,108372,0.018819889053702354,1676,156,-60.588409423828125,874.57,0.0003,,
,,-0.07890740036964417,0.4757886528968811,109899,110000,0.018879922106862068,,,-61.737060546875,,0.0003,895.3236532968352,1000.0
661.5417043200001,64,0.7655988335609436,0.45405298471450806,112271,112372,0.01867048442363739,1743,160,-61.574989318847656,883.54,0.0003,,
,,0.9979162216186523,0.5545332431793213,114899,115000,0.01855769194662571,,,-62.06936264038086,,0.0003,641.2059201532822,817.5
659.5344825100001,64,0.05456539988517761,0.6075130701065063,116271,116372,0.018077636137604713,1808,164,-62.1212043762207,883.54,0.0003,,
661.4659077200001,64,0.2478679120540619,0.6586986780166626,119299,119400,0.017960021272301674,1846,168,-62.86072540283203,883.52,0.0003,,
,,-0.21441495418548584,0.5128821134567261,119899,120000,0.017514420673251152,,,-63.02246856689453,,0.0003,660.5745091981546,901.5
682.8332618,64,0.8289061784744263,0.6039139032363892,123299,123400,0.017401449382305145,1911,172,-63.815181732177734,897.85,0.0003,,
,,-0.004895061254501343,0.4615771174430847,124899,125000,0.01774849370121956,,,-64.5195541381836,,0.0003,814.1533607715974,903.8
694.63122272,64,0.274649441242218,0.5614282488822937,127299,127400,0.017608167603611946,1977,176,-64.04510498046875,907.57,0.0003,,
,,-1.4033764600753784,0.5557188987731934,129899,130000,0.017448974773287773,,,-64.9041519165039,,0.0003,753.27661370571,902.2
715.2208322499998,64,-0.02979138493537903,0.35395240783691406,131299,131400,0.01731080189347267,2043,180,-66.17100524902344,914.79,0.0003,,
697.09384458,64,-0.12156882882118225,0.6082857847213745,133365,133466,0.01784549281001091,2069,184,-65.2881851196289,895.45,0.0003,,
,,0.08220767974853516,0.38425683975219727,134899,135000,0.01832371950149536,,,-65.40353393554688,,0.0003,897.6186685614055,1000.0
690.6655524399998,64,0.20731213688850403,0.4423046112060547,135715,135816,0.01771230809390545,2116,188,-64.74464416503906,888.73,0.0003,,
698.62355991,64,-0.6916221380233765,0.6191300749778748,139715,139816,0.018656525760889053,2167,192,-65.2109603881836,888.73,0.0003,,
,,0.570193886756897,0.29178541898727417,139899,140000,0.018247948959469795,,,-66.09680938720703,,0.0003,929.8573594234418,1000.0
709.4934820600001,64,-0.33828550577163696,0.5194741487503052,143715,143816,0.018195191398262978,2234,196,-66.2035140991211,898.61,0.0003,,
,,0.29699450731277466,0.6081076860427856,144899,145000,0.017479347065091133,,,-65.80795288085938,,0.0003,928.2337424167432,1000.0
719.9250512799999,64,0.4234369993209839,0.36838340759277344,147715,147816,0.018055498600006104,2302,200,-66.01263427734375,907.59,0.0003,,
,,-0.6246442198753357,0.2727004289627075,149899,150000,0.017441770061850548,,,-65.75341796875,,0.0003,940.4309728316032,1000.0
750.5557649199999,64,0.5832381844520569,0.26590579748153687,151715,151816,0.01723688468337059,2370,204,-67.40045928955078,925.27,0.0003,,
,,-0.9367824792861938,0.3192373812198639,154899,155000,0.01730228401720524,,,-67.29351043701172,,0.0003,920.915332213696,1000.0
752.7174518100001,63,0.5655426979064941,0.31513309478759766,155715,155816,0.016394000500440598,2438,208,-66.45565032958984,925.27,0.0003,,
736.8793398099999,64,0.4425622820854187,0.35245081782341003,157791,157892,0.01646040938794613,2464,212,-68.04393768310547,906.03,0.0003,,
,,0.330635130405426,0.5317780375480652,159899,160000,0.016257790848612785,,,-67.22734069824219,,0.0003,928.113584803883,1000.0
734.9390900499998,63,0.4577394127845764,0.49354544281959534,161719,161820,0.0162650253623724,2530,216,-67.04087829589844,905.31,0.0003,,
,,0.194907546043396,0.3920745253562927,164899,165000,0.016422433778643608,,,-68.3783950805664,,0.0003,793.9284258403234,907.4
741.80256007,63,0.9950330257415771,0.4730740785598755,165719,165820,0.016218161210417747,2597,220,-67.41077423095703,905.31,0.0003,,
745.6046682699999,64,0.46107301115989685,0.3889620900154114,169719,169820,0.01618567481637001,2647,224,-68.91368865966797,905.31,0.0003,,
,,-0.5469892621040344,0.3934212327003479,169899,170000,0.015895657241344452,,,-68.64250946044922,,0.0003,912.4102767277043,1000.0
758.0231965199999,63,0.1523747444152832,0.3353055715560913,173719,173820,0.016259776428341866,2716,228,-69.69343566894531,915.14,0.0003,,
,,-0.3509674072265625,0.46995869278907776,174899,175000,0.015999533236026764,,,-69.04498291015625,,0.0003,713.9235402534483,803.2
768.21407539,63,0.17033371329307556,0.3212817311286926,177719,177820,0.015816103667020798,2779,232,-69.94209289550781,924.75,0.0003,,
,,0.010955572128295898,0.34399425983428955,179899,180000,0.016070978716015816,,,-69.46099853515625,,0.0003,891.0690165036358,1000.0
784.3528398300001,63,-0.5030478835105896,0.3226238489151001,180765,180866,0.016527891159057617,2835,236,-69.33243560791016,924.94,0.0003,,
786.0966795899999,64,-0.18426060676574707,0.5779427886009216,184765,184866,0.01596078649163246,2886,240,-71.04202270507812,924.94,0.0003,,
,,-0.06552520394325256,0.43327978253364563,184899,185000,0.015935979783535004,,,-71.0401382446289,,0.0003,912.1503205795307,1000.0
786.8591327299998,63,0.14718666672706604,0.33684423565864563,188765,188866,0.015348423272371292,2952,244,-70.07295227050781,924.94,0.0003,,
,,0.968565046787262,0.2867741584777832,189899,190000,0.015792900696396828,,,-70.52543640136719,,0.0003,735.0761147719343,803.5
786.8565851999999,63,0.07974235713481903,0.7990438938140869,192765,192866,0.015386704355478287,3016,248,-70.86151885986328,924.94,0.0003,,
,,-0.042245663702487946,0.4074522852897644,194899,195000,0.015412235632538795,,,-71.2413330078125,,0.0003,817.203009372484,905.6
779.9364090099999,63,-0.9002008438110352,0.23196041584014893,195814,195915,0.015515046194195747,3070,252,-71.400390625,915.43,0.0003,,
781.35094595,64,0.7769792079925537,0.3507341742515564,199814,199915,0.015113890171051025,3121,256,-71.39408111572266,915.43,0.0003,,
,,0.2518793046474457,0.34798330068588257,199899,200000,0.015252388082444668,,,-71.61830139160156,,0.0003,938.4634133679792,1000.0
783.48728613,63,-0.21488763391971588,0.40318864583969116,203814,203915,0.014571242034435272,3188,260,-71.39564514160156,915.43,0.0003,,
,,1.1093848943710327,0.33378496766090393,204899,205000,0.014915701001882553,,,-72.06947326660156,,0.0003,918.8250451496802,1000.0
789.7314224199998,63,0.4712343215942383,0.22315064072608948,207814,207915,0.01533538568764925,3255,264,-71.73735809326172,915.43,0.0003,,
,,-0.4432339072227478,0.25813284516334534,209899,210000,0.015122728422284126,,,-72.53282165527344,,0.0003,855.5702115314547,901.3
799.6278189299999,63,0.8668261766433716,0.4313936233520508,211814,211915,0.015073399990797043,3321,268,-71.8127670288086,925.15,0.0003,,
,,0.2296527624130249,0.3539268970489502,214899,215000,0.014691549353301525,,,-72.508056640625,,0.0003,766.0370748590212,803.8
802.3514157800001,63,0.5225107669830322,0.6573902368545532,215814,215915,0.014432699419558048,3386,272,-72.23353576660156,925.15,0.0003,,
795.09980549,63,1.6349586248397827,0.3314266800880432,218825,218926,0.014927292242646217,3423,276,-72.199462890625,915.26,0.0003,,
,,0.10102500021457672,0.20988202095031738,219899,220000,0.014482218772172928,,,-73.16419982910156,,0.0003,941.9645436491817,1000.0
797.33312068,63,-0.7483267784118652,0.21474866569042206,222825,222926,0.014491792768239975,3490,280,-73.40149688720703,915.26,0.0003,,
,,0.5711280107498169,0.2778412103652954,224899,225000,0.014408735558390617,,,-73.55083465576172,,0.0003,936.9625925341621,1000.0
820.23099053,63,-0.19720152020454407,0.2910735607147217,226825,226926,0.013995898887515068,3558,284,-73.2613525390625,934.6,0.0003,,
,,-0.5727506875991821,0.1659144163131714,229899,230000,0.014655536971986294,,,-74.09542846679688,,0.0003,767.4792400880949,808.5
838.12390332,63,-0.19791129231452942,0.4267385005950928,230825,230926,0.01444076094776392,3623,288,-73.62306213378906,951.1,0.0003,,
835.4357728799998,63,-1.0617460012435913,0.3798588812351227,234825,234926,0.01405134703963995,3672,292,-73.66676330566406,951.1,0.0003,,
,,0.6915843486785889,0.42063409090042114,234899,235000,0.01389176957309246,,,-73.89079284667969,,0.0003,822.3127565120114,901.8
836.28794618,63,0.38284382224082947,0.3549172878265381,238825,238926,0.013444053009152412,3737,296,-74.52601623535156,951.1,0.0003,,
,,-1.4095914363861084,0.16784033179283142,239899,240000,0.014324412681162357,,,-75.3686752319336,,0.0003,939.1799076321535,1000.0
831.58342703,63,-0.276589572429657,0.2556852698326111,241859,241960,0.014042284339666367,3793,300,-74.55937194824219,941.44,0.0003,,
,,-0.29252851009368896,0.2979019284248352,244899,245000,0.014031722210347652,,,-74.764404296875,,0.0003,968.4056813353324,1000.0
825.5134437400001,63,-0.693289041519165,0.30461493134498596,245003,245104,0.014024157077074051,3850,304,-74.55524444580078,932.88,0.0003,,
826.3794879599998,63,-0.9114080667495728,0.5589233636856079,249003,249104,0.014245439320802689,3899,308,-74.01893615722656,932.88,0.0003,,
,,-0.44068095088005066,0.23064813017845154,249899,250000,0.014001131989061832,,,-74.59790802001953,,0.0003,915.0773258388508,1000.0
844.6888217899999,63,0.14208906888961792,0.33371028304100037,253003,253104,0.013742278330028057,3966,312,-73.97525024414062,952.12,0.0003,,
,,1.6231613159179688,0.34609079360961914,254899,255000,0.01393416989594698,,,-75.25428009033203,,0.0003,858.2761509266682,901.3
849.24765142,63,0.45787513256073,0.32432591915130615,257003,257104,0.013816301710903645,4032,316,-75.5244140625,952.84,0.0003,,
,,-0.4927700459957123,0.3430207371711731,259899,260000,0.013444161973893642,,,-75.34559631347656,,0.0003,936.2182608230039,1000.0
849.82891868,63,-0.11559407413005829,0.33298933506011963,261003,261104,0.01366330310702324,4101,320,-75.43229675292969,952.84,0.0003,,
,,0.35292327404022217,0.33774417638778687,264899,265000,0.013953118585050106,,,-75.78154754638672,,0.0003,947.326986749377,1000.0
848.85250593,63,-0.48774880170822144,0.25880682468414307,264965,265066,0.013911583460867405,4168,324,-75.18342590332031,952.46,0.0003,,
850.05516721,63,0.05614432692527771,0.27983495593070984,268965,269066,0.013569856993854046,4218,328,-75.30329895019531,952.46,0.0003,,
,,-0.80938321352005,0.38560542464256287,269899,270000,0.013930396176874638,,,-75.66669464111328,,0.0003,863.1861690325662,903.3
852.7475475800001,63,0.3070613443851471,0.24834123253822327,272965,273066,0.01361661683768034,4284,332,-75.85823822021484,952.46,0.0003,,
,,-0.43327558040618896,0.22471652925014496,274899,275000,0.013393901288509369,,,-76.58467864990234,,0.0003,979.3856756417954,1000.0
867.1394700300001,63,-0.06365443766117096,0.22402288019657135,276965,277066,0.013627385720610619,4351,336,-76.0625,962.0,0.0003,,
,,-0.4722125232219696,0.2304157316684723,279899,280000,0.013405516743659973,,,-76.49734497070312,,0.0003,854.6947236469947,901.9
866.63864198,63,0.2704651951789856,0.9291625618934631,280965,281066,0.013550401665270329,4417,340,-75.94090270996094,962.0,0.0003,,
,,0.16295453906059265,0.13957107067108154,284899,285000,0.013224153779447079,,,-76.1530532836914,,0.0003,839.0496501270682,902.3
866.4706264100001,63,0.311566025018692,0.16545763611793518,284965,285066,0.013473735190927982,4482,344,-76.89513397216797,962.0,0.0003,,
871.39423895,63,-0.14599943161010742,0.1230030506849289,288965,289066,0.013786082156002522,4532,348,-77.1541748046875,962.0,0.0003,,
,,-0.21854948997497559,0.17844714224338531,289899,290000,0.013476608321070671,,,-76.99575805664062,,0.0003,974.7384890266694,1000.0
878.8358148800002,63,-0.12612377107143402,0.25883665680885315,292965,293066,0.013370366767048836,4599,352,-77.16871643066406,971.51,0.0003,,
,,-0.797118067741394,0.1880197823047638,294899,295000,0.013703567907214165,,,-77.57427215576172,,0.0003,987.4287223964697,1000.0
874.1005091400002,63,-0.11507150530815125,0.22512149810791016,296015,296116,0.013616220094263554,4655,356,-77.54914855957031,962.01,0.0003,,
,,0.5848116874694824,0.3401726484298706,299899,300000,0.0138373002409935,,,-77.23794555664062,,0.0003,852.1119563135668,901.4
879.1226403600001,63,-0.9974610209465027,0.18423914909362793,300015,300116,0.01411370187997818,4720,360,-77.84004211425781,962.01,0.0003,,
875.1533076999999,63,-0.09237697720527649,0.2615671753883362,303031,303132,0.013823444955050945,4758,364,-76.98171997070312,952.17,0.0003,,
,,0.48982343077659607,0.3007683753967285,304899,305000,0.013836422935128212,,,-76.87933349609375,,0.0003,1081.403745560348,1000.0
879.7831099699999,63,0.49390852451324463,0.2728578448295593,307031,307132,0.013412958942353725,4826,368,-78.18267822265625,952.17,0.0003,,
,,-1.0421704053878784,0.22748307883739471,309899,310000,0.013788001611828804,,,-77.9968032836914,,0.0003,1057.3507193226367,1000.0
872.07799869,63,-0.044069673866033554,0.34746962785720825,310092,310193,0.013930070213973522,4881,372,-77.99805450439453,942.78,0.0003,,
878.5779410099999,63,1.1410715579986572,0.5169147253036499,313353,313454,0.013673946261405945,4921,376,-78.54997253417969,945.28,0.0003,,
,,0.40645718574523926,0.4122462570667267,314899,315000,0.013910218141973019,,,-78.35054016113281,,0.0003,947.845126971,1000.0
881.3012626999996,63,0.8314388394355774,0.17182639241218567,317353,317454,0.013759150169789791,4989,380,-78.9852294921875,945.28,0.0003,,
,,0.9701095819473267,0.8404135704040527,319899,320000,0.01377742737531662,,,-78.06520080566406,,0.0003,1092.0391109666205,1000.0
883.7998934100001,63,-0.006611727178096771,0.5616390109062195,321353,321454,0.013769368641078472,5056,384,-79.59886932373047,945.28,0.0003,,
,,0.5466415882110596,0.17252838611602783,324899,325000,0.01451033167541027,,,-79.84857177734375,,0.0003,1044.6625377623363,1000.0
888.51902466,63,0.2799408435821533,0.3635702133178711,325353,325454,0.014412742108106613,5123,388,-79.66912841796875,945.28,0.0003,,
898.7772198299998,63,0.044421836733818054,0.3379555344581604,329353,329454,0.01426198985427618,5172,392,-80.22716522216797,945.28,0.0003,,
,,-0.3043355643749237,0.2935348153114319,329899,330000,0.014667064882814884,,,-79.81773376464844,,0.0003,1173.392164832214,1000.0
905.5605588699998,63,0.5439554452896118,0.35973986983299255,333353,333454,0.014899486675858498,5239,396,-79.93763732910156,945.28,0.0003,,
,,-0.8989979028701782,0.3948560357093811,334899,335000,0.015724865719676018,,,-80.65647888183594,,0.0003,1104.2662456731778,1000.0
920.11459502,63,-1.1504361629486084,0.27381399273872375,337353,337454,0.016136281192302704,5306,400,-81.0572509765625,954.94,0.0003,,
,,-0.39175325632095337,0.30019503831863403,339899,340000,0.0157807357609272,,,-80.48635864257812,,0.0003,1133.856932253763,1000.0
936.08412143,63,-0.07636983692646027,0.3291569948196411,341353,341454,0.01564585231244564,5374,404,-80.82376098632812,963.5,0.0003,,
,,-1.2070105075836182,0.2805834412574768,344899,345000,0.015959598124027252,,,-81.07410430908203,,0.0003,1295.5854179402347,1000.0
947.3627198100002,63,-0.21129144728183746,0.2858884930610657,345353,345454,0.016203623265028,5441,408,-82.95799255371094,963.5,0.0003,,
944.4753204300001,63,0.1774572879076004,0.366266667842865,348368,348469,0.016663050279021263,5478,412,-82.66203308105469,953.65,0.0003,,
,,1.2695186138153076,0.419439435005188,349899,350000,0.016562217846512794,,,-83.39879608154297,,0.0003,1257.2951789041604,979.4
951.5182436999999,63,0.21944674849510193,0.4160168766975403,352368,352469,0.017133289948105812,5544,416,-83.77468872070312,953.65,0.0003,,
,,0.48922306299209595,0.37923669815063477,354899,355000,0.01721207983791828,,,-83.87206268310547,,0.0003,1211.792929187708,1000.0
964.2138651500001,63,0.3713250160217285,0.4040283262729645,356368,356469,0.017555173486471176,5611,420,-85.33309173583984,953.65,0.0003,,
,,-0.14241041243076324,0.28300681710243225,359899,360000,0.01817135512828827,,,-86.9869384765625,,0.0003,1388.986805416632,965.7
982.80234793,63,-0.04385089874267578,0.40428224205970764,360368,360469,0.018276378512382507,5678,424,-85.5972900390625,954.03,0.0003,,
1001.7583274799998,63,-0.6713317632675171,0.4863426089286804,364354,364455,0.018234770745038986,5727,428,-86.9560775756836,953.89,0.0003,,
,,0.26009559631347656,0.3556787073612213,364899,365000,0.01848691888153553,,,-86.7216796875,,0.0003,1317.7388426238672,917.1
1016.4934993899999,63,0.7973939180374146,0.44395875930786133,368354,368455,0.01948663592338562,5793,432,-88.87260437011719,953.89,0.0003,,
,,-0.17678053677082062,0.4296441078186035,369899,370000,0.02023422345519066,,,-87.75709533691406,,0.0003,1590.569072200451,1000.0
1028.27253204,63,0.5210608243942261,0.49758750200271606,372354,372455,0.02059909701347351,5860,436,-89.84860229492188,953.89,0.0003,,
,,0.03837859630584717,0.5123075842857361,374899,375000,0.021528935059905052,,,-90.29597473144531,,0.0003,1430.2303094228264,942.7
1051.9820796499998,63,-0.6460753083229065,0.44655489921569824,376354,376455,0.021310415118932724,5927,440,-90.53469848632812,953.89,0.0003,,
,,-0.3281570076942444,0.7360169887542725,379899,380000,0.021717432886362076,,,-92.2510986328125,,0.0003,1626.9597888685762,1000.0
1076.6831775599999,63,0.03508342057466507,0.4158628582954407,380354,380455,0.022196708247065544,5994,444,-93.12098693847656,953.89,0.0003,,
1089.3465756399999,63,0.4024096727371216,0.40903639793395996,383719,383820,0.022797230631113052,6036,448,-94.1023178100586,947.54,0.0003,,
,,0.04339214414358139,2.163966417312622,384899,385000,0.023380205035209656,,,-94.0733642578125,,0.0003,1594.6586101125927,1000.0
1099.7664712700002,63,-0.14805611968040466,0.55327308177948,386850,386951,0.023386742919683456,6092,452,-95.36007690429688,938.85,0.0003,,
,,-1.218590259552002,0.5236707925796509,389899,390000,0.023878127336502075,,,-93.2069320678711,,0.0003,1666.8374121699248,1000.0
1126.43668051,63,-1.8402379751205444,0.540498673915863,390850,390951,0.024623539298772812,6160,456,-95.96440124511719,948.35,0.0003,,
1122.56368334,63,-1.1352351903915405,0.6909996271133423,393112,393213,0.024685170501470566,6187,460,-99.0753173828125,930.97,0.0003,,
,,-0.08430224657058716,0.7223995327949524,394899,395000,0.024581633508205414,,,-98.30574035644531,,0.0003,1554.1194324985613,1000.0
1161.33568343,63,0.011548519134521484,1.306166172027588,397112,397213,0.024646691977977753,6255,464,-98.58168029785156,940.81,0.0003,,
,,-1.0272774696350098,0.5750651955604553,399899,400000,0.02559124119579792,,,-100.51009368896484,,0.0003,1790.3577843264677,1000.0
1190.11812763,63,-0.41070806980133057,0.6651819348335266,401031,401132,0.025341492146253586,6321,468,-101.22551727294922,940.0,0.0003,,
,,0.25240954756736755,0.8249240517616272,404899,405000,0.02614523656666279,,,-101.51078796386719,,0.0003,1745.178549444303,912.9
1234.93390524,63,-0.12688985466957092,0.5768467783927917,405031,405132,0.02632349729537964,6386,472,-103.69837951660156,949.39,0.0003,,
1260.0776088499997,63,-1.5275782346725464,0.7654091119766235,408188,408289,0.026797184720635414,6424,476,-106.306640625,948.35,0.0003,,
,,-0.6368159651756287,0.6242337822914124,409899,410000,0.027014095336198807,,,-105.6848373413086,,0.0003,1214.966832118039,795.9
1280.80782072,63,0.6623653173446655,0.7953059673309326,411894,411995,0.026819715276360512,6485,480,-108.19723510742188,945.41,0.0003,,
,,-0.5067952871322632,0.9513538479804993,414899,415000,0.02653679810464382,,,-106.51937866210938,,0.0003,1840.6278611841146,998.1
1318.4863645599999,63,0.5737677812576294,0.8401433229446411,415894,415995,0.02763698436319828,6552,484,-109.39073181152344,945.41,0.0003,,
1327.8581262999996,63,0.9839449524879456,1.0985107421875,418579,418680,0.027513790875673294,6585,488,-112.70654296875,932.26,0.0003,,
,,0.7712957859039307,1.261553406715393,419899,420000,0.028379879891872406,,,-114.4412612915039,,0.0003,1926.6396761350102,1000.0
