time/fps,train/critic_loss,time/time_elapsed,train/n_updates,time/episodes,train/actor_loss,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length
127,0.23461532443016767,1497,190491,196,-55.691818466186525,191543,897.5711588400002,0.001,1000.0,,
,0.24847569895535707,,194491,,-55.60328520202637,195000,,0.001,,846.7660065367818,1000.0
127,,1530,,200,,195543,897.9883526499999,,1000.0,,
128,0.22848239617794752,1553,198491,204,-55.79669469451904,199543,903.70812914,0.001,1000.0,,
,0.23606242119520904,,199491,,-55.80114914703369,200000,,0.001,,822.9426703065634,1000.0
128,0.2558325584679842,1587,202491,208,-55.798065185546875,203543,906.3940859,0.001,1000.0,,
,0.2438965955078602,,204491,,-55.756045555114746,205000,,0.001,,929.803266440332,1000.0
128,0.2373368927165866,1621,206491,212,-55.867953338623046,207543,910.6116945900001,0.001,1000.0,,
,0.22294441962242126,,209491,,-56.11895587921143,210000,,0.001,,969.0085827499628,1000.0
127,0.22836281222850086,1654,210491,216,-56.180391815185544,211543,911.4861004200002,0.001,1000.0,,
,0.2378174888342619,,214491,,-56.206761039733884,215000,,0.001,,948.6825883381068,1000.0
127,,1688,,220,,215543,911.7686319400001,,1000.0,,
128,0.2803225808665156,1711,218491,224,-56.344439949035646,219543,907.8184890600002,0.001,1000.0,,
,0.2886334172040224,,219491,,-56.26808148956299,220000,,0.001,,947.9411735571921,1000.0
128,0.24983974368870257,1744,222491,228,-56.32528466796875,223543,906.9126406599999,0.001,1000.0,,
,0.23944645369797946,,224491,,-56.4270407333374,225000,,0.001,,893.2593860208057,1000.0
128,0.21898512864112854,1777,226491,232,-56.46127444458008,227543,905.9631981099999,0.001,1000.0,,
,0.20475275614112615,,229491,,-56.61309707641602,230000,,0.001,,936.2192621439696,1000.0
127,0.2182776097804308,1810,230491,236,-56.71832456207275,231543,906.7078540200001,0.001,1000.0,,
,0.21797057593613864,,234491,,-56.9317932434082,235000,,0.001,,947.9844899913296,1000.0
127,,1843,,240,,235543,907.4898512,,1000.0,,
128,0.230819077514112,1865,238491,244,-56.91854035186768,239543,909.4689104,0.001,1000.0,,
,0.24032464356720448,,239491,,-56.97681558990479,240000,,0.001,,910.730723951757,1000.0
128,0.20802332919090985,1898,242491,248,-56.99807241821289,243543,910.85876828,0.001,1000.0,,
,0.20657704331725835,,244491,,-57.029335868835446,245000,,0.001,,918.2006357934326,1000.0
127,0.19450067806243895,1934,246491,252,-57.008921142578124,247543,913.6937292099999,0.001,1000.0,,
,0.21623511693626643,,249491,,-57.10649270629883,250000,,0.001,,937.5574753627182,1000.0
127,0.22573343031108378,1970,250491,256,-57.18899797821045,251543,916.64952863,0.001,1000.0,,
,0.2254435660392046,,254491,,-57.27648429870605,255000,,0.001,,943.9248116523028,1000.0
127,,2007,,260,,255543,916.6689103900001,,1000.0,,
127,0.21989210440963508,2030,258491,264,-57.5937177734375,259543,918.7339940499999,0.001,1000.0,,
,0.21216428034752607,,259491,,-57.647290550231936,260000,,0.001,,951.2520082995295,1000.0
127,0.21159051470458506,2064,262491,268,-57.888639755249024,263543,919.6539281,0.001,1000.0,,
,0.2208072389662266,,264491,,-57.98597919464111,265000,,0.001,,926.5818629689514,1000.0
127,0.24674397362023592,2099,266491,272,-58.026259216308596,267543,921.3436776300001,0.001,1000.0,,
,0.2001144559085369,,269491,,-58.10991056060791,270000,,0.001,,877.0876316919923,1000.0
127,0.21040418413281442,2134,270491,276,-58.13584130096436,271543,922.6344387700001,0.001,1000.0,,
,0.18153205003589393,,274491,,-58.289171310424805,275000,,0.001,,919.6674718685448,1000.0
126,,2170,,280,,275543,923.3236698999998,,1000.0,,
127,0.19914693684875964,2193,278491,284,-58.52889672088623,279543,923.4454625500001,0.001,1000.0,,
,0.2074197317585349,,279491,,-58.52133665466309,280000,,0.001,,947.0579049006104,1000.0
127,0.24404699094593524,2228,282491,288,-58.41580725097656,283543,923.61774657,0.001,1000.0,,
,0.28755702258646487,,284491,,-58.12699398040772,285000,,0.001,,845.8361862264574,1000.0
127,0.343696833178401,2263,286491,292,-57.46250205230713,287543,917.4426648699998,0.001,1000.0,,
,0.34887895542383196,,289491,,-57.33917108917236,290000,,0.001,,806.2815999753773,1000.0
126,0.3010644711703062,2299,290491,296,-57.19490190887451,291543,915.5614698200001,0.001,1000.0,,
,0.2759386259391904,,294491,,-56.87442569732666,295000,,0.001,,810.8903004168533,1000.0
126,,2333,,300,,295543,913.88549956,,1000.0,,
127,0.23158566227555274,2358,298491,304,-56.89637973022461,299543,910.23055576,0.001,1000.0,,
,0.23103590995818377,,299491,,-57.010569831848144,300000,,0.001,,891.8395290695131,1000.0
126,0.2454782166481018,2394,302491,308,-57.23239628601074,303543,911.2759134900002,0.001,1000.0,,
,0.2626346490904689,,304491,,-57.29003953552246,305000,,0.001,,844.3915581280714,1000.0
126,0.28277058552205564,2429,306491,312,-57.14788294219971,307543,908.7111334800002,0.001,1000.0,,
,0.2750564628466964,,309491,,-57.26272268676758,310000,,0.001,,934.4953209072352,1000.0
126,0.2575252059847116,2463,310491,316,-57.319274047851565,311543,908.2014705500001,0.001,1000.0,,
,0.28301076501607897,,314491,,-57.461918144226075,315000,,0.001,,940.1213385768235,1000.0
126,,2496,,320,,315543,906.7713064700001,,1000.0,,
126,0.33389630769193174,2519,318491,324,-57.20554970550537,319543,907.92866895,0.001,1000.0,,
,0.3324226266145706,,319491,,-57.07198271179199,320000,,0.001,,847.1158060520887,1000.0
126,0.369152667209506,2554,322491,328,-56.739654273986815,323543,906.8708434799998,0.001,1000.0,,
,0.3995534700602293,,324491,,-56.39508087158203,325000,,0.001,,818.6895501530729,1000.0
126,0.3980613632798195,2587,326491,332,-55.88424062347412,327543,901.8429460799998,0.001,1000.0,,
,0.37103252989053725,,329491,,-55.79134098052978,330000,,0.001,,690.123517899774,1000.0
126,0.37471699103713035,2621,330491,336,-55.78282934570313,331543,894.35626181,0.001,1000.0,,
,0.7988012552857399,,334491,,-53.945571708679196,335000,,0.001,,516.2917680904269,1000.0
126,,2655,,340,,335543,877.90296374,,1000.0,,
126,0.5712812060117721,2678,338491,344,-53.38312563323974,339543,850.22733633,0.001,1000.0,,
,0.5160127571225166,,339491,,-53.45641236114502,340000,,0.001,,560.49279273157,1000.0
126,0.4984484318643808,2712,342491,348,-51.877245498657224,343543,842.79461677,0.001,1000.0,,
,0.292484156139195,,344491,,-52.18902293395996,345000,,0.001,,854.3584374679252,1000.0
126,0.26700938362628224,2747,346491,352,-53.51242307281494,347543,839.7978107900001,0.001,1000.0,,
,0.28130052050948146,,349491,,-53.99798698425293,350000,,0.001,,855.9277250911575,1000.0
126,0.30643622256815434,2782,350491,356,-53.975223487854,351543,834.8641408500001,0.001,1000.0,,
,0.2547720106393099,,354491,,-53.91624063110351,355000,,0.001,,928.7550582960248,1000.0
126,,2815,,360,,355543,831.6914886799999,,1000.0,,
126,0.2736868916451931,2836,358491,364,-53.76017454528809,359543,830.0665203299999,0.001,1000.0,,
,0.2792709545493126,,359491,,-53.73869566345215,360000,,0.001,,758.8037120074034,1000.0
126,0.27013980942964555,2869,362491,368,-53.90817765045166,363543,826.7928045099999,0.001,1000.0,,
,0.2841452741548419,,364491,,-54.25174198150635,365000,,0.001,,889.7472072809935,1000.0
126,0.2932400383502245,2903,366491,372,-54.538062019348146,367543,824.3796117400001,0.001,1000.0,,
,0.3149854307472706,,369491,,-54.67361444854736,370000,,0.001,,876.0217645600438,1000.0
126,0.3045692985653877,2938,370491,376,-54.74240014648438,371543,825.2436501900002,0.001,1000.0,,
,0.28287246462702753,,374491,,-54.8666390914917,375000,,0.001,,952.459246365726,1000.0
126,,2973,,380,,375543,824.43758181,,1000.0,,
126,0.22899853656440974,2995,378491,384,-55.34242101287842,379543,823.5824107599999,0.001,1000.0,,
,0.2032520120367408,,379491,,-55.6678318939209,380000,,0.001,,968.8102813426406,1000.0
126,0.18511403176933527,3030,382491,388,-56.434042213439945,383543,824.3214770100001,0.001,1000.0,,
,0.19136241897940637,,384491,,-56.739723655700686,385000,,0.001,,942.22409529984,1000.0
126,0.21595571663975716,3066,386491,392,-56.96977001953125,387543,831.0341115599999,0.001,1000.0,,
,0.2072827748656273,,389491,,-57.40286905670166,390000,,0.001,,924.033185788989,1000.0
126,0.21740595328062773,3102,390491,396,-57.611951446533205,391543,835.0376752099999,0.001,1000.0,,
,0.25883062871545554,,394491,,-58.079524543762204,395000,,0.001,,924.653065828979,1000.0
126,,3135,,400,,395543,837.6865852099999,,1000.0,,
126,0.27115017322450874,3157,398491,404,-57.891046516418456,399543,839.0141762800001,0.001,1000.0,,
,0.21952491748332978,,399491,,-58.073821403503416,400000,,0.001,,817.9563298322261,1000.0
126,0.18075528856366874,3192,402491,408,-58.31264852905274,403543,839.2009838900001,0.001,1000.0,,
,0.19626150269061327,,404491,,-58.52676440429688,405000,,0.001,,960.2298537865281,1000.0
126,0.17286337224394083,3225,406491,412,-58.72904290771484,407543,841.9950457600003,0.001,1000.0,,
,0.21340294530987738,,409491,,-59.072801681518555,410000,,0.001,,967.1567100398242,1000.0
126,0.19441506419330834,3259,410491,416,-59.144811462402345,411543,840.27923254,0.001,1000.0,,
,0.2020557604432106,,414491,,-59.56462014770508,415000,,0.001,,961.7636238259263,1000.0
126,,3293,,420,,415543,839.4635215400002,,1000.0,,
126,0.26000006733089687,3315,418491,424,-59.837787757873535,419543,838.2655970700001,0.001,1000.0,,
,0.23072289185225964,,419491,,-59.868044593811035,420000,,0.001,,907.8909446328878,1000.0
126,0.21437890657782555,3348,422491,428,-59.99747009277344,423543,839.0020745599999,0.001,1000.0,,
,0.20027796507626772,,424491,,-60.06318348693848,425000,,0.001,,947.4258053392172,1000.0
126,0.20423116436600686,3381,426491,432,-60.11610297393799,427543,845.7271434500002,0.001,1000.0,,
,0.20356784158200025,,429491,,-60.16131887817383,430000,,0.001,,912.5266370803117,1000.0
126,0.20575894865393637,3417,430491,436,-60.24732420349121,431543,853.73190277,0.001,1000.0,,
,0.19480719573050737,,434491,,-60.51742383575439,435000,,0.001,,958.8720191799105,1000.0
126,,3453,,440,,435543,871.43593891,,1000.0,,
126,0.20865240067243576,3476,438491,444,-60.712545593261716,439543,898.6493078000001,0.001,1000.0,,
,0.1864627771228552,,439491,,-60.78685643005371,440000,,0.001,,938.8211441226304,1000.0
126,0.18842163543403148,3510,442491,448,-60.92146096038818,443543,907.2937830200003,0.001,1000.0,,
,0.19431475567817688,,444491,,-60.97699858856201,445000,,0.001,,945.1292861163616,1000.0
126,0.21013290018588304,3547,446491,452,-60.991514724731445,447543,910.7135991000001,0.001,1000.0,,
,0.1815692380145192,,449491,,-61.0496303024292,450000,,0.001,,946.0906352460385,1000.0
126,0.1840567090511322,3582,450491,456,-61.07260466003418,451543,916.1934833700001,0.001,1000.0,,
,0.18592938274145127,,454491,,-61.24255644989014,455000,,0.001,,940.2490943524987,1000.0
125,,3615,,460,,455543,920.4942964700001,,1000.0,,
126,0.17436027217656375,3638,458491,464,-61.685639640808105,459543,922.0437441,0.001,1000.0,,
,0.2096566177755594,,459491,,-61.78504483795166,460000,,0.001,,941.9270223384723,1000.0
126,0.17118028336018323,3670,462491,468,-62.07883965301514,463543,923.8062609099999,0.001,1000.0,,
,0.18215898855775595,,464491,,-62.24999068450928,465000,,0.001,,974.265104538016,1000.0
126,0.17443608191609383,3704,466491,472,-62.354540519714355,467543,926.7977227700001,0.001,1000.0,,
,0.17130432925373315,,469491,,-62.56805284118652,470000,,0.001,,948.9765042357146,1000.0
126,0.1694545481726527,3738,470491,476,-62.58996532440185,471543,927.00681821,0.001,1000.0,,
,0.17676133345067502,,474491,,-62.59814808654785,475000,,0.001,,942.8127522072289,1000.0
126,,3771,,480,,475543,928.7634345299999,,1000.0,,
126,0.15861476685851814,3793,478491,484,-62.72406813812256,479543,930.3993427099998,0.001,1000.0,,
,0.19925053311139346,,479491,,-62.76526040649414,480000,,0.001,,969.0537897323259,1000.0
126,0.16116389943659307,3825,482491,488,-62.88490261077881,483543,931.2651718199999,0.001,1000.0,,
,0.15361462796479464,,484491,,-62.97816357421875,485000,,0.001,,972.9748175561429,1000.0
126,0.15431682313606143,3858,486491,492,-63.06147855377197,487543,933.8222467299998,0.001,1000.0,,
,0.1375540294125676,,489491,,-63.2342473526001,490000,,0.001,,857.2017585217952,1000.0
126,0.14178989420831203,3892,490491,496,-63.26629679870605,491543,934.1382101499998,0.001,1000.0,,
,0.13385851257294418,,494491,,-63.36280500793457,495000,,0.001,,920.1509559353814,1000.0
126,,3926,,500,,495543,934.9159604899999,,1000.0,,
126,0.1312501623108983,3949,498491,504,-63.49568177032471,499543,937.1329434800001,0.001,1000.0,,
,0.14342554961517454,,499491,,-63.61505816650391,500000,,0.001,,925.6949823187664,1000.0
126,0.15388373538851738,3982,502491,508,-63.879166549682616,503543,938.9023287799998,0.001,1000.0,,
,0.15738512532413007,,504491,,-63.91035316467285,505000,,0.001,,949.2743140548467,1000.0
126,0.1471131929308176,4017,506491,512,-63.91922806549072,507543,937.4638231399999,0.001,1000.0,,
,0.1925104073956609,,509491,,-63.93843496704102,510000,,0.001,,957.9187532514334,1000.0
126,0.15527966064959764,4050,510491,516,-63.935090942382814,511543,939.80718021,0.001,1000.0,,
,0.15614950654655696,,514491,,-63.98923318481445,515000,,0.001,,950.83580444213,1000.0
126,,4083,,520,,515543,941.5026198500001,,1000.0,,
126,0.15899297700077294,4106,518491,524,-63.86845580291748,519543,946.2597434200002,0.001,1000.0,,
,0.15956806146353483,,519491,,-63.80037384033203,520000,,0.001,,955.356469082227,1000.0
126,0.16702975016087293,4141,522491,528,-63.62391795349121,523543,948.0794357899999,0.001,1000.0,,
,0.17815989681333302,,524491,,-63.32612336730957,525000,,0.001,,949.7071797637269,1000.0
126,0.17708574960380793,4175,526491,532,-63.115160430908205,527543,947.8002431799999,0.001,1000.0,,
,0.17384539180994033,,529491,,-62.98540054321289,530000,,0.001,,954.9726501137018,1000.0
126,0.17565230523049832,4208,530491,536,-62.98432663726807,531543,948.60126119,0.001,1000.0,,
,0.16314433337002993,,534491,,-63.15804622650146,535000,,0.001,,956.2315657217056,1000.0
126,,4239,,540,,535543,948.50653151,,1000.0,,
126,0.16105341020971536,4261,538491,544,-63.415032180786135,539543,947.6604864399998,0.001,1000.0,,
,0.16888823868334293,,539491,,-63.3902767868042,540000,,0.001,,853.3414937376976,1000.0
126,0.16957124599814416,4294,542491,548,-63.40703206634522,543543,945.9725536,0.001,1000.0,,
,0.1748677392601967,,544491,,-63.428386390686036,545000,,0.001,,780.7530059576035,1000.0
126,0.1926476598083973,4325,546491,552,-63.411329460144046,547543,937.5637438599999,0.001,1000.0,,
,0.23851261606812477,,549491,,-63.06222401428223,550000,,0.001,,824.8264565519988,1000.0
126,0.26610153856873514,4359,550491,556,-62.89962687683106,551543,930.6049471600002,0.001,1000.0,,
,0.33398045456409453,,554491,,-61.85082666015625,555000,,0.001,,949.8938924431801,1000.0
126,,4391,,560,,555543,926.9052597500001,,1000.0,,
126,0.28257511998713014,4414,558491,564,-61.02946760559082,559543,922.0634006,0.001,1000.0,,
,0.2751803779527545,,559491,,-60.903308166503905,560000,,0.001,,883.9537428498268,1000.0
126,0.25559877847880125,4447,562491,568,-60.67593538665771,563543,920.52976637,0.001,1000.0,,
,0.23920645928382875,,564491,,-60.54262789916992,565000,,0.001,,859.3539623945951,1000.0
126,0.24068230669200422,4480,566491,572,-60.613640968322755,567543,914.0272384299999,0.001,1000.0,,
,0.2010896436944604,,569491,,-61.01831089019775,570000,,0.001,,873.833941963315,1000.0
126,0.20651089406758547,4512,570491,576,-61.15287258148194,571543,912.6633877099999,0.001,1000.0,,
,0.25288586957007647,,574491,,-61.05673233032226,575000,,0.001,,916.3857337146998,1000.0
126,,4545,,580,,575543,909.7985540699999,,1000.0,,
126,0.29320715624094007,4567,578491,584,-61.44545386505127,579543,907.6152612899998,0.001,1000.0,,
,0.3587614053040743,,579491,,-61.513764228820804,580000,,0.001,,891.9718766524923,1000.0
126,0.40759329141676426,4600,582491,588,-61.54168045043945,583543,905.2543398799999,0.001,1000.0,,
,0.49989878505468366,,584491,,-61.76642600250244,585000,,0.001,,887.988726196438,1000.0
126,0.41299485535919667,4631,586491,592,-61.983718826293945,587543,901.4099287600001,0.001,1000.0,,
,0.317112690448761,,589491,,-61.965743698120114,590000,,0.001,,925.7837766133249,1000.0
126,0.3307338637560606,4662,590491,596,-61.9910767288208,591543,897.9439852700001,0.001,1000.0,,
,0.47284507782757285,,594491,,-62.330420417785646,595000,,0.001,,923.5013075068593,1000.0
126,,4695,,600,,595543,897.12506161,,1000.0,,
127,3.795605606794357,4718,598491,604,-95.76619213867187,599543,752.7035668000001,0.001,1000.0,,
,3.3448877571821214,,599491,,-101.19748818969727,600000,,0.001,,-2139.9460959374906,1000.0
126,4.9560017750181,4745,601520,608,-103.7205576578776,601599,681.56133489,0.001,980.56,,
127,7.332022514104843,4757,603562,612,-98.07644857788085,604614,592.7329787399999,0.001,970.71,,
,4.950283567667007,,604562,,-94.35361651611328,605000,,0.001,,-929.7313974161167,1000.0
127,3.0600363700389863,4789,607562,616,-91.7866969909668,608614,494.83876996999993,0.001,970.71,,
,1.675788225054741,,609562,,-90.7882357788086,610000,,0.001,,-508.5181270349996,901.9
127,1.4544180573523044,4821,611562,620,-90.61680685424804,612614,455.6721958299999,0.001,970.71,,
,1.2080432243943215,,614562,,-87.40140733337402,615000,,0.001,,-75.14892589650954,1000.0
127,0.9284191601872445,4853,615562,624,-85.47142579650878,616614,429.53465300000005,0.001,970.71,,
,0.8515343830883503,,619562,,-80.52507270812988,620000,,0.001,,627.768348690169,1000.0
127,,4886,,628,,620614,418.06950442999994,,970.71,,
127,0.8333759326934814,4908,623562,632,-74.92312892150879,624614,403.44092944000005,0.001,970.71,,
,0.9004957149922848,,624562,,-74.68958076477051,625000,,0.001,,740.9178834273014,1000.0
127,0.6067255990356207,4941,627562,636,-73.59984739685059,628614,391.15450015000005,0.001,970.71,,
,0.7226322652399539,,629562,,-72.48835414123535,630000,,0.001,,833.9996749868151,1000.0
127,0.5778151085674763,4973,631562,640,-71.99606294250488,632614,385.67516318,0.001,970.71,,
,0.5889080908298493,,634562,,-71.63411038208008,635000,,0.001,,694.0472121734172,1000.0
127,0.6069629536867142,5005,635562,644,-71.21434144592286,636614,376.91460622000005,0.001,970.71,,
,0.5187594896107912,,639562,,-69.01114604187012,640000,,0.001,,874.8201837912202,1000.0
127,,5037,,648,,640614,376.56674051000005,,970.71,,
127,0.43264024557173253,5058,643562,652,-67.58744696044921,644614,382.79811656,0.001,970.71,,
,0.5394646604657173,,644562,,-66.80550039672852,645000,,0.001,,695.8971131727565,1000.0
127,0.5838683486580849,5090,647562,656,-64.40234523010254,648614,380.41624894,0.001,970.71,,
,0.6227657947540283,,649562,,-63.077786903381345,650000,,0.001,,668.3311771921814,1000.0
127,0.6136024190783501,5121,651562,660,-62.48132984924317,652614,380.50856798,0.001,970.71,,
,0.49214005599915983,,654562,,-61.893531944274905,655000,,0.001,,803.4463543143123,1000.0
127,0.4503143563568592,5153,655562,664,-62.11230160522461,656614,376.4356357600001,0.001,970.71,,
,0.3320356065630913,,659562,,-62.06036538696289,660000,,0.001,,900.3800817295909,1000.0
127,,5185,,668,,660614,372.83193658,,970.71,,
127,0.3706836183220148,5208,663562,672,-61.599344856262206,664614,377.80627956000006,0.001,970.71,,
,0.3780214178711176,,664562,,-61.4570076751709,665000,,0.001,,912.4747056789696,1000.0
127,0.4224408501237631,5240,667562,676,-60.48096678161621,668614,377.89530568999993,0.001,970.71,,
,0.450738968744874,,669562,,-59.65689630126953,670000,,0.001,,920.8289725117386,1000.0
