time/total_timesteps,time/fps,train/actor_loss,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,time/episodes,train/learning_rate,rollout/ep_rew_mean,train/n_updates,eval/mean_reward,eval/mean_ep_length
103051,121,-66.80227085876464,848,0.11280868458002806,1000.0,104,0.001,830.66919209,102000,,
105000,,-67.1820008239746,,0.11756966815516352,,,0.001,,104000,946.5130925949663,1000.0
107051,120,-67.52155798339844,885,0.11247800029441714,1000.0,108,0.001,871.08867857,106000,,
110000,,-68.02557884216309,,0.1349491740874946,,,0.001,,109000,963.4712410949171,1000.0
111051,120,-68.20463833618165,921,0.114100212238729,1000.0,112,0.001,884.1300072400002,110000,,
115000,,-68.80080403137207,,0.1116884787902236,,,0.001,,114000,956.2301517667249,1000.0
115051,119,,959,,1000.0,116,,891.1571070900001,,,
119051,121,-69.36519805908203,982,0.11254753163456917,1000.0,120,0.001,894.8582069199999,118000,,
120000,,-69.50951309204102,,0.11100398741289973,,,0.001,,119000,951.1810784794391,1000.0
123051,120,-69.79943147277832,1022,0.09886483209952712,1000.0,124,0.001,897.5376162199999,122000,,
125000,,-70.05961094665527,,0.11833992252498865,,,0.001,,124000,954.0982066197321,1000.0
127051,119,-70.31723522949218,1059,0.10350959615036845,1000.0,128,0.001,900.3101769299999,126000,,
130000,,-70.64806753540039,,0.11117581862956286,,,0.001,,129000,961.9954501137138,1000.0
131051,119,-70.7637221069336,1097,0.10259160054847598,1000.0,132,0.001,901.77926392,130000,,
135000,,-71.20598359680176,,0.10164727504178882,,,0.001,,134000,959.2087523937225,1000.0
135051,119,,1133,,1000.0,136,,902.86329152,,,
139051,120,-71.52099128723144,1158,0.10362075616978109,1000.0,140,0.001,903.4207418499999,138000,,
140000,,-71.6157534790039,,0.1044818521142006,,,0.001,,139000,954.5603030683822,1000.0
143051,119,-71.84638914489746,1197,0.11165899370983243,1000.0,144,0.001,904.07819191,142000,,
145000,,-72.0629669342041,,0.10002548779919744,,,0.001,,144000,954.5035092554987,1000.0
147051,119,-72.23488772583008,1235,0.11584233719855547,1000.0,148,0.001,904.88675037,146000,,
150000,,-72.4368083190918,,0.09919256517663598,,,0.001,,149000,951.4143848455511,1000.0
151051,119,-72.57740959167481,1269,0.11118419270217418,1000.0,152,0.001,907.28442702,150000,,
155000,,-72.877193359375,,0.11501352733746172,,,0.001,,154000,962.3886926844716,1000.0
155051,118,,1306,,1000.0,156,,908.07295214,,,
159051,119,-73.20824755859375,1332,0.0982086824811995,1000.0,160,0.001,908.54752479,158000,,
160000,,-73.27800006103516,,0.10520869354158639,,,0.001,,159000,956.6342920587864,1000.0
163051,119,-73.51744889831544,1367,0.09149716174602508,1000.0,164,0.001,909.1142199000001,162000,,
165000,,-73.73413851928711,,0.09446555683203041,,,0.001,,164000,961.7057577520609,1000.0
167051,118,-73.81537791442871,1404,0.12430905030295253,1000.0,168,0.001,909.8277690500003,166000,,
170000,,-74.04492936706544,,0.09133135610446334,,,0.001,,169000,965.5976169160101,1000.0
171051,118,-74.10163520812988,1441,0.09252014864236116,1000.0,172,0.001,910.5688199699997,170000,,
175000,,-74.3732215423584,,0.08604703852720559,,,0.001,,174000,957.8790101310238,1000.0
175051,118,,1478,,1000.0,176,,911.2300144,,,
179051,119,-74.62856114196778,1504,0.08993499240837992,1000.0,180,0.001,911.7610484899998,178000,,
180000,,-74.68611248779297,,0.08975929995253683,,,0.001,,179000,958.058556091506,1000.0
183051,118,-74.84242362976075,1542,0.0918096372410655,1000.0,184,0.001,912.0806890000001,182000,,
185000,,-74.9403687286377,,0.09849774220213293,,,0.001,,184000,952.7423219501973,1000.0
187051,118,-75.05637808227539,1576,0.09394330047257245,1000.0,188,0.001,912.73944966,186000,,
190000,,-75.19628300476074,,0.09080910129658878,,,0.001,,189000,974.8958979487419,1000.0
191051,118,-75.2387922668457,1611,0.10044831476360559,1000.0,192,0.001,913.2962810799999,190000,,
195000,,-75.42718409729004,,0.0939000009894371,,,0.001,,194000,979.9963460169732,1000.0
195051,118,,1648,,1000.0,196,,914.0259675000001,,,
199051,119,-75.63578450012207,1671,0.09496177280321717,1000.0,200,0.001,914.5167193099999,198000,,
200000,,-75.63357638549805,,0.09449054278247059,,,0.001,,199000,971.4611108362675,1000.0
203051,118,-75.76439416503906,1712,0.09407974772714078,1000.0,204,0.001,915.2071269500001,202000,,
205000,,-75.86268560791015,,0.0949928588271141,,,0.001,,204000,971.5422628760338,1000.0
207051,118,-75.97843257141113,1750,0.0974017351269722,1000.0,208,0.001,915.5532326900002,206000,,
210000,,-76.05184455871581,,0.08810453134402632,,,0.001,,209000,954.4275879502296,1000.0
211051,118,-76.09395300292968,1786,0.08848758840933442,1000.0,212,0.001,915.9218831499999,210000,,
215000,,-76.17188494873047,,0.09480032840184867,,,0.001,,214000,978.9110568240285,1000.0
215051,117,,1823,,1000.0,216,,916.34089205,,,
219051,118,-76.27072584533691,1847,0.09360406343638897,1000.0,220,0.001,916.32515967,218000,,
220000,,-76.3472264404297,,0.09058302490785718,,,0.001,,219000,982.1995302051306,1000.0
223051,118,-76.45574440002441,1886,0.10286670145951211,1000.0,224,0.001,917.2196589400003,222000,,
225000,,-76.52563694763184,,0.08331055076420307,,,0.001,,224000,942.0053639605642,1000.0
227051,118,-76.61154307556153,1922,0.09086903709359467,1000.0,228,0.001,917.2448464700001,226000,,
230000,,-76.68033140563965,,0.08753837303817272,,,0.001,,229000,885.1805194884539,1000.0
231051,117,-76.66543005371093,1959,0.0928198718763888,1000.0,232,0.001,916.59507081,230000,,
235000,,-76.81834243774414,,0.09536770918779075,,,0.001,,234000,975.7267511606217,1000.0
235051,117,,1995,,1000.0,236,,917.3037392400001,,,
239051,118,-76.75767915344238,2020,0.10836383978649974,1000.0,240,0.001,917.80382926,238000,,
240000,,-76.78437672424316,,0.1148796622492373,,,0.001,,239000,927.8447305202484,1000.0
243051,118,-76.81109083557129,2057,0.10902952056750655,1000.0,244,0.001,917.6867436500003,242000,,
245000,,-76.8453532562256,,0.13934809923544525,,,0.001,,244000,960.9799486845732,1000.0
247051,118,-76.82597712707519,2093,0.15359982538968325,1000.0,248,0.001,917.6191161200001,246000,,
250000,,-76.7582328491211,,0.1621787772588432,,,0.001,,249000,747.5704697817564,1000.0
251051,117,-76.77997978210449,2131,0.15786868415400385,1000.0,252,0.001,916.6055687300001,250000,,
255000,,-76.75739141845703,,0.15932512464001775,,,0.001,,254000,910.6579414566979,1000.0
255051,117,,2168,,1000.0,256,,915.08475322,,,
259051,118,-76.64903378295898,2192,0.15029129368253052,1000.0,260,0.001,914.7165292299999,258000,,
260000,,-76.58359922790527,,0.16365696211531758,,,0.001,,259000,946.8830963656306,1000.0
263051,118,-76.58868399047851,2228,0.1793600260205567,1000.0,264,0.001,914.2646566899999,262000,,
265000,,-76.60562889099121,,0.14861006915941835,,,0.001,,264000,959.338153386116,1000.0
267051,117,-76.53186561584472,2266,0.14618383572995663,1000.0,268,0.001,913.9940075599999,266000,,
270000,,-76.58549166870117,,0.15556276578083633,,,0.001,,269000,950.775004273653,1000.0
271051,117,-76.62990545654297,2306,0.1501331054419279,1000.0,272,0.001,913.9956214999999,270000,,
275000,,-76.54704875183106,,0.1470577655993402,,,0.001,,274000,974.0408753111958,1000.0
275051,117,,2342,,1000.0,276,,913.3436426099998,,,
279051,117,-76.59192973327637,2366,0.14323024103045465,1000.0,280,0.001,913.6992748200001,278000,,
280000,,-76.57846844482422,,0.1352126415465027,,,0.001,,279000,961.92780341506,1000.0
283051,117,-76.55507887268067,2400,0.13811279340460897,1000.0,284,0.001,913.86334136,282000,,
285000,,-76.63704119873047,,0.13591352997533976,,,0.001,,284000,960.9671946674586,1000.0
287051,117,-76.65995027160645,2436,0.14023738441616296,1000.0,288,0.001,913.8446315799998,286000,,
290000,,-76.63989610290527,,0.14449786259233952,,,0.001,,289000,962.0666141808033,1000.0
291051,117,-76.72845208740235,2472,0.12140954587049782,1000.0,292,0.001,913.83538646,290000,,
295000,,-76.75822738647462,,0.11310644077695906,,,0.001,,294000,966.1933616161347,1000.0
295051,117,,2507,,1000.0,296,,913.5849508700001,,,
299051,118,-76.85274794006348,2532,0.12880246204882861,1000.0,300,0.001,913.8770301500001,298000,,
300000,,-76.93191313171387,,0.11537132943607867,,,0.001,,299000,960.6744747161865,1000.0
303051,117,-76.96188537597656,2571,0.11906328785978258,1000.0,304,0.001,914.02313817,302000,,
305000,,-76.95378742980957,,0.1180264547560364,,,0.001,,304000,914.9082578182221,1000.0
307051,117,-76.95611772155762,2609,0.11822746042907238,1000.0,308,0.001,914.2007988400001,306000,,
310000,,-77.0896435546875,,0.1130148306414485,,,0.001,,309000,965.8599910140038,1000.0
311051,117,-77.09452183532714,2648,0.10934213752299547,1000.0,312,0.001,914.66531091,310000,,
315000,,-77.20147563171386,,0.11829898524098098,,,0.001,,314000,970.6155740439892,1000.0
315051,117,,2683,,1000.0,316,,914.8061626799999,,,
319051,117,-77.35710243225098,2707,0.10446728279441594,1000.0,320,0.001,915.46184427,318000,,
320000,,-77.38425601196289,,0.09449082814902067,,,0.001,,319000,972.1801216900349,1000.0
323051,117,-77.3744048614502,2742,0.11098582826182246,1000.0,324,0.001,915.76099775,322000,,
325000,,-77.46848362731933,,0.09979653827846051,,,0.001,,324000,977.3512183904647,1000.0
327051,117,-77.45642529296875,2778,0.1089905015900731,1000.0,328,0.001,916.2504087699999,326000,,
330000,,-77.54351818847657,,0.10257309407554567,,,0.001,,329000,970.4971654653549,1000.0
331051,117,-77.5742437133789,2813,0.08743518586456776,1000.0,332,0.001,917.67997218,330000,,
335000,,-77.63108348083496,,0.08982067383266985,,,0.001,,334000,967.2760050833225,1000.0
335051,117,,2849,,1000.0,336,,917.7449357399997,,,
339051,117,-77.7547802886963,2873,0.0873071045614779,1000.0,340,0.001,918.3400932999998,338000,,
340000,,-77.7524499206543,,0.08329913191124796,,,0.001,,339000,982.9856963098049,1000.0
343051,117,-77.81970722961425,2908,0.09762841333076358,1000.0,344,0.001,919.2314084799999,342000,,
345000,,-77.82954406738281,,0.1005822325553745,,,0.001,,344000,964.1907569468021,1000.0
347051,117,-77.83570594787598,2943,0.09043464028649031,1000.0,348,0.001,919.8211900499998,346000,,
350000,,-77.96184510803222,,0.10905730719119311,,,0.001,,349000,976.3770368337631,1000.0
351051,117,-77.92768650817871,2980,0.0972560647893697,1000.0,352,0.001,921.9767211000002,350000,,
355000,,-78.04940284729004,,0.09381097553856671,,,0.001,,354000,976.8864583015442,1000.0
355051,117,,3018,,1000.0,356,,924.0017504900002,,,
359051,117,-78.05320184326172,3042,0.09726660766452551,1000.0,360,0.001,924.9421573299999,358000,,
360000,,-78.05833793640137,,0.09692266111262143,,,0.001,,359000,964.6547117590904,1000.0
363051,117,-78.101784866333,3079,0.09914860453829169,1000.0,364,0.001,925.9284385400001,362000,,
365000,,-78.08337463378906,,0.09866528457216918,,,0.001,,364000,975.1057031929492,1000.0
367051,117,-78.07114442443847,3115,0.09749954474158586,1000.0,368,0.001,926.6588052999999,366000,,
370000,,-77.99423110961914,,0.10146963602118195,,,0.001,,369000,964.8575090706348,1000.0
371051,117,-78.06719874572754,3150,0.10323114895820618,1000.0,372,0.001,927.32154003,370000,,
375000,,-78.02093379211426,,0.10100982270017267,,,0.001,,374000,969.0507180809975,1000.0
375051,117,,3186,,1000.0,376,,928.3560517900002,,,
379051,118,-77.9709285736084,3211,0.117356251321733,1000.0,380,0.001,928.7922143600001,378000,,
380000,,-78.01575723266602,,0.1091587364450097,,,0.001,,379000,957.2773578703403,1000.0
383051,117,-77.9695676727295,3251,0.10138466823101043,1000.0,384,0.001,928.9543014999998,382000,,
385000,,-77.97181398010254,,0.10285439280420541,,,0.001,,384000,979.9816941857338,1000.0
387051,117,-77.95962799072265,3288,0.11954868973232806,1000.0,388,0.001,929.50731798,386000,,
390000,,-77.90223568725585,,0.10873200037702918,,,0.001,,389000,984.7817887991666,1000.0
391051,117,-77.90342472839356,3326,0.09326675211265684,1000.0,392,0.001,929.9391721399999,390000,,
395000,,-77.87108905029297,,0.09179766592383384,,,0.001,,394000,981.1446829020977,1000.0
395051,117,,3360,,1000.0,396,,930.5337318700002,,,
399051,117,-77.96831617736817,3384,0.10403498377092182,1000.0,400,0.001,930.8331656599998,398000,,
400000,,-78.04615153503418,,0.0920494596939534,,,0.001,,399000,985.3548058092595,1000.0
403051,117,-78.01439051818848,3421,0.09854421213641763,1000.0,404,0.001,931.1364188600002,402000,,
405000,,-78.06676849365235,,0.10092317325994372,,,0.001,,404000,978.6229125738143,1000.0
407051,117,-78.0765216369629,3457,0.08304090521298349,1000.0,408,0.001,931.68168231,406000,,
410000,,-78.1727297821045,,0.09532947560399771,,,0.001,,409000,981.3777599990368,1000.0
411051,117,-78.1022799987793,3494,0.09887818043678999,1000.0,412,0.001,931.8511403,410000,,
415000,,-78.25378756713867,,0.08472351616621017,,,0.001,,414000,982.7386042416096,1000.0
415051,117,,3530,,1000.0,416,,932.24860256,,,
419051,117,-78.3312838897705,3555,0.09038691616989672,1000.0,420,0.001,932.3442569200001,418000,,
420000,,-78.38430950927734,,0.0901393451206386,,,0.001,,419000,970.5395304560661,1000.0
423051,117,-78.52807917785644,3591,0.08692825034819543,1000.0,424,0.001,932.4832731000001,422000,,
425000,,-78.56917626953125,,0.10122828720323741,,,0.001,,424000,987.5185971617699,1000.0
427051,117,-78.72081541442871,3628,0.09433389677107334,1000.0,428,0.001,932.6253557800001,426000,,
430000,,-78.77741264343261,,0.07804548901505769,,,0.001,,429000,980.3815175652504,1000.0
431051,117,-78.80370396423339,3665,0.07485279656760395,1000.0,432,0.001,932.9005285200001,430000,,
435000,,-78.88950369262696,,0.08620652800053358,,,0.001,,434000,982.0771139979363,1000.0
435051,117,,3699,,1000.0,436,,933.1965474499998,,,
439051,117,-78.89700898742676,3723,0.08331274475343525,1000.0,440,0.001,933.1226831,438000,,
440000,,-78.90468128967285,,0.0997337366975844,,,0.001,,439000,979.9295576751232,1000.0
443051,117,-79.02605215454102,3758,0.08480713688395917,1000.0,444,0.001,933.15276698,442000,,
445000,,-79.02267102050781,,0.07499346247315407,,,0.001,,444000,978.8406250953674,1000.0
447051,117,-79.08115213012695,3793,0.0780398972183466,1000.0,448,0.001,933.4188168,446000,,
450000,,-79.16163037109375,,0.079110874786973,,,0.001,,449000,973.6907630622387,1000.0
451051,117,-79.10581513977051,3828,0.08017544553056359,1000.0,452,0.001,933.6494594800001,450000,,
455000,,-79.12820445251465,,0.07141150356829166,,,0.001,,454000,981.6527149915695,1000.0
455051,117,,3862,,1000.0,456,,933.6660188499998,,,
459051,118,-79.22581910705567,3886,0.06759701570123434,1000.0,460,0.001,934.08158855,458000,,
460000,,-79.2197197418213,,0.07892438765801489,,,0.001,,459000,977.7714771568775,1000.0
463051,118,-79.28743547058106,3923,0.07064239737764001,1000.0,464,0.001,934.2442310099999,462000,,
465000,,-79.30441201782227,,0.07295591649226844,,,0.001,,464000,983.3172408401966,1000.0
467051,117,-79.4341072998047,3960,0.06786700938083232,1000.0,468,0.001,934.42515906,466000,,
470000,,-79.46837850952149,,0.07260128131508828,,,0.001,,469000,980.7591106772422,1000.0
471051,117,-79.49388706970215,3996,0.07978402628749609,1000.0,472,0.001,934.5437154599999,470000,,
475000,,-79.62564779663086,,0.0688308480810374,,,0.001,,474000,955.9170627355576,1000.0
475051,117,,4030,,1000.0,476,,934.6143378999998,,,
479051,118,-79.68409805297851,4054,0.060667467806488275,1000.0,480,0.001,934.7601262,478000,,
480000,,-79.73817874145507,,0.06225991418212652,,,0.001,,479000,986.0573819458484,1000.0
483051,118,-79.80093911743164,4088,0.068747458525002,1000.0,484,0.001,935.2863602699998,482000,,
485000,,-79.8004796447754,,0.06449002303555608,,,0.001,,484000,975.4694459319114,1000.0
487051,118,-79.80968954467774,4122,0.06318785777967423,1000.0,488,0.001,935.48578808,486000,,
490000,,-79.91687789916992,,0.06811023883614689,,,0.001,,489000,964.8254035174847,1000.0
491051,118,-79.93543560791015,4158,0.0631205648034811,1000.0,492,0.001,935.6528003600001,490000,,
495000,,-80.06170483398438,,0.06412234613485635,,,0.001,,494000,974.6892781198025,1000.0
495051,118,,4192,,1000.0,496,,935.8745544700002,,,
499051,118,-80.01999197387696,4216,0.07100284999795257,1000.0,500,0.001,936.0616539800003,498000,,
500000,,-80.00879290771485,,0.06721401880495251,,,0.001,,499000,788.5311944901944,1000.0
503051,118,-79.90024655151367,4251,0.07211632508784532,1000.0,504,0.001,935.5483093100001,502000,,
505000,,-79.97874636840821,,0.07693093475233763,,,0.001,,504000,979.5971258163452,1000.0
507051,118,-79.99256977844239,4287,0.05667755625396967,1000.0,508,0.001,935.6304648199999,506000,,
510000,,-79.96013471984864,,0.06568592241592705,,,0.001,,509000,966.0972605764866,1000.0
511051,118,-79.9991023864746,4323,0.06806796795129776,1000.0,512,0.001,935.6363283200002,510000,,
515000,,-80.04182205200195,,0.08401517965830863,,,0.001,,514000,879.7641666173935,1000.0
515051,118,,4360,,1000.0,516,,935.5763346200002,,,
519051,118,-80.0929771270752,4384,0.06755031000450254,1000.0,520,0.001,932.7618946599998,518000,,
520000,,-80.12939329528808,,0.07350467978231609,,,0.001,,519000,983.0326104342937,1000.0
523051,118,-80.04614865112305,4418,0.0944182573594153,1000.0,524,0.001,932.7095092000001,522000,,
525000,,-80.1516813659668,,0.06880931775458157,,,0.001,,524000,981.4616913080215,1000.0
527051,118,-80.26421875,4454,0.055993103697896,1000.0,528,0.001,932.8015574300002,526000,,
530000,,-80.28025422668458,,0.06481976954266429,,,0.001,,529000,981.0493964791298,1000.0
531051,118,-80.2958399658203,4487,0.061243662587367,1000.0,532,0.001,932.67676156,530000,,
535000,,-80.3162872467041,,0.0747347764754668,,,0.001,,534000,982.5261254608631,1000.0
535051,118,,4523,,1000.0,536,,932.5124277900001,,,
539051,118,-80.3851473236084,4547,0.06126797560788691,1000.0,540,0.001,932.4717396099998,538000,,
540000,,-80.36677947998047,,0.061412461375817656,,,0.001,,539000,985.1361330151558,1000.0
543051,118,-80.39647358703613,4582,0.060366861587390304,1000.0,544,0.001,932.4966206400001,542000,,
545000,,-80.40631149291993,,0.06452285441197456,,,0.001,,544000,986.271611058712,1000.0
547051,118,-80.43880224609374,4619,0.06478972773905843,1000.0,548,0.001,932.5106096200002,546000,,
550000,,-80.44799145507812,,0.062465679014101626,,,0.001,,549000,980.7220248103142,1000.0
551051,118,-80.46606057739258,4655,0.05881186715327203,1000.0,552,0.001,932.4802936299999,550000,,
555000,,-80.50344720458985,,0.051826562007889154,,,0.001,,554000,979.188086348772,1000.0
555051,118,,4693,,1000.0,556,,932.71812142,,,
559051,118,-80.49682424926758,4717,0.058768273448571565,1000.0,560,0.001,932.6534813500001,558000,,
560000,,-80.52707402038574,,0.05736547715775669,,,0.001,,559000,974.5863574504853,1000.0
563051,118,-80.52653944396972,4753,0.06127241524867713,1000.0,564,0.001,932.6810548200001,562000,,
565000,,-80.5573080291748,,0.06044613014068455,,,0.001,,564000,980.4941277146339,1000.0
567051,118,-80.57683041381836,4789,0.060749724557623265,1000.0,568,0.001,932.9013707299999,566000,,
570000,,-80.65638613891602,,0.07348171901609749,,,0.001,,569000,984.6203402161598,1000.0
571051,118,-80.66816250610351,4824,0.062256740976125005,1000.0,572,0.001,932.9931850499999,570000,,
575000,,-80.68530812072754,,0.06820892303623259,,,0.001,,574000,980.937798690796,1000.0
575051,118,,4859,,1000.0,576,,932.9878763800001,,,
579051,118,-80.76336679077149,4883,0.05927394233737141,1000.0,580,0.001,933.06856292,578000,,
580000,,-80.79291516113281,,0.05920062200073153,,,0.001,,579000,955.7489659011364,1000.0
583051,118,-80.80976184082031,4919,0.05413656441494823,1000.0,584,0.001,933.2026572200001,582000,,
585000,,-80.79763163757325,,0.062492236280813816,,,0.001,,584000,984.2552341461181,1000.0
587051,118,-80.81717826843261,4955,0.05579267885629088,1000.0,588,0.001,933.2257316299999,586000,,
590000,,-80.83717169189453,,0.05300852210167795,,,0.001,,589000,981.0101626336575,1000.0
591051,118,-80.83486291503907,4990,0.050445851699449124,1000.0,592,0.001,933.3731052900001,590000,,
595000,,-80.9036944732666,,0.05167582477163524,,,0.001,,594000,969.9785240590572,1000.0
595051,118,,5026,,1000.0,596,,933.38417789,,,
599051,118,-80.9717960357666,5049,0.04690326690953225,1000.0,600,0.001,933.48171189,598000,,
600000,,-80.99863148498535,,0.053761990658938885,,,0.001,,599000,977.2760568916798,1000.0
603051,118,-81.00784346008301,5085,0.052970401672646404,1000.0,604,0.001,934.1620749999998,602000,,
605000,,-81.06338679504394,,0.05186168558709323,,,0.001,,604000,976.2710577368737,1000.0
607051,118,-81.03618408203126,5119,0.05553260619007051,1000.0,608,0.001,934.1922567,606000,,
610000,,-81.10937670898437,,0.07588874411210418,,,0.001,,609000,981.2167688131333,1000.0
611051,118,-81.10687037658691,5155,0.04901117420848459,1000.0,612,0.001,934.3045441800001,610000,,
615000,,-81.1745333404541,,0.061479116894304756,,,0.001,,614000,983.8385543107986,1000.0
615051,118,,5191,,1000.0,616,,934.60443156,,,
619051,118,-81.22841874694824,5215,0.05034725734870881,1000.0,620,0.001,937.5674564799999,618000,,
620000,,-81.25998248291016,,0.05742232610657811,,,0.001,,619000,986.236459171772,1000.0
623051,118,-81.3029766998291,5250,0.054399171562865375,1000.0,624,0.001,937.6638148200001,622000,,
625000,,-81.28644165039063,,0.056411791007965804,,,0.001,,624000,973.3261625528336,1000.0
627051,118,-81.28104229736329,5285,0.05576977676525712,1000.0,628,0.001,937.6004915699999,626000,,
630000,,-81.28747665405274,,0.05084422489628196,,,0.001,,629000,985.6241217732429,1000.0
631051,118,-81.23310926818847,5319,0.0676620090380311,1000.0,632,0.001,937.71889731,630000,,
635000,,-81.30058166503906,,0.05040666083712131,,,0.001,,634000,972.7430391907692,1000.0
635051,118,,5353,,1000.0,636,,937.7184693500002,,,
639051,118,-81.30112858581543,5376,0.057150780864059926,1000.0,640,0.001,937.7879019800001,638000,,
640000,,-81.3155806427002,,0.049803453978151085,,,0.001,,639000,967.0819031238556,1000.0
643051,118,-81.34555303955078,5412,0.0419707023575902,1000.0,644,0.001,937.6153182,642000,,
645000,,-81.32767677307129,,0.049936471365392206,,,0.001,,644000,967.4558378577233,1000.0
647051,118,-81.37140112304688,5447,0.05135249203350395,1000.0,648,0.001,937.75981488,646000,,
650000,,-81.37867416381836,,0.04667036851495504,,,0.001,,649000,984.5865681231022,1000.0
651051,118,-81.38660234069825,5483,0.05138884143158794,1000.0,652,0.001,937.8609452500002,650000,,
655000,,-81.40880172729493,,0.0511432003537193,,,0.001,,654000,976.1821377873421,1000.0
655051,118,,5519,,1000.0,656,,937.91861623,,,
659051,118,-81.43434701538087,5542,0.05211798460781574,1000.0,660,0.001,937.8351597699999,658000,,
660000,,-81.40721606445312,,0.051191143612377345,,,0.001,,659000,976.7436830163002,1000.0
663051,118,-81.41635618591309,5576,0.0608460200605914,1000.0,664,0.001,937.82914886,662000,,
665000,,-81.42999876403809,,0.06248532697558403,,,0.001,,664000,982.4923155605793,1000.0
667051,118,-81.45245237731933,5611,0.054411014811135826,1000.0,668,0.001,937.72693084,666000,,
670000,,-81.52006733703614,,0.046932841478846965,,,0.001,,669000,980.1330344676971,1000.0
671051,118,-81.4853557434082,5648,0.04826247798465192,1000.0,672,0.001,937.60920942,670000,,
