time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,time/total_timesteps,train/clip_range,train/value_loss,train/std,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/approx_kl,train/learning_rate,train/loss,train/entropy_loss,train/clip_fraction,eval/mean_reward,eval/mean_ep_length
218,72381.35064492999,1000.0,4102,108,446464,,,,,,,,,,,,,
219,72337.86138102,1000.0,4107,109,448512,0.2,965874.3951171875,0.762709379196167,-0.0736758274026215,3.4570693969726562e-06,2180,0.0946085,0.0003,479934.15625,-19.469259750843047,0.466015625,,
,,,,,450000,0.2,1031131.175,0.7628772854804993,-0.07127022273780312,0.0,2190,0.08435416,0.0003,530104.875,-19.46899412870407,0.416943359375,72453.5980129242,1000.0
220,72049.40329393001,1000.0,4145,108,450560,,,,,,,,,,,,,
221,71961.09751934999,1000.0,4151,109,452608,0.2,973100.2197265625,0.7624609470367432,-0.06620707843685522,0.0,2200,0.078652725,0.0003,424627.84375,-19.466669821739195,0.429931640625,,
222,71899.07731938,1000.0,4156,109,454656,0.2,989454.097265625,0.7615689635276794,-0.06877808400895447,-1.1920928955078125e-07,2210,0.09281559,0.0003,507890.09375,-19.44738006591797,0.46025390625,,
,,,,,455000,0.2,1042639.1294921875,0.7604769468307495,-0.08386402966280002,0.0,2220,0.093384035,0.0003,626592.0,-19.426074475049973,0.455712890625,70688.85409069061,1000.0
223,71909.50171594,1000.0,4194,108,456704,,,,,,,,,,,,,
224,71958.10809791,1000.0,4199,109,458752,0.2,1070915.632421875,0.7594600319862366,-0.08006734800874256,0.0,2230,0.083511226,0.0003,541815.25,-19.40442954301834,0.449853515625,,
,,,,,460000,0.2,1158181.866796875,0.7584307789802551,-0.08522525654407218,-2.384185791015625e-07,2240,0.09140592,0.0003,529168.5,-19.384462708234786,0.46357421875,70439.2771232605,1000.0
225,72016.75791169,1000.0,4236,108,460800,,,,,,,,,,,,,
226,72226.25713009,1000.0,4242,109,462848,0.2,898837.566796875,0.757721483707428,-0.05781023438903503,5.960464477539063e-08,2250,0.11102342,0.0003,478166.875,-19.36350076198578,0.4619140625,,
227,72354.12454795999,1000.0,4247,109,464896,0.2,1325656.465234375,0.7568805813789368,-0.08294876221916639,0.0,2260,0.09966114,0.0003,615558.75,-19.348258090019225,0.4623046875,,
,,,,,465000,0.2,923818.7525390625,0.7560285925865173,-0.07441154455882497,1.3113021850585938e-06,2270,0.09025046,0.0003,486926.4375,-19.32695558667183,0.4453125,69293.79449310302,1000.0
228,72288.24616578,1000.0,4283,109,466944,,,,,,,,,,,,,
229,72223.00922901001,1000.0,4289,109,468992,0.2,979920.40390625,0.7548912763595581,-0.08121046249725623,1.1920928955078125e-07,2280,0.09488596,0.0003,505299.8125,-19.298296535015105,0.4693359375,,
,,,,,470000,0.2,816745.0431640625,0.7548195123672485,-0.08342259352502879,1.7881393432617188e-07,2290,0.111809865,0.0003,427344.59375,-19.290786856412886,0.491796875,69208.98354492188,1000.0
230,72523.04228388,1000.0,4325,108,471040,,,,,,,,,,,,,
231,72386.55385016999,1000.0,4330,109,473088,0.2,1698513.7234375,0.7532780766487122,-0.10454280025151093,1.1920928955078125e-07,2300,0.108500086,0.0003,803298.375,-19.275616228580475,0.493359375,,
,,,,,475000,0.2,957730.0072265625,0.7537040114402771,-0.07455137741635554,5.960464477539063e-08,2310,0.11407625,0.0003,422300.46875,-19.266630119085313,0.481396484375,67734.2627948761,1000.0
232,72454.51246553,1000.0,4369,108,475136,,,,,,,,,,,,,
233,72249.73445621,1000.0,4374,109,477184,0.2,1063074.842578125,0.7535737752914429,-0.0705902611662168,0.0,2320,0.07909068,0.0003,518327.46875,-19.26523190140724,0.445458984375,,
234,72489.71374477001,1000.0,4379,109,479232,0.2,1010469.58359375,0.7532777190208435,-0.0698619129601866,-2.384185791015625e-07,2330,0.089820124,0.0003,555557.0,-19.261195546388628,0.451513671875,,
,,,,,480000,0.2,1357692.776171875,0.7523621320724487,-0.09479790623881854,-1.1920928955078125e-07,2340,0.10430831,0.0003,608235.0625,-19.247446125745775,0.477392578125,69538.59826259613,1000.0
235,72289.60513081,1000.0,4417,108,481280,,,,,,,,,,,,,
236,72162.87830047999,1000.0,4422,109,483328,0.2,954232.1794921875,0.750495433807373,-0.08285010366817006,0.0,2350,0.09704592,0.0003,490761.21875,-19.20933730006218,0.49404296875,,
,,,,,485000,0.2,1010695.63671875,0.7480969429016113,-0.07148687274893746,7.200241088867188e-05,2360,0.089353636,0.0003,509208.71875,-19.158837890625,0.466162109375,71126.31135501861,1000.0
237,72137.14501415999,1000.0,4457,108,485376,,,,,,,,,,,,,
238,72100.92157637,1000.0,4463,109,487424,0.2,934067.4232421875,0.746646523475647,-0.07359835130628198,1.1920928955078125e-07,2370,0.104765564,0.0003,484466.84375,-19.116884928941726,0.4658203125,,
239,72356.1451215,1000.0,4468,109,489472,0.2,1185000.080078125,0.7457067966461182,-0.0894890250870958,5.960464477539063e-08,2380,0.10884737,0.0003,733341.125,-19.09478104710579,0.501513671875,,
,,,,,490000,0.2,879673.53359375,0.7443670630455017,-0.07908831633394584,1.7881393432617188e-07,2390,0.112836674,0.0003,372554.0625,-19.064396369457246,0.493994140625,69966.1214849472,1000.0
240,72482.006371,1000.0,4505,109,491520,,,,,,,,,,,,,
241,72525.98070300999,1000.0,4510,109,493568,0.2,1129507.2041015625,0.7441660165786743,-0.08594078249880113,-1.1920928955078125e-07,2400,0.10174766,0.0003,555410.875,-19.04906893372536,0.48544921875,,
,,,,,495000,0.2,1221706.7841796875,0.7427460551261902,-0.09694225182029186,-2.384185791015625e-07,2410,0.10550469,0.0003,633214.125,-19.031862223148345,0.496044921875,70268.11313858032,1000.0
242,72448.58304588,1000.0,4545,109,495616,,,,,,,,,,,,,
243,72538.02367011,1000.0,4550,109,497664,0.2,1014506.638671875,0.7408015131950378,-0.07331689781567548,4.76837158203125e-07,2420,0.09906775,0.0003,510450.40625,-18.98304368853569,0.480615234375,,
244,72522.76107495998,1000.0,4555,109,499712,0.2,1039680.4888671875,0.7400339841842651,-0.07165734013251494,5.602836608886719e-06,2430,0.092598416,0.0003,550007.125,-18.956830197572707,0.456494140625,,
,,,,,500000,0.2,864839.8634765625,0.7401355504989624,-0.062344942925847135,1.1920928955078125e-07,2440,0.09906306,0.0003,542481.625,-18.950411868095397,0.45498046875,70752.98127613068,1000.0
245,72659.97997381001,1000.0,4592,109,501760,,,,,,,,,,,,,
246,72847.60021133,1000.0,4597,109,503808,0.2,935571.499609375,0.7398861050605774,-0.06235606021364219,0.0,2450,0.105483286,0.0003,481810.28125,-18.9492617726326,0.477099609375,,
,,,,,505000,0.2,1138351.775390625,0.7395055294036865,-0.09047649006533902,0.0,2460,0.11531114,0.0003,728372.75,-18.94383583664894,0.511767578125,69636.73680496216,1000.0
247,72764.42208605,1000.0,4632,109,505856,,,,,,,,,,,,,
248,72558.34825182999,1000.0,4637,109,507904,0.2,972602.746484375,0.7397057414054871,-0.08446660754270852,0.0,2470,0.1131788,0.0003,390151.90625,-18.939861559867857,0.49794921875,,
249,73128.3887919,1000.0,4642,109,509952,0.2,1569002.001953125,0.7375951409339905,-0.10023668906651437,1.6093254089355469e-06,2480,0.11161764,0.0003,717512.8125,-18.913632255792617,0.5,,
,,,,,510000,0.2,1357905.087890625,0.7367512583732605,-0.0942598675203044,-1.1920928955078125e-07,2490,0.100462735,0.0003,657674.25,-18.879103016853332,0.48994140625,70778.53743782043,1000.0
250,73443.98155753,1000.0,4679,109,512000,,,,,,,,,,,,,
251,73450.1040195,1000.0,4684,109,514048,0.2,1172325.3,0.7362686395645142,-0.08408673661469948,4.470348358154297e-06,2500,0.11273554,0.0003,438567.78125,-18.870519560575485,0.475634765625,,
,,,,,515000,0.2,961362.0896484375,0.7357773184776306,-0.07571534312592121,0.0,2510,0.106774606,0.0003,501962.78125,-18.84751600623131,0.4703125,70972.08442783356,1000.0
252,73532.21903683999,1000.0,4721,109,516096,,,,,,,,,,,,,
253,73535.33813980999,1000.0,4725,109,518144,0.2,863893.6912109375,0.7363853454589844,-0.07374653274891899,5.364418029785156e-07,2520,0.1357388,0.0003,434727.4375,-18.855851304531097,0.505859375,,
,,,,,520000,0.2,763741.4060546875,0.7357138395309448,-0.07093813252140535,3.5762786865234375e-07,2530,0.11532894,0.0003,386293.40625,-18.85092035531998,0.483837890625,76317.79703464507,1000.0
254,73610.22772996999,1000.0,4761,109,520192,,,,,,,,,,,,,
255,73607.98665625,1000.0,4766,109,522240,0.2,947260.4875,0.7348602414131165,-0.07815840581606608,0.0,2540,0.103131205,0.0003,460629.46875,-18.833390510082246,0.479931640625,,
256,73533.10970715,1000.0,4771,109,524288,0.2,808841.308203125,0.7331562042236328,-0.06757343747012783,2.086162567138672e-06,2550,0.103664614,0.0003,374755.34375,-18.79546172618866,0.474609375,,
,,,,,525000,0.2,948788.2126953125,0.7314180731773376,-0.06630747914896347,-1.1920928955078125e-07,2560,0.10918547,0.0003,431742.84375,-18.753961557149886,0.4630859375,70896.08384037018,1000.0
257,73560.35675419,1000.0,4808,109,526336,,,,,,,,,,,,,
258,73633.8487378,1000.0,4813,109,528384,0.2,874924.7466796875,0.7308622002601624,-0.07047290107002482,-4.780292510986328e-05,2570,0.09655214,0.0003,473630.46875,-18.73643127679825,0.45537109375,,
,,,,,530000,0.2,1098870.1232421875,0.7299954295158386,-0.0810346978250891,1.1920928955078125e-07,2580,0.118081406,0.0003,503981.5625,-18.714809006452562,0.49921875,73207.14134292603,1000.0
259,73724.10132788001,1000.0,4849,109,530432,,,,,,,,,,,,,
260,73952.39398221001,1000.0,4854,109,532480,0.2,933831.99140625,0.7302414774894714,-0.06842033787397668,1.1920928955078125e-07,2590,0.10171283,0.0003,388409.6875,-18.71209450960159,0.448583984375,,
261,74153.14620806,1000.0,4859,109,534528,0.2,1169436.4484375,0.7295295596122742,-0.08799444735632278,2.5033950805664062e-06,2600,0.122991145,0.0003,577184.25,-18.704036301374437,0.4841796875,,
,,,,,535000,0.2,1057228.576171875,0.7283971309661865,-0.083890752523439,0.0,2610,0.1071032,0.0003,520169.40625,-18.678676813840866,0.50205078125,71937.09652175903,1000.0
262,74195.38603182998,1000.0,4896,109,536576,,,,,,,,,,,,,
263,74290.90352559999,1000.0,4901,109,538624,0.2,904775.13671875,0.7286978363990784,-0.0661560636915965,1.0728836059570312e-05,2620,0.10846791,0.0003,385354.78125,-18.67367540001869,0.4638671875,,
,,,,,540000,0.2,899062.6982421875,0.7293212413787842,-0.07747861968819052,5.543231964111328e-06,2630,0.12434015,0.0003,430327.1875,-18.68726972937584,0.501220703125,71108.38873138427,1000.0
264,74396.68309661999,1000.0,4941,109,540672,,,,,,,,,,,,,
265,74190.61493761999,1000.0,4947,109,542720,0.2,1404950.8388671875,0.7273044586181641,-0.09602287941961549,2.384185791015625e-07,2640,0.118067235,0.0003,732303.125,-18.663318997621538,0.5091796875,,
266,74469.40170660001,1000.0,4952,109,544768,0.2,841109.8775390625,0.7271543145179749,-0.07928692357381806,1.7881393432617188e-07,2650,0.13803208,0.0003,339419.71875,-18.635688984394072,0.51279296875,,
,,,,,545000,0.2,1292361.230078125,0.7259328365325928,-0.08952530032547656,-1.1920928955078125e-07,2660,0.13704818,0.0003,663086.5,-18.62344173192978,0.515673828125,72064.68858070373,1000.0
267,74580.20194952001,1000.0,4993,109,546816,,,,,,,,,,,,,
268,74524.26059179,1000.0,5000,109,548864,0.2,1093434.1875,0.7242406010627747,-0.08460475438332651,0.0,2670,0.115894005,0.0003,502280.46875,-18.58765230178833,0.504345703125,,
,,,,,550000,0.2,748909.6720703125,0.7239675521850586,-0.07485672125476413,1.1920928955078125e-07,2680,0.15533528,0.0003,443710.15625,-18.567880058288573,0.515283203125,72599.96046524048,1000.0
269,74468.30201437,1000.0,5041,109,550912,,,,,,,,,,,,,
270,74527.56663453,1000.0,5047,109,552960,0.2,949909.893359375,0.72430819272995,-0.07572925504064187,0.0,2690,0.110416524,0.0003,436128.09375,-18.56902876496315,0.494091796875,,
,,,,,555000,0.2,972787.1771484375,0.7247451543807983,-0.07268545245751738,-3.5762786865234375e-07,2700,0.10892068,0.0003,600305.1875,-18.57517654299736,0.47333984375,72797.04257602691,1000.0
271,74579.81913694998,1000.0,5091,108,555008,,,,,,,,,,,,,
272,74602.70967826998,1000.0,5097,109,557056,0.2,1049851.6046875,0.7233507633209229,-0.08149849168839865,0.0,2710,0.13265097,0.0003,471309.96875,-18.56218523979187,0.4888671875,,
273,74566.78823524999,1000.0,5102,109,559104,0.2,952863.0548828125,0.7233849167823792,-0.07361166778136977,0.0,2720,0.101578504,0.0003,505236.28125,-18.54711425304413,0.4615234375,,
,,,,,560000,0.2,1042162.7111328125,0.7217963337898254,-0.07779739396064542,0.0,2730,0.11506337,0.0003,552839.4375,-18.523751074075697,0.4947265625,72366.35323238373,1000.0
274,74710.23974124,1000.0,5139,109,561152,,,,,,,,,,,,,
275,74583.1003804,1000.0,5144,109,563200,0.2,1038559.1509765625,0.7199665307998657,-0.08861361385788769,0.0,2740,0.12878239,0.0003,563446.5,-18.48149554133415,0.5044921875,,
,,,,,565000,0.2,951356.35703125,0.7194543480873108,-0.06104414974106476,-1.1920928955078125e-07,2750,0.11977612,0.0003,520508.375,-18.461328011751174,0.47109375,73470.11865673066,1000.0
276,74666.18851220999,1000.0,5177,109,565248,,,,,,,,,,,,,
277,74649.67870041,1000.0,5182,109,567296,0.2,919373.544140625,0.7190994620323181,-0.07878034759196453,0.0,2760,0.12747988,0.0003,499698.21875,-18.45382890701294,0.505712890625,,
278,74751.87834337,1000.0,5187,109,569344,0.2,913441.9625,0.7182564735412598,-0.08915559895685873,-2.6226043701171875e-06,2770,0.12946372,0.0003,449854.0625,-18.43678417801857,0.53974609375,,
,,,,,570000,0.2,935325.915234375,0.7160876989364624,-0.07653072797693312,-1.1920928955078125e-07,2780,0.11785136,0.0003,398196.4375,-18.398702484369277,0.50068359375,76239.01135463714,1000.0
279,74458.18101395,1000.0,5222,109,571392,,,,,,,,,,,,,
280,74562.50031538,1000.0,5227,109,573440,0.2,771898.0265625,0.7161849737167358,-0.0697683724167291,1.1920928955078125e-06,2790,0.12202901,0.0003,405364.6875,-18.380978405475616,0.484033203125,,
,,,,,575000,0.2,1145224.953515625,0.7153207063674927,-0.08245165034895763,0.0,2800,0.13361856,0.0003,489539.09375,-18.366803872585297,0.50419921875,75918.72145843506,1000.0
281,74614.62122317999,1000.0,5264,109,575488,,,,,,,,,,,,,
282,74534.42860415998,1000.0,5269,109,577536,0.2,944235.9328125,0.7157846093177795,-0.07261723561387043,-1.1920928955078125e-07,2810,0.11390137,0.0003,370788.71875,-18.364868408441545,0.473876953125,,
283,74328.89067926,1000.0,5274,109,579584,0.2,807323.3923828125,0.7144142389297485,-0.07034222470247187,0.0,2820,0.1458405,0.0003,439197.03125,-18.346529352664948,0.513818359375,,
,,,,,580000,0.2,948535.4005859375,0.7144278287887573,-0.06358261905843392,-1.1920928955078125e-07,2830,0.12494227,0.0003,401485.375,-18.334666126966475,0.493017578125,78768.06606731415,1000.0
284,74367.03189828001,1000.0,5311,109,581632,,,,,,,,,,,,,
285,74573.28485078001,1000.0,5317,109,583680,0.2,1021868.7296875,0.7131456732749939,-0.08868528720922768,-1.1920928955078125e-07,2840,0.11128864,0.0003,448359.125,-18.317601329088212,0.51494140625,,
,,,,,585000,0.2,1275190.4138671875,0.7128199934959412,-0.09854965638951399,-4.76837158203125e-07,2850,0.121900454,0.0003,717874.875,-18.30659841299057,0.51103515625,88980.57524814605,1000.0
286,74534.69390884001,1000.0,5354,109,585728,,,,,,,,,,,,,
287,74654.09542577,1000.0,5359,109,587776,0.2,782043.936328125,0.7124279737472534,-0.08179074396612122,0.0,2860,0.13362768,0.0003,337218.1875,-18.292385280132294,0.52197265625,,
288,74721.8035765,1000.0,5364,109,589824,0.2,1152224.777734375,0.7119050621986389,-0.08972471516754013,4.76837158203125e-07,2870,0.14233503,0.0003,528123.875,-18.279133749008178,0.535791015625,,
,,,,,590000,0.2,1211041.21796875,0.7108301520347595,-0.09673124967084731,0.0,2880,0.13681567,0.0003,616688.0,-18.26228446364403,0.514599609375,81822.68054656983,1000.0
289,74600.22824432999,1000.0,5407,109,591872,,,,,,,,,,,,,
290,74367.20162501001,1000.0,5413,109,593920,0.2,784458.1873046875,0.7098725438117981,-0.07008367800735868,0.0,2890,0.15068537,0.0003,400355.25,-18.226864898204802,0.5171875,,
,,,,,595000,0.2,603882.1721679687,0.7096766233444214,-0.07731561799300835,-1.1920928955078125e-07,2900,0.18857561,0.0003,370181.03125,-18.22149321436882,0.580810546875,86660.93742599487,1000.0
291,74376.70989262001,1000.0,5449,109,595968,,,,,,,,,,,,,
292,74335.35910527,1000.0,5454,109,598016,0.2,803038.8412109375,0.7085219025611877,-0.08341660297010094,-1.1920928955078125e-07,2910,0.12177324,0.0003,407202.125,-18.205360519886018,0.513720703125,,
,,,,,600000,0.2,969030.7392578125,0.7087424993515015,-0.08374356653075665,0.0,2920,0.13315493,0.0003,463186.375,-18.198319572210313,0.50439453125,78080.54356880188,1000.0
293,74495.78774139001,1000.0,5489,109,600064,,,,,,,,,,,,,
294,74548.37168546,1000.0,5494,109,602112,0.2,1217741.384375,0.7072096467018127,-0.09744633416412399,0.0,2930,0.14272307,0.0003,661704.9375,-18.17703045606613,0.525048828125,,
295,74554.92181322,1000.0,5499,109,604160,0.2,916788.8078125,0.7071648240089417,-0.07135051591321825,0.0,2940,0.13611865,0.0003,380349.4375,-18.162248808145524,0.487109375,,
,,,,,605000,0.2,1070589.6693359376,0.7060560584068298,-0.08562004108098335,0.0,2950,0.1435375,0.0003,529062.625,-18.14261155128479,0.534814453125,94575.74594516754,1000.0
296,74442.04111466,1000.0,5536,109,606208,,,,,,,,,,,,,
297,74101.94004282,1000.0,5542,109,608256,0.2,575335.0119140625,0.704092264175415,-0.08447579629428219,0.0,2960,0.21380223,0.0003,340444.3125,-18.10396145582199,0.610888671875,,
,,,,,610000,0.2,809051.3919921875,0.7022907733917236,-0.07318040757090785,0.0,2970,0.1547674,0.0003,453148.21875,-18.056054323911667,0.53447265625,76993.52539501191,1000.0
298,73967.24036159,1000.0,5578,109,610304,,,,,,,,,,,,,
299,73874.80623924,1000.0,5583,109,612352,0.2,1033229.7150390625,0.7008069157600403,-0.09262967088725418,2.980232238769531e-07,2980,0.16457474,0.0003,512110.15625,-18.01864066720009,0.54755859375,,
300,73990.92787243999,1000.0,5588,109,614400,0.2,1031933.8240234375,0.6999073028564453,-0.08816310290712863,6.556510925292969e-07,2990,0.13145646,0.0003,524655.875,-17.994847559928893,0.50947265625,,
,,,,,615000,0.2,1046319.3521484375,0.699389636516571,-0.07426318783545867,-1.1920928955078125e-07,3000,0.1350295,0.0003,488948.75,-17.97161316871643,0.4982421875,76131.13229751587,1000.0
301,74057.36213681998,1000.0,5625,109,616448,,,,,,,,,,,,,
302,74178.92883567998,1000.0,5630,109,618496,0.2,801326.9955078125,0.6994093656539917,-0.05616642071981914,0.0,3010,0.11757514,0.0003,340467.25,-17.9643481194973,0.47421875,,
,,,,,620000,0.2,925036.90703125,0.6994113922119141,-0.06641837049392052,0.0,3020,0.12861559,0.0003,437421.25,-17.97072685956955,0.500048828125,74163.99696731567,1000.0
303,74276.64801684,1000.0,5668,109,620544,,,,,,,,,,,,,
304,74311.04831433,1000.0,5673,109,622592,0.2,1141659.6234375,0.6985797882080078,-0.08364270318124908,1.1920928955078125e-07,3030,0.13504815,0.0003,506207.625,-17.957635420560838,0.51748046875,,
305,74365.82111031999,1000.0,5678,110,624640,0.2,767488.7296875,0.6977755427360535,-0.0743997061101254,1.0132789611816406e-06,3040,0.17476146,0.0003,441281.65625,-17.942722970247267,0.542333984375,,
,,,,,625000,0.2,1014254.58671875,0.6980429887771606,-0.07855181521154009,0.0,3050,0.13074921,0.0003,511301.15625,-17.934452253580094,0.516162109375,74492.03543987274,1000.0
306,74422.86310487999,1000.0,5715,109,626688,,,,,,,,,,,,,
307,74509.57041649999,1000.0,5720,109,628736,0.2,861821.0515625,0.6974095702171326,-0.06974576724460349,5.960464477539063e-08,3060,0.14381346,0.0003,453681.125,-17.927501994371415,0.51689453125,,
,,,,,630000,0.2,983897.327734375,0.6957777738571167,-0.0816254433360882,5.066394805908203e-06,3070,0.1481955,0.0003,569516.75,-17.897268259525298,0.526220703125,76911.04455356598,1000.0
308,74444.48962045,1000.0,5757,109,630784,,,,,,,,,,,,,
309,74511.59351343999,1000.0,5763,109,632832,0.2,871028.57109375,0.6959754824638367,-0.08193695014924743,0.0,3080,0.13942914,0.0003,443267.53125,-17.8858603477478,0.53232421875,,
310,74435.14604468999,1000.0,5768,110,634880,0.2,1081383.596484375,0.6947325468063354,-0.08231396229821257,4.76837158203125e-07,3090,0.16316193,0.0003,479509.8125,-17.871605640649797,0.542138671875,,
,,,,,635000,0.2,989603.69609375,0.69316166639328,-0.08308844455168582,0.0,3100,0.14683625,0.0003,435904.90625,-17.83298001885414,0.54892578125,77671.30941028595,1000.0
311,74472.17672331,1000.0,5802,109,636928,,,,,,,,,,,,,
312,74751.05823771999,1000.0,5807,110,638976,0.2,1498043.036328125,0.6911596655845642,-0.09690109467774163,-2.384185791015625e-07,3110,0.13703531,0.0003,578000.5,-17.789736825227738,0.501708984375,,
,,,,,640000,0.2,792392.9890625,0.6902608275413513,-0.06295936618116685,0.0,3120,0.14993867,0.0003,371800.84375,-17.74998304247856,0.491552734375,78205.5056268692,1000.0
313,74423.53288300999,1000.0,5843,109,641024,,,,,,,,,,,,,
314,74420.08853934999,1000.0,5848,109,643072,0.2,642072.8141601563,0.6891187429428101,-0.08072894377401099,0.0,3130,0.18529867,0.0003,272267.5625,-17.728381860256196,0.5705078125,,
,,,,,645000,0.2,875760.775390625,0.6891064047813416,-0.0607636769709643,1.1920928955078125e-07,3140,0.15914422,0.0003,432421.40625,-17.718883430957796,0.51298828125,77424.69187145233,1000.0
315,74497.59085866,1000.0,5884,109,645120,,,,,,,,,,,,,
316,74403.57743546,1000.0,5889,109,647168,0.2,1243149.1990234375,0.6876398921012878,-0.10266873101645616,-1.1920928955078125e-07,3150,0.16303092,0.0003,682095.9375,-17.69830960035324,0.547900390625,,
317,74559.38206948,1000.0,5894,110,649216,0.2,808508.2791015625,0.6866031289100647,-0.05812073464912828,0.0,3160,0.17102948,0.0003,433442.96875,-17.667418044805526,0.540673828125,,
,,,,,650000,0.2,959725.3525390625,0.685366690158844,-0.08192272494197823,-1.1920928955078125e-07,3170,0.14161584,0.0003,465965.75,-17.633677327632903,0.535107421875,77054.75677051544,1000.0
318,74513.89909641,1000.0,5928,109,651264,,,,,,,,,,,,,
319,74505.43004702,1000.0,5933,110,653312,0.2,811200.182421875,0.6851460337638855,-0.07525172589230351,-4.76837158203125e-07,3180,0.15377863,0.0003,442617.28125,-17.61885470747948,0.528955078125,,
,,,,,655000,0.2,881763.3783203125,0.6852803826332092,-0.07033257430302911,0.0,3190,0.1925146,0.0003,448258.125,-17.617354214191437,0.521533203125,77264.60670719147,1000.0
320,74371.01852891,1000.0,5968,109,655360,,,,,,,,,,,,,
321,74463.83205065,1000.0,5974,110,657408,0.2,845100.2806640625,0.6837401986122131,-0.08098644833662547,-1.1920928955078125e-07,3200,0.18526497,0.0003,427355.65625,-17.602214711904526,0.559033203125,,
322,74452.34579770002,1000.0,5979,110,659456,0.2,969570.0826171875,0.6846164464950562,-0.07009234130382538,-1.1920928955078125e-07,3210,0.15646166,0.0003,449212.84375,-17.594732362031937,0.497900390625,,
,,,,,660000,0.2,854742.09609375,0.6831291317939758,-0.08501300979114604,4.76837158203125e-07,3220,0.176332,0.0003,422278.71875,-17.58386125564575,0.5564453125,77345.21372394562,1000.0
323,74415.16145894001,1000.0,6015,109,661504,,,,,,,,,,,,,
324,74331.34923583,1000.0,6020,110,663552,0.2,1095605.221484375,0.6821185946464539,-0.09505010368884541,-1.1920928955078125e-07,3230,0.20438942,0.0003,560861.625,-17.557090032100678,0.573486328125,,
,,,,,665000,0.2,1116641.950390625,0.6820521354675293,-0.08984224738669581,5.960464477539062e-07,3240,0.18331116,0.0003,464124.1875,-17.542792266607286,0.550439453125,76185.03002204894,1000.0
325,74347.2691198,1000.0,6057,109,665600,,,,,,,,,,,,,
326,74276.72878742,1000.0,6063,110,667648,0.2,781809.8408203125,0.6796454191207886,-0.09168283087201416,2.384185791015625e-07,3250,0.19156745,0.0003,383842.5625,-17.50617669224739,0.56708984375,,
327,74340.46353197,1000.0,6069,110,669696,0.2,500337.38134765625,0.6775355935096741,-0.08547612298280001,0.0,3260,0.19908175,0.0003,267022.65625,-17.44916629195213,0.611767578125,,
,,,,,670000,0.2,1402426.2619140625,0.6756371855735779,-0.09887942374916747,0.0,3270,0.15313405,0.0003,640458.125,-17.40221647620201,0.53154296875,76527.58171195984,1000.0
328,74384.02147257999,1000.0,6111,109,671744,,,,,,,,,,,,,
329,74261.44975584,1000.0,6118,110,673792,0.2,507116.8439453125,0.6748539209365845,-0.09115589884168003,0.0,3280,0.22138146,0.0003,226617.953125,-17.370408755540847,0.610400390625,,
,,,,,675000,0.2,816985.6576171875,0.6743913292884827,-0.06754330367548392,4.172325134277344e-07,3290,0.14193155,0.0003,433975.34375,-17.35043901205063,0.51435546875,77796.47765693665,1000.0
330,74149.34144895,1000.0,6160,109,675840,,,,,,,,,,,,,
331,74288.24412085,1000.0,6167,109,677888,0.2,805252.9408203125,0.6725649237632751,-0.0903280398400966,2.384185791015625e-07,3300,0.16772637,0.0003,426018.09375,-17.317976945638655,0.57099609375,,
332,74245.17872930999,1000.0,6173,110,679936,0.2,920061.6935546875,0.6717639565467834,-0.0777923159301281,0.0,3310,0.16274598,0.0003,417104.96875,-17.28709921836853,0.545166015625,,
,,,,,680000,0.2,1257169.4935546876,0.6705008149147034,-0.09742684956290759,0.0,3320,0.16412194,0.0003,620460.5625,-17.264228838682175,0.55380859375,77430.08142528535,1000.0
333,74475.59098483002,1000.0,6212,109,681984,,,,,,,,,,,,,
334,74400.43135812,1000.0,6217,110,684032,0.2,1069300.3607421876,0.669715404510498,-0.08281782235135324,0.0,3330,0.16231573,0.0003,523680.34375,-17.232773458957674,0.52880859375,,
,,,,,685000,0.2,1105743.859375,0.6681956648826599,-0.08694850076572039,0.0,3340,0.20159474,0.0003,636186.25,-17.204530662298204,0.56552734375,78840.17849121094,1000.0
335,74720.71716615,1000.0,6253,109,686080,,,,,,,,,,,,,
336,74784.48247354,1000.0,6258,109,688128,0.2,1405420.2572265626,0.6675240993499756,-0.1022983007482253,0.0,3350,0.15400028,0.0003,757867.625,-17.179733639955522,0.5298828125,,
,,,,,690000,0.2,1104278.46953125,0.6673336029052734,-0.08455843277624808,0.0,3360,0.17612037,0.0003,541180.375,-17.162483501434327,0.54814453125,78384.66543598175,1000.0
337,74540.33056942,1000.0,6293,109,690176,,,,,,,,,,,,,
338,74658.06876015,1000.0,6299,109,692224,0.2,720235.5505859375,0.6666567325592041,-0.08296086042537354,0.0,3370,0.20081212,0.0003,480598.96875,-17.14896606206894,0.591455078125,,
339,74930.86432190001,1000.0,6305,110,694272,0.2,941339.7173828125,0.6649730801582336,-0.06617544065520634,5.960464477539063e-08,3380,0.18285619,0.0003,427971.84375,-17.11195405125618,0.54599609375,,
,,,,,695000,0.2,955518.7203125,0.6650097966194153,-0.0834717371064471,0.0,3390,0.18750474,0.0003,470891.125,-17.09609964489937,0.56923828125,77011.24842376709,1000.0
340,75038.72566615003,1000.0,6344,109,696320,,,,,,,,,,,,,
