time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/value_loss,train/clip_range,train/learning_rate,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/loss,train/std,train/clip_fraction,train/n_updates,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
3,1,2048,113.5625,-108.55797087500001,651,,,,,,,,,,,,,
7,2,4096,88.80434782608695,-91.19468110869566,512,160.58579205274583,0.2,0.0003,0.010913499,-0.01497340202331543,-0.025478094632853755,33.769962310791016,0.9911971092224121,0.11865234375,10,-11.31134238243103,,
,,5000,,,,141.376633477211,0.2,0.0003,0.013606779,0.0005931258201599121,-0.02581032167363446,51.108253479003906,0.9802013635635376,0.109228515625,20,-11.235618355870248,1000.0,988.5027288399637
24,3,6144,88.38235294117646,-90.96689322058823,253,,,,,,,,,,,,,
28,4,8192,88.82222222222222,-91.54874928888889,283,139.7620790243149,0.2,0.0003,0.012677334,0.04048377275466919,-0.028579703174182215,50.15452575683594,0.9686450958251953,0.113671875,30,-11.14187504351139,,
,,10000,,,,136.4833508014679,0.2,0.0003,0.011179869,0.09328967332839966,-0.029949317665887064,63.60107421875,0.9592394828796387,0.1083984375,40,-11.05606704056263,1000.0,951.1435712406412
44,5,10240,94.71,-98.19467990000001,228,,,,,,,,,,,,,
49,6,12288,113.1,-117.08387665000001,248,104.79912357330322,0.2,0.0003,0.013341971,0.046765804290771484,-0.02970543904521037,23.50663185119629,0.9506639242172241,0.12197265625,50,-10.9848042011261,,
54,7,14336,111.92,-113.23887853000001,264,68.79104872345924,0.2,0.0003,0.012864292,0.029660046100616455,-0.031264963137800805,15.720507621765137,0.9347902536392212,0.1240234375,60,-10.879599490761757,,
,,15000,,,,170.78790273666382,0.2,0.0003,0.01135565,0.08328866958618164,-0.03250581833126489,66.16585540771484,0.9319779872894287,0.133740234375,70,-10.804103174805642,1000.0,923.5491765950807
69,8,16384,127.13,-127.75540376,234,,,,,,,,,,,,,
74,9,18432,118.58,-120.08658989,247,125.34856383800506,0.2,0.0003,0.0126158055,0.1137394905090332,-0.031469105242285876,47.271480560302734,0.9244876503944397,0.13076171875,80,-10.750577011704445,,
,,20000,,,,282.360546207428,0.2,0.0003,0.00951376,0.177029550075531,-0.027094396288157442,155.03921508789062,0.9207219481468201,0.088134765625,90,-10.705718049407006,1000.0,924.0534907793859
90,10,20480,105.42,-103.85589850000001,227,,,,,,,,,,,,,
94,11,22528,67.31,-63.58695217999999,237,176.75999429225922,0.2,0.0003,0.010613124,0.3437684178352356,-0.030442647510790267,78.16332244873047,0.9172492623329163,0.10615234375,100,-10.675092387199403,,
