time/total_timesteps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,train/clip_range,train/entropy_loss,train/std,train/approx_kl,train/n_updates,train/explained_variance,train/clip_fraction,train/value_loss,train/loss,train/policy_gradient_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
35000,,,,,,0.2,-23.888621842861177,0.9864872097969055,0.020643555,170,0.30984437465667725,0.19453125,1210.1253957748413,619.47509765625,-0.06446533370763063,0.0003,319.97952102571725,59.05
36864,18,196.56009558000002,41.31,109,338,,,,,,,,,,,,,
38912,19,197.14604957999995,41.52,114,339,0.2,-23.872154426574706,0.9849188327789307,0.023027055,180,0.29495930671691895,0.211572265625,1365.4146709442139,691.4579467773438,-0.06697895886027254,0.0003,,
40000,,,,,,0.2,-23.858087170124055,0.9845026731491089,0.020734604,190,0.32172203063964844,0.19365234375,1192.8807847976684,604.8489379882812,-0.06417807252146304,0.0003,327.13690556287764,61.45
40960,20,194.93692570000007,41.48,122,334,,,,,,,,,,,,,
43008,21,210.20003441,44.08,128,335,0.2,-23.84369338154793,0.9837170839309692,0.021736292,200,0.3126230835914612,0.204248046875,1313.9871814727783,653.11962890625,-0.06569476627919357,0.0003,,
45000,,,,,,0.2,-23.832541686296462,0.9830651879310608,0.020842602,210,0.31444209814071655,0.1974609375,1492.0056854248046,601.7044677734375,-0.06398822406772524,0.0003,321.26417554020884,60.8
45056,22,221.01664163,46.33,135,331,,,,,,,,,,,,,
47104,23,234.64444627999998,49.14,141,332,0.2,-23.82971335053444,0.9835240840911865,0.023067446,220,0.3571431636810303,0.21162109375,1332.140531730652,555.90625,-0.06343753004039172,0.0003,,
49152,24,235.97843544000003,49.2,147,333,0.2,-23.822078549861907,0.9821959137916565,0.023259811,230,0.3720722794532776,0.21455078125,1364.6143745422364,667.6170043945312,-0.06309847853844985,0.0003,,
50000,,,,,,0.2,-23.802423959970476,0.9812209010124207,0.022659115,240,0.3553510904312134,0.204150390625,1368.103975868225,616.1802368164062,-0.06680218801193405,0.0003,312.4810719490051,58.05
51200,25,238.47445016999998,49.52,154,331,,,,,,,,,,,,,
53248,26,237.59467181,49.69,160,331,0.2,-23.790501964092254,0.9808028936386108,0.022986058,250,0.36756640672683716,0.206201171875,1391.0662937164307,825.9669189453125,-0.06330090222472791,0.0003,,
55000,,,,,,0.2,-23.77512280344963,0.9793641567230225,0.023795482,260,0.3685137629508972,0.212109375,1275.600407218933,679.8360595703125,-0.06613751729310025,0.0003,300.7284259080887,56.15
55296,27,240.17103422,49.84,167,329,,,,,,,,,,,,,
57344,28,240.78395245,50.21,173,330,0.2,-23.737497133016586,0.9770364165306091,0.021777749,270,0.4758998155593872,0.19189453125,1212.482278251648,562.16259765625,-0.059679623151896524,0.0003,,
59392,29,247.93105323999995,52.17,179,331,0.2,-23.699739879369737,0.9747030735015869,0.02508818,280,0.45332884788513184,0.215478515625,1182.2639867782593,552.3179321289062,-0.06287340169365052,0.0003,,
60000,,,,,,0.2,-23.67333674430847,0.9737451076507568,0.024098873,290,0.47389352321624756,0.214404296875,1102.6312971115112,540.6651611328125,-0.06365516174410005,0.0003,299.03310319781303,56.1
61440,30,245.52186269,52.17,186,329,,,,,,,,,,,,,
63488,31,255.29700147,53.92,192,330,0.2,-23.668908816576003,0.974353015422821,0.019788742,300,0.5245411396026611,0.190087890625,1061.8181114196777,413.2489318847656,-0.060145073095918634,0.0003,,
65000,,,,,,0.2,-23.665296626091003,0.9734934568405151,0.022390218,310,0.5434228777885437,0.16904296875,1083.3414573669434,572.7979125976562,-0.05567485946521629,0.0003,306.1879496574402,57.75
65536,32,269.43098904,56.49,199,328,,,,,,,,,,,,,
67584,33,283.21570673,58.94,205,328,0.2,-23.650898176431657,0.9726927280426025,0.021703295,320,0.5195935070514679,0.18681640625,1248.836880683899,490.54168701171875,-0.05829274777788669,0.0003,,
69632,34,262.7214076899999,54.65,211,329,0.2,-23.642012453079225,0.9725483059883118,0.019973278,330,0.4794273376464844,0.160595703125,1219.6442565917969,525.0050048828125,-0.05215613324689912,0.0003,,
70000,,,,,,0.2,-23.624082028865814,0.9708319306373596,0.019610351,340,0.5276828110218048,0.178271484375,1020.0769903182984,369.23138427734375,-0.05535505337757059,0.0003,309.6923938214779,58.45
71680,35,261.54812492,54.46,218,327,,,,,,,,,,,,,
73728,36,261.64073769,54.79,224,328,0.2,-23.60435855984688,0.970223605632782,0.021352028,350,0.5786666572093964,0.16318359375,1030.0267587661742,431.05596923828125,-0.05213096638617572,0.0003,,
75000,,,,,,0.2,-23.59515239596367,0.9694247841835022,0.021253087,360,0.6209182143211365,0.171728515625,964.1236587524414,480.630126953125,-0.05373870219918899,0.0003,339.0610719025135,64.9
75776,37,280.2271964,58.39,231,327,,,,,,,,,,,,,
77824,38,283.01201558,59.49,237,327,0.2,-23.573195219039917,0.9685884118080139,0.022282138,370,0.614499568939209,0.185009765625,959.2964639663696,422.4736633300781,-0.057038892668788324,0.0003,,
79872,39,281.47030781999996,59.19,243,328,0.2,-23.554603737592696,0.9669061303138733,0.020185975,380,0.5852614343166351,0.1685546875,957.4114393234253,395.4189758300781,-0.053717373422114176,0.0003,,
80000,,,,,,0.2,-23.53544420003891,0.9665119051933289,0.020530475,390,0.6465656459331512,0.159619140625,878.8216931343079,383.1648864746094,-0.05136707329656929,0.0003,330.5358440220356,62.65
81920,40,285.65096167,60.15,250,326,,,,,,,,,,,,,
83968,41,285.11795694,59.54,256,327,0.2,-23.5355132997036,0.9664656519889832,0.019969285,400,0.6366792321205139,0.169677734375,972.6590230941772,492.9579162597656,-0.05416570035158656,0.0003,,
85000,,,,,,0.2,-23.517560535669325,0.9649065732955933,0.021930914,410,0.6839740872383118,0.18779296875,776.3827936172486,307.825439453125,-0.05844455777842086,0.0003,323.1417926967144,61.8
86016,42,298.01118221,62.18,264,325,,,,,,,,,,,,,
88064,43,303.27441190999997,63.2,270,325,0.2,-23.51251972913742,0.9658858180046082,0.02050595,420,0.6935202181339264,0.160302734375,829.7606899261475,347.49981689453125,-0.050680465032928626,0.0003,,
90000,,,,,,0.2,-23.516231507062912,0.9649975895881653,0.019053187,430,0.6620033383369446,0.153466796875,853.8955823898316,367.375244140625,-0.04960783401620574,0.0003,326.35797130465505,61.45
90112,44,320.94661862,66.74,278,323,,,,,,,,,,,,,
92160,45,313.95198862,65.4,284,324,0.2,-23.496404510736465,0.9639003872871399,0.021583123,440,0.6977335810661316,0.174755859375,815.106035041809,299.62591552734375,-0.05280796425649896,0.0003,,
94208,46,309.14065264,63.97,290,324,0.2,-23.47778930068016,0.963103711605072,0.022166979,450,0.7161885797977448,0.187451171875,757.448515033722,307.92413330078125,-0.05500857679871842,0.0003,,
95000,,,,,,0.2,-23.461977231502534,0.9619385004043579,0.018739033,460,0.7068034708499908,0.12841796875,746.139992427826,274.0848693847656,-0.046298294837470166,0.0003,306.04603650271895,57.25
96256,47,301.11008878000007,61.88,297,323,,,,,,,,,,,,,
98304,48,306.24541504000007,62.85,303,324,0.2,-23.436292392015456,0.9605865478515625,0.020426786,470,0.7441534698009491,0.17236328125,707.0870444297791,415.0340576171875,-0.05143195518903667,0.0003,,
100000,,,,,,0.2,-23.425626760721208,0.9606830477714539,0.021230366,480,0.7350195050239563,0.170703125,740.4064707756042,319.24755859375,-0.05391924641444348,0.0003,308.4727832078934,57.35
100352,49,308.8186965400001,62.8,310,322,,,,,,,,,,,,,
102400,50,310.35688241,63.52,316,323,0.2,-23.421824938058855,0.9603514075279236,0.023638695,490,0.7999925464391708,0.18505859375,593.9593030929566,222.1804962158203,-0.05549913996364921,0.0003,,
104448,51,314.28730243999996,64.49,322,324,0.2,-23.409687864780427,0.9593053460121155,0.019742854,500,0.739683210849762,0.149462890625,678.3124060630798,271.5364074707031,-0.05107610675913747,0.0003,,
105000,,,,,,0.2,-23.402969229221345,0.9595139622688293,0.018670054,510,0.7600260525941849,0.149169921875,683.7704654693604,337.23828125,-0.04857121555251069,0.0003,313.8293169870973,58.05
106496,52,321.09061901999996,66.23,329,322,,,,,,,,,,,,,
108544,53,323.95606399,67.41,335,323,0.2,-23.39578532576561,0.9585838317871094,0.018990643,520,0.7655922174453735,0.144140625,711.113170337677,301.2099609375,-0.04853819170384668,0.0003,,
110000,,,,,,0.2,-23.388739150762557,0.958696722984314,0.017106287,530,0.7436533570289612,0.12900390625,658.5092337608337,245.2213134765625,-0.044300813946756536,0.0003,310.54126335680485,58.0
110592,54,320.58352381,66.79,343,322,,,,,,,,,,,,,
112640,55,309.25458521,64.37,348,322,0.2,-23.37699590921402,0.9571166634559631,0.018679403,540,0.7724759578704834,0.15087890625,549.9997376441955,235.5524139404297,-0.04944368332799058,0.0003,,
114688,56,303.55478133,61.65,354,323,0.2,-23.349142020940782,0.9556546211242676,0.020217452,550,0.7878705859184265,0.164599609375,552.6874437332153,202.7413330078125,-0.04808296260016505,0.0003,,
115000,,,,,,0.2,-23.312253654003143,0.9534566402435303,0.02268705,560,0.8207442760467529,0.1904296875,437.66917910575864,159.74427795410156,-0.054705844214186075,0.0003,294.7730886608362,55.45
116736,57,309.61270688999997,62.53,361,322,,,,,,,,,,,,,
118784,58,319.91797643999996,64.45,367,323,0.2,-23.28514884710312,0.9524194002151489,0.02347577,570,0.8484601825475693,0.194775390625,391.63213028907774,172.79478454589844,-0.05209341992158443,0.0003,,
120000,,,,,,0.2,-23.276115852594376,0.9525456428527832,0.021447351,580,0.8355598747730255,0.16650390625,434.4237697124481,202.32705688476562,-0.04970258055254817,0.0003,294.55208521485326,56.1
120832,59,323.15276162,65.17,374,322,,,,,,,,,,,,,
122880,60,321.43493911,65.26,380,322,0.2,-23.285011804103853,0.9529845118522644,0.01940235,590,0.834222599864006,0.147607421875,425.69791040420535,211.33624267578125,-0.04768125795962987,0.0003,,
124928,61,314.27744978,63.91,386,323,0.2,-23.26995033621788,0.9510642886161804,0.019160457,600,0.8255018293857574,0.14990234375,468.63292264938354,148.4744110107422,-0.05047740772424732,0.0003,,
125000,,,,,,0.2,-23.23922656774521,0.9498797059059143,0.01955172,610,0.842784509062767,0.146484375,417.74807119369507,167.69578552246094,-0.04762797169387341,0.0003,299.06858769766984,56.45
126976,62,327.77225765000003,67.22,393,322,,,,,,,,,,,,,
129024,63,317.78155252000005,65.6,398,323,0.2,-23.222797572612762,0.9489795565605164,0.018784933,620,0.8479550182819366,0.1453125,487.58426055908205,255.3409423828125,-0.04708378928771708,0.0003,,
130000,,,,,,0.2,-23.211932212114334,0.948983371257782,0.019915082,630,0.8298535346984863,0.1341796875,457.274988079071,135.9952850341797,-0.04494323300314136,0.0003,310.16387555003166,58.65
131072,64,323.71890348000005,66.82,405,322,,,,,,,,,,,,,
133120,65,322.17209807,66.35,411,323,0.2,-23.205929750204085,0.9483031034469604,0.018179186,640,0.8338611721992493,0.150390625,410.5887206077576,182.24790954589844,-0.04590320271672681,0.0003,,
135000,,,,,,0.2,-23.196688216924667,0.9480099678039551,0.019785037,650,0.8503435701131821,0.147705078125,398.04542713165284,166.71205139160156,-0.047316518845036626,0.0003,313.3343725979328,59.5
135168,66,319.02403727999996,65.65,419,322,,,,,,,,,,,,,
137216,67,311.9743220799999,63.96,425,322,0.2,-23.188721603155138,0.9473191499710083,0.01884335,660,0.8239540159702301,0.143310546875,410.0528031826019,132.6873016357422,-0.04531969734380255,0.0003,,
139264,68,312.22614732,63.86,431,323,0.2,-23.172356551885606,0.9464619755744934,0.01959507,670,0.8417176604270935,0.1638671875,406.2314698219299,150.10708618164062,-0.05051878424419556,0.0003,,
140000,,,,,,0.2,-23.15863191485405,0.9459042549133301,0.019969596,680,0.8498213887214661,0.149951171875,359.5655101776123,117.21315002441406,-0.048440856003435326,0.0003,305.67040742635726,58.05
141312,69,321.70368164,65.56,438,322,,,,,,,,,,,,,
143360,70,325.85753822000004,66.38,444,322,0.2,-23.152730572223664,0.945834219455719,0.01831805,690,0.8364942371845245,0.15546875,389.5291764259338,216.98443603515625,-0.05010610202734824,0.0003,,
145000,,,,,,0.2,-23.155021643638612,0.9462253451347351,0.018525796,700,0.8669601827859879,0.141650390625,360.58125886917117,97.50817108154297,-0.0448588349041529,0.0003,310.2380875006318,58.3
145408,71,319.71473378999997,65.52,451,321,,,,,,,,,,,,,
147456,72,317.48403594999996,65.07,458,321,0.2,-23.147749358415602,0.9450384974479675,0.02243438,710,0.873618483543396,0.158837890625,328.0194450139999,118.81771850585938,-0.048493793280795214,0.0003,,
149504,73,331.94604986999997,67.89,464,322,0.2,-23.12690109014511,0.9437121152877808,0.020297747,720,0.8911070004105568,0.164794921875,289.03777222633363,94.42583465576172,-0.04689120100811124,0.0003,,
150000,,,,,,0.2,-23.105908662080765,0.9429393410682678,0.02165429,730,0.8689450174570084,0.1673828125,342.11661114692686,136.99295043945312,-0.047650954153505155,0.0003,301.2238025248051,56.55
151552,74,341.97487832999997,69.47,472,320,,,,,,,,,,,,,
153600,75,341.90458664,68.99,478,321,0.2,-23.09050319194794,0.9417796730995178,0.016702402,740,0.8765302896499634,0.13193359375,375.0382930278778,106.68989562988281,-0.04415758992836345,0.0003,,
155000,,,,,,0.2,-23.06728458404541,0.9404473900794983,0.020816356,750,0.8665459007024765,0.161328125,389.743611907959,206.57823181152344,-0.04552697191247716,0.0003,316.59985358119013,59.35
155648,76,336.87518686000004,67.97,486,320,,,,,,,,,,,,,
157696,77,336.5544931000001,67.88,491,320,0.2,-23.0617307305336,0.9411398768424988,0.019545011,760,0.8939197510480881,0.1615234375,288.37712993621824,133.64166259765625,-0.046992244647117334,0.0003,,
159744,78,337.53215200000005,68.2,497,320,0.2,-23.070878517627715,0.9414051175117493,0.017666712,770,0.8522974699735641,0.147607421875,445.98870038986206,189.84329223632812,-0.047281950392061844,0.0003,,
160000,,,,,,0.2,-23.081349849700928,0.9424073696136475,0.017912824,780,0.8778740614652634,0.160400390625,335.85657505989076,124.38959503173828,-0.0464338663383387,0.0003,351.97947668433187,66.2
161792,79,340.13262800999996,68.87,506,319,,,,,,,,,,,,,
163840,80,340.64671372,68.94,511,320,0.2,-23.09342435002327,0.9426060914993286,0.017640341,790,0.8523887395858765,0.138720703125,419.855197763443,96.33856964111328,-0.04276270828268025,0.0003,,
165000,,,,,,0.2,-23.09919019937515,0.9431120753288269,0.02121255,800,0.872983768582344,0.13916015625,347.92993197441103,162.47654724121094,-0.04181721062632278,0.0003,370.9339374661446,69.5
165888,81,342.32164430000006,69.11,519,319,,,,,,,,,,,,,
167936,82,342.15138611,69.37,525,319,0.2,-23.09022538661957,0.9417906403541565,0.018468047,810,0.8644914031028748,0.148583984375,372.9821879863739,138.4479217529297,-0.04406450630922336,0.0003,,
169984,83,345.41512069000004,69.54,530,320,0.2,-23.0812320291996,0.9420300722122192,0.017555378,820,0.8865493610501289,0.1380859375,331.7548938035965,120.04646301269531,-0.04494611050467938,0.0003,,
170000,,,,,,0.2,-23.08285758495331,0.9419933557510376,0.018743446,830,0.8721192628145218,0.146875,363.05161752700803,109.65447998046875,-0.04182175363239367,0.0003,360.33196118474007,68.65
172032,84,340.60760773000004,68.91,538,319,,,,,,,,,,,,,
174080,85,344.7480868800001,69.79,544,319,0.2,-23.08528419137001,0.94249027967453,0.018726822,840,0.8805856853723526,0.153564453125,332.9232164382935,111.38619995117188,-0.04490133168001194,0.0003,,
175000,,,,,,0.2,-23.084331756830217,0.9419786930084229,0.018107496,850,0.8914820924401283,0.135888671875,332.9753668308258,152.2720489501953,-0.0451002767222235,0.0003,359.91929516401143,68.95
176128,86,340.27961968000005,69.02,552,318,,,,,,,,,,,,,
178176,87,343.45257914999996,69.92,558,319,0.2,-23.078823333978654,0.9418788552284241,0.019873446,860,0.8933783173561096,0.13642578125,295.1698699235916,109.26793670654297,-0.04007531312818173,0.0003,,
180000,,,,,,0.2,-23.081237643957138,0.9421411156654358,0.017251506,870,0.8873131647706032,0.13876953125,347.0079930305481,102.91888427734375,-0.04377934621297754,0.0003,387.35436471775176,73.45
180224,88,338.96608495,68.52,566,318,,,,,,,,,,,,,
182272,89,342.3798263500001,69.5,571,318,0.2,-23.06836493611336,0.940515398979187,0.01853745,880,0.8907444626092911,0.147509765625,335.4529001712799,93.80349731445312,-0.04499343614152167,0.0003,,
184320,90,351.93639637,71.9,577,319,0.2,-23.042268574237823,0.939604640007019,0.021897841,890,0.8821496292948723,0.163623046875,343.4785739421844,158.66558837890625,-0.047350388023187404,0.0003,,
185000,,,,,,0.2,-23.029504305124284,0.9390020966529846,0.019716348,900,0.8640657216310501,0.139794921875,371.78591561317444,153.60899353027344,-0.04447133965732064,0.0003,392.76522265076636,73.65
186368,91,348.02155215000005,71.14,585,318,,,,,,,,,,,,,
188416,92,350.99384862000005,72.02,590,319,0.2,-23.022795796394348,0.9386563897132874,0.021616234,910,0.914330780506134,0.17392578125,239.88200104236603,99.84346008300781,-0.04864212506217882,0.0003,,
190000,,,,,,0.2,-23.013165122270586,0.9381476044654846,0.019992325,920,0.8969086334109306,0.149560546875,282.70575959682463,88.30216979980469,-0.042551053513307124,0.0003,349.05989865660666,66.25
190464,93,355.56406126,72.39,598,318,,,,,,,,,,,,,
192512,94,348.49074496000003,70.8,603,318,0.2,-23.00697687268257,0.9379419088363647,0.019242387,930,0.8881289213895798,0.155322265625,332.9279059410095,143.35968017578125,-0.046613791446725374,0.0003,,
194560,95,343.6271524400001,69.26,608,319,0.2,-23.00541512966156,0.9380082488059998,0.018401772,940,0.8981471359729767,0.15126953125,305.41816000938417,130.57350158691406,-0.04591675302654039,0.0003,,
195000,,,,,,0.2,-22.998505902290344,0.937075674533844,0.022603014,950,0.9100844413042068,0.1697265625,284.81785478591917,82.26053619384766,-0.04680531291814986,0.0003,383.8013860344887,73.55
196608,96,341.02638029999997,68.4,616,318,,,,,,,,,,,,,
198656,97,343.54641289000006,68.77,621,319,0.2,-22.980456936359406,0.9365622997283936,0.019405326,960,0.8919078558683395,0.172216796875,296.13095846176145,135.4619140625,-0.04718998972093687,0.0003,,
200000,,,,,,0.2,-22.966023749113084,0.9354578852653503,0.019779772,970,0.8919669389724731,0.160791015625,338.86316576004026,133.32493591308594,-0.047083278876380065,0.0003,385.4859241947532,73.65
200704,98,346.90335382999996,69.79,629,318,,,,,,,,,,,,,
202752,99,347.0687061199999,69.9,635,319,0.2,-22.95504284501076,0.9354535937309265,0.018914163,980,0.8679396212100983,0.16015625,387.8810732841492,154.8055877685547,-0.04429190056689549,0.0003,,
204800,100,343.86762164,69.75,640,319,0.2,-22.950557935237885,0.9351710081100464,0.01825076,990,0.9106231406331062,0.141259765625,263.2336914539337,115.56623077392578,-0.044074727050610815,0.0003,,
205000,,,,,,0.2,-22.94499323964119,0.9346262812614441,0.022223575,1000,0.8957079276442528,0.16240234375,319.814773273468,101.72051239013672,-0.045600747453863735,0.0003,363.31266705691814,68.9
206848,101,348.01718211,70.56,648,318,,,,,,,,,,,,,
208896,102,349.58422537,70.62,653,319,0.2,-22.94459257721901,0.9349963665008545,0.02480184,1010,0.9220263659954071,0.20634765625,232.60471189022064,79.31462860107422,-0.0536694813054055,0.0003,,
210000,,,,,,0.2,-22.933481854200362,0.9336073398590088,0.02506399,1020,0.8927018120884895,0.17802734375,326.719153881073,144.5058135986328,-0.047731591475894675,0.0003,394.86197425723077,75.4
210944,103,353.5943554,71.53,662,318,,,,,,,,,,,,,
212992,104,354.63613485,72.06,667,318,0.2,-22.917061775922775,0.9331666231155396,0.02068045,1030,0.886038601398468,0.1611328125,327.451771569252,198.75022888183594,-0.046480087967938746,0.0003,,
215000,,,,,,0.2,-22.902470821142195,0.9319803714752197,0.019518312,1040,0.8934157639741898,0.152294921875,334.98278884887696,154.405029296875,-0.04439732336904854,0.0003,390.21080730855465,76.5
215040,105,354.47241644,72.33,675,318,,,,,,,,,,,,,
217088,106,349.21509668000004,71.47,682,318,0.2,-22.880502647161485,0.9307366609573364,0.01956959,1050,0.8924120664596558,0.143994140625,312.91267788410187,81.21908569335938,-0.0447904735483462,0.0003,,
219136,107,346.35077906,70.51,688,318,0.2,-22.87405111193657,0.9313240051269531,0.02404464,1060,0.8937819376587868,0.1810546875,286.7206753253937,81.67462158203125,-0.0455782726770849,0.0003,,
220000,,,,,,0.2,-22.874998605251314,0.930759847164154,0.021841649,1070,0.8970981687307358,0.177392578125,267.88844470977784,106.98995208740234,-0.04760511215426959,0.0003,383.5800237074494,75.45
221184,108,355.39082701000007,72.05,696,317,,,,,,,,,,,,,
223232,109,351.78943677999996,71.37,702,317,0.2,-22.86068802475929,0.9297924041748047,0.01909741,1080,0.8864612057805061,0.170458984375,409.45777597427366,174.59603881835938,-0.04517118710500654,0.0003,,
225000,,,,,,0.2,-22.847183829545976,0.9292821288108826,0.02045448,1090,0.9274902045726776,0.172412109375,241.9409275531769,52.691078186035156,-0.04680865519330837,0.0003,377.0747544646263,74.7
225280,110,366.71814056999995,74.49,711,316,,,,,,,,,,,,,
227328,111,371.89771272999997,76.02,717,316,0.2,-22.840578323602678,0.9291985034942627,0.018463245,1100,0.892595648765564,0.14091796875,379.7105550289154,127.06167602539062,-0.041350474192586265,0.0003,,
229376,112,369.40761154000006,75.16,722,317,0.2,-22.83402935266495,0.9282189607620239,0.017526895,1110,0.8695681393146515,0.13916015625,380.9293474674225,123.69467163085938,-0.040714942562044595,0.0003,,
230000,,,,,,0.2,-22.823708868026735,0.9282380938529968,0.02072001,1120,0.9045409262180328,0.140771484375,302.9080825090408,82.72289276123047,-0.04280849404458422,0.0003,381.1922591999173,75.85
231424,113,370.88307377000007,75.48,731,316,,,,,,,,,,,,,
233472,114,362.84069876999996,73.11,737,316,0.2,-22.82649407982826,0.9283465147018433,0.017736392,1130,0.9046715199947357,0.15390625,299.76016035079954,120.4136962890625,-0.044593144112150186,0.0003,,
235000,,,,,,0.2,-22.82595822811127,0.9283950924873352,0.022485215,1140,0.9174858629703522,0.182421875,249.26294176578523,110.45381927490234,-0.04727659954078263,0.0003,393.4339439228177,77.6
235520,115,354.61817649999995,71.1,745,315,,,,,,,,,,,,,
237568,116,365.07743562,72.78,751,316,0.2,-22.80978379249573,0.9268026947975159,0.022037137,1150,0.9111796990036964,0.165087890625,269.80447347164153,63.141422271728516,-0.048463263770099727,0.0003,,
239616,117,365.89998155000006,73.19,757,316,0.2,-22.78996369242668,0.926494300365448,0.02594959,1160,0.9244132936000824,0.18818359375,240.5672676563263,89.3546371459961,-0.046526182972593234,0.0003,,
240000,,,,,,0.2,-22.776667368412017,0.9251625537872314,0.020492319,1170,0.9250129759311676,0.163818359375,238.1343626499176,83.6248779296875,-0.04485866430040915,0.0003,419.08722114712,83.7
241664,118,358.9883143100001,71.93,766,315,,,,,,,,,,,,,
243712,119,361.10492915000003,72.44,771,315,0.2,-22.759316474199295,0.9246222972869873,0.027408522,1180,0.9379929974675179,0.20322265625,187.47983894348144,98.92265319824219,-0.05049629720742814,0.0003,,
245000,,,,,,0.2,-22.74167468547821,0.9236003756523132,0.020030055,1190,0.9280306696891785,0.173583984375,213.13236510753632,73.98018646240234,-0.046782520148553886,0.0003,415.3877921640873,83.5
245760,120,363.56489745999994,73.07,780,314,,,,,,,,,,,,,
247808,121,360.95302072000004,72.84,786,315,0.2,-22.72346951365471,0.9226992726325989,0.022653773,1200,0.9034639820456505,0.178564453125,251.84087452888488,70.64704895019531,-0.04546513872337528,0.0003,,
249856,122,370.94084235,75.12,792,315,0.2,-22.70417982339859,0.9214842319488525,0.023395434,1210,0.9213483780622482,0.21005859375,239.53603813648223,84.65151977539062,-0.05222014251048677,0.0003,,
250000,,,,,,0.2,-22.70198047757149,0.922338604927063,0.021600906,1220,0.9174703806638718,0.1701171875,255.6306685447693,54.06637191772461,-0.04563058187195566,0.0003,333.84051341786983,70.45
251904,123,366.30035800999997,74.3,800,314,,,,,,,,,,,,,
