rollout/ep_len_mean,time/time_elapsed,time/fps,time/iterations,rollout/ep_rew_mean,time/total_timesteps,train/entropy_loss,train/clip_fraction,train/n_updates,train/explained_variance,train/loss,train/std,train/approx_kl,eval/mean_reward,train/policy_gradient_loss,train/learning_rate,train/value_loss,eval/mean_ep_length,train/clip_range
,,,,,77500,-3.8454482220113277,0.09111328125,370,0.9480862468481064,31.061365127563477,0.8678123354911804,0.008621927,429.80610634088515,-0.011843970228801482,0.0003,89.22309027910232,147.35,0.2
143.9,207,374,38,382.10721781,77824,,,,,,,,,,,,,
145.94,211,376,39,393.24461278999996,79872,-3.8223823636770247,0.09990234375,380,0.929146446287632,63.52513122558594,0.8649001121520996,0.00968952,,-0.011564529623137787,0.0003,157.51637268066406,,0.2
,,,,,80000,-3.8143788658082487,0.0880859375,390,0.9701782744377851,21.07568359375,0.8624852895736694,0.009545859,433.7211309731007,-0.007763812379562296,0.0003,68.91092174053192,147.8,0.2
148.78,218,374,40,404.73231582999995,81920,,,,,,,,,,,,,
,,,,,82500,-3.8017414927482607,0.080517578125,400,0.9644370339810848,27.463634490966797,0.857851505279541,0.007074448,508.5716728568077,-0.008603643332025967,0.0003,84.66235171556472,166.45,0.2
151.5,225,372,41,417.1292688,83968,,,,,,,,,,,,,
,,,,,85000,-3.7911767795681954,0.092578125,410,0.967702105641365,37.8181037902832,0.8547840118408203,0.009787802,543.9576116204262,-0.008392932897550054,0.0003,86.75409060716629,176.1,0.2
154.14,232,370,42,428.45879199999996,86016,,,,,,,,,,,,,
,,,,,87500,-3.7880519956350325,0.10546875,420,0.8880253210663795,125.38166046142578,0.858327329158783,0.009792889,575.4094397246838,-0.011055913608288392,0.0003,267.50884667634966,184.05,0.2
159.34,238,368,43,447.29614561,88064,,,,,,,,,,,,,
,,,,,90000,-3.790531846135855,0.093994140625,430,0.8477735370397568,306.1300964355469,0.8566370010375977,0.006615404,579.8963924944401,-0.009515274036675691,0.0003,412.81259336471555,184.3,0.2
162.9,246,366,44,463.23203325000003,90112,,,,,,,,,,,,,
164.4,250,368,45,470.78535284,92160,-3.7821320496499538,0.090478515625,440,0.9587437845766544,28.878944396972656,0.8521496653556824,0.008402435,,-0.010337680266820826,0.0003,78.6967919230461,,0.2
,,,,,92500,-3.762986321747303,0.144189453125,450,0.865158423781395,54.17020034790039,0.8490848541259766,0.0120413955,621.295916235447,-0.01200872621848248,0.0003,388.50529618263243,192.45,0.2
168.38,258,365,46,484.35558728999996,94208,,,,,,,,,,,,,
,,,,,95000,-3.767881513386965,0.11259765625,460,0.9601749181747437,45.66189193725586,0.8512536883354187,0.010912766,642.8560514807701,-0.011554570283624343,0.0003,88.26385515928268,197.1,0.2
172.27,265,362,47,499.67411896,96256,,,,,,,,,,,,,
,,,,,97500,-3.753987365216017,0.118701171875,470,0.862596869468689,133.2481689453125,0.8443762063980103,0.008489087,620.4336667478085,-0.009706541147897952,0.0003,397.7734804391861,191.3,0.2
177.16,272,360,48,516.70681214,98304,,,,,,,,,,,,,
,,,,,100000,-3.7358380697667597,0.106494140625,480,0.9496680721640587,30.78828239440918,0.8386807441711426,0.009432692,624.2866768419742,-0.010540355840930715,0.0003,118.05663865804672,193.05,0.2
179.62,279,358,49,529.4806338300001,100352,,,,,,,,,,,,,
179.95,283,360,50,531.72241113,102400,-3.7086385428905486,0.116845703125,490,0.9734642207622528,26.881732940673828,0.8289152979850769,0.012512321,,-0.009479651885339991,0.0003,68.19690355062485,,0.2
,,,,,102500,-3.6806006275117396,0.076953125,500,0.9296284392476082,96.2786636352539,0.8236916065216064,0.0073023224,621.9494559824467,-0.008074247484910303,0.0003,220.4271121621132,188.45,0.2
183.37,290,359,51,545.82476086,104448,,,,,,,,,,,,,
,,,,,105000,-3.6547728665173054,0.10361328125,510,0.9764752816408873,23.049785614013672,0.8163134455680847,0.01011923,593.5995976686478,-0.008623036480275913,0.0003,66.24163563251496,179.1,0.2
182.34,297,357,52,546.12961716,106496,,,,,,,,,,,,,
,,,,,107500,-3.6334574669599533,0.079296875,520,0.9509146884083748,56.25114440917969,0.8110546469688416,0.008423039,589.2009122550487,-0.008344739803578704,0.0003,134.48757935762404,178.4,0.2
183.45,304,356,53,552.29707996,108544,,,,,,,,,,,,,
,,,,,110000,-3.6204032994806767,0.071533203125,530,0.9623665064573288,35.069610595703125,0.8093029856681824,0.007032791,527.9758865773678,-0.00699781424482353,0.0003,113.94117728471755,163.45,0.2
183.61,310,355,54,556.05256564,110592,,,,,,,,,,,,,
,,,,,112500,-3.5906805850565435,0.09892578125,540,0.9698372259736061,34.89838409423828,0.7963263392448425,0.011220656,493.6823567926884,-0.009519289463059976,0.0003,92.82146859169006,156.55,0.2
182.92,317,354,55,558.00775717,112640,,,,,,,,,,,,,
182.19,321,356,56,557.20964994,114688,-3.574375505000353,0.100634765625,550,0.9730289988219738,41.91258239746094,0.8009754419326782,0.010821617,,-0.008668122059316375,0.0003,98.18067214488983,,0.2
,,,,,115000,-3.5734039969742297,0.091064453125,560,0.9785541985183954,33.294498443603516,0.7955957651138306,0.008677025,534.4401293218136,-0.008955592414713465,0.0003,68.78262156248093,164.25,0.2
180.09,328,355,57,553.25019373,116736,,,,,,,,,,,,,
,,,,,117500,-3.553995908796787,0.089453125,570,0.8922597318887711,180.4423370361328,0.7910617589950562,0.008442236,558.3132289290428,-0.010084203546284698,0.0003,346.76345320940015,169.45,0.2
181.88,334,354,58,561.1314589199999,118784,,,,,,,,,,,,,
,,,,,120000,-3.540550771355629,0.121728515625,580,0.9733065981417894,22.09123992919922,0.7907241582870483,0.009824663,565.4429832994938,-0.011565530608640984,0.0003,74.24604007005692,171.9,0.2
185.25,341,353,59,574.98308879,120832,,,,,,,,,,,,,
,,,,,122500,-3.5417048685252666,0.091650390625,590,0.9755873214453459,51.04345703125,0.7916282415390015,0.008935424,570.2731648683548,-0.0041185471607605,0.0003,81.58111407160759,176.95,0.2
186.11,348,352,60,580.16340939,122880,,,,,,,,,,,,,
186.92,352,354,61,584.90121434,124928,-3.521969109773636,0.102978515625,600,0.9819178953766823,16.811786651611328,0.7812596559524536,0.010089675,,-0.006097419623984024,0.0003,51.32583743929863,,0.2
,,,,,125000,-3.5048728764057158,0.074951171875,610,0.9571532197296619,32.284019470214844,0.78299880027771,0.007438825,564.4686852991581,-0.007858034371747636,0.0003,165.19475836157798,174.25,0.2
187.66,359,353,62,588.2036361600001,126976,,,,,,,,,,,,,
,,,,,127500,-3.509987982362509,0.10341796875,620,0.9767828099429607,35.41607666015625,0.7818952798843384,0.012185576,561.3433772325516,-0.0061895626393379645,0.0003,73.4214663863182,171.3,0.2
191.99,365,352,63,604.6458775199999,129024,,,,,,,,,,,,,
,,,,,130000,-3.5082702450454235,0.06962890625,630,0.9691855143755674,25.36380958557129,0.7806774973869324,0.006692893,553.4321942090988,-0.004001076240092516,0.0003,98.65009496212005,168.25,0.2
193.32,372,351,64,608.38218568,131072,,,,,,,,,,,,,
,,,,,132500,-3.5020381189882754,0.13046875,640,0.9075457900762558,264.37652587890625,0.7790095806121826,0.012840539,542.7738523423671,-0.007869897354976275,0.0003,330.01016132235526,164.9,0.2
195.57,379,350,65,617.29151687,133120,,,,,,,,,,,,,
,,,,,135000,-3.4885834768414496,0.121923828125,650,0.9175190776586533,70.60198211669922,0.7746777534484863,0.008522225,536.7690345108509,-0.00792210308718495,0.0003,328.78719646930693,163.7,0.2
196.56,386,349,66,621.34915241,135168,,,,,,,,,,,,,
196.76,390,351,67,622.71009903,137216,-3.4747231930494307,0.10615234375,660,0.9662464298307896,28.874835968017578,0.7703835964202881,0.009352668,,-0.007684630449512042,0.0003,127.83804714083672,,0.2
,,,,,137500,-3.4440598033368586,0.116162109375,670,0.9627072736620903,53.089210510253906,0.7603258490562439,0.010715655,541.0527111560107,-0.009840179470484146,0.0003,150.99142713546752,164.35,0.2
195.88,397,350,68,618.4927319799999,139264,,,,,,,,,,,,,
,,,,,140000,-3.415070001780987,0.098291015625,680,0.9441839084029198,56.309539794921875,0.7577235698699951,0.009777827,554.10358697474,-0.011576411497662776,0.0003,193.98252551555635,167.65,0.2
192.74,403,349,69,608.07319351,141312,,,,,,,,,,,,,
,,,,,142500,-3.414501777291298,0.093896484375,690,0.9437770918011665,56.429443359375,0.7581671476364136,0.009674884,525.5485361129046,-0.008360509920748882,0.0003,194.81036845445632,161.85,0.2
192.36,410,349,70,608.61126892,143360,,,,,,,,,,,,,
,,,,,145000,-3.4078484371304514,0.10966796875,700,0.9704876653850079,25.548208236694336,0.7548907995223999,0.010059259,529.7796329259872,-0.007708353805355728,0.0003,97.1608131289482,162.85,0.2
194.14,417,348,71,615.10214669,145408,,,,,,,,,,,,,
191.14,420,350,72,604.23763769,147456,-3.403281618654728,0.128515625,710,0.970216553658247,90.015625,0.7558211088180542,0.010784615,,-0.010418335959548131,0.0003,106.27878396511078,,0.2
,,,,,147500,-3.3937393851578235,0.097021484375,720,0.8854609504342079,343.2942199707031,0.749913215637207,0.008510229,514.5067937582731,-0.009840187610825524,0.0003,440.1840219974518,159.55,0.2
189.1,427,349,73,597.5792755499999,149504,,,,,,,,,,,,,
,,,,,150000,-3.370112978667021,0.15830078125,730,0.8358493000268936,346.3476867675781,0.745030403137207,0.012092153,533.9476200312376,-0.010680903831962496,0.0003,526.7743603169918,163.95,0.2
188.11,433,349,74,593.8100695600001,151552,,,,,,,,,,,,,
,,,,,152500,-3.3565695151686668,0.10029296875,740,0.9162383675575256,38.0592155456543,0.7450584769248962,0.008625029,561.3218036800623,-0.006952573772286997,0.0003,228.52849745750427,170.2,0.2
190.09,440,348,75,599.3701887599999,153600,,,,,,,,,,,,,
,,,,,155000,-3.3566410593688487,0.09609375,750,0.9097728580236435,480.10516357421875,0.7427350878715515,0.010405916,580.3287274748087,-0.007841799095331226,0.0003,368.82159101963043,175.25,0.2
190.54,447,347,76,601.5816270199998,155648,,,,,,,,,,,,,
,,,,,157500,-3.345263535529375,0.14404296875,760,0.9799012821167707,17.124677658081055,0.7375274896621704,0.013347235,592.9911145091057,-0.010123433666012715,0.0003,44.21289524435997,178.3,0.2
188.35,454,347,77,594.6898625499999,157696,,,,,,,,,,,,,
190.66,458,348,78,604.1694513900001,159744,-3.3443064503371716,0.14287109375,770,0.9009743556380272,127.43025207519531,0.7424518465995789,0.01019883,,-0.008253788088040892,0.0003,339.53980550765993,,0.2
,,,,,160000,-3.3450908243656157,0.09462890625,780,0.9631343372166157,52.26096725463867,0.739365816116333,0.008579554,614.3046175181865,-0.0075744215166196225,0.0003,110.81474384069443,184.4,0.2
192.79,464,348,79,611.99946249,161792,,,,,,,,,,,,,
,,,,,162500,-3.332972113788128,0.1244140625,790,0.98392553627491,22.112173080444336,0.7378674745559692,0.011433785,572.7705482423305,-0.007512520175077952,0.0003,52.872906506061554,174.4,0.2
194.65,471,347,80,617.9382337500001,163840,,,,,,,,,,,,,
,,,,,165000,-3.3196815341711043,0.093798828125,800,0.9732973780483007,47.36814498901367,0.7316960096359253,0.0096417945,595.2727147936821,-0.008170519029954448,0.0003,97.26060242056846,179.15,0.2
194.53,478,346,81,614.8757694500001,165888,,,,,,,,,,,,,
,,,,,167500,-3.3143860712647437,0.083984375,810,0.8990634381771088,92.26850128173828,0.7352290153503418,0.010233141,597.4010560512543,-0.006050879090616945,0.0003,379.00922334194183,180.2,0.2
197.2,485,346,82,623.46791686,167936,,,,,,,,,,,,,
197.81,489,347,83,626.79184406,169984,-3.313351956009865,0.12509765625,820,0.9759509097784758,24.476457595825195,0.7332390546798706,0.011586741,,-0.00756039674161002,0.0003,96.59904308319092,,0.2
,,,,,170000,-3.310892775654793,0.091796875,830,0.9692881647497416,42.8753547668457,0.7335101962089539,0.008056544,577.7548795372247,-0.0070589115523034705,0.0003,124.65311255455018,174.35,0.2
197.98,495,346,84,627.7285746499999,172032,,,,,,,,,,,,,
,,,,,172500,-3.296608678996563,0.139111328125,840,0.9790050592273474,35.83893966674805,0.7279884219169617,0.010265803,600.3680981636047,-0.008282352820970118,0.0003,83.05614647269249,181.3,0.2
200.39,502,346,85,638.0960734000001,174080,,,,,,,,,,,,,
,,,,,175000,-3.2807741120457647,0.143115234375,850,0.9672043658792973,19.338863372802734,0.7252963781356812,0.01327043,610.2334153652191,-0.006864521783427335,0.0003,115.46946516036988,184.9,0.2
201.54,509,345,86,639.5517179899999,176128,,,,,,,,,,,,,
,,,,,177500,-3.2772233076393604,0.08857421875,860,0.8704782426357269,181.20370483398438,0.7255821228027344,0.005773515,612.8549671649932,-0.007755197715596296,0.0003,462.149842941761,186.75,0.2
203.27,516,345,87,641.6468009800001,178176,,,,,,,,,,,,,
,,,,,180000,-3.279048001766205,0.108251953125,870,0.7849121689796448,200.49197387695312,0.7274717092514038,0.007434769,629.2121991366148,-0.012295408436330035,0.0003,795.8129538059235,194.1,0.2
205.38,523,344,88,645.34695567,180224,,,,,,,,,,,,,
204.32,527,345,89,639.7172205700001,182272,-3.2790569104254246,0.0986328125,880,0.8753429427742958,43.4657096862793,0.7252272367477417,0.008693154,,-0.004382820817409083,0.0003,440.17111085653306,,0.2
,,,,,182500,-3.2572868250310423,0.110498046875,890,0.9570529013872147,29.718351364135742,0.7189867496490479,0.012323881,603.1002995163202,-0.00683100435853703,0.0003,85.93721768856048,188.25,0.2
204.24,534,344,90,637.27650201,184320,,,,,,,,,,,,,
,,,,,185000,-3.2553478799760343,0.122705078125,900,0.8609907031059265,243.37535095214844,0.7247241735458374,0.009532017,598.5989188998938,-0.006400421742000617,0.0003,494.02394860982895,186.95,0.2
205.96,541,344,91,646.17230731,186368,,,,,,,,,,,,,
,,,,,187500,-3.271010670810938,0.128369140625,910,0.9077213332056999,435.4523010253906,0.7246658205986023,0.011462953,628.0392706632614,-0.007613275351468473,0.0003,333.4001772284508,197.2,0.2
208.85,549,343,92,651.4998811099999,188416,,,,,,,,,,,,,
,,,,,190000,-3.2777079664170743,0.150390625,920,0.8415080457925797,194.23455810546875,0.7274389266967773,0.010421693,625.4291386693716,-0.009041209405404515,0.0003,563.5590348362923,195.2,0.2
210.36,556,342,93,654.89840942,190464,,,,,,,,,,,,,
,,,,,192500,-3.2962837025523184,0.12021484375,930,0.9364760741591454,59.21233367919922,0.7317442893981934,0.011556336,671.2462060332298,-0.008735029146191665,0.0003,200.2206817507744,209.6,0.2
208.55,563,341,94,648.9721630299999,192512,,,,,,,,,,,,,
209.41,567,342,95,653.26691555,194560,-3.2928983137011527,0.08349609375,940,0.9282399863004684,38.321720123291016,0.7277385592460632,0.008643674,,-0.007302425688249059,0.0003,215.27584952116013,,0.2
,,,,,195000,-3.299579805880785,0.1341796875,950,0.9374564215540886,48.00558853149414,0.7336763143539429,0.013212763,693.4027587831021,-0.011026903105084784,0.0003,240.3462624192238,213.55,0.2
211.09,574,342,96,659.8512391300001,196608,,,,,,,,,,,,,
,,,,,197500,-3.3025836788117884,0.147705078125,960,0.9217868074774742,37.74797821044922,0.7295184135437012,0.011034889,672.7125436425209,-0.010402528953272849,0.0003,252.30765281319617,204.4,0.2
211.82,581,341,97,663.49410341,198656,,,,,,,,,,,,,
,,,,,200000,-3.2916957370936872,0.093896484375,970,0.9523710496723652,37.97016143798828,0.7282542586326599,0.006713449,638.2870996594429,-0.006013903225539252,0.0003,144.13738918304443,199.05,0.2
212.97,589,340,98,671.3844856,200704,,,,,,,,,,,,,
,,,,,202500,-3.292739200592041,0.120947265625,980,0.9822792578488588,36.85625076293945,0.728578507900238,0.01090171,616.8506236165762,-0.008294533946900629,0.0003,58.354933282732965,191.25,0.2
212.92,596,339,99,671.9640750899999,202752,,,,,,,,,,,,,
215.37,600,340,100,679.61803718,204800,-3.2872882537543773,0.108154296875,990,0.8609557598829269,381.7042236328125,0.7259501218795776,0.008208339,,-0.007656436547404155,0.0003,495.0005559206009,,0.2
,,,,,205000,-3.278945843875408,0.128076171875,1000,0.8628194779157639,360.6418151855469,0.7259664535522461,0.008181421,612.2492636978626,-0.008898761417367496,0.0003,521.4646923899651,189.25,0.2
216.37,608,340,101,684.5341461900002,206848,,,,,,,,,,,,,
,,,,,207500,-3.275379952788353,0.1353515625,1010,0.981109008193016,20.523630142211914,0.7238819003105164,0.014427632,728.4506561130286,-0.00781794847571291,0.0003,53.63453869223595,227.5,0.2
218.43,615,339,102,691.31658425,208896,,,,,,,,,,,,,
,,,,,210000,-3.26807177439332,0.138916015625,1020,0.9163738191127777,28.23842430114746,0.7220551371574402,0.011031901,779.6750645220279,-0.00993157087941654,0.0003,284.0140052318573,242.2,0.2
220.61,623,338,103,700.8845237,210944,,,,,,,,,,,,,
,,,,,212500,-3.2365828193724155,0.129443359375,1030,0.9794032797217369,18.16994857788086,0.711974024772644,0.012633666,945.9211166918278,-0.008475811121752486,0.0003,49.42953082621098,294.9,0.2
224.46,632,336,104,716.08611372,212992,,,,,,,,,,,,,
,,,,,215000,-3.1927455268800258,0.151025390625,1040,0.9901450462639332,10.206886291503906,0.7037426829338074,0.012177015,1151.4303813755512,-0.005437579948920757,0.0003,30.701511192321778,357.5,0.2
232.14,642,334,105,742.0546024399998,215040,,,,,,,,,,,,,
236.9,646,335,106,757.80754944,217088,-3.1829429380595684,0.13779296875,1050,0.988828239031136,14.00953197479248,0.705913245677948,0.011308566,,-0.008668824925553053,0.0003,31.007029429078102,,0.2
,,,,,217500,-3.177284025400877,0.108984375,1060,0.9890114450827241,17.191869735717773,0.7000142931938171,0.011190932,1274.9209738194943,-0.009533962827117649,0.0003,35.0396104067564,393.85,0.2
242.02,657,333,107,773.7921326,219136,,,,,,,,,,,,,
,,,,,220000,-3.1594584323465824,0.1078125,1070,0.9730438198894262,13.706117630004883,0.6984609365463257,0.010193994,1619.7135355472565,-0.009090588185063097,0.0003,71.67248626947404,498.2,0.2
245.09,669,330,108,784.5344537199999,221184,,,,,,,,,,,,,
,,,,,222500,-3.1399507999420164,0.123046875,1080,0.9873049575835466,16.63252830505371,0.6921815872192383,0.011590079,1347.3913379430771,-0.007762123465363402,0.0003,28.374902379512786,411.2,0.2
248.23,680,328,109,795.4886679000001,223232,,,,,,,,,,,,,
,,,,,225000,-3.1107688337564467,0.10263671875,1090,0.9210835173726082,234.28216552734375,0.6867699027061462,0.012000782,1501.8844408094883,-0.004966704289836343,0.0003,352.1108832836151,464.3,0.2
254.13,691,325,110,815.34175783,225280,,,,,,,,,,,,,
