train/n_updates,rollout/ep_len_mean,train/actor_loss,time/time_elapsed,time/episodes,time/fps,time/total_timesteps,train/learning_rate,train/critic_loss,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
8600,100.0,13.015419330596924,78,88,112,8800,0.001,0.028857609760016202,-56.032081102272734,,
8800,,13.275365085601807,,,,9000,0.001,0.03302813734859228,,-50.38079515,100.0
9000,100.0,13.491066875457763,81,92,112,9200,0.001,0.03140768306329846,-55.72973966304348,,
9300,,13.811138858795166,,,,9500,0.001,0.029140569176524876,,-49.581155,100.0
9400,100.0,13.945872325897216,85,96,112,9600,0.001,0.03074112392961979,-55.43153839583334,,
9800,,14.446077861785888,,,,10000,0.001,0.03260862493887544,,-50.778731750000006,100.0
,100.0,,89,100,112,10000,,,-55.03505355,,
10200,100.0,14.941877212524414,91,104,113,10400,0.001,0.03609096266329288,-52.221646790000015,,
10300,,15.058726749420167,,,,10500,0.001,0.033661470618098974,,-49.85801285000001,100.0
10600,100.0,15.39051643371582,95,108,113,10800,0.001,0.03304540805518627,-50.765671220000016,,
10800,,15.604790439605713,,,,11000,0.001,0.036807980313897135,,-50.5044991,100.0
11000,100.0,15.878541851043702,99,112,113,11200,0.001,0.04002628056332469,-50.38823643000001,,
11300,,16.170807075500488,,,,11500,0.001,0.04218854723498225,,-48.5364747,100.0
11400,100.0,16.22268913269043,102,116,113,11600,0.001,0.03576532037928701,-50.078606499999985,,
11800,,16.743460922241212,,,,12000,0.001,0.0370571762137115,,-48.75320359999999,100.0
,100.0,,106,120,112,12000,,,-49.67162499999999,,
12200,100.0,17.161944541931152,108,124,114,12400,0.001,0.03866909796372056,-49.17234502,,
12300,,17.228620529174805,,,,12500,0.001,0.03704615293070674,,-47.8609569,100.0
12600,100.0,17.53768497467041,112,128,113,12800,0.001,0.03511017357930541,-48.95348380999999,,
12800,,17.812226524353026,,,,13000,0.001,0.03965736428275704,,-50.81809155,100.0
13000,100.0,17.991996536254884,116,132,113,13200,0.001,0.03837121756747365,-48.77033910999999,,
13300,,18.391155853271485,,,,13500,0.001,0.0453144046664238,,-47.12239035,100.0
13400,100.0,18.389590339660643,120,136,113,13600,0.001,0.03950494837015867,-48.58671796000001,,
13800,,18.83388671875,,,,14000,0.001,0.0402470513805747,,-59.24708179999999,100.0
,100.0,,123,140,112,14000,,,-48.30737642000001,,
14200,100.0,19.189629135131835,126,144,114,14400,0.001,0.053256128188222646,-48.20854944,,
14300,,19.262005195617675,,,,14500,0.001,0.0422162395529449,,-47.74067495,100.0
14600,100.0,19.472696800231933,129,148,113,14800,0.001,0.044429739881306884,-48.13307378,,
14800,,19.75173542022705,,,,15000,0.001,0.04590896382927895,,-49.72912295,100.0
15000,100.0,19.82364543914795,133,152,113,15200,0.001,0.04426702255383134,-48.143687400000005,,
15300,,20.116346435546873,,,,15500,0.001,0.043319264594465494,,-49.63342325000001,100.0
15400,100.0,20.269594383239745,137,156,113,15600,0.001,0.045679281298071146,-48.16452617999998,,
15800,,20.534632987976075,,,,16000,0.001,0.04442945277318358,,-49.58259415,100.0
,100.0,,141,160,113,16000,,,-47.89527686,,
16200,100.0,20.861934204101562,143,164,114,16400,0.001,0.05235045231878757,-47.96434741,,
16300,,21.030140037536622,,,,16500,0.001,0.05200310483574867,,-51.86767569999999,100.0
16600,100.0,21.284571914672853,147,168,114,16800,0.001,0.058157823029905555,-47.85414175,,
16800,,21.39296501159668,,,,17000,0.001,0.051401959136128425,,-46.02106855,100.0
17000,100.0,21.531785087585448,151,172,113,17200,0.001,0.05209642142057419,-47.54853443,,
17300,,21.826881294250487,,,,17500,0.001,0.06322966083884239,,-48.965840150000005,100.0
17400,100.0,21.91777633666992,154,176,113,17600,0.001,0.05599515821784735,-47.67429352000001,,
17800,,22.206741371154784,,,,18000,0.001,0.05712642814964056,,-47.03657044999999,100.0
,100.0,,158,180,113,18000,,,-47.36934909000001,,
18200,100.0,22.57780158996582,161,184,114,18400,0.001,0.05927470026537776,-47.14709727,,
18300,,22.70905284881592,,,,18500,0.001,0.06921821139752865,,-46.44879145,100.0
18600,100.0,22.888745727539064,164,188,113,18800,0.001,0.06152105927467346,-47.365870290000004,,
18800,,23.04257438659668,,,,19000,0.001,0.05840523086488247,,-48.7799795,100.0
19000,100.0,23.25197814941406,168,192,113,19200,0.001,0.07308851268142462,-47.34005285000002,,
19300,,23.44105365753174,,,,19500,0.001,0.05836447972804308,,-49.6249064,100.0
19400,100.0,23.479793891906738,172,196,113,19600,0.001,0.06603730630129576,-47.25936102000001,,
19800,,23.806140365600587,,,,20000,0.001,0.07082629948854446,,-53.77653205,100.0
,100.0,,176,200,113,20000,,,-47.318025799999994,,
20200,100.0,24.19443859100342,178,204,114,20400,0.001,0.05813255477696657,-47.20122793,,
20300,,24.272458457946776,,,,20500,0.001,0.06392322277650236,,-49.815050150000005,100.0
20600,100.0,24.549274253845216,182,208,114,20800,0.001,0.060971636064350604,-47.428264580000004,,
20800,,24.640066680908202,,,,21000,0.001,0.061895457692444325,,-49.9879796,100.0
21000,100.0,24.850857734680176,185,212,114,21200,0.001,0.06695622581988574,-47.24876932000001,,
21300,,25.009556465148925,,,,21500,0.001,0.06533165972679854,,-48.2338894,100.0
21400,100.0,25.08452075958252,189,216,113,21600,0.001,0.060861571505665776,-47.36178379,,
21800,,25.438895492553712,,,,22000,0.001,0.06373949132859708,,-46.060234449999996,100.0
,100.0,,193,220,113,22000,,,-47.43246360999999,,
22200,100.0,25.768253059387206,195,224,114,22400,0.001,0.07496089324355125,-47.43883613,,
22300,,25.852665252685547,,,,22500,0.001,0.07957230620086193,,-45.3736072,100.0
22600,100.0,26.128046493530274,199,228,114,22800,0.001,0.06714398246258498,-47.34889391000001,,
22800,,26.263194923400878,,,,23000,0.001,0.06457764118909835,,-45.612003400000006,100.0
23000,100.0,26.471534423828125,203,232,114,23200,0.001,0.06741807874292136,-47.19520554,,
23300,,26.724384536743162,,,,23500,0.001,0.06938221823424101,,-47.14575405,100.0
23400,100.0,26.777703285217285,206,236,114,23600,0.001,0.08330947820097208,-47.00461775000001,,
23800,,27.05156478881836,,,,24000,0.001,0.07421226948499679,,-51.105922400000004,100.0
,100.0,,210,240,113,24000,,,-46.923997070000006,,
24200,100.0,27.4641890335083,212,244,114,24400,0.001,0.08992362149059772,-46.72635274,,
24300,,27.5537984085083,,,,24500,0.001,0.09282581791281701,,-45.80010029999999,100.0
24600,100.0,27.772939529418945,216,248,114,24800,0.001,0.07790345817804337,-46.52341031000001,,
24800,,27.973645248413085,,,,25000,0.001,0.08222114838659764,,-47.375477599999996,100.0
25000,100.0,28.127764320373537,220,252,114,25200,0.001,0.08749359223991632,-46.04255747000001,,
25300,,28.38780834197998,,,,25500,0.001,0.08681987382471562,,-47.7774662,100.0
25400,100.0,28.424995307922362,224,256,114,25600,0.001,0.0929372115060687,-45.81573920999999,,
25800,,28.770145301818847,,,,26000,0.001,0.10005741618573666,,-47.5557196,100.0
,100.0,,227,260,114,26000,,,-45.90760404999999,,
26200,100.0,29.152712593078615,230,264,114,26400,0.001,0.09730454660952091,-45.9296406,,
26300,,29.23930866241455,,,,26500,0.001,0.10373952627182007,,-52.325320350000005,100.0
26600,100.0,29.51409297943115,233,268,114,26800,0.001,0.09924402046948672,-45.840447160000004,,
26800,,29.65001449584961,,,,27000,0.001,0.10106285855174064,,-48.97185789999999,100.0
27000,100.0,29.943960456848146,237,272,114,27200,0.001,0.11045067995786667,-46.12516850000001,,
27300,,30.016680603027343,,,,27500,0.001,0.11225064609199763,,-51.31933585,100.0
27400,100.0,30.19945987701416,241,276,114,27600,0.001,0.10715014733374119,-46.043094520000004,,
27800,,30.476183319091795,,,,28000,0.001,0.12114615671336651,,-50.298494149999996,100.0
,100.0,,244,280,114,28000,,,-46.27827478999998,,
28200,100.0,30.943858947753906,247,284,114,28400,0.001,0.10755593307316304,-46.322221760000005,,
28300,,30.952146263122557,,,,28500,0.001,0.14774535924196244,,-50.671256750000005,100.0
28600,100.0,31.238379554748533,251,288,114,28800,0.001,0.11139018632471562,-46.60248198,,
28800,,31.43970085144043,,,,29000,0.001,0.12556608885526657,,-84.57098764999999,100.0
29000,100.0,31.60413833618164,254,292,114,29200,0.001,0.11844331867992879,-47.0990346,,
29300,,31.832042694091797,,,,29500,0.001,0.1296787426620722,,-53.1633107,100.0
29400,100.0,31.84332893371582,258,296,114,29600,0.001,0.11245191656053066,-47.22149596,,
29800,,32.1624430847168,,,,30000,0.001,0.11956295549869538,,-50.5248586,100.0
,100.0,,261,300,114,30000,,,-47.291685619999996,,
30200,100.0,32.456455307006834,264,304,115,30400,0.001,0.11029189020395279,-47.320141169999985,,
30300,,32.46733776092529,,,,30500,0.001,0.11611920967698097,,-50.48246784999999,100.0
30600,100.0,32.74115325927735,267,308,114,30800,0.001,0.09993884235620498,-47.169656829999994,,
30800,,32.903147506713864,,,,31000,0.001,0.0983831400796771,,-58.996852749999995,100.0
31000,100.0,33.07589370727539,271,312,115,31200,0.001,0.11896086059510708,-47.350690779999994,,
31300,,33.20872138977051,,,,31500,0.001,0.10384009316563607,,-48.46955685,100.0
31400,100.0,33.32714744567871,274,316,114,31600,0.001,0.1134757748991251,-47.229290920000004,,
31800,,33.49823356628418,,,,32000,0.001,0.09163536973297597,,-50.30830945000001,100.0
,100.0,,278,320,114,32000,,,-47.188650730000006,,
32200,100.0,33.8739338684082,280,324,115,32400,0.001,0.10140922784805298,-47.39261846,,
32300,,33.85835624694824,,,,32500,0.001,0.08688667122274638,,-49.69361515000001,100.0
32600,100.0,34.03009101867676,284,328,115,32800,0.001,0.09609824370592833,-47.49268523,,
32800,,34.2479256439209,,,,33000,0.001,0.09657203365117312,,-45.9411033,100.0
33000,100.0,34.34833312988281,288,332,115,33200,0.001,0.08937471456825734,-47.628964749999994,,
33300,,34.463805770874025,,,,33500,0.001,0.08922823883593083,,-53.270174350000005,100.0
33400,100.0,34.59806541442871,292,336,114,33600,0.001,0.0894933120533824,-47.75261968999999,,
33800,,34.77365623474121,,,,34000,0.001,0.08667063109576702,,-56.214119249999996,100.0
,100.0,,295,340,114,34000,,,-48.13092014,,
34200,100.0,35.03799552917481,298,344,115,34400,0.001,0.0873848134279251,-48.219873080000006,,
34300,,35.11672035217285,,,,34500,0.001,0.08942795164883137,,-52.1109778,100.0
34600,100.0,35.29480682373047,301,348,115,34800,0.001,0.07970154739916324,-48.582310850000006,,
34800,,35.36524963378906,,,,35000,0.001,0.08508401576429606,,-53.91188075,100.0
35000,100.0,35.52984848022461,305,352,115,35200,0.001,0.07973466474562883,-48.87765266,,
35300,,35.66626052856445,,,,35500,0.001,0.07586656648665667,,-54.218630000000005,100.0
35400,100.0,35.76131973266602,309,356,115,35600,0.001,0.08628034953027963,-49.35967032000001,,
35800,,36.014301223754885,,,,36000,0.001,0.07975837919861078,,-52.47399714999999,100.0
,100.0,,313,360,114,36000,,,-49.32512656,,
36200,100.0,36.26339492797852,315,364,115,36400,0.001,0.07109901119023561,-49.45895092,,
36300,,36.271238479614254,,,,36500,0.001,0.07642302770167589,,-54.00950875000001,100.0
36600,100.0,36.45375183105469,319,368,115,36800,0.001,0.0705873915553093,-50.23864889000001,,
36800,,36.53770629882813,,,,37000,0.001,0.06752248913049698,,-53.5069753,100.0
37000,100.0,36.668811645507816,323,372,115,37200,0.001,0.08187449876219034,-50.27121080999999,,
37300,,36.84814292907715,,,,37500,0.001,0.0743389217182994,,-55.66850965000001,100.0
37400,100.0,36.86978813171387,326,376,115,37600,0.001,0.07727535374462605,-50.3652779,,
37800,,37.18703895568848,,,,38000,0.001,0.07175836518406868,,-52.7180252,100.0
,100.0,,330,380,114,38000,,,-50.6727088,,
38200,100.0,37.336100311279296,332,384,115,38400,0.001,0.08405569512397051,-50.6963792,,
38300,,37.34639122009278,,,,38500,0.001,0.07275305457413196,,-51.56482975,100.0
38600,100.0,37.55941841125488,336,388,115,38800,0.001,0.06799963120371104,-50.374263060000004,,
38800,,37.66217926025391,,,,39000,0.001,0.08352844558656215,,-47.58510855000001,100.0
39000,100.0,37.70993553161621,340,392,115,39200,0.001,0.06885671947151423,-49.79772218000001,,
39300,,37.87455390930176,,,,39500,0.001,0.06807027865201234,,-46.94676655000001,100.0
39400,100.0,37.94706832885742,344,396,115,39600,0.001,0.06656320061534643,-49.595488399999994,,
39800,,38.094993133544925,,,,40000,0.001,0.07874471370130777,,-48.04940990000001,100.0
,100.0,,347,400,114,40000,,,-49.31940803,,
40200,100.0,38.34505294799805,350,404,115,40400,0.001,0.06823951911181211,-49.2080722,,
40300,,38.343657684326175,,,,40500,0.001,0.073802854642272,,-47.082346799999996,100.0
40600,100.0,38.524635543823244,353,408,115,40800,0.001,0.06800225757062435,-49.23263972000001,,
40800,,38.66212799072266,,,,41000,0.001,0.06751371122896671,,-43.5170283,100.0
41000,100.0,38.73132682800293,357,412,115,41200,0.001,0.0721931717172265,-48.85543654999999,,
41300,,38.84264434814453,,,,41500,0.001,0.06623983714729548,,-44.75074365,100.0
41400,100.0,38.90575065612793,361,416,115,41600,0.001,0.0631871746852994,-48.656121030000016,,
41800,,39.07434707641602,,,,42000,0.001,0.0661934171244502,,-43.0028392,100.0
,100.0,,365,420,114,42000,,,-48.546451640000015,,
42200,100.0,39.33699005126953,367,424,115,42400,0.001,0.0652145079523325,-48.34017541,,
42300,,39.362445983886715,,,,42500,0.001,0.07866318717598915,,-41.9139989,100.0
42600,100.0,39.49474884033203,370,428,115,42800,0.001,0.07191424455493689,-48.20541851,,
42800,,39.55826728820801,,,,43000,0.001,0.06711882971227169,,-42.99941075,100.0
43000,100.0,39.70078079223633,374,432,115,43200,0.001,0.07912150837481022,-47.83482058999999,,
43300,,39.8097728729248,,,,43500,0.001,0.07337689805775881,,-43.34129985,100.0
43400,100.0,39.89622138977051,377,436,115,43600,0.001,0.06786587167531252,-47.58643826999998,,
43800,,39.991527709960934,,,,44000,0.001,0.08843994256108999,,-45.268162849999996,100.0
,100.0,,381,440,115,44000,,,-47.16318552,,
44200,100.0,40.162847747802736,383,444,115,44400,0.001,0.07862465515732765,-46.82457851,,
44300,,40.15708503723145,,,,44500,0.001,0.06521258395165205,,-44.207567450000006,100.0
44600,100.0,40.34779609680176,387,448,115,44800,0.001,0.06281827494502068,-46.53466109000001,,
44800,,40.40287414550781,,,,45000,0.001,0.08018689025193453,,-42.9656657,100.0
45000,100.0,40.47530029296875,392,452,115,45200,0.001,0.06355547867715358,-46.06064482000001,,
45300,,40.620292053222656,,,,45500,0.001,0.07260762710124254,,-46.1394356,100.0
45400,100.0,40.60326995849609,396,456,114,45600,0.001,0.07198975384235382,-45.73412973000001,,
45800,,40.82502006530762,,,,46000,0.001,0.07033333327621222,,-45.651867100000004,100.0
,100.0,,400,460,114,46000,,,-45.80707956000001,,
46200,100.0,40.91505058288574,402,464,115,46400,0.001,0.07292198624461889,-45.617778310000006,,
46300,,41.059772720336916,,,,46500,0.001,0.08096125639975071,,-47.1953511,100.0
46600,100.0,41.09541702270508,406,468,115,46800,0.001,0.06226603951305151,-44.35981885,,
46800,,41.1831192779541,,,,47000,0.001,0.06916011199355125,,-45.4763679,100.0
47000,100.0,41.25393325805664,410,472,115,47200,0.001,0.06505460429936648,-44.01854439999999,,
47300,,41.31197868347168,,,,47500,0.001,0.055830334313213825,,-42.628995749999994,100.0
47400,100.0,41.35244529724121,414,476,114,47600,0.001,0.08346540961414575,-43.68982943,,
47800,,41.471602020263674,,,,48000,0.001,0.06377259347587824,,-43.8864914,100.0
,100.0,,417,480,114,48000,,,-43.140826260000004,,
48200,100.0,41.597275238037106,420,484,115,48400,0.001,0.05940206248313189,-42.87058078,,
48300,,41.7134171295166,,,,48500,0.001,0.05801149774342775,,-46.207183,100.0
48600,100.0,41.77557601928711,423,488,115,48800,0.001,0.05512707639485598,-42.92272437999999,,
48800,,41.86679573059082,,,,49000,0.001,0.05986500602215528,,-41.51047045,100.0
49000,100.0,41.95594360351563,427,492,114,49200,0.001,0.0634278529882431,-42.69392456,,
49300,,42.01959808349609,,,,49500,0.001,0.06251752465963363,,-43.7714193,100.0
49400,100.0,42.05700439453125,431,496,114,49600,0.001,0.06984169222414494,-42.533695910000006,,
49800,,42.175982055664065,,,,50000,0.001,0.06628637623041868,,-43.5788261,100.0
,100.0,,435,500,114,50000,,,-42.49169043999999,,
50200,100.0,42.22322296142578,437,504,115,50400,0.001,0.06338527370244265,-42.36268722,,
50300,,42.233046493530274,,,,50500,0.001,0.06247238881886005,,-43.007302499999994,100.0
50600,100.0,42.361106643676756,441,508,115,50800,0.001,0.06541353736072779,-42.228821690000004,,
50800,,42.391421966552734,,,,51000,0.001,0.06354690372943878,,-44.036712449999996,100.0
51000,100.0,42.50150161743164,444,512,115,51200,0.001,0.06749619167298078,-42.13093014000001,,
51300,,42.63277313232422,,,,51500,0.001,0.06236153155565262,,-41.9631974,100.0
51400,100.0,42.63825881958008,448,516,115,51600,0.001,0.07000861056149006,-42.14664911,,
51800,,42.79877021789551,,,,52000,0.001,0.059957117810845374,,-42.72154870000001,100.0
,100.0,,452,520,114,52000,,,-42.20242307,,
52200,100.0,42.827742385864255,454,524,115,52400,0.001,0.052968870066106316,-41.987620539999995,,
52300,,42.89312217712402,,,,52500,0.001,0.06226609639823437,,-43.9266935,100.0
52600,100.0,42.98118179321289,458,528,115,52800,0.001,0.06232413966208696,-41.95195080999999,,
52800,,43.03577018737793,,,,53000,0.001,0.062336701080203054,,-42.4422059,100.0
53000,100.0,43.178495483398436,462,532,115,53200,0.001,0.05932735670357943,-42.10738089999999,,
53300,,43.155097274780275,,,,53500,0.001,0.0665058834478259,,-40.81124975,100.0
53400,100.0,43.255238647460935,465,536,115,53600,0.001,0.06269188970327377,-42.25860674999999,,
53800,,43.36398452758789,,,,54000,0.001,0.07832775626331567,,-41.18754234999999,100.0
,100.0,,469,540,114,54000,,,-42.069094619999994,,
54200,100.0,43.44537284851074,471,544,115,54400,0.001,0.048569466695189474,-42.35102171,,
54300,,43.52416000366211,,,,54500,0.001,0.06679364003241062,,-43.85956715,100.0
54600,100.0,43.577504272460935,475,548,115,54800,0.001,0.06521702874451876,-42.17352177,,
54800,,43.60573066711426,,,,55000,0.001,0.055565043911337854,,-43.8492022,100.0
55000,100.0,43.606399383544925,479,552,115,55200,0.001,0.05713879931718111,-42.17496568000001,,
55300,,43.68682205200195,,,,55500,0.001,0.05483057770878077,,-44.97321139999999,100.0
55400,100.0,43.82152359008789,483,556,115,55600,0.001,0.06077248651534319,-42.03080868,,
55800,,43.79991149902344,,,,56000,0.001,0.07214719105511903,,-44.42189384999999,100.0
,100.0,,486,560,115,56000,,,-42.00285717,,
56200,100.0,44.01268455505371,489,564,115,56400,0.001,0.05242241324856877,-41.65996437,,
56300,,44.08729148864746,,,,56500,0.001,0.05809974811971188,,-42.94005815,100.0
56600,100.0,44.11981903076172,492,568,115,56800,0.001,0.06362064400687814,-41.78634574000001,,
56800,,44.16481475830078,,,,57000,0.001,0.059523935057222845,,-42.7886582,100.0
57000,100.0,44.19338623046875,496,572,115,57200,0.001,0.06087917629629373,-41.623175679999996,,
57300,,44.282016830444334,,,,57500,0.001,0.0615330171957612,,-43.1134457,100.0
57400,100.0,44.33803077697754,500,576,115,57600,0.001,0.0608958862349391,-41.62599135000001,,
57800,,44.523825302124024,,,,58000,0.001,0.06287635035812855,,-41.9784917,100.0
,100.0,,504,580,114,58000,,,-41.714213789999995,,
58200,100.0,44.52848426818848,506,584,115,58400,0.001,0.05802889496088028,-41.58846011999999,,
58300,,44.56412338256836,,,,58500,0.001,0.057679788172245026,,-40.953497799999994,100.0
58600,100.0,44.710844116210936,510,588,115,58800,0.001,0.06055301170796156,-41.33327149000001,,
58800,,44.74016670227051,,,,59000,0.001,0.057702869400382044,,-41.36710620000001,100.0
59000,100.0,44.72325798034668,514,592,115,59200,0.001,0.06288205705583096,-41.232900220000005,,
59300,,44.76023681640625,,,,59500,0.001,0.07102562714368105,,-43.3470381,100.0
59400,100.0,44.84216255187988,517,596,115,59600,0.001,0.06746484816074372,-41.12320304000001,,
59800,,44.946732940673826,,,,60000,0.001,0.06019805606454611,,-41.286583300000004,100.0
,100.0,,521,600,114,60000,,,-41.12205772,,
60200,100.0,45.07822082519531,524,604,115,60400,0.001,0.06703467519953847,-41.23972817000001,,
60300,,45.03568695068359,,,,60500,0.001,0.06144422646611929,,-41.169971600000004,100.0
60600,100.0,45.05897720336914,527,608,115,60800,0.001,0.05704225547611713,-41.18895159000001,,
60800,,45.17311775207519,,,,61000,0.001,0.06957982141524553,,-41.160146,100.0
61000,100.0,45.23214088439941,531,612,115,61200,0.001,0.06692284509539605,-41.16120225,,
61300,,45.170169296264646,,,,61500,0.001,0.058475961163640025,,-42.44208704999999,100.0
61400,100.0,45.26578742980957,535,616,115,61600,0.001,0.05888428283855319,-41.39440067,,
61800,,45.28800178527832,,,,62000,0.001,0.058052095659077166,,-43.10152055,100.0
,100.0,,539,620,114,62000,,,-41.222354530000004,,
62200,100.0,45.40370231628418,541,624,115,62400,0.001,0.05407821286469698,-41.65556979,,
62300,,45.39039360046387,,,,62500,0.001,0.057478754483163357,,-42.84315994999999,100.0
62600,100.0,45.48805709838867,545,628,115,62800,0.001,0.07017572049051524,-41.605079939999996,,
62800,,45.431841659545896,,,,63000,0.001,0.05551604673266411,,-43.91127455000001,100.0
63000,100.0,45.466608123779295,549,632,114,63200,0.001,0.06112497050315142,-41.56432882,,
63300,,45.55607452392578,,,,63500,0.001,0.05665716364979744,,-42.51749844999999,100.0
63400,100.0,45.535252227783204,553,636,114,63600,0.001,0.07540618278086185,-41.33661074,,
63800,,45.578008880615236,,,,64000,0.001,0.06206317026168108,,-42.830058099999995,100.0
,100.0,,556,640,114,64000,,,-41.3824797,,
64200,100.0,45.758551864624025,558,644,115,64400,0.001,0.06782005630433559,-41.1302493,,
64300,,45.67186065673828,,,,64500,0.001,0.06094145830720663,,-43.3684022,100.0
64600,100.0,45.817155838012695,562,648,115,64800,0.001,0.07599282447248697,-41.29182693,,
64800,,45.807382354736326,,,,65000,0.001,0.06285716813057661,,-42.682196950000005,100.0
65000,100.0,45.768430938720705,566,652,115,65200,0.001,0.06385445822030306,-41.345626059999994,,
65300,,45.81838150024414,,,,65500,0.001,0.064498445764184,,-42.02569464999999,100.0
65400,100.0,45.841180877685545,569,656,115,65600,0.001,0.057339359633624555,-41.24678261,,
65800,,45.88252853393555,,,,66000,0.001,0.05904798168689013,,-42.87896095,100.0
,100.0,,573,660,115,66000,,,-40.93762075000001,,
66200,100.0,45.89531608581543,576,664,115,66400,0.001,0.06589194711297751,-41.207295020000004,,
66300,,45.9754761505127,,,,66500,0.001,0.06457150109112263,,-42.401113849999994,100.0
66600,100.0,46.01267654418945,580,668,115,66800,0.001,0.07754934981465339,-41.28771267,,
66800,,46.00469192504883,,,,67000,0.001,0.06842520967125892,,-43.24753524999999,100.0
67000,100.0,46.007224807739256,583,672,115,67200,0.001,0.06694183714687824,-41.34849803,,
67300,,46.100060272216794,,,,67500,0.001,0.07722326453775168,,-41.61976355,100.0
67400,100.0,46.16081268310547,587,676,115,67600,0.001,0.0807885755226016,-41.29086505,,
67800,,46.17816452026367,,,,68000,0.001,0.08262266349047423,,-41.069381699999994,100.0
,100.0,,591,680,114,68000,,,-41.24829498,,
68200,100.0,46.241963424682616,593,684,115,68400,0.001,0.06743932332843543,-41.304956489999995,,
68300,,46.18148994445801,,,,68500,0.001,0.06854692358523608,,-41.488692799999995,100.0
68600,100.0,46.251411819458006,597,688,115,68800,0.001,0.0880580722168088,-41.323025050000005,,
68800,,46.4727269744873,,,,69000,0.001,0.08332608301192522,,-43.45956625,100.0
69000,100.0,46.41253479003906,601,692,115,69200,0.001,0.09299466721713542,-41.28484247,,
69300,,46.49012329101563,,,,69500,0.001,0.08784719597548246,,-45.5836899,100.0
69400,100.0,46.458305282592775,604,696,115,69600,0.001,0.08413443066179753,-41.730370210000004,,
69800,,46.64517326354981,,,,70000,0.001,0.08115746889263392,,-42.44849599999999,100.0
,100.0,,608,700,114,70000,,,-41.6391715,,
70200,100.0,46.623208618164064,611,704,115,70400,0.001,0.07725200496613979,-41.40921953,,
