train/actor_loss,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,time/episodes,rollout/ep_rew_mean,time/fps,train/n_updates,time/total_timesteps,train/critic_loss,eval/mean_reward,eval/mean_ep_length
-16.093292251586913,532.42,368,0.001,104,112.32655712,155,56242,57242,1.7160839512944221,,
-18.122991018295288,,,0.001,,,,59242,60000,1.837559076189995,919.1116100975735,1000.0
-18.61481545639038,562.85,397,0.001,108,141.83694197,151,60242,60415,1.8100161837339401,,
-19.888876998901367,569.78,409,0.001,112,222.77552371,154,62426,63159,1.940551715195179,,
-20.940124462127685,,,0.001,,,,64159,65000,2.0134525851011276,906.9731137864525,782.3
-22.11917792892456,608.93,436,0.001,116,261.57351299,153,66159,67159,1.9666017585992812,,
-23.90567583844841,,,0.001,,,,69850,70000,2.161982536315918,707.6563874160026,759.9
,644.99,463,,120,298.11368253999996,152,,70850,,,
-25.77304566123269,676.08,480,0.001,124,324.7651138,154,73071,74071,2.137385345692009,,
-25.81604079055786,,,0.001,,,,74071,75000,2.4148628929853437,626.5919195246679,810.9
-26.736020042419433,699.9,510,0.001,128,397.07303365000007,152,77071,78071,2.5384078104496,,
-27.856266777038574,,,0.001,,,,79071,80000,2.542981613278389,935.1962644059298,828.2
-28.643543800354003,720.03,538,0.001,132,463.76521210000004,151,81071,81324,2.588656129837036,,
-29.552639516194663,749.92,551,0.001,136,491.84187313,153,83385,84385,2.803713237653013,,
-29.875820655822753,,,0.001,,,,84385,85000,2.8677049729824065,738.1986044682446,747.8
-30.493827945709228,776.66,572,0.001,140,516.8786762,152,86226,87226,2.9851981457471846,,
-32.364354942321775,,,0.001,,,,89932,90000,3.1985193976163866,1038.0067151285416,734.8
,806.96,598,,144,561.5817268,151,,90410,,,
-34.55488233947754,823.07,613,0.001,148,602.84730843,152,92659,93242,3.5212447057962417,,
-35.40802822113037,,,0.001,,,,94443,95000,3.550392764210701,1046.939828101918,926.5
-36.38973780822754,825.95,636,0.001,152,634.0555620500002,150,95443,95741,3.681365455508232,,
-38.02850681136411,841.9,652,0.001,156,674.3996396800001,151,98268,98825,4.387107581738008,,
-38.92100787162781,,,0.001,,,,99240,100000,4.3917170070740115,624.7779546917038,601.1
-39.811758888244626,854.91,673,0.001,160,707.8496779,151,101240,102240,4.491224458694458,,
-41.52123295593262,,,0.001,,,,104778,105000,4.8200571908950804,1319.8964264042327,933.3
,867.6,700,,164,759.6719750200001,151,,105778,,,
-44.31914905320888,873.47,719,0.001,168,807.0730542100001,152,108417,109417,4.529587050931927,,
-44.8152963180542,,,0.001,,,,109417,110000,4.9502022490501405,1135.5320545715222,762.3
-46.58511312866211,873.47,747,0.001,172,847.7175217500001,151,112417,113417,4.825903367757797,,
-47.7007269744873,,,0.001,,,,114417,115000,5.187377549886704,1234.8758582033684,891.4
-48.65809919738769,870.29,775,0.001,176,871.7982527,150,116417,117099,5.7918643176555635,,
-50.058946166992186,,,0.001,,,,119099,120000,5.636358757734299,1539.6360139800702,1000.0
-50.43688673400879,867.46,803,0.001,180,901.2150637399999,150,120099,120816,5.398102653741836,,
-52.78238377380371,867.46,824,0.001,184,934.5442571799999,151,123816,124816,5.860845052242279,,
-52.97428243255615,,,0.001,,,,124816,125000,5.870596528768539,1435.4462875817844,858.4
-54.808247024948535,849.77,846,0.001,188,944.5781231699999,150,126890,127047,7.757271824656306,,
-55.370915428161624,,,0.001,,,,129062,130000,6.287438212156296,949.2354153703752,535.2
,839.92,863,,192,961.74126596,150,,130062,,,
-57.16848268127441,848.2,885,0.001,196,1002.55261052,151,133062,134062,6.917852025270462,,
-57.45543752288818,,,0.001,,,,134062,135000,7.120274190187454,1880.9224737639931,1000.0
-59.42785284423828,848.2,914,0.001,200,1055.11487937,150,137062,138062,6.742885509490967,,
-60.66866040802002,,,0.001,,,,139062,140000,6.666394939661026,1684.8620921965107,921.1
-61.56734175109863,848.2,943,0.001,204,1103.37321234,150,141062,142062,6.824093050479889,,
-63.431579231262205,,,0.001,,,,144062,145000,6.757633314847946,1572.060310367558,921.3
-64.24452902984619,856.47,972,0.001,208,1153.2208271,150,145062,146062,7.0513746809959414,,
-65.49445081329345,866.07,992,0.001,212,1179.53256854,150,148766,149766,7.877185732841491,,
-65.81733358001709,,,0.001,,,,149766,150000,7.572185438394547,1716.4198814926756,901.2
-66.87744483947753,866.07,1020,0.001,216,1207.08996514,150,152766,153766,7.421397068023682,,
-68.40772905582335,,,0.001,,,,154751,155000,7.3276675555911766,1904.0286573668243,1000.0
-69.26267091369628,869.01,1050,0.001,220,1248.38776208,150,156751,157751,7.9480896973609925,,
-70.8970061340332,,,0.001,,,,159751,160000,8.070194359779357,1997.922950929479,967.2
-71.46110126495361,876.8,1079,0.001,224,1301.5936422700001,149,160751,161751,8.051776578903198,,
-73.38798629038433,,,0.001,,,,164088,165000,8.329509636061127,1967.995982738564,1000.0
,870.17,1105,,228,1336.01884436,149,,165088,,,
-75.00904134114583,859.48,1117,0.001,232,1341.6190104900002,149,166272,167272,6.566440442512775,,
-75.80161070251465,,,0.001,,,,169272,170000,8.477781219244003,1229.9435312203307,686.7
-76.29146311950683,868.87,1144,0.001,236,1395.71520619,149,170272,171272,8.749909339904786,,
-78.13492488098144,,,0.001,,,,174272,175000,8.27357434797287,1894.8126444785798,901.0
,880.46,1173,,240,1456.6672897499998,149,,175272,,,
-80.48262301635742,888.62,1195,0.001,244,1479.7161030200002,149,178272,179272,8.430134172439574,,
-81.5294351196289,,,0.001,,,,179272,180000,8.742707296848296,1778.6152101042856,884.0
-81.62923714210247,892.62,1220,0.001,248,1500.7977411399997,149,181504,182504,9.61205660063645,,
-83.10917338562011,,,0.001,,,,184873,185000,9.463344395160675,1670.3164543702733,849.9
,901.32,1245,,252,1522.6675499700002,149,,185873,,,
-84.26379270811339,901.22,1261,0.001,256,1546.8555377899997,149,187947,188947,8.4732194462338,,
-85.82319149780274,,,0.001,,,,189947,190000,9.478686719894409,1561.687750218343,803.3
-86.89500018310547,907.07,1289,0.001,260,1592.1184257099999,149,191947,192947,9.116906389713288,,
-87.80293847060786,,,0.001,,,,194356,195000,10.141592342871034,1672.6158505798478,830.2
-88.37837213134766,905.78,1314,0.001,264,1607.08531146,149,195356,196356,9.911276152610778,,
-90.18544842529298,,,0.001,,,,199356,200000,9.586067961215972,2266.188919171499,1000.0
,909.39,1343,,268,1635.8870170199998,149,,200356,,,
-92.44079169276019,906.62,1363,0.001,272,1654.61726069,149,203079,204079,9.456274955928903,,
-92.54775975036621,,,0.001,,,,204079,205000,9.417673677921295,2210.858866783936,987.7
-94.31863055419922,909.03,1392,0.001,276,1690.7342511900001,149,207002,208002,9.498405177354813,,
-95.31390179443359,,,0.001,,,,209002,210000,9.583568108558655,2185.5846319494767,1000.0
-95.67836215209961,907.8,1422,0.001,280,1719.23202743,148,211002,211596,10.072507236480712,,
-97.26038116455078,,,0.001,,,,214596,215000,9.985774828910827,1980.198152081773,908.5
,907.8,1449,,284,1733.81204339,148,,215596,,,
-99.03305447387696,921.14,1469,0.001,288,1762.94551087,149,218161,219161,10.946610301017762,,
-99.32262924194336,,,0.001,,,,219161,220000,10.275992751598357,1971.04016747363,1000.0
-100.03707203674317,930.99,1498,0.001,292,1781.4855156699998,148,222161,223161,10.508261185646058,,
-100.70486593627929,,,0.001,,,,224161,225000,10.591675777435302,2261.8595943352384,1000.0
-102.06818949890136,930.99,1528,0.001,296,1804.2124491700004,148,226161,227161,10.56152398633957,,
-103.31485176086426,,,0.001,,,,229161,230000,10.43926509475708,2304.2016505547335,1000.0
-103.32922492980957,930.99,1557,0.001,300,1817.1218235799997,148,230161,231161,11.001061140060425,,
-105.48368768310547,,,0.001,,,,234161,235000,10.185046958446502,2155.4925879088346,928.2
,930.99,1586,,304,1834.9167075499997,148,,235161,,,
-107.06751325988769,930.99,1608,0.001,308,1851.0298834500002,148,238161,239161,10.80437690258026,,
-107.50194024658204,,,0.001,,,,239161,240000,10.305761616230011,1970.8345670633657,932.0
-108.41843190002442,932.56,1637,0.001,312,1885.4767525900002,148,242022,243022,11.470687631607056,,
-109.26936624145507,,,0.001,,,,244022,245000,11.27030377483368,2095.8027991657495,901.1
-110.03837889099121,932.56,1666,0.001,316,1912.40013568,148,246022,247022,10.989040342807769,,
-111.23104588317871,,,0.001,,,,249148,250000,10.917805443286897,2333.551131412643,1000.0
,923.97,1691,,320,1907.5023367299998,147,,250148,,,
-113.06185586547852,923.97,1712,0.001,324,1920.5459439,148,253148,254148,10.647110203266143,,
-113.13496578979492,,,0.001,,,,254148,255000,10.844367249965668,2158.916702067078,1000.0
-113.48207478332519,930.6,1742,0.001,328,1926.9613316999998,148,257148,258148,10.186991216659546,,
-114.1810758972168,,,0.001,,,,259148,260000,10.90192468547821,2070.6558910500257,1000.0
-114.84174192810059,938.96,1772,0.001,332,1955.8619291199998,147,261148,261168,10.6447139377594,,
-115.11978285217285,,,0.001,,,,264168,265000,11.296499012470246,2446.4147808075627,1000.0
,938.96,1797,,336,1947.3982995100002,147,,265168,,,
-116.02442225646972,938.96,1819,0.001,340,1957.8768165499996,147,268168,269168,10.825668963432312,,
-116.61884837341309,,,0.001,,,,269168,270000,10.985063467979431,2426.326369166607,1000.0
-117.60324678039551,938.96,1848,0.001,344,1986.49034422,147,272168,273168,11.36143929386139,,
-118.38567431640625,,,0.001,,,,274168,275000,10.624767353534699,2331.8233065217732,1000.0
-118.96030783081055,946.64,1878,0.001,348,2015.6666318599996,147,276168,277168,11.196728569030762,,
-119.63195555114746,,,0.001,,,,279168,280000,10.982514950275421,2361.128883379954,1000.0
-120.17316409301758,952.95,1908,0.001,352,2056.59654647,147,280168,281168,11.198674515247346,,
-121.35942543029785,,,0.001,,,,284168,285000,11.811428744792938,2494.561565273581,1000.0
,962.21,1938,,356,2088.12171435,147,,285168,,,
-122.57858317565918,962.21,1959,0.001,360,2099.37655175,147,288168,289168,11.451454479694366,,
-122.90802082824707,,,0.001,,,,289168,290000,11.402859258174896,2056.8700949768418,901.8
-123.46978369140625,968.12,1988,0.001,364,2122.90537605,147,292168,293168,10.685317384719848,,
-124.00935916137695,,,0.001,,,,294168,295000,10.752581754684448,2303.1665437145275,1000.0
-124.6264920501709,968.12,2018,0.001,368,2134.19378078,147,296168,297168,11.057629677295685,,
-125.15500163269043,,,0.001,,,,299168,300000,11.232257688522338,2371.85779883177,1000.0
-125.4075576171875,970.89,2047,0.001,372,2148.2800371,147,300168,301168,10.883797435283661,,
-126.5736105041504,,,0.001,,,,304168,305000,10.899602501869202,2345.2977387675082,1000.0
,971.66,2077,,376,2155.0334385300002,146,,305168,,,
-127.53903153991699,969.11,2095,0.001,380,2155.4060700500004,147,307507,308507,11.112205534934997,,
-128.02432669067383,,,0.001,,,,309507,310000,11.259722121238708,2185.898923410487,1000.0
-128.7370090789795,969.11,2125,0.001,384,2172.29701397,147,311507,312507,11.317020778656007,,
-129.46890469360352,,,0.001,,,,314507,315000,10.862606031894684,2481.213207167387,1000.0
-129.42179759216307,973.46,2155,0.001,388,2201.4813045299998,146,315507,316507,11.112105450630189,,
-130.59690802001953,,,0.001,,,,319507,320000,10.644989247322082,2297.1699400549523,900.8
,973.46,2184,,392,2233.73874571,146,,320507,,,
-131.91099174499513,973.46,2205,0.001,396,2241.36718953,147,323507,324507,11.082282459259034,,
-132.30302467346192,,,0.001,,,,324507,325000,11.041198404312134,2519.5555054844126,1000.0
-132.49878082803377,969.23,2232,0.001,400,2242.23839245,146,327084,328084,11.310699500905372,,
-133.29891233825683,,,0.001,,,,329084,330000,11.863441338539124,2172.724006482499,1000.0
-133.22633377075195,969.23,2262,0.001,404,2231.1773582299998,146,331084,332084,11.438244699001313,,
-134.1247601776123,,,0.001,,,,334084,335000,11.277144909381866,2363.766065991833,1000.0
-133.96426316833495,969.23,2291,0.001,408,2237.5535928599998,146,335084,336084,11.569878572940826,,
-135.3061944580078,,,0.001,,,,339084,340000,10.840216412544251,2504.0315088896664,1000.0
,970.62,2321,,412,2250.82354758,146,,340084,,,
-136.51122479248048,970.62,2343,0.001,416,2259.33560526,146,343084,344084,11.682407655715942,,
-136.77455030822753,,,0.001,,,,344084,345000,11.785760294437408,2412.023447939544,1000.0
-137.00199569702147,979.36,2373,0.001,420,2287.8008412299996,146,347084,348084,10.775070642948151,,
-137.730412399292,,,0.001,,,,349084,350000,11.709206544399262,2263.8627273786346,995.7
-138.21445176696778,979.36,2402,0.001,424,2295.1607928199996,146,351084,352084,11.250270222663879,,
-138.80714491271974,,,0.001,,,,354084,355000,11.25141501903534,1796.4733466720675,766.7
-139.4945432434082,979.36,2430,0.001,428,2319.92033101,146,355084,356084,10.96349204492569,,
-140.02580415344238,,,0.001,,,,359084,360000,10.490713223934174,2306.5289020563478,926.8
,989.16,2459,,432,2350.25988503,146,,360084,,,
-141.0560336895843,985.86,2479,0.001,436,2367.7020011699997,146,362754,363754,11.003686894943465,,
-141.6988712005615,,,0.001,,,,364754,365000,11.038481437206269,2019.4999839152829,1000.0
-141.95372001647948,985.86,2509,0.001,440,2362.2725142399995,146,366754,367754,11.468084084510803,,
-142.7146851348877,,,0.001,,,,369754,370000,11.271831673145295,2455.997643606964,1000.0
-143.27416511535645,985.86,2539,0.001,444,2368.08503781,146,370754,371754,11.200933755874633,,
-143.38264502100196,977.53,2556,0.001,448,2352.74366778,146,373921,374921,13.585747370462931,,
-143.78751483154298,,,0.001,,,,374921,375000,12.442313025474549,2330.0906283559975,1000.0
-144.71107243347168,977.53,2585,0.001,452,2343.3069265500003,146,377921,378921,11.4289855363369,,
-145.1143012084961,,,0.001,,,,379921,380000,11.456440969705582,2519.7056447424925,1000.0
-145.59933462524415,977.53,2615,0.001,456,2338.8002033600005,146,381921,382921,10.692754610538483,,
-146.43498150634767,,,0.001,,,,384921,385000,11.507366203308106,2534.7813250054605,1000.0
-146.14478399658202,977.53,2645,0.001,460,2346.6086645699997,146,385921,386921,11.01943795967102,,
-146.69874336242677,,,0.001,,,,389921,390000,11.604393702983856,2482.9132511858347,1000.0
,977.53,2674,,464,2352.9418834,146,,390921,,,
-147.71220642089844,977.53,2695,0.001,468,2357.86505478,146,393921,394921,11.440280431747437,,
-148.587720703125,,,0.001,,,,394921,395000,11.523822355270386,2607.5332200601697,1000.0
-148.94053463745118,977.53,2725,0.001,472,2363.7034891499998,146,397921,398921,11.094379673957825,,
-149.25332385253907,,,0.001,,,,399921,400000,12.187177712917327,2156.431296543719,943.3
-149.59048336791992,977.53,2754,0.001,476,2375.0087895300003,146,401921,402921,11.35160658121109,,
-150.3899691467285,,,0.001,,,,404921,405000,12.262363433361054,2332.2730552438998,875.2
-150.33145407104493,984.14,2782,0.001,480,2401.36031391,146,405921,406921,10.99398663187027,,
-151.34404086303712,,,0.001,,,,409921,410000,11.439671491146088,2209.3801562821695,1000.0
,984.14,2812,,484,2407.65682448,146,,410921,,,
-152.2505140991211,984.14,2833,0.001,488,2416.64030406,146,413921,414921,11.993836887359619,,
-152.17856692504884,,,0.001,,,,414921,415000,11.049312275886535,2179.0152566147035,1000.0
-153.14059814453125,974.24,2862,0.001,492,2398.96056454,146,417921,417931,10.72324242925644,,
-153.57211514282227,,,0.001,,,,419931,420000,10.49992526435852,1632.9265344004743,810.0
-153.52990420532225,974.24,2885,0.001,496,2406.38168923,146,420931,421931,10.862293653011323,,
-154.9083049926758,,,0.001,,,,424424,425000,11.094826049804688,2516.2646093891003,905.9
,973.4,2912,,500,2407.5234521500006,146,,425424,,,
-155.7379264831543,968.76,2931,0.001,504,2419.88812449,146,427960,428960,12.223755503768352,,
-155.8768758544922,,,0.001,,,,429960,430000,11.841061251640319,2552.5260418185962,1000.0
-156.10801223754882,968.76,2961,0.001,508,2428.0685040400003,146,431960,432960,11.599742070674896,,
-157.04757568359375,,,0.001,,,,434960,435000,11.409619764804841,2469.835647828225,1000.0
-156.4930319749672,964.0,2988,0.001,512,2419.8772044100006,146,435484,436484,11.002866682205491,,
-157.68685363769532,,,0.001,,,,439484,440000,13.319581673145294,2241.786098246509,925.2
,964.0,3017,,516,2426.85733482,145,,440484,,,
-158.45800329589844,964.0,3038,0.001,520,2432.61496473,146,443484,444484,11.05235648393631,,
-158.91824752807617,,,0.001,,,,444484,445000,11.686465690135956,2692.6185977453365,1000.0
-159.33376126098634,964.0,3068,0.001,524,2439.5519736099995,146,447484,448484,11.120102179050445,,
-160.02397576904298,,,0.001,,,,449484,450000,10.7345680103302,2374.580086072162,933.3
-160.56894595336914,964.0,3097,0.001,528,2451.13945165,146,451484,452484,11.654714571475983,,
-160.58111364746094,,,0.001,,,,454484,455000,10.88531788444519,1489.651156089222,657.9
-160.8335522976274,961.59,3123,0.001,532,2448.8417336199996,146,455243,456243,11.402734390203504,,
-162.18361157226562,,,0.001,,,,459243,460000,11.508673559665679,2697.376645130548,1000.0
,964.89,3152,,536,2463.87625229,145,,460243,,,
-162.69076885986328,954.73,3170,0.001,540,2450.45374051,146,462583,463227,12.055994658946991,,
-163.0940950012207,,,0.001,,,,464227,465000,13.06581354022026,2554.937542651128,1000.0
-163.46829266357423,954.73,3198,0.001,544,2457.21915358,146,466227,467227,12.326962451934815,,
-163.75888714599608,,,0.001,,,,469227,470000,13.26515772485733,2582.790586769674,1000.0
-164.22444973754884,963.06,3228,0.001,548,2485.17483154,145,470227,471227,13.02349202299118,,
-164.11671725463867,,,0.001,,,,474227,475000,12.071208878517151,2600.7736671727616,934.8
,963.06,3257,,552,2496.30537625,145,,475227,,,
-164.9832567625408,956.21,3275,0.001,556,2497.26907716,146,477542,478542,14.642186911143954,,
-164.97251705932618,,,0.001,,,,479542,480000,12.909715515613556,2128.7905581309924,877.1
-165.3455105895996,956.21,3304,0.001,560,2505.71482502,146,481542,482542,12.6557583360672,,
-165.5577294921875,,,0.001,,,,484542,485000,12.775819395542145,2236.1184955432545,843.8
-166.0324862060547,956.21,3332,0.001,564,2490.87156794,145,485542,486542,13.455477203845978,,
-166.2478199157715,948.16,3350,0.001,568,2478.27193669,146,488737,489737,13.237981343269348,,
-166.63134368896485,,,0.001,,,,489737,490000,13.164517230033875,2680.8730196232586,1000.0
-166.26496716308594,948.16,3379,0.001,572,2470.0158454700004,146,492737,493737,12.500597181797028,,
-167.90972900390625,,,0.001,,,,494749,495000,15.974520285924276,2264.1357413677497,962.7
-166.8647696838379,938.28,3403,0.001,576,2448.31448101,145,495749,496749,12.893381731986999,,
-167.1828225402832,,,0.001,,,,499749,500000,13.322112486362457,2772.688287851773,1000.0
,938.28,3432,,580,2451.5881097299994,145,,500749,,,
-167.55051989746093,938.28,3454,0.001,584,2460.3830413399996,146,503749,504749,13.195876710414886,,
-167.85250079345704,,,0.001,,,,504749,505000,14.032379199981689,2499.4834208937013,970.9
-168.19722399902344,938.28,3484,0.001,588,2463.9109038599995,146,507749,508749,13.445472130298615,,
-168.8940061340332,,,0.001,,,,509749,510000,13.087430362701417,2198.1077337341558,859.7
-168.2128832397461,948.18,3513,0.001,592,2495.23817628,145,511749,512749,14.840800477981567,,
-168.93684008789063,,,0.001,,,,514082,515000,13.072583786487579,2801.360564657254,1000.0
-169.13476388549805,941.51,3539,0.001,596,2482.89790752,145,515082,516082,13.62824885749817,,
-169.7606436767578,,,0.001,,,,519082,520000,14.847862116336822,2789.1689766714817,1000.0
,946.58,3569,,600,2503.11072726,145,,520082,,,
-170.47462939453126,951.22,3590,0.001,604,2526.52646005,145,523082,524082,13.288374533176421,,
-170.56033810424805,,,0.001,,,,524082,525000,12.523805930614472,2812.8632480794563,1000.0
-171.38364077758789,951.22,3620,0.001,608,2532.14108257,145,527082,528082,13.236733350753784,,
-171.91216473388673,,,0.001,,,,529082,530000,12.999794821739197,2520.243755143136,929.9
-171.958858001709,955.98,3649,0.001,612,2550.68686513,145,531082,532082,12.547220711231232,,
-172.50100775146484,,,0.001,,,,534082,535000,12.981494271755219,2600.9910660848955,1000.0
-172.20167083740233,955.98,3679,0.001,616,2555.61358867,145,535082,536082,13.455659207820892,,
-172.81920309448242,,,0.001,,,,539082,540000,13.384155001163483,2813.4451162318933,1000.0
,955.98,3709,,620,2557.4795978300003,145,,540082,,,
-172.88544055175782,955.98,3731,0.001,624,2565.5326884200003,145,543082,544082,13.477220094680787,,
-173.35643298339843,,,0.001,,,,544082,545000,13.578099624156952,2687.8748947682325,1000.0
-173.67861071777344,955.98,3761,0.001,628,2572.66024988,145,547082,548082,14.142132803440093,,
-174.24219857788086,,,0.001,,,,549082,550000,13.843339948177338,2243.4331542074383,898.2
-174.19967083740235,958.39,3789,0.001,632,2580.7673137399997,145,551082,552082,13.987816580295563,,
-174.6187117614746,,,0.001,,,,554082,555000,14.732719923973084,2780.402987575857,1000.0
-174.38928353881835,958.39,3818,0.001,636,2589.34944404,145,555082,556082,14.133643850326537,,
-175.40633340454102,,,0.001,,,,559082,560000,13.615997967720032,1770.3228854590095,838.8
,968.55,3846,,640,2624.06999478,145,,560082,,,
-175.70986975097657,968.55,3868,0.001,644,2593.5975961,145,563082,564082,14.262280936717987,,
-175.21900714111328,,,0.001,,,,564082,565000,13.58485647058487,2732.1040668382075,1000.0
-176.28233169555665,968.13,3897,0.001,648,2597.7358728300005,145,567040,568040,14.4199630651474,,
-176.05549563598632,,,0.001,,,,569040,570000,14.917339264392853,2239.707186061144,816.7
-176.35777648925782,968.13,3925,0.001,652,2617.23734319,145,571040,572040,13.675456569671631,,
-176.1943885498047,,,0.001,,,,574040,575000,14.815755721092223,2864.3257861341817,1000.0
-176.95681420898438,974.98,3954,0.001,656,2633.24342022,145,575040,576040,15.05511058473587,,
-177.82349703979492,,,0.001,,,,579040,580000,14.326581728458404,2778.554363032058,1000.0
,974.98,3984,,660,2633.8873343200003,145,,580040,,,
-177.50712716674803,974.98,4005,0.001,664,2662.0622728399994,145,583040,584040,14.647046434402466,,
-178.6395263671875,,,0.001,,,,584040,585000,14.147998167991638,2766.5720284728277,1000.0
-178.85637631225586,983.03,4035,0.001,668,2684.8151522499998,145,587040,588040,14.708324788570405,,
-178.9658083190918,,,0.001,,,,589040,590000,14.707006421089172,2775.0051076482982,1000.0
-179.5847177358774,974.34,4060,0.001,672,2679.5917547900003,145,590171,591171,14.442570620820723,,
-179.14212600708007,,,0.001,,,,594171,595000,14.309118533611297,2986.0790992134253,1000.0
,984.22,4089,,676,2709.8585325300005,145,,595171,,,
-179.70741033935548,984.22,4111,0.001,680,2683.9091603700003,145,598171,599171,14.353581943035126,,
-179.43484579467773,,,0.001,,,,599171,600000,14.619581010341644,2657.331586868735,943.4
-179.21955514526368,983.02,4139,0.001,684,2680.3177485299993,145,602051,603051,14.146226853847503,,
-179.5263791809082,,,0.001,,,,604522,605000,14.864299921035766,2864.2825163876637,1000.0
-179.66925372314452,977.73,4166,0.001,688,2670.56746021,145,605522,606522,15.624338799476623,,
-180.34417248535155,,,0.001,,,,609004,610000,14.81805535697937,2753.3483288433404,1000.0
,972.55,4193,,692,2655.8329848599997,145,,610004,,,
-180.86431478881835,979.22,4215,0.001,696,2679.9602826999994,145,613004,614004,14.583200373649596,,
-180.85006646728516,,,0.001,,,,614004,615000,15.849524662971497,2540.168030564021,901.5
-181.89040188598634,979.22,4244,0.001,700,2681.36951942,145,617004,618004,15.613935205936432,,
-181.94116967773436,,,0.001,,,,619004,620000,14.930235723495484,2604.8107631433913,1000.0
-182.03011056518554,979.22,4274,0.001,704,2681.6519215099997,145,621004,622004,14.818836041450501,,
-182.72825067138672,,,0.001,,,,624004,625000,14.854524679660797,2945.849763853662,1000.0
-182.83315322875976,979.22,4304,0.001,708,2685.3459622499995,145,625004,626004,14.95545819568634,,
-182.7755618286133,,,0.001,,,,629004,630000,14.813503567218781,2862.0186874053443,1000.0
,979.22,4334,,712,2668.7254591799997,145,,630004,,,
-183.9187762145996,979.22,4356,0.001,716,2671.51791159,145,633004,634004,14.058013979911804,,
-183.94477938842775,,,0.001,,,,634004,635000,15.6340198969841,2780.9687618311495,963.4
-183.66794818115235,979.22,4385,0.001,720,2653.8140620200006,145,637004,638004,14.897981173992157,,
-183.82646856689453,,,0.001,,,,639004,640000,15.307413818836212,2749.8626327127217,958.9
