time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
2,535,144,3.45,30.65366819999999,193,-13.623121738433838,0.001,2.563143730163574,434,,
2,547,148,3.44,30.570314059999998,192,-13.751578330993652,0.001,2.7906516393025718,446,,
2,563,152,3.46,30.739526820000002,191,-14.003075122833252,0.001,2.9475808143615723,461,,
3,577,156,3.46,30.740036959999998,190,-13.724987506866455,0.001,2.558655321598053,476,,
3,590,160,3.43,30.48747614,189,-14.146615982055664,0.001,3.7687668800354004,489,,
3,605,164,3.44,30.56944545,189,-14.540345191955566,0.001,3.58563369512558,503,,
3,620,168,3.45,30.655074690000003,188,-14.428634643554688,0.001,2.7180661261081696,518,,
3,635,172,3.45,30.656671690000003,186,-14.253746032714844,0.001,3.3413989543914795,534,,
3,650,176,3.47,30.824825230000002,186,-14.067041397094727,0.001,4.094903548558553,548,,
3,665,180,3.48,30.907624759999997,185,-14.20417308807373,0.001,3.9515843391418457,563,,
3,680,184,3.49,30.990029409999998,185,-15.301666259765625,0.001,4.073039134343465,578,,
3,693,188,3.47,30.823577579999995,184,-15.17648983001709,0.001,3.2509713172912598,592,,
3,707,192,3.49,30.992165829999994,184,-14.705801010131836,0.001,2.5916196505228677,605,,
3,721,196,3.49,30.99168217,183,-15.134493827819824,0.001,3.047236442565918,619,,
4,735,200,3.5,31.077885039999998,183,-15.922883987426758,0.001,3.574238896369934,633,,
4,749,204,3.5,31.075576650000002,182,-15.533444881439209,0.001,5.153188069661458,648,,
4,762,208,3.5,31.07620435,181,-15.673929214477539,0.001,3.145430564880371,661,,
4,776,212,3.49,30.994698290000002,181,-15.031514167785645,0.001,3.206043004989624,675,,
4,791,216,3.51,31.160061839999997,181,-14.669261455535889,0.001,3.3780497908592224,689,,
4,806,220,3.53,31.326484129999997,180,-15.800759315490723,0.001,3.1324161887168884,705,,
4,820,224,3.51,31.158398889999997,179,-15.099123477935791,0.001,3.2690767645835876,719,,
4,833,228,3.51,31.160226939999998,179,-15.699451923370361,0.001,4.20755950609843,732,,
4,848,232,3.52,31.24291947,179,-15.207135200500488,0.001,4.392687499523163,746,,
4,861,236,3.53,31.328735960000003,178,-16.237363815307617,0.001,3.678988059361776,760,,
4,873,240,3.51,31.16530086,178,-16.316633701324463,0.001,3.0028022925059,772,,
4,887,244,3.52,31.24855617,178,-16.53291416168213,0.001,3.844271977742513,786,,
5,901,248,3.54,31.415757500000005,177,-16.69591236114502,0.001,3.3600282073020935,800,,
5,915,252,3.52,31.247945720000004,177,-16.06647825241089,0.001,4.146116077899933,813,,
5,929,256,3.52,31.245753250000003,177,-16.429996490478516,0.001,3.6123046875,827,,
5,941,260,3.51,31.16317472,176,-16.111915588378906,0.001,3.982289473215739,840,,
5,956,264,3.51,31.162155570000003,176,-16.719651222229004,0.001,4.325867176055908,855,,
5,971,268,3.51,31.161410540000002,176,-14.985238075256348,0.001,3.9724756479263306,869,,
5,985,272,3.5,31.0779745,176,-15.958662509918213,0.001,3.5389675299326577,884,,
,1000,,,,,-17.202913284301758,0.001,3.754897952079773,898,3.5,31.044709300994874
5,1000,276,3.5,31.07634718,174,,,,,,
5,1015,280,3.5,31.076761130000005,173,-17.189335823059082,0.001,3.574524164199829,914,,
5,1027,284,3.47,30.82557636,173,-17.151653289794922,0.001,3.168342431386312,926,,
5,1040,288,3.47,30.8271347,173,-17.27129364013672,0.001,3.7810397148132324,938,,
6,1054,292,3.47,30.822738960000002,173,-17.751091957092285,0.001,4.189004580179851,952,,
6,1068,296,3.47,30.824709579999993,173,-17.14694118499756,0.001,4.798792680104573,966,,
6,1082,300,3.47,30.823027420000003,173,-17.43674659729004,0.001,3.3458141088485718,981,,
6,1097,304,3.48,30.907663229999994,172,-17.454008102416992,0.001,2.9500155448913574,996,,
6,1111,308,3.49,30.989873489999994,172,-17.118443489074707,0.001,3.316971719264984,1010,,
6,1126,312,3.5,31.071530229999993,173,-16.25509262084961,0.001,3.9810014963150024,1024,,
6,1140,316,3.49,30.991910909999998,173,-17.793928146362305,0.001,3.1149927775065103,1038,,
6,1154,320,3.48,30.909029770000007,173,-18.154083251953125,0.001,2.8359872500101724,1052,,
6,1168,324,3.48,30.911919560000005,173,-17.67385959625244,0.001,3.229549249013265,1066,,
6,1181,328,3.48,30.912087650000004,173,-18.095829010009766,0.001,2.726182540257772,1080,,
6,1196,332,3.48,30.913797029999998,173,-17.581820487976074,0.001,2.9500434398651123,1095,,
6,1210,336,3.49,30.99571012,173,-16.950693130493164,0.001,4.583441615104675,1108,,
7,1224,340,3.51,31.15868685,173,-17.146241188049316,0.001,4.159562587738037,1122,,
7,1238,344,3.51,31.16015053,173,-17.670923233032227,0.001,3.1953256130218506,1137,,
7,1253,348,3.52,31.24347978,173,-19.128358840942383,0.001,3.3299152851104736,1152,,
7,1268,352,3.53,31.32656138,173,-18.32321071624756,0.001,2.7233681082725525,1167,,
7,1282,356,3.53,31.325586239999996,173,-18.367530822753906,0.001,4.241085211435954,1181,,
7,1297,360,3.56,31.576798020000002,173,-18.28685760498047,0.001,2.5196455319722495,1195,,
7,1311,364,3.55,31.496330550000003,173,-18.12908363342285,0.001,3.170214811960856,1209,,
7,1326,368,3.55,31.49353515,173,-18.9851713180542,0.001,3.680296242237091,1224,,
7,1340,372,3.55,31.493927049999996,173,-18.826210975646973,0.001,4.594111204147339,1239,,
7,1353,376,3.53,31.328474739999997,173,-17.964622497558594,0.001,3.1983373761177063,1252,,
7,1367,380,3.52,31.243034310000002,173,-18.459195137023926,0.001,3.026631474494934,1266,,
7,1381,384,3.54,31.410332630000003,174,-19.23524761199951,0.001,2.9661441445350647,1279,,
8,1394,388,3.54,31.409876029999996,173,-18.453781127929688,0.001,2.3432912031809487,1293,,
8,1408,392,3.54,31.41169899,173,-19.370594024658203,0.001,3.13408629099528,1307,,
8,1424,396,3.56,31.578684510000002,174,-18.449040412902832,0.001,4.083227515220642,1322,,
8,1437,400,3.55,31.493388500000002,173,-17.89925479888916,0.001,4.2583528359731035,1336,,
8,1449,404,3.52,31.241115390000004,173,-17.906265258789062,0.001,3.599945863087972,1348,,
8,1464,408,3.53,31.32348481,173,-18.877148628234863,0.001,2.2564024925231934,1362,,
8,1479,412,3.53,31.32450456,174,-18.415435791015625,0.001,3.763676702976227,1377,,
8,1494,416,3.54,31.40630221,174,-19.381330490112305,0.001,3.192691445350647,1393,,
8,1509,420,3.55,31.48905001,174,-18.776155471801758,0.001,2.92609179019928,1407,,
8,1523,424,3.55,31.48465691000001,174,-19.787065505981445,0.001,2.567264954249064,1421,,
8,1538,428,3.57,31.65118778,174,-18.936686515808105,0.001,3.544919490814209,1437,,
8,1551,432,3.55,31.483540819999995,174,-18.786433219909668,0.001,3.2206603288650513,1450,,
8,1565,436,3.55,31.48373752,174,-18.07685089111328,0.001,2.911282956600189,1464,,
9,1579,440,3.55,31.48634668,174,-19.044590950012207,0.001,3.474890410900116,1478,,
9,1594,444,3.56,31.568520049999997,174,-18.67912197113037,0.001,3.3268675804138184,1492,,
9,1608,448,3.55,31.484892719999998,174,-17.210039138793945,0.001,2.2245209217071533,1507,,
9,1623,452,3.55,31.485247110000003,174,-19.175785064697266,0.001,3.0555807749430337,1521,,
9,1636,456,3.54,31.404616609999994,174,-17.861356735229492,0.001,2.948193311691284,1535,,
9,1651,460,3.54,31.40496112,174,-18.93316078186035,0.001,2.8249447345733643,1549,,
9,1664,464,3.53,31.320531650000003,174,-19.16823387145996,0.001,2.793986717859904,1563,,
9,1677,468,3.51,31.153277930000005,174,-18.716514587402344,0.001,2.8850622177124023,1575,,
9,1690,472,3.5,31.070538499999998,174,-20.00260353088379,0.001,2.2358654737472534,1589,,
9,1703,476,3.5,31.06821888,174,-20.17400550842285,0.001,3.162260055541992,1602,,
9,1718,480,3.51,31.153823480000007,174,-19.561209678649902,0.001,2.9245442549387612,1616,,
9,1733,484,3.52,31.23867055,174,-19.82301139831543,0.001,2.921636422475179,1631,,
9,1746,488,3.52,31.240163989999996,174,-20.061437606811523,0.001,1.9557178815205891,1644,,
10,1760,492,3.52,31.238270120000003,174,-19.705355644226074,0.001,2.8404124081134796,1659,,
10,1773,496,3.49,30.98891646,174,-19.128483772277832,0.001,2.8365183671315513,1672,,
10,1787,500,3.5,31.074236610000003,174,-18.691448211669922,0.001,3.0349084536234536,1685,,
10,1802,504,3.53,31.32381428,174,-19.32814884185791,0.001,2.478049635887146,1700,,
10,1816,508,3.52,31.242191299999998,174,-18.747360229492188,0.001,2.2046130100886026,1714,,
10,1830,512,3.51,31.15801257,174,-19.21210479736328,0.001,2.909451425075531,1729,,
10,1844,516,3.5,31.07291937,174,-19.79517364501953,0.001,2.3822001516819,1743,,
10,1857,520,3.48,30.90622815,174,-18.740836143493652,0.001,3.158625284830729,1756,,
10,1869,524,3.46,30.741055789999997,174,-19.757315635681152,0.001,2.471449613571167,1768,,
10,1883,528,3.45,30.65782711,175,-18.94817543029785,0.001,3.219897905985514,1781,,
10,1898,532,3.47,30.82308337,175,-20.396787643432617,0.001,2.5903125405311584,1796,,
10,1910,536,3.45,30.65518147,175,-20.772424697875977,0.001,2.54064949353536,1809,,
10,1925,540,3.46,30.737824070000006,175,-20.234679222106934,0.001,2.678959548473358,1823,,
11,1940,544,3.46,30.739563909999998,175,-19.618942260742188,0.001,2.8906058073043823,1839,,
11,1954,548,3.46,30.742492500000004,175,-19.850427627563477,0.001,2.730107227961222,1852,,
11,1967,552,3.44,30.57385029,175,-20.113924980163574,0.001,1.8699030578136444,1866,,
11,1981,556,3.45,30.653510460000003,175,-18.05817985534668,0.001,2.9291836420694985,1879,,
11,1995,560,3.44,30.567817839999996,175,-21.176051139831543,0.001,2.5340522130330405,1894,,
,2000,,,,,-19.611031532287598,0.001,2.4139901796976724,1900,3.5,31.04591464996338
11,2008,564,3.44,30.56881508,174,-19.293237686157227,0.001,2.8959320783615112,1907,,
11,2035,568,3.58,31.86581775,174,-24.978187833513534,0.001,2.7144829750061037,1933,,
11,2055,572,3.65,32.50439885,174,-25.941867192586262,0.001,2.718039608001709,1950,,
11,2087,576,3.84,34.27528155,175,-25.451940059661865,0.001,2.8193609714508057,1978,,
12,2123,580,4.05,36.24725007999999,175,-26.20815773010254,0.001,3.0328993082046507,2016,,
12,2157,584,4.24,38.03478421,174,-26.753568649291992,0.001,2.976785331964493,2048,,
12,2194,588,4.48,40.27313033,173,-27.22494239807129,0.001,4.249909448623657,2087,,
12,2235,592,4.75,42.81175247,173,-29.951007298060826,0.001,7.4775877732497,2128,,
13,2288,596,5.15,46.54636823999999,173,-30.979498291015624,0.001,9.009011697769164,2177,,
13,2334,600,5.47,49.55471300999999,173,-31.212205123901366,0.001,7.843528111775716,2224,,
13,2383,604,5.81,52.767489160000004,172,-33.442430877685545,0.001,8.259055995941162,2272,,
14,2443,608,6.27,57.085255579999995,172,-34.13202721732004,0.001,7.284418821334839,2324,,
14,2489,612,6.59,60.099610289999994,171,-34.350316762924194,0.001,7.1239905993143715,2380,,
14,2546,616,7.02,64.13669363999999,171,-36.024192333221436,0.001,6.809702237447103,2432,,
15,2592,620,7.35,67.23824696999999,171,-34.69809214274088,0.001,7.393351197242737,2482,,
15,2642,624,7.73,70.7906349,171,-36.885192326136995,0.001,5.320869636535645,2533,,
15,2698,628,8.15,74.73725472999999,170,-37.534859848022464,0.001,5.0764151748858,2588,,
16,2745,632,8.47,77.76167401,170,-38.06239234076606,0.001,4.8261091007905845,2636,,
16,2804,636,8.94,82.14364297999998,170,-38.95497283935547,0.001,4.738674116134644,2689,,
16,2850,640,9.25,85.07600323999999,170,-39.32275238037109,0.001,4.519674277305603,2736,,
17,2907,644,9.67,89.03354822,170,-39.38832791646322,0.001,3.8498464822769165,2789,,
17,2952,648,9.98,91.94925184000002,169,-41.951270294189456,0.001,3.1407927672068277,2844,,
17,2999,652,10.32,95.13809462999998,169,-40.64695739746094,0.001,2.89296023050944,2890,,
,3000,,,,,-40.53507614135742,0.001,3.3946913589130747,2901,12.2,113.03152418136597
18,3048,656,10.67,98.4354566,168,-42.013611263699005,0.001,2.87265807390213,2939,,
18,3118,660,11.23,103.66941807999997,168,-42.895561854044594,0.001,4.084824611743291,3009,,
18,3169,664,11.61,107.23387459999998,168,-44.799188886369976,0.001,3.7224877981039195,3056,,
19,3218,668,11.83,109.30962618,167,-43.90009307861328,0.001,3.789226253827413,3110,,
19,3272,672,12.17,112.51423494999999,167,-46.79450559616089,0.001,8.720303371548653,3165,,
19,3324,676,12.37,114.40398262,167,-44.914964948381694,0.001,3.275833533360408,3214,,
20,3378,680,12.55,116.10306739000002,167,-45.32614262898763,0.001,4.655426520567674,3267,,
20,3436,684,12.79,118.36573787999998,167,-45.99002695083618,0.001,4.806152209639549,3320,,
20,3496,688,13.02,120.53135664000001,166,-47.140333811442055,0.001,3.859196277765127,3385,,
21,3554,692,13.19,122.12661063,166,-49.965528106689455,0.001,6.925115394592285,3443,,
21,3639,696,13.51,125.126156,166,-48.40702152252197,0.001,6.3711953093023865,3521,,
22,3690,700,13.56,125.59203105,166,-50.18689128330776,0.001,14.32620394229889,3582,,
22,3748,704,13.65,126.4281742,166,-49.486846923828125,0.001,15.018814524014791,3641,,
22,3796,708,13.53,125.30644147000002,166,-51.37268257141113,0.001,8.52734299139543,3686,,
23,3848,712,13.59,125.85936559000001,166,-51.58208513259888,0.001,6.31859128177166,3737,,
23,3899,716,13.53,125.30147984999999,165,-53.140158081054686,0.001,11.463445544242859,3788,,
23,3943,720,13.51,125.11078454,166,-53.90614700317383,0.001,7.077937775188023,3830,,
,4000,,,,,-53.866549809773765,0.001,7.624197666461651,3893,16.1,149.14276456832886
24,4004,724,13.62,126.12572322,165,,,,,,
24,4093,728,13.95,129.19413841,165,-51.21481990814209,0.001,7.432613316704245,3979,,
25,4146,732,14.01,129.73246054,165,-54.38768604823521,0.001,6.719423660865197,4032,,
25,4212,736,14.08,130.38687681000002,164,-55.417753007676865,0.001,5.742979576713161,4103,,
25,4267,740,14.17,131.21619599,164,-55.307369232177734,0.001,5.744559691502498,4157,,
26,4328,744,14.21,131.56799177000002,165,-56.244964599609375,0.001,4.3285800493680515,4210,,
26,4395,748,14.43,133.61534653,164,-58.49610900878906,0.001,6.5560301542282104,4286,,
27,4476,752,14.77,136.77241974999998,164,-58.42996597290039,0.001,6.989645004272461,4362,,
27,4555,756,15.07,139.57267272,164,-56.284280395507814,0.001,3.9362979888916017,4446,,
28,4633,760,15.15,140.32260056,165,-58.39304885864258,0.001,6.333261442184448,4504,,
28,4696,764,15.27,141.42195094000002,164,-60.424957275390625,0.001,9.119392606947157,4580,,
29,4797,768,15.79,146.27550518,164,-60.57784816196987,0.001,6.264505854674748,4681,,
29,4879,772,16.07,148.88265270000002,164,-61.37703561782837,0.001,5.720571952707627,4765,,
30,4982,776,16.58,153.63564976,165,-62.96163139343262,0.001,4.454138553142547,4838,,
,5000,,,,,-64.79218128749302,0.001,7.605695843696594,4898,21.8,202.42643604278564
30,5062,780,16.84,156.06267897,164,-62.32965523856027,0.001,6.328515338897705,4931,,
31,5171,784,17.35,160.81240763000002,164,-64.94664764404297,0.001,8.192254522572393,5024,,
32,5283,788,17.87,165.66028326,164,-65.6979213513826,0.001,6.833285453992012,5163,,
32,5400,792,18.46,171.15944191999995,164,-68.58683252334595,0.001,4.716417144326603,5263,,
33,5530,796,18.91,175.35667481000002,164,-69.04525287334735,0.001,6.749987840652466,5413,,
34,5670,800,19.8,183.65777514,165,-68.49694137573242,0.001,7.112331962585449,5533,,
35,5778,804,20.3,188.32033851999998,164,-70.19602584838867,0.001,6.571168970178674,5652,,
35,5891,808,20.95,194.36899555999997,165,-71.3583726149339,0.001,7.141214315707867,5767,,
36,5992,812,21.44,198.91298636000002,165,-71.90898102980394,0.001,12.215570853306698,5862,,
,6000,,,,,-70.77130842208862,0.001,9.536807402968407,5894,26.5,246.22755632400512
36,6086,816,21.87,202.91678589000003,164,-71.20760761607777,0.001,9.21403076431968,5952,,
37,6188,820,22.45,208.30673444,164,-72.42102728949652,0.001,7.566013786527845,6061,,
38,6323,824,23.19,215.19630728000004,165,-73.70937156677246,0.001,10.709726718164259,6186,,
38,6416,828,23.23,215.55643848,165,-72.6354488796658,0.001,9.377476427290174,6302,,
39,6528,832,23.82,221.07336267,165,-74.71725702285767,0.001,10.503907265201692,6408,,
40,6663,836,24.51,227.4892757,165,-77.6468260023329,0.001,12.014263943263463,6538,,
41,6823,840,25.56,237.27858230000004,166,-76.83102170882687,0.001,11.354150241421115,6685,,
42,6997,844,26.69,247.83841729,166,-79.10348987579346,0.001,12.681759933630625,6856,,
,7000,,,,,-80.69340115501767,0.001,12.299241276674492,6899,33.7,312.8646677970886
43,7142,848,27.47,255.10923590999994,166,-79.1288088285006,0.001,12.556526807638315,7011,,
43,7310,852,28.34,263.24824137,166,-81.44257202148438,0.001,16.410891074760286,7175,,
44,7441,856,28.86,268.07569221,166,-82.8583267211914,0.001,15.672364489237468,7305,,
45,7595,860,29.62,275.15749562999997,166,-84.67401571834789,0.001,14.437462470110725,7459,,
46,7706,864,30.1,279.61305058,166,-83.55276807149251,0.001,15.870989131927491,7579,,
47,7867,868,30.7,285.19901149,166,-85.29752557927912,0.001,17.959834015887715,7733,,
,8000,,,,,-87.96930515064912,0.001,20.940463290495032,7901,37.5,348.7437912940979
48,8022,872,31.43,292.01038913,166,,,,,,
49,8168,876,31.86,296.00882025000004,166,-87.49043884277344,0.001,19.57458612395496,8039,,
49,8325,880,32.63,303.18825784,166,-89.60527099609375,0.001,21.27068106333415,8189,,
50,8477,884,33.06,307.19755485,166,-90.96116943359375,0.001,19.76695588429769,8337,,
51,8680,888,33.97,315.68279246,167,-90.6747201538086,0.001,22.802148235087493,8534,,
52,8823,892,34.23,318.10080196,166,-92.32951850891114,0.001,25.390668257688866,8700,,
53,8949,896,34.19,317.7087951,167,-92.75171449449327,0.001,24.127698209550644,8826,,
,9000,,,,,-94.38286590576172,0.001,22.546261310577393,8875,40.7,378.5279144287109
54,9085,900,34.15,317.32027247,166,-92.82941404978435,0.001,25.915070831775665,8963,,
55,9241,904,34.63,321.80020675,166,-94.82900520607278,0.001,28.212160128467488,9108,,
56,9424,908,35.33,328.3517402499999,167,-95.04205859148944,0.001,26.96350687200373,9283,,
57,9555,912,35.63,331.16671562999994,166,-97.40759735107422,0.001,29.078295135498045,9433,,
58,9690,916,36.04,334.97811943,166,-96.45290785569411,0.001,32.40069517722497,9566,,
59,9867,920,36.79,342.0002134300001,166,-98.5396443242612,0.001,30.030620023939345,9724,,
,10000,,,,,-98.02779206775483,0.001,33.120956012180876,9885,41.7,388.28120985031126
60,10076,924,37.53,348.94357519,165,-99.0414172581264,0.001,33.04229666969993,9940,,
61,10204,928,37.88,352.21525629999996,166,-104.39882850646973,0.001,32.292564392089844,10070,,
62,10376,932,38.48,357.80723331,166,-100.4332632446289,0.001,35.01005374908447,10219,,
63,10559,936,38.96,362.3306784,166,-102.44540623256138,0.001,37.583958262488956,10415,,
64,10757,940,39.34,365.90043092,165,-103.16504224141438,0.001,41.495457887649536,10614,,
66,10942,944,39.45,366.93647968,165,-104.14632343110584,0.001,42.061579840523855,10797,,
,11000,,,,,-104.08962673611111,0.001,43.145799742804634,10880,48.6,452.72008047103884
67,11091,948,39.49,367.30979751,165,-105.19262440999348,0.001,39.93280863761902,10937,,
68,11244,952,39.34,365.90073800999994,165,-106.07314724392361,0.001,41.0403156986943,11110,,
68,11397,956,39.56,367.9629765,165,-106.07968690660265,0.001,45.6295026673211,11259,,
69,11552,960,39.57,368.08083836000003,165,-109.1699720110212,0.001,41.722769669124055,11421,,
70,11722,964,40.16,373.62765988,165,-109.33625866117931,0.001,45.58750783829462,11573,,
71,11873,968,40.06,372.70846762,165,-109.93069839477539,0.001,42.018657207489014,11738,,
,12000,,,,,-106.65288342927632,0.001,46.088977361980234,11864,48.2,448.78525390625
72,12068,972,40.46,376.44734955,165,-108.56044273376465,0.001,39.49199903011322,11904,,
73,12268,976,41.0,381.5108413499999,165,-111.37036743164063,0.001,40.06814436912536,12121,,
74,12402,980,40.77,379.36074306999996,165,-110.21764416164822,0.001,45.52528423733182,12269,,
75,12541,984,40.64,378.14216125,166,-111.47371916337447,0.001,44.88274362352159,12409,,
76,12668,988,39.88,371.0435392000001,166,-110.98138427734375,0.001,47.37066248843544,12537,,
76,12822,992,39.99,372.06963976,166,-111.86762189865112,0.001,42.277608931064606,12679,,
,13000,,,,,-115.19397444952102,0.001,46.34154306139265,12879,48.8,454.65896997451785
78,13038,996,40.89,380.49664871,166,,,,,,
79,13255,1000,41.7,388.0957925899999,166,-114.40915213690863,0.001,52.88854185740153,13124,,
80,13397,1004,41.56,386.78950714,166,-115.9552492414202,0.001,40.562859041937465,13269,,
81,13558,1008,41.34,384.72624213,166,-113.88024629865374,0.001,43.58932587196087,13437,,
82,13767,1012,42.12,392.02491442999997,166,-117.73608641190962,0.001,49.534461309743484,13638,,
83,13954,1016,42.64,396.90775525,167,-117.38086764017741,0.001,45.73682506879171,13800,,
,14000,,,,,-116.47711143493652,0.001,42.19444754065537,13897,46.9,436.8309326171875
84,14119,1020,42.52,395.78138978999993,167,-117.04346466064453,0.001,47.30388682229178,13954,,
85,14269,1024,41.93,390.2544545699999,167,-120.10709635416667,0.001,43.50786807619292,14134,,
86,14399,1028,41.95,390.4460084899999,167,-117.82986315558938,0.001,48.15078426809872,14275,,
86,14555,1032,41.79,388.95413804000003,167,-117.17177174886068,0.001,53.21908799533186,14392,,
87,14700,1036,41.41,385.38418752000007,167,-116.5548081170945,0.001,49.10287373564964,14573,,
88,14874,1040,41.17,383.13845504000005,167,-118.94168968200684,0.001,40.62709854810666,14744,,
,15000,,,,,-119.31473693847656,0.001,48.060091479071254,14880,59.4,553.9455695152283
89,15018,1044,40.76,379.2971911199999,167,,,,,,
91,15238,1048,41.47,385.9503204,167,-121.93806368805642,0.001,47.60646652620892,15097,,
91,15416,1052,41.72,388.29324824999986,167,-121.23330444335937,0.001,49.560260429382325,15265,,
93,15597,1056,42.0,390.92149361,167,-121.9620597476051,0.001,51.51052687541548,15472,,
93,15769,1060,42.17,392.50574237,167,-121.0814946492513,0.001,52.55146331171836,15633,,
,16000,,,,,-123.83718363444011,0.001,52.18406023297991,15757,154.2,1441.4338079452514
96,16067,1064,43.45,404.48588817,167,-123.34490082903606,0.001,53.99962304706222,15920,,
97,16234,1068,43.61,405.9767202499999,167,-123.6744377499535,0.001,53.28671437640523,16101,,
97,16398,1072,43.3,403.08374974,167,-121.32673692703247,0.001,51.96053248643875,16269,,
98,16593,1076,43.25,402.62455007000005,167,-127.6396628931949,0.001,58.938289742720755,16457,,
99,16764,1080,43.62,406.08499701000005,167,-127.49291470176296,0.001,58.97100955561588,16634,,
,17000,,,,,-125.74878827263328,0.001,58.25534287620993,16885,61.8,576.3249539375305
101,17023,1084,44.82,417.3188587900001,167,,,,,,
102,17190,1088,45.22,421.0643613,168,-124.3787940530216,0.001,65.3181204362349,17032,,
103,17389,1092,45.67,425.29014702999996,168,-125.12583923339844,0.001,61.18655890005606,17236,,
104,17520,1096,44.82,417.34108797,168,-128.67291514078775,0.001,60.53008518218994,17392,,
105,17799,1100,45.44,423.14003857000006,168,-127.97022342681885,0.001,60.41634908635566,17630,,
106,17947,1104,45.5,423.69698243,168,-130.45877532958986,0.001,64.49219576517741,17816,,
,18000,,,,,-128.02057859632703,0.001,55.431846406724716,17885,61.7,575.4330957412719
107,18123,1108,45.65,425.1021206,168,-130.61879864860984,0.001,59.591943336255625,17974,,
108,18301,1112,45.34,422.2096207,168,-129.55425578150255,0.001,57.856752412072545,18145,,
109,18493,1116,45.39,422.67938674,168,-133.16931997026717,0.001,60.22097001756941,18355,,
110,18642,1120,45.23,421.18842098,168,-131.00828220533288,0.001,66.41695598934008,18503,,
111,18826,1124,45.57,424.37543045000007,168,-136.35158920288086,0.001,70.44124373522672,18677,,
,19000,,,,,-133.21312661006533,0.001,63.36230231167977,18880,73.0,681.115300655365
112,19014,1128,46.15,429.80661278,168,,,,,,
114,19306,1132,47.51,442.53836465000006,168,-133.32479300150058,0.001,68.5522362081016,19158,,
115,19556,1136,48.56,452.36897371,168,-133.795538160536,0.001,70.93622472551134,19369,,
