train/ent_coef_loss,train/n_updates,train/ent_coef,time/total_timesteps,train/actor_loss,time/episodes,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,time/fps,train/learning_rate,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
-4.94816255569458,1661819,0.01800234243273735,1661920,-280.90191650390625,4792,29402,3.799285411834717,708.48,56,0.0003,2359.83045002,,
0.7727845311164856,1664899,0.017119405791163445,1665000,-282.76123046875,,,4.676527976989746,,,0.0003,,3641.2021010994913,1000.0
2.8443727493286133,1665096,0.016969425603747368,1665197,-276.9295349121094,4796,29463,7.797211647033691,710.42,56,0.0003,2363.96291641,,
0.25425952672958374,1667744,0.017234880477190018,1667845,-280.7594299316406,4800,29497,4.857182502746582,712.29,56,0.0003,2372.6666804700003,,
2.738435745239258,1669899,0.017989659681916237,1670000,-280.899169921875,,,5.820074081420898,,,0.0003,,1894.6269936844706,554.2
1.2737219333648682,1670250,0.017837997525930405,1670351,-281.26397705078125,4804,29539,6.5922393798828125,724.54,56,0.0003,2418.1665680100004,,
-1.6878268718719482,1674250,0.01725010573863983,1674351,-280.98956298828125,4808,29589,4.079464912414551,741.89,56,0.0003,2486.810608,,
-1.050943374633789,1674899,0.01769770309329033,1675000,-281.33917236328125,,,6.57253360748291,,,0.0003,,3071.4993113160135,865.1
-1.049710750579834,1677215,0.017478330060839653,1677316,-281.973876953125,4812,29644,6.185334205627441,746.29,56,0.0003,2500.50748177,,
0.7519361972808838,1679899,0.017040343955159187,1680000,-280.2882385253906,,,35.069488525390625,,,0.0003,,2428.7076631769537,663.5
-4.645479202270508,1680360,0.017359314486384392,1680461,-283.26947021484375,4816,29697,4.01300048828125,747.7,56,0.0003,2507.2993778000005,,
-2.751893997192383,1682508,0.018415139988064766,1682609,-282.9237060546875,4820,29725,5.165104866027832,744.24,56,0.0003,2500.44164232,,
-4.047287940979004,1683862,0.016816377639770508,1683963,-283.27685546875,4824,29741,3.413571357727051,731.11,56,0.0003,2456.19273139,,
1.5674629211425781,1684899,0.0177292600274086,1685000,-281.56097412109375,,,21.19424057006836,,,0.0003,,2256.281546074152,650.1
0.6198184490203857,1686976,0.017486125230789185,1687077,-282.52069091796875,4828,29794,4.416375160217285,730.71,56,0.0003,2459.61083044,,
4.048913955688477,1689336,0.018062015995383263,1689437,-285.1556396484375,4832,29823,4.870236396789551,725.12,56,0.0003,2443.5484214900002,,
2.701550006866455,1689899,0.01764022745192051,1690000,-286.0440673828125,,,6.588069915771484,,,0.0003,,774.4041277140379,246.1
0.09924125671386719,1691626,0.016921961680054665,1691727,-283.62689208984375,4836,29857,6.611690521240234,714.5,56,0.0003,2403.745667,,
-4.5484538078308105,1693599,0.017962737008929253,1693700,-287.48040771484375,4840,29883,5.064851760864258,704.05,56,0.0003,2362.9241604699996,,
-2.2742538452148438,1694899,0.017587650567293167,1695000,-286.9582824707031,,,8.150208473205566,,,0.0003,,1915.0529566772282,555.0
1.5763213634490967,1695046,0.017459288239479065,1695147,-284.7928161621094,4844,29912,8.516932487487793,682.96,56,0.0003,2292.11199287,,
-0.22367525100708008,1696940,0.01799633353948593,1697041,-286.296630859375,4848,29937,6.188529014587402,665.65,56,0.0003,2226.94899629,,
-2.5696699619293213,1698129,0.017221784219145775,1698230,-282.1982421875,4852,29952,5.432262420654297,644.18,56,0.0003,2149.41138193,,
3.6147429943084717,1698927,0.016940925270318985,1699028,-287.59930419921875,4856,29962,7.4438958168029785,625.74,56,0.0003,2084.2554853500005,,
-1.7210888862609863,1699899,0.01722186617553234,1700000,-283.7078857421875,,,6.032439231872559,,,0.0003,,3006.1884139001368,845.7
0.5320008993148804,1700661,0.01704924926161766,1700762,-286.27972412109375,4860,30000,9.486574172973633,613.06,56,0.0003,2037.24378544,,
-0.9552357196807861,1702624,0.01753350719809532,1702725,-289.70831298828125,4864,30026,10.626677513122559,601.12,56,0.0003,1994.02742291,,
-3.2355661392211914,1704899,0.017037035897374153,1705000,-286.0718688964844,,,4.723974227905273,,,0.0003,,2222.13584472239,629.8
1.573258876800537,1705467,0.016841333359479904,1705568,-286.8978271484375,4868,30073,9.527881622314453,604.45,56,0.0003,2003.8186366100003,,
-2.3068079948425293,1708999,0.01842443086206913,1709100,-288.35296630859375,4872,30118,12.667335510253906,610.2,56,0.0003,2025.39141869,,
-0.2561359405517578,1709899,0.018192501738667488,1710000,-291.251708984375,,,4.094686508178711,,,0.0003,,2337.3048277556895,701.2
0.3623653054237366,1712183,0.018295902758836746,1712284,-288.9505920410156,4876,30173,4.048642158508301,620.1,56,0.0003,2058.98465946,,
-3.8786568641662598,1714899,0.018908437341451645,1715000,-291.67352294921875,,,3.9117188453674316,,,0.0003,,2608.634107208252,749.0
-1.6883621215820312,1715528,0.018370751291513443,1715629,-290.612060546875,4880,30230,11.539651870727539,634.6,56,0.0003,2116.79074641,,
