time/fps,time/time_elapsed,train/actor_loss,time/episodes,time/total_timesteps,rollout/ep_len_mean,train/n_updates,train/critic_loss,train/learning_rate,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
,,8.987093811035157,,15500,,15350,0.049758448451757434,0.001,,50.0,-8.401074950000002
144,107,9.030881423950195,312,15600,50.0,15450,0.05601316377520561,0.001,-8.089562019999999,,
145,108,9.101985321044921,316,15800,50.0,15650,0.0525108689442277,0.001,-8.04299795,,
,,9.17028335571289,,16000,,15850,0.04730123143643141,0.001,,50.0,-7.3221801000000015
144,110,,320,16000,50.0,,,,-7.88111994,,
144,111,9.251192169189453,324,16200,50.0,16050,0.08307171873748302,0.001,-7.86935598,,
145,112,9.332129592895507,328,16400,50.0,16250,0.048441199623048305,0.001,-7.814672639999999,,
,,9.35810203552246,,16500,,16350,0.052056980729103086,0.001,,50.0,-7.285568550000001
144,114,9.44316463470459,332,16600,50.0,16450,0.05397842139005661,0.001,-7.903269250000001,,
145,115,9.504673271179199,336,16800,50.0,16650,0.04909802652895451,0.001,-7.96770041,,
,,9.587824516296386,,17000,,16850,0.048901407942175866,0.001,,50.0,-7.9372158499999985
144,117,,340,17000,50.0,,,,-7.972608800000001,,
145,118,9.66205005645752,344,17200,50.0,17050,0.05437957294285298,0.001,-7.918417770000001,,
145,119,9.711295547485351,348,17400,50.0,17250,0.048358014672994616,0.001,-7.94921249,,
,,9.747955856323243,,17500,,17350,0.05101922430098057,0.001,,50.0,-7.265941099999999
144,121,9.782100334167481,352,17600,50.0,17450,0.05465849250555038,0.001,-7.917519649999999,,
144,122,9.876954116821288,356,17800,50.0,17650,0.05216140136122704,0.001,-7.880030699999999,,
,,9.922398567199707,,18000,,17850,0.06203863836824894,0.001,,50.0,-7.6914204999999995
144,124,,360,18000,50.0,,,,-7.92150435,,
144,125,10.028143920898437,364,18200,50.0,18050,0.05791124887764454,0.001,-7.890600569999999,,
145,126,10.139241333007812,368,18400,50.0,18250,0.05352190934121609,0.001,-7.801744920000001,,
,,10.131292762756347,,18500,,18350,0.05354809261858463,0.001,,50.0,-6.821240400000001
144,128,10.184764060974121,372,18600,50.0,18450,0.05275230780243874,0.001,-7.732948200000001,,
145,129,10.248153610229492,376,18800,50.0,18650,0.05110541690140963,0.001,-7.735677910000001,,
,,10.281987380981445,,19000,,18850,0.046810808777809146,0.001,,50.0,-6.858747149999999
144,131,,380,19000,50.0,,,,-7.690552589999999,,
144,132,10.340735321044923,384,19200,50.0,19050,0.053829988613724705,0.001,-7.655416849999999,,
145,133,10.419155921936035,388,19400,50.0,19250,0.0475245188549161,0.001,-7.6220114200000015,,
,,10.500541152954101,,19500,,19350,0.044068257734179495,0.001,,50.0,-6.867189550000001
144,135,10.50665428161621,392,19600,50.0,19450,0.04546185724437237,0.001,-7.803682550000001,,
145,136,10.597939529418944,396,19800,50.0,19650,0.051940513923764225,0.001,-7.834698559999998,,
,,10.680101928710938,,20000,,19850,0.05036016292870045,0.001,,50.0,-7.150109699999999
144,138,,400,20000,50.0,,,,-7.842289650000001,,
145,139,10.716357650756835,404,20200,50.0,20050,0.04703489977866411,0.001,-7.865284579999999,,
145,140,10.852464065551757,408,20400,50.0,20250,0.061600223779678345,0.001,-7.9409547499999995,,
,,10.882033386230468,,20500,,20350,0.04834586687386036,0.001,,50.0,-7.5821275
144,142,10.896269226074219,412,20600,50.0,20450,0.05089580737054348,0.001,-7.924402429999999,,
145,143,10.965574836730957,416,20800,50.0,20650,0.04998602531850338,0.001,-7.93756104,,
,,11.035527076721191,,21000,,20850,0.06568121299147606,0.001,,50.0,-7.4510265
144,144,,420,21000,50.0,,,,-8.03497838,,
145,146,11.138591651916505,424,21200,50.0,21050,0.052053512409329414,0.001,-8.168384230000001,,
145,147,11.200600357055665,428,21400,50.0,21250,0.0656909305602312,0.001,-8.201928239999999,,
,,11.243370056152344,,21500,,21350,0.05636849008500576,0.001,,50.0,-7.37296265
145,148,11.262850875854491,432,21600,50.0,21450,0.05182923510670662,0.001,-8.18093674,,
145,150,11.335865936279298,436,21800,50.0,21650,0.052078655883669854,0.001,-8.257302929999998,,
,,11.452868461608887,,22000,,21850,0.051741100884974,0.001,,50.0,-7.48508285
144,151,,440,22000,50.0,,,,-8.358403330000002,,
145,152,11.539703788757324,444,22200,50.0,22050,0.04817529007792473,0.001,-8.373506599999999,,
145,153,11.570343704223633,448,22400,50.0,22250,0.056468278914690015,0.001,-8.37692903,,
,,11.563000373840332,,22500,,22350,0.05045843593776226,0.001,,50.0,-7.734924349999998
145,155,11.630882797241211,452,22600,50.0,22450,0.048385897427797316,0.001,-8.42239242,,
145,156,11.688114967346191,456,22800,50.0,22650,0.04932096280157566,0.001,-8.48056786,,
,,11.826759338378906,,23000,,22850,0.0502907694876194,0.001,,50.0,-7.6312404
144,158,,460,23000,50.0,,,,-8.437028269999999,,
145,159,11.86585132598877,464,23200,50.0,23050,0.048888059258461,0.001,-8.425750709999999,,
145,160,11.883802833557128,468,23400,50.0,23250,0.04885751612484455,0.001,-8.45809842,,
,,11.972746086120605,,23500,,23350,0.05220444805920124,0.001,,50.0,-7.530713199999999
145,162,12.00450439453125,472,23600,50.0,23450,0.0878078905493021,0.001,-8.453859360000001,,
145,163,12.069887733459472,476,23800,50.0,23650,0.05731893479824066,0.001,-8.46472451,,
,,12.153328094482422,,24000,,23850,0.05087565645575523,0.001,,50.0,-7.356296
145,165,,480,24000,50.0,,,,-8.444524719999999,,
145,166,12.283629913330078,484,24200,50.0,24050,0.04820048503577709,0.001,-8.597374929999999,,
145,167,12.30154857635498,488,24400,50.0,24250,0.05476677998900414,0.001,-8.44424637,,
,,12.333871994018555,,24500,,24350,0.059325953163206574,0.001,,50.0,-7.600670200000001
145,169,12.383603134155273,492,24600,50.0,24450,0.06175245858728886,0.001,-8.27535962,,
145,170,12.439616317749023,496,24800,50.0,24650,0.0577036140114069,0.001,-8.23579273,,
,,12.491699485778808,,25000,,24850,0.048751209676265714,0.001,,50.0,-7.5746340000000005
145,172,,500,25000,50.0,,,,-8.140882419999999,,
145,173,12.563153038024902,504,25200,50.0,25050,0.0525665795058012,0.001,-8.11986348,,
145,174,12.705112495422362,508,25400,50.0,25250,0.04781713597476482,0.001,-8.16552492,,
,,12.698020286560059,,25500,,25350,0.047205079495906827,0.001,,50.0,-7.178903400000001
145,176,12.737733802795411,512,25600,50.0,25450,0.054565857499837875,0.001,-8.25943222,,
145,177,12.81142318725586,516,25800,50.0,25650,0.05590400382876396,0.001,-8.16990612,,
,,12.874777603149415,,26000,,25850,0.047858859300613406,0.001,,50.0,-7.77896775
144,179,,520,26000,50.0,,,,-8.280011810000001,,
145,180,12.979697647094726,524,26200,50.0,26050,0.05376937687397003,0.001,-8.215929700000002,,
145,181,13.009766616821288,528,26400,50.0,26250,0.05443275950849056,0.001,-8.19709667,,
,,13.056738204956055,,26500,,26350,0.1137441061809659,0.001,,50.0,-6.95805285
145,183,13.101294898986817,532,26600,50.0,26450,0.07376187033951283,0.001,-8.10270033,,
145,184,13.136657333374023,536,26800,50.0,26650,0.044398258253931996,0.001,-7.925199430000001,,
,,13.223544120788574,,27000,,26850,0.051007598415017126,0.001,,50.0,-6.8197682
144,186,,540,27000,50.0,,,,-7.842381,,
145,187,13.256912384033203,544,27200,50.0,27050,0.0524589853733778,0.001,-7.762515739999999,,
145,188,13.371799736022949,548,27400,50.0,27250,0.053085312619805335,0.001,-7.723283600000001,,
,,13.368156433105469,,27500,,27350,0.047883967459201815,0.001,,50.0,-7.059980200000001
145,190,13.39149814605713,552,27600,50.0,27450,0.0497077427059412,0.001,-7.5889308699999996,,
145,191,13.481945724487305,556,27800,50.0,27650,0.046842157058417794,0.001,-7.57262734,,
,,13.513516387939454,,28000,,27850,0.04933737568557262,0.001,,50.0,-6.582319699999999
145,193,,560,28000,50.0,,,,-7.53485809,,
145,194,13.617776527404786,564,28200,50.0,28050,0.04744927287101745,0.001,-7.462290230000001,,
145,195,13.684898681640625,568,28400,50.0,28250,0.049409564957022666,0.001,-7.445500930000001,,
,,13.710061073303223,,28500,,28350,0.06205824173986912,0.001,,50.0,-6.8640381
145,197,13.716619110107422,572,28600,50.0,28450,0.05225063346326351,0.001,-7.34578239,,
145,198,13.805553855895996,576,28800,50.0,28650,0.04495217688381672,0.001,-7.262372889999999,,
,,13.840932350158692,,29000,,28850,0.049932220950722694,0.001,,50.0,-6.4647672499999995
145,199,,580,29000,50.0,,,,-7.149928050000001,,
145,201,13.876870918273926,584,29200,50.0,29050,0.049249385036528114,0.001,-6.971659669999999,,
145,202,13.973876037597655,588,29400,50.0,29250,0.04733175039291382,0.001,-7.08692306,,
,,13.994977226257324,,29500,,29350,0.05130634158849716,0.001,,50.0,-7.13577535
145,203,14.026554107666016,592,29600,50.0,29450,0.05152229405939579,0.001,-7.099305330000001,,
145,204,14.033765029907226,596,29800,50.0,29650,0.04929957330226898,0.001,-6.9459549900000015,,
,,14.153866577148438,,30000,,29850,0.0536490797996521,0.001,,50.0,-6.023198650000001
145,206,,600,30000,50.0,,,,-6.9648359,,
145,207,14.168502311706543,604,30200,50.0,30050,0.05602159895002842,0.001,-6.8945685800000005,,
145,209,14.27888744354248,608,30400,50.0,30250,0.052863601371645925,0.001,-6.6516749200000005,,
,,14.262078895568848,,30500,,30350,0.056529655605554584,0.001,,50.0,-6.3367930999999995
145,210,14.320535850524902,612,30600,50.0,30450,0.050817623585462574,0.001,-6.595284059999999,,
145,211,14.383105926513672,616,30800,50.0,30650,0.05391365095973015,0.001,-6.5475346000000005,,
,,14.43437873840332,,31000,,30850,0.04645010747015476,0.001,,50.0,-6.125194949999999
145,213,,620,31000,50.0,,,,-6.337172280000001,,
145,214,14.458339347839356,624,31200,50.0,31050,0.04470946334302425,0.001,-6.151170179999999,,
145,215,14.54343910217285,628,31400,50.0,31250,0.05186889957636595,0.001,-6.09235318,,
,,14.526007194519043,,31500,,31350,0.04965583823621273,0.001,,50.0,-6.170814
145,217,14.601714553833007,632,31600,50.0,31450,0.04683602899312973,0.001,-6.08980179,,
145,218,14.59646614074707,636,31800,50.0,31650,0.048727294132113456,0.001,-6.059794599999999,,
,,14.659532699584961,,32000,,31850,0.05163186743855477,0.001,,50.0,-6.080198149999999
145,220,,640,32000,50.0,,,,-5.964559549999999,,
145,221,14.699005393981933,644,32200,50.0,32050,0.04750319454818964,0.001,-5.924861820000001,,
145,222,14.739445915222168,648,32400,50.0,32250,0.04646619129925966,0.001,-5.98511167,,
,,14.782375450134277,,32500,,32350,0.056959903649985794,0.001,,50.0,-6.09754935
145,224,14.854588165283204,652,32600,50.0,32450,0.05595868930220604,0.001,-5.959902110000001,,
145,225,14.9056254196167,656,32800,50.0,32650,0.05295128636062145,0.001,-5.944596300000001,,
,,14.955948219299316,,33000,,32850,0.05194300651550293,0.001,,50.0,-6.3773584
145,227,,660,33000,50.0,,,,-5.87004375,,
145,228,14.962026672363281,664,33200,50.0,33050,0.061817325577139856,0.001,-5.859469309999998,,
145,229,15.030923576354981,668,33400,50.0,33250,0.060160421654582026,0.001,-5.829501410000001,,
,,15.066592445373535,,33500,,33350,0.04703749381005764,0.001,,50.0,-5.9077879499999995
145,231,15.101975135803222,672,33600,50.0,33450,0.04937538236379623,0.001,-5.908096200000001,,
145,232,15.14305061340332,676,33800,50.0,33650,0.048457925021648404,0.001,-5.994295640000001,,
,,15.189507865905762,,34000,,33850,0.0768242496997118,0.001,,50.0,-6.12186215
144,234,,680,34000,50.0,,,,-6.01044619,,
144,235,15.269079627990722,684,34200,50.0,34050,0.05329222448170185,0.001,-5.971554379999999,,
145,237,15.31367977142334,688,34400,50.0,34250,0.058987838625907896,0.001,-5.985816509999999,,
,,15.313051681518555,,34500,,34350,0.04878475792706013,0.001,,50.0,-5.8405423999999995
144,239,15.362668914794922,692,34600,50.0,34450,0.05501226231455803,0.001,-5.895657380000001,,
144,240,15.408020782470704,696,34800,50.0,34650,0.06647845767438412,0.001,-6.015984920000001,,
,,15.479142417907715,,35000,,34850,0.05493272505700588,0.001,,50.0,-7.258675200000001
144,242,,700,35000,50.0,,,,-6.15632642,,
144,243,15.495781593322754,704,35200,50.0,35050,0.04993510439991951,0.001,-6.1455861700000005,,
144,244,15.570702514648438,708,35400,50.0,35250,0.058587129414081576,0.001,-6.115971900000001,,
,,15.57535701751709,,35500,,35350,0.06916816323995591,0.001,,50.0,-6.8927971999999995
144,246,15.615615272521973,712,35600,50.0,35450,0.056170621141791346,0.001,-6.087158559999999,,
144,247,15.683959197998046,716,35800,50.0,35650,0.045301665887236595,0.001,-6.116552749999999,,
,,15.726842308044434,,36000,,35850,0.05269316077232361,0.001,,50.0,-6.08051425
144,249,,720,36000,50.0,,,,-6.111576489999997,,
144,250,15.772403030395507,724,36200,50.0,36050,0.047664275616407396,0.001,-6.2955916400000005,,
144,251,15.800699424743652,728,36400,50.0,36250,0.059879978895187376,0.001,-6.2817051,,
,,15.835025939941406,,36500,,36350,0.056103510633111,0.001,,50.0,-6.242513749999999
144,253,15.853614883422852,732,36600,50.0,36450,0.06719641588628292,0.001,-6.256995819999999,,
144,254,15.919186096191407,736,36800,50.0,36650,0.07757566951215267,0.001,-6.272337899999999,,
,,15.994202613830566,,37000,,36850,0.05175252132117748,0.001,,50.0,-5.942614399999999
144,256,,740,37000,50.0,,,,-6.34010841,,
144,257,15.937290382385253,744,37200,50.0,37050,0.056318708434700965,0.001,-6.358726039999999,,
144,258,16.044222373962402,748,37400,50.0,37250,0.04870728567242622,0.001,-6.2251564,,
,,16.05493450164795,,37500,,37350,0.06223087690770626,0.001,,50.0,-6.22396925
144,260,16.087181205749513,752,37600,50.0,37450,0.06357781045138836,0.001,-6.285504379999999,,
144,261,16.170964126586913,756,37800,50.0,37650,0.04835152633488178,0.001,-6.168780959999999,,
,,16.164956283569335,,38000,,37850,0.04733308631926775,0.001,,50.0,-6.185263600000001
144,263,,760,38000,50.0,,,,-6.11146489,,
144,264,16.223375816345214,764,38200,50.0,38050,0.04759682413190603,0.001,-6.181330909999998,,
144,265,16.2785705947876,768,38400,50.0,38250,0.07656844131648541,0.001,-6.157542280000001,,
,,16.31287567138672,,38500,,38350,0.0715117935091257,0.001,,50.0,-5.8733521500000005
144,267,16.322051162719728,772,38600,50.0,38450,0.07831044636666774,0.001,-6.05458231,,
144,268,16.43077247619629,776,38800,50.0,38650,0.0600423689186573,0.001,-5.97480762,,
,,16.420729446411134,,39000,,38850,0.05283077992498875,0.001,,50.0,-5.876934899999999
144,270,,780,39000,50.0,,,,-5.959322369999999,,
144,271,16.460975570678713,784,39200,50.0,39050,0.04954287499189377,0.001,-5.911432900000001,,
144,272,16.485688247680663,788,39400,50.0,39250,0.04949579000473023,0.001,-5.782935599999999,,
,,16.531682510375976,,39500,,39350,0.05194578751921654,0.001,,50.0,-5.93223005
144,274,16.54559036254883,792,39600,50.0,39450,0.047491670772433284,0.001,-5.72251304,,
144,275,16.62482536315918,796,39800,50.0,39650,0.04953434020280838,0.001,-5.619838320000001,,
,,16.652403869628905,,40000,,39850,0.05737340837717056,0.001,,50.0,-5.8506697
144,277,,800,40000,50.0,,,,-5.4092952,,
144,278,16.640175552368163,804,40200,50.0,40050,0.054371239840984346,0.001,-5.31651485,,
144,279,16.715041122436524,808,40400,50.0,40250,0.0506935741007328,0.001,-5.374487800000001,,
,,16.756517486572264,,40500,,40350,0.05376596860587597,0.001,,50.0,-5.81165685
144,281,16.725428314208983,812,40600,50.0,40450,0.057877516373991966,0.001,-5.25631964,,
144,282,16.7885791015625,816,40800,50.0,40650,0.05213004544377327,0.001,-5.25936344,,
,,16.85804153442383,,41000,,40850,0.055327397510409354,0.001,,50.0,-6.125200850000001
144,284,,820,41000,50.0,,,,-5.417948570000001,,
144,285,16.85783744812012,824,41200,50.0,41050,0.05491925127804279,0.001,-5.17758941,,
144,286,16.910332565307616,828,41400,50.0,41250,0.05708304829895496,0.001,-5.27861205,,
,,16.95692283630371,,41500,,41350,0.04949065819382668,0.001,,50.0,-5.5940707
144,288,16.96691047668457,832,41600,50.0,41450,0.05190123774111271,0.001,-5.29010491,,
144,289,17.011893692016603,836,41800,50.0,41650,0.062271678373217586,0.001,-5.322850590000001,,
,,17.064434204101563,,42000,,41850,0.0604292331635952,0.001,,50.0,-5.8743085
144,291,,840,42000,50.0,,,,-5.3825823,,
144,292,17.099003829956054,844,42200,50.0,42050,0.05597749263048172,0.001,-5.36313362,,
144,293,17.12110107421875,848,42400,50.0,42250,0.05844691194593907,0.001,-5.474570060000001,,
,,17.16520523071289,,42500,,42350,0.05241525277495384,0.001,,50.0,-5.966097749999999
144,295,17.20019973754883,852,42600,50.0,42450,0.051136033795773986,0.001,-5.34897697,,
144,296,17.19618492126465,856,42800,50.0,42650,0.06232589364051819,0.001,-5.43886866,,
,,17.25401466369629,,43000,,42850,0.05432220458984375,0.001,,50.0,-5.940735800000001
144,298,,860,43000,50.0,,,,-5.47335116,,
144,299,17.316192626953125,864,43200,50.0,43050,0.051496302783489226,0.001,-5.394298780000001,,
144,300,17.36123031616211,868,43400,50.0,43250,0.058542989119887354,0.001,-5.338679860000002,,
,,17.367593383789064,,43500,,43350,0.056655902937054636,0.001,,50.0,-5.742462999999999
144,302,17.37604667663574,872,43600,50.0,43450,0.053582065775990485,0.001,-5.36445692,,
144,303,17.434561614990233,876,43800,50.0,43650,0.06138288430869579,0.001,-5.416792690000001,,
,,17.48536361694336,,44000,,43850,0.05625908330082893,0.001,,50.0,-6.4931743000000015
144,305,,880,44000,50.0,,,,-5.484935919999999,,
144,306,17.461590118408203,884,44200,50.0,44050,0.05685955181717873,0.001,-5.5385310400000005,,
144,307,17.5352140045166,888,44400,50.0,44250,0.05990785837173462,0.001,-5.49657466,,
,,17.53802017211914,,44500,,44350,0.06026899941265583,0.001,,50.0,-5.78498995
144,309,17.6164981842041,892,44600,50.0,44450,0.05798087388277054,0.001,-5.603100890000002,,
144,310,17.678649444580078,896,44800,50.0,44650,0.061389304399490356,0.001,-5.68608324,,
,,17.68326011657715,,45000,,44850,0.057500108182430267,0.001,,50.0,-5.832176200000001
144,312,,900,45000,50.0,,,,-5.71538321,,
144,313,17.720726623535157,904,45200,50.0,45050,0.05652678087353706,0.001,-5.81765134,,
