time/episodes,rollout/ep_len_mean,time/fps,train/learning_rate,time/time_elapsed,time/total_timesteps,train/actor_loss,train/n_updates,rollout/ep_rew_mean,train/critic_loss,eval/mean_reward,eval/mean_ep_length
116,990.37,148,0.001,722,107622,-54.71918405151367,106622,786.0688976399999,0.31625459929555655,,
,,,0.001,,110000,-55.40643248748779,109622,,0.3057913051992655,891.6667525167577,1000.0
120,1000.0,148,0.001,751,111622,-55.60764727783203,110622,835.8174146800001,0.3033759881258011,,
,,,0.001,,115000,-56.51737261199951,114622,,0.2917201760523021,917.2326525226235,1000.0
124,1000.0,148,,780,115622,,,865.89024011,,,
128,1000.0,149,0.001,800,119622,-57.15821452331543,118622,875.5229552999999,0.2823175778239965,,
,,,0.001,,120000,-57.4043299407959,119622,,0.31480547301471234,863.3103903765325,1000.0
132,1000.0,149,0.001,826,123622,-57.90354817962646,122622,884.3214741600001,0.28810651959106326,,
,,,0.001,,125000,-58.286063789367674,124622,,0.2848960515186191,933.7221582382917,1000.0
136,1000.0,149,0.001,853,127622,-58.57523727416992,126622,889.8364946400002,0.2696858555674553,,
,,,0.001,,130000,-59.029779403686526,129622,,0.27753022982925174,931.4890679650009,1000.0
140,1000.0,149,0.001,881,131622,-59.18968852233887,130622,894.15178614,0.2826370166912675,,
,,,0.001,,135000,-59.65349712371826,134622,,0.25960750772058966,931.5216330766677,1000.0
144,1000.0,149,,909,135622,,,897.5647331700001,,,
148,1000.0,149,0.001,932,139622,-60.30130326080322,138622,899.7098367100001,0.2761123864091933,,
,,,0.001,,140000,-60.43879187774658,139622,,0.24474573186039925,947.539002955705,1000.0
152,1000.0,149,0.001,959,143622,-60.723002250671385,142622,903.37848364,0.272721610236913,,
,,,0.001,,145000,-60.94435241699219,144622,,0.25476832953840495,913.4380261942745,1000.0
156,1000.0,149,0.001,990,147622,-61.17070683288574,146622,905.6294813199999,0.2533977184891701,,
,,,0.001,,150000,-61.55999459838867,149622,,0.2543096799105406,955.471506948769,1000.0
160,1000.0,148,0.001,1022,151622,-61.672388053894046,150622,908.4781698500001,0.2403700489103794,,
,,,0.001,,155000,-62.0527240447998,154622,,0.2362167021483183,941.2586476109922,1000.0
164,1000.0,148,,1050,155622,,,910.52700238,,,
168,1000.0,148,0.001,1074,159622,-62.54642784118652,158622,911.6080410600001,0.24025615421310068,,
,,,0.001,,160000,-62.65883766174316,159622,,0.22715082651749252,965.8638733051718,1000.0
172,1000.0,148,0.001,1103,163622,-63.07127974700928,162622,914.1289261300001,0.23165538005530834,,
,,,0.001,,165000,-63.1356150970459,164622,,0.22524722404032946,937.1335553869606,1000.0
176,1000.0,148,0.001,1132,167622,-63.44149557495117,166622,915.2247494899999,0.21411993032693863,,
,,,0.001,,170000,-63.70233882141113,169622,,0.22557259173318744,932.7992922934703,1000.0
180,1000.0,147,0.001,1161,171622,-63.803874839782715,170622,918.5555409499998,0.22476165128871797,,
,,,0.001,,175000,-64.02497598266602,174622,,0.20678150126710534,930.4561891525984,1000.0
184,1000.0,147,,1190,175622,,,920.9539905,,,
188,1000.0,147,0.001,1214,179622,-64.37966046905518,178622,923.3985171600001,0.22134714233130218,,
,,,0.001,,180000,-64.41360621643067,179622,,0.21143682946264744,966.2709487855434,1000.0
192,1000.0,147,0.001,1243,183622,-64.63552474975586,182622,924.7128955399999,0.20924752163514496,,
,,,0.001,,185000,-64.61035971069336,184622,,0.2378962589725852,941.7189445503057,1000.0
196,1000.0,147,0.001,1273,187622,-64.71700359344483,186622,924.65048853,0.2042222570516169,,
,,,0.001,,190000,-64.90554754638671,189622,,0.20238839096948505,911.0860043002292,1000.0
200,1000.0,147,0.001,1303,191622,-64.88351586151123,190622,924.8093760099999,0.2195804851166904,,
,,,0.001,,195000,-65.08858016204834,194622,,0.2175355419740081,952.0891568645835,1000.0
204,1000.0,146,,1332,195622,,,925.8549645200001,,,
208,1000.0,147,0.001,1352,199622,-65.16418454742431,198622,928.00488808,0.2088177390433848,,
,,,0.001,,200000,-65.2703638381958,199622,,0.2101336670294404,932.1340040307492,1000.0
212,1000.0,147,0.001,1382,203622,-65.44480861663818,202622,927.6345978700001,0.2035335495993495,,
,,,0.001,,205000,-65.65971940612793,204622,,0.20488140089064835,878.8711149901152,1000.0
216,1000.0,147,0.001,1411,207622,-65.75445491790771,206622,928.2785654800001,0.19759718484058977,,
,,,0.001,,210000,-65.8455495376587,209622,,0.21777600561082364,939.264957311377,1000.0
220,1000.0,146,0.001,1443,211622,-65.91035121154785,210622,929.92024192,0.1973884367607534,,
,,,0.001,,215000,-66.08763387298583,214622,,0.20031303170695902,947.8655080236495,1000.0
224,1000.0,146,,1472,215622,,,930.9242595199999,,,
228,1000.0,146,0.001,1495,219622,-66.36533490753173,218622,932.4930645000002,0.19521441338583828,,
,,,0.001,,220000,-66.30925472259521,219622,,0.19918945886939765,948.4889865539968,1000.0
232,1000.0,146,0.001,1527,223622,-66.56571244812012,222622,934.2879182599999,0.1894354070648551,,
,,,0.001,,225000,-66.7984564743042,224622,,0.17692704959586264,918.1024537235498,1000.0
236,1000.0,146,0.001,1557,227622,-66.72493537139893,226622,931.5832447499998,0.17386770390346645,,
,,,0.001,,230000,-66.9090715713501,229622,,0.19830830683931708,943.7814786031261,1000.0
240,1000.0,146,0.001,1586,231622,-66.8924468536377,230622,933.39888578,0.18232269241288304,,
,,,0.001,,235000,-66.75773419189453,234622,,0.2025764434300363,949.6823686927557,1000.0
244,1000.0,145,,1615,235622,,,934.70416075,,,
248,1000.0,146,0.001,1638,239622,-66.78707872009278,238622,935.6094129,0.2155548934750259,,
,,,0.001,,240000,-66.7298634109497,239622,,0.22403145983442666,912.7769283220172,1000.0
252,1000.0,146,0.001,1668,243622,-66.82128179931641,242622,934.7697006099999,0.20866783555597068,,
,,,0.001,,245000,-66.8149482345581,244622,,0.22789401560276748,930.650353368232,1000.0
256,1000.0,145,0.001,1697,247622,-66.73822468566894,246622,929.79233707,0.22019533537328242,,
,,,0.001,,250000,-66.43414096832275,249622,,0.22127090794593096,897.5757434735075,1000.0
260,1000.0,145,0.001,1729,251622,-66.47672477722168,250622,928.3977441300001,0.22182302664965392,,
,,,0.001,,255000,-66.13623966217041,254622,,0.2441953564360738,914.0334393948317,1000.0
264,1000.0,145,,1761,255622,,,927.2588731399999,,,
268,1000.0,145,0.001,1782,259622,-66.02070835113526,258622,926.0067927099999,0.20819333560764788,,
,,,0.001,,260000,-65.82476795196533,259622,,0.20501321174204348,944.3074081853032,1000.0
272,1000.0,145,0.001,1811,263622,-65.70519519805909,262622,925.24203202,0.20447164921835065,,
,,,0.001,,265000,-65.74422437286377,264622,,0.2123591568991542,929.8151518851519,1000.0
276,1000.0,145,0.001,1842,267622,-65.72826940155029,266622,926.28500667,0.2121075155586004,,
,,,0.001,,270000,-65.94221907043458,269622,,0.2067428696155548,900.5533819705248,1000.0
280,1000.0,145,0.001,1872,271622,-65.95978712463379,270622,925.02816914,0.19282047015428544,,
,,,0.001,,275000,-66.0944948425293,274622,,0.20922779297083616,945.4465889398009,1000.0
284,1000.0,145,,1900,275622,,,923.57784378,,,
288,1000.0,145,0.001,1921,279622,-65.87175094604493,278622,920.8210003399998,0.2249652097672224,,
,,,0.001,,280000,-65.83970355224609,279622,,0.2134442024305463,923.1519572034479,1000.0
292,1000.0,145,0.001,1950,283622,-65.88936527252197,282622,920.13958357,0.21022840433567763,,
,,,0.001,,285000,-65.9192772064209,284622,,0.20530564499646425,936.6217007413507,1000.0
296,1000.0,145,0.001,1979,287622,-65.78198892974854,286622,919.17122225,0.21412002777308226,,
,,,0.001,,290000,-65.6166385269165,289622,,0.22373295611143112,839.0955665886402,1000.0
300,1000.0,145,0.001,2008,291622,-65.56061520385742,290622,918.7193503999999,0.23742985851317644,,
,,,0.001,,295000,-65.25074822235108,294622,,0.33944315730035307,753.4627376385033,1000.0
304,1000.0,145,,2037,295622,,,911.9679027899999,,,
308,1000.0,145,0.001,2059,299622,-65.35527803039551,298622,909.09036309,0.1925655839033425,,
,,,0.001,,300000,-65.25027257537842,299622,,0.19155737993866206,780.476620566845,1000.0
312,1000.0,145,0.001,2086,303622,-64.97867109680176,302622,904.43666267,0.20465460404008626,,
,,,0.001,,305000,-64.85919702911377,304622,,0.18716210025921465,866.9315748672932,1000.0
316,1000.0,145,0.001,2113,307622,-64.68400965881348,306622,901.4047141299998,0.1775955906100571,,
,,,0.001,,310000,-64.69355359649659,309622,,0.16415934639796614,917.8483616633806,1000.0
320,1000.0,145,0.001,2143,311622,-64.84412055206299,310622,899.85671158,0.15028966447338463,,
,,,0.001,,315000,-65.12498843383788,314622,,0.1579432364664972,941.9660654366016,1000.0
324,1000.0,145,,2175,315622,,,899.60353479,,,
328,1000.0,145,0.001,2193,319622,-65.27188285827637,318622,900.24422176,0.1640891226902604,,
,,,0.001,,320000,-65.35881899261474,319622,,0.15332871383801103,904.2573587125167,1000.0
332,1000.0,145,0.001,2223,323622,-65.4798063659668,322622,901.0735881299998,0.1518216806910932,,
,,,0.001,,325000,-65.55838121795654,324622,,0.1503747379221022,971.3160461902619,1000.0
336,1000.0,145,0.001,2250,327622,-65.65976290130615,326622,905.50550569,0.17513220616430045,,
,,,0.001,,330000,-65.89183822631836,329622,,0.17188728940859438,962.3013201192022,1000.0
340,1000.0,145,0.001,2280,331622,-65.93715750885009,330622,905.88978355,0.1652432478070259,,
,,,0.001,,335000,-66.07430293273926,334622,,0.163320571731776,940.389102473855,1000.0
344,1000.0,145,,2308,335622,,,904.6614899999997,,,
348,1000.0,145,0.001,2330,339622,-66.32032838439942,338622,900.8705251200001,0.17441335381567477,,
,,,0.001,,340000,-66.37613426971436,339622,,0.1646003173366189,947.8442090973258,1000.0
352,1000.0,145,0.001,2360,343622,-66.40115029144287,342622,901.7625475899999,0.17699146236851812,,
,,,0.001,,345000,-66.44264854431152,344622,,0.19258636689186096,952.2164437115192,1000.0
356,1000.0,145,0.001,2390,347622,-66.38515491485596,346622,907.02451451,0.18198723234608769,,
,,,0.001,,350000,-66.37553256225586,349622,,0.1871208545267582,951.2430046230554,1000.0
360,1000.0,145,0.001,2419,351622,-66.39828944396973,350622,907.8948434099999,0.18656542478129268,,
,,,0.001,,355000,-66.09489448547363,354622,,0.20141000692546368,928.818026789464,1000.0
364,1000.0,145,,2447,355622,,,908.1800023300001,,,
368,1000.0,145,0.001,2468,359622,-65.79378993988037,358622,909.0575398000002,0.20562449691817164,,
,,,0.001,,360000,-65.79393794250488,359622,,0.19124133740365507,960.8756780169904,1000.0
372,1000.0,145,0.001,2497,363622,-65.597520652771,362622,908.3702628400002,0.20200842734798788,,
,,,0.001,,365000,-65.60590625,364622,,0.19261171193420887,950.478576617688,1000.0
376,1000.0,145,0.001,2526,367622,-65.44471440124512,366622,907.0762113,0.18682883990556,,
,,,0.001,,370000,-65.13451100921631,369622,,0.20202435214444994,850.852583736938,1000.0
380,1000.0,145,0.001,2556,371622,-65.05654875183106,370622,905.5678067599999,0.19948830715566873,,
,,,0.001,,375000,-64.72722364807129,374622,,0.21159670649468898,764.2767685094848,1000.0
384,1000.0,145,,2583,375622,,,905.1475649999999,,,
388,1000.0,145,0.001,2605,379622,-64.28341162109375,378622,902.21558635,0.19261436558514833,,
,,,0.001,,380000,-64.2050910949707,379622,,0.1931106486544013,907.0286099046468,1000.0
392,1000.0,145,0.001,2637,383622,-63.87362294769287,382622,898.69454483,0.17322317033261062,,
,,,0.001,,385000,-63.86744632720947,384622,,0.17674326646700503,849.542271847371,1000.0
396,1000.0,145,0.001,2667,387622,-63.86973220062256,386622,897.35879855,0.17331401604041458,,
,,,0.001,,390000,-63.99291874694824,389622,,0.16702253973856568,903.4369424775243,1000.0
400,1000.0,145,0.001,2696,391622,-64.02578375244141,390622,897.1732022699999,0.1529811780191958,,
,,,0.001,,395000,-64.28589255523681,394622,,0.14538390945643187,914.1522738844156,1000.0
404,1000.0,144,,2728,395622,,,903.0450165399998,,,
408,1000.0,145,0.001,2748,399622,-64.49044597625732,398622,905.39831915,0.13791900032013654,,
,,,0.001,,400000,-64.46299923706054,399622,,0.14496029956266285,834.2294572293758,1000.0
412,1000.0,145,0.001,2776,403622,-64.68593137359619,402622,910.36173705,0.13806246960908175,,
,,,0.001,,405000,-64.79517900848388,404622,,0.1284092457909137,945.7422466903924,1000.0
416,1000.0,145,0.001,2804,407622,-64.84756937408447,406622,913.9333790599999,0.14034981114417314,,
,,,0.001,,410000,-65.13633959960937,409622,,0.1429137286581099,960.202715331316,1000.0
420,1000.0,145,0.001,2832,411622,-65.15752898406983,410622,916.4411837299998,0.16337697542458773,,
,,,0.001,,415000,-65.3987648010254,414622,,0.1307583648376167,956.8682795509696,1000.0
424,1000.0,145,,2864,415622,,,916.2571323999999,,,
428,1000.0,145,0.001,2885,419622,-65.56497357940674,418622,916.5341922800002,0.1330339651145041,,
,,,0.001,,420000,-65.60573750305176,419622,,0.1346845207102597,954.5459725677968,1000.0
432,1000.0,145,0.001,2916,423622,-65.70046639251709,422622,916.6962002399999,0.12427608909830451,,
,,,0.001,,425000,-65.78514529418945,424622,,0.1382687065526843,948.2592436574399,1000.0
436,1000.0,145,0.001,2944,427622,-65.76613803100587,426622,916.70215211,0.14159722190722823,,
,,,0.001,,430000,-65.93231803894042,429622,,0.13440248155593873,955.7661211600528,1000.0
440,1000.0,145,0.001,2974,431622,-66.04378126525879,430622,916.5921753700001,0.12258908981829882,,
,,,0.001,,435000,-66.3559940032959,434622,,0.1223437085673213,952.481626021862,1000.0
444,1000.0,144,,3004,435622,,,917.9817803099999,,,
448,1000.0,145,0.001,3024,439622,-66.68099270629882,438622,920.9687227499999,0.1365278969295323,,
,,,0.001,,440000,-66.72816105651856,439622,,0.12128616597503424,910.5542118042707,1000.0
452,1000.0,145,0.001,3052,443622,-67.01067042541504,442622,921.44284243,0.12684738334827125,,
,,,0.001,,445000,-67.0831962890625,444622,,0.11872829807549715,921.7396358670667,1000.0
456,1000.0,145,0.001,3080,447622,-67.18988557434082,446622,921.7170625,0.13192426963709294,,
,,,0.001,,450000,-67.44593762207032,449622,,0.10949265455454588,902.0730878902599,1000.0
460,1000.0,145,0.001,3110,451622,-67.47046799468994,450622,919.2579819499999,0.11943633737973869,,
,,,0.001,,455000,-67.75901043701172,454622,,0.11000803853198886,972.8859035849571,1000.0
464,1000.0,145,,3137,455622,,,920.5013383499999,,,
468,1000.0,145,0.001,3157,459622,-67.99599090576172,458622,921.28127106,0.13074442297965289,,
,,,0.001,,460000,-67.99345930480958,459622,,0.1318091522809118,957.0289287246763,1000.0
472,1000.0,145,0.001,3187,463622,-68.2187278289795,462622,923.7351276200002,0.14053986898437143,,
,,,0.001,,465000,-68.27028401184081,464622,,0.12482987758144737,961.3858584329486,1000.0
476,1000.0,145,0.001,3218,467622,-68.24759910583496,466622,926.1240715100002,0.12357965192198753,,
,,,0.001,,470000,-68.39810102844238,469622,,0.11837678824737669,929.450267098844,1000.0
480,1000.0,145,0.001,3246,471622,-68.4954573059082,470622,927.6125273599998,0.11560389856435359,,
,,,0.001,,475000,-68.68201187133789,474622,,0.12312827713415027,973.2836932069622,1000.0
484,1000.0,145,,3274,475622,,,930.38353451,,,
488,1000.0,145,0.001,3295,479622,-68.81807092285156,478622,936.34067881,0.11811477830260993,,
,,,0.001,,480000,-68.8523327331543,479622,,0.11345989307388664,959.4369876384735,1000.0
492,1000.0,145,0.001,3323,483622,-68.94357389831544,482622,941.2176518700002,0.11551333192177117,,
,,,0.001,,485000,-68.97325158691406,484622,,0.11548532153107226,972.3557875901461,1000.0
496,1000.0,145,0.001,3350,487622,-68.9675310974121,486622,944.38332812,0.10727440297231078,,
,,,0.001,,490000,-69.03455297851562,489622,,0.11981982990540564,964.2011294722557,1000.0
500,1000.0,145,0.001,3380,491622,-69.0433836517334,490622,946.5403954499999,0.10945904634147882,,
,,,0.001,,495000,-69.03617448425292,494622,,0.11800636194646358,975.8212022423744,1000.0
504,1000.0,145,,3408,495622,,,948.5134433200001,,,
508,1000.0,145,0.001,3427,499622,-69.07438566589356,498622,949.6700367099999,0.11243653509765864,,
,,,0.001,,500000,-69.07158752441406,499622,,0.10937614928744734,954.2352817416191,1000.0
512,1000.0,145,0.001,3455,503622,-69.1171692352295,502622,951.2664804499999,0.11405328224040567,,
,,,0.001,,505000,-69.16496835327149,504622,,0.10046686527691781,926.3076714575291,1000.0
516,1000.0,145,0.001,3485,507622,-69.20751420593261,506622,951.76969029,0.11431239317543805,,
,,,0.001,,510000,-69.2724189453125,509622,,0.10735420260950923,961.2066919624806,1000.0
520,1000.0,145,0.001,3516,511622,-69.31646459960938,510622,952.04825694,0.10072140442766249,,
,,,0.001,,515000,-69.4616670074463,514622,,0.11684391667135059,955.3222642153502,1000.0
524,1000.0,145,,3545,515622,,,952.61736698,,,
528,1000.0,145,0.001,3567,519622,-69.46606118774415,518622,952.8548659900001,0.10457269668951631,,
,,,0.001,,520000,-69.50844403076172,519622,,0.10389101755991578,970.4343510687352,1000.0
532,1000.0,145,0.001,3597,523622,-69.62311177062988,522622,952.9688315200001,0.11341524272784591,,
,,,0.001,,525000,-69.58719316101075,524622,,0.10604486327990889,936.5745775520802,1000.0
536,1000.0,145,0.001,3628,527622,-69.61742637634278,526622,952.7319200300001,0.11334817569330334,,
,,,0.001,,530000,-69.5661009979248,529622,,0.104279906636104,955.8698849856853,1000.0
540,1000.0,145,0.001,3657,531622,-69.60119650268555,530622,953.3268337199999,0.11453488856554031,,
,,,0.001,,535000,-69.67429804992676,534622,,0.10386554789729416,958.2614032030106,1000.0
544,1000.0,145,,3686,535622,,,953.2052469999998,,,
548,1000.0,145,0.001,3708,539622,-69.6886485748291,538622,954.4661280600001,0.11199590902030468,,
,,,0.001,,540000,-69.67021734619141,539622,,0.10134649184904992,918.8280141443014,1000.0
552,1000.0,145,0.001,3736,543622,-69.5985654144287,542622,954.7071953300001,0.09292184734530747,,
,,,0.001,,545000,-69.54303302001954,544622,,0.1153065206091851,971.9042545229197,1000.0
556,1000.0,145,0.001,3763,547622,-69.63391810607911,546622,955.71048414,0.09830377463065088,,
,,,0.001,,550000,-69.59763053894044,549622,,0.1343545190151781,945.9987173974514,1000.0
560,1000.0,145,0.001,3792,551622,-69.56111627197265,550622,958.8809538500001,0.10576530801132321,,
,,,0.001,,555000,-69.5887201538086,554622,,0.10844035067409277,971.6299453288317,1000.0
564,1000.0,145,,3820,555622,,,959.00768476,,,
568,1000.0,145,0.001,3841,559622,-69.63207345581054,558622,959.13224145,0.09760636650398373,,
,,,0.001,,560000,-69.64155604553223,559622,,0.1048158993087709,927.553424143605,1000.0
572,1000.0,145,0.001,3869,563622,-69.69183125305176,562622,958.6576110399999,0.11474441084638239,,
,,,0.001,,565000,-69.63429049682617,564622,,0.10610214484483003,955.8732529699803,1000.0
576,1000.0,145,0.001,3897,567622,-69.73925941467286,566622,958.3498743900001,0.09772816363163292,,
,,,0.001,,570000,-69.72118212890625,569622,,0.10475051914341747,971.7558964967727,1000.0
580,1000.0,145,0.001,3929,571622,-69.69372038269043,570622,960.5885968900001,0.09932197524607181,,
,,,0.001,,575000,-69.83615077209473,574622,,0.10175281880050897,970.6974292755127,1000.0
584,1000.0,145,,3959,575622,,,960.2643368900001,,,
588,1000.0,145,0.001,3980,579622,-69.8581922454834,578622,959.44726574,0.10993012880906462,,
,,,0.001,,580000,-69.89151490783692,579622,,0.09846530226059258,960.2152243196964,1000.0
592,1000.0,145,0.001,4009,583622,-69.93225274658204,582622,959.3194241799999,0.09328643933497369,,
,,,0.001,,585000,-69.93081622314453,584622,,0.10581924150325359,965.1104604244232,1000.0
596,1000.0,145,0.001,4039,587622,-69.93081704711913,586622,959.2764457299999,0.09388377180881799,,
,,,0.001,,590000,-70.10623448181153,589622,,0.09284177939407527,963.1780600778759,1000.0
600,1000.0,145,0.001,4068,591622,-70.12858158874512,590622,959.1436633799999,0.10226012234203517,,
,,,0.001,,595000,-70.15635816955566,594622,,0.09313378741778433,961.0361517310142,1000.0
604,1000.0,145,,4100,595622,,,958.55878742,,,
608,1000.0,145,0.001,4121,599622,-70.23676438903809,598622,958.8695300200001,0.09579034861922264,,
,,,0.001,,600000,-70.28482125854492,599622,,0.09860466683655977,976.0802127540112,1000.0
612,1000.0,145,0.001,4151,603622,-70.36048834228515,602622,958.9819127800001,0.0871531792357564,,
,,,0.001,,605000,-70.4232831878662,604622,,0.09593710580281914,968.9914824008941,1000.0
616,1000.0,145,0.001,4183,607622,-70.37855491638183,606622,959.0252555399998,0.0988647818416357,,
,,,0.001,,610000,-70.38222929382324,609622,,0.09208818973600864,971.1818178594112,1000.0
620,1000.0,145,0.001,4212,611622,-70.4286463317871,610622,959.1701084299998,0.09344679816626013,,
,,,0.001,,615000,-70.52876197814942,614622,,0.09017604887858033,948.9440482199192,1000.0
624,1000.0,145,,4241,615622,,,959.1479221599999,,,
628,1000.0,145,0.001,4262,619622,-70.51319621276855,618622,958.74297601,0.09086833794601262,,
,,,0.001,,620000,-70.55652842712402,619622,,0.08849509265646338,968.5114840984345,1000.0
632,1000.0,145,0.001,4294,623622,-70.5411423034668,622622,957.9824774200001,0.09917298776097595,,
,,,0.001,,625000,-70.49892915344239,624622,,0.09180607727915048,959.7745207846165,1000.0
636,1000.0,145,0.001,4323,627622,-70.49854280090332,626622,958.29068121,0.09319677963852882,,
,,,0.001,,630000,-70.4735039215088,629622,,0.0872077421862632,944.3850921273231,1000.0
640,1000.0,145,0.001,4352,631622,-70.49269418334961,630622,958.4342976200003,0.0972817913312465,,
,,,0.001,,635000,-70.51164250183105,634622,,0.1001370632238686,956.5096678137779,1000.0
644,1000.0,145,,4380,635622,,,958.21331237,,,
648,1000.0,145,0.001,4401,639622,-70.58342599487305,638622,956.3840884100001,0.10494178562611342,,
,,,0.001,,640000,-70.61169949340821,639622,,0.1038884841222316,930.4472896844148,1000.0
652,1000.0,145,0.001,4430,643622,-70.51266152954102,642622,956.0755289200001,0.09282023495063185,,
,,,0.001,,645000,-70.44712908935547,644622,,0.09654201117902994,954.8124361336231,1000.0
656,1000.0,145,0.001,4460,647622,-70.3895601348877,646622,955.9459323499999,0.09438300170004368,,
,,,0.001,,650000,-70.35335891723633,649622,,0.10182980348728597,954.9225249290466,1000.0
660,1000.0,145,0.001,4487,651622,-70.31768733215333,650622,955.9724931700001,0.10598141300491988,,
,,,0.001,,655000,-70.17614048767089,654622,,0.09953101116046309,975.9732399880886,1000.0
664,1000.0,145,,4518,655622,,,955.44441564,,,
668,1000.0,145,0.001,4537,659622,-70.13882066345215,658622,954.29300919,0.10770268430747092,,
,,,0.001,,660000,-70.1462540588379,659622,,0.08820142256841064,960.3433345735073,1000.0
672,1000.0,145,0.001,4564,663622,-70.02224423217774,662622,954.93034543,0.10192132319509983,,
,,,0.001,,665000,-70.01815989685059,664622,,0.11747772885113955,951.8478583931923,1000.0
676,1000.0,145,0.001,4592,667622,-69.78496694946288,666622,954.7660250900001,0.13127281554043294,,
,,,0.001,,670000,-69.6588609161377,669622,,0.11773106357455254,855.8923354148865,1000.0
