time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,time/total_timesteps,train/clip_range,train/value_loss,train/std,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/approx_kl,train/learning_rate,train/loss,train/entropy_loss,train/clip_fraction,eval/mean_reward,eval/mean_ep_length
,,,,,20000,0.2,436199.71728515625,0.9814372658729553,-0.05448422041372396,-0.002980947494506836,90,0.013650751,0.0003,211920.21875,-23.81900436282158,0.127294921875,81342.40245895386,1000.0
10,40392.550885050005,1000.0,178,114,20480,,,,,,,,,,,,,
11,41054.95936645455,1000.0,183,122,22528,0.2,510385.433203125,0.9776963591575623,-0.05625040101876948,-0.0010558366775512695,100,0.014039816,0.0003,249584.1875,-23.76120896935463,0.13271484375,,
12,41424.80329133333,1000.0,187,130,24576,0.2,594279.2859375,0.9747264981269836,-0.058655234961770476,-0.0001672506332397461,110,0.0148905,0.0003,301085.09375,-23.70860939025879,0.1359375,,
,,,,,25000,0.2,556286.08828125,0.9725496768951416,-0.06110417874006089,0.0006324648857116699,120,0.015169235,0.0003,262542.84375,-23.667946135997774,0.146630859375,74328.7966533661,1000.0
13,41735.07447473077,1000.0,224,118,26624,,,,,,,,,,,,,
14,42190.61725832143,1000.0,228,125,28672,0.2,691836.4400390625,0.9685489535331726,-0.0618975564284483,-0.0001856088638305664,130,0.015030364,0.0003,333474.0,-23.608624255657197,0.13681640625,,
,,,,,30000,0.2,564058.103125,0.9669490456581116,-0.05898024843336316,0.0012934207916259766,140,0.016256534,0.0003,294348.40625,-23.56372058391571,0.164599609375,81615.38398780822,1000.0
15,42675.69026646666,1000.0,267,114,30720,,,,,,,,,,,,,
16,42747.38384440625,1000.0,272,120,32768,0.2,608029.0680664063,0.9647698402404785,-0.058143643182120286,0.00025069713592529297,150,0.015704708,0.0003,284961.34375,-23.52953122854233,0.148486328125,,
17,43318.04939629412,1000.0,277,125,34816,0.2,669947.1609375,0.9630622863769531,-0.0595487753598718,0.000587761402130127,160,0.01564456,0.0003,312947.0,-23.492377573251723,0.1486328125,,
,,,,,35000,0.2,688685.1103515625,0.9600545167922974,-0.06317428390029818,-0.0002467632293701172,170,0.016703835,0.0003,389622.1875,-23.4527496278286,0.17373046875,81401.54580516815,1000.0
18,43710.918538,1000.0,313,117,36864,,,,,,,,,,,,,
19,44295.471869052635,1000.0,318,122,38912,0.2,698968.175,0.9594466090202332,-0.060497668501920995,0.00010144710540771484,180,0.016831314,0.0003,382355.84375,-23.42262699007988,0.168310546875,,
,,,,,40000,0.2,828119.003515625,0.9589840173721313,-0.06425980692729354,-4.38690185546875e-05,190,0.015745007,0.0003,419263.9375,-23.414462065696718,0.15771484375,69293.48897724152,1000.0
20,44719.293612425,1000.0,352,116,40960,,,,,,,,,,,,,
21,45427.66137720929,1000.0,356,120,43008,0.2,812350.06796875,0.9571775794029236,-0.06199627921450883,-1.5616416931152344e-05,200,0.017082624,0.0003,371623.25,-23.38330900669098,0.165283203125,,
,,,,,45000,0.2,869260.337109375,0.955657958984375,-0.06387929254269693,-0.00026857852935791016,210,0.017037787,0.0003,416614.875,-23.360070157051087,0.17373046875,67442.81357536317,1000.0
22,46028.36062973332,1000.0,395,113,45056,,,,,,,,,,,,,
23,46727.13498131914,1000.0,399,117,47104,0.2,991425.3107421875,0.954938530921936,-0.0660766962915659,-2.1219253540039062e-05,220,0.01720637,0.0003,533075.0,-23.34260486960411,0.1806640625,,
24,47309.066700632655,1000.0,404,121,49152,0.2,1066964.7791015625,0.9526578187942505,-0.06561627332121134,0.00029408931732177734,230,0.016696282,0.0003,533172.1875,-23.312976914644242,0.170947265625,,
,,,,,50000,0.2,1096882.1623046875,0.9507208466529846,-0.06898259495792444,0.0008581280708312988,240,0.019257415,0.0003,575050.75,-23.27543506026268,0.19521484375,62912.683710289,1000.0
25,47469.957024627445,1000.0,443,115,51200,,,,,,,,,,,,,
26,48285.69853386792,1000.0,447,118,53248,0.2,812171.0111328125,0.949595034122467,-0.05505702550872229,0.00010544061660766602,250,0.01687437,0.0003,485635.0,-23.24350744485855,0.162939453125,,
,,,,,55000,0.2,1154308.128515625,0.9492591619491577,-0.06179453051299788,-0.0019646883010864258,260,0.01577685,0.0003,579761.5625,-23.23331117630005,0.160595703125,65800.85599708557,1000.0
27,48458.85491310909,1000.0,483,114,55296,,,,,,,,,,,,,
28,48971.80542901754,1000.0,488,117,57344,0.2,781522.5017578125,0.9478776454925537,-0.06382114449515938,0.00024193525314331055,270,0.017891966,0.0003,372031.53125,-23.216684782505034,0.18173828125,,
29,49720.45550191525,1000.0,492,120,59392,0.2,1220930.0935546875,0.9463704228401184,-0.06827490268624388,5.7220458984375e-05,280,0.017684657,0.0003,639083.0625,-23.1903817653656,0.179443359375,,
,,,,,60000,0.2,1341458.9673828124,0.9445949196815491,-0.06315705869928934,0.00010645389556884766,290,0.01749416,0.0003,691780.5,-23.16292761564255,0.169140625,77180.66681613922,1000.0
30,49982.43181999999,1000.0,529,115,61440,,,,,,,,,,,,,
31,50451.536324238084,1000.0,534,118,63488,0.2,1038792.1884765625,0.9430714845657349,-0.07061101633880754,-3.6954879760742188e-06,300,0.021471066,0.0003,596843.125,-23.130994260311127,0.214453125,,
,,,,,65000,0.2,953065.75625,0.941137433052063,-0.07320946160471067,-0.0019840002059936523,310,0.020598106,0.0003,480199.5,-23.094514060020447,0.213818359375,72002.15399131775,1000.0
32,50622.85721370769,1000.0,572,114,65536,,,,,,,,,,,,,
33,51066.617771925376,1000.0,576,117,67584,0.2,1074695.5734375,0.9381486177444458,-0.06752076906850561,4.458427429199219e-05,320,0.019672107,0.0003,575710.8125,-23.05448126196861,0.2001953125,,
34,51665.11625531884,1000.0,581,119,69632,0.2,1135999.4078125,0.9359994530677795,-0.07023646965390071,0.0003891587257385254,330,0.021030659,0.0003,529481.125,-23.006906706094743,0.206689453125,,
,,,,,70000,0.2,1475630.77578125,0.9337394833564758,-0.07229600141290575,-5.6862831115722656e-05,340,0.021500878,0.0003,741321.625,-22.967322492599486,0.212255859375,62199.61787929535,1000.0
35,52218.62872901408,1000.0,617,115,71680,,,,,,,,,,,,,
36,53028.987765972604,1000.0,622,118,73728,0.2,1845503.841796875,0.932517409324646,-0.06837315105367452,3.4809112548828125e-05,350,0.018409025,0.0003,960233.375,-22.93778050541878,0.182373046875,,
,,,,,75000,0.2,1728336.088671875,0.9314342737197876,-0.0726892098376993,5.9723854064941406e-05,360,0.019991044,0.0003,1045034.8125,-22.915804201364516,0.205810546875,70471.29449996949,1000.0
37,53596.40700105334,1000.0,658,115,75776,,,,,,,,,,,,,
38,54023.67513433767,1000.0,663,117,77824,0.2,1310712.5755859376,0.9301338791847229,-0.06868215119466185,0.00018203258514404297,370,0.022517014,0.0003,746815.125,-22.891357892751692,0.208544921875,,
39,54365.52570307595,1000.0,667,119,79872,0.2,1476095.208984375,0.9289367198944092,-0.07124304499884601,7.808208465576172e-06,380,0.022019332,0.0003,666885.75,-22.87187566757202,0.2087890625,,
,,,,,80000,0.2,1153069.5205078125,0.9274734258651733,-0.07107899037655444,5.537271499633789e-05,390,0.022712309,0.0003,643893.5,-22.83830361366272,0.221044921875,64542.02211704254,1000.0
40,54466.23490602468,1000.0,703,116,81920,,,,,,,,,,,,,
41,54825.87220253011,1000.0,707,118,83968,0.2,1111559.1232421875,0.9258178472518921,-0.06948674864252098,0.0001538991928100586,400,0.022921033,0.0003,453553.40625,-22.812447094917296,0.222216796875,,
,,,,,85000,0.2,1134010.1361328126,0.923831582069397,-0.07134869982255623,1.633167266845703e-05,410,0.023396093,0.0003,597018.75,-22.777154159545898,0.222412109375,97938.69113292694,1000.0
42,55081.568037430225,1000.0,748,114,86016,,,,,,,,,,,,,
43,55388.45147176136,1000.0,753,116,88064,0.2,1040193.373046875,0.921661913394928,-0.06930424088786821,2.8133392333984375e-05,420,0.02170559,0.0003,543435.1875,-22.73274940252304,0.22900390625,,
,,,,,90000,0.2,1383146.683984375,0.919985830783844,-0.07405200653010979,4.744529724121094e-05,430,0.02631863,0.0003,713517.75,-22.707084900140764,0.23974609375,102398.93760452271,1000.0
44,55679.01324908889,1000.0,794,113,90112,,,,,,,,,,,,,
45,55794.10527935869,1000.0,799,115,92160,0.2,1359944.209765625,0.9177156090736389,-0.07701650444651023,3.719329833984375e-05,440,0.026206538,0.0003,586426.8125,-22.664310199022292,0.2498046875,,
46,56362.943252457444,1000.0,803,117,94208,0.2,1114618.4775390625,0.9165266752243042,-0.07609266479266807,7.277727127075195e-05,450,0.023586214,0.0003,489135.21875,-22.63375746011734,0.246728515625,,
,,,,,95000,0.2,1972118.309375,0.9155377149581909,-0.07054678885324392,2.1517276763916016e-05,460,0.022864513,0.0003,907028.75,-22.61555198431015,0.214892578125,84193.28416042328,1000.0
47,56699.445102375,1000.0,844,113,96256,,,,,,,,,,,,,
48,56967.482045326535,1000.0,848,115,98304,0.2,1309334.0755859376,0.9145783185958862,-0.06702758359897416,-0.00020420551300048828,470,0.022959845,0.0003,613620.0,-22.602739322185517,0.21279296875,,
,,,,,100000,0.2,1196806.2447265624,0.9154078364372253,-0.06614684079249855,7.206201553344727e-05,480,0.022194237,0.0003,595024.625,-22.60005167722702,0.226123046875,82829.61152744293,1000.0
49,57135.95376031,1000.0,889,112,100352,,,,,,,,,,,,,
50,57945.985489290004,1000.0,893,114,102400,0.2,1292566.064453125,0.9152125716209412,-0.0805620363302296,8.922815322875977e-05,490,0.028316747,0.0003,695036.625,-22.59696433544159,0.262060546875,,
51,58561.57561072,1000.0,898,116,104448,0.2,2024331.805859375,0.9132440686225891,-0.0808647127909353,7.092952728271484e-06,500,0.029112566,0.0003,973484.875,-22.579799950122833,0.255029296875,,
,,,,,105000,0.2,1187805.756640625,0.9119031429290771,-0.0696020285016857,1.4483928680419922e-05,510,0.025349446,0.0003,590073.375,-22.550234854221344,0.229638671875,76224.76077384948,1000.0
52,59104.67992229,1000.0,933,114,106496,,,,,,,,,,,,,
53,59894.70176676,1000.0,938,115,108544,0.2,1379327.271875,0.9096482992172241,-0.07778126479825005,9.059906005859375e-06,520,0.027680304,0.0003,518326.28125,-22.51149265766144,0.2611328125,,
,,,,,110000,0.2,2126153.774609375,0.907513439655304,-0.07985297252889723,0.00014972686767578125,530,0.025290238,0.0003,1123991.375,-22.471648663282394,0.24111328125,73895.95688209534,1000.0
54,60710.41949806001,1000.0,975,113,110592,,,,,,,,,,,,,
55,61367.34341736,1000.0,979,114,112640,0.2,1633366.39375,0.9042620062828064,-0.07307508121739374,7.927417755126953e-06,540,0.024578627,0.0003,856849.75,-22.418352341651918,0.228271484375,,
56,62228.912482969994,1000.0,984,116,114688,0.2,1372773.454296875,0.9038752913475037,-0.07109401313355193,1.1563301086425781e-05,550,0.025596889,0.0003,574519.125,-22.388979816436766,0.24833984375,,
,,,,,115000,0.2,1907839.68046875,0.9023973345756531,-0.07850202966947109,2.3484230041503906e-05,560,0.026277095,0.0003,897914.0625,-22.369673556089403,0.252734375,73192.32257537842,1000.0
57,62866.33385118,1000.0,1021,114,116736,,,,,,,,,,,,,
58,63533.06179227001,1000.0,1025,115,118784,0.2,1333784.44921875,0.9007049202919006,-0.06977265799068846,2.562999725341797e-05,570,0.025352499,0.0003,676105.75,-22.335585367679595,0.23857421875,,
,,,,,120000,0.2,1298124.7005859376,0.9003946185112,-0.07684130958805327,0.00018936395645141602,580,0.029081678,0.0003,585273.5,-22.32236807346344,0.275,86252.19022140504,1000.0
59,63994.79953179,1000.0,1065,113,120832,,,,,,,,,,,,,
60,64484.30591562999,1000.0,1070,114,122880,0.2,1261026.5607421875,0.9007192850112915,-0.069940822647186,8.761882781982422e-06,590,0.027943004,0.0003,676777.5,-22.31922110915184,0.2458984375,,
61,65040.83872338001,1000.0,1074,116,124928,0.2,1493150.05234375,0.9000534415245056,-0.07942624620045535,3.5762786865234375e-07,600,0.029012486,0.0003,804478.5,-22.31772243976593,0.277099609375,,
,,,,,125000,0.2,1392253.402734375,0.8992148041725159,-0.08184831764083356,7.331371307373047e-06,610,0.031651523,0.0003,691115.0625,-22.30758002996445,0.280517578125,91740.47261714935,1000.0
62,65382.35543271001,1000.0,1113,114,126976,,,,,,,,,,,,,
63,65870.02542245999,1000.0,1117,115,129024,0.2,759488.608984375,0.8980106711387634,-0.08291196011996363,-0.004938602447509766,620,0.0355938,0.0003,374773.96875,-22.28418496847153,0.325244140625,,
,,,,,130000,0.2,1203575.73828125,0.8949531316757202,-0.07967261114972643,0.0003896355628967285,630,0.031198546,0.0003,594937.6875,-22.233263516426085,0.290576171875,93038.60498580933,1000.0
64,66567.89999397,1000.0,1156,113,131072,,,,,,,,,,,,,
65,66841.96718452999,1000.0,1160,114,133120,0.2,1862224.00078125,0.8924031257629395,-0.08025855860323645,9.5367431640625e-06,640,0.030196158,0.0003,809171.5,-22.18537818789482,0.267626953125,,
,,,,,135000,0.2,1102598.7708984376,0.8908613920211792,-0.08483201674243901,3.993511199951172e-06,650,0.03416413,0.0003,521199.8125,-22.14841274023056,0.308203125,95706.04183082581,1000.0
66,67295.04911800998,1000.0,1197,112,135168,,,,,,,,,,,,,
67,68026.07028829,1000.0,1202,114,137216,0.2,1362436.285546875,0.8890373110771179,-0.06847853251092602,-8.344650268554688e-07,660,0.026288355,0.0003,715877.25,-22.113521146774293,0.244189453125,,
68,68333.92751071001,1000.0,1206,115,139264,0.2,2018194.801171875,0.8885741829872131,-0.08051436255336739,7.748603820800781e-07,670,0.028771598,0.0003,1001399.125,-22.101316487789155,0.26396484375,,
,,,,,140000,0.2,1259035.1603515625,0.8881584405899048,-0.06667339724372141,2.3245811462402344e-06,680,0.02938899,0.0003,661524.0625,-22.08733162879944,0.255322265625,87395.34718132019,1000.0
69,68705.31984611001,1000.0,1243,113,141312,,,,,,,,,,,,,
70,69253.59682653999,1000.0,1248,114,143360,0.2,1637151.1,0.8872736692428589,-0.07481992114917375,4.374980926513672e-05,690,0.03235079,0.0003,874097.5,-22.07609466314316,0.272119140625,,
,,,,,145000,0.2,1540041.796875,0.8867636322975159,-0.0796950720687164,2.86102294921875e-06,700,0.03021848,0.0003,701109.3125,-22.06634276509285,0.29208984375,85058.74707679749,1000.0
71,69439.78404701999,1000.0,1282,113,145408,,,,,,,,,,,,,
72,69510.44944899,1000.0,1288,114,147456,0.2,1482418.894140625,0.8848594427108765,-0.07330056183272973,1.3709068298339844e-06,710,0.030981142,0.0003,754756.5625,-22.039259845018385,0.27080078125,,
73,69884.93699622,1000.0,1292,115,149504,0.2,1083471.8908203125,0.8833078742027283,-0.08407201443042141,3.55839729309082e-05,720,0.037830703,0.0003,559541.0,-22.008675342798234,0.3287109375,,
,,,,,150000,0.2,1550658.002734375,0.8823838829994202,-0.07408589093538467,6.961822509765625e-05,730,0.034453575,0.0003,736877.9375,-21.98321674466133,0.280224609375,77452.2747581482,1000.0
74,70374.25121538,1000.0,1329,113,151552,,,,,,,,,,,,,
75,70596.819219,1000.0,1334,115,153600,0.2,1633992.117578125,0.8823575377464294,-0.08091990491375327,0.00033026933670043945,740,0.03693699,0.0003,736739.0,-21.979592204093933,0.292431640625,,
,,,,,155000,0.2,1780679.59296875,0.8822113275527954,-0.08258558486704715,4.184246063232422e-05,750,0.034568124,0.0003,877198.4375,-21.97210187315941,0.30263671875,80426.59531345367,1000.0
76,70992.18305924999,1000.0,1371,113,155648,,,,,,,,,,,,,
77,71309.81847786,1000.0,1376,114,157696,0.2,1153120.7740234374,0.8808333277702332,-0.08135506083781366,3.88026237487793e-05,760,0.036582246,0.0003,574176.25,-21.95396497249603,0.32294921875,,
78,71336.46049697,1000.0,1380,115,159744,0.2,1703520.728515625,0.8793458342552185,-0.08058230470633135,2.980232238769531e-07,770,0.035617657,0.0003,734349.125,-21.929803913831712,0.292626953125,,
,,,,,160000,0.2,1498226.608984375,0.8774437308311462,-0.07411969733075238,3.409385681152344e-05,780,0.031759866,0.0003,777266.1875,-21.892567920684815,0.27763671875,79292.67141246796,1000.0
79,71673.70814023,1000.0,1418,114,161792,,,,,,,,,,,,,
80,71782.61019318999,1000.0,1422,115,163840,0.2,1176391.4380859374,0.875939667224884,-0.07792091385927051,0.00026935338973999023,790,0.03345741,0.0003,536522.25,-21.85988030433655,0.300390625,,
,,,,,165000,0.2,1275153.2453125,0.8757989406585693,-0.08442231841909234,-4.076957702636719e-05,800,0.03540477,0.0003,605681.625,-21.847326785326004,0.32099609375,82428.43607006074,1000.0
81,72057.19691910001,1000.0,1459,113,165888,,,,,,,,,,,,,
82,72044.41591242999,1000.0,1464,114,167936,0.2,1208691.22734375,0.8749884963035583,-0.08580254699918441,7.718801498413086e-05,810,0.041424405,0.0003,573387.5,-21.835368525981902,0.34404296875,,
83,72081.92521583999,1000.0,1468,115,169984,0.2,1156937.2109375,0.8728745579719543,-0.08046960737265181,1.633167266845703e-05,820,0.035238642,0.0003,552317.0625,-21.802530974149704,0.328955078125,,
,,,,,170000,0.2,1630256.605859375,0.8715461492538452,-0.08497638831613585,-1.430511474609375e-06,830,0.036984332,0.0003,841308.875,-21.77463157773018,0.31904296875,78359.71375370026,1000.0
84,71889.00141547,1000.0,1506,114,172032,,,,,,,,,,,,,
85,71744.74441101,1000.0,1510,115,174080,0.2,1192542.3201171875,0.8699642419815063,-0.07504377421573735,-6.556510925292969e-06,840,0.036950715,0.0003,523680.03125,-21.743088632822037,0.306640625,,
,,,,,175000,0.2,1273404.4802734375,0.8691580295562744,-0.06984740278858226,2.562999725341797e-06,850,0.03418933,0.0003,555148.3125,-21.71798393726349,0.288720703125,83442.36989688873,1000.0
86,72052.40258985001,1000.0,1546,113,176128,,,,,,,,,,,,,
87,72120.28187056999,1000.0,1550,114,178176,0.2,1878429.00546875,0.8674581050872803,-0.08109225060907192,1.7762184143066406e-05,860,0.03571415,0.0003,944841.375,-21.69507640004158,0.294775390625,,
,,,,,180000,0.2,1436439.9125,0.8664969205856323,-0.09029251358588226,4.172325134277344e-07,870,0.040836252,0.0003,713731.75,-21.66543627381325,0.347509765625,82002.35713748932,1000.0
88,72274.01721922,1000.0,1586,113,180224,,,,,,,,,,,,,
89,72502.98666916,1000.0,1591,114,182272,0.2,1194264.424609375,0.8644846081733704,-0.08230619260284584,-0.0001857280731201172,880,0.04051032,0.0003,502635.03125,-21.636304008960725,0.3326171875,,
90,72819.24866963,1000.0,1595,115,184320,0.2,1367922.5748046874,0.8633268475532532,-0.07391572202323005,-2.2649765014648438e-06,890,0.036063112,0.0003,671870.875,-21.60689169764519,0.3080078125,,
,,,,,185000,0.2,1709354.058203125,0.8610511422157288,-0.07893995507038198,-4.410743713378906e-06,900,0.03953328,0.0003,812806.5625,-21.57550446987152,0.308056640625,79540.78529663086,1000.0
91,73028.02389803999,1000.0,1629,114,186368,,,,,,,,,,,,,
92,72893.4821238,1000.0,1634,115,188416,0.2,1235694.0185546875,0.8598235845565796,-0.0757656379340915,4.309415817260742e-05,910,0.038859352,0.0003,550391.25,-21.542415779829025,0.315625,,
,,,,,190000,0.2,969670.57109375,0.8590333461761475,-0.07389807528525125,-3.8504600524902344e-05,920,0.03951657,0.0003,453354.1875,-21.52174092531204,0.340234375,77517.59684867859,1000.0
93,72969.49404276001,1000.0,1670,114,190464,,,,,,,,,,,,,
94,73169.68903151,1000.0,1675,114,192512,0.2,1262570.565625,0.8588927984237671,-0.07452805911307223,-0.002400040626525879,930,0.039110497,0.0003,630885.0625,-21.513415378332137,0.312939453125,,
95,73046.01176768,1000.0,1679,115,194560,0.2,1293081.3033203124,0.8573318123817444,-0.08090440518571995,5.364418029785156e-06,940,0.04038006,0.0003,617989.125,-21.494861781597137,0.332861328125,,
,,,,,195000,0.2,1652578.088671875,0.8554806113243103,-0.0892092527647037,2.9802322387695312e-06,950,0.043325625,0.0003,683540.8125,-21.458219003677367,0.345654296875,78058.96082038879,1000.0
96,73319.69393909001,1000.0,1716,114,196608,,,,,,,,,,,,,
97,73300.70400448,1000.0,1721,115,198656,0.2,1426993.77421875,0.8536809086799622,-0.09562396730179898,3.6656856536865234e-05,960,0.046430822,0.0003,648121.625,-21.422374296188355,0.36357421875,,
,,,,,200000,0.2,1386473.541796875,0.8536176085472107,-0.08055694349459372,0.0,970,0.04238003,0.0003,757272.75,-21.402517521381377,0.3302734375,78957.46225128174,1000.0
98,73535.51926259,1000.0,1756,114,200704,,,,,,,,,,,,,
99,73466.06833592999,1000.0,1760,115,202752,0.2,1672671.2453125,0.8519031405448914,-0.08309346229361836,4.172325134277344e-06,980,0.039962064,0.0003,780752.3125,-21.389077258110046,0.3357421875,,
100,73415.30964237,1000.0,1765,116,204800,0.2,1108525.88125,0.852285623550415,-0.08211473271949217,-1.1682510375976562e-05,990,0.04396431,0.0003,501502.53125,-21.378054988384246,0.36513671875,,
,,,,,205000,0.2,1225225.9650390625,0.8512187600135803,-0.07685634755762294,6.556510925292969e-07,1000,0.039440602,0.0003,607793.1875,-21.3692402780056,0.325341796875,81304.77426509857,1000.0
101,73510.88009856001,1000.0,1801,114,206848,,,,,,,,,,,,,
102,73174.72478783,1000.0,1806,115,208896,0.2,1153490.2181640626,0.8501394391059875,-0.07979559903324115,7.665157318115234e-05,1010,0.04576297,0.0003,566301.5625,-21.34601148366928,0.35205078125,,
,,,,,210000,0.2,1258784.2216796875,0.8483054041862488,-0.08085663489182479,2.7418136596679688e-06,1020,0.04501664,0.0003,700845.625,-21.31317402124405,0.337158203125,78294.03600845337,1000.0
103,73009.26017843999,1000.0,1839,114,210944,,,,,,,,,,,,,
104,73106.02648564999,1000.0,1844,115,212992,0.2,1113340.860546875,0.8469244241714478,-0.07285090169025352,9.298324584960938e-06,1030,0.04194294,0.0003,573502.375,-21.282809495925903,0.33232421875,,
,,,,,215000,0.2,1379985.898828125,0.8436340689659119,-0.08377084844978526,1.1920928955078125e-07,1040,0.048490692,0.0003,745647.5,-21.23391447067261,0.365771484375,76420.53264446258,1000.0
105,72940.99981375001,1000.0,1876,114,215040,,,,,,,,,,,,,
106,73085.85741343001,1000.0,1881,115,217088,0.2,1566277.908984375,0.8426204919815063,-0.08626359468325973,2.980232238769531e-07,1050,0.044927105,0.0003,902976.75,-21.187129068374634,0.351953125,,
107,73075.59890833999,1000.0,1886,116,219136,0.2,1610039.733203125,0.8415777683258057,-0.09108080654114019,1.0132789611816406e-06,1060,0.04700578,0.0003,857614.25,-21.169106423854828,0.3662109375,,
,,,,,220000,0.2,1186266.0521484376,0.8399641513824463,-0.08113035657443106,6.020069122314453e-05,1070,0.05060685,0.0003,740035.875,-21.140315699577332,0.36162109375,81228.87216453553,1000.0
108,73374.43529819998,1000.0,1920,115,221184,,,,,,,,,,,,,
109,73499.13425259001,1000.0,1925,115,223232,0.2,1673347.28046875,0.8392761945724487,-0.07507427434320561,1.2934207916259766e-05,1080,0.04157668,0.0003,772638.125,-21.118417066335677,0.3060546875,,
,,,,,225000,0.2,1711922.01328125,0.8367733359336853,-0.08826918962295167,1.2636184692382812e-05,1090,0.04832084,0.0003,777510.4375,-21.08607375025749,0.356689453125,77790.32733898163,1000.0
110,73510.91055237,1000.0,1959,114,225280,,,,,,,,,,,,,
111,73996.19191258,1000.0,1963,115,227328,0.2,1351345.666796875,0.8353497982025146,-0.09126997399434914,-9.5367431640625e-07,1100,0.050062977,0.0003,637565.5625,-21.042440885305403,0.3732421875,,
112,74019.10625941001,1000.0,1968,116,229376,0.2,1496094.228515625,0.8355281352996826,-0.08361964316572994,1.1920928955078125e-07,1110,0.0473568,0.0003,640110.3125,-21.03732231259346,0.355615234375,,
,,,,,230000,0.2,1067008.546875,0.8348613381385803,-0.08575364067801275,2.2649765014648438e-06,1120,0.06339021,0.0003,542811.125,-21.026667290925978,0.400048828125,74142.5331893921,1000.0
113,73700.09277205,1000.0,2002,115,231424,,,,,,,,,,,,,
114,74119.40620491,1000.0,2007,116,233472,0.2,1337777.8138671876,0.834125280380249,-0.09108897594851442,3.212690353393555e-05,1130,0.05267817,0.0003,710414.375,-21.010889714956285,0.395068359375,,
,,,,,235000,0.2,1512734.487890625,0.8328580260276794,-0.08705198320967611,5.900859832763672e-06,1140,0.047881167,0.0003,759260.375,-20.994067579507828,0.356005859375,74831.70684432983,1000.0
115,74268.35750576999,1000.0,2040,115,235520,,,,,,,,,,,,,
116,73697.39195919,1000.0,2044,116,237568,0.2,1364519.2673828125,0.8312180042266846,-0.08450320903211832,0.0,1150,0.047772806,0.0003,730494.1875,-20.96422799229622,0.36328125,,
117,73771.46824091,1000.0,2049,116,239616,0.2,831991.7830078125,0.8311917185783386,-0.07707713988784234,-2.2292137145996094e-05,1160,0.055778947,0.0003,378666.15625,-20.946819180250166,0.397900390625,,
,,,,,240000,0.2,1358711.6953125,0.8299787640571594,-0.06686410230468028,2.5570392608642578e-05,1170,0.04489267,0.0003,679029.5,-20.92849957346916,0.3154296875,81299.10552787781,1000.0
118,73794.17592499,1000.0,2084,115,241664,,,,,,,,,,,,,
119,73561.65687652999,1000.0,2089,116,243712,0.2,1221526.828515625,0.8277832269668579,-0.07515415225061588,0.0,1180,0.048631076,0.0003,575948.0625,-20.894561535120012,0.34033203125,,
,,,,,245000,0.2,1709224.919921875,0.8262728452682495,-0.09343554478546139,1.7881393432617188e-07,1190,0.052759748,0.0003,820016.0625,-20.860749572515488,0.3779296875,85495.67663326263,1000.0
120,73845.13319193998,1000.0,2121,115,245760,,,,,,,,,,,,,
121,74114.05676477,1000.0,2126,116,247808,0.2,1417971.569140625,0.8243381977081299,-0.084814365132479,1.7881393432617188e-07,1200,0.048122533,0.0003,778354.875,-20.818913412094116,0.375341796875,,
