train/ent_coef_loss,time/episodes,time/total_timesteps,train/actor_loss,train/critic_loss,train/n_updates,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,train/ent_coef,eval/mean_reward,eval/mean_ep_length
-0.2790136933326721,4,171,-10.240249633789062,2.6330955028533936,70,0.0003,-25.2626435,42.75,1,152,0.9794763326644897,,
-4.814507484436035,8,1330,-23.91080093383789,0.7470248937606812,1229,0.0003,-75.42258225,166.25,15,87,0.6926925778388977,,
-5.591106414794922,12,1519,-25.89505386352539,1.2552828788757324,1418,0.0003,-56.75982858333333,126.58333333333333,17,85,0.6548818349838257,,
-6.348656177520752,16,1724,-27.91608428955078,3.24515438079834,1623,0.0003,-48.74027393749999,107.75,20,84,0.6163477301597595,,
-10.490402221679688,20,3062,-34.36064910888672,2.40554141998291,2961,0.0003,-80.17318184999999,153.1,36,84,0.41762739419937134,,
-11.541406631469727,24,3343,-35.089073181152344,2.6741819381713867,3242,0.0003,-71.03999104166667,139.29166666666666,39,84,0.3852621614933014,,
-14.509798049926758,28,4604,-36.53784942626953,3.5397353172302246,4503,0.0003,-88.22041771428572,164.42857142857142,55,82,0.2693255841732025,,
-14.788719177246094,,5000,-34.88702392578125,3.7492504119873047,4899,0.0003,,,,,0.24109448492527008,-181.36579946193086,554.7
-14.755453109741211,32,5052,-34.2491569519043,3.087820529937744,4951,0.0003,-84.676597625,157.875,69,72,0.23764346539974213,,
-14.827791213989258,36,5231,-34.03596496582031,5.882040977478027,5130,0.0003,-77.52675222222223,145.30555555555554,71,72,0.22612057626247406,,
-17.476940155029297,40,6563,-33.13860321044922,3.1990981101989746,6462,0.0003,-91.114290525,164.075,88,74,0.15670135617256165,,
-17.45269775390625,44,7869,-28.425159454345703,3.07362961769104,7768,0.0003,-100.12982454545454,178.8409090909091,103,75,0.1098133996129036,,
-17.791446685791016,48,8993,-26.556407928466797,3.3446874618530273,8892,0.0003,-106.14611708333332,187.35416666666666,116,77,0.08113838732242584,,
-17.546903610229492,,10000,-23.23295021057129,2.6706974506378174,9899,0.0003,,,,,0.06191162392497063,-42.57577258071687,280.7
-18.125131607055664,52,10364,-23.187007904052734,2.4065372943878174,10263,0.0003,-113.50609848076923,199.30769230769232,137,75,0.0562279149889946,,
-13.86672592163086,56,12524,-18.932010650634766,2.2641677856445312,12423,0.0003,-116.36561342857144,223.64285714285714,164,76,0.032709117978811264,,
-11.618999481201172,60,13217,-17.01763916015625,2.2919769287109375,13116,0.0003,-110.98191028333332,220.28333333333333,172,76,0.027822211384773254,,
-10.132567405700684,64,13679,-17.159887313842773,2.267232894897461,13578,0.0003,-104.558751203125,213.734375,178,76,0.02500688098371029,,
-7.782221794128418,,15000,-15.044496536254883,2.0876588821411133,14899,0.0003,,,,,0.01894931122660637,-1.6308234710682883,392.1
-5.962464809417725,68,15819,-13.374588012695312,1.8675442934036255,15718,0.0003,-103.55404429411765,232.63235294117646,210,75,0.01639017090201378,,
-0.042485326528549194,72,19028,-10.971904754638672,1.766296148300171,18927,0.0003,-99.65743495833334,264.27777777777777,249,76,0.01256782840937376,,
-1.7475720643997192,,20000,-11.315985679626465,1.658179759979248,19899,0.0003,,,,,0.012350866571068764,21.44076448647247,522.6
1.4105379581451416,76,20577,-10.040312767028809,1.6487178802490234,20476,0.0003,-94.90003850000001,270.75,275,74,0.012233410961925983,,
0.17977428436279297,80,21111,-10.514846801757812,1.5205472707748413,21010,0.0003,-91.056100625,263.8875,281,74,0.012096983380615711,,
0.8252912759780884,84,23203,-10.080382347106934,1.4039397239685059,23102,0.0003,-83.1417358452381,276.2261904761905,307,75,0.012034140527248383,,
-1.7297828197479248,88,24678,-9.58941650390625,1.6117886304855347,24577,0.0003,-76.16098145454545,280.4318181818182,325,75,0.01199304312467575,,
-0.08710476756095886,,25000,-9.882731437683105,2.025932788848877,24899,0.0003,,,,,0.011930717155337334,84.76359051832696,392.4
-0.5694454908370972,92,25557,-9.710981369018555,1.3223017454147339,25456,0.0003,-72.91999064130434,277.79347826086956,342,74,0.011926081962883472,,
1.3719242811203003,96,26171,-10.262531280517578,1.7510333061218262,26070,0.0003,-67.43097626041667,272.6145833333333,349,74,0.011895054951310158,,
1.7208062410354614,100,27239,-9.959146499633789,2.0942113399505615,27138,0.0003,-62.41412122999999,272.39,362,75,0.011938951909542084,,
1.2679059505462646,104,28440,-9.731719017028809,2.0959224700927734,28339,0.0003,-57.41214389999999,282.69,377,75,0.0117959501221776,,
0.22865355014801025,108,29643,-10.41189193725586,1.9705228805541992,29542,0.0003,-48.305745140000006,283.13,392,75,0.01191728189587593,,
-0.5097165703773499,,30000,-10.967475891113281,2.1653499603271484,29899,0.0003,,,,,0.01208423636853695,277.2950566740066,625.2
1.0698578357696533,112,31313,-10.688440322875977,2.151865243911743,31212,0.0003,-41.26464813000001,297.94,420,74,0.012276455760002136,,
