train/critic_loss,time/total_timesteps,time/time_elapsed,train/n_updates,rollout/ep_rew_mean,time/episodes,train/ent_coef,time/fps,train/learning_rate,train/ent_coef_loss,rollout/ep_len_mean,train/actor_loss,eval/mean_reward,eval/mean_ep_length
1.9488821029663086,327,2,226,-31.084601,4,0.9346600770950317,117,0.0003,-0.903931736946106,81.75,-12.737013816833496,,
1.057591199874878,692,7,591,-34.284303625,8,0.8378261923789978,97,0.0003,-2.369673252105713,86.5,-17.799026489257812,,
2.5711708068847656,997,10,896,-33.91782341666667,12,0.7650635242462158,94,0.0003,-3.548069715499878,83.08333333333333,-21.32904052734375,,
1.0729377269744873,1281,13,1180,-33.723824875,16,0.7033328413963318,92,0.0003,-4.624743938446045,80.0625,-24.64600372314453,,
3.7421693801879883,2422,28,2321,-56.644041800000004,20,0.5031649470329285,85,0.0003,-8.660541534423828,121.1,-32.520259857177734,,
1.3541412353515625,3583,42,3482,-75.484527875,24,0.3585362732410431,84,0.0003,-12.389820098876953,149.29166666666666,-35.0828971862793,,
7.462642669677734,3762,44,3661,-68.69376932142858,28,0.34033194184303284,84,0.0003,-12.96249008178711,134.35714285714286,-35.8614501953125,,
1.9149795770645142,4905,58,4804,-81.4180653125,32,0.2444915920495987,83,0.0003,-16.350906372070312,153.28125,-34.4733772277832,,
1.8659045696258545,5000,,4899,,,0.23791003227233887,,0.0003,-16.401443481445312,,-35.30561065673828,90.31513310878071,449.9
1.671130657196045,5152,69,5051,-76.18439872222223,36,0.22780725359916687,74,0.0003,-16.45724105834961,143.11111111111111,-34.63915252685547,,
1.8308807611465454,5452,72,5351,-73.440209125,40,0.20905505120754242,75,0.0003,-17.399456024169922,136.3,-34.5471305847168,,
2.0956735610961914,6664,86,6563,-83.66540254545455,44,0.14811617136001587,76,0.0003,-19.359140396118164,151.45454545454547,-32.217132568359375,,
1.0144894123077393,8904,113,8803,-102.91840837500001,48,0.0784662514925003,78,0.0003,-23.116771697998047,185.5,-25.624000549316406,,
1.3020761013031006,9005,115,8904,-96.23288846153847,52,0.07622827589511871,78,0.0003,-23.330638885498047,173.17307692307693,-25.070903778076172,,
0.7323295474052429,10000,,9899,,,0.05742816627025604,,0.0003,-25.251585006713867,,-21.866310119628906,21.572311609564714,577.3
0.9406510591506958,10291,139,10190,-99.37434282142856,56,0.052880704402923584,73,0.0003,-23.811038970947266,183.76785714285714,-20.808835983276367,,
0.6596323847770691,11461,153,11360,-96.56120258333333,60,0.03814520314335823,74,0.0003,-24.64084243774414,191.01666666666668,-17.957365036010742,,
0.970926821231842,12838,170,12737,-90.65042746875,64,0.026365408673882484,75,0.0003,-22.714736938476562,200.59375,-15.03392219543457,,
0.3685689866542816,15000,,14899,,,0.01583840511739254,,0.0003,-12.717397689819336,,-13.272161483764648,528.4026859155477,1000.0
0.21310235559940338,16838,235,16737,-58.11726654411764,68,0.011653353460133076,71,0.0003,-5.15980339050293,247.61764705882354,-14.35791301727295,,
0.13290756940841675,20000,,19899,,,0.011004564352333546,,0.0003,1.6836045980453491,,-18.947181701660156,687.5431219364982,1000.0
0.15501314401626587,20838,299,20737,-18.699850833333333,72,0.011350108310580254,69,0.0003,-0.26710259914398193,289.4166666666667,-20.138511657714844,,
0.14124102890491486,24838,348,24737,22.203084710526316,76,0.012599462643265724,71,0.0003,1.445143699645996,326.8157894736842,-26.293476104736328,,
0.13653962314128876,25000,,24899,,,0.012662184424698353,,0.0003,-1.7580316066741943,,-26.62221336364746,765.3237272366881,1000.0
0.12384099513292313,28838,413,28737,60.73711825,80,0.013442572206258774,69,0.0003,0.8779902458190918,360.475,-32.54589080810547,,
0.16870315372943878,30000,,29899,,,0.013520332053303719,,0.0003,0.4134998619556427,,-34.409698486328125,795.8071648009121,1000.0
0.13923971354961395,32838,477,32737,96.42400415476192,84,0.014086761511862278,68,0.0003,0.195489764213562,390.92857142857144,-37.687068939208984,,
0.17228130996227264,35000,,34899,,,0.013732485473155975,,0.0003,1.1619874238967896,,-40.47542190551758,854.9455899905413,1000.0
0.19638869166374207,36838,543,36737,129.2884736818182,88,0.014065195806324482,67,0.0003,2.3910703659057617,418.6136363636364,-42.98512268066406,,
