time/total_timesteps,time/fps,train/actor_loss,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,time/episodes,train/learning_rate,rollout/ep_rew_mean,train/n_updates,eval/mean_reward,eval/mean_ep_length
106444,122,-67.7693232421875,869,0.10250185496360063,1000.0,108,0.001,874.5529290500001,105444,,
110000,,-68.4664334564209,,0.108750758420676,,,0.001,,109444,976.9206181228161,1000.0
110444,122,,904,,1000.0,112,,897.96546143,,,
114444,123,-69.16000495910644,928,0.09559997654892505,1000.0,116,0.001,908.2244261199999,113444,,
115000,,-69.24561958312988,,0.12674649211391806,,,0.001,,114444,982.6175302773714,1000.0
118444,122,-69.71742453002929,963,0.09139696865528822,1000.0,120,0.001,912.6710251099998,117444,,
120000,,-70.00959535217285,,0.08668568027764559,,,0.001,,119444,969.5885791450739,1000.0
122444,122,-70.301048828125,998,0.0969019072894007,1000.0,124,0.001,916.2569815799999,121444,,
125000,,-70.66280464172364,,0.09124907080829144,,,0.001,,124444,972.9500925898552,1000.0
126444,122,-70.81099627685546,1033,0.08854494174942375,1000.0,128,0.001,918.54770365,125444,,
130000,,-71.34246397399902,,0.09694826440513134,,,0.001,,129444,975.6024618208409,1000.0
130444,122,,1068,,1000.0,132,,920.3515600100001,,,
134444,123,-71.78081965637207,1092,0.08028529817983508,1000.0,136,0.001,922.0961764000001,133444,,
135000,,-71.8779793548584,,0.1171601698063314,,,0.001,,134444,982.4874578356743,1000.0
138444,122,-72.21364682006836,1127,0.09221018738672138,1000.0,140,0.001,923.2188148900001,137444,,
140000,,-72.41145062255859,,0.08524329506978393,,,0.001,,139444,979.9651601791381,1000.0
142444,122,-72.56881504821777,1163,0.0918344575818628,1000.0,144,0.001,923.8745476899999,141444,,
145000,,-72.87425877380372,,0.09574006146937608,,,0.001,,144444,978.1873278230429,1000.0
146444,122,-72.96980072021485,1198,0.08246208834275603,1000.0,148,0.001,924.3505783000002,145444,,
150000,,-73.28048344421387,,0.07914685437828302,,,0.001,,149444,978.3085981562733,1000.0
150444,122,,1232,,1000.0,152,,924.62931354,,,
154444,122,-73.60153161621093,1257,0.0832210130058229,1000.0,156,0.001,924.91434398,153444,,
155000,,-73.68462478637696,,0.08220714650303125,,,0.001,,154444,963.1825249869377,1000.0
158444,122,-73.91013320922852,1293,0.0836321521140635,1000.0,160,0.001,925.0934202399997,157444,,
160000,,-74.03942489624023,,0.09152082369290292,,,0.001,,159444,975.0389524459839,1000.0
162444,122,-74.17740986633301,1328,0.08300872994214296,1000.0,164,0.001,925.4530855300001,161444,,
165000,,-74.36306649780273,,0.07300525451079011,,,0.001,,164444,964.9136075824499,1000.0
166444,121,-74.43115449523926,1364,0.08027528992667794,1000.0,168,0.001,925.57856457,165444,,
170000,,-74.6286325378418,,0.08703179409727455,,,0.001,,169444,980.4499657511711,1000.0
170444,121,,1401,,1000.0,172,,925.80414894,,,
174444,122,-74.84928776550294,1425,0.08292998963408173,1000.0,176,0.001,926.42400966,173444,,
175000,,-74.90617846679687,,0.08405782214365899,,,0.001,,174444,979.2528086334466,1000.0
178444,122,-75.07494953918457,1460,0.08908240084722638,1000.0,180,0.001,926.79751215,177444,,
180000,,-75.19223385620117,,0.07206077228672803,,,0.001,,179444,979.639881658554,1000.0
182444,121,-75.2806305847168,1495,0.07592620301246643,1000.0,184,0.001,926.8438483800002,181444,,
185000,,-75.41596936035157,,0.09473751307465136,,,0.001,,184444,976.1578938066959,1000.0
186444,121,-75.47206146240234,1529,0.07210784345120191,1000.0,188,0.001,926.86044754,185444,,
190000,,-75.66074925231933,,0.07158054202795029,,,0.001,,189444,975.1933803141117,1000.0
190444,121,,1566,,1000.0,192,,927.15680116,,,
194444,122,-75.861827835083,1591,0.06908799525722861,1000.0,196,0.001,927.32710882,193444,,
195000,,-75.91105047607422,,0.07109654344432056,,,0.001,,194444,975.1492513716221,1000.0
198444,121,-76.03016726684571,1628,0.10079385998658835,1000.0,200,0.001,927.6669535299999,197444,,
200000,,-76.10233671569824,,0.06875236669369042,,,0.001,,199444,977.0101235568524,1000.0
202444,121,-76.16029727172851,1664,0.06680744222551584,1000.0,204,0.001,927.0555198799999,201444,,
205000,,-76.26060527038574,,0.06999354240112007,,,0.001,,204444,980.22038539052,1000.0
206444,121,-76.28577897644043,1698,0.06982106391340494,1000.0,208,0.001,927.1418837199999,205444,,
210000,,-76.39841966247559,,0.06898402686789631,,,0.001,,209444,973.1987568676471,1000.0
210444,121,,1734,,1000.0,212,,927.2296511199999,,,
214444,121,-76.48598432922363,1757,0.07367486226186157,1000.0,216,0.001,927.2988429700002,213444,,
215000,,-76.53935292053222,,0.07929169053398073,,,0.001,,214444,973.3963560521603,1000.0
218444,121,-76.61041029357911,1793,0.06899515183269977,1000.0,220,0.001,927.2259346400002,217444,,
220000,,-76.68926341247558,,0.07556581984832883,,,0.001,,219444,978.6367855131626,1000.0
222444,121,-76.72693249511718,1830,0.058634450336918234,1000.0,224,0.001,927.4714594700001,221444,,
225000,,-76.77780647277832,,0.0655703230947256,,,0.001,,224444,981.6616049438715,1000.0
226444,121,-76.81667819213867,1868,0.061374929120764136,1000.0,228,0.001,927.6516107700003,225444,,
230000,,-76.89393492126464,,0.07116148316673934,,,0.001,,229444,975.6639807581902,1000.0
230444,120,,1906,,1000.0,232,,927.57703826,,,
234444,121,-77.0304852142334,1932,0.06714505512453615,1000.0,236,0.001,927.3419172600001,233444,,
235000,,-77.1002481994629,,0.06948521415144206,,,0.001,,234444,968.7287434339523,1000.0
238444,120,-77.16213768005372,1971,0.0727458893917501,1000.0,240,0.001,927.61818715,237444,,
240000,,-77.20647256469726,,0.07244463434256614,,,0.001,,239444,977.8265672445298,1000.0
242444,120,-77.25912171936035,2006,0.08667251643538475,1000.0,244,0.001,927.53832547,241444,,
245000,,-77.34900028991699,,0.10329159191437065,,,0.001,,244444,966.0946646094322,1000.0
246444,120,-77.37538700866699,2040,0.10711374690756202,1000.0,248,0.001,927.80334327,245444,,
250000,,-77.66860339355469,,0.1882251740321517,,,0.001,,249444,965.5711636051535,1000.0
250444,120,,2075,,1000.0,252,,927.6797960899999,,,
254444,121,-77.5806559753418,2099,0.39848850151896476,1000.0,256,0.001,926.66782857,253444,,
255000,,-77.84163760375976,,0.4035377867370844,,,0.001,,254444,947.1047933936119,1000.0
258444,121,-77.0296106414795,2134,0.47193833012878894,1000.0,260,0.001,904.1863318299999,257444,,
260000,,-76.84460749816894,,0.38324178735911846,,,0.001,,259444,943.1316719040275,1000.0
262444,120,-76.78441943359375,2169,0.30868624881654977,1000.0,264,0.001,900.7637310000001,261444,,
265000,,-76.689597366333,,0.42501000625640156,,,0.001,,264444,912.8734078377486,1000.0
266444,120,-76.67411346435547,2204,0.3123508558869362,1000.0,268,0.001,897.16856729,265444,,
270000,,-76.53961779785156,,0.31369967544078825,,,0.001,,269444,924.3958216845989,1000.0
270444,120,,2239,,1000.0,272,,895.5711412399999,,,
274444,121,-76.41728936767578,2264,0.3020617550909519,1000.0,276,0.001,893.6256817599999,273444,,
275000,,-76.44750274658203,,0.3782823525220156,,,0.001,,274444,964.8696289539337,1000.0
278444,121,-76.39797978210449,2299,0.3337493209689856,1000.0,280,0.001,892.1318287099999,277444,,
280000,,-76.35885568237305,,0.46262885110080243,,,0.001,,279444,932.8087288171052,1000.0
282444,120,-75.90107397460937,2335,0.4582143540903926,1000.0,284,0.001,890.52064528,281444,,
285000,,-75.82454519653321,,0.32295146671682595,,,0.001,,284444,927.5184214003384,1000.0
286444,120,-75.86946655273438,2369,0.3610688434094191,1000.0,288,0.001,889.02162968,285444,,
290000,,-75.85042048645019,,0.3656521346606314,,,0.001,,289444,953.0176596343517,1000.0
290444,120,,2404,,1000.0,292,,887.82033972,,,
294444,121,-75.90907852172852,2429,0.4213160572052002,1000.0,296,0.001,882.93018253,293444,,
295000,,-75.98966934204101,,0.3875271714106202,,,0.001,,294444,914.1451348997653,1000.0
298444,121,-76.18427958679199,2465,0.45971574636548757,1000.0,300,0.001,870.7020634099999,297444,,
300000,,-76.0257879333496,,0.5637887590378523,,,0.001,,299444,10.092155320290477,900.8
302444,120,-76.00701748657227,2500,0.5130305047929287,1000.0,304,0.001,850.6977180300001,301444,,
305000,,-75.74511888122558,,0.3494250439107418,,,0.001,,304444,909.700885400176,1000.0
306444,120,-75.68773918151855,2536,0.3468767614662647,1000.0,308,0.001,840.8993675699999,305444,,
310000,,-75.18129609680176,,0.2773052035719156,,,0.001,,309444,867.4928343258798,1000.0
310444,120,,2572,,1000.0,312,,835.2322125300001,,,
314444,121,-74.81364193725587,2595,0.19783307359367608,1000.0,316,0.001,833.0000417599999,313444,,
315000,,-74.71908036804199,,0.19162826761230825,,,0.001,,314444,956.2481205999851,1000.0
318444,121,-74.58014079284668,2631,0.18715218280255794,1000.0,320,0.001,830.8059765700001,317444,,
320000,,-74.51481260681152,,0.16892223896086217,,,0.001,,319444,941.8536729216576,1000.0
322444,120,-74.35589808654785,2667,0.17424479416385294,1000.0,324,0.001,827.47937653,321444,,
325000,,-74.21703907775878,,0.14155681508779525,,,0.001,,324444,876.6799851000309,1000.0
326444,120,-74.20616366577148,2703,0.12984270752966404,1000.0,328,0.001,825.16473902,325444,,
330000,,-74.30024955749512,,0.11592157218232751,,,0.001,,329444,942.6494693994522,1000.0
330444,120,,2738,,1000.0,332,,822.7280270799998,,,
334444,121,-74.40845921325683,2762,0.09359559076465666,1000.0,336,0.001,821.7523029999998,333444,,
335000,,-74.38174540710449,,0.10039154771715403,,,0.001,,334444,971.365097796917,1000.0
338444,120,-74.43067826843262,2797,0.09744292244315148,1000.0,340,0.001,820.2454983899999,337444,,
340000,,-74.46565675354005,,0.09553271550126374,,,0.001,,339444,977.3215581715107,1000.0
342444,120,-74.47152238464355,2831,0.08776209687441587,1000.0,344,0.001,820.0023613100001,341444,,
345000,,-74.55309817504883,,0.08325779651850462,,,0.001,,344444,972.1077425181866,1000.0
346444,120,-74.55382707214355,2869,0.07736281356588005,1000.0,348,0.001,819.3015015699999,345444,,
350000,,-74.69493240356445,,0.07205886965990066,,,0.001,,349444,971.0180367290974,1000.0
350444,120,,2906,,1000.0,352,,819.4078357,,,
354444,120,-74.81982360839844,2931,0.10355203798599541,1000.0,356,0.001,820.3167396,353444,,
355000,,-74.85926254272461,,0.06520386452786625,,,0.001,,354444,971.9210197806358,1000.0
358444,120,-74.95820602416993,2967,0.07888660852611065,1000.0,360,0.001,843.17754755,357444,,
360000,,-75.03421937561035,,0.06425469240732491,,,0.001,,359444,985.131704133749,1000.0
362444,120,-75.10535263061523,3002,0.06611454501003027,1000.0,364,0.001,846.5508015700001,361444,,
365000,,-75.18939561462402,,0.0764658227507025,,,0.001,,364444,985.7584791123867,1000.0
366444,120,-75.21433061218262,3041,0.06711061915755272,1000.0,368,0.001,850.2556569000001,365444,,
370000,,-75.34716618347169,,0.06242792040109634,,,0.001,,369444,983.1426194608212,1000.0
370444,120,,3081,,1000.0,372,,852.0418404299999,,,
374444,120,-75.52590245056152,3107,0.07214895712211727,1000.0,376,0.001,854.0760672000001,373444,,
375000,,-75.56072709655761,,0.05700237345136702,,,0.001,,374444,979.2578635573387,1000.0
378444,120,-75.69048851013184,3144,0.06526670590788126,1000.0,380,0.001,855.68989884,377444,,
380000,,-75.76366259765625,,0.058710042295977476,,,0.001,,379444,979.6887180030346,1000.0
382444,120,-75.83628639221192,3178,0.05514615486375987,1000.0,384,0.001,857.5157224899999,381444,,
385000,,-75.93156619262696,,0.06535530325211585,,,0.001,,384444,987.4503618896008,1000.0
386444,120,-75.98899114990235,3214,0.05584545351751149,1000.0,388,0.001,859.4789307000001,385444,,
390000,,-76.1327681427002,,0.05487532778270542,,,0.001,,389444,974.4447705030441,1000.0
390444,120,,3251,,1000.0,392,,860.8440319600002,,,
394444,120,-76.2260396270752,3275,0.053493728118017315,1000.0,396,0.001,866.02037054,393444,,
395000,,-76.26397409057617,,0.05427417878061533,,,0.001,,394444,972.6220831990242,1000.0
398444,120,-76.40157209777831,3310,0.07647173032909632,1000.0,400,0.001,878.14805032,397444,,
400000,,-76.48763815307618,,0.05018860446847975,,,0.001,,399444,968.9180912852287,1000.0
402444,120,-76.51420085144044,3345,0.061826250245794655,1000.0,404,0.001,898.77544713,401444,,
405000,,-76.5958350982666,,0.0621932416819036,,,0.001,,404444,985.2879139304162,1000.0
406444,120,-76.64700524902344,3381,0.05791664229333401,1000.0,408,0.001,908.7690865,405444,,
410000,,-76.7588740234375,,0.05460165194608271,,,0.001,,409444,973.5993840157986,1000.0
410444,118,,3450,,1000.0,412,,914.24390223,,,
414444,119,-76.86816845703125,3479,0.05250078245066106,1000.0,416,0.001,916.6036455,413444,,
415000,,-76.89043321228027,,0.05970749843679368,,,0.001,,414444,976.315781211853,1000.0
418444,118,-76.96180786132813,3528,0.06165573566220701,1000.0,420,0.001,918.9914419899999,417444,,
420000,,-77.00847897338868,,0.05899718156270683,,,0.001,,419444,975.5465030968189,1000.0
422444,118,-77.0523757019043,3564,0.049655081873759624,1000.0,424,0.001,922.2880875199999,421444,,
425000,,-77.1136139678955,,0.06191371607221663,,,0.001,,424444,977.9670108735561,1000.0
426444,118,-77.14268826293946,3599,0.07525332501716912,1000.0,428,0.001,924.59219751,425444,,
430000,,-77.21636953735351,,0.062212607951834795,,,0.001,,429444,979.4910938560963,1000.0
430444,118,,3633,,1000.0,432,,927.4287591300001,,,
434444,118,-77.33529147338866,3657,0.04982299329712987,1000.0,436,0.001,928.9095586999999,433444,,
435000,,-77.36521055603028,,0.04494982206262648,,,0.001,,434444,984.4517769157886,1000.0
438444,118,-77.46496066284179,3690,0.06396612484939396,1000.0,440,0.001,930.4701161599999,437444,,
440000,,-77.53729145812989,,0.04631316464021802,,,0.001,,439444,972.3729187965394,1000.0
442444,118,-77.55146485900879,3725,0.05590884977765381,1000.0,444,0.001,930.93656466,441444,,
445000,,-77.60025846862793,,0.05445653385482729,,,0.001,,444444,979.6319909155369,1000.0
446444,118,-77.64849349975586,3761,0.05349386020563543,1000.0,448,0.001,932.02352079,445444,,
450000,,-77.67991462707519,,0.07131205152720213,,,0.001,,449444,980.5245279312134,1000.0
450444,118,,3795,,1000.0,452,,932.3599461800001,,,
454444,119,-77.77026948547363,3817,0.04912684047035873,1000.0,456,0.001,932.82208338,453444,,
455000,,-77.77088067626953,,0.052068174270913,,,0.001,,454444,984.4656719088555,1000.0
458444,119,-77.81801864624023,3851,0.05955898691806942,1000.0,460,0.001,932.93536053,457444,,
460000,,-77.86828480529785,,0.05929774213768542,,,0.001,,459444,980.1027018725872,1000.0
462444,118,-77.90913256835937,3887,0.048345891419798136,1000.0,464,0.001,932.3919373100001,461444,,
465000,,-77.95579695129395,,0.05627123367600143,,,0.001,,464444,979.8099320232868,1000.0
466444,118,-77.98673400878906,3922,0.05488088296167552,1000.0,468,0.001,932.4307341599998,465444,,
470000,,-78.07356883239746,,0.048970531297847626,,,0.001,,469444,983.7251705884934,1000.0
470444,118,,3956,,1000.0,472,,932.5156636000002,,,
474444,119,-78.0956567993164,3979,0.05613899756781757,1000.0,476,0.001,932.3845976499999,473444,,
475000,,-78.11012997436524,,0.0444914437122643,,,0.001,,474444,979.7780210912227,1000.0
478444,119,-78.15769404602051,4014,0.07062524788454175,1000.0,480,0.001,932.3238898199999,477444,,
480000,,-78.20492771911621,,0.04533390149474144,,,0.001,,479444,981.9231073379517,1000.0
482444,119,-78.23042950439454,4050,0.07233432072587312,1000.0,484,0.001,931.92606283,481444,,
485000,,-78.257720413208,,0.05589528582245112,,,0.001,,484444,982.8308159351349,1000.0
486444,119,-78.26524375915527,4085,0.04669510286208242,1000.0,488,0.001,931.5953347699999,485444,,
490000,,-78.31728117370605,,0.04714315338619053,,,0.001,,489444,986.5450329005719,1000.0
490444,119,,4119,,1000.0,492,,931.43553153,,,
494444,119,-78.30748860168457,4143,0.04547301842086017,1000.0,496,0.001,931.4236623099999,493444,,
495000,,-78.3268800354004,,0.04584796908311546,,,0.001,,494444,986.5547042250633,1000.0
498444,119,-78.36606384277344,4178,0.048931731166318056,1000.0,500,0.001,931.7493969899999,497444,,
500000,,-78.37952108764648,,0.061098470287397504,,,0.001,,499444,982.5896289944649,1000.0
502444,119,-78.38525160217286,4211,0.04594252802431584,1000.0,504,0.001,931.86529526,501444,,
505000,,-78.4530192565918,,0.04384094575420022,,,0.001,,504444,982.4832524776459,1000.0
506444,119,-78.46286239624024,4244,0.052965620579198,1000.0,508,0.001,931.8845367699998,505444,,
510000,,-78.50713520812988,,0.06497566420398652,,,0.001,,509444,983.7708590447903,1000.0
510444,119,,4279,,1000.0,512,,932.28237102,,,
514444,119,-78.55512702941894,4302,0.04685932824388146,1000.0,516,0.001,932.5964337600001,513444,,
515000,,-78.56866844177246,,0.04240331804566085,,,0.001,,514444,983.7989027678966,1000.0
518444,119,-78.59605195617675,4336,0.04595204173028469,1000.0,520,0.001,932.7808113399999,517444,,
520000,,-78.59962767028809,,0.04941926558129489,,,0.001,,519444,986.8810080766677,1000.0
522444,119,-78.63647973632813,4371,0.043955541351810096,1000.0,524,0.001,933.07194591,521444,,
525000,,-78.65431803894043,,0.0469037796407938,,,0.001,,524444,981.8112103700638,1000.0
526444,119,-78.64628912353515,4405,0.04658644884638488,1000.0,528,0.001,933.14132934,525444,,
530000,,-78.6867054901123,,0.04215970071777701,,,0.001,,529444,981.8686523377895,1000.0
530444,119,,4439,,1000.0,532,,933.0972324999999,,,
534444,119,-78.71266604614257,4463,0.043156033124774694,1000.0,536,0.001,933.19066429,533444,,
535000,,-78.70515686035156,,0.0488334663528949,,,0.001,,534444,982.0297947764396,1000.0
538444,119,-78.72457969665527,4497,0.043465138435363766,1000.0,540,0.001,933.22638179,537444,,
540000,,-78.70381646728515,,0.043993694432079795,,,0.001,,539444,986.2518550872803,1000.0
542444,119,-78.69814311218262,4533,0.04504261130839586,1000.0,544,0.001,933.2721864399999,541444,,
545000,,-78.66682192993164,,0.04644761116616428,,,0.001,,544444,980.8971928417683,1000.0
546444,119,-78.66351066589355,4568,0.04471342235244811,1000.0,548,0.001,933.2021319699998,545444,,
550000,,-78.7064504699707,,0.0429262202642858,,,0.001,,549444,981.7587863624096,1000.0
550444,119,,4601,,1000.0,552,,933.3771140499999,,,
554444,119,-78.75557064819336,4625,0.043005562799051406,1000.0,556,0.001,933.5635064899999,553444,,
555000,,-78.79040200805665,,0.042033366724848746,,,0.001,,554444,978.26220536232,1000.0
558444,119,-78.7977237854004,4659,0.03896021394245326,1000.0,560,0.001,933.4828883499999,557444,,
560000,,-78.7959005279541,,0.045410585548728705,,,0.001,,559444,977.9784258842468,1000.0
562444,119,-78.79396855163574,4693,0.04174182718805969,1000.0,564,0.001,934.2455982000001,561444,,
565000,,-78.81815705871583,,0.0412870947252959,,,0.001,,564444,979.2220067858696,1000.0
566444,119,-78.81159939575195,4727,0.04064478721097112,1000.0,568,0.001,934.2555667999998,565444,,
570000,,-78.84339315795899,,0.04305261676199734,,,0.001,,569444,984.9109469890594,1000.0
570444,119,,4763,,1000.0,572,,934.20343394,,,
574444,120,-78.85520530700684,4786,0.042135476348921654,1000.0,576,0.001,934.3339208700002,573444,,
575000,,-78.8670219116211,,0.04206493879109621,,,0.001,,574444,980.085377407074,1000.0
578444,119,-78.89787669372559,4820,0.0474775385260582,1000.0,580,0.001,934.5237212499998,577444,,
580000,,-78.9308363647461,,0.04214687885716557,,,0.001,,579444,983.5289793074131,1000.0
582444,119,-78.92732820129395,4855,0.048995363619178535,1000.0,584,0.001,934.9836867700002,581444,,
585000,,-78.93899827575683,,0.04164783006533981,,,0.001,,584444,981.4868381083012,1000.0
586444,119,-78.95650115966797,4888,0.04411110383272171,1000.0,588,0.001,935.2003301600001,585444,,
590000,,-78.93307299804688,,0.05016294424422085,,,0.001,,589444,979.0517987430096,1000.0
590444,119,,4922,,1000.0,592,,935.22857076,,,
594444,120,-78.95139387512206,4946,0.052466368816792966,1000.0,596,0.001,935.2441253399999,593444,,
595000,,-78.99007359313966,,0.04170698324404657,,,0.001,,594444,985.3893098890782,1000.0
598444,120,-79.04906019592285,4979,0.04040663235075772,1000.0,600,0.001,935.37911783,597444,,
600000,,-79.06189952087402,,0.0689241472352296,,,0.001,,599444,975.7525617003441,1000.0
602444,120,-79.08119268798828,5014,0.038373714601621034,1000.0,604,0.001,935.41588474,601444,,
605000,,-79.09739964294434,,0.04317303233966231,,,0.001,,604444,980.7642750680446,1000.0
606444,120,-79.13458555603027,5049,0.04017612675204873,1000.0,608,0.001,935.48239157,605444,,
610000,,-79.16276521301269,,0.0537744948733598,,,0.001,,609444,973.0469673395157,1000.0
610444,120,,5084,,1000.0,612,,935.0279322299998,,,
614444,120,-79.19214703369141,5108,0.04107740101031959,1000.0,616,0.001,934.75306494,613444,,
615000,,-79.1835947265625,,0.05932026875205338,,,0.001,,614444,980.2894968271255,1000.0
618444,120,-79.22647238159179,5140,0.04331609416566789,1000.0,620,0.001,934.67946602,617444,,
620000,,-79.24659933471679,,0.044487953894771635,,,0.001,,619444,983.8950773656368,1000.0
622444,120,-79.260392578125,5174,0.04352180363982916,1000.0,624,0.001,934.4903801299998,621444,,
625000,,-79.25053684997559,,0.06636765902861953,,,0.001,,624444,986.2804742097854,1000.0
626444,120,-79.2460113067627,5209,0.06835446362197399,1000.0,628,0.001,934.6466082899999,625444,,
630000,,-79.23805905151367,,0.04578363525494933,,,0.001,,629444,979.8725738823414,1000.0
630444,120,,5244,,1000.0,632,,934.65295307,,,
634444,120,-79.24720721435547,5267,0.07832542851381004,1000.0,636,0.001,934.63080057,633444,,
635000,,-79.26352378845215,,0.04406944440864027,,,0.001,,634444,983.9547876060009,1000.0
638444,120,-79.24527812194825,5301,0.051297273959964515,1000.0,640,0.001,934.5078097699999,637444,,
640000,,-79.2534873046875,,0.05553389421850443,,,0.001,,639444,980.380250954628,1000.0
642444,120,-79.23244326782226,5336,0.04823798371292651,1000.0,644,0.001,934.69447038,641444,,
645000,,-79.20822338867187,,0.04135802317410708,,,0.001,,644444,978.539217621088,1000.0
646444,120,-79.2051031036377,5371,0.04572348786331713,1000.0,648,0.001,934.76687146,645444,,
650000,,-79.23273236083985,,0.03815206673927605,,,0.001,,649444,981.0211822211743,1000.0
650444,120,,5405,,1000.0,652,,934.73755755,,,
654444,120,-79.23006256103515,5429,0.03986413652449846,1000.0,656,0.001,934.4750602700001,653444,,
655000,,-79.2271932220459,,0.04464145615138113,,,0.001,,654444,979.0232536137104,1000.0
658444,120,-79.21015727233886,5463,0.0419641970731318,1000.0,660,0.001,934.51882583,657444,,
660000,,-79.19880485534668,,0.04650733381230384,,,0.001,,659444,983.2364232480526,1000.0
662444,120,-79.19304151916504,5497,0.03916609461978078,1000.0,664,0.001,934.6045460099999,661444,,
665000,,-79.21553651428222,,0.04008882401138544,,,0.001,,664444,982.3253824472428,1000.0
666444,120,-79.24159495544434,5533,0.03445779189933092,1000.0,668,0.001,934.6862039799998,665444,,
670000,,-79.2783677368164,,0.04155934120714665,,,0.001,,669444,983.2102030158043,1000.0
670444,120,,5568,,1000.0,672,,934.5428013699998,,,
674444,120,-79.29644119262696,5592,0.03719134168513119,1000.0,676,0.001,934.6712254500001,673444,,
