rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,train/ent_coef_loss,train/actor_loss,train/learning_rate,train/ent_coef,train/n_updates,train/critic_loss,eval/mean_reward,eval/mean_ep_length
-3.9314584000000004,292,1737,104,16,5.87,-9.17729663848877,-15.070548057556152,0.0003,0.6154021620750427,1636,4.818915367126465,,
-3.9709313999999996,296,1756,104,16,5.83,-9.271804809570312,-13.921285629272461,0.0003,0.6119831800460815,1655,6.636736869812012,,
-4.00889324,300,1789,104,17,5.91,-9.560580253601074,-14.223718643188477,0.0003,0.6060605645179749,1688,5.412064552307129,,
-4.124290220000001,304,1823,104,17,6.03,-9.790656089782715,-14.899188041687012,0.0003,0.599997878074646,1722,7.075129508972168,,
-4.1297814299999995,308,1846,104,17,6.04,-9.901805877685547,-13.361063957214355,0.0003,0.5959362387657166,1745,6.066446304321289,,
-4.13216668,312,1867,103,17,6.07,-9.952493667602539,-14.34488296508789,0.0003,0.5922672748565674,1766,5.718330383300781,,
-4.116246299999999,316,1892,103,18,6.09,-9.967111587524414,-13.866143226623535,0.0003,0.5879220962524414,1791,6.893094062805176,,
-4.212513650000001,320,1921,103,18,6.2,-10.235163688659668,-13.753423690795898,0.0003,0.5829483866691589,1820,5.538290023803711,,
-4.264927,324,1945,103,18,6.22,-10.137063026428223,-13.9213228225708,0.0003,0.5788489580154419,1844,7.209421157836914,,
-4.23990038,328,1967,103,19,6.22,-10.438542366027832,-13.448837280273438,0.0003,0.5751362442970276,1866,6.545670032501221,,
-4.2902941100000005,332,1996,103,19,6.29,-10.56335735321045,-13.183389663696289,0.0003,0.5702660083770752,1895,6.176192283630371,,
-4.327628440000001,336,2031,103,19,6.38,-10.478927612304688,-12.47854232788086,0.0003,0.5644745826721191,1930,5.97967004776001,,
-4.23540933,340,2059,102,19,6.39,-10.785598754882812,-12.906923294067383,0.0003,0.5598993897438049,1958,5.7709150314331055,,
-4.16302035,344,2083,103,20,6.37,-11.110390663146973,-12.8965482711792,0.0003,0.5560019612312317,1982,5.396823883056641,,
-4.08796162,348,2100,102,20,6.31,-11.038854598999023,-12.880645751953125,0.0003,0.5532515645027161,1999,6.655063152313232,,
-3.9952972800000004,352,2121,102,20,6.28,-10.993453979492188,-12.587393760681152,0.0003,0.5498760938644409,2020,6.33432149887085,,
-3.87635074,356,2144,102,20,6.14,-11.24577522277832,-12.077834129333496,0.0003,0.5462090373039246,2043,6.773897171020508,,
-3.8261615,360,2167,102,21,6.11,-11.223499298095703,-12.554115295410156,0.0003,0.5425607562065125,2066,6.38834810256958,,
-3.8860272100000004,364,2189,102,21,6.14,-11.64945125579834,-12.305209159851074,0.0003,0.5390934348106384,2088,4.890132904052734,,
-3.935622359999999,368,2216,102,21,6.14,-11.54336166381836,-12.328788757324219,0.0003,0.5348702669143677,2115,4.506962776184082,,
-3.9400289399999995,372,2241,102,21,6.14,-11.68337345123291,-12.414631843566895,0.0003,0.5309974551200867,2140,7.246072769165039,,
-3.97190586,376,2267,102,22,6.16,-11.772995948791504,-12.062910079956055,0.0003,0.5270113945007324,2166,5.851614952087402,,
-3.9966154200000004,380,2294,102,22,6.21,-12.050537109375,-12.553167343139648,0.0003,0.5229044556617737,2193,6.033524513244629,,
-4.069887199999999,384,2315,102,22,6.19,-12.07599925994873,-11.645357131958008,0.0003,0.5197195410728455,2214,6.027266502380371,,
-4.03528432,388,2339,101,22,6.25,-12.282999038696289,-12.121013641357422,0.0003,0.5161018967628479,2238,6.421713829040527,,
-4.04319192,392,2357,101,23,6.2,-12.345149993896484,-11.806934356689453,0.0003,0.5134109854698181,2256,8.208728790283203,,
-4.02829154,396,2379,101,23,6.23,-12.41143798828125,-11.104190826416016,0.0003,0.5101432800292969,2278,5.174069881439209,,
-3.939001749999999,400,2406,101,23,6.17,-12.659664154052734,-11.757587432861328,0.0003,0.5061518549919128,2305,7.52711296081543,,
-3.98116272,404,2449,101,24,6.26,-12.780360221862793,-10.555428504943848,0.0003,0.4998258352279663,2348,4.641194820404053,,
-3.9872599199999996,408,2467,101,24,6.21,-12.9832763671875,-10.770721435546875,0.0003,0.497205913066864,2366,5.520966529846191,,
-3.9341567599999996,412,2492,101,24,6.25,-12.945829391479492,-11.365352630615234,0.0003,0.49357008934020996,2391,5.409013748168945,,
-3.981559849999999,416,2523,101,24,6.31,-13.169713020324707,-10.891965866088867,0.0003,0.4890909194946289,2422,5.6182451248168945,,
-3.9661143300000004,420,2555,101,25,6.34,-13.36688232421875,-11.339285850524902,0.0003,0.4845118522644043,2454,6.319919586181641,,
-3.8602184299999998,424,2575,101,25,6.3,-13.41518783569336,-10.493926048278809,0.0003,0.4816734790802002,2474,4.949178218841553,,
-3.85440575,428,2601,101,25,6.34,-13.697388648986816,-9.99992561340332,0.0003,0.47799259424209595,2500,4.718109130859375,,
-3.79713627,432,2625,101,25,6.29,-13.60040283203125,-10.333443641662598,0.0003,0.4746244549751282,2524,6.274528980255127,,
-3.7187954299999997,436,2646,101,26,6.15,-14.03521728515625,-9.96511173248291,0.0003,0.471722275018692,2545,4.213407516479492,,
-3.8374170800000003,440,2678,101,26,6.19,-13.787712097167969,-10.722497940063477,0.0003,0.4673599600791931,2577,5.247084140777588,,
-3.9410905600000006,444,2707,101,26,6.24,-13.640898704528809,-10.383512496948242,0.0003,0.4634869694709778,2606,4.581632137298584,,
-3.9602200900000004,448,2727,101,26,6.27,-13.592744827270508,-10.36395263671875,0.0003,0.4608764350414276,2626,5.804765224456787,,
-3.9903745300000004,452,2758,101,27,6.37,-13.638628005981445,-9.49547004699707,0.0003,0.4569033086299896,2657,4.333920478820801,,
-3.9481587599999997,456,2783,101,27,6.39,-13.695823669433594,-10.262008666992188,0.0003,0.45374587178230286,2682,3.635254383087158,,
-3.95598761,460,2810,101,27,6.43,-13.79609203338623,-10.631744384765625,0.0003,0.45036470890045166,2709,5.898494720458984,,
-3.86669048,464,2828,101,27,6.39,-13.981931686401367,-9.217928886413574,0.0003,0.44810429215431213,2727,4.356264114379883,,
-3.8610308000000004,468,2863,101,28,6.47,-14.007465362548828,-9.456945419311523,0.0003,0.44370272755622864,2762,3.243785858154297,,
-3.7972413499999997,472,2884,101,28,6.43,-14.474626541137695,-9.442911148071289,0.0003,0.4410906732082367,2783,3.81809401512146,,
-3.7659025299999995,476,2914,101,28,6.47,-14.743647575378418,-8.493366241455078,0.0003,0.43734750151634216,2813,4.379824638366699,,
-3.6956048500000005,480,2940,101,29,6.46,-14.668888092041016,-8.500593185424805,0.0003,0.43409228324890137,2839,5.054610252380371,,
-3.63153333,484,2965,101,29,6.5,-14.845724105834961,-9.74252700805664,0.0003,0.4310068190097809,2864,3.7057976722717285,,
-3.6572090000000004,488,2990,101,29,6.51,-15.237552642822266,-9.050393104553223,0.0003,0.42790547013282776,2889,2.9771087169647217,,
-3.7231825200000004,492,3016,101,29,6.59,-15.189617156982422,-8.42452621459961,0.0003,0.4246806502342224,2915,3.979771137237549,,
-3.849586599999999,496,3051,100,30,6.72,-15.424388885498047,-8.319557189941406,0.0003,0.4203827679157257,2950,3.3819334506988525,,
-3.864343900000001,500,3077,101,30,6.71,-15.61764144897461,-9.084802627563477,0.0003,0.41721758246421814,2976,3.255321741104126,,
-3.6512631,504,3098,101,30,6.49,-15.546426773071289,-8.320819854736328,0.0003,0.4146798849105835,2997,3.8074088096618652,,
-3.6719857899999995,508,3131,101,30,6.64,-16.00330352783203,-8.21536922454834,0.0003,0.4107326865196228,3030,2.9452900886535645,,
-3.6503413299999994,512,3150,101,31,6.58,-15.990723609924316,-7.995640754699707,0.0003,0.40845298767089844,3049,3.6860320568084717,,
-3.6881356999999997,516,3184,101,31,6.61,-16.074983596801758,-8.243125915527344,0.0003,0.4044322669506073,3083,2.7302863597869873,,
-3.6593764300000005,520,3213,101,31,6.58,-16.244287490844727,-8.37004280090332,0.0003,0.40106841921806335,3112,2.8941407203674316,,
-3.7105550800000002,524,3249,101,32,6.74,-16.278135299682617,-7.96137809753418,0.0003,0.3969452381134033,3148,2.9138970375061035,,
-3.747239970000001,528,3274,100,32,6.73,-16.333518981933594,-7.925511837005615,0.0003,0.3940984904766083,3173,3.0099642276763916,,
-3.70134817,532,3300,100,32,6.75,-16.543682098388672,-7.9715776443481445,0.0003,0.39116886258125305,3199,3.1867427825927734,,
-3.6814422699999994,536,3320,100,32,6.74,-16.779300689697266,-7.409862041473389,0.0003,0.3889150321483612,3219,2.5993080139160156,,
-3.6108422700000005,540,3344,100,33,6.66,-16.567108154296875,-8.36732292175293,0.0003,0.38622260093688965,3243,2.219797134399414,,
-3.5665420800000005,544,3373,100,33,6.66,-17.086626052856445,-7.409219741821289,0.0003,0.38298124074935913,3272,2.0581045150756836,,
-3.576914940000001,548,3390,100,33,6.63,-17.179887771606445,-7.256975173950195,0.0003,0.3810791075229645,3289,2.656942844390869,,
-3.55488895,552,3423,100,34,6.65,-17.716039657592773,-7.00056266784668,0.0003,0.37738803029060364,3322,2.0442261695861816,,
-3.6044085799999994,556,3449,100,34,6.66,-17.832292556762695,-7.136355876922607,0.0003,0.37447112798690796,3348,2.0693674087524414,,
-3.5475922300000002,560,3468,100,34,6.58,-17.75375747680664,-6.839245319366455,0.0003,0.3723387122154236,3367,1.9634405374526978,,
-3.6102404599999995,564,3494,100,34,6.66,-18.379995346069336,-7.325807094573975,0.0003,0.3694496750831604,3393,2.1360154151916504,,
-3.5815839700000005,568,3528,100,35,6.65,-18.282812118530273,-6.896651268005371,0.0003,0.3657030463218689,3427,2.0516607761383057,,
-3.612050539999999,572,3559,100,35,6.75,-18.3070068359375,-6.954620361328125,0.0003,0.3623236119747162,3458,1.9553108215332031,,
-3.5633429100000003,576,3584,100,35,6.7,-18.624305725097656,-6.993966102600098,0.0003,0.35962268710136414,3483,1.77891206741333,,
-3.5954231799999996,580,3614,99,36,6.74,-18.639408111572266,-6.90384578704834,0.0003,0.3564242422580719,3513,2.1840696334838867,,
-3.5901463200000006,584,3636,99,36,6.71,-18.67205238342285,-6.8435235023498535,0.0003,0.3541029989719391,3535,1.4249582290649414,,
-3.65009046,588,3668,99,36,6.78,-18.999500274658203,-6.2464776039123535,0.0003,0.3507656753063202,3567,1.9243083000183105,,
-3.52521289,592,3688,99,36,6.72,-18.711090087890625,-6.112734794616699,0.0003,0.34869998693466187,3587,2.698944330215454,,
-3.30345142,596,3713,99,37,6.62,-19.004457473754883,-6.184187889099121,0.0003,0.346142053604126,3612,1.4486833810806274,,
-3.3644309999999997,600,3743,99,37,6.66,-19.04592514038086,-6.39642333984375,0.0003,0.34308549761772156,3642,1.6014621257781982,,
-3.398275489999999,604,3768,99,37,6.7,-19.088741302490234,-5.685981750488281,0.0003,0.34055912494659424,3667,1.6388225555419922,,
-3.3126808000000008,608,3800,99,38,6.69,-19.386859893798828,-6.415554046630859,0.0003,0.3373623192310333,3699,1.8088409900665283,,
-3.36759681,612,3825,99,38,6.75,-19.62986183166504,-5.874824047088623,0.0003,0.33488792181015015,3724,1.5198814868927002,,
-3.29881149,616,3857,99,38,6.73,-19.93480682373047,-6.29368257522583,0.0003,0.33174145221710205,3756,1.416496753692627,,
-3.26268797,620,3885,99,39,6.72,-19.8155517578125,-5.6490325927734375,0.0003,0.32899755239486694,3784,1.5002810955047607,,
-3.27455001,624,3916,98,39,6.67,-20.103965759277344,-5.935812950134277,0.0003,0.3259931206703186,3815,1.454042673110962,,
-3.2398406499999997,628,3939,98,39,6.65,-19.94036102294922,-5.687505722045898,0.0003,0.3237827718257904,3838,1.4899331331253052,,
-3.2424464299999998,632,3962,98,40,6.62,-20.046810150146484,-5.1369524002075195,0.0003,0.3215956389904022,3861,1.1284030675888062,,
-3.2445675699999996,636,3982,98,40,6.62,-20.345294952392578,-5.427680969238281,0.0003,0.3197055459022522,3881,1.3391127586364746,,
-3.1376250900000002,640,4003,98,40,6.59,-20.098426818847656,-5.882961273193359,0.0003,0.31773754954338074,3902,1.7197270393371582,,
-3.0737952699999993,644,4030,98,40,6.57,-20.248483657836914,-5.884496688842773,0.0003,0.31523633003234863,3929,1.1317002773284912,,
-3.0064603,648,4057,98,41,6.67,-20.458335876464844,-5.499813556671143,0.0003,0.31275489926338196,3956,1.1496140956878662,,
-2.9804488200000003,652,4080,98,41,6.57,-20.393348693847656,-5.098363876342773,0.0003,0.31065496802330017,3979,1.0091874599456787,,
-3.01109786,656,4113,98,41,6.64,-20.501651763916016,-5.374925136566162,0.0003,0.3076768219470978,4012,1.1822848320007324,,
-3.0166443800000002,660,4141,98,42,6.73,-20.7696533203125,-5.174424171447754,0.0003,0.3051779568195343,4040,1.0275423526763916,,
-2.9543483000000004,664,4171,98,42,6.77,-21.33951759338379,-5.269011974334717,0.0003,0.302503764629364,4070,1.366620421409607,,
-2.9166360400000007,668,4206,98,42,6.78,-21.412399291992188,-4.821770668029785,0.0003,0.29941898584365845,4105,1.351830244064331,,
-2.90381797,672,4231,98,43,6.72,-21.77373504638672,-5.311354160308838,0.0003,0.29722267389297485,4130,1.3812687397003174,,
-2.94179531,676,4254,98,43,6.7,-21.66866683959961,-4.774013042449951,0.0003,0.29519903659820557,4153,1.2498815059661865,,
-2.81615384,680,4276,98,43,6.62,-21.757404327392578,-5.225103378295898,0.0003,0.29328104853630066,4175,0.9463825225830078,,
-2.81845303,684,4302,98,43,6.66,-22.163414001464844,-4.4380621910095215,0.0003,0.2910270392894745,4201,1.4299938678741455,,
-2.68344481,688,4331,98,44,6.63,-21.905723571777344,-4.319149017333984,0.0003,0.288525253534317,4230,1.2917447090148926,,
-2.6971819200000002,692,4353,98,44,6.65,-21.949892044067383,-4.958489894866943,0.0003,0.28664353489875793,4252,1.1034064292907715,,
-2.78873085,696,4380,98,44,6.67,-22.36236000061035,-4.820635795593262,0.0003,0.2843574285507202,4279,1.103764533996582,,
-2.66288565,700,4405,98,44,6.62,-22.383499145507812,-4.383779525756836,0.0003,0.2822484076023102,4304,0.8000088930130005,,
-2.6083937799999997,704,4434,98,45,6.66,-22.585309982299805,-4.663236618041992,0.0003,0.2798202931880951,4333,1.2138173580169678,,
-2.6755344499999993,708,4453,98,45,6.53,-22.793004989624023,-4.3708271980285645,0.0003,0.2782396972179413,4352,0.9442031383514404,,
-2.5996656200000006,712,4481,98,45,6.56,-22.73257827758789,-4.604203701019287,0.0003,0.27593374252319336,4380,1.029072642326355,,
-2.54084389,716,4501,98,45,6.44,-23.051897048950195,-4.313648223876953,0.0003,0.2743019759654999,4400,0.9503049850463867,,
-2.53805571,720,4525,98,46,6.4,-23.041284561157227,-3.920963764190674,0.0003,0.2723555266857147,4424,1.0147218704223633,,
-2.50079536,724,4544,98,46,6.28,-23.214458465576172,-3.8741531372070312,0.0003,0.2708219885826111,4443,0.9604928493499756,,
-2.49289375,728,4563,98,46,6.24,-23.770832061767578,-4.175692081451416,0.0003,0.26929742097854614,4462,1.0745842456817627,,
-2.5335345900000004,732,4584,98,46,6.22,-23.58196449279785,-4.627572536468506,0.0003,0.26762619614601135,4483,0.8378912806510925,,
-2.5398394600000005,736,4611,98,46,6.29,-23.756105422973633,-4.04710578918457,0.0003,0.26549044251441956,4510,0.949383020401001,,
-2.5853674900000003,740,4638,98,47,6.35,-23.102798461914062,-4.119681358337402,0.0003,0.26337894797325134,4537,0.6677707433700562,,
-2.51442166,744,4661,98,47,6.31,-23.371109008789062,-4.149771213531494,0.0003,0.2616052031517029,4560,0.8871088027954102,,
-2.5806986100000002,748,4686,98,47,6.29,-23.482479095458984,-3.7401270866394043,0.0003,0.25970545411109924,4585,1.0025169849395752,,
-2.6474023700000004,752,4717,98,48,6.37,-23.57257080078125,-4.449052333831787,0.0003,0.25735872983932495,4616,0.8924657702445984,,
-2.55033703,756,4744,98,48,6.31,-23.540904998779297,-4.0982561111450195,0.0003,0.2553365230560303,4643,0.8463053703308105,,
-2.52218812,760,4778,98,48,6.37,-23.926074981689453,-3.6178510189056396,0.0003,0.252806156873703,4677,0.8576232194900513,,
-2.56899108,764,4813,98,49,6.42,-24.283145904541016,-3.688821315765381,0.0003,0.25023192167282104,4712,0.724027156829834,,
-2.53295945,768,4840,98,49,6.34,-24.022903442382812,-3.4620537757873535,0.0003,0.24825124442577362,4739,0.6952534914016724,,
-2.500640120000001,772,4867,98,49,6.36,-24.499679565429688,-3.731029510498047,0.0003,0.2462908774614334,4766,0.9033954739570618,,
-2.46458765,776,4898,98,49,6.44,-24.69133758544922,-3.739220142364502,0.0003,0.24406705796718597,4797,0.5950525403022766,,
-2.6264180300000004,780,4940,98,50,6.64,-25.12112808227539,-3.620729684829712,0.0003,0.24107688665390015,4839,0.7566970586776733,,
-2.57715958,784,4965,98,50,6.63,-24.742902755737305,-3.9168448448181152,0.0003,0.23929709196090698,4864,0.7398595809936523,,
-2.50848952,788,4994,98,50,6.63,-25.273460388183594,-3.5081570148468018,0.0003,0.2372485250234604,4893,0.8103570342063904,,
,,5000,,,,-25.307788848876953,-3.7044315338134766,0.0003,0.23682691156864166,4899,0.7154108285903931,2.2088370939716695,11.9
-2.4898903999999997,792,5019,97,51,6.66,-25.934112548828125,-3.583186626434326,0.0003,0.23549988865852356,4918,0.8055763840675354,,
-2.42761425,796,5043,96,51,6.63,-25.19147300720215,-3.0194902420043945,0.0003,0.23382721841335297,4942,0.5888609290122986,,
-2.44074919,800,5074,96,52,6.69,-25.603992462158203,-2.8938727378845215,0.0003,0.23169627785682678,4973,0.7558674216270447,,
-2.41562222,804,5094,96,52,6.6,-25.40292739868164,-2.9533848762512207,0.0003,0.23032964766025543,4993,0.5787739157676697,,
-2.4198565899999998,808,5117,96,52,6.64,-25.718368530273438,-3.243422031402588,0.0003,0.22876691818237305,5016,0.5762242674827576,,
-2.41621973,812,5147,96,53,6.66,-25.88174057006836,-3.082554578781128,0.0003,0.22673645615577698,5046,0.5407549142837524,,
-2.4154108400000003,816,5167,96,53,6.66,-25.696578979492188,-2.9852819442749023,0.0003,0.22539523243904114,5066,0.8798258900642395,,
-2.43101268,820,5188,96,53,6.63,-26.112125396728516,-3.2225964069366455,0.0003,0.22400061786174774,5087,0.5292143821716309,,
-2.37878634,824,5212,96,53,6.68,-26.242145538330078,-2.9547770023345947,0.0003,0.22241665422916412,5111,0.5801074504852295,,
