train/n_updates,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/fps,train/actor_loss,train/learning_rate,time/total_timesteps,train/critic_loss,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
62759,76,838.9342105263158,445,143,-30.508117385864256,0.001,63759,0.7267239300906658,287.4519810789474,,
64759,,,,,-30.657709651947023,0.001,65000,0.6722216145694255,,695.9476259166549,1000.0
66759,80,846.9875,476,142,-31.81695412826538,0.001,67759,0.6889374087452889,296.61314706250005,,
69759,,,,,-32.96912690353393,0.001,70000,0.7030265755951405,,644.0716909017486,1000.0
70759,84,854.2738095238095,508,141,-33.28981197738648,0.001,71759,0.7143402998447418,313.35629857142857,,
74759,,,,,-34.817273094177246,0.001,75000,0.7032372337281704,,843.9197057467885,1000.0
,88,860.8977272727273,539,140,,,75759,,335.3141390681818,,
78759,92,866.945652173913,561,142,-36.574217502593996,0.001,79759,0.7262404101788997,349.10203843478257,,
79759,,,,,-36.83904923248291,0.001,80000,0.722941077709198,,858.5785765647888,1000.0
82759,96,872.4895833333334,591,141,-38.10031643676758,0.001,83759,0.7390095261335373,366.27249512500003,,
84759,,,,,-38.81468739318848,0.001,85000,0.7588805530667305,,913.3751959693618,1000.0
86759,100,877.59,624,140,-39.446044418334964,0.001,87759,0.7683764568567276,383.6275296000001,,
89759,,,,,-40.59848362731934,0.001,90000,0.8093592950701713,,913.7117250907235,1000.0
90759,104,907.21,655,139,-41.01378869628906,0.001,91759,0.750839155137539,412.16984739,,
94759,,,,,-42.40765376281738,0.001,95000,0.7494330548048019,,861.3880193417659,1000.0
,108,926.44,685,139,,,95759,,494.82556026,,
98759,112,953.44,706,141,-43.82060168457031,0.001,99759,0.7658108713924885,556.21096701,,
99759,,,,,-44.24067938232422,0.001,100000,0.745996868789196,,850.1326819865848,907.9
102759,116,981.5,736,140,-45.568850669860836,0.001,103759,0.811279471129179,614.31371306,,
104759,,,,,-46.22804174041748,0.001,105000,0.8217219211161136,,1076.1177122219465,1000.0
106759,120,1000.0,767,140,-47.103370918273924,0.001,107759,0.8469657521247864,647.91604935,,
109759,,,,,-48.1235069732666,0.001,110000,0.9116056426763535,,1246.4694329542806,1000.0
110759,124,1000.0,799,139,-48.70773484802246,0.001,111759,0.9411674282848835,663.58442217,,
114759,,,,,-50.94993869781494,0.001,115000,0.9584181066155434,,944.304931160406,1000.0
,128,1000.0,829,139,,,115759,,680.6856249800002,,
118759,132,1000.0,852,140,-53.32951092529297,0.001,119759,1.075596345305443,699.0927257100001,,
119759,,,,,-53.83801008605957,0.001,120000,1.1500773125886916,,1369.997716064658,1000.0
122759,136,1000.0,884,139,-54.679448181152345,0.001,123759,1.1398298047184945,690.4493880699999,,
124759,,,,,-55.60961472320557,0.001,125000,1.2176050398349763,,1625.967948187422,1000.0
126759,140,1000.0,914,139,-56.4715233001709,0.001,127759,1.3635074313879012,743.6100647200001,,
129759,,,,,-57.570377807617184,0.001,130000,1.3871336967945098,,1578.513329147268,1000.0
130759,144,1000.0,945,139,-57.99049761199951,0.001,131759,1.445702835738659,769.2388369300002,,
134759,,,,,-59.666736846923826,0.001,135000,1.6265634425878526,,1529.3659613560885,1000.0
,148,1000.0,978,138,,,135759,,812.6300749400002,,
138759,152,1000.0,999,139,-61.8182992401123,0.001,139759,1.7523097477555274,866.4452642900001,,
139759,,,,,-62.66198393249512,0.001,140000,1.776254903137684,,1720.3173984941095,1000.0
142759,156,1000.0,1030,139,-63.72239628601074,0.001,143759,1.858397850215435,905.0384014799998,,
144759,,,,,-65.06833963012696,0.001,145000,1.9802643288373947,,1765.6945472773864,1000.0
146759,160,1000.0,1060,139,-66.37515253448487,0.001,147759,1.9045823984146117,948.65206877,,
149089,,,,,-67.78766384124756,0.001,150000,2.182716769337654,,1392.8354651357397,944.8
150089,164,993.3,1087,138,-68.3927600402832,0.001,151089,2.2621561735868454,981.1208448900001,,
154089,,,,,-71.46184620666504,0.001,155000,2.2948049187660216,,1845.397303004004,984.1
,168,993.3,1116,138,,,155089,,1029.6796497199998,,
158089,172,993.3,1137,139,-74.57540202331543,0.001,159089,2.484969636619091,1085.6094369199998,,
159089,,,,,-75.23489988708496,0.001,160000,2.708774943113327,,1094.9126223723986,701.4
162089,176,993.3,1165,139,-76.87089672851563,0.001,163089,2.6324034078121183,1113.27328287,,
164089,,,,,-78.11250321960449,0.001,165000,3.073674527645111,,1867.86168035175,1000.0
166089,180,993.3,1197,139,-79.300015335083,0.001,167089,3.252358303666115,1168.16673912,,
169089,,,,,-81.2220380706787,0.001,170000,3.4443852705955504,,1936.0849320888985,1000.0
170089,184,993.3,1227,139,-81.89952435302735,0.001,171089,3.429690215587616,1223.0339445900001,,
174089,,,,,-84.86774353027344,0.001,175000,3.604758391857147,,1666.3452302056073,1000.0
,188,993.3,1257,139,,,175089,,1270.3400239,,
177380,192,986.21,1274,139,-86.52084808349609,0.001,178380,3.729427064418793,1308.74914792,,
179380,,,,,-87.6825075378418,0.001,180000,3.738095510363579,,2022.3301583531313,1000.0
181380,196,986.21,1305,139,-88.69371214294434,0.001,182380,3.82831902885437,1360.42558127,,
184380,,,,,-90.38016076660156,0.001,185000,4.183819943785667,,1725.6549371710978,912.6
185380,200,986.21,1335,139,-91.10239933776856,0.001,186380,4.212044883489609,1398.50038307,,
189380,,,,,-92.56562965393067,0.001,190000,4.5482479985952375,,2154.5183367504737,1000.0
,204,986.21,1366,139,,,190380,,1448.31752145,,
193380,208,986.21,1387,140,-94.70369850158691,0.001,194380,5.067565044403076,1495.2965666599996,,
194380,,,,,-95.18131468200684,0.001,195000,5.155555992364883,,2153.9552562046797,1000.0
197380,212,986.21,1418,139,-96.5679602355957,0.001,198380,5.570578290224075,1507.8456506,,
199380,,,,,-97.65131132507324,0.001,200000,5.524970635890961,,2060.777665334009,1000.0
201380,216,986.21,1448,139,-98.59011921691895,0.001,202380,5.196136206150055,1560.0586452899997,,
204380,,,,,-100.3888924407959,0.001,205000,5.241044502019882,,2030.9117924435063,1000.0
205380,220,986.21,1479,139,-100.99714965820313,0.001,206380,5.141843525409699,1605.8360960200005,,
209380,,,,,-101.70242942810059,0.001,210000,5.397793708801269,,2194.948259740602,1000.0
,224,986.21,1510,139,,,210380,,1646.50513435,,
213380,228,986.21,1532,139,-103.05630163574219,0.001,214380,5.1645621356964115,1691.8347825299998,,
214760,,,,,-103.75951983803196,0.001,215000,5.261434707516118,,2069.666274208203,928.6
216760,232,980.01,1559,139,-104.95205860900879,0.001,217760,5.33896261548996,1715.6202592299999,,
219760,,,,,-105.97628736877441,0.001,220000,5.563932722330093,,2135.9044177258156,1000.0
220760,236,980.01,1588,139,-106.46459112548828,0.001,221760,5.599964515328407,1788.3595484199998,,
224760,,,,,-108.70298081970215,0.001,225000,5.3689485919475555,,2130.259209903772,1000.0
,240,980.01,1619,139,,,225760,,1815.08911106,,
228760,244,980.01,1641,139,-111.12833547973632,0.001,229760,5.773465010404586,1800.7142001200002,,
229760,,,,,-110.47976066589355,0.001,230000,5.832662223100662,,2144.787433966063,1000.0
232760,248,980.01,1671,139,-111.4637914428711,0.001,233760,5.947832989692688,1813.40835387,,
234830,,,,,-111.72887980651855,0.001,235000,5.881708151102066,,1771.6997910257428,876.3
235830,252,970.71,1696,139,-111.95982409667968,0.001,236830,6.034904365062713,1813.7755428099997,,
239749,,,,,-113.46567790222169,0.001,240000,6.333383979797364,,2044.9232266961365,976.8
,256,969.9,1726,139,,,240749,,1844.3523265599997,,
243749,260,969.9,1746,140,-114.88379634094238,0.001,244749,6.656908166408539,1857.1453286199999,,
244749,,,,,-115.26752003479004,0.001,245000,7.047442271232605,,2215.6198267607715,1000.0
247749,264,976.6,1776,139,-117.80963836669922,0.001,248749,7.6004625647068025,1885.58264404,,
249749,,,,,-119.94215028381348,0.001,250000,8.570575219392776,,2003.8353169929237,904.6
251749,268,976.6,1807,139,-120.78792199707031,0.001,252749,8.167233496665954,1898.1944619800001,,
254749,,,,,-126.44985783386231,0.001,255000,11.480114336252212,,-569.8546578993788,1000.0
255749,272,976.6,1838,139,-131.27867053222656,0.001,256749,15.85052369403839,1866.7071290100002,,
259749,,,,,-148.92992004394532,0.001,260000,17.86448719024658,,-1179.4155001914594,1000.0
,276,976.6,1869,139,,,260749,,1768.9145234800003,,
262777,280,966.88,1885,139,-152.99499729701452,0.001,263777,11.560685464314052,1650.11172838,,
264777,,,,,-152.24632150268556,0.001,265000,14.048913647651672,,-856.6125889019575,517.0
266777,284,966.88,1912,140,-153.0821369934082,0.001,267777,14.968252779960633,1510.5814155099997,,
269777,,,,,-155.88371939086915,0.001,270000,13.231767891407014,,92.50634002559818,1000.0
270777,288,966.88,1943,139,-156.54532806396483,0.001,271777,12.905655534267426,1418.41243811,,
273854,292,964.74,1959,140,-155.82103787935696,0.001,274854,9.924180259952298,1360.35607513,,
274854,,,,,-155.64484747314452,0.001,275000,10.20315287733078,,-161.11051691462634,1000.0
277854,296,964.74,1989,140,-154.20210723876954,0.001,278854,9.00413335800171,1290.29926167,,
279854,,,,,-152.14829248046874,0.001,280000,8.013466033697128,,-157.91470895041712,1000.0
281854,300,964.74,2019,140,-149.07818246459962,0.001,282854,7.321900961399078,1262.72798242,,
284854,,,,,-147.10235745239257,0.001,285000,7.809174945116043,,1054.1809179415577,1000.0
285854,304,964.74,2048,140,-146.50923504638672,0.001,286854,7.531663973331451,1259.2605043199997,,
289854,,,,,-143.81300675964354,0.001,290000,7.436044726133346,,1707.3285770574817,1000.0
,308,964.74,2079,139,,,290854,,1252.8128144799998,,
293854,312,964.74,2101,140,-143.39277072143554,0.001,294854,6.787941331386566,1290.43985972,,
294854,,,,,-143.3815142211914,0.001,295000,6.964325604438781,,2245.1608052666065,1000.0
297854,316,964.74,2131,140,-142.21025384521485,0.001,298854,7.059239558458328,1296.0004192299998,,
299854,,,,,-141.79911668395997,0.001,300000,7.017302961349487,,2267.1624669316225,1000.0
301854,320,964.74,2161,140,-142.00802569580077,0.001,302854,7.042092658758164,1297.4437621,,
304854,,,,,-141.3841665649414,0.001,305000,6.915665738105774,,2087.437801729725,1000.0
305854,324,964.74,2192,139,-141.30714865112304,0.001,306854,6.821343207836152,1301.17902729,,
309053,,,,,-140.28197146606445,0.001,310000,6.625355578660965,,2036.211810656637,997.2
,328,956.73,2218,139,,,310053,,1239.37049949,,
313053,332,962.93,2240,140,-139.91353523254395,0.001,314053,6.817628731489181,1255.9199276400002,,
314053,,,,,-139.46797998046875,0.001,315000,6.676252607822418,,1494.0927494292148,999.5
316479,336,957.19,2266,140,-139.69258312988282,0.001,317479,7.122694047689438,1247.9525033,,
319479,,,,,-139.61847178649901,0.001,320000,6.967207272768021,,2142.3940132227026,993.9
320479,340,957.19,2296,140,-139.65084846496583,0.001,321479,7.50683640742302,1251.51413412,,
324479,344,951.93,2318,140,-139.58482284545897,0.001,324953,7.244675259590149,1299.54794993,,
324953,,,,,-139.93209269076962,0.001,325000,7.247752130283082,,2125.6812332728878,970.1
327953,348,951.93,2347,140,-140.20213540649414,0.001,328953,7.777205809831619,1314.04261842,,
329953,,,,,-140.45639469909668,0.001,330000,7.432460067749023,,2142.9265107953456,965.0
331953,352,961.23,2377,140,-140.46416720581055,0.001,332953,9.343605959892272,1342.7478978000001,,
334107,,,,,-141.35674949745078,0.001,335000,7.663113990387359,,2225.5877683544413,988.3
335107,356,953.58,2404,139,-141.01782681274415,0.001,336107,7.768835016250611,1327.17016123,,
337579,360,938.3,2417,140,-140.1460786895752,0.001,338579,8.293216643810272,1297.20446432,,
339579,,,,,-140.21561756896972,0.001,340000,7.910863579034805,,2296.3217588499188,1000.0
341579,364,938.3,2448,139,-140.06444357299804,0.001,342579,8.36012814974785,1303.32892511,,
344566,,,,,-140.82366383361816,0.001,345000,9.711106147527694,,1921.0186635557795,847.5
345566,368,938.17,2476,139,-140.28313259887696,0.001,346566,8.91967601299286,1291.18272966,,
349297,,,,,-139.84308450317383,0.001,350000,10.778587584733963,,2278.3313706338404,1000.0
,372,935.48,2505,139,,,350297,,1331.1831893,,
353297,376,935.48,2527,140,-139.87448806762694,0.001,354297,10.481450545310974,1463.36440063,,
354297,,,,,-139.53445634460448,0.001,355000,11.483916035652161,,2344.218458472006,1000.0
357297,380,945.2,2557,140,-139.5940721282959,0.001,358297,11.386055114269256,1603.60009754,,
359131,,,,,-139.3348947794889,0.001,360000,9.974907499994877,,2093.0117307382634,962.4
361131,384,943.54,2587,139,-138.99518528747558,0.001,362131,10.503874981403351,1750.0036772499998,,
364131,,,,,-138.9059551086426,0.001,365000,12.07601010465622,,2279.515042409301,1000.0
365131,388,943.54,2617,139,-138.77969403076173,0.001,366131,11.223599440336228,1854.4985073799994,,
369131,,,,,-139.4168809661865,0.001,370000,10.094806518793106,,2152.5336436741054,1000.0
,392,952.77,2647,139,,,370131,,1941.09020286,,
373131,396,952.77,2668,140,-139.4830246887207,0.001,374131,9.519303649902344,2023.1932915200002,,
374131,,,,,-139.43790640258788,0.001,375000,10.001144612789155,,2321.8947244264186,1000.0
377131,400,952.77,2697,140,-139.48162075805664,0.001,378131,10.753181274414063,2068.88681905,,
379131,,,,,-139.25062690734865,0.001,380000,10.741653198719025,,2268.373883874342,1000.0
381131,404,952.77,2727,140,-139.0584429321289,0.001,382131,12.056951758861542,2048.45438123,,
384131,,,,,-141.6682935180664,0.001,385000,10.254774204730987,,2363.6543186026624,1000.0
385131,408,952.77,2758,139,-141.90920487976075,0.001,386131,9.782800054311751,2070.7053537700003,,
389131,,,,,-144.29156582641602,0.001,390000,11.25632060623169,,1824.0422365586273,1000.0
,412,952.77,2789,139,,,390131,,2082.1039958300007,,
393131,416,952.77,2811,140,-147.64000573730468,0.001,394131,15.973164752483369,1926.07995527,,
394131,,,,,-149.0449210662842,0.001,395000,13.83030894613266,,-164.32834617830812,1000.0
397131,420,952.77,2842,140,-149.4673070831299,0.001,398131,12.949414220809937,1801.2287969000004,,
399131,,,,,-149.4870251159668,0.001,400000,12.621917281150818,,-452.0472964006476,1000.0
401131,424,952.77,2871,140,-150.40668148803712,0.001,402131,12.65659495449066,1676.06723482,,
404131,,,,,-150.72854183959961,0.001,405000,12.501886939048767,,-1097.8366654722952,1000.0
405131,428,960.78,2901,139,-150.29358044433593,0.001,406131,12.449966103076935,1614.02830658,,
409131,,,,,-148.9794764404297,0.001,410000,11.545609396457673,,-794.4859108560893,1000.0
,432,960.78,2933,139,,,410131,,1491.39613063,,
413131,436,966.52,2954,140,-147.16942747497558,0.001,414131,11.001081028938293,1410.53334577,,
414131,,,,,-146.29996157836914,0.001,415000,10.029823589801788,,497.60552137550405,1000.0
417131,440,966.52,2984,140,-144.77505252075196,0.001,418131,11.21246443939209,1332.62145243,,
419131,,,,,-144.3923960571289,0.001,420000,11.523849794864654,,1305.695154254709,1000.0
421131,444,971.78,3016,139,-144.90908163452147,0.001,422131,10.002842353820801,1313.75086431,,
424131,,,,,-144.8481897277832,0.001,425000,9.546428756475448,,2222.776756258868,1000.0
425131,448,971.78,3046,139,-144.823546295166,0.001,426131,9.554758900880813,1307.3798522999998,,
429131,452,964.76,3067,140,-145.84345581054689,0.001,429429,7.892790489196777,1286.7325199900004,,
429429,,,,,-145.89106893859454,0.001,430000,7.8716896956398985,,1564.4160393288826,782.6
432429,456,971.97,3093,140,-145.98372265625,0.001,433304,8.182547426700593,1304.5831718500003,,
434304,,,,,-146.5478757171631,0.001,435000,8.648555394411087,,1576.8969484645174,667.6
436304,460,987.25,3119,140,-146.8913786315918,0.001,437304,7.874086053609848,1325.8985593300001,,
439304,,,,,-148.38537619018555,0.001,440000,8.409015385150909,,2390.9062322965824,1000.0
440304,464,987.25,3150,140,-148.7442043762207,0.001,441304,8.16415330696106,1328.83077664,,
444304,,,,,-150.6596979370117,0.001,445000,8.893690410137177,,2376.9947176476007,1000.0
,468,986.97,3179,140,,,445263,,1321.38690071,,
447323,472,980.26,3195,140,-150.50752722167968,0.001,448323,10.6223184030056,1310.88347454,,
449323,,,,,-150.31466146850585,0.001,450000,8.802085824489593,,1006.8900485145626,724.8
451323,476,980.26,3223,140,-150.46723822021485,0.001,452323,9.543765017747878,1293.29187976,,
454323,,,,,-151.06408743286133,0.001,455000,9.945255239725112,,2219.4505061282775,1000.0
455323,480,980.26,3255,140,-150.4242677307129,0.001,456323,9.712595185279847,1259.00131135,,
459323,,,,,-148.8480248413086,0.001,460000,8.967061109304428,,2128.464599022712,944.8
,484,981.92,3287,140,,,460323,,1220.46861599,,
463323,488,977.58,3307,140,-149.22110180664063,0.001,463889,8.689983932733536,1216.2165132999999,,
464889,,,,,-148.7848694000244,0.001,465000,10.05401308298111,,2388.003801154904,942.9
466889,492,977.58,3335,140,-148.85072216796874,0.001,467889,9.434638765096665,1222.1915915299999,,
469889,,,,,-148.57531631469726,0.001,470000,9.236836663484574,,2170.291894396534,897.2
470889,496,977.58,3365,140,-148.50450735473632,0.001,471889,9.878724424362183,1224.1740599900002,,
474389,,,,,-148.66398056030275,0.001,475000,10.251867579460145,,2327.0714661978636,1000.0
,500,969.78,3392,140,,,475109,,1211.8536802400001,,
477322,504,961.91,3408,140,-149.08925225830077,0.001,478322,9.816562744140626,1231.28067284,,
479322,,,,,-148.54494570922853,0.001,480000,9.758080201864242,,2194.0856212586164,923.3
481322,508,961.91,3436,140,-149.64282220458983,0.001,482322,9.963801211357117,1237.2084184199998,,
484322,,,,,-150.15212286376953,0.001,485000,9.578119661331177,,2397.207498861477,939.2
485322,512,961.91,3466,140,-149.89829232788085,0.001,486322,9.964362355947495,1242.97751505,,
489322,,,,,-151.39378909301757,0.001,490000,10.91231774878502,,1877.3287406860386,925.0
,516,961.91,3497,140,,,490322,,1400.3468349200002,,
493322,520,955.97,3517,140,-153.25763723754883,0.001,493728,11.381750072956086,1520.9538996800004,,
494728,,,,,-153.2936774902344,0.001,495000,12.794487336874008,,2213.0841297823063,929.5
495956,524,948.25,3540,140,-154.31276649341248,0.001,496956,14.1517780977383,1633.94260056,,
499956,,,,,-157.4801902770996,0.001,500000,12.538635256767273,,2360.821156076342,964.2
,528,948.25,3572,140,,,500956,,1767.1975320900005,,
503419,532,942.88,3592,140,-158.84657485763748,0.001,504419,11.044233207826222,1882.4518135499995,,
504419,,,,,-160.2424760131836,0.001,505000,12.776044276237489,,1193.8966680983897,769.2
507419,536,942.88,3622,140,-160.27571600341795,0.001,508419,13.173850400924682,1980.9944922900002,,
509419,,,,,-160.94250939941406,0.001,510000,13.451788697242737,,737.5110072181676,674.7
511419,540,942.88,3652,140,-161.0812578125,0.001,512419,11.949977932453155,1937.08080163,,
514419,,,,,-161.73970669555663,0.001,515000,11.924182468414307,,154.32715804305627,819.7
515419,544,934.72,3681,140,-162.3728592529297,0.001,515603,11.065352508068084,1927.54416313,,
518603,548,934.72,3700,140,-161.97015490722657,0.001,519603,11.22424473309517,1899.81065122,,
519603,,,,,-161.32408004760742,0.001,520000,11.836851131439209,,1302.2970186352736,877.5
522603,552,932.33,3729,140,-160.69423974609376,0.001,522662,10.92551884174347,1860.4587827399998,,
524465,,,,,-160.4556860961914,0.001,525000,12.227613117933274,,2526.8929102167867,1000.0
525465,556,931.61,3754,140,-160.049443359375,0.001,526465,11.726221670866012,1870.2575749799998,,
529465,,,,,-159.68654376220704,0.001,530000,11.456371242046357,,2267.998560558632,1000.0
,560,931.61,3786,140,,,530465,,1889.73179882,,
533465,564,931.61,3807,140,-156.82869192504882,0.001,534465,9.83964162158966,1887.8109003400002,,
534465,,,,,-156.51602786254884,0.001,535000,11.209163712978363,,2544.52371347351,1000.0
537027,568,927.64,3837,140,-155.45297344970703,0.001,538027,11.341150177717209,1907.6380728100003,,
539027,,,,,-154.73674597167968,0.001,540000,9.143461984157563,,2514.8242384096143,1000.0
541027,572,937.04,3867,140,-154.1917607421875,0.001,542027,9.225903596162796,1935.50195144,,
544027,,,,,-154.2005227355957,0.001,545000,10.065800928592681,,2124.1711457543074,909.8
545027,576,937.04,3898,140,-154.2550220184326,0.001,546027,9.888233795166016,1962.4101295299997,,
549027,,,,,-154.05965206909178,0.001,550000,9.916518323183059,,2080.104498785874,885.3
,580,937.04,3927,140,,,550027,,1998.36197969,,
553027,584,937.04,3949,140,-154.72456253051757,0.001,554027,10.19634398984909,2050.3049732799996,,
554730,,,,,-154.9076155315746,0.001,555000,10.616811149320426,,2499.3180470413527,978.7
556730,588,938.41,3979,140,-154.4305440673828,0.001,557730,11.0265107152462,2058.34316737,,
559730,,,,,-154.87760025024414,0.001,560000,12.02375659108162,,2515.1081867788916,1000.0
560730,592,938.41,4010,140,-155.0312892150879,0.001,561730,11.054106842517852,2062.10416863,,
564730,,,,,-156.2434089050293,0.001,565000,10.947700881242753,,2491.5741890056524,969.1
,596,938.41,4040,140,,,565730,,2069.46857985,,
568019,600,934.55,4058,140,-156.40045950317383,0.001,568564,12.777518254280091,2061.7952290499998,,
569564,,,,,-156.7713380126953,0.001,570000,11.892841965198517,,2495.1451487823388,1000.0
571564,604,942.42,4087,140,-156.9622593688965,0.001,572564,10.880069131612778,2081.49146947,,
574564,,,,,-157.21392681884765,0.001,575000,12.331264231204987,,2240.265517910011,931.2
575564,608,938.16,4116,139,-157.02742776489256,0.001,576138,12.386950798511505,2070.47523679,,
578443,612,931.21,4132,140,-156.89081121745863,0.001,579443,15.271219108143791,2054.24181308,,
579443,,,,,-158.0991393737793,0.001,580000,14.024850632190704,,2464.0711282407865,1000.0
582443,616,931.21,4164,140,-158.660356842041,0.001,583443,13.364512310743333,2058.1161012,,
584443,,,,,-159.9219919433594,0.001,585000,11.770417822599411,,1767.042955939099,847.1
586443,620,937.15,4194,140,-160.35012774658202,0.001,587443,12.247896256446838,2070.4893292799998,,
589443,,,,,-161.5610516052246,0.001,590000,13.063817353725433,,2112.8744843210793,936.3
590443,624,944.87,4230,139,-160.99316217041016,0.001,591443,11.623696266651153,2083.65619305,,
594443,,,,,-159.731977935791,0.001,595000,10.706286404132843,,2546.7317063879805,1000.0
,628,944.87,4263,139,,,595443,,2089.10073653,,
598443,632,950.24,4286,139,-158.86159310913087,0.001,599443,11.182735455036163,2106.5592171000003,,
599443,,,,,-158.86946975708008,0.001,600000,11.743781981468201,,2391.091185392189,1000.0
602443,636,950.24,4319,139,-157.91328909301757,0.001,603443,13.144043428182602,2109.28364169,,
604443,,,,,-157.871220123291,0.001,605000,12.549326865673065,,2605.4902766165787,1000.0
606443,640,950.24,4349,139,-158.09312380981444,0.001,607443,13.556057940721512,2245.01255688,,
609443,,,,,-158.68735287475585,0.001,610000,14.15343502187729,,2488.3950202155856,989.1
610443,644,958.4,4381,139,-158.72869229125976,0.001,611443,14.461410677909852,2296.5106669100005,,
614443,,,,,-158.83840209960937,0.001,615000,13.7220182762146,,2414.191489065718,1000.0
,648,958.4,4411,139,,,615443,,2337.7323265500004,,
618443,652,967.81,4433,139,-160.06429205322266,0.001,619443,14.16776048564911,2405.9005104000003,,
619443,,,,,-160.03919506835936,0.001,620000,12.849369823455811,,2500.925625152886,1000.0
622443,656,969.78,4464,139,-161.30605419921875,0.001,623443,13.089936464309693,2408.81403675,,
624443,,,,,-161.42670602416993,0.001,625000,14.064816878318787,,2595.7027631569654,1000.0
626443,660,969.78,4493,139,-160.45847872924804,0.001,627443,12.64847548007965,2410.64515906,,
629443,,,,,-161.68903704833986,0.001,630000,15.125756087303161,,2359.4428043632884,959.1
630443,664,961.96,4522,139,-162.24440243530273,0.001,630661,13.031355258464814,2394.21750524,,
633259,668,962.32,4538,139,-162.55665258789062,0.001,634259,12.836107863426209,2394.54497369,,
634259,,,,,-161.77881964111327,0.001,635000,12.14342419743538,,2521.327089448087,1000.0
637259,672,962.32,4567,139,-162.48587490844727,0.001,638259,12.64773034954071,2394.43391898,,
639259,,,,,-162.66839178466796,0.001,640000,12.491802077770233,,2501.3844882590697,1000.0
641259,676,962.32,4598,139,-163.39293899536133,0.001,642259,10.428131037712097,2400.68786367,,
644259,,,,,-163.8515915222168,0.001,645000,10.65527160859108,,2611.31037539877,1000.0
645259,680,962.32,4630,139,-164.46219229125975,0.001,646259,11.185289092063904,2406.96502791,,
649259,,,,,-165.47547171020508,0.001,650000,10.174798822164535,,2576.8235648401082,1000.0
,684,962.32,4660,139,,,650259,,2409.61107561,,
653259,688,965.29,4682,139,-166.6920639038086,0.001,654259,12.866783407211305,2418.8491360499997,,
654278,,,,,-166.17609100341798,0.001,655000,14.058539039210268,,2552.279003072297,1000.0
656278,692,955.48,4707,139,-166.13328076171874,0.001,657278,12.457421911239624,2376.59954209,,
659278,,,,,-166.7745267944336,0.001,660000,12.06692304944992,,2645.9258423987776,1000.0
660278,696,955.48,4737,139,-166.72284185791017,0.001,661278,12.159842079401017,2379.81252872,,
