time/total_timesteps,time/time_elapsed,time/episodes,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/learning_rate,train/ent_coef_loss,train/n_updates,train/critic_loss,train/actor_loss,train/ent_coef,eval/mean_reward,eval/mean_ep_length
16493,204,3236,80,5.21,4.435410189999999,0.0003,-38.422489166259766,16392,0.08685240149497986,-2.678360939025879,0.00904988031834364,,
16517,205,3240,80,5.17,4.40167339,0.0003,-37.61077117919922,16416,0.10055748373270035,-2.547086715698242,0.008994529955089092,,
16542,205,3244,80,5.23,4.47224204,0.0003,-38.318084716796875,16441,0.08620113879442215,-2.646409273147583,0.00893864780664444,,
16561,205,3248,80,5.24,4.46877181,0.0003,-38.099159240722656,16460,0.09708510339260101,-2.771885395050049,0.008895477280020714,,
16577,205,3252,80,5.21,4.45404182,0.0003,-41.795135498046875,16476,0.1016717404127121,-2.42753267288208,0.008860091678798199,,
16607,206,3256,80,5.3,4.50698353,0.0003,-37.19309997558594,16506,0.13079684972763062,-2.4483931064605713,0.008792298845946789,,
16623,206,3260,80,5.2,4.37172504,0.0003,-41.682960510253906,16522,0.10058186203241348,-2.5529227256774902,0.008756608702242374,,
16647,206,3264,80,5.22,4.32154694,0.0003,-36.71992492675781,16546,0.11074286699295044,-2.5208511352539062,0.008702528662979603,,
16674,206,3268,80,5.3,4.37831041,0.0003,-43.52396011352539,16573,0.09045150876045227,-2.462338924407959,0.008644355461001396,,
16701,207,3272,80,5.35,4.465827150000001,0.0003,-36.98923873901367,16600,0.09264902770519257,-2.4861345291137695,0.008584927767515182,,
16725,207,3276,80,5.42,4.51784007,0.0003,-30.846649169921875,16624,0.1380336433649063,-2.9528231620788574,0.00853542797267437,,
16742,207,3280,80,5.43,4.53467291,0.0003,-31.42303466796875,16641,0.09318841993808746,-2.62727427482605,0.008502451702952385,,
16760,207,3284,80,5.44,4.56108337,0.0003,-34.21666717529297,16659,0.09406792372465134,-2.587574005126953,0.008467704989016056,,
16781,207,3288,80,5.48,4.66564607,0.0003,-35.65055847167969,16680,0.09587432444095612,-2.601956844329834,0.008425253443419933,,
16808,208,3292,80,5.48,4.73558288,0.0003,-36.8431396484375,16707,0.12602615356445312,-2.798898458480835,0.008372317999601364,,
16829,208,3296,80,5.52,4.735107619999999,0.0003,-34.56456756591797,16728,0.09810686856508255,-2.667083501815796,0.008331079967319965,,
16852,208,3300,80,5.56,4.78012679,0.0003,-34.243858337402344,16751,0.11127142608165741,-2.723479747772217,0.008285816758871078,,
16880,209,3304,80,5.61,4.8300673100000004,0.0003,-39.81624984741211,16779,0.096284419298172,-2.426457405090332,0.008229902945458889,,
16900,209,3308,80,5.65,4.86304978,0.0003,-38.191001892089844,16799,0.1034151166677475,-2.710827112197876,0.008189233019948006,,
16922,209,3312,80,5.66,4.85507597,0.0003,-37.97859191894531,16821,0.09886730462312698,-2.3558244705200195,0.008144465275108814,,
16937,209,3316,80,5.58,4.79883274,0.0003,-39.53001022338867,16836,0.10968414694070816,-2.173259735107422,0.008113459683954716,,
16959,209,3320,80,5.59,4.823868029999999,0.0003,-45.66056442260742,16858,0.10170938819646835,-2.4659695625305176,0.008066747337579727,,
16980,210,3324,80,5.54,4.79252739,0.0003,-37.11703872680664,16879,0.11797955632209778,-2.872621536254883,0.008020483888685703,,
16996,210,3328,80,5.49,4.70324713,0.0003,-38.66912078857422,16895,0.09881444275379181,-2.376990795135498,0.007986567914485931,,
17020,210,3332,80,5.5,4.73081945,0.0003,-39.280391693115234,16919,0.09419548511505127,-2.702812671661377,0.007937349379062653,,
17040,210,3336,80,5.47,4.68112705,0.0003,-38.49306106567383,16939,0.12049776315689087,-2.72926664352417,0.00789499282836914,,
17061,210,3340,80,5.44,4.6221178499999995,0.0003,-35.176185607910156,16960,0.09973888099193573,-2.5523362159729004,0.007852204144001007,,
17078,211,3344,80,5.36,4.53071968,0.0003,-32.43711853027344,16977,0.10370703786611557,-2.7176458835601807,0.007819521240890026,,
17094,211,3348,80,5.33,4.52054175,0.0003,-35.25433349609375,16993,0.10644597560167313,-2.6108319759368896,0.007789473980665207,,
17108,211,3352,80,5.31,4.501375399999999,0.0003,-34.98414611816406,17007,0.10016655921936035,-2.724790096282959,0.007762936409562826,,
17133,211,3356,80,5.26,4.5233232899999996,0.0003,-32.95476531982422,17032,0.09024937450885773,-2.620500087738037,0.007716052699834108,,
17156,212,3360,80,5.33,4.57365881,0.0003,-36.48426055908203,17055,0.1045776754617691,-2.6151134967803955,0.007671931758522987,,
17173,212,3364,80,5.26,4.556036059999999,0.0003,-38.02708435058594,17072,0.11328420042991638,-2.557387590408325,0.00763881579041481,,
17187,212,3368,80,5.13,4.44855909,0.0003,-36.4324951171875,17086,0.12027494609355927,-2.5979063510894775,0.007611996494233608,,
17210,212,3372,80,5.09,4.35686862,0.0003,-37.19005584716797,17109,0.0928983986377716,-2.4617624282836914,0.0075682541355490685,,
17227,212,3376,80,5.02,4.30527167,0.0003,-37.27142333984375,17126,0.11410237848758698,-2.895411968231201,0.007535815704613924,,
17242,213,3380,80,5.0,4.29440257,0.0003,-35.63547897338867,17141,0.10900672525167465,-2.519606590270996,0.007507087662816048,,
17262,213,3384,80,5.02,4.3107772099999995,0.0003,-37.94933319091797,17161,0.11320599168539047,-2.453575372695923,0.0074692536145448685,,
17287,213,3388,80,5.06,4.283869360000001,0.0003,-38.07516098022461,17186,0.11958130449056625,-2.461989402770996,0.007420862093567848,,
17311,213,3392,80,5.03,4.2452565,0.0003,-35.28693771362305,17210,0.11423774063587189,-2.8360214233398438,0.007374641485512257,,
17330,214,3396,80,5.01,4.26711246,0.0003,-39.77600860595703,17229,0.1365201771259308,-2.659442663192749,0.007339216768741608,,
17346,214,3400,80,4.94,4.2087534,0.0003,-33.39579391479492,17245,0.09647037833929062,-2.5091850757598877,0.0073097217828035355,,
17371,214,3404,80,4.91,4.22662216,0.0003,-36.271156311035156,17270,0.12545813620090485,-2.655951976776123,0.007265935651957989,,
17387,214,3408,80,4.87,4.1906954,0.0003,-38.35567092895508,17286,0.09006476402282715,-2.4925570487976074,0.007237542886286974,,
17411,215,3412,80,4.89,4.26976376,0.0003,-33.43932342529297,17310,0.1199050173163414,-2.6679553985595703,0.007194587029516697,,
17434,215,3416,80,4.97,4.35852972,0.0003,-33.939971923828125,17333,0.1199125200510025,-2.8274600505828857,0.007153482176363468,,
17459,215,3420,80,5.0,4.39060423,0.0003,-34.32794189453125,17358,0.13837814331054688,-2.8279929161071777,0.007110005244612694,,
17474,215,3424,80,4.94,4.324288229999999,0.0003,-34.238616943359375,17373,0.10732981562614441,-2.4915876388549805,0.007083845790475607,,
17494,216,3428,80,4.98,4.36094983,0.0003,-35.15886688232422,17393,0.09821631014347076,-2.473172664642334,0.007048614788800478,,
17510,216,3432,80,4.9,4.24469738,0.0003,-32.60123062133789,17409,0.10279074311256409,-2.6075987815856934,0.007021191995590925,,
17531,216,3436,80,4.91,4.23031401,0.0003,-37.583656311035156,17430,0.10125760734081268,-2.3944597244262695,0.00698779197409749,,
17546,216,3440,80,4.85,4.17469583,0.0003,-36.92652130126953,17445,0.08418580889701843,-2.6323201656341553,0.006962381768971682,,
17563,216,3444,80,4.85,4.15312285,0.0003,-36.14037322998047,17462,0.10823913663625717,-2.6185526847839355,0.006932318676263094,,
17583,217,3448,80,4.89,4.201638049999999,0.0003,-30.750444412231445,17482,0.0960233211517334,-2.735326051712036,0.00689831143245101,,
17601,217,3452,80,4.93,4.244089399999999,0.0003,-36.49134063720703,17500,0.11044028401374817,-2.7191829681396484,0.0068677389062941074,,
17620,217,3456,80,4.87,4.151854279999999,0.0003,-33.46111297607422,17519,0.0885096937417984,-2.4791250228881836,0.006835704669356346,,
17637,217,3460,80,4.81,4.1127736299999995,0.0003,-28.88959503173828,17536,0.12285087257623672,-2.717177629470825,0.006807824596762657,,
17656,218,3464,80,4.83,4.13217251,0.0003,-34.14543151855469,17555,0.09996778517961502,-2.6155099868774414,0.006776705849915743,,
17677,218,3468,80,4.9,4.20534554,0.0003,-32.190677642822266,17576,0.10136185586452484,-2.725200891494751,0.00674231443554163,,
17698,218,3472,80,4.88,4.2259743,0.0003,-38.512779235839844,17597,0.09659086167812347,-2.5780463218688965,0.006707016844302416,,
17714,218,3476,80,4.87,4.21341989,0.0003,-36.059722900390625,17613,0.10723099112510681,-2.497406482696533,0.006678849458694458,,
17733,218,3480,81,4.91,4.243349899999999,0.0003,-37.760108947753906,17632,0.11177065223455429,-2.9491724967956543,0.006645023822784424,,
17749,219,3484,81,4.87,4.191479340000001,0.0003,-39.14411163330078,17648,0.09793291240930557,-2.5399563312530518,0.006615861319005489,,
17766,219,3488,81,4.79,4.150921439999999,0.0003,-35.42332458496094,17665,0.12689808011054993,-2.7150139808654785,0.006585532333701849,,
17789,219,3492,81,4.78,4.153141689999999,0.0003,-33.82753372192383,17688,0.096127949655056,-2.5517377853393555,0.006545372772961855,,
17809,219,3496,81,4.79,4.17196899,0.0003,-37.21675109863281,17708,0.09061838686466217,-2.669126272201538,0.0065118977800011635,,
17831,220,3500,81,4.85,4.22570182,0.0003,-35.19150161743164,17730,0.11642777174711227,-2.772207260131836,0.0064744059927761555,,
17855,220,3504,81,4.84,4.202176840000001,0.0003,-36.065433502197266,17754,0.10175208747386932,-2.506047248840332,0.0064322734251618385,,
17872,220,3508,81,4.85,4.21182316,0.0003,-35.786582946777344,17771,0.09887390583753586,-2.811690330505371,0.0064034974202513695,,
17890,220,3512,81,4.79,4.0936861,0.0003,-34.00940704345703,17789,0.07196316868066788,-2.54459285736084,0.006372585892677307,,
17908,220,3516,81,4.74,4.042363590000001,0.0003,-33.807979583740234,17807,0.09309404343366623,-2.5394110679626465,0.006342737469822168,,
17929,221,3520,81,4.7,4.0219284900000005,0.0003,-31.883106231689453,17828,0.17563164234161377,-2.6621718406677246,0.006309661082923412,,
17945,221,3524,81,4.71,4.04372113,0.0003,-32.23829650878906,17844,0.089325450360775,-2.486002206802368,0.006285667419433594,,
17964,221,3528,81,4.7,4.054590899999999,0.0003,-31.340133666992188,17863,0.10496319830417633,-2.5841541290283203,0.006256944965571165,,
17983,221,3532,81,4.73,4.10708999,0.0003,-28.46550750732422,17882,0.09986380487680435,-2.4917726516723633,0.0062299929559230804,,
18005,221,3536,81,4.74,4.13159825,0.0003,-30.783672332763672,17904,0.09113318473100662,-2.755889415740967,0.0061992802657186985,,
18024,222,3540,81,4.78,4.1591121200000005,0.0003,-33.763031005859375,17923,0.09634169936180115,-2.374178886413574,0.006172550842165947,,
18047,222,3544,81,4.84,4.256554449999999,0.0003,-24.38821029663086,17946,0.0987873524427414,-2.5615427494049072,0.006142279598861933,,
18068,222,3548,81,4.85,4.28470495,0.0003,-23.670276641845703,17967,0.1023387759923935,-2.689610481262207,0.006116045638918877,,
18084,222,3552,81,4.83,4.263839140000001,0.0003,-24.20437240600586,17983,0.10044579207897186,-2.4667983055114746,0.006096569821238518,,
18104,223,3556,81,4.84,4.249396640000001,0.0003,-26.042081832885742,18003,0.0888853445649147,-2.6447885036468506,0.006072130054235458,,
18124,223,3560,81,4.87,4.32022157,0.0003,-27.681900024414062,18023,0.11379298567771912,-2.6478359699249268,0.0060479287058115005,,
18146,223,3564,81,4.9,4.33428594,0.0003,-27.711381912231445,18045,0.11164197325706482,-2.3400776386260986,0.006021237000823021,,
18161,223,3568,81,4.84,4.250480039999999,0.0003,-30.583208084106445,18060,0.11584316939115524,-2.5254933834075928,0.006002855487167835,,
18186,224,3572,81,4.88,4.273844459999999,0.0003,-28.17687225341797,18085,0.08778366446495056,-2.8434629440307617,0.005971010308712721,,
18212,224,3576,81,4.98,4.35179157,0.0003,-28.720121383666992,18111,0.0949154943227768,-2.479857921600342,0.005937657784670591,,
18228,224,3580,81,4.95,4.307932569999999,0.0003,-26.65372657775879,18127,0.10598547756671906,-2.7202892303466797,0.005917101167142391,,
18246,224,3584,81,4.97,4.32945625,0.0003,-28.52865982055664,18145,0.08969846367835999,-2.7030715942382812,0.005896112881600857,,
18262,224,3588,81,4.96,4.29953892,0.0003,-32.54997634887695,18161,0.12764644622802734,-2.6133246421813965,0.005876213312149048,,
18283,225,3592,81,4.94,4.27508866,0.0003,-25.36941909790039,18182,0.11003407090902328,-2.7874555587768555,0.005849564913660288,,
18306,225,3596,81,4.97,4.281444199999999,0.0003,-23.948484420776367,18205,0.0965009480714798,-2.61110258102417,0.005822829436510801,,
18326,225,3600,81,4.95,4.265640350000001,0.0003,-26.251728057861328,18225,0.09041088819503784,-2.6731762886047363,0.005799077916890383,,
18342,225,3604,81,4.87,4.1848331299999995,0.0003,-24.579662322998047,18241,0.07943493127822876,-2.347771406173706,0.0057795909233391285,,
18362,226,3608,81,4.9,4.22350183,0.0003,-26.377750396728516,18261,0.09502029418945312,-2.651292085647583,0.005755431018769741,,
18386,226,3612,81,4.96,4.32725286,0.0003,-25.259225845336914,18285,0.08319742232561111,-2.3974568843841553,0.005724278744310141,,
18408,226,3616,81,5.0,4.36989129,0.0003,-30.881118774414062,18307,0.07260048389434814,-2.532750368118286,0.005695964675396681,,
18432,227,3620,81,5.03,4.36664153,0.0003,-29.15937042236328,18331,0.0937318503856659,-2.6380255222320557,0.005662854760885239,,
18450,227,3624,81,5.05,4.37855112,0.0003,-38.95738983154297,18349,0.10120382905006409,-2.6235921382904053,0.005636134184896946,,
18467,227,3628,81,5.03,4.33882165,0.0003,-36.439022064208984,18366,0.09585478901863098,-2.453522205352783,0.0056098285131156445,,
18484,227,3632,81,5.01,4.28653873,0.0003,-30.70862579345703,18383,0.08568626642227173,-2.310483932495117,0.00558488117530942,,
18508,227,3636,81,5.03,4.331110359999999,0.0003,-28.13284683227539,18407,0.0868486762046814,-2.4800660610198975,0.005551508627831936,,
18531,228,3640,81,5.07,4.431195079999999,0.0003,-30.701263427734375,18430,0.09038443118333817,-2.5468063354492188,0.005520328413695097,,
18553,228,3644,81,5.06,4.380632729999999,0.0003,-29.483009338378906,18452,0.10469195246696472,-2.695408344268799,0.005490021780133247,,
18575,228,3648,81,5.07,4.364265919999999,0.0003,-22.502952575683594,18474,0.11970176547765732,-2.7726681232452393,0.005461918190121651,,
18591,228,3652,81,5.07,4.36221865,0.0003,-28.277223587036133,18490,0.08818405866622925,-2.6843810081481934,0.0054429336450994015,,
18614,229,3656,81,5.1,4.4334318999999995,0.0003,-29.252880096435547,18513,0.09443973004817963,-2.510499954223633,0.005414185579866171,,
18629,229,3660,81,5.05,4.334539810000001,0.0003,-23.4006290435791,18528,0.0835748240351677,-2.6471052169799805,0.005394865293055773,,
18647,229,3664,81,5.01,4.29613976,0.0003,-28.721664428710938,18546,0.10567796230316162,-2.4221320152282715,0.005373192019760609,,
18663,229,3668,81,5.02,4.30964439,0.0003,-26.130859375,18562,0.12733086943626404,-2.9219253063201904,0.005353680811822414,,
18689,230,3672,81,5.03,4.3135581300000005,0.0003,-29.76793670654297,18588,0.0908740907907486,-2.503490686416626,0.005322827026247978,,
18708,230,3676,81,4.96,4.264166599999999,0.0003,-27.694442749023438,18607,0.10019180923700333,-2.4884111881256104,0.005301195662468672,,
18731,230,3680,81,5.03,4.35472748,0.0003,-24.92506217956543,18630,0.09398774802684784,-2.590306520462036,0.005276828538626432,,
18749,230,3684,81,5.03,4.3565324500000004,0.0003,-17.634666442871094,18648,0.1328250765800476,-2.572491407394409,0.005258705001324415,,
18767,231,3688,81,5.05,4.37602219,0.0003,-15.558542251586914,18666,0.12701445817947388,-2.715520143508911,0.005243849009275436,,
18790,231,3692,81,5.07,4.39986631,0.0003,-17.026199340820312,18689,0.09553426504135132,-2.459372043609619,0.005225114058703184,,
18812,231,3696,81,5.06,4.37804391,0.0003,-20.807476043701172,18711,0.09307031333446503,-2.6664278507232666,0.005206791218370199,,
18827,231,3700,81,5.01,4.337551790000001,0.0003,-16.574779510498047,18726,0.09850847721099854,-2.500777244567871,0.0051938621327281,,
18840,232,3704,81,4.98,4.309323910000001,0.0003,-18.19198226928711,18739,0.09893901646137238,-2.5367698669433594,0.005183109547942877,,
18860,232,3708,81,4.98,4.29850593,0.0003,-15.167901992797852,18759,0.09326519072055817,-2.72649884223938,0.005167387425899506,,
18888,232,3712,81,5.02,4.357001840000001,0.0003,-23.999130249023438,18787,0.09131768345832825,-2.6093931198120117,0.005144125781953335,,
18909,232,3716,81,5.01,4.3340200300000005,0.0003,-22.369140625,18808,0.08501383662223816,-2.336015224456787,0.00512415636330843,,
18927,233,3720,81,4.95,4.28001994,0.0003,-17.473722457885742,18826,0.14615164697170258,-2.7580294609069824,0.005107146687805653,,
18947,233,3724,81,4.97,4.30516092,0.0003,-20.237812042236328,18846,0.12135642766952515,-2.4525692462921143,0.005088980309665203,,
18970,233,3728,81,5.03,4.380128690000001,0.0003,-23.513927459716797,18869,0.1031942293047905,-2.35968279838562,0.005066605284810066,,
18991,233,3732,81,5.07,4.4347445599999995,0.0003,-24.966215133666992,18890,0.08150499314069748,-2.28434419631958,0.005044807679951191,,
19009,234,3736,81,5.01,4.35854675,0.0003,-19.850934982299805,18908,0.1225932314991951,-2.557220935821533,0.005026342812925577,,
19028,234,3740,81,4.97,4.2681868199999995,0.0003,-19.679492950439453,18927,0.08612726628780365,-2.693743944168091,0.005008857697248459,,
19059,234,3744,81,5.06,4.3941630499999995,0.0003,-11.549406051635742,18958,0.10586114972829819,-2.5375494956970215,0.004980872385203838,,
19076,234,3748,81,5.01,4.34211836,0.0003,-22.06081771850586,18975,0.09581498056650162,-2.684448719024658,0.004968075081706047,,
19096,235,3752,81,5.05,4.36037418,0.0003,-15.687973022460938,18995,0.09474441409111023,-2.553069829940796,0.004952932242304087,,
19115,235,3756,81,5.01,4.306895740000001,0.0003,-22.314563751220703,19014,0.11569657921791077,-2.71199631690979,0.004939822945743799,,
19130,235,3760,81,5.01,4.3062271,0.0003,-17.725719451904297,19029,0.09203949570655823,-2.5287013053894043,0.0049277846701443195,,
19160,235,3764,81,5.13,4.42832225,0.0003,-15.421609878540039,19059,0.12471305578947067,-2.674485683441162,0.0049043758772313595,,
19186,236,3768,81,5.23,4.547853270000001,0.0003,-19.066566467285156,19085,0.09652446210384369,-2.6369447708129883,0.004883257672190666,,
19206,236,3772,81,5.17,4.47709983,0.0003,-18.910358428955078,19105,0.08503574132919312,-2.648258924484253,0.0048659611493349075,,
19223,236,3776,81,5.15,4.46101017,0.0003,-22.61102294921875,19122,0.0871407687664032,-2.704965114593506,0.004849476274102926,,
19240,236,3780,81,5.09,4.40293387,0.0003,-19.946577072143555,19139,0.10881371796131134,-2.632011651992798,0.00483262725174427,,
19257,237,3784,81,5.08,4.3954318500000005,0.0003,-20.234758377075195,19156,0.1112373024225235,-2.7849159240722656,0.004815632477402687,,
19275,237,3788,81,5.08,4.38531703,0.0003,-19.422414779663086,19174,0.12306728214025497,-2.6497421264648438,0.004797381814569235,,
19299,237,3792,81,5.09,4.3877706100000005,0.0003,-18.15658187866211,19198,0.11404970288276672,-2.824148178100586,0.004774125758558512,,
19326,238,3796,81,5.14,4.51020576,0.0003,-22.10657501220703,19225,0.09745211899280548,-2.7215962409973145,0.004748921375721693,,
19349,238,3800,81,5.22,4.60885122,0.0003,-23.482608795166016,19248,0.09162447601556778,-2.5166401863098145,0.0047251274809241295,,
19372,238,3804,81,5.32,4.72562797,0.0003,-13.860298156738281,19271,0.08776618540287018,-2.828503131866455,0.004702441394329071,,
19391,238,3808,81,5.31,4.7130825,0.0003,-16.885221481323242,19290,0.10104778409004211,-2.3941330909729004,0.004684208892285824,,
19408,239,3812,81,5.2,4.57363713,0.0003,-18.86767578125,19307,0.10848838090896606,-2.392091751098633,0.004668706096708775,,
19428,239,3816,81,5.19,4.59208339,0.0003,-24.467378616333008,19327,0.08551666885614395,-2.2652344703674316,0.004649338312447071,,
19448,239,3820,81,5.21,4.608032569999999,0.0003,-20.810455322265625,19347,0.12333817780017853,-2.6916744709014893,0.00462831137701869,,
19473,239,3824,81,5.26,4.664188209999999,0.0003,-20.589374542236328,19372,0.08554770797491074,-2.6336705684661865,0.004601991735398769,,
19492,240,3828,81,5.22,4.62318764,0.0003,-23.135746002197266,19391,0.08846329152584076,-2.544004201889038,0.004583674017339945,,
19509,240,3832,81,5.18,4.57639704,0.0003,-23.350173950195312,19408,0.08548223972320557,-2.5889739990234375,0.004567944444715977,,
19529,240,3836,81,5.2,4.58118074,0.0003,-22.7000732421875,19428,0.1021496057510376,-2.5537171363830566,0.0045487587340176105,,
19546,240,3840,81,5.18,4.558097790000001,0.0003,-17.144229888916016,19445,0.08917973190546036,-2.5001327991485596,0.0045318822376430035,,
19562,241,3844,81,5.03,4.395565510000001,0.0003,-18.998395919799805,19461,0.08120138943195343,-2.5574398040771484,0.004516085144132376,,
19588,241,3848,81,5.12,4.45151904,0.0003,-17.35663604736328,19487,0.08876117318868637,-2.5770716667175293,0.0044930679723620415,,
19612,241,3852,81,5.16,4.51996966,0.0003,-24.268482208251953,19511,0.09755656123161316,-2.8268864154815674,0.004469952546060085,,
19632,241,3856,81,5.17,4.52384891,0.0003,-19.32440948486328,19531,0.10550767183303833,-2.5934576988220215,0.004448964726179838,,
19648,242,3860,81,5.18,4.53720674,0.0003,-20.914031982421875,19547,0.09066969156265259,-2.317535877227783,0.004434784408658743,,
19674,242,3864,81,5.14,4.47847403,0.0003,-10.031352996826172,19573,0.12751930952072144,-2.70247745513916,0.004413795191794634,,
19696,242,3868,81,5.1,4.44203222,0.0003,-11.320594787597656,19595,0.10291878879070282,-2.7969629764556885,0.004399882163852453,,
19717,242,3872,81,5.11,4.47908033,0.0003,-13.330751419067383,19616,0.10159581154584885,-2.754239320755005,0.00438534002751112,,
19741,243,3876,81,5.18,4.54806291,0.0003,-10.940608978271484,19640,0.10067583620548248,-2.7049756050109863,0.004369930364191532,,
19755,243,3880,81,5.15,4.51671554,0.0003,-14.025481224060059,19654,0.12857189774513245,-2.7041704654693604,0.004361896310001612,,
19776,243,3884,81,5.19,4.5565327700000005,0.0003,-12.591865539550781,19675,0.10488622635602951,-2.4125123023986816,0.004346803762018681,,
19795,244,3888,81,5.2,4.58773018,0.0003,-21.171165466308594,19694,0.10661318153142929,-2.3759422302246094,0.004334211815148592,,
19816,244,3892,81,5.17,4.5879122599999995,0.0003,-18.18758773803711,19715,0.08876141160726547,-2.5091843605041504,0.004318434279412031,,
19837,244,3896,81,5.11,4.4962478699999995,0.0003,-14.664093017578125,19736,0.09747757762670517,-2.5666937828063965,0.004300396423786879,,
19858,244,3900,81,5.09,4.47197182,0.0003,-19.62874984741211,19757,0.0803518071770668,-2.614671230316162,0.004283655434846878,,
19877,245,3904,81,5.05,4.401925980000001,0.0003,-20.065025329589844,19776,0.14411066472530365,-2.423081874847412,0.0042669204995036125,,
19893,245,3908,81,5.02,4.3929521199999995,0.0003,-13.4171724319458,19792,0.10527356714010239,-2.7349693775177,0.00425263075158,,
19918,245,3912,81,5.1,4.48142935,0.0003,-17.170616149902344,19817,0.12458930909633636,-2.7774224281311035,0.00423223152756691,,
19935,245,3916,81,5.07,4.44176976,0.0003,-21.575546264648438,19834,0.09709881246089935,-2.708110809326172,0.0042183296754956245,,
19958,246,3920,81,5.1,4.4933302600000005,0.0003,-22.31450843811035,19857,0.09612312912940979,-2.332794189453125,0.004199886694550514,,
19982,246,3924,81,5.09,4.498757610000001,0.0003,-7.9453935623168945,19881,0.09686824679374695,-2.8283071517944336,0.004181907512247562,,
19998,246,3928,81,5.06,4.4643298399999995,0.0003,-24.34431266784668,19897,0.10373593866825104,-2.6452789306640625,0.0041707889176905155,,
20000,,,,,,0.0003,-15.899612426757812,19899,0.13844868540763855,-2.480733871459961,0.004169081337749958,5.164130373019725,5.35
20018,247,3932,80,5.09,4.50305055,0.0003,-15.221214294433594,19917,0.09748433530330658,-2.631688356399536,0.004154018126428127,,
20034,247,3936,80,5.05,4.48069887,0.0003,-12.553997039794922,19933,0.08632099628448486,-2.826444387435913,0.004141310695558786,,
20048,247,3940,80,5.02,4.44774438,0.0003,-15.755382537841797,19947,0.13377371430397034,-2.7948532104492188,0.004129947628825903,,
20066,247,3944,80,5.04,4.45480371,0.0003,-18.686248779296875,19965,0.08592762798070908,-2.5680453777313232,0.004115410149097443,,
20089,248,3948,80,5.01,4.48148179,0.0003,-15.459938049316406,19988,0.08399049192667007,-2.6867806911468506,0.004096911754459143,,
20124,248,3952,80,5.12,4.67661102,0.0003,-15.503454208374023,20023,0.09151598811149597,-2.785630702972412,0.0040692430920898914,,
20139,248,3956,80,5.07,4.617684680000001,0.0003,-16.916336059570312,20038,0.08417464047670364,-2.604579448699951,0.004057128448039293,,
20162,249,3960,80,5.14,4.711021990000001,0.0003,-13.504672050476074,20061,0.09367312490940094,-2.829150676727295,0.00403983099386096,,
20190,249,3964,80,5.16,4.771916,0.0003,-12.740941047668457,20089,0.08575595915317535,-2.613870143890381,0.00401917053386569,,
20213,249,3968,80,5.17,4.780547879999999,0.0003,-15.250944137573242,20112,0.10671842098236084,-2.651850461959839,0.004001874942332506,,
20235,249,3972,80,5.18,4.786588999999999,0.0003,-15.62310791015625,20134,0.09751623123884201,-2.60166597366333,0.003985338378697634,,
20251,250,3976,80,5.1,4.69436296,0.0003,-17.2442569732666,20150,0.08166827261447906,-2.4548797607421875,0.003972830716520548,,
20269,250,3980,80,5.14,4.7311000100000005,0.0003,-14.978226661682129,20168,0.09050339460372925,-2.469322443008423,0.003959914669394493,,
20295,250,3984,80,5.19,4.80769347,0.0003,-14.388191223144531,20194,0.09918443113565445,-2.7631421089172363,0.003942474257200956,,
20314,251,3988,80,5.19,4.79182162,0.0003,-14.266264915466309,20213,0.11969400942325592,-2.6010193824768066,0.003927708603441715,,
20339,251,3992,80,5.23,4.80676348,0.0003,-17.532617568969727,20238,0.11392834782600403,-2.4998841285705566,0.003909171558916569,,
20360,251,3996,80,5.23,4.80870864,0.0003,-15.51047134399414,20259,0.10010223090648651,-2.5432872772216797,0.0038937325589358807,,
20380,251,4000,80,5.22,4.8260001699999995,0.0003,-10.396949768066406,20279,0.09196841716766357,-2.9032530784606934,0.0038797305896878242,,
20403,252,4004,80,5.26,4.91900809,0.0003,-14.922213554382324,20302,0.08151087909936905,-2.5441174507141113,0.003863952588289976,,
20420,252,4008,80,5.27,4.93067186,0.0003,-19.08340072631836,20319,0.09033260494470596,-2.2960286140441895,0.0038504283875226974,,
20439,252,4012,80,5.21,4.863195729999999,0.0003,-14.203496932983398,20338,0.09034743160009384,-2.511619806289673,0.0038353768177330494,,
20458,252,4016,80,5.23,4.85843811,0.0003,-15.603635787963867,20357,0.12223035842180252,-2.729640483856201,0.003820947138592601,,
20478,253,4020,80,5.2,4.83187954,0.0003,-15.524017333984375,20377,0.10494076460599899,-2.6764283180236816,0.00380555703304708,,
20499,253,4024,80,5.17,4.78993729,0.0003,-15.267820358276367,20398,0.09713925421237946,-2.5602612495422363,0.0037895457353442907,,
20517,253,4028,80,5.19,4.82960073,0.0003,-14.203694343566895,20416,0.10889869183301926,-2.5662360191345215,0.0037767235189676285,,
20536,253,4032,80,5.18,4.80934017,0.0003,-13.957736015319824,20435,0.10450062155723572,-2.643583297729492,0.00376275647431612,,
20557,253,4036,80,5.23,4.859697059999999,0.0003,-19.845611572265625,20456,0.09370816498994827,-2.6505303382873535,0.003747096983715892,,
20581,254,4040,80,5.33,4.949694490000001,0.0003,-13.693660736083984,20480,0.11504851281642914,-2.55370831489563,0.0037282814737409353,,
20601,254,4044,80,5.35,4.98006182,0.0003,-10.81142807006836,20500,0.1112121194601059,-2.6057887077331543,0.003713406389579177,,
20620,254,4048,80,5.31,4.91962395,0.0003,-18.660871505737305,20519,0.09248843044042587,-2.4735984802246094,0.003698752960190177,,
