time/fps,train/critic_loss,time/time_elapsed,train/n_updates,time/episodes,train/actor_loss,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length
,0.7931952142864466,,159387,,-34.11527217102051,160000,,0.001,,891.8559062545188,1000.0
125,0.7383712353110313,1290,160387,180,-34.303766757965086,161387,482.90182032000007,0.001,857.92,,
,0.6598876948058605,,164387,,-35.75358206939697,165000,,0.001,,796.515958982706,1000.0
124,,1324,,184,,165387,488.02464126,,857.92,,
125,0.6573914939463139,1347,168387,188,-36.74992158508301,169387,521.20299871,0.001,863.05,,
,0.6207674131542444,,169387,,-37.139661758422854,170000,,0.001,,908.6414562486112,1000.0
125,0.5801951923817397,1380,172387,192,-38.05286157226563,173387,548.23158741,0.001,863.05,,
,0.5377434954941273,,174387,,-38.56815516662598,175000,,0.001,,792.6091869615018,1000.0
125,0.5115612087994814,1412,176387,196,-39.402678764343264,177387,579.0796653100001,0.001,872.92,,
,0.5153683890551328,,179387,,-40.55607201385498,180000,,0.001,,929.8756213665008,1000.0
125,0.49667870381474494,1444,180387,200,-40.87661889648437,181387,620.77366556,0.001,882.5,,
,0.49475911423563956,,184387,,-42.28050955963135,185000,,0.001,,911.1922656472773,1000.0
125,,1477,,204,,185387,661.4999012799999,,900.75,,
126,0.48127958077192307,1500,188387,208,-43.26538892364502,189387,699.82011887,0.001,938.6,,
,0.5056109307408333,,189387,,-43.497325881958005,190000,,0.001,,920.0441394545138,1000.0
125,0.48862762857973574,1536,192387,212,-44.28250193786621,193387,759.8099997699999,0.001,966.46,,
,0.4680404877662659,,194387,,-44.79386284637451,195000,,0.001,,929.4530386973172,1000.0
125,0.48403433763980863,1570,196387,216,-45.06145706939697,197387,814.8533645600002,0.001,995.72,,
,0.48127889502048493,,199387,,-45.61696482086182,200000,,0.001,,885.7322757989168,1000.0
125,0.4764911284297705,1605,200387,220,-45.83018363952637,201387,831.3040530200001,0.001,1000.0,,
,0.4722547911554575,,204387,,-46.652630958557125,205000,,0.001,,895.1349419809878,1000.0
125,,1639,,224,,205387,836.9615017599999,,1000.0,,
126,0.44861594811081884,1661,208387,228,-47.44996070098877,209387,849.8852786100001,0.001,1000.0,,
,0.45253022910654545,,209387,,-47.688845809936524,210000,,0.001,,930.4004492715001,1000.0
125,0.4580322754383087,1695,212387,232,-48.32940338897705,213387,856.06615182,0.001,1000.0,,
,0.44156008122861384,,214387,,-48.74439992523193,215000,,0.001,,806.5824323788286,1000.0
125,0.45456784436106684,1732,216387,236,-49.030799537658694,217387,852.8356012099998,0.001,1000.0,,
,0.4802633210271597,,219387,,-49.43795458221435,220000,,0.001,,931.1455745175481,1000.0
125,0.5283052034378052,1766,220387,240,-49.62472099304199,221387,857.0919335899998,0.001,1000.0,,
,0.4160791703462601,,224387,,-50.175558349609375,225000,,0.001,,846.6045260578394,1000.0
125,,1800,,244,,225387,861.8458700300002,,1000.0,,
125,0.45831348706781866,1822,228387,248,-50.88447244262695,229387,871.23621862,0.001,1000.0,,
,0.4493281571865082,,229387,,-51.03194258117676,230000,,0.001,,905.2562057733536,1000.0
125,0.3933510640189052,1856,232387,252,-51.59145090484619,233387,876.2123018300001,0.001,1000.0,,
,0.4030385971516371,,234387,,-51.970842628479005,235000,,0.001,,900.5887252435089,1000.0
125,0.4573642769008875,1890,236387,256,-52.153620475769046,237387,886.1546383199999,0.001,1000.0,,
,0.6781726455390453,,239387,,-51.75874786376953,240000,,0.001,,525.9311548046768,1000.0
125,0.7568957741260529,1923,240387,260,-51.34963961791992,241387,886.7552409900001,0.001,1000.0,,
,0.8017166676521301,,244387,,-50.43555234527588,245000,,0.001,,708.1722959820181,1000.0
125,,1957,,264,,245387,883.7150155900001,,1000.0,,
125,0.8193096765875816,1970,246575,268,-48.78437184906006,247575,852.4330889599998,0.001,981.88,,
,0.9968983765244483,,249575,,-47.770327209472654,250000,,0.001,,597.6802207652479,1000.0
125,0.9547986760735512,2003,250575,272,-47.31271297454834,251575,848.78309641,0.001,981.88,,
,0.7249214214086532,,254575,,-45.640783988952634,255000,,0.001,,915.0904021259863,1000.0
125,,2037,,276,,255575,849.3345076800001,,981.88,,
126,0.9981180442869664,2059,258575,280,-44.36072003936768,259575,848.81028224,0.001,981.88,,
,0.9649312991201877,,259575,,-44.27038850402832,260000,,0.001,,855.7939250474562,1000.0
125,0.6942639800906182,2093,262575,284,-44.02345648956299,263575,848.4584435799999,0.001,981.88,,
,0.699696810811758,,264575,,-44.08320304107666,265000,,0.001,,862.0309770975261,1000.0
125,0.6488022883832455,2127,266575,288,-44.38741361236572,267575,846.1159321500002,0.001,981.88,,
,0.6623218544721603,,269575,,-44.382477920532224,270000,,0.001,,834.4747652795165,1000.0
125,0.5614496390521526,2162,270575,292,-44.60836962890625,271575,844.3347596,0.001,981.88,,
,0.6314178473055363,,274575,,-44.65087610626221,275000,,0.001,,873.5055928975344,1000.0
125,,2196,,296,,275575,844.9385221,,981.88,,
125,0.7102946901321411,2220,278575,300,-43.8367001953125,279575,839.97009009,0.001,981.88,,
,0.7506879639029503,,279575,,-43.58982447052002,280000,,0.001,,889.5409254640341,1000.0
125,0.7240941460132599,2254,282575,304,-42.84563663482666,283575,838.0135652200001,0.001,981.88,,
,0.7328890214264393,,284575,,-42.46424340057373,285000,,0.001,,804.0636852329596,1000.0
125,0.7119978248775005,2288,286575,308,-42.34747856140137,287575,829.8928274900001,0.001,981.88,,
,0.5908859550207853,,289575,,-42.343949897766116,290000,,0.001,,911.9678442373872,1000.0
125,0.5629995837211609,2323,290575,312,-42.41077577972412,291575,830.2539455899998,0.001,981.88,,
,0.7521059615314006,,294575,,-42.28953158569336,295000,,0.001,,771.6144343703985,1000.0
125,,2356,,316,,295575,827.59047366,,981.88,,
125,0.8673293140530586,2374,297583,320,-41.29526441192627,298583,801.4128117,0.001,971.96,,
,0.813584551423788,,299583,,-40.031040779113766,300000,,0.001,,764.6750707963481,1000.0
125,0.7984441469013691,2408,301583,324,-39.32699617004395,302583,796.9715154999999,0.001,971.96,,
,0.8554052142500878,,304583,,-38.694526725769045,305000,,0.001,,791.8659250034019,1000.0
125,0.8338175167143345,2442,305583,328,-38.40491068267822,306583,787.5881583,0.001,971.96,,
,1.1268872427940368,,309583,,-36.63772833251953,310000,,0.001,,564.1901799026876,1000.0
125,,2476,,332,,310583,778.3109040900001,,971.96,,
125,1.190111582696438,2499,313583,336,-34.73143076324463,314583,775.3563904899999,0.001,971.96,,
,1.1676311630010605,,314583,,-34.887118423461914,315000,,0.001,,743.664066914469,1000.0
125,0.976637954056263,2533,317583,340,-34.695183135986326,318583,749.7237249899999,0.001,971.96,,
,0.9017241206169129,,319583,,-34.373338233947756,320000,,0.001,,694.1863871084003,1000.0
125,0.8992330802977085,2567,321583,344,-34.34423008728027,322583,740.5807348700001,0.001,971.96,,
,0.728175053268671,,324583,,-35.09669160461426,325000,,0.001,,656.5030875263649,998.1
125,0.6822285535037518,2601,325583,348,-35.44133480072021,326583,730.5164951099998,0.001,971.96,,
,0.6136743300408125,,329583,,-37.091965240478515,330000,,0.001,,729.1844968693331,1000.0
125,,2634,,352,,330583,722.70313417,,971.96,,
125,0.7327281915545464,2657,333583,356,-38.14782953643799,334583,717.4603925099999,0.001,971.96,,
,0.689361053198576,,334583,,-38.26344334411621,335000,,0.001,,745.6999323567376,1000.0
125,0.6709378772377967,2690,337583,360,-38.48522962188721,338583,711.8944987900001,0.001,971.96,,
,0.5865364656448364,,339712,,-38.568421630859376,340000,,0.001,,772.6690164519474,1000.0
125,0.6899689715206623,2719,340712,364,-38.658497077941895,341712,698.1163947900001,0.001,963.25,,
,1.0280965210199355,,344712,,-37.79734579467773,345000,,0.001,,767.1903712451458,1000.0
125,,2752,,368,,345712,724.56041475,,981.37,,
126,1.2299083849191665,2774,348712,372,-36.92044228363037,349712,727.7987808799999,0.001,981.37,,
,1.260990501701832,,349712,,-37.33411112976074,350000,,0.001,,920.9223943382501,1000.0
125,1.2969011081457138,2808,352712,376,-36.799667694091795,353712,718.1635111399999,0.001,981.37,,
,1.0146339576542378,,354712,,-36.74174320220947,355000,,0.001,,687.6067376934923,1000.0
125,0.9393764461278915,2842,356712,380,-36.94327529144287,357712,707.6320387199999,0.001,981.37,,
,0.8830178523957729,,359712,,-36.513782989501955,360000,,0.001,,692.9209339935333,1000.0
125,0.8769432950019836,2876,360712,384,-36.29119451141357,361712,701.40877727,0.001,981.37,,
,1.075143656551838,,364712,,-35.424693077087404,365000,,0.001,,855.5566565591841,1000.0
125,,2910,,388,,365712,701.4392717299999,,981.37,,
126,1.2031274442076683,2932,368712,392,-34.59171284484863,369712,697.35383959,0.001,981.37,,
,1.2286545020341872,,369712,,-34.64571324157715,370000,,0.001,,620.8831184709445,1000.0
125,1.1449442471265794,2967,372712,396,-33.95960624694824,373712,688.9916963299999,0.001,981.37,,
,0.9315977512896061,,374712,,-33.297530990600585,375000,,0.001,,34.03430439569056,1000.0
125,1.058902282178402,3000,376712,400,-32.94875957107544,377712,677.1002142900002,0.001,981.37,,
,1.3236883898377418,,379712,,-31.976905521392823,380000,,0.001,,441.32470422443004,1000.0
125,1.2644852766990662,3033,380712,404,-31.828439281463623,381712,672.3597304999998,0.001,981.37,,
,1.3365834830403327,,384712,,-32.20307565307617,385000,,0.001,,808.2393160507083,1000.0
125,,3067,,408,,385712,668.94888774,,981.37,,
126,0.9268927263915538,3091,388712,412,-33.54206460571289,389712,665.0461390600001,0.001,981.37,,
,0.8865112768113613,,389712,,-33.82302996826172,390000,,0.001,,916.4751165768132,1000.0
126,0.8302000901103019,3124,392712,416,-34.54903035736084,393712,667.3918783900001,0.001,981.37,,
,0.856517037332058,,394712,,-34.85856798553467,395000,,0.001,,829.1051774851978,1000.0
125,0.8178854202628135,3157,396712,420,-35.24815396118164,397712,688.7604189499999,0.001,991.29,,
,0.9199815387129784,,399712,,-35.90397849273682,400000,,0.001,,683.5120244577527,1000.0
125,0.8786533885896206,3191,400712,424,-35.87852312469482,401712,686.99738991,0.001,991.29,,
,0.8476765675842762,,404712,,-36.1836587600708,405000,,0.001,,855.0097016960383,1000.0
125,,3224,,428,,405712,693.9239620600002,,991.29,,
126,0.7694662598669529,3248,408712,432,-36.904160682678224,409712,700.6240331200001,0.001,991.29,,
,0.7769262027144432,,409712,,-37.08292540740967,410000,,0.001,,871.3449825450778,1000.0
126,0.9387564162313938,3282,412712,436,-37.44184511566162,413712,708.6635855200001,0.001,991.29,,
,1.074723565220833,,414712,,-37.364626174926755,415000,,0.001,,870.0670856624841,1000.0
125,1.2300379054546355,3315,416712,440,-37.10579347229004,417712,734.46005829,0.001,991.29,,
,1.507131522834301,,419712,,-36.88843938446045,420000,,0.001,,802.6590776165947,1000.0
125,1.4371920158863067,3347,420712,444,-37.05084816741943,421712,739.1538911699998,0.001,991.29,,
,0.7378160535395145,,424712,,-38.36945458221435,425000,,0.001,,899.8198465697467,1000.0
125,,3381,,448,,425712,746.13321063,,991.29,,
126,0.8371061701476574,3404,428712,452,-39.06512743377686,429712,752.4020129699998,0.001,991.29,,
,0.766336984694004,,429712,,-39.03518783569336,430000,,0.001,,862.6590487211943,1000.0
126,0.6823769037127495,3439,432712,456,-39.162152114868164,433712,757.53690868,0.001,991.29,,
,0.6753613842129708,,434712,,-39.36266750335693,435000,,0.001,,905.8534779116511,1000.0
126,0.7102123205065727,3473,436712,460,-39.4918808670044,437712,771.3445349799999,0.001,991.29,,
,0.7368221606910229,,439712,,-39.63821294403076,440000,,0.001,,913.0954975962638,1000.0
125,0.6884821599125862,3507,440712,464,-39.66521812438965,441712,786.8052804500002,0.001,1000.0,,
,0.7519138585925103,,444712,,-39.7275954284668,445000,,0.001,,867.6361891172826,1000.0
125,,3542,,468,,445712,787.99969984,,1000.0,,
126,0.8739626572430134,3565,448712,472,-39.93317207336426,449712,793.5780075000001,0.001,1000.0,,
,0.9480553725361824,,449712,,-39.936749237060546,450000,,0.001,,912.8944922737777,1000.0
126,1.1799566697478294,3599,452712,476,-38.59925853729248,453712,785.0350210499997,0.001,1000.0,,
,1.1414456874132157,,454712,,-37.44257250213623,455000,,0.001,,685.5910437522456,1000.0
125,1.3614437866210938,3635,456712,480,-36.58001100921631,457712,786.3125900600003,0.001,1000.0,,
,1.5587741315364838,,459712,,-34.53895598602295,460000,,0.001,,545.7150492781075,1000.0
125,1.4111830663084983,3668,460712,484,-33.79925448989868,461712,764.0816593200002,0.001,1000.0,,
,1.1827537146210672,,464712,,-32.477639602661135,465000,,0.001,,553.6707400508589,908.6
125,,3701,,488,,465712,754.29844089,,1000.0,,
126,1.2145968607068063,3724,468712,492,-30.51314437866211,469712,745.4737752900002,0.001,1000.0,,
,1.260284514784813,,469712,,-29.81642501068115,470000,,0.001,,573.4938620435074,1000.0
126,1.030270491838455,3758,472712,496,-28.99630856323242,473712,737.37640353,0.001,1000.0,,
,1.0979819085001945,,474712,,-28.437158924102782,475000,,0.001,,683.9449142711528,1000.0
125,1.3012732035517693,3791,476712,500,-27.261495449066164,477712,731.2404040499999,0.001,1000.0,,
,1.2281082099676133,,479712,,-25.099775283813475,480000,,0.001,,544.1484056655318,1000.0
125,1.2185932675004005,3825,480712,504,-24.787729736328124,481712,707.4135345299999,0.001,1000.0,,
,0.9155911436080932,,484712,,-24.198954624176025,485000,,0.001,,532.4694950922651,1000.0
125,,3860,,508,,485712,695.44459594,,1000.0,,
126,0.8851080878674984,3883,488712,512,-24.327015548706054,489712,689.6174402700001,0.001,1000.0,,
,0.9536805567145348,,489712,,-24.6419249420166,490000,,0.001,,843.5696516541764,1000.0
125,1.020662460833788,3919,492712,516,-25.893833099365235,493712,683.34590287,0.001,1000.0,,
,1.3009335710406302,,494712,,-26.32107276535034,495000,,0.001,,639.8339295811951,1000.0
125,1.5006130027770996,3952,496712,520,-27.144193641662596,497712,662.5177485400002,0.001,1000.0,,
,1.725588703751564,,499712,,-28.025953758239748,500000,,0.001,,-129.2327925150803,1000.0
125,1.796538984000683,3986,500712,524,-27.977128421783448,501712,630.29489284,0.001,1000.0,,
,2.317494535803795,,504712,,-26.36001043701172,505000,,0.001,,163.14898677124148,1000.0
125,,4020,,528,,505712,592.85835289,,1000.0,,
126,2.830291278900639,4038,507991,532,-22.509162093238007,508991,568.58561686,0.001,992.79,,
,2.2560344063043596,,509991,,-20.70166116333008,510000,,0.001,,55.94380449405871,1000.0
125,2.0661344619989395,4071,511991,536,-20.492157161712647,512991,526.76790968,0.001,992.79,,
,3.450164356470108,,514991,,-19.73157024002075,515000,,0.001,,623.8644613351498,1000.0
125,3.6485981776714325,4105,515991,540,-18.60300509262085,516991,485.98814169999997,0.001,992.79,,
126,3.7891516777185292,4117,518170,544,-15.249660271864672,519170,461.66179566,0.001,974.58,,
,3.224465147852898,,519170,,-14.824675420761109,520000,,0.001,,97.43499708728923,767.8
126,1.9963704336881638,4148,522170,548,-13.8467563457489,523170,402.85914057,0.001,974.58,,
,1.5508712239861489,,524170,,-14.490093782424927,525000,,0.001,,42.12662006331084,1000.0
126,1.439584038436413,4182,526170,552,-16.661799770355223,527170,360.96740233000014,0.001,974.58,,
,1.271273543536663,,529170,,-18.933558256149293,530000,,0.001,,740.9946118622902,1000.0
125,1.2589354640841484,4216,530170,556,-19.497576915740968,531170,354.38741890000006,0.001,974.58,,
,1.1409555911421776,,534170,,-21.951329734802247,535000,,0.001,,480.70359170011363,1000.0
125,,4250,,560,,535170,348.13879937999997,,974.58,,
126,0.9598228632807732,4274,538170,564,-25.40143562698364,539170,337.00054848,0.001,974.58,,
,0.9924833241999149,,539170,,-26.084707813262938,540000,,0.001,,676.7148556730477,1000.0
126,1.2958159196972847,4308,542170,568,-27.64698302459717,543170,324.98526345,0.001,974.58,,
,1.718143282541588,,544371,,-27.830105304718018,545000,,0.001,,620.3062301808037,1000.0
126,1.6443653710484505,4336,545371,572,-27.604122547149657,546371,306.29940941999996,0.001,966.59,,
,1.7671303945183754,,549371,,-27.812150718688965,550000,,0.001,,708.5695061625913,1000.0
125,,4371,,576,,550371,318.89086265,,966.59,,
126,1.479787944674492,4395,553371,580,-26.336881496429445,554371,317.37191072999997,0.001,966.59,,
,1.4350337499976158,,554371,,-26.09116732788086,555000,,0.001,,588.2106973099435,1000.0
126,1.12378132301569,4430,557371,584,-25.885065776824952,558371,339.42239205999994,0.001,966.59,,
,1.0640113379955292,,559371,,-25.927127826690676,560000,,0.001,,887.5295464776457,1000.0
125,1.3954421511888504,4467,561371,588,-24.771189785003664,562371,348.59094787000004,0.001,966.59,,
,1.541896624803543,,564371,,-22.92725654220581,565000,,0.001,,582.8375313384458,1000.0
125,1.168957553178072,4503,565371,592,-23.215693172454834,566371,356.64713181999997,0.001,966.59,,
,0.9751864374876023,,569371,,-24.825708446502684,570000,,0.001,,445.92716800260513,1000.0
125,,4538,,596,,570371,364.84540872,,966.59,,
125,0.7456169218122959,4562,573371,600,-27.274203212738037,574371,372.55318103999997,0.001,966.59,,
,0.6582444390058517,,574371,,-27.746934135437012,575000,,0.001,,689.2991009893827,1000.0
125,0.6443292143344879,4599,577371,604,-29.138940196990966,578371,393.5330088,0.001,966.59,,
,0.6309777446091175,,579371,,-30.12700665283203,580000,,0.001,,868.8056268699468,1000.0
125,0.7008543713092804,4635,581371,608,-30.92220746231079,582371,413.98385004000005,0.001,966.59,,
,0.8045130457282066,,584371,,-31.901550216674806,585000,,0.001,,881.0169356659055,1000.0
125,0.8678488216102124,4666,585371,612,-32.0552914390564,586371,404.46354389,0.001,966.59,,
,0.9545647803246975,,589371,,-32.76875891494751,590000,,0.001,,342.2111148406751,1000.0
125,,4701,,616,,590371,399.40603483,,966.59,,
125,1.0885407074093818,4724,593371,620,-33.78829180908203,594371,406.28964327999995,0.001,966.59,,
,1.0180186936855316,,594371,,-33.967036499023436,595000,,0.001,,296.02728184005247,1000.0
125,1.160172473847866,4758,597371,624,-34.45121866989136,598371,414.14333167999996,0.001,966.59,,
,1.1738955254554748,,599371,,-34.944846649169925,600000,,0.001,,445.4965202243984,1000.0
125,1.2816732506752013,4792,601371,628,-36.106926795959474,602371,404.20341176999995,0.001,966.59,,
,1.3086773879528046,,604371,,-37.89283463287354,605000,,0.001,,680.6573902607197,1000.0
125,1.239223074734211,4826,605371,632,-37.27508032226562,606371,420.93001043,0.001,973.8,,
,1.0818852652311326,,609371,,-34.58583581161499,610000,,0.001,,637.1334208933637,1000.0
125,,4859,,636,,610371,448.4044504899999,,973.8,,
125,0.9432575351595879,4883,613371,640,-34.25250542449951,614371,479.59566438999997,0.001,973.8,,
,0.8532943951487542,,614371,,-34.46854080963135,615000,,0.001,,925.1883990585804,1000.0
125,0.793393120855093,4917,617371,644,-35.017674758911134,618371,511.47970637,0.001,992.01,,
,0.7725727210938931,,619371,,-35.49607080078125,620000,,0.001,,910.2792770780623,1000.0
125,0.7989682667255401,4948,621371,648,-35.961822448730466,622371,570.70587492,0.001,992.01,,
,0.7489486767053604,,624371,,-36.76869448852539,625000,,0.001,,873.2182464225218,1000.0
125,0.7317694515287876,4980,625371,652,-37.061066230773925,626371,613.03867029,0.001,992.01,,
,0.8313181177675724,,629371,,-38.11477033233643,630000,,0.001,,837.4852754160762,1000.0
125,,5013,,656,,630371,619.3510211,,992.01,,
125,0.9234120867848397,5035,633371,660,-37.269299072265625,634371,615.65654193,0.001,992.01,,
,0.9088231799900531,,634371,,-37.34396807861328,635000,,0.001,,795.6513358131051,1000.0
125,0.7955833028554916,5068,637371,664,-37.9510083694458,638371,626.9301998100001,0.001,992.01,,
,0.7913015995919704,,639371,,-38.200262924194334,640000,,0.001,,761.9052996248472,1000.0
125,0.819058343231678,5100,641371,668,-38.225094955444334,642371,639.5555052200001,0.001,992.01,,
,0.8194305122196675,,644371,,-38.29886945343018,645000,,0.001,,831.259191004932,1000.0
125,0.8810864342153072,5136,645371,672,-38.23705420684814,646371,652.6850673,0.001,1000.0,,
,1.328782261610031,,649371,,-37.49609748840332,650000,,0.001,,695.137613271171,1000.0
125,,5171,,676,,650371,653.02892502,,1000.0,,
125,1.8272236101031303,5193,653371,680,-36.595808868408206,654371,652.89791856,0.001,1000.0,,
,1.5469883648753167,,654371,,-36.27552530670166,655000,,0.001,,466.07150068059565,1000.0
125,1.2147682000994682,5227,657371,684,-35.59423482513428,658371,634.0896090000001,0.001,1000.0,,
,1.3377900142669679,,659371,,-35.94266375732422,660000,,0.001,,-247.81485956874675,1000.0
125,1.3342050315141678,5261,661371,688,-36.53022219085693,662371,614.7689894299999,0.001,1000.0,,
,0.8492915673553944,,664371,,-37.80713166046142,665000,,0.001,,631.8529283797776,1000.0
125,0.7391857289075852,5294,665371,692,-38.054741386413575,666371,611.8566561499999,0.001,1000.0,,
,0.667793539762497,,669371,,-38.4894080657959,670000,,0.001,,836.3351864479482,1000.0
125,,5328,,696,,670371,620.85271289,,1000.0,,
