rollout/ep_len_mean,train/n_updates,time/time_elapsed,time/fps,time/episodes,train/ent_coef,train/learning_rate,rollout/ep_rew_mean,train/critic_loss,time/total_timesteps,train/ent_coef_loss,train/actor_loss,eval/mean_reward,eval/mean_ep_length
85.5,241,3,92,4,0.9303652048110962,0.0003,-33.149418000000004,2.009230136871338,342,-0.9648396372795105,-13.128646850585938,,
67.25,437,6,82,8,0.877247154712677,0.0003,-35.931291375,2.0492677688598633,538,-1.7538692951202393,-15.461771011352539,,
153.25,1738,25,71,12,0.5962967276573181,0.0003,-65.353487,3.7318625450134277,1839,-6.610106468200684,-28.303573608398438,,
185.75,2871,42,69,16,0.42987367510795593,0.0003,-85.956198375,4.307829856872559,2972,-9.943799018859863,-33.91974639892578,,
157.75,3054,45,69,20,0.40795642137527466,0.0003,-73.1314543,4.038410663604736,3155,-10.632059097290039,-35.05142593383789,,
140.45833333333334,3270,48,69,24,0.3833351135253906,0.0003,-68.900124125,8.38590145111084,3371,-11.26107120513916,-35.416847229003906,,
166.96428571428572,4574,68,68,28,0.26405271887779236,0.0003,-79.52123235714285,5.002642631530762,4675,-14.329628944396973,-35.36074447631836,,
,4899,,,,0.24095624685287476,0.0003,,4.289612770080566,5000,-15.035088539123535,-35.55352020263672,2.2754888113853666,727.6
182.3125,5733,101,57,32,0.19063346087932587,0.0003,-91.10273462499998,7.2260236740112305,5834,-16.930736541748047,-34.284423828125,,
192.83333333333334,6841,118,58,36,0.14024962484836578,0.0003,-95.50042869444444,5.0908355712890625,6942,-18.212194442749023,-32.2497444152832,,
182.625,7204,123,59,40,0.1268361210823059,0.0003,-90.10578787499999,6.758016586303711,7305,-18.706342697143555,-31.11888313293457,,
172.88636363636363,7506,127,59,44,0.11667028069496155,0.0003,-86.38075422727273,5.959235191345215,7607,-17.535335540771484,-31.459964752197266,,
165.75,7855,132,59,48,0.106072336435318,0.0003,-81.59932252083333,5.246640205383301,7956,-17.603870391845703,-29.326671600341797,,
,9899,,,,0.06131661683320999,0.0003,,3.4660844802856445,10000,-18.082002639770508,-25.188247680664062,-80.11871352768722,485.5
195.76923076923077,10079,176,57,52,0.05849717557430267,0.0003,-89.91202348076922,4.2053937911987305,10180,-17.34943199157715,-24.690685272216797,,
205.25,11393,195,58,56,0.0417172834277153,0.0003,-87.801625875,4.550835609436035,11494,-16.18901824951172,-22.553730010986328,,
196.15,11668,199,58,60,0.03893951699137688,0.0003,-81.22742930000001,3.151878595352173,11769,-14.35072135925293,-21.583141326904297,,
189.21875,12009,204,59,64,0.03580617904663086,0.0003,-77.188588640625,2.727766752243042,12110,-13.851879119873047,-21.109798431396484,,
202.2941176470588,13655,229,59,68,0.024362679570913315,0.0003,-76.1645331764706,3.228085994720459,13756,-12.100199699401855,-18.536991119384766,,
,14899,,,,0.018779342994093895,0.0003,,3.6683788299560547,15000,-8.16806697845459,-17.07346534729004,199.50869363066676,713.2
212.13888888888889,15173,268,56,72,0.017840072512626648,0.0003,-70.16714620833334,2.3964333534240723,15274,-7.236388206481934,-17.38094711303711,,
224.06578947368422,16928,294,57,76,0.013707762584090233,0.0003,-64.00631869736841,2.32776141166687,17029,-2.4567389488220215,-15.372020721435547,,
,19899,,,,0.013031380251049995,0.0003,,2.3104636669158936,20000,0.4533844590187073,-15.399310111999512,472.82990031353546,904.8
262.8625,20928,376,55,80,0.013363120146095753,0.0003,-50.92015891249999,2.2693841457366943,21029,0.6123332977294922,-14.995938301086426,,
288.4761904761905,24131,424,57,84,0.014638193883001804,0.0003,-33.89517204761904,2.061624050140381,24232,-1.8668625354766846,-15.52393913269043,,
,24899,,,,0.01512819528579712,0.0003,,1.9972033500671387,25000,0.4529624581336975,-15.997329711914062,474.1235921778192,825.6
300.35227272727275,26330,476,55,88,0.01623729057610035,0.0003,-18.28372255681818,1.455897331237793,26431,0.2678048610687256,-16.985551834106445,,
319.70652173913044,29312,520,56,92,0.017518814653158188,0.0003,-8.17463752173913,1.435856819152832,29413,-1.650550127029419,-18.681957244873047,,
,29899,,,,0.0175431240350008,0.0003,,1.786523461341858,30000,-0.31607043743133545,-19.354238510131836,506.69695040554507,910.7
331.34375,31708,576,55,96,0.017335722222924232,0.0003,-0.8758355416666651,1.8923943042755127,31809,0.7430346012115479,-19.551437377929688,,
342.24,34123,612,55,100,0.01781436800956726,0.0003,9.97325782,1.616178274154663,34224,0.32975390553474426,-21.25145721435547,,
,34899,,,,0.017955251038074493,0.0003,,1.6272263526916504,35000,-0.37857604026794434,-20.688556671142578,563.518915341873,905.0
369.29,37170,679,54,104,0.019256412982940674,0.0003,30.23434247,2.0700838565826416,37271,1.2088371515274048,-22.373737335205078,,
,39899,,,,0.0202656053006649,0.0003,,1.572879433631897,40000,-0.5253727436065674,-24.694244384765625,747.610330104176,1000.0
407.33,41170,761,54,108,0.02066779136657715,0.0003,60.74186767000001,1.3928061723709106,41271,0.032433219254016876,-26.019859313964844,,
,44899,,,,0.021868543699383736,0.0003,,1.5913554430007935,45000,1.0710864067077637,-29.668060302734375,710.8882052173838,901.9
434.32,45170,840,53,112,0.021775202825665474,0.0003,96.38132084,1.2365221977233887,45271,-0.4260536730289459,-30.333576202392578,,
444.35,47306,873,54,116,0.022455798462033272,0.0003,117.36573686,1.4164893627166748,47407,-1.723293662071228,-31.853485107421875,,
446.0,47654,878,54,120,0.02239316515624523,0.0003,118.03805148000001,1.2572791576385498,47755,0.8903536796569824,-31.934221267700195,,
,49899,,,,0.022708429023623466,0.0003,,1.5210392475128174,50000,-0.6984396576881409,-33.850128173828125,346.969845960557,533.2
468.2,50090,924,54,124,0.022471968084573746,0.0003,134.3943492,1.3699781894683838,50191,-1.8192194700241089,-34.324344635009766,,
495.16,54090,986,54,128,0.02275429479777813,0.0003,165.80126676000003,1.6742994785308838,54191,-0.8305705785751343,-36.203704833984375,,
,54899,,,,0.02309633232653141,0.0003,,1.4367610216140747,55000,0.6255559921264648,-36.53407669067383,712.5437483766552,903.6
514.73,57206,1052,54,132,0.022776834666728973,0.0003,192.54129821999996,0.9740011692047119,57307,0.7328436374664307,-37.79368591308594,,
,59899,,,,0.02282055839896202,0.0003,,1.2782353162765503,60000,0.4884030520915985,-39.95683288574219,644.3751648906618,807.0
543.65,61206,1129,54,136,0.022783363237977028,0.0003,225.43269468,1.896897315979004,61307,-0.11440704762935638,-39.63359832763672,,
560.96,63300,1162,54,140,0.02251616306602955,0.0003,238.45762345,1.1721863746643066,63401,-0.0064706504344940186,-41.999420166015625,,
,64899,,,,0.02202833816409111,0.0003,,1.5613985061645508,65000,-0.06600984930992126,-40.3768424987793,360.5192898257286,555.1
592.43,66749,1225,54,144,0.022349311038851738,0.0003,257.72718755,1.1880704164505005,66850,0.23968040943145752,-42.835227966308594,,
600.52,67907,1242,54,148,0.022447068244218826,0.0003,264.20738204,6.109691619873047,68008,-0.37013131380081177,-42.491363525390625,,
,69899,,,,0.02276007831096649,0.0003,,1.4281443357467651,70000,-0.3786810338497162,-42.69316864013672,830.5345488815801,1000.0
618.28,71907,1323,54,152,0.02295180968940258,0.0003,298.15755673,1.311467170715332,72008,-1.397660255432129,-43.77909851074219,,
,74899,,,,0.023256471380591393,0.0003,,1.3245848417282104,75000,0.7699609994888306,-45.416351318359375,888.5780148322926,1000.0
645.14,75907,1405,54,156,0.023113492876291275,0.0003,332.85175566000004,1.5474807024002075,76008,-0.5077978372573853,-43.486488342285156,,
,79899,,,,0.02301504649221897,0.0003,,0.9396401643753052,80000,-0.11209258437156677,-46.6060791015625,862.8080470793182,1000.0
682.39,79907,1490,53,160,0.023014787584543228,0.0003,365.76690170000006,1.237388253211975,80008,-0.2356073409318924,-46.48385238647461,,
709.49,82958,1581,52,164,0.022748637944459915,0.0003,390.8634662799999,1.151548981666565,83059,-0.5805891156196594,-47.572452545166016,,
,84899,,,,0.022255517542362213,0.0003,,1.1065819263458252,85000,0.688262939453125,-48.197540283203125,672.1762452746858,900.8
723.24,85979,1641,52,168,0.02254212275147438,0.0003,415.25698296999997,0.9427458047866821,86080,-1.3530328273773193,-49.08013916015625,,
729.19,88092,1671,52,172,0.022113319486379623,0.0003,429.63958706,0.9421929121017456,88193,0.9757109880447388,-50.503543853759766,,
,89899,,,,0.022141728550195694,0.0003,,1.0260570049285889,90000,0.28706270456314087,-51.31951141357422,375.89797669164835,657.8
742.78,91206,1728,52,176,0.021746044978499413,0.0003,444.35083655,0.8989884853363037,91307,0.41204798221588135,-50.751258850097656,,
724.28,93356,1757,53,180,0.022109897807240486,0.0003,452.9996981799999,1.1939287185668945,93457,-0.033733680844306946,-51.568870544433594,,
705.99,94730,1777,53,184,0.02172802947461605,0.0003,441.78415091000005,1.173473834991455,94831,0.43377238512039185,-51.269081115722656,,
,94899,,,,0.021508993580937386,0.0003,,1.2052748203277588,95000,0.9792004823684692,-50.950233459472656,484.2336355736712,660.6
724.0,98730,1846,53,188,0.021264584735035896,0.0003,460.82767913,1.4939438104629517,98831,0.4358191192150116,-51.672245025634766,,
,99899,,,,0.021765507757663727,0.0003,,0.9235526323318481,100000,0.5381247997283936,-52.758052825927734,664.8937233867124,802.6
734.18,102730,1919,53,192,0.021611342206597328,0.0003,485.00261129,0.8591711521148682,102831,-0.44053465127944946,-52.41756820678711,,
,104899,,,,0.021131623536348343,0.0003,,0.8823257088661194,105000,-0.04684044420719147,-52.679473876953125,868.3288795125205,1000.0
750.22,106730,1996,53,196,0.020610446110367775,0.0003,511.5245517799999,0.9289684295654297,106831,-0.6464826464653015,-54.14939880371094,,
756.28,109751,2038,53,200,0.020236341282725334,0.0003,525.6938119800001,1.0740281343460083,109852,-0.6626056432723999,-52.86174774169922,,
,109899,,,,0.020350966602563858,0.0003,,0.9586566686630249,110000,1.016736388206482,-54.24094009399414,650.6241901923902,808.7
765.81,113751,2111,53,204,0.019859710708260536,0.0003,539.87242304,0.9101352691650391,113852,1.7779229879379272,-55.214111328125,,
,114899,,,,0.02011137828230858,0.0003,,0.8945193886756897,115000,0.6220771074295044,-54.21300506591797,757.5496127812191,908.4
765.81,117751,2185,53,208,0.01947018690407276,0.0003,539.7407723900001,0.8346353769302368,117852,-1.1618731021881104,-56.38624954223633,,
,119899,,,,0.018822917714715004,0.0003,,0.9231055378913879,120000,1.2045451402664185,-56.5386962890625,460.3179354173364,527.4
765.81,121751,2253,54,212,0.018556348979473114,0.0003,541.16339146,0.6580368280410767,121852,-0.6885406970977783,-57.307369232177734,,
,124899,,,,0.019025875255465508,0.0003,,0.8335018754005432,125000,0.5760396122932434,-57.74189758300781,699.8756094612211,815.7
784.45,125751,2325,54,216,0.018796361982822418,0.0003,548.68679478,0.7627508640289307,125852,-0.7150866985321045,-57.47389221191406,,
820.97,129751,2380,54,220,0.018369879573583603,0.0003,579.66243292,0.8092848658561707,129852,-1.9812827110290527,-59.41071319580078,,
,129899,,,,0.018480414524674416,0.0003,,0.8462543487548828,130000,-0.9898948669433594,-58.18392562866211,829.8111380687449,1000.0
836.61,133751,2457,54,224,0.017901316285133362,0.0003,594.06402115,1.1529934406280518,133852,0.24203172326087952,-58.897125244140625,,
,134899,,,,0.017724534496665,0.0003,,1.0731468200683594,135000,1.4155032634735107,-58.86449432373047,857.5681671202998,1000.0
836.61,137751,2534,54,228,0.017395757138729095,0.0003,601.22040744,0.8559918999671936,137852,-0.540541410446167,-59.26964569091797,,
,139899,,,,0.017378147691488266,0.0003,,1.062303900718689,140000,0.904731035232544,-61.13478088378906,571.3490520828985,723.0
845.45,141751,2604,54,232,0.0181711558252573,0.0003,614.2168813100001,0.8218287229537964,141852,-0.40544575452804565,-60.826541900634766,,
836.26,144832,2645,54,236,0.017557593062520027,0.0003,606.34562551,0.8358949422836304,144933,0.46818509697914124,-61.48072814941406,,
,144899,,,,0.017542505636811256,0.0003,,0.9026463031768799,145000,-0.0617293119430542,-62.07905578613281,564.724243885951,711.4
836.12,146912,2691,54,240,0.017141306772828102,0.0003,606.22612968,0.9268296957015991,147013,0.23995067179203033,-60.87511444091797,,
,149899,,,,0.018178921192884445,0.0003,,0.7899584174156189,150000,-0.8497167825698853,-61.615867614746094,834.5491798994248,1000.0
832.01,149950,2753,54,244,0.018155591562390327,0.0003,614.56177856,0.7576814293861389,150051,-0.9053725600242615,-61.54054260253906,,
850.69,152976,2796,54,248,0.017943542450666428,0.0003,630.9305305299999,0.8394722938537598,153077,-0.20123368501663208,-59.89650344848633,,
,154899,,,,0.017705215141177177,0.0003,,0.9969849586486816,155000,0.3526848256587982,-61.12273025512695,893.6583734914777,1000.0
840.96,156003,2859,54,252,0.0178579892963171,0.0003,630.08288055,0.733540415763855,156104,0.5282597541809082,-61.54180908203125,,
813.71,157278,2876,54,256,0.018153011798858643,0.0003,607.74449259,0.4025592505931854,157379,-1.941728949546814,-61.72277069091797,,
,159899,,,,0.017792312428355217,0.0003,,0.41532081365585327,160000,0.27740100026130676,-62.54456329345703,896.5353113844758,1000.0
813.71,161278,2953,54,260,0.01830197684466839,0.0003,608.32821502,0.8520708084106445,161379,-0.20710749924182892,-61.209327697753906,,
,164899,,,,0.018131757155060768,0.0003,,0.6224788427352905,165000,0.43221530318260193,-62.94470977783203,882.0370482286496,1000.0
823.2,165278,3028,54,264,0.01859087310731411,0.0003,617.8893740999999,1.0161008834838867,165379,-0.24085496366024017,-61.60676956176758,,
823.1,168289,3072,54,268,0.018316803500056267,0.0003,619.93760018,0.5268462896347046,168390,-0.13128206133842468,-62.65858459472656,,
,169899,,,,0.018733877688646317,0.0003,,0.506462812423706,170000,-1.4083880186080933,-62.363407135009766,895.5878362624441,1000.0
841.97,172289,3148,54,272,0.017643895000219345,0.0003,634.9452672699999,0.7859674096107483,172390,0.5524542927742004,-61.36016845703125,,
,174899,,,,0.017748326063156128,0.0003,,0.7160124778747559,175000,0.16868337988853455,-62.75221252441406,641.5164524379186,707.4
850.83,176289,3217,54,276,0.017550664022564888,0.0003,652.39214312,1.0928568840026855,176390,0.3736726939678192,-63.17797088623047,,
,179899,,,,0.017264999449253082,0.0003,,0.5677486658096313,180000,0.13535228371620178,-63.33155059814453,809.9545364762889,901.7
869.33,180289,3292,54,280,0.01701001264154911,0.0003,669.81295495,1.105393886566162,180390,-0.34980589151382446,-62.54411315917969,,
895.59,184289,3349,55,284,0.01776011846959591,0.0003,702.4026431500001,0.5516160726547241,184390,-0.9216254353523254,-64.23985290527344,,
,184899,,,,0.017301417887210846,0.0003,,0.9974620938301086,185000,0.8348459601402283,-62.9080810546875,714.3736145854928,807.1
891.36,187866,3415,55,288,0.017407100647687912,0.0003,700.05898728,0.7454742789268494,187967,0.13475748896598816,-63.522464752197266,,
,189899,,,,0.017030155286192894,0.0003,,0.7375190258026123,190000,0.5742726922035217,-64.0435791015625,628.4692922444407,710.9
881.65,190895,3470,55,292,0.017578955739736557,0.0003,692.7062174499999,0.6756917238235474,190996,0.4705044627189636,-65.57264709472656,,
863.78,193108,3502,55,296,0.017751896753907204,0.0003,677.8953956999999,0.4787672758102417,193209,-1.7088814973831177,-65.3858413696289,,
,194899,,,,0.017894258722662926,0.0003,,0.42632243037223816,195000,-0.09024904668331146,-64.62123107910156,608.8611618735828,708.0
864.97,196248,3559,55,300,0.01729179359972477,0.0003,676.0403084900001,0.8573437929153442,196349,0.8941084146499634,-64.46866607666016,,
846.14,198365,3590,55,304,0.017496516928076744,0.0003,660.63543864,0.3656556308269501,198466,-0.008792445063591003,-64.59689331054688,,
,199899,,,,0.017465956509113312,0.0003,,1.1961126327514648,200000,-0.08277997374534607,-64.78518676757812,859.7192990231154,1000.0
828.06,200557,3641,55,308,0.017777157947421074,0.0003,648.9717774499999,1.1508724689483643,200658,-0.5580385327339172,-65.66629028320312,,
828.06,204557,3697,55,312,0.0173749178647995,0.0003,648.65279775,0.5693049430847168,204658,-0.5182336568832397,-65.14987182617188,,
,204899,,,,0.017491687089204788,0.0003,,0.9105662107467651,205000,-1.192154884338379,-65.27101135253906,781.1965406886302,908.2
818.28,207579,3757,55,316,0.017923660576343536,0.0003,651.27916864,0.4706750512123108,207680,-0.15952548384666443,-65.28433227539062,,
,209899,,,,0.01784794218838215,0.0003,,0.6292705535888672,210000,0.1857488453388214,-66.16658020019531,906.905154585524,1000.0
808.4,210591,3819,55,320,0.017773505300283432,0.0003,646.3692908699999,0.5411293506622314,210692,0.5163058042526245,-65.37284088134766,,
808.4,214591,3876,55,324,0.017685336992144585,0.0003,649.9526614,0.7855055332183838,214692,0.06708548963069916,-65.2956771850586,,
,214899,,,,0.017623791471123695,0.0003,,0.5958579182624817,215000,0.14588622748851776,-65.94027709960938,895.7759883296676,1000.0
808.4,218591,3951,55,328,0.01708918996155262,0.0003,650.98188616,0.5195479393005371,218692,0.46207258105278015,-66.25214385986328,,
,219899,,,,0.017409997060894966,0.0003,,0.6839814186096191,220000,0.5798336267471313,-65.37481689453125,626.7992871987168,730.7
