rollout/ep_len_mean,time/episodes,time/time_elapsed,train/critic_loss,train/learning_rate,train/n_updates,rollout/ep_rew_mean,train/actor_loss,time/fps,time/total_timesteps,eval/mean_ep_length,eval/mean_reward
990.11,304,3205,5.420460815429688,0.001,285060,2073.5474945600004,-132.0708991699219,89,286060,,
,,,5.367942430257798,0.001,289060,,-133.08073463439942,,290000,1000.0,2296.9726757269354
990.11,308,3249,,,,2086.97619158,,89,290060,,
990.11,312,3279,5.521385158777237,0.001,293060,2101.94454537,-134.37226475524903,89,294060,,
,,,5.4031850671768185,0.001,294060,,-134.56295037841798,,295000,1000.0,2304.265026605129
990.11,316,3322,5.284608170509339,0.001,297060,2115.62032565,-135.62921327209472,89,298060,,
,,,5.718735581159591,0.001,299060,,-136.1726608581543,,300000,1000.0,2302.926497803163
990.11,320,3365,5.606366230249405,0.001,301060,2131.24690387,-136.6261372833252,89,302060,,
,,,5.495871955871582,0.001,304060,,-137.7946787109375,,305000,1000.0,2389.853396285139
990.11,324,3411,5.488696030855179,0.001,305060,2146.76090993,-138.3270227508545,89,306060,,
,,,5.550978139638901,0.001,309060,,-139.29322119140625,,310000,1000.0,2278.108499465138
990.11,328,3456,,,,2158.9423753799997,,89,310060,,
990.11,332,3485,5.7511712622642515,0.001,313060,2172.47182012,-141.38935693359375,90,314060,,
,,,5.625134607553482,0.001,314060,,-141.8370375366211,,315000,1000.0,2416.715281559527
990.11,336,3536,5.670951803684234,0.001,317060,2188.1254230799996,-142.41833557128905,89,318060,,
,,,5.5960046973228454,0.001,319060,,-143.06975247192383,,320000,1000.0,2436.579125232808
990.11,340,3585,5.601812799453735,0.001,321060,2201.56615775,-143.78891842651367,89,322060,,
,,,5.279907011032105,0.001,324060,,-145.04865353393555,,325000,1000.0,2514.0117826819887
987.34,344,3629,5.318965858221054,0.001,325060,2208.88407001,-145.4617498779297,89,325783,,
987.34,348,3655,5.36663722372055,0.001,328783,2248.56348217,-146.8294132385254,90,329783,,
,,,5.4507721474170685,0.001,329783,,-147.1636554260254,,330000,1000.0,2462.4135658394543
987.34,352,3695,5.547539385557175,0.001,332783,2259.5022313000004,-147.74858364868163,90,333783,,
,,,6.27518032860756,0.001,334783,,-148.45209393310546,,335000,1000.0,2372.7811730447224
987.34,356,3739,6.211484693288803,0.001,336783,2270.76269954,-148.61893899536133,90,337783,,
,,,13.512064081907273,0.001,339783,,-152.6884345397949,,340000,1000.0,-214.3523794806286
987.34,360,3786,20.32403939294815,0.001,340783,2198.89692533,-158.63506393432618,90,341783,,
,,,28.354293049812316,0.001,344783,,-190.09549517822265,,345000,1000.0,55.146332328777135
987.34,364,3831,,,,2119.2979615599997,,90,345783,,
987.34,368,3859,19.301541997909546,0.001,348783,2043.00546924,-205.7213215637207,90,349783,,
,,,17.810606387138368,0.001,349783,,-206.93117947387697,,350000,810.4,-231.11406820862686
987.34,372,3904,15.68954066801071,0.001,352783,1934.8168775799998,-203.78144653320314,90,353783,,
,,,17.725685339927672,0.001,354783,,-202.15448233032225,,355000,913.8,-8.640929153870093
987.34,376,3952,17.801220507621764,0.001,356783,1864.9303291899998,-200.21207391357422,90,357783,,
,,,14.627865969657899,0.001,359783,,-198.82252243041992,,360000,903.4,330.6093308171468
987.34,380,3997,13.496042019844054,0.001,360783,1789.7496766299998,-198.24018048095704,90,361783,,
,,,10.717671526908875,0.001,364783,,-195.53700204467773,,365000,1000.0,1661.0519550274416
997.23,384,4038,,,,1768.9371015699999,,90,365783,,
997.23,388,4066,9.150922761678697,0.001,368783,1755.9745325299998,-192.3913582458496,90,369783,,
,,,9.690464489221572,0.001,369783,,-191.53087670898438,,370000,1000.0,2182.4298294830137
997.23,392,4107,8.452596094608307,0.001,372783,1745.6973685799999,-188.76152633666993,91,373783,,
,,,7.955888954877853,0.001,374783,,-187.9243185119629,,375000,919.4,2018.8029423518105
997.23,396,4145,8.847673547267913,0.001,376783,1743.72223891,-186.1339481201172,91,377783,,
,,,7.803153223514557,0.001,379783,,-184.802586517334,,380000,1000.0,2322.5612380030566
997.23,400,4185,7.702303275346756,0.001,380783,1748.4776620000005,-184.17157766723633,91,381783,,
987.43,404,4206,7.579200550794601,0.001,383803,1727.0074563200003,-182.41527069091796,91,384803,,
,,,7.317754935979843,0.001,384803,,-181.64295822143555,,385000,1000.0,2474.0868424843998
987.43,408,4245,6.9920740571022035,0.001,387803,1732.1349764299998,-179.8151661682129,91,388803,,
,,,7.5294856736660005,0.001,389803,,-179.23690213012696,,390000,980.6,2277.2312683171594
987.43,412,4285,6.72664732003212,0.001,391803,1682.97600522,-178.10597845458983,91,392803,,
,,,7.159743542432785,0.001,394803,,-176.47014880371094,,395000,1000.0,2436.885767939314
987.43,416,4324,6.823606302261353,0.001,395803,1689.25143954,-176.18082131958008,91,396803,,
,,,6.542518744468689,0.001,399803,,-175.06282107543944,,400000,1000.0,2449.1366152502596
987.43,420,4364,,,,1693.1949652299995,,91,400803,,
987.43,424,4391,7.114431272506714,0.001,403803,1698.50212109,-174.37510653686525,92,404803,,
,,,6.602834872722625,0.001,404803,,-173.9071537475586,,405000,1000.0,2567.3482101105155
987.43,428,4431,6.408878003120423,0.001,407803,1707.9781946499998,-173.85472448730468,92,408803,,
,,,6.579589284420013,0.001,409803,,-173.29843115234374,,410000,1000.0,2493.5845626760274
987.43,432,4470,6.297710273742676,0.001,411803,1710.7776190700004,-173.04799240112305,92,412803,,
,,,6.699506998777389,0.001,414803,,-172.61506265258788,,415000,1000.0,2634.443743491173
987.43,436,4511,6.076965041399002,0.001,415803,1714.4736098600001,-172.48306204223633,92,416803,,
,,,5.989412805318833,0.001,419803,,-172.51352462768554,,420000,1000.0,2615.1718487204053
987.43,440,4551,,,,1719.89098677,,92,420803,,
980.38,444,4571,6.111049702405929,0.001,422821,1705.87648571,-172.4817808227539,92,423821,,
,,,6.273381568670273,0.001,424821,,-172.68337716674804,,425000,1000.0,2507.0078352298124
980.38,448,4611,7.150746330261231,0.001,426821,1710.7689443699999,-172.3921145324707,92,427821,,
,,,6.625985796689987,0.001,429821,,-172.01383099365233,,430000,1000.0,2631.841637159465
980.38,452,4651,6.101336219549179,0.001,430821,1715.9261954600004,-172.1303504333496,92,431821,,
,,,5.973051324367523,0.001,434821,,-171.9383722229004,,435000,1000.0,2500.6188246103
980.38,456,4691,,,,1720.87968124,,92,435821,,
980.38,460,4719,7.04894167470932,0.001,438821,1810.3775579,-172.54369177246093,93,439821,,
,,,6.10410905957222,0.001,439821,,-172.6409128112793,,440000,1000.0,2597.6487478029912
980.38,464,4758,6.699637017250061,0.001,442821,1905.0247050400003,-172.6548351135254,93,443821,,
,,,6.387631208181381,0.001,444821,,-172.70098797607423,,445000,1000.0,2533.806622076593
980.38,468,4797,6.467720622062683,0.001,446821,2000.48867106,-172.58139761352538,93,447821,,
,,,6.610323973655701,0.001,449821,,-172.74942501831055,,450000,1000.0,2569.221082072705
980.38,472,4836,6.44720689034462,0.001,450821,2127.98917941,-173.3504996948242,93,451821,,
,,,6.682381568908691,0.001,454821,,-173.38988705444336,,455000,1000.0,2604.304766249191
980.38,476,4877,,,,2211.80954992,,93,455821,,
980.38,480,4904,6.33183878159523,0.001,458821,2301.3252026399996,-174.12623092651367,93,459821,,
,,,6.242300961256027,0.001,459821,,-174.48408459472657,,460000,1000.0,2692.4563940334506
980.38,484,4943,6.334153669834137,0.001,462821,2358.99403404,-175.17834011840822,93,463821,,
,,,5.955691018104553,0.001,464821,,-175.10556228637697,,465000,1000.0,2679.199251939356
980.38,488,4982,6.130589406967163,0.001,466821,2389.6781658199993,-175.50873168945313,93,467821,,
,,,6.033691645622254,0.001,469821,,-175.9025573425293,,470000,1000.0,2720.4666995366106
980.38,492,5022,6.951374141216278,0.001,470821,2415.7232211899995,-175.864556640625,93,471821,,
,,,6.578693734169006,0.001,474821,,-176.99237231445312,,475000,901.6,2489.505523583293
980.38,496,5060,,,,2429.83552414,,94,475821,,
980.38,500,5088,6.854028742074966,0.001,478821,2440.8802522299998,-177.2769811401367,94,479821,,
,,,7.547209888935089,0.001,479821,,-177.91091860961913,,480000,1000.0,2670.1541269786658
990.18,504,5127,6.899447295188904,0.001,482821,2476.4089410999995,-178.48780548095704,94,483821,,
,,,7.426680598974228,0.001,484821,,-179.78772155761717,,485000,1000.0,2627.232833865285
990.18,508,5167,7.390608135223388,0.001,486821,2486.7225163199996,-180.32570791625977,94,487821,,
,,,6.491548839330673,0.001,489821,,-179.79941403198242,,490000,985.4,1588.7080465315607
990.18,512,5208,6.429526018381119,0.001,490821,2476.0144526799995,-179.60575067138672,94,491821,,
,,,6.308531325340271,0.001,494292,,-179.54905834960937,,495000,947.9,2362.3245712084404
984.89,516,5246,,,,2468.0407835499996,,94,495292,,
984.41,520,5274,6.38596181178093,0.001,498244,2472.60451214,-179.522765625,94,499244,,
,,,6.470384785175323,0.001,499244,,-179.3533433532715,,500000,995.6,2550.0031068954618
984.41,524,5317,6.510876070976257,0.001,502244,2430.19928015,-179.29481161499024,94,503244,,
,,,6.776740761502674,0.001,504953,,-179.46771847999702,,505000,1000.0,2677.466261583287
981.5,528,5360,7.0624796843528745,0.001,505953,2421.9577675500004,-179.36949981689452,94,506953,,
,,,6.57261793589592,0.001,509953,,-179.53739379882813,,510000,1000.0,2752.525373753905
981.5,532,5404,,,,2432.9312627100003,,94,510953,,
981.5,536,5431,6.696929354667663,0.001,513953,2441.82313433,-179.84666220092774,94,514953,,
,,,7.342457536697387,0.001,514953,,-179.87817990112305,,515000,1000.0,2755.668040212244
981.5,540,5476,6.98785587143898,0.001,517953,2451.0449576,-180.07990060424805,94,518953,,
,,,7.203063053131103,0.001,519953,,-180.56462643432616,,520000,1000.0,2540.3363273017108
991.32,544,5517,7.278537499904632,0.001,521953,2481.41965041,-180.8867243652344,94,522953,,
,,,7.1395251247882845,0.001,524953,,-180.72478524780274,,525000,1000.0,2725.526388203446
991.32,548,5560,7.061205843448639,0.001,525953,2485.0955243199996,-181.00533142089844,94,526953,,
,,,7.148251648187637,0.001,529953,,-180.76990057373047,,530000,1000.0,2725.2282325987703
991.32,552,5601,,,,2488.26359843,,94,530953,,
991.32,556,5630,7.4380964272022245,0.001,533953,2492.00997248,-181.11397076416014,95,534953,,
,,,7.316257493019104,0.001,534953,,-181.15955413818358,,535000,1000.0,2775.1099704630674
991.32,560,5670,7.103644617557526,0.001,537953,2495.15084598,-181.47747415161132,95,538953,,
,,,7.691366275072098,0.001,539953,,-181.3336183166504,,540000,1000.0,2674.1979433911038
991.32,564,5713,7.394832245588303,0.001,541953,2497.23093603,-181.73766680908204,95,542953,,
,,,7.193337597370148,0.001,544953,,-182.26628176879882,,545000,1000.0,2746.741620826814
991.32,568,5755,7.5882245025634765,0.001,545953,2500.7726000099997,-182.21892965698243,95,546953,,
,,,7.532989391326904,0.001,549953,,-182.51218377685547,,550000,1000.0,2716.9118557171896
991.32,572,5797,,,,2506.0527782699996,,95,550953,,
991.32,576,5825,7.3143243176937105,0.001,553953,2509.8578890000003,-183.5347802734375,95,554953,,
,,,7.299191893339157,0.001,554953,,-183.47705670166016,,555000,1000.0,2693.832327285968
981.45,580,5861,7.316035744667054,0.001,556966,2489.0776777600004,-183.38526510620116,95,557966,,
,,,7.724591671466827,0.001,559966,,-183.74850430297852,,560000,1000.0,2956.7923313053325
981.45,584,5905,8.058580311775208,0.001,560966,2499.267263,-183.91976724243165,95,561966,,
970.43,588,5927,7.306277851624922,0.001,564021,2471.6574826300002,-183.81359354654947,95,564864,,
,,,8.225502826706512,0.001,564864,,-184.5981453267319,,565000,877.7,2332.122702309862
970.43,592,5965,8.09954366326332,0.001,567864,2475.2526639200005,-185.13224322509765,95,568864,,
,,,8.036719729423522,0.001,569864,,-185.27216815185548,,570000,1000.0,2798.1621202480046
970.43,596,6010,7.59983499956131,0.001,571864,2483.2529465600005,-185.8720498046875,95,572864,,
,,,7.781993342876435,0.001,574864,,-186.30338784790038,,575000,912.8,2740.706772516342
970.43,600,6049,8.05119462108612,0.001,575864,2495.0186943,-186.26499584960936,95,576864,,
,,,8.095954243183137,0.001,579864,,-186.52423559570312,,580000,553.2,885.808506281022
970.43,604,6087,,,,2503.7635852599997,,95,580864,,
970.43,608,6115,7.542855125904083,0.001,583864,2509.9715477600002,-187.28787014770506,95,584864,,
,,,8.065248230218888,0.001,584864,,-187.2876848449707,,585000,950.3,2685.1342159740625
970.43,612,6156,7.939619313955307,0.001,587864,2586.6294693500004,-187.75344180297853,95,588864,,
,,,7.79890594625473,0.001,589864,,-187.73121325683593,,590000,921.1,2660.198147831089
967.02,616,6197,7.589939556598663,0.001,591864,2584.35628441,-187.86298153686522,95,591994,,
,,,7.485316553354263,0.001,594994,,-187.94313705444335,,595000,853.1,2547.464595053671
967.5,620,6230,,,,2595.8953098399998,,95,595994,,
967.5,624,6262,7.525547047615051,0.001,598994,2651.65163136,-189.08252102661132,95,599994,,
,,,7.352883207082749,0.001,599994,,-189.03959536743164,,600000,902.4,2488.261479950312
970.41,628,6304,7.57956200838089,0.001,602994,2670.40204335,-189.76132302856445,95,603994,,
,,,8.603492819070816,0.001,604994,,-189.67483615112306,,605000,1000.0,2996.1349996490635
970.41,632,6349,7.048543266057968,0.001,606994,2680.1521055499998,-189.99825997924805,95,607994,,
,,,7.417104265928268,0.001,609994,,-190.41364501953126,,610000,871.6,2476.416213299986
970.41,636,6387,7.864244175672531,0.001,610994,2688.3180804699996,-190.42421740722656,95,611994,,
,,,8.00258496594429,0.001,614994,,-190.93794506835937,,615000,840.4,2374.2118915140627
970.41,640,6424,,,,2694.6353049599998,,95,615994,,
970.41,644,6453,7.896313982963562,0.001,618994,2703.1711941899994,-191.23329461669923,96,619994,,
,,,7.877227118968964,0.001,619994,,-190.92513305664062,,620000,966.1,2834.524935944937
970.41,648,6490,7.931091242790222,0.001,622994,2711.77873177,-191.54569995117188,96,623994,,
,,,7.750678828239441,0.001,624994,,-191.6679652404785,,625000,966.8,2822.789963982627
970.41,652,6531,7.603799006938934,0.001,626994,2720.7423402799996,-191.74925701904297,96,627994,,
,,,8.271360808134078,0.001,629335,,-191.9296403503418,,630000,1000.0,2911.82110666642
963.82,656,6565,8.792229419231415,0.001,630335,2710.84997035,-191.9928793029785,96,631335,,
,,,8.342856034040452,0.001,634335,,-192.5343167114258,,635000,1000.0,3034.599666810781
963.82,660,6605,,,,2722.96559046,,96,635335,,
963.82,664,6634,8.105713720083237,0.001,638335,2738.91814581,-193.4655973815918,96,639335,,
,,,8.49291335105896,0.001,639335,,-193.8044913635254,,640000,1000.0,3004.5996793568133
963.82,668,6671,8.191927265882493,0.001,642335,2749.5785038900003,-194.15489306640626,96,643335,,
,,,7.746215155789438,0.001,644289,,-194.53900853442946,,645000,880.0,2611.642970176227
963.36,672,6710,8.059815411806106,0.001,646289,2752.0656393299996,-194.47416262817381,96,647289,,
,,,8.923071396112443,0.001,649739,,-195.1948140258789,,650000,837.6,2531.2297112320084
957.86,676,6742,,,,2720.0181918099993,,96,650739,,
967.73,680,6771,8.88549025630951,0.001,653739,2759.0176643199998,-195.6032021484375,96,654739,,
,,,8.955298235654832,0.001,654739,,-195.8931869506836,,655000,1000.0,3031.3764120430687
967.73,684,6811,8.747732914924622,0.001,657739,2765.480004039999,-196.26815386962892,96,658739,,
,,,8.26647488143539,0.001,659518,,-196.6294640174279,,660000,1000.0,3144.167692996119
976.54,688,6848,8.588090029239655,0.001,661518,2803.5662828700006,-196.31234783935548,96,662518,,
,,,9.714054780006409,0.001,664518,,-197.3756838989258,,665000,1000.0,3069.609615426883
976.54,692,6889,9.806816660642625,0.001,665518,2819.30235884,-197.30629510498048,96,666518,,
