time/episodes,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/fps,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
4,117.86751125,95,23.75,0,1925,,,,,,
8,104.569258375,177,22.125,0,451,26.737259137003047,58,-3.9930408716201784,0.001,,
12,101.54480158333335,264,22.0,0,302,3.027036565542221,150,-5.108743381500244,0.001,,
16,92.919172875,324,20.25,1,265,1.9493072589238485,214,-5.68125194311142,0.001,,
20,87.75483995,384,19.2,1,253,2.0726177374521892,274,-6.384231328964233,0.001,,
24,84.256259125,444,18.5,1,246,0.6989412824312846,334,-6.752029716968536,0.001,,
28,81.78450032142857,504,18.0,2,240,0.770661864678065,394,-7.578733503818512,0.001,,
32,79.74605325,563,17.59375,2,233,0.5490221659342448,454,-8.297109484672546,0.001,,
36,78.32682233333334,623,17.305555555555557,2,229,1.0781721591949462,513,-8.815889358520508,0.001,,
40,77.48688957499999,683,17.075,3,225,1.9808716535568238,573,-9.737606866019112,0.001,,
44,76.63152186363637,741,16.84090909090909,3,222,0.9319368958473205,631,-10.618389810834612,0.001,,
48,76.0796665625,801,16.6875,3,221,1.1970919807751974,691,-11.022433962140765,0.001,,
52,75.46451067307692,859,16.51923076923077,3,220,1.3959419982773917,749,-11.556420189993721,0.001,,
56,75.00970748214286,918,16.392857142857142,4,218,1.1009430805842082,808,-12.11210322380066,0.001,,
60,74.61829868333334,977,16.283333333333335,4,216,1.1350471735000611,867,-12.749368803841728,0.001,,
64,74.275410203125,1036,16.1875,4,215,1.4293933851378304,926,-13.558836255754743,0.001,,
68,73.97522572058823,1095,16.102941176470587,5,214,1.218367616335551,986,-13.815370202064514,0.001,,
72,73.65186570833333,1153,16.01388888888889,5,214,1.5267386777060372,1043,-14.422104018075126,0.001,,
76,73.36507911842105,1211,15.93421052631579,5,212,3.1774842739105225,1102,-14.624530553817749,0.001,,
80,73.20333336249999,1271,15.8875,5,212,1.1695143024126688,1161,-15.47065612248012,0.001,,
84,73.0119198095238,1330,15.833333333333334,6,211,0.9578614016373952,1221,-16.152063642229354,0.001,,
88,72.7473324090909,1387,15.761363636363637,6,210,1.4374022313526698,1278,-16.63117436000279,0.001,,
92,72.59602932608695,1446,15.717391304347826,6,208,1.1783859769503275,1336,-17.058979630470276,0.001,,
96,72.36680402083333,1503,15.65625,7,206,1.8397682428359985,1394,-17.566133499145508,0.001,,
100,72.1974162,1561,15.61,7,205,2.1659598350524902,1452,-17.89340901374817,0.001,,
104,70.24905263,1620,15.25,7,204,1.7476197523730141,1510,-18.328838348388672,0.001,,
108,69.36250442999999,1679,15.02,8,203,2.325126763184865,1569,-18.992226191929408,0.001,,
112,68.26443237000001,1737,14.73,8,202,2.0369767864545185,1628,-19.13741111755371,0.001,,
116,68.31020180000002,1795,14.71,8,201,0.992229529789516,1686,-19.64555413382394,0.001,,
120,68.43353501,1855,14.71,9,200,1.2131550629933676,1745,-20.032875333513534,0.001,,
124,68.53127056,1914,14.7,9,200,1.6795171578725179,1805,-20.275571823120117,0.001,,
128,68.57668794000001,1972,14.68,9,200,1.4855985386031014,1862,-20.590404510498047,0.001,,
132,68.68723890000001,2030,14.67,10,200,1.8133123687335424,1920,-21.559540612357004,0.001,,
136,68.58553876,2086,14.63,10,200,1.3181978996310915,1977,-21.71158708844866,0.001,,
140,68.36023525000002,2142,14.59,10,200,1.5629247852734156,2033,-21.76286370413644,0.001,,
144,68.21659478,2198,14.57,10,200,1.7090970107487269,2089,-21.924996512276785,0.001,,
148,67.99553586,2254,14.53,11,199,1.237955527646201,2145,-22.14362989153181,0.001,,
152,67.83964524,2310,14.51,11,199,1.8148487934044428,2201,-22.29519816807338,0.001,,
156,67.65837479,2366,14.48,11,199,2.1433384673936025,2257,-21.942002160208567,0.001,,
160,67.45712796,2422,14.45,12,199,1.6386617762701852,2313,-22.86590003967285,0.001,,
164,67.32429612,2479,14.43,12,199,1.2743033383573805,2369,-22.85618100847517,0.001,,
168,67.28762874,2541,14.46,12,199,1.527344934642315,2430,-23.15961217880249,0.001,,
172,67.33849581999999,2605,14.52,13,199,1.9584952145814896,2494,-22.749833583831787,0.001,,
176,67.51293036,2670,14.59,13,199,3.163992299753077,2559,-23.697962284088135,0.001,,
180,67.49624381,2733,14.62,13,199,2.604973387718201,2622,-23.99867868423462,0.001,,
184,67.56669029,2796,14.66,14,199,2.2548357963562013,2685,-24.41278866359166,0.001,,
188,67.73005076,2860,14.73,14,198,2.4015127420425415,2749,-24.417876482009888,0.001,,
192,67.790808,2925,14.79,14,198,2.284431718289852,2813,-24.27168846130371,0.001,,
196,67.89158087999998,2988,14.85,15,198,2.4866564432779947,2878,-25.013335943222046,0.001,,
200,67.88532479,3050,14.89,15,197,1.0905360500017802,2940,-24.786601543426514,0.001,,
204,67.90659249000001,3111,14.91,15,197,1.5178866465886434,3001,-24.982524599347794,0.001,,
208,67.90987164999999,3171,14.92,16,196,1.462579317887624,3061,-25.539573669433594,0.001,,
212,67.96197668999999,3231,14.94,16,196,2.3744701226552327,3121,-24.983461107526505,0.001,,
216,68.0030884,3291,14.96,16,196,1.7487567027409872,3181,-25.518295288085938,0.001,,
220,67.96534742,3351,14.96,17,195,1.6876579960187277,3241,-26.16585077558245,0.001,,
224,67.96781753,3411,14.97,17,195,1.9382784128189088,3301,-26.01424843924386,0.001,,
228,67.99846838999999,3471,14.99,17,195,1.340375586350759,3361,-26.26662826538086,0.001,,
232,67.88873729,3528,14.98,18,195,1.3176935826029097,3418,-26.90498161315918,0.001,,
236,68.07336708999998,3588,15.02,18,195,1.7793760379155477,3478,-27.74425435066223,0.001,,
240,68.21645686999999,3647,15.05,18,194,2.039844791094462,3537,-26.727590560913086,0.001,,
244,68.39311016999999,3707,15.09,18,195,1.7320146044095357,3597,-27.46445710318429,0.001,,
248,68.57287462,3767,15.13,19,195,1.4233943422635396,3657,-28.176573617117747,0.001,,
252,68.76097513,3827,15.17,19,195,1.6310115257898967,3717,-27.463228225708008,0.001,,
256,68.93916628999999,3887,15.21,19,194,1.630872901280721,3777,-28.83427701677595,0.001,,
260,69.09364923999999,3946,15.24,20,194,2.709939507643382,3836,-28.145055294036865,0.001,,
264,69.12506906,4004,15.25,20,194,1.63930401631764,3894,-27.61986105782645,0.001,,
268,69.11157586,4063,15.22,20,194,2.418489839349474,3953,-27.462032590593612,0.001,,
272,69.04523530999998,4122,15.17,21,194,1.546991499265035,4012,-28.10833168029785,0.001,,
276,68.85424044999999,4181,15.11,21,194,1.3800437847773235,4072,-27.908750295639038,0.001,,
280,68.82982944999999,4241,15.08,21,193,1.2155917207400004,4131,-28.472378049577987,0.001,,
284,68.76582454999999,4301,15.05,22,193,1.8156965970993042,4191,-30.24970054626465,0.001,,
288,68.67765363000001,4361,15.01,22,193,1.4753622889518738,4251,-29.01452582223075,0.001,,
292,68.5118278,4419,14.94,22,193,1.5486426523753576,4309,-29.03697940281459,0.001,,
296,68.48732208,4479,14.91,23,193,1.6116051514943441,4369,-29.470557621547155,0.001,,
300,68.3825774,4536,14.86,23,193,1.1570402724402291,4426,-29.3093318939209,0.001,,
304,68.30563251,4595,14.84,23,192,1.20069446961085,4485,-29.616284234183176,0.001,,
308,68.25371376,4654,14.83,24,192,1.0367798805236816,4544,-30.162885904312134,0.001,,
312,68.19728099999999,4713,14.82,24,192,1.3091500444071633,4603,-29.553759711129324,0.001,,
